unit_id,ReadmissionRate,Sodium,Creatinine,BloodPressure,Hemoglobin,do_diuretic_titration
23,41.6768793421881,47.51524449914586,22.922592566682308,57.993512045003236,50.88318216282535,50.0
24,57.34824401280516,65.74152494763422,53.327102942199595,39.81945734271186,48.05615178845416,50.0
25,54.686124071927324,38.07977079343341,67.70393197036346,28.054535607366553,37.22406016963524,50.0
26,51.39068200404512,31.419691531552623,48.28511940722504,48.12229076595439,43.18581983700285,50.0
27,67.146560896056,77.69958752545618,59.288023434178946,36.71980000371375,32.51069909023379,50.0
28,40.00713746022161,33.736549069845985,61.42991684946351,40.95162647707622,46.48472605042193,50.0
29,53.04974209825267,56.84495399389476,40.1697940861562,62.986469944517,33.55211019957284,50.0
30,38.543376647111685,64.25436670978762,56.14093055615949,66.47363747557007,71.80857973443047,50.0
31,43.85267765830686,63.8117679308391,33.2810225521699,76.03303192596789,34.40540911523191,50.0
32,61.69433713295465,42.475449247679194,55.62828284468328,35.827249151302475,46.6181998958408,50.0
33,38.88919461100721,49.691984602337776,39.9151506326602,19.688129947357343,43.673227678506656,50.0
34,37.36519095395052,46.881281150968086,62.246458887275665,36.813144327215355,68.06642601804666,50.0
35,35.67147444612285,40.453121693225704,46.07495019682162,27.64974897074382,59.453461311185244,50.0
36,53.44995025165145,41.84374354715881,32.98158749155352,41.12031742523953,62.294079445969395,50.0
37,54.940463429938674,62.745885843602714,16.292766649499576,39.14883103741315,46.32678732078767,50.0
38,34.89103342782032,53.79887095373213,55.75194780925569,60.960821426907415,53.67146846218935,50.0
39,46.92711305524828,40.57021227350373,48.65541883071767,36.85784085749945,41.56625939771376,50.0
40,39.82910183967356,57.07342388723159,54.64820166361057,62.11636226733525,56.89131379314125,50.0
41,35.96849385211715,40.194030530620005,62.768421360662266,37.7287315339129,59.002968960559414,50.0
42,43.67961285738675,61.755004980925136,40.05091569458772,64.72717257320001,46.16907736218552,50.0
43,50.23507961157051,72.0231788393999,59.76026916183605,56.255650321509776,65.03633256542949,50.0
44,25.091861261263325,63.55101861586615,47.156060950391236,70.13896844057355,46.895611138083176,50.0
45,44.8212700706562,49.29897314221029,49.30733559743946,43.5863117257466,38.30120032362818,50.0
46,37.44949282065859,59.4342437392664,50.92070506233688,36.13598524822356,69.23875231041336,50.0
47,39.108794630574394,49.74671823354978,47.9709199745779,60.99037346609053,49.43751269915312,50.0
48,32.1423642305083,59.096609309198215,15.435126452713906,56.68756812545769,73.13280942363676,50.0
49,33.60715453185878,44.06359812292954,46.651356729753566,60.316558313744636,42.759739490438434,50.0
50,50.00715738325056,50.18890346362875,21.36007672929918,31.881192604551856,52.292588388439,50.0
51,31.190035446892843,44.481817545886706,48.64560094839531,37.598150290869626,31.867082329911074,50.0
52,53.28548305303798,48.784901931954046,68.04008777833977,48.93446256691162,60.060726882396516,50.0
53,55.596001355987156,67.49823057632176,43.735867138927304,31.63931637768016,41.879722382190714,50.0
54,30.92257043657095,47.9614696289201,60.163501848160294,44.71235961250156,52.13102763103086,50.0
55,57.584866864663745,57.792727202939545,55.8896442993085,22.016813560156976,62.17824106676099,50.0
56,36.27490974390855,46.25856746376576,46.893105087574725,56.92146234026687,32.85190405716994,50.0
57,31.050156120069577,68.84067869248165,60.713738745391794,46.54197908163723,44.805414097824695,50.0
58,58.03315241608911,51.08192654920532,44.35892588904973,65.99603400579288,36.93214453713686,50.0
59,52.09994911059915,51.441760700259124,49.54312052702774,37.37484790897705,29.696849694855686,50.0
60,35.73563718272167,28.02813594182154,62.86166325934092,60.46126188645437,68.5533956835287,50.0
61,30.714789000479296,56.1495776030979,54.114571464968456,60.744873704153456,41.94741870363134,50.0
62,68.49737729045,58.693648358250655,62.481676181300074,38.98602258271883,72.60350325923184,50.0
63,40.46942634932116,45.79948624916315,60.441467610545146,41.1348006416763,68.3201819664423,50.0
64,34.491499170188646,51.36140180134529,43.092515639692905,44.91008142394131,55.37035293593604,50.0
65,18.676132175225156,50.885645680563826,69.11384937094527,58.37443327901467,60.29661461288847,50.0
66,26.69983345381871,46.05525907301769,42.240612624551304,38.64024160032203,52.94369683751596,50.0
67,65.35750226540357,57.13146721971771,37.86167004476745,47.9644032383148,59.52003558354387,50.0
68,40.82205836356871,41.67567122936191,28.146280903965852,69.23749118380584,54.56624090471707,50.0
69,54.791310471228435,32.90981114148566,65.04663038735677,45.77413977745933,39.79652679911426,50.0
70,35.70462168177364,60.258228144343335,57.97519043363229,44.73896421272754,49.87532605130403,50.0
71,26.307619491680448,62.72642339159819,51.048979958886314,48.231027484073,36.59203538254819,50.0
72,57.985782097287114,41.035039468318416,64.57707595006077,47.43360065849271,53.75166236121608,50.0
73,42.839789346332,22.397410913066395,43.76782544931354,84.14508930740041,47.66577239111306,50.0
74,58.06007355688181,49.41146434518201,25.398493608711387,81.03939988466787,62.027265623039234,50.0
75,46.49710219643211,43.783090302415815,60.82585051875938,53.51259033008281,45.36860761951732,50.0
76,41.82193609233712,53.624815354458704,45.6643523245974,52.91803672699047,41.644605996466886,50.0
77,38.144446107807155,52.78419347314787,54.34846897309749,45.21550496257951,44.05923083469382,50.0
78,38.13681266175737,38.50066394907233,51.31080730885357,50.351513288648036,43.181937882876106,50.0
79,25.92899881046027,57.5371516197619,59.31607485157205,42.33235917274685,44.66293680903657,50.0
80,35.82056444926277,61.27145417020398,71.03353838205584,55.524821224449425,46.53783052926659,50.0
81,43.13299087227913,45.43071899275541,33.20263710611312,51.06055825042054,42.44049217979012,50.0
82,44.85681042238381,53.766591551148544,65.6933570208427,68.64221307755936,53.32604692817463,50.0
83,39.38420915741306,53.53694800617869,37.71332090582307,45.711167772323364,34.197898752440224,50.0
84,35.14941776344954,50.84547431378856,48.802060031538055,64.0953483770423,68.27527949834169,50.0
85,48.04750692358195,56.72808460056635,64.50309485739828,36.97986096450076,49.11983475558052,50.0
86,55.90377305100155,49.988355145520835,46.25513139869844,44.30718473816629,41.02492714046946,50.0
87,40.8187971936065,52.00721448440777,41.38590451760603,69.00408891124144,62.29969121669611,50.0
88,28.279338517143252,54.138927436855454,52.766720664807046,58.79247983297445,44.51676951064713,50.0
89,26.697615567074713,37.468709952431894,66.8991639846522,77.89964640360601,54.57570533933986,50.0
90,32.37044382721394,69.18452047167557,52.96563749258856,24.472018162998314,63.836465442904824,50.0
91,45.02817570621629,29.161088429265824,59.80270089711546,51.15353866047204,47.35099447223866,50.0
92,77.18670723491049,53.71856065435007,33.14265517807371,62.55243300820677,70.31781766897551,50.0
93,50.907148935881324,43.04179265262276,51.787383218091136,24.30395725318492,62.80076636167165,50.0
94,38.86662892997792,27.926691337954907,63.65271683167636,47.61993628154571,39.168826163370326,50.0
95,70.28501589231533,71.97521709274342,40.93834624969071,23.999277666267787,56.298026566900226,50.0
96,40.84218401083866,46.78029585069409,44.246179697191614,41.15577781936241,47.726409709042414,50.0
97,37.97339289022185,37.462410138849336,43.919938419907176,42.14994731838562,32.86667443520919,50.0
98,44.362147380010455,42.66828254636572,51.18209607519298,33.56348517807148,42.77524404961349,50.0
99,26.48622151529738,46.89360107399609,28.250167492220605,60.066322369565235,29.440475757135374,50.0
100,51.62302455477187,51.11226542943396,36.654943280862646,49.646134897923154,42.04899869353274,50.0
101,47.44864504157324,58.36861894910079,56.04233116825482,55.181495153537384,50.096426865175154,50.0
102,54.9806896426831,24.76287706010885,56.073854747677814,54.88336636513348,55.161243078846894,50.0
103,60.192069063754595,53.97381479860406,76.02860983414182,66.41217053325639,37.51885222427739,50.0
104,59.25711176556589,46.70995707353765,71.64667142199934,45.821657744839854,62.37418778400043,50.0
105,37.79215872204093,38.47905264931903,52.777704761364625,60.19126985005618,43.87288841864581,50.0
106,48.10271516751789,42.98729522286777,24.173537966860412,26.47166555298934,56.52067351610283,50.0
107,56.41620542912215,56.543646617357105,47.648008439087725,54.62072313862617,59.435805534976254,50.0
108,54.43965433542887,50.6458661528366,33.46128633777379,54.73392437631769,69.83292093099762,50.0
109,30.115471560989103,60.75212209090511,34.61021401419566,45.281245921124885,21.308906381537007,50.0
110,34.141601184473004,46.3714919828511,64.69196866869352,48.256520451204565,40.49595974138263,50.0
111,35.454896570268936,52.47869829134778,57.62768427140081,77.81815530650748,53.83250596655949,50.0
112,32.24018435708424,28.80928318775737,39.72207014478406,60.99143769950811,43.80457599650641,50.0
113,88.71255744594355,42.2476504880481,40.37330148642053,37.08910414528846,51.58396426188777,50.0
114,39.65743056947881,47.31936508497709,61.9158125073025,46.659086689255325,60.22330610159503,50.0
115,48.6700083857873,42.14168234087166,41.48809191503533,30.423315338769676,34.77369829819121,50.0
116,52.540020884595606,41.46179461606828,49.52601344542861,34.59629899130232,48.014959314454245,50.0
117,47.308037484137586,45.15257871567856,66.88914858462326,41.208671210593856,64.59789827606855,50.0
118,53.108269078767215,44.747704550614294,64.38130957842829,57.23652915765459,65.14315509756109,50.0
119,50.107292562381204,53.499215289004084,51.58231290598807,46.41632276214101,51.827022637512975,50.0
120,32.16998941476384,50.57002083688252,60.69105143206904,49.131996903676466,41.63841682096799,50.0
121,35.610739410519145,50.44107963113945,62.89487319698599,54.486598290493404,44.07510034551328,50.0
122,33.188037088094994,74.77227788882298,51.01889103751036,40.946119378973634,39.94646300796445,50.0
123,22.649874917577847,37.98123979034358,44.2908877489976,57.36167839156433,45.76173237611665,50.0
124,41.97480601547567,56.93549841213164,39.28319273771577,50.0612789305276,50.637303539647284,50.0
125,34.928936707424896,56.74207713939247,40.23953084989408,77.42050311132562,36.29743520355459,50.0
126,58.06945072353404,61.11109481869542,52.27603317677425,53.785394896666716,46.693234196718706,50.0
127,65.52275820783333,45.718270085694066,47.684187835147675,52.28203253844303,63.36443829801793,50.0
128,37.02349919413639,44.81265239697737,19.233602742006223,34.934281285433386,68.41594532804095,50.0
129,39.08086031124855,57.68090865045092,52.607513605365,49.257989030123774,61.410084277785344,50.0
130,41.37976279533433,36.05274816654585,46.855635836156,36.08129365750082,25.007260370750533,50.0
131,49.02563304131502,63.12371983298732,45.895626121318756,58.38588651729617,58.524541753835244,50.0
132,43.639115447159575,51.09523877731769,23.176366586298297,39.00793052003367,37.989602009640315,50.0
133,46.33957584843843,44.034812774900914,50.87493981479364,38.11050427433366,49.799541530004205,50.0
134,43.2400758039259,52.255322168482955,64.73309556819287,45.24670255364992,52.423442592731966,50.0
135,42.77111802205045,50.30774423686987,52.94175228577034,53.53027196535948,58.431329323300595,50.0
136,54.16174560394413,23.471612963052785,34.193910530360945,51.110388804651606,77.32170630181872,50.0
137,51.1012017566378,57.31616035179204,52.11859324404202,31.741709437756985,53.39510087977139,50.0
138,62.843209516239604,56.88279601980595,55.162802228996135,50.78670190081133,36.66807623131396,50.0
139,47.37323931855056,61.597337645359914,47.17184592531778,62.84303696525275,81.400121066891,50.0
140,45.55318377384405,58.29880763748828,21.505755150402432,46.658581573361985,52.09753504017691,50.0
141,38.866296360520735,41.40555795519138,44.68049000697546,44.42489443317888,55.91929034924907,50.0
142,29.917359732394306,62.71632346116019,35.2148651274794,49.16198135557272,65.87463276698863,50.0
143,45.85921797068136,49.55312319724592,35.062942793082456,45.60647659899081,73.08067884000522,50.0
144,43.892960712356974,22.981908885030663,46.06309053418817,48.78703515379887,48.191919917028315,50.0
145,45.79274928930749,59.46303943498362,25.38621524551315,45.21184578418594,46.22818387349808,50.0
146,53.4187473056863,40.10632624648614,44.56516509822122,46.06430193918939,42.1767696865012,50.0
147,53.34242082358523,40.02381671912776,31.88088436500933,52.43457397303666,74.27843173954633,50.0
148,33.91289311561884,48.87957883656916,49.624055617916135,56.16574890753152,61.33449412641467,50.0
149,64.06858738074624,35.549636599616385,46.53068629232865,43.86744032640495,41.194708628877045,50.0
150,35.4987121163446,52.23067651224172,48.50222285645397,87.50346731440999,57.40809531525051,50.0
151,53.825259106104824,50.11615039583527,50.001351559510326,39.576252347085536,58.555479455723784,50.0
152,39.04795950028592,51.32568457684832,38.17716714178473,54.74850831021435,50.52508606034896,50.0
153,43.74510546365053,67.40861276823452,66.29388290825533,50.074438097217616,61.1305515140349,50.0
154,60.485321965439226,40.455124151189466,44.55236964963772,50.93496113249396,34.56067906533423,50.0
155,36.96295982108513,60.73322197032739,56.14314108505203,48.42835181337849,24.85113512983188,50.0
156,35.68489838474323,26.546881594935897,55.77405011481362,71.51171613657101,62.036404574473906,50.0
157,35.67151006956982,44.87999907704912,22.623878420773906,53.967198403463186,59.36862863707162,50.0
158,43.96657672294796,35.94030970344245,56.22805949468279,44.02463444557216,60.02919108966548,50.0
159,64.07174859451484,67.0470324215839,51.643541564991956,51.18288642846402,55.37424425211658,50.0
160,62.78912365312548,48.73497072959082,69.1172631495248,61.547304008209096,48.51473421563365,50.0
161,38.926612908085396,38.91941920428082,40.841187168726,60.53309631552758,46.64469977384492,50.0
162,34.31692820058527,64.29920778899829,69.1053773834081,42.46335370480185,54.28612907799947,50.0
163,67.06856565798259,43.039948492509744,41.71130177787096,45.66743174534858,60.51788877935654,50.0
164,64.4323621635674,43.5417397677201,51.674454556894716,60.43246202065253,32.388799270770605,50.0
165,39.02128841788889,52.56979075379793,45.476719806778114,53.35660482094386,46.834988989590485,50.0
166,27.632995606661392,51.747862265078446,51.58130093206831,42.39658890983306,46.300967933808494,50.0
167,27.42031129566912,37.13712551284802,37.764132652472824,64.94245875810984,50.20253922936713,50.0
168,47.22245430530942,38.52992853169669,47.545638093784206,53.29412495351808,71.06272347388197,50.0
169,23.9264385635738,40.187867995030366,64.32552405655399,53.43565368794017,77.3345681070439,50.0
170,66.66198886894767,75.52618109269174,78.51938924447418,51.49156829548981,37.57532586211397,50.0
171,60.57862411833383,42.20440595758816,64.30666037597115,67.00523329996479,38.36789854621085,50.0
172,42.907884784393396,64.34597793766416,64.15037817497493,64.19943837307349,44.31663851490703,50.0
173,39.16824737690835,57.19433056338845,26.333923891143463,62.57872822268302,45.642184089607994,50.0
174,40.65169936288494,69.93548821000944,34.00563283154281,26.616495877248067,62.764038489479624,50.0
175,41.78648028507644,38.632836734070864,65.65369655829035,36.813312152288546,56.86879960437565,50.0
176,35.09123395806114,48.83670710073102,39.457338222765266,44.91473615896887,58.36477092116807,50.0
177,23.27244271428294,31.330943607673948,26.08795884481997,15.797623157414138,31.494928698284923,50.0
178,45.695380370896366,61.72924177963951,56.24595220363757,31.819795617091135,43.10255671696881,50.0
179,61.83190413554831,37.94988524202968,64.97091518496755,74.30289285525805,57.4149793265369,50.0
180,51.01138721485841,43.96866881946276,53.62000231098612,46.813879459828954,58.83594690135951,50.0
181,44.688551702415786,48.115420901009166,38.24529525108797,61.16267200177998,72.22849150947813,50.0
182,48.96145818488536,22.020151968714828,53.102599326217856,43.65293873699391,58.72590400363227,50.0
183,34.12982734677558,66.19569022685101,53.09526155148435,46.98724602368672,58.671564602007095,50.0
184,41.339210158123585,72.07806382115949,56.25434350434598,27.34203510152667,49.75592463946782,50.0
185,46.44550015342797,40.26534413582678,60.48778102012877,46.24986418138699,37.507094198427104,50.0
186,82.08722054748154,56.88145039477472,37.1016365082628,64.32746033615905,58.462049349407586,50.0
187,36.29954565266176,70.6127582334898,57.59939689761133,41.89659215887076,44.599572324203685,50.0
188,33.90977060019097,31.65837705090951,39.24217542669665,57.83366854305539,38.36869790258977,50.0
189,60.04597110935545,71.26511412947858,39.255269996895144,55.22260636945166,47.95922990822556,50.0
190,48.70776439317267,66.43549829998204,43.9150846216642,41.202904209126864,63.29432592339465,50.0
191,39.18105389222106,49.671419133444715,68.74527894142861,60.9394581167025,49.540692928849325,50.0
192,17.550650441164137,46.82322232628236,41.81031244661975,35.45173873566967,55.715639006980616,50.0
193,64.63750567953603,45.0924868150149,48.092378450104114,48.4753091315607,65.67026312860173,50.0
194,59.20754048741934,43.2866026872091,49.34715640831811,54.482089829253994,41.86476181670687,50.0
195,33.26946294197542,59.66547418964567,70.20857398225219,36.956389133459744,43.96983923190736,50.0
196,64.66182607449866,44.954231193219854,38.97153474517161,34.77994715545934,48.84436312505494,50.0
197,32.406945837751785,38.81409623815623,36.44671214671449,43.49972573995632,39.10430446475662,50.0
198,36.20085758346465,50.15269064250638,46.43094501055557,32.73979102096994,45.45674811630051,50.0
199,45.45983632637523,51.63370380413054,44.568685827956834,58.52802602799457,48.51297396455326,50.0
200,38.11986925067109,45.063578420955764,50.50705866308243,42.68256428852199,37.46351962933157,50.0
201,43.98635149579612,28.491766618638113,46.081493012033654,55.71319993877555,53.9643360179578,50.0
202,65.3008623731727,68.25653945605026,23.18281761364164,67.38315892783517,66.09663172706814,50.0
203,31.57241472415763,42.723420194961875,35.096870613604985,84.84933998956427,44.03322149196755,50.0
204,36.735213581087066,46.811870890297975,60.867125187964554,68.9238755097411,14.401353049412815,50.0
205,80.40504560379631,49.92591432697497,44.57009429639002,47.01811182071924,33.51308927340645,50.0
206,56.119678416369894,26.556257513176803,46.51636222760182,54.32613518092188,41.56368793574857,50.0
207,38.63396519074811,71.78953579363147,52.371697946347396,52.40802928123042,52.25137844543823,50.0
208,29.023538290449803,53.90642659681721,50.23060640331282,60.62134887667602,49.597222399614786,50.0
209,33.95778108452281,53.05612061972712,57.57487066494796,37.83568190740002,52.716878796842416,50.0
210,32.52453301461787,44.04860750833919,36.41842150569446,46.51630917481711,65.63348518666768,50.0
211,28.67554237925944,38.92579028539707,43.19094628498098,51.02306406357701,23.888296751001118,50.0
212,39.31875963649063,44.70636360394366,48.98122045203566,29.483997008200088,49.14594045820235,50.0
213,47.64674788690024,43.63993504808264,43.92729492016843,53.55985168025241,39.010340568309985,50.0
214,41.99029026655984,57.67224232364056,51.43485063116091,65.26479233135862,36.72584555747863,50.0
215,26.221156700944885,54.19010562196712,68.46525657650432,62.94916864128857,40.36241571946179,50.0
216,59.37121978819386,43.99011454376427,57.007313252587366,71.74506951410778,66.92062619514775,50.0
217,77.36126681784312,66.03800150070765,34.776202606140366,25.248579779620446,57.710242031916415,50.0
218,31.525926763032196,39.117052286815714,19.728417261663832,41.33889818512774,47.58046044757858,50.0
219,47.24770834604655,46.62033082760266,35.60831391850523,32.67895944290613,39.94740587465881,50.0
220,47.28092850758629,58.45295616850657,72.63499154211141,56.868279514651014,83.5010976672974,50.0
221,55.93006682326937,39.177894422003035,41.77894485967268,31.688687155249355,71.00874876557027,50.0
222,57.91550622463733,58.865136447182145,65.37301046820404,42.12603402129366,54.99845103578059,50.0
223,48.585835366592946,56.043166711934475,44.08222142844665,62.06046081338249,54.00210287708822,50.0
224,44.34459460679905,41.65859117608215,58.705683753093574,53.90044160569693,49.355740983197556,50.0
225,47.82476195742623,54.166858487491524,49.98875096217023,46.019592187565706,53.13341923380041,50.0
226,41.9110922976293,55.06202165010588,35.64486942069511,51.46502205152831,61.21043262710754,50.0
227,57.31531809656443,72.14763089745634,36.7266813514166,58.87007193876104,55.700957586888066,50.0
228,43.9323563556123,49.893843275045676,49.03671003198765,71.89347631388873,61.614698461484224,50.0
229,56.441179882718885,41.03224106501385,37.99350368596014,40.83979919745094,44.72646191531536,50.0
230,49.10742290141222,42.8561961732255,47.22601200265366,54.574181566229676,26.439294954566602,50.0
231,33.40469133648037,28.501564437059155,35.17594779625941,64.02245200393702,55.824464373947826,50.0
232,29.89961967683444,41.96276487049195,44.84968502477645,54.95717724991009,58.77921403655146,50.0
233,59.261803494305084,35.224740860787826,63.3595214892525,54.258711102602305,63.87422758512587,50.0
234,30.465919836887515,46.803007276342186,58.464819553759334,47.86492204319185,67.03289351177747,50.0
235,50.66394239108752,38.73604435567356,40.869054154445024,51.81455431249293,53.68560645500498,50.0
236,40.74803164569354,75.85823424152632,41.42240646789545,42.89354456193086,62.139912923718306,50.0
237,58.79831416953776,50.984843955430776,41.585234281244674,48.158226243613925,44.290682221687455,50.0
238,57.350081319528705,45.139395388051305,28.131691973271746,20.797844492672358,39.24792729158517,50.0
239,33.75405515348841,47.92960104517293,70.50085505435692,49.583427822758274,35.995890992888434,50.0
240,30.169364798426237,49.57736729450559,68.64213703122964,55.46937235498503,53.358261400344816,50.0
241,42.102511324348576,63.73404337684843,45.27493279322342,58.18591881769998,34.23803837533004,50.0
242,30.406904564433983,20.789530451547286,37.844268102647774,55.48697136010502,52.084174279134565,50.0
243,48.320957866295736,24.49940793118405,42.62110081095849,81.57736770874378,44.51027987766436,50.0
244,76.26821092768957,51.18171549790983,66.32944370647428,48.90180766373976,32.71758512865403,50.0
245,53.03392483840642,64.92981938652429,72.93682874470736,41.379294483212014,63.93450545156294,50.0
246,38.33892259755276,28.824546905537055,44.173329805952875,28.078097890564266,31.49763262382453,50.0
247,31.507845225346102,57.4967341318804,37.529904799092016,46.74986201458001,39.56401373674327,50.0
248,49.56899783582992,38.55617919639724,38.78140371081935,64.19072824313614,41.8600504722671,50.0
249,76.6163091520202,49.542993033118194,58.044001492786684,46.399148520398825,73.08773138112383,50.0
250,65.4072078455236,63.65908619884001,43.92946152132306,31.445727395141482,51.81686680778137,50.0
251,43.17997604311145,50.616510089770514,49.315973181445706,60.18315931510978,58.73795881804519,50.0
252,33.428485702452726,43.05985478519362,58.84667396990862,42.584806555184464,56.39106953358131,50.0
253,49.33158258035645,72.27116068722039,58.568205430908144,64.47156505444303,48.981840420482065,50.0
254,56.109469941893096,51.412058315865835,56.654595608413565,57.755570010042845,46.854244201801826,50.0
255,42.640551054034745,41.38120402646065,62.83825428544209,26.145951114059557,48.643121133034526,50.0
256,46.254434249335986,49.234203245904816,48.28362693337785,91.6173726765164,63.022842580813375,50.0
257,55.33879747661591,55.790963003159575,60.650041982507844,43.77285414529894,61.117639608047234,50.0
258,34.279598228811004,50.209699875178416,47.65341661348091,54.88799390384181,61.489969305500445,50.0
259,26.546294408962243,44.24112314375921,39.192944802420435,46.54912226269831,53.10710365046052,50.0
260,28.352524976523675,48.975392207831575,37.94114505982168,44.028463860913455,58.117362972532575,50.0
261,40.087896182628356,39.15598664530901,39.93188970856548,38.94118081351239,41.39321147539664,50.0
262,32.50324452655417,55.88744780492952,53.27118111365055,56.37078861885524,54.986851245039844,50.0
263,36.71635826053791,53.34950642642779,35.067431180340066,69.02900577831237,54.699441301666866,50.0
264,64.20906983745542,45.20032755166611,46.31052962451478,54.71690731993571,49.88810719843764,50.0
265,31.604351420701448,58.47999011584051,57.55872131549733,40.97113679259997,69.33956069287366,50.0
266,47.983846734447624,51.54844550539861,36.94055511155125,47.154090718841296,61.84801477663361,50.0
267,39.12288006799723,44.70508614468884,36.59682696515427,34.435511183794155,80.66025465897843,50.0
268,47.49160304817659,45.88946591132359,35.82446077453058,55.33105197617957,55.03272480386411,50.0
269,47.558666038966585,35.49835632732346,52.1645453408312,53.722309174956706,38.12974821852674,50.0
270,60.93311814648374,22.120460753376058,67.48023024998898,60.233499240966914,35.22972126074815,50.0
271,48.35046742100113,49.793587965170055,53.34207772744791,66.26490001668888,63.14511418635996,50.0
272,48.04171895986004,70.28297523655465,28.433164523825234,47.71536814471514,42.376938879242225,50.0
273,32.00949353035547,45.75823519184334,52.289061631677725,64.68488522173047,29.386224585131984,50.0
274,40.810466478482525,51.88404345186149,53.831918286410215,25.66108291033744,61.00761993825526,50.0
275,31.88013248309657,52.38691426458339,46.931791432733284,32.17696344339094,62.479017181391036,50.0
276,47.06168748690525,48.82886408234759,63.20840183985561,53.09074966585433,55.06742710968134,50.0
277,53.358732741496155,44.83673361576802,46.69094556222284,29.69717352969019,51.69161113318634,50.0
278,81.81357138663346,43.87381657827028,34.82814833191346,51.05486104933788,17.73318611834928,50.0
279,74.59849838842665,47.760804947816965,66.35914269914514,54.167410420661334,36.06554223789846,50.0
280,43.83629846294765,38.85606424007152,47.22045142657289,33.90547743424385,56.50952645579903,50.0
281,24.514988900335297,33.773734594214815,64.0740287074486,47.19734126668692,25.99071241418758,50.0
282,67.54632046185579,48.085935431329176,54.290421498052034,58.36124507627649,47.09026785314239,50.0
283,46.13245676928776,32.82380856192055,54.0388145526824,58.33221116642333,52.68776717067296,50.0
284,54.81678561836344,62.39249240335367,54.89657846527515,77.01745486717645,60.00061781500503,50.0
285,47.20996221480101,37.379524310987556,70.62031739090239,37.02619001350657,39.424344456288416,50.0
286,42.824090241648534,21.677550231335626,30.25542758227553,44.29418250359442,38.22295497666701,50.0
287,35.81639651742968,54.0512831139675,49.20343562179848,41.77924112184105,55.4035261617806,50.0
288,30.84101354325511,70.30196920220072,51.72168177644612,55.95683879872978,66.71738936374449,50.0
289,59.50869313205054,44.828723937298484,62.99347527715,47.10325911905946,59.35108200586099,50.0
290,56.94603520758279,38.432757793625434,48.27309627016252,59.11640309319301,61.69777920851778,50.0
291,50.87631489159524,45.69557128193146,54.55470142103546,52.51133955252567,40.60831297172179,50.0
292,30.938169496849795,63.78809281216779,43.127442637221094,43.13784215256523,45.07257414606297,50.0
293,44.78336316091971,63.33664013518616,50.26958481468881,43.02972188753146,64.68897668978295,50.0
294,40.28321220169894,43.68472008089414,57.968148649156454,45.269889216728444,49.49447757005043,50.0
295,45.622742654407276,38.39902703092898,57.6372666009056,49.036980088572676,71.46180308817704,50.0
296,34.68415248415091,45.824929617446756,36.32062331778929,55.042833297317145,39.25032217596606,50.0
297,40.66901212784698,50.51442468035787,40.834929051942304,40.32162866572699,46.79885448180571,50.0
298,49.063184485056446,35.42262365127735,58.249160522400196,62.18223444985063,65.41456730192827,50.0
299,36.965201012701826,53.090164958806625,82.78426543293267,62.48653790059648,51.400847622947495,50.0
300,26.836263111221907,56.94029278633042,50.84264472511916,47.81182366316101,70.69254572008167,50.0
301,30.245312793436405,45.14819374259206,51.25584772926071,30.302628636008826,64.40270821220072,50.0
