unit_id,CropYield,LeafGreenness,SoilMoisture,do_IrrigationRate,do_SoilAcidifier
50,24.322807634124203,10.431866549870985,68.12323312912633,25.0,40.0
51,17.871110075133576,42.81138129623294,75.51174484379952,25.0,40.0
52,15.96808000479187,13.77446481898639,82.21360154955839,25.0,40.0
53,17.276141690505252,26.240877770433507,78.45904553703774,25.0,40.0
54,24.619284666979006,10.991780074494534,70.02896142513355,25.0,40.0
55,21.098303292280196,9.156022385738527,67.80704460712069,25.0,40.0
56,11.137458375814498,15.677839340739615,58.74215881509491,25.0,40.0
57,17.057680083668675,43.86785132847447,81.17864480053113,25.0,40.0
58,13.23758297819893,49.23117305701101,74.99173192069956,25.0,40.0
59,23.706993728455494,26.940548911237926,79.87465698007061,25.0,40.0
60,16.97676332008382,4.769813046085762,69.6754372970245,25.0,40.0
61,19.576393242921377,12.885334889415475,59.231510830830864,25.0,40.0
62,18.58679958891463,25.11502965061306,65.19486111745306,25.0,40.0
63,23.66744763876956,0.8177616815133391,75.88758301942667,25.0,40.0
64,18.782661708057404,0.685078365122795,61.294373274004,25.0,40.0
65,12.535650151210653,31.706768104096305,64.09353840906854,25.0,40.0
66,10.556562384750142,27.48705847389386,51.52428334609812,25.0,40.0
67,11.037733355824574,12.105640060925507,83.43533000450172,25.0,40.0
68,9.39427470814925,7.191852706108705,55.7678033744338,25.0,40.0
69,18.042424795244315,9.999242639810365,70.88318986274727,25.0,40.0
70,16.92894831414502,33.38777073499351,81.53629264697628,25.0,40.0
71,22.26551503944704,18.865158524712108,84.40900306607439,25.0,40.0
72,18.867037479101498,32.89468852500013,68.49502517017207,25.0,40.0
73,23.056804344915065,20.454109934278083,81.34418704388654,25.0,40.0
74,19.7858501155309,37.902184644401366,63.63586729192063,25.0,40.0
75,20.577885782438706,-16.703770548682893,59.83812148436416,25.0,40.0
76,37.31962768466936,21.741392573072936,84.38067589738816,25.0,40.0
77,9.038786224285403,-0.8877898397143689,51.02636776840438,25.0,40.0
78,14.803771194863737,33.72340996501262,56.64051048739204,25.0,40.0
79,18.737536796770254,41.98898455563608,84.99704245277123,25.0,40.0
80,26.39974467774609,-3.030265711012806,76.9365129251906,25.0,40.0
81,9.03780053278962,12.626444395052715,73.24928125110236,25.0,40.0
82,30.650610002914824,1.4266541233831909,95.6330158250489,25.0,40.0
83,23.109046876588252,13.316653861056922,69.7118126201917,25.0,40.0
84,23.085438447516815,10.788864597786493,89.91067039874957,25.0,40.0
85,31.60162825488816,7.486029567272185,75.16191592945903,25.0,40.0
86,20.968281638947133,25.25197263915321,71.27730493896193,25.0,40.0
87,21.433329221294702,24.698675018645112,78.94382603464584,25.0,40.0
88,21.206369586166478,43.668148627309336,75.4327319871873,25.0,40.0
89,17.0519674523241,42.79765816913314,79.73968188789075,25.0,40.0
90,11.959162793571647,18.102302249253786,59.41219966208861,25.0,40.0
91,13.41858595129888,8.895800283809022,66.69298884250838,25.0,40.0
92,13.103647776457697,20.88084970739914,63.10409342340157,25.0,40.0
93,18.321805438778775,20.270605921800524,62.44892265305545,25.0,40.0
94,21.663720099757512,9.106936729092496,64.7596818007641,25.0,40.0
95,14.236993342833149,-18.26048853088484,60.74139751684732,25.0,40.0
96,40.08969937009077,17.421790183227017,98.04629102624389,25.0,40.0
97,39.092863627821465,15.347651750039397,79.25510664665785,25.0,40.0
98,23.34023796698795,19.397627420691826,92.12057638196433,25.0,40.0
99,6.2083266546137095,22.267657064623556,54.793671645902734,25.0,40.0
100,35.01458781509477,9.895693564037291,97.30284710043219,25.0,40.0
101,13.299886872861466,7.853486096565007,72.2722404966345,25.0,40.0
102,30.644604186701898,-1.8742377573570597,86.96546322072128,25.0,40.0
103,27.408650303735946,39.98402080708148,72.34040483188876,25.0,40.0
104,13.558876307642707,31.522895441189767,82.16275276803773,25.0,40.0
105,28.89126848797651,17.855473897036877,84.32588472703127,25.0,40.0
106,23.342718520670036,66.2124876701082,84.26101362487898,25.0,40.0
107,10.075502816293348,22.437197334646307,73.19248001349516,25.0,40.0
108,31.77523639949166,7.697911089086903,91.94717377543182,25.0,40.0
109,21.817323345042563,9.389613168700492,74.68120926460166,25.0,40.0
110,17.332436554062642,19.062094296498824,75.71594939875348,25.0,40.0
111,35.02815874120404,20.30895499658702,90.92833498477638,25.0,40.0
112,13.421023357201456,39.48009488020254,74.30126291963039,25.0,40.0
113,25.181955548294496,-20.806282469339223,74.60740655895661,25.0,40.0
114,4.273000960420244,36.25959847912692,68.59367229531995,25.0,40.0
115,12.164007723280898,3.271005530986592,54.468156991993354,25.0,40.0
116,18.051036952713684,23.74921438824483,72.83932933187502,25.0,40.0
117,17.28811078228455,4.606286611141421,82.04702449881525,25.0,40.0
118,34.19952471623868,15.236966480831128,90.79276828948785,25.0,40.0
119,25.38114939771892,4.333600060641681,79.63271076779307,25.0,40.0
120,15.18208494201308,25.06238121811508,76.50461726490381,25.0,40.0
121,30.03516048905828,12.802185511233755,72.76225868231757,25.0,40.0
122,31.48875952606643,19.063604071841095,78.32351897890199,25.0,40.0
123,16.993058402178313,5.581186331899602,67.39201436687512,25.0,40.0
124,21.055765936957467,35.634213985726056,82.82840957272522,25.0,40.0
125,31.56104155050005,18.862895934041617,91.49489708560895,25.0,40.0
126,21.387916245790365,13.056857123796812,64.06522958548607,25.0,40.0
127,24.686936179123755,21.94995866074197,72.50643662745942,25.0,40.0
128,25.692596693910083,11.090529438109249,66.73470698195838,25.0,40.0
129,28.47789313750677,7.6660543140746835,90.50823372696912,25.0,40.0
130,20.52604100739308,10.357452460411825,78.38894546370462,25.0,40.0
131,25.43396279642196,5.826539829910072,74.19156532517478,25.0,40.0
132,20.23161444394229,19.610759388011694,93.02922848034254,25.0,40.0
133,13.239989926255479,10.20568546970932,67.8105950866639,25.0,40.0
134,15.946878655048812,30.725249599104906,75.49510326017597,25.0,40.0
135,13.14376225936017,2.7251883354672337,60.993224461065346,25.0,40.0
136,21.400579667199843,-8.570037155586766,71.96199802018495,25.0,40.0
137,16.527493749408002,51.25255436360462,86.72397938536571,25.0,40.0
138,16.36388964468109,22.03291260016032,73.16691445248537,25.0,40.0
139,17.439519100205683,13.899257369223847,65.35174874234684,25.0,40.0
140,17.765518721989174,28.401711223643005,72.33559869302076,25.0,40.0
141,17.631322099573012,31.01981118120547,82.90956808848851,25.0,40.0
142,17.980686150649657,35.781475930850036,68.59457357124916,25.0,40.0
143,15.951160048192463,2.371170338059187,75.62427225004227,25.0,40.0
144,5.06344320511997,-0.9979971673111869,57.484728686236714,25.0,40.0
145,25.466574643903662,39.27970415555162,92.38536101365703,25.0,40.0
146,30.30996714431997,5.210239236101252,70.68902721008719,25.0,40.0
147,28.636882130892086,56.86844150245726,68.75775597055667,25.0,40.0
148,18.39621478799167,13.963569322900673,75.92179006012616,25.0,40.0
149,19.277531247341088,-4.966781044356651,55.355460967289574,25.0,40.0
150,24.0921820205382,29.43163958249275,76.59683573388833,25.0,40.0
151,29.697153033433928,16.12266881260544,82.09428090469602,25.0,40.0
152,20.86958655538852,-19.146083733353716,86.07774892924391,25.0,40.0
153,23.12539018184741,5.633955370665359,72.59434934746534,25.0,40.0
154,22.441704870815002,10.807436003512867,80.1763821371385,25.0,40.0
155,21.92709268856,19.114141175647674,76.77393603989049,25.0,40.0
156,11.080824382306854,22.628167304877376,67.98452192748022,25.0,40.0
157,15.714122842289122,23.72603878674797,62.65256594108793,25.0,40.0
158,40.959827284745394,-0.9593684672776561,85.26752068963087,25.0,40.0
159,32.579110780510184,13.893696321997123,87.16411242089603,25.0,40.0
160,24.44702846940413,24.58361934118,80.69024486063446,25.0,40.0
161,22.25406586234858,37.480994960690815,69.63345263104115,25.0,40.0
162,21.722576752306242,11.243991343748483,76.75230827646593,25.0,40.0
163,37.78597448906815,6.760341163264448,95.5748747094861,25.0,40.0
164,14.514801918981659,32.52556395100838,84.64315137028584,25.0,40.0
165,32.33424846264382,35.118474438226414,81.83015489004033,25.0,40.0
166,28.076453598752895,14.217485448675998,88.90818773026325,25.0,40.0
167,26.098920617107332,12.031137248353046,67.5444146586916,25.0,40.0
168,24.925955302566898,0.4602631187339501,80.5134595242529,25.0,40.0
169,34.17370825437308,23.069435770248127,89.64955642461973,25.0,40.0
170,19.8919754398053,28.34372638026868,82.3220675632407,25.0,40.0
171,18.45505637119997,17.157667015601824,76.2676881847382,25.0,40.0
172,31.876733147319772,32.552487854058334,75.60871333618638,25.0,40.0
173,16.418880259973403,27.399208211718303,82.43702527107409,25.0,40.0
174,26.007885887207255,16.907861118394447,79.81821291207196,25.0,40.0
175,30.78155512621922,22.67145975343179,93.97745297811532,25.0,40.0
176,35.02323136306001,1.6141549119003358,94.71699593352548,25.0,40.0
177,24.469455924841217,-10.424320922689082,72.26361273243526,25.0,40.0
178,29.266409386816346,4.687201350738951,83.70579822634554,25.0,40.0
179,33.053510943057105,42.26302724213617,100.5360303160424,25.0,40.0
180,18.288656479029317,28.683467154132224,69.37953554704859,25.0,40.0
181,16.608016776974754,22.69141376813411,63.92079715967867,25.0,40.0
182,30.235343035040245,1.0827405371672238,82.31834269670017,25.0,40.0
183,5.620845357135849,47.10210294796079,58.238630056447505,25.0,40.0
184,12.194769846012175,11.14376475815422,60.68133231361216,25.0,40.0
185,30.94489097065429,16.24811417909649,88.16562550891048,25.0,40.0
186,24.6147115005626,12.10162224019604,70.47352264235914,25.0,40.0
187,18.226886163001964,9.969515525818741,70.39572200540327,25.0,40.0
188,26.531976132253018,25.099950541472232,78.64421407786885,25.0,40.0
189,28.165334279418992,12.571248126176132,90.28104720158542,25.0,40.0
190,24.30228300211026,7.804065026813092,85.68027908410383,25.0,40.0
191,23.14460358268935,30.68981559800248,78.372894524726,25.0,40.0
192,24.385149923801983,-6.827360566952256,72.37612183979569,25.0,40.0
193,17.918509857534595,31.17051248769527,69.8184704765368,25.0,40.0
194,17.612074851259436,32.719141231234175,68.34276897705027,25.0,40.0
195,20.169277794439594,30.5047510945747,82.22706061936846,25.0,40.0
196,11.24185530863382,36.54602897215764,71.69428221486315,25.0,40.0
197,6.19721007002291,22.5285109409804,59.204856242771825,25.0,40.0
198,37.34250281473848,-0.3350409645889343,94.79612254231698,25.0,40.0
199,18.638635288802725,51.083253628492336,78.84403808980458,25.0,40.0
200,11.689591900802682,5.424707925846761,57.52879308915106,25.0,40.0
201,5.133761616723747,28.907092785568068,74.29437889922642,25.0,40.0
202,10.124036497794158,25.672201441317164,62.48589440678957,25.0,40.0
203,7.646501388571459,34.04515200367484,65.53010550040318,25.0,40.0
204,17.765816804641933,-7.413456559260265,61.706754133857736,25.0,40.0
205,36.63061361963813,-5.217471547310366,92.93000559146533,25.0,40.0
206,31.472828890473707,23.727890705960686,93.86422245103435,25.0,40.0
207,19.877101365582174,14.262409561164773,66.66584923776651,25.0,40.0
208,-0.9447987180511499,16.62388370286736,55.01136031072627,25.0,40.0
209,2.738002574499849,29.76568260759918,63.74518628235905,25.0,40.0
210,22.081906737755823,8.47726646180725,72.32129087585147,25.0,40.0
211,23.062227664851072,16.976710712320827,78.24892811237315,25.0,40.0
212,22.700775156978608,23.695487226314825,64.07233288022606,25.0,40.0
213,15.00135911654384,10.699369552853126,60.970895183767254,25.0,40.0
214,34.09784493553378,13.572694442498904,97.16291154867727,25.0,40.0
215,22.197929327193126,5.993988872846886,83.32009497412344,25.0,40.0
216,25.458298733212274,10.510501926929665,74.25762300185318,25.0,40.0
217,13.584166802083054,24.066141355460203,73.87774659520302,25.0,40.0
218,8.088076443152023,23.21327893938043,61.321860612805025,25.0,40.0
219,28.266019227151936,40.69692984124357,86.3513721711859,25.0,40.0
220,16.649127418827007,8.534853587619576,49.324970547436344,25.0,40.0
221,15.133618844455121,24.474125010798673,80.16548182910724,25.0,40.0
222,9.07355435860892,-6.33157934138778,63.64204740024346,25.0,40.0
223,9.686948084896114,31.72638512648158,69.6082672519351,25.0,40.0
224,11.685646581000864,24.64862515253169,59.351306937152444,25.0,40.0
225,15.597143923582578,-4.448717070234899,67.64090514171028,25.0,40.0
226,18.444155800907513,-1.7842916875644779,64.59317052956064,25.0,40.0
227,25.735566871675502,20.67226075775478,90.32582764921051,25.0,40.0
228,-1.8821002805785767,16.6185516643621,50.57201038067768,25.0,40.0
229,29.20246464594426,11.836417067673658,93.14026184829599,25.0,40.0
230,33.277390573573456,28.167040682160334,97.58791545345541,25.0,40.0
231,33.09496818828727,1.2867058797883253,81.82614376772922,25.0,40.0
232,22.18464633345375,2.490116416971045,77.44805558861964,25.0,40.0
233,21.55270438777139,-1.364198184545657,73.8894250997255,25.0,40.0
234,13.887864276491019,24.52819925290584,67.82903563331422,25.0,40.0
235,32.40311306471616,2.3046665377047635,89.65439787087313,25.0,40.0
236,15.202146594887491,39.77866761880787,77.39934799289479,25.0,40.0
237,14.558326732039271,27.10692840161345,58.49633174774343,25.0,40.0
238,21.73187470753428,26.34296685350244,71.32172942040343,25.0,40.0
239,35.76172548095542,31.699246314220236,98.1380790871412,25.0,40.0
240,29.12726559441578,50.732956281197424,89.76571679792659,25.0,40.0
241,26.300878612085455,-1.5775499070681267,77.09651710670916,25.0,40.0
242,16.029220620213295,33.78198876068605,60.09205228028542,25.0,40.0
243,33.877862446792776,16.227191939674032,94.92140944458131,25.0,40.0
244,30.477121513363265,29.688876480767757,73.80676425725878,25.0,40.0
245,27.323257899265663,5.45016439283404,78.44639949719895,25.0,40.0
246,19.31465542105387,27.943971423059903,87.6379862840746,25.0,40.0
247,18.69602297344433,-0.6571647358013095,71.45178892655629,25.0,40.0
248,20.60139939981833,-5.45002150123141,81.2815243036923,25.0,40.0
249,24.594471465808805,-0.6387183875550342,78.69900732389186,25.0,40.0
250,19.815040026237007,45.018361415429034,78.30068874518788,25.0,40.0
251,33.6165023068506,10.935228511931626,90.64408973414267,25.0,40.0
252,29.16045201300573,38.25571547933602,88.55454113622679,25.0,40.0
253,17.31784226949793,22.25912085223723,66.94504835543894,25.0,40.0
254,50.793505548599725,5.607706980973057,105.54359574802821,25.0,40.0
255,17.269193309776192,13.49453078701368,82.09060894868453,25.0,40.0
256,18.85647592418487,2.0111015047366045,81.2315716835489,25.0,40.0
257,17.306098416507613,43.270364228395024,68.21562361893197,25.0,40.0
258,18.02222040601184,29.965501446422138,69.1553872732793,25.0,40.0
259,16.9095239110202,10.463790051211468,68.85444663289503,25.0,40.0
260,12.5697164557958,-6.846831302262316,68.8058064962434,25.0,40.0
261,20.25568251399556,41.53614224358314,73.96981250929304,25.0,40.0
262,18.721066290394067,23.041936359987023,73.1683579026868,25.0,40.0
263,19.088150659978616,8.24519648870181,65.15148395377253,25.0,40.0
264,21.26398351430834,32.029326472778884,86.90609377515601,25.0,40.0
265,19.016613805242287,17.91167386237401,85.58873291870285,25.0,40.0
266,14.296656656223671,26.679325420770436,47.25750671583038,25.0,40.0
267,5.394523505130351,39.16133076012727,56.432083459068465,25.0,40.0
268,5.710873575803218,5.262873890322844,44.36172111790104,25.0,40.0
269,30.80013520270642,21.310269013799054,93.06828091440681,25.0,40.0
270,14.553936629660818,38.21029835353205,55.43127325957484,25.0,40.0
271,18.207452549223277,-5.225093346476065,58.52277803032748,25.0,40.0
272,-6.473056055042047,20.089442951425212,56.90542525051171,25.0,40.0
273,23.858585514186156,-20.1433811096844,66.24727683981006,25.0,40.0
274,29.825581170492562,1.330001662127696,77.51733686291236,25.0,40.0
275,29.63511289072412,47.49636551381496,88.29924833969811,25.0,40.0
276,21.053883516680077,16.672289147527476,70.07636681480413,25.0,40.0
277,21.978263277722114,22.94888778119104,85.47960322895237,25.0,40.0
278,18.23685015161907,43.621738355854795,68.59970738323034,25.0,40.0
279,22.746141494651813,-2.258261217838726,92.49680455264586,25.0,40.0
280,10.49393985939519,30.77712960856647,79.44818730376298,25.0,40.0
281,18.023598966503073,16.003681714651137,81.2375890805107,25.0,40.0
282,29.524526413656815,-0.22483970379208174,87.47273302994945,25.0,40.0
283,22.547380641497043,33.855766807493374,69.49589258466882,25.0,40.0
284,18.63583237675245,20.202782223740424,64.43828814710099,25.0,40.0
285,17.958869817233666,-4.56057129503289,74.63773033913863,25.0,40.0
286,24.172876517211687,18.14855846447805,87.22324011733389,25.0,40.0
287,30.33226687300583,22.723770901354428,81.18925548591622,25.0,40.0
288,14.735749103048006,18.226874566010466,92.40959963421113,25.0,40.0
289,29.32727252061424,4.326911791044299,77.95176518897156,25.0,40.0
290,0.5486842047245628,16.117760071808192,55.15790705217842,25.0,40.0
291,1.5532771846799758,13.448178921263498,62.91192553734977,25.0,40.0
292,13.913962951047061,24.976993237098174,55.046488236853534,25.0,40.0
293,23.509351217360393,25.38405094605517,69.29463174368837,25.0,40.0
294,26.392306076597492,17.10420889578297,94.98065232686535,25.0,40.0
295,20.175279900157747,12.148990070495413,75.53379223416609,25.0,40.0
296,9.35882779900157,-0.05554361330539592,59.24843515005657,25.0,40.0
297,20.77097803013937,11.81174450867105,60.614845945069504,25.0,40.0
298,22.042860679602054,-2.7390604303753356,53.25827013831771,25.0,40.0
299,5.206295331104138,14.321556361710169,59.35826744218667,25.0,40.0
300,13.730781373520486,16.522211610862982,58.09856155618408,25.0,40.0
301,18.834806294162362,8.553852456098287,63.834028836750164,25.0,40.0
302,5.960930565555309,38.98002992881394,64.02731044989665,25.0,40.0
303,32.9793499779138,9.72314632467954,78.89166817854704,25.0,40.0
304,10.030003630188538,38.794371457331906,71.94354913267303,25.0,40.0
305,9.433811724243554,-9.366942412050069,65.62075404836065,25.0,40.0
306,15.116391277186759,1.8324052721788426,67.58245799734395,25.0,40.0
307,19.364630783190144,-9.188510607319758,53.806642712392446,25.0,40.0
308,12.558311270927387,49.06674892953845,92.98425240961508,25.0,40.0
309,24.796923357827573,31.330010568514062,74.09413100414699,25.0,40.0
310,10.936360546416395,34.88618345131714,63.6129497135075,25.0,40.0
311,16.414280608382665,30.375600684449523,67.85977283275153,25.0,40.0
312,20.183646805979475,17.59007859793924,75.77716384132147,25.0,40.0
313,22.10081245508511,0.7633864849940597,69.70124931304625,25.0,40.0
314,21.092254762338307,15.048663505386578,76.67355087068664,25.0,40.0
315,12.141756698276083,9.60187376714343,60.445371229597264,25.0,40.0
316,18.302539682887613,-10.90121921250439,56.08289606144679,25.0,40.0
317,14.318672271846628,40.92951956901824,72.77433405256029,25.0,40.0
318,27.113477197652827,27.81289424395988,83.98862025628519,25.0,40.0
319,13.39087719850369,1.0490138910517643,48.74403968539691,25.0,40.0
320,15.117353006703604,2.7514624014704196,75.29479571368776,25.0,40.0
321,15.787910622022213,9.922183342525727,79.49784771576203,25.0,40.0
322,18.616169224234575,-15.515737112391323,65.93945592876615,25.0,40.0
323,23.717838521044676,10.828004335590128,81.25761458960687,25.0,40.0
324,12.808166403569178,28.829983112748724,61.99547788643536,25.0,40.0
325,25.558075616762565,6.154428158244308,86.59691203467112,25.0,40.0
326,23.494511598615972,15.468347356219772,73.10185568329275,25.0,40.0
327,10.998162340626582,26.98027812796897,74.49165953624497,25.0,40.0
328,12.779217796232498,41.79312869148265,83.72422868627712,25.0,40.0
329,5.808523668623602,46.277045714870255,57.95046785096124,25.0,40.0
330,22.31107230457797,20.662246144505012,62.54575034178468,25.0,40.0
331,31.249372618642145,34.641215082907536,81.25370538396241,25.0,40.0
332,33.60135622691896,-7.025800085029568,84.10120101548713,25.0,40.0
333,11.80930791919304,-15.859676067075462,62.83004725673394,25.0,40.0
334,27.131135620904594,20.135893306630823,78.03214177830625,25.0,40.0
335,30.06883334187492,18.414372949389758,82.68828628996495,25.0,40.0
336,8.662604008268852,34.62072458801103,65.94853809034831,25.0,40.0
337,14.663546959488025,48.97485315789608,74.65483708533374,25.0,40.0
338,32.2807537066333,11.082289858864238,86.99822793296984,25.0,40.0
339,30.17570313501799,-6.322037523321114,80.96274935451157,25.0,40.0
340,18.05890290748418,-1.6697058296130347,64.70765783753615,25.0,40.0
341,17.763585171590943,-16.256601151131836,77.80267967485617,25.0,40.0
342,25.772612787575206,-4.065006566113761,77.74969247724808,25.0,40.0
343,34.21637858599205,39.566285654949354,70.89640050453991,25.0,40.0
344,28.906824742382792,-6.512141150555035,82.85869328924004,25.0,40.0
345,8.91322544336251,18.805117757792484,72.82911922161344,25.0,40.0
346,5.168467433502489,2.0802679204273637,59.344979862529414,25.0,40.0
347,35.35306916298694,21.34238543881836,85.47292080342402,25.0,40.0
348,27.551015528750288,21.438565075931365,67.98435843891603,25.0,40.0
349,-11.401380951110415,35.36628355494704,45.00891310405836,25.0,40.0
350,18.45177251188053,17.95919690532193,71.27006659194106,25.0,40.0
351,9.829067110178332,4.949899637248713,55.1519076734419,25.0,40.0
352,32.97107851663045,-25.46125853289287,72.92888857197126,25.0,40.0
353,11.649567245212491,38.74401715165823,71.17051764202535,25.0,40.0
354,33.80951092744198,21.266017498745633,88.37165025703658,25.0,40.0
355,8.872176494312965,38.721009852481565,60.02409900057043,25.0,40.0
356,10.929304709761144,7.229999188854794,63.53532550892325,25.0,40.0
357,20.608805895766857,43.32882832541192,77.82552185374458,25.0,40.0
358,7.142381555089421,37.37447399356023,69.01717727973846,25.0,40.0
359,34.69762576149087,25.33474489169433,86.29310129038348,25.0,40.0
360,28.232747504068143,22.681399973845892,78.61045507127913,25.0,40.0
361,28.906449438846053,15.739034213785112,86.70487348845646,25.0,40.0
362,4.139454380010127,11.999663354852746,48.588378831105985,25.0,40.0
363,37.542842480392714,3.5762620855229184,82.81374351496281,25.0,40.0
364,30.729613438761895,31.755912815692973,80.44094792742985,25.0,40.0
365,26.248130002723425,-9.653285586314544,74.99533644533065,25.0,40.0
366,31.956677432340797,22.39064347932513,84.751593987403,25.0,40.0
367,20.190457671683138,8.8808736474221,57.696037759632866,25.0,40.0
368,4.153776233962345,33.55065199418863,59.52384376617214,25.0,40.0
369,14.67163401630603,16.92407089828857,77.81429450550235,25.0,40.0
370,20.810481573544216,0.7558002366967997,63.44451241598767,25.0,40.0
371,17.13712671535194,14.48668632256653,81.35082165354352,25.0,40.0
372,25.024311581134906,5.051768672252987,88.86238074953954,25.0,40.0
373,31.052016376912864,8.313634279847545,87.85145647972568,25.0,40.0
374,24.99038149013737,19.518055530244375,82.75482374663461,25.0,40.0
375,27.241903987439144,26.709008567099787,84.55696962244805,25.0,40.0
376,21.56250180741823,17.09015514600652,54.39749780104506,25.0,40.0
377,19.45812900852923,4.958504185243838,59.16643595731629,25.0,40.0
378,16.237689271740212,19.50048569490579,77.0888379822106,25.0,40.0
379,17.16628648650953,24.315053812131637,83.93995474305717,25.0,40.0
380,15.309481733267218,32.40844368835403,59.76386404300868,25.0,40.0
381,11.293584967126835,15.657612695834805,72.03062431857651,25.0,40.0
382,18.491525680790595,40.381874788829236,73.18158630274125,25.0,40.0
383,18.230480762621358,16.21413294131918,79.68484420393195,25.0,40.0
384,13.714771941589426,1.448846947997355,61.79956314047368,25.0,40.0
385,6.540354239570939,28.480136241117194,56.69997460067736,25.0,40.0
386,24.844723937550963,17.56852013845822,95.21373307937657,25.0,40.0
387,20.708416371343628,8.41780093004961,79.47208837755595,25.0,40.0
388,9.56707789464878,33.949348915903954,62.357519873900195,25.0,40.0
389,16.58162991421321,20.20805732330582,72.46823458960553,25.0,40.0
390,13.374632619962235,39.83181667340356,54.572321482166934,25.0,40.0
391,13.703161056791558,21.94573811587742,74.43891764925488,25.0,40.0
392,24.351093140921197,16.1910184012599,77.10506114790472,25.0,40.0
393,22.298345141418054,17.2581826078906,77.46018243358607,25.0,40.0
394,23.242889731041917,12.988542402486656,64.85297760245516,25.0,40.0
395,23.744795312881216,28.33203243262985,72.84216940282266,25.0,40.0
396,22.55780076428133,3.345329110054827,77.01491051735692,25.0,40.0
397,30.155673390392522,32.04916317249581,77.94381458826733,25.0,40.0
398,21.40404430094597,33.30955212702576,86.78845114310987,25.0,40.0
399,18.335113871408883,17.45512346742461,78.14046776367032,25.0,40.0
