unit_id,SoilMoisture,CropYield
177,78.51402677844031,-13.11445327928352
178,82.28861610990698,-14.60185877466273
179,78.07433717721209,11.599865818037795
180,53.23904083982729,-24.841561514479
181,69.27716437459982,-9.43662005168801
182,96.34970646512355,-2.4087440464554026
183,103.26987157120524,2.602607711013234
184,80.76086700649849,8.938018260770747
185,80.78032168450014,2.3159565009726153
186,43.01364426169435,-19.163001918088852
187,81.60978790261962,-7.701142802217053
188,78.75579972561658,-13.318399477918566
189,61.71019847386338,2.9615832020649036
190,79.13320410282898,-6.696768534145375
191,60.40140138344694,-14.30530385944602
192,82.57734105768169,12.863444700223203
193,95.82666071530326,-1.1280320453734882
194,76.72411268748792,-7.971718735256363
195,75.09628766203458,5.5497126518774
196,83.3663638835535,-7.399221461461972
197,69.73806347269228,-27.685093172944505
198,68.71254062873223,-19.292921000193452
199,86.95533051473512,-13.440771697527653
200,90.00743304313126,-0.731547405442345
201,77.43095228280438,-4.69781551900857
202,64.0480904479377,-22.58365737632221
203,82.84820421913228,-11.95177798900988
204,77.07065665429894,-11.43381806722519
205,70.34671623506537,-18.21589850925034
206,84.13788902132951,24.298507261325703
207,64.35575352565498,-24.059521385904425
208,77.01388103544303,-10.527030022768956
209,72.8332680869896,3.1398504176297823
210,81.62781620445409,-2.694222222437407
211,84.99053877810113,-11.696083391112445
212,84.89552484022204,3.938542157039737
213,75.41549184300571,-21.486690345876863
214,65.82182860641198,-15.547673313471394
215,80.33103363625325,-10.990470035015534
216,58.96739644531928,-17.344093679727894
217,65.17607702103335,-12.534329843576081
218,56.046601078064185,-33.48209573206247
219,83.70234655601378,-11.576939299515457
220,68.55524400676866,-18.725247567289696
221,83.53653542269916,10.972198059864965
222,80.2994962958275,-12.701151093323821
223,56.75499909006625,-33.658631971860814
224,74.72892045811767,-19.79262938422821
225,61.00373179733221,-11.484507268073356
226,65.88981554304367,4.623089488428228
227,58.80084922036379,-20.689797443868926
228,80.22453786959599,0.039090526854647756
229,58.65365871039573,-8.397294531349898
230,50.279114109548,-29.302706762119772
231,71.68268038187253,11.085273755663042
232,73.90963655989027,-25.747153402581585
233,71.46136403980195,-17.616550314832264
234,87.57390181930094,-7.0441423447702505
235,67.38580613903726,-10.3318119738088
236,62.514628358955974,-14.347174762562425
237,68.74185808970506,5.256743432659442
238,84.39382048655142,1.645135651710966
239,95.0047775716598,-3.4941604717177785
240,77.26413049277961,20.203977234025373
241,63.05383080155681,-21.468999227276882
242,70.38032819274382,-5.445255363398215
243,81.70666288905815,12.517668015718455
244,76.29635862375048,-2.3403440328530807
245,73.17779947121139,-26.209745372834426
246,54.765707480871626,-26.569591049849635
247,90.2505116262863,6.928027621544098
248,71.36681633036186,12.818475119211957
249,84.25357616712027,-14.095376424333946
250,82.04787088715584,-8.875931404401813
251,60.95152592892797,-0.3697102711237781
252,88.85810306348478,15.505668393884568
253,73.37893115582804,-6.767265963150457
254,86.93617517529259,5.00506527571216
255,75.25844849539847,-2.9581371223462343
256,68.69780153954093,-2.216204911526959
257,70.51614749578798,-12.573199642078063
258,84.72463088072121,-8.234962019688593
259,85.8664267452911,2.1093759079918994
260,61.26212541805876,-9.908371044184932
261,56.213801053815814,-7.400880368268634
262,66.90087139742788,-12.395166055071861
263,63.95326147629097,-19.511768626239963
264,63.65734804273503,-2.731950178062203
265,43.4447043033231,-31.543249588950715
266,58.44705895992357,-23.85392080719813
267,85.91470393448598,17.89959336205191
268,92.96888162586652,27.40715848832148
269,77.99334453446855,-2.4196590825027893
270,57.81239151430721,-20.342345876992134
271,62.1538069628722,-9.636334869517421
272,74.83050765826343,-13.785573542520677
273,62.15473777012771,-28.395757563286374
274,86.90479230789163,-1.6932635850437774
275,64.18250316638907,-13.067774479571693
276,63.7188228113995,-26.87290261123746
277,77.81941692576254,-13.307023628734724
278,65.72670847697547,-1.3973882241812907
279,70.26728480748945,-21.31624181646172
280,71.98717977660847,-14.586399813108
281,71.79362029497318,-6.673493522835297
282,74.30608050321644,-6.00034370688309
283,78.52582301170284,7.288662135542333
284,71.85482519048857,-18.766340749102238
285,65.10969482993399,-24.38976384611606
286,66.1505597993893,-12.100677966455436
287,91.20877551875024,-2.8549413172507054
288,67.05664218019454,-18.152458845978174
289,83.21945334437666,-14.7149686425219
290,80.64882510568611,-7.772692116930384
291,94.0733679492081,3.750785389462666
292,75.15560605433856,-2.7399170786691283
293,78.21738597719545,-16.34701049504263
294,65.54815939926509,-27.430380072295236
295,88.08769699581107,-10.473646576185615
296,95.34984532563573,-8.286209793950611
297,65.26142312209024,-12.522628215300744
298,67.60171836982654,-20.191103374625378
299,67.66874906716897,-22.122449650088523
300,65.00012884869948,-12.412986124075253
301,87.70880577795303,10.783242953149832
302,102.88893788530089,0.4931524782575961
303,68.19611863219517,24.981491321397222
304,93.00690412529855,-7.054088062786217
305,82.81296351474323,-13.318077878332348
306,68.99429831662577,-15.218442912054968
307,78.16281865230523,-8.353761636778398
308,50.99340397272666,-2.28386469170017
309,67.9606755936009,13.042071522004127
310,80.59233609881123,1.5581759728171103
311,73.90890004873641,-14.325971102441795
312,76.52799329161618,-2.5060978056399836
313,81.82643461024968,-7.430388808801341
314,60.727157674396096,1.1564012292873949
315,72.05531419467658,-23.38819495937699
316,78.60565252814816,-21.80857639044373
317,49.59795872556677,-17.21302507581093
318,87.45959350342417,-5.5645449724809914
319,64.0426635958562,-15.795461970614433
320,90.53034375885052,3.3723061499589004
321,74.38661389281305,6.933291937700132
322,87.86961145288466,9.209077770837672
323,71.38205223519526,-16.12135590389959
324,68.33857277201615,-13.774793992210645
325,95.79128039486396,6.478572269780888
326,68.9213043898445,-28.446520427762785
327,75.38611959377559,-17.4876728491963
328,89.99059433563743,-6.225231014013017
329,75.43146822526755,8.334669968202318
330,72.86872470556143,-10.787137062535471
331,85.0749936907473,-13.02055601688184
332,76.47103758361949,4.438835515897342
333,60.158801243299244,-15.083252247349538
334,84.19359685375369,-1.4247763402867912
335,91.56263629217425,18.949317541284394
336,71.88857238103444,18.045423111225173
337,79.99373919732686,3.726482446230229
338,77.49739723365752,-17.68158869522542
339,66.75083532322634,-32.272830356519435
340,88.14841165977842,13.002956930104354
341,82.06832887855289,-7.825644843925748
342,71.26235683460973,-11.027525310667805
343,71.55962684940255,18.52791434074537
344,77.65180873995278,-18.560678160093794
345,63.50242885674426,-24.75676367410484
346,50.9735210882516,-3.6842452532600793
347,71.12478995454903,0.9836121585468849
348,71.6360449311058,-22.432267715190964
349,79.91316553865605,-20.15144414950743
350,77.26423811775837,-10.68285795400725
351,61.87902511939927,-17.587903760790304
352,73.8763479416832,-1.3788266943132703
353,81.01894153862577,-12.794901865409262
354,73.80205917586635,-13.298361965691516
355,68.79055114652759,-15.154248772021733
356,54.593926442523,-16.31000719158757
357,60.10613919395744,12.148229565213148
358,76.908060080053,12.045388374828892
359,96.2983370363185,-8.27474877160715
360,74.27642009775269,-16.659423856319833
361,78.2986269862689,-11.524088330831525
362,58.828607718401635,-31.2810328279805
363,77.00789611515721,-6.9392463863166425
364,82.48594066384452,-8.783238654677973
365,80.51842079055476,10.63933712789928
366,47.34714070967867,-12.179129042536914
367,74.82476078866337,-4.738239448493269
368,62.86884491805963,-30.46288127893993
369,88.56599434745617,26.9216147740479
370,86.09161287380671,1.9696263151137985
371,61.43734294270133,-21.831148436834738
372,76.35609063455314,2.2857187335189106
373,64.82050794348122,-19.516438282934754
374,64.09927445529043,-12.086756349174404
375,92.60414148776697,-7.613327853110395
376,73.77989128702592,-12.78042255389288
377,65.99938595367281,1.9966712699667877
378,93.2290250459782,-4.464360130236149
379,76.9351659643407,-7.396364665382863
380,60.141648702707755,-40.65322636348618
381,77.96036152554426,-12.09892924603391
382,75.56219966575433,-12.73127859025735
383,80.37790518924655,0.524876185302225
384,43.65929852139923,-23.128669410139437
385,70.72263397879783,-20.85612071321936
386,52.880040699045615,-31.40985531631145
387,74.07122580847852,1.4459703608909478
388,62.71288370291278,-16.12473652434275
389,83.4085348236399,-5.861173318415326
390,61.562901392957535,-10.109614187312719
391,46.65741895287134,-32.020076242372106
392,79.0385566516762,3.114704542065077
393,63.2206614822938,-7.905231537136531
394,73.43664913684624,-20.88806572695524
395,88.89806273511738,-0.07680128744236714
396,62.47299098592827,-19.94408408407304
397,67.1172942410123,-0.1518965858760173
398,77.28288607651716,-3.1585808688451538
399,68.71485500586566,-0.9877740370977
