unit_id,CropYield,LeafGreenness,SoilMoisture,do_IrrigationRate
35,-12.209913253827438,44.780006335703455,70.86702071896087,75.0
36,-11.72766723953517,50.34782867956073,91.1691540969329,75.0
37,-21.976278072352923,65.0774779252227,69.58226175309646,75.0
38,-15.740034174111662,67.4192642346844,72.99014292511607,75.0
39,-15.771872697656201,35.54377316994656,77.08227215301767,75.0
40,-18.70136030176275,66.4689317857181,83.44323307223864,75.0
41,-13.411170685456348,57.70455194377074,87.69619970355895,75.0
42,-15.427437564968152,72.09138270107415,91.5611692270148,75.0
43,-28.99119426054484,41.802779240810764,62.344894512973184,75.0
44,-17.713599144325517,61.16741646105222,73.81340668037957,75.0
45,-16.853725474187637,78.98456820708353,81.02311178916224,75.0
46,-14.22267642092746,58.03285296665628,84.33068388707066,75.0
47,-24.47060218205457,36.722612862066214,74.21768199375246,75.0
48,-16.168264147465468,34.41532610922146,90.14771954864219,75.0
49,-14.389241749385558,62.181881418410946,67.5541457358363,75.0
50,-15.18615155707928,73.21954504568671,88.57993585210299,75.0
51,-6.581226558567769,46.84592281101994,86.62052458869884,75.0
52,-24.66936476979657,38.52969216881327,60.992236334836974,75.0
53,-16.087252726251048,56.730353548544244,72.2622786129016,75.0
54,-24.273685286443843,50.37047181689957,71.65370580651833,75.0
55,-23.500809998101147,51.74071015039998,73.65923586186004,75.0
56,-33.08540286689163,67.94945983501286,57.270882734989094,75.0
57,-31.98187787586433,65.0667283761777,53.399950355770244,75.0
58,-28.586803031392257,64.50621280797385,71.53590766235737,75.0
59,-16.19641871334071,43.196574880552305,86.34574863663644,75.0
60,-20.148782142367317,33.23115777959113,73.01536802070453,75.0
61,-13.004856027863113,58.19685035089999,86.34235163373376,75.0
62,-6.286547963382235,57.17061940409459,95.14016215022544,75.0
63,-14.890519511296862,31.250777660167756,86.81666524340737,75.0
64,-21.407999117779895,47.91268342317335,76.28402115262806,75.0
65,-26.26413075635984,58.47147856670288,70.57290610824094,75.0
66,-23.38185646896411,73.4259508024281,72.72428621332921,75.0
67,-15.453289387813978,68.92760443628931,87.06748666609734,75.0
68,-31.400492149070892,49.26175361454684,68.57435866208863,75.0
69,-41.804283814674505,69.90854930234507,53.46014191889652,75.0
70,-20.316448642630704,54.3770204576461,72.33607818878198,75.0
71,-29.332401567951333,61.18153677786184,53.95377395063153,75.0
72,-31.255499767743487,78.55185744374688,61.127176744584865,75.0
73,-21.32910324061567,64.53055728346246,79.39594141505115,75.0
74,-18.859360654852686,61.58691399573185,82.50586445463631,75.0
75,-4.410106877545319,63.34096205600622,78.39630438597482,75.0
76,-24.546926399505885,65.06198205522465,71.13048788824182,75.0
77,-20.924899710826068,37.82723818984689,79.85733912377515,75.0
78,-31.02015352327765,33.11556895288053,57.95299890678548,75.0
79,17.26866980082481,30.781524070998643,78.56730624025288,75.0
80,-29.548036541171285,59.89618150497127,59.475108641168276,75.0
81,-18.974075062096567,64.54984299656121,75.29880211440575,75.0
82,-21.461798943503744,23.98696817845505,72.47720938374108,75.0
83,-20.35397351723241,42.32897341306253,73.63090167977509,75.0
84,-12.715854675205458,62.83647114228842,81.45405721397731,75.0
85,-22.762756623872942,71.94487647243473,62.09418920534574,75.0
86,3.056924254182498,46.28003885602001,98.67215112256356,75.0
87,21.51249708423381,-16.61447385393706,72.68987054277804,75.0
88,-28.868619743498133,84.94011200293639,54.04064446091889,75.0
89,-12.860337782383926,43.14933501222369,93.11520269642736,75.0
90,-16.84216381199428,67.86632683109086,66.00109666139599,75.0
91,-3.31989127296433,61.685923670559255,104.3235068115488,75.0
92,-16.487101355966757,78.23942814131786,64.04534063780235,75.0
93,-21.797055494968767,71.38647954475007,71.20236192481875,75.0
94,-3.864753426081768,22.85054492911906,97.40710036019703,75.0
95,-27.387083569612827,69.16263890756598,65.64288506012038,75.0
96,-20.377704716864514,42.44660131374772,64.2599534732481,75.0
97,-23.690057678658402,40.81753978410804,67.58676239492947,75.0
98,-10.539775777389222,70.81533995016326,78.17907144575615,75.0
99,-18.575313930091266,42.65401990223222,83.45500736119556,75.0
100,-12.101826280999944,56.54082628000774,87.85427104111612,75.0
101,-23.03194715964204,44.601171034866404,61.74113873691915,75.0
102,-25.50860815460903,65.84100790663481,52.227141151020604,75.0
103,-34.50563337844731,48.49792051421734,61.1082568026006,75.0
104,-16.263290971112454,75.22838509582607,77.65301231454168,75.0
105,-9.065078530171036,33.54061339512465,72.21411015795557,75.0
106,-5.143001606147521,47.69132040245396,93.9808138715053,75.0
107,5.503945383827487,17.7957456694278,61.572424995007104,75.0
108,-27.564052847148307,57.37612337221379,80.44432724856027,75.0
109,-10.892445388132318,44.779378153341945,61.461109190788314,75.0
110,-21.00008229053843,65.24395705778183,73.41647084982577,75.0
111,-12.437945054302297,53.94172261926501,89.74203230434611,75.0
112,-27.665045155870573,45.25763543883858,72.15842359584019,75.0
113,-28.79839245702464,57.479231401648626,62.55780281337813,75.0
114,-17.33314352395344,91.60510058378135,93.7631665713971,75.0
115,-11.239911628585075,77.75509936884353,85.9755394019745,75.0
116,-19.371007945825465,44.42512975540144,66.22262811318849,75.0
117,-14.365530893521669,56.403744642781355,85.60451728158372,75.0
118,-22.038470659278644,53.45484120461908,72.82049867859004,75.0
119,-22.740541589774583,88.59824916157017,74.01676695673845,75.0
120,-13.9950120839828,65.59640625108526,90.62509536375251,75.0
121,-19.516823451037588,53.02207911895494,64.84847684246247,75.0
122,-21.185267081741447,57.338667458209734,79.94952728990951,75.0
123,-15.284280963030682,43.765297129292684,84.36284913050865,75.0
124,-10.594750201236195,29.04148072632936,86.19934466890213,75.0
125,-2.9929426192244475,55.722280809786525,82.61165495237053,75.0
126,-22.91661826649113,67.00295447683203,82.62332752776865,75.0
127,-23.814996751477086,69.76637200232989,76.00405380746041,75.0
128,-18.02765306267874,31.005173686444603,84.58480763257818,75.0
129,-21.758722666733398,25.18535286993939,66.22577247384251,75.0
130,-10.433718880290373,46.60441468764549,78.59015001219113,75.0
131,-4.181548185374279,57.759562886395955,91.9956593422452,75.0
132,-32.83382289276579,59.349590893446624,56.758921190407804,75.0
133,-24.717590767647057,44.824346209303805,72.67086551545036,75.0
134,-27.741368553560854,69.57474137877468,66.15851528895833,75.0
135,-19.557946060692775,61.94109100401105,80.54093814794398,75.0
136,-26.691572072959058,44.800524871484484,76.51142593267431,75.0
137,-29.6648107444638,33.13892116794453,70.42903560908047,75.0
138,-12.588461545948935,47.316120345338696,66.07559852137169,75.0
139,-22.27746829285025,58.13938552195656,71.28442951639042,75.0
140,-9.988640701889707,34.517093563420666,79.03035363872856,75.0
141,-12.065925359205757,62.15428696113812,92.07232648217479,75.0
142,-35.844275024513536,55.91265551590566,56.79718914829713,75.0
143,-9.951333999931315,29.755771409085256,79.63909934170877,75.0
144,-19.21558983613352,64.97242150677674,79.23116410060909,75.0
145,2.4238296945198985,44.45547527448324,87.5944579131589,75.0
146,-13.941936369872586,61.753410085957,73.99895896498789,75.0
147,-27.875717599275077,68.34872121005077,64.83349672067921,75.0
148,-16.777452938250278,48.51551201897884,67.83945282661725,75.0
149,-26.8173129982854,37.89302291591535,74.25889003955928,75.0
150,-22.16087938451803,57.8519597568876,80.48994472261025,75.0
151,-25.717258880905057,49.44759034819856,59.41241180759871,75.0
152,-17.783006824831247,29.03511081487375,70.94934593174123,75.0
153,-6.916921879045957,61.55824865824908,100.49653046047789,75.0
154,-10.660309056464731,88.06321487945632,97.25613233586158,75.0
155,-25.469304931253916,55.52340382055513,77.90018526028119,75.0
156,-14.626632603334542,47.6296394228529,78.67899228394448,75.0
157,-29.214315879861324,28.034852848373383,84.88886722518524,75.0
158,-14.77098866351228,60.769855678825934,72.51117291295643,75.0
159,-14.862544181037423,43.42555299489197,82.43437674951173,75.0
160,-33.271273220480914,47.51693711341409,47.76641436769274,75.0
161,-11.801979746047904,76.8803241278923,88.39704189593536,75.0
162,-33.859297098257706,45.190171623312764,59.301753569827554,75.0
163,-18.14044254923027,56.90905080815051,73.80376641768143,75.0
164,-21.44011650742404,45.21623810594077,75.1730503571162,75.0
165,-16.310759508796895,81.8136566538956,85.59517228744045,75.0
166,-9.055832673385517,20.463178825749154,88.887818258897,75.0
167,-10.556814808416487,56.46901390521631,98.7607473165503,75.0
168,-3.5312735556513517,18.682985059701302,68.78566212596512,75.0
169,12.898901329231602,29.486628294631664,51.04230325159304,75.0
170,-13.020149606779794,56.894566137291825,80.41413059638248,75.0
171,-19.7016813403254,21.841226305448764,66.16191777237083,75.0
172,-17.91939530809485,40.83818628903191,71.84704610312455,75.0
173,-14.712916014658592,68.93753545470486,102.0666852777917,75.0
174,-23.884150406667835,54.12513029329507,69.23501414259454,75.0
175,-36.8477787464212,64.22032852237257,52.04174275278244,75.0
176,-19.66293335626986,68.6151564923977,80.65603383618978,75.0
177,-30.78210993807334,57.405578096187746,57.079501164573784,75.0
178,-17.03892219209179,59.53058981774595,73.88427545905668,75.0
179,-5.432523967844076,78.58764273778858,95.93958435680442,75.0
180,-14.26916927741529,65.99458508644389,91.36264340483213,75.0
181,-26.322137173514545,27.70148749531703,59.936444895721074,75.0
182,-25.795509026488464,69.34968948036366,71.94298171366151,75.0
183,-11.836826393240779,52.43286951448149,94.96040240071619,75.0
184,-31.856788528953476,48.71755512207813,68.04922936860592,75.0
185,25.592721954081455,14.75330310415583,84.25119391950767,75.0
186,-19.748198727776582,63.457034200796784,80.02815922247281,75.0
187,-17.3693882975559,59.76535272716562,69.09086873329862,75.0
188,-14.98041867657767,49.6215054096198,80.82228886285048,75.0
189,-27.275050068713877,58.107127032358946,66.29226000740603,75.0
190,-10.89744034199264,37.029870925215015,86.67993181015137,75.0
191,-16.74191275990954,64.41546832662539,76.66230450761773,75.0
192,-12.775475780846095,55.02833962017099,97.84701587576994,75.0
193,-26.353096471280804,42.815321097845455,64.86234965726915,75.0
194,-19.505040166964356,62.758071412048245,81.34539450999355,75.0
195,27.81326159134662,3.8826608390841013,71.40651384224941,75.0
196,-21.158397088828146,35.4543077424059,65.97129703201945,75.0
197,-18.317188300098337,42.8083684369789,86.96593161115206,75.0
198,-24.96372510562865,56.49042462658239,69.31306235215271,75.0
199,-20.59075649073207,69.49989032250292,61.66921735851101,75.0
200,-11.400762946568586,26.59161567389308,90.85933576163605,75.0
201,-18.47515358371972,53.652653040593776,75.69099368588073,75.0
202,2.8061751934555623,40.43831822553098,88.96744482563967,75.0
203,-25.038679303743578,40.59000445128019,65.70714966677886,75.0
204,-20.38849412493235,47.022939926946286,73.56226958646293,75.0
205,-22.50090737947871,57.96518578356001,79.81210517468438,75.0
206,-27.73656928359316,59.45020122280899,51.7243264458988,75.0
207,-33.146585368969156,42.42988092920727,53.32007945749945,75.0
208,-21.335858886249625,52.239623567213606,64.16706216725743,75.0
209,-9.707530765624757,60.53494303230348,86.71325586181032,75.0
210,-18.086844368725508,71.77589844087596,76.52897176507419,75.0
211,-27.64164932079158,56.246619115011164,64.8436618303362,75.0
212,-22.82450556120687,50.084990727448364,79.73669627942819,75.0
213,-5.904982268599959,55.8609728298918,79.51928174317268,75.0
214,-28.94144828291776,24.813691690226428,71.42482654261066,75.0
215,-27.27736312044799,62.39170861715811,59.682995764957504,75.0
216,-22.643402717091764,59.79573811496302,68.99081599978491,75.0
217,-3.3734141452907593,30.664223917395333,84.25776370725751,75.0
218,-3.5038773571060204,73.3613588209331,89.5392722370725,75.0
219,-25.967629532666496,83.37986589756036,72.11171383842691,75.0
220,-20.531986076471885,59.27463000002074,79.50369189899823,75.0
221,-15.534136533186054,37.79549910050565,72.98221151447315,75.0
222,-33.64580118809085,57.9703422797448,70.53856601657809,75.0
223,-22.679331528442578,46.27431735125397,71.89240740033786,75.0
224,-21.6621496476548,66.57551409600339,72.76222928094143,75.0
225,-28.252686018991156,51.83531698237938,59.62706978801722,75.0
226,-9.456685306679889,64.5646957314015,78.58509962237784,75.0
227,-30.928338663266963,61.48312025556979,57.94286275195335,75.0
228,-13.198105185549247,39.85878300547499,56.756562147263395,75.0
229,-18.52857962621261,41.98865434220682,91.99830951575986,75.0
230,-26.3235250828293,69.62650630442172,61.55210962782567,75.0
231,-3.009880619184769,30.72030839918569,100.79656528649141,75.0
232,-13.695076092609968,71.13012086926463,93.14755564638733,75.0
233,-25.36484641680574,65.13806602599948,67.46409548546215,75.0
234,-13.522574544745126,64.41585936073993,102.48249842366955,75.0
235,-20.403553923997322,51.23265532896319,83.60631628331102,75.0
236,6.184539637737067,60.663236579641676,95.3822344639923,75.0
237,-26.207859381008628,62.97825426714911,69.909829106288,75.0
238,-11.58651084486002,77.74741324626532,72.65022646204933,75.0
239,-10.362401553160403,39.15483384308757,88.40950957263975,75.0
240,-14.911123343563087,38.69046149680015,72.98769722989037,75.0
241,-33.25959408857911,46.05586439387734,59.26643935292264,75.0
242,-14.387430910912093,54.38083940220389,79.03478104460936,75.0
243,-26.834240003411832,45.97849971254046,62.46961831209702,75.0
244,-23.46655904263217,52.96820527333435,62.00969070713069,75.0
245,-20.583020411526128,39.91059280855656,75.7442686735821,75.0
246,-17.929449767629443,60.569939489384524,72.76178749193465,75.0
247,-16.158520835137104,56.514010516499965,75.255040749292,75.0
248,-25.19980651806418,53.533624315020695,59.80874734504733,75.0
249,-23.50117680301001,48.02182211089437,71.11215608433537,75.0
250,-26.10885297906375,75.97742701274566,70.17465336304214,75.0
251,-17.514228421156353,55.3460668798667,84.02851737695637,75.0
252,-19.294601398458834,49.494666798960395,73.46268197116845,75.0
253,-17.68097103833035,76.58675714349673,87.90925885306534,75.0
254,-15.509242412530076,73.90228461923033,87.87060443812314,75.0
255,-17.166809638699007,54.19650855552157,88.83213270383311,75.0
256,-13.976416610290373,52.44759403530574,82.91444853590123,75.0
257,-37.13792944157871,67.78178852725767,51.81282102136878,75.0
258,-11.248933996984174,30.517261596400505,89.99859572610924,75.0
259,-26.917043988563954,33.77590959207853,63.542419160867865,75.0
260,-32.54826573945405,91.28794782645258,61.788063780638545,75.0
261,-21.959657916460408,71.31711440406906,84.69699950597936,75.0
262,-21.012641319066777,43.62403385378565,74.59456810914003,75.0
263,-9.60817153455731,37.213257336747745,85.08911214458124,75.0
264,-15.75437965082933,73.31232768061406,79.57128272582469,75.0
265,-13.72687806693444,68.50684937249595,87.06592696200599,75.0
266,-25.16660707983038,42.05702390107648,54.29680661466236,75.0
267,-24.819824707818842,51.57927653118254,64.57862449844589,75.0
268,-25.260898114466908,27.206232153773875,59.18916971939681,75.0
269,-28.414292801485754,72.45679980503759,71.6689084479367,75.0
270,-16.601177854424897,65.83971142968217,87.14688229793659,75.0
271,-19.099085161213758,22.813303096846166,58.73642301615297,75.0
272,-16.62918425611044,52.083906970772134,82.38170950621029,75.0
273,-16.610897301774386,58.158581204105985,77.97100361254942,75.0
274,-16.395519403649708,53.579544082283,75.4656031003799,75.0
275,10.568106095156296,38.66597128673473,95.12448482903831,75.0
276,-25.06412590811567,74.03622882623256,72.4593117851798,75.0
277,-8.283079896381166,28.99752834309541,88.3055873679454,75.0
278,-9.157886754307997,44.71417659558151,63.81104573167307,75.0
279,-30.987348379644082,53.218868380821704,67.08007004292777,75.0
280,-21.684201907213996,44.96195995526628,72.87712111229963,75.0
281,-23.347687730807962,55.660507302228126,71.4209611992399,75.0
282,-26.75510806498231,68.1311021277782,65.41226352678359,75.0
283,-23.619089403522363,50.9621126158824,58.46213589467927,75.0
284,-23.66141266312062,95.60028797678808,67.32380607144111,75.0
285,-24.538852685223027,45.64913125516005,82.01164591095214,75.0
286,-24.781471954231858,62.66612632652432,62.56081955107437,75.0
287,-14.897294292458351,30.526990923948947,79.5053784674779,75.0
288,-25.693266055968834,70.12634719594534,72.92404600125293,75.0
289,-29.205689344183067,39.785007006651014,58.65075104748883,75.0
290,-10.751917404343939,74.0729645791274,99.6451165591888,75.0
291,-15.015731603361854,73.32550833744644,73.49838244273072,75.0
292,-11.697579533758764,43.601893003898674,72.51638910525644,75.0
293,-30.653681553062516,40.41090821309477,62.54489175776769,75.0
294,-11.913051771323435,68.82299010278324,103.7163780696407,75.0
295,-29.023184622954368,37.77085404153834,57.376269354617676,75.0
296,-24.893121486482094,56.765917778083896,82.45423690934223,75.0
297,-12.61162161080755,72.17685757289485,92.75528523717747,75.0
298,-28.65723624715058,74.32789693830641,76.07458873446879,75.0
299,-22.86670650881459,84.14033614388629,63.6627612126772,75.0
300,-13.015568723365353,55.102949016967735,73.55695598262314,75.0
301,-29.892878162136643,67.90994717645256,54.96027567855429,75.0
302,-19.45340281473958,30.899935414147183,73.39434199759216,75.0
303,-26.682979859292878,30.216074388711796,67.94745734929481,75.0
304,-21.955752174074316,60.842344953841454,74.28729927498155,75.0
305,-32.9433197478724,59.4333965568071,62.07635438766062,75.0
306,0.9398488188237488,36.698111318526934,77.79763735395665,75.0
307,-26.75712082708096,71.86333990501612,75.07679136854705,75.0
308,-19.46880061352329,53.29433464787911,80.77355894128328,75.0
309,-14.901157715201293,59.856924733586034,89.16307348537275,75.0
310,-18.152398496811774,52.66347888879199,84.8525738259532,75.0
311,-36.520224278152924,75.3266794879874,49.650063745160544,75.0
312,-23.422594925808266,44.414064915083785,72.75947761014635,75.0
313,-13.66880976147777,51.88499042202382,79.75439894700257,75.0
314,-18.362142517524084,48.494938555224905,68.35919984898052,75.0
315,-22.797644543880008,44.30080062489084,66.94790557199592,75.0
316,-23.413875525485107,71.42805107351367,79.69021508134745,75.0
317,-20.522777806876793,65.99726441167054,70.39100529091584,75.0
318,-19.89990143769701,57.41352082961653,77.22907938366916,75.0
319,-20.89092942214809,83.75205397643768,74.02127009083468,75.0
320,-19.794291545758696,72.83120396661033,64.42288961758301,75.0
321,-8.097335319085627,47.51922239558866,84.0809384309622,75.0
322,-22.700572867827965,75.79039283467031,77.06748008461054,75.0
323,-14.522548281016846,75.89483700016514,88.08913659108153,75.0
324,-19.244557841119683,16.582214548385203,67.56766598011092,75.0
325,-6.745429739139625,33.96659953642779,75.23301379558902,75.0
326,-20.120795125369746,68.01407309307402,42.75332744271258,75.0
327,-27.195528597413738,53.47479793689072,60.890046101690935,75.0
328,-28.000581539037423,43.06402660075241,61.71858671200742,75.0
329,-31.059319470868544,60.43988550393405,80.96647557387044,75.0
330,-17.737855050516416,78.7577475602007,78.44413648897955,75.0
331,-16.282869938348064,38.97395369521506,72.21335514241954,75.0
332,-20.00043935028842,50.64975003570232,66.51659417565665,75.0
333,-15.987941478646377,59.20609525826247,73.04747782796461,75.0
334,-29.772558481894908,39.77871864884172,61.33893521169731,75.0
335,-25.045568684164703,68.48343545782993,62.0121808596527,75.0
336,-22.27270672664566,63.08248630138116,69.29901792991546,75.0
337,-24.21898227422488,38.5817489441729,70.3409599569588,75.0
338,-25.037508787012996,66.14240115222086,72.00116307129136,75.0
339,-31.37277261165742,39.91502129205907,64.31354646467616,75.0
340,-10.156684511596566,41.925617583009,85.62858827269321,75.0
341,-20.91560726653761,40.48864016606749,73.88151207602426,75.0
342,-24.65534697737295,33.59754902088291,71.48416122024283,75.0
343,-14.859534017062382,62.34094619003673,82.5348873771767,75.0
344,-34.35958123835454,63.285016268882444,62.24256578775805,75.0
345,-24.40741790443608,68.82479778487,78.65037169000092,75.0
346,-14.50423422424187,80.84024002881615,91.20075762058661,75.0
347,-12.91400177537882,28.788052447222505,64.39860565026395,75.0
348,-12.920405917976465,32.748048694710825,76.71283565328912,75.0
349,-18.354615411124364,50.39202866493026,82.75184890026415,75.0
350,-30.9144502650824,73.55382044469717,67.79342692926258,75.0
351,-11.390714550804603,52.14301919395312,81.67294819781561,75.0
352,10.232127497297693,-8.960006186467439,65.88362785676597,75.0
353,-9.042655008434409,48.66828798665344,90.77459636170836,75.0
354,-23.151762796905437,15.495631520166285,66.84212600576102,75.0
355,-27.868188927418224,40.36739480295562,69.88142028421865,75.0
356,-8.153341281226847,46.41923536964964,75.87597130776781,75.0
357,-8.112436654594989,71.0163813374331,97.43297447326408,75.0
358,-23.788607550326628,63.00160414808162,74.03952436829437,75.0
359,-15.719683740937752,48.023626675229295,79.25099601375638,75.0
360,-27.946129083442223,52.17401568179817,65.99002292790026,75.0
361,-21.746336377310552,43.04080798025778,86.96069119537282,75.0
362,-26.03092467684277,66.78513726842303,68.63368278553729,75.0
363,-24.179958492445042,65.84593247265781,64.17774222405282,75.0
364,-16.970354727397787,67.47489726986822,77.36978105507131,75.0
365,-20.776423495647222,50.034458446992055,83.36109141968167,75.0
366,-26.368566852437382,70.12055480030126,75.69144532538904,75.0
367,-29.502134788068055,86.28637392857655,70.19660918729457,75.0
368,-17.097150298972423,21.86927709088592,78.81918934147394,75.0
369,-24.00064799119216,72.81533996619191,76.74333796619395,75.0
370,-7.6452455300440825,70.6068779606356,103.88823707821354,75.0
371,-20.33109012308362,40.97835813461229,69.14474421489342,75.0
372,-19.692098899239777,47.920356168007416,78.96992774677136,75.0
373,-21.599617408439553,45.30583707757149,76.20434948517122,75.0
374,-26.186422755079406,41.293056619068395,65.37198590105336,75.0
375,-21.84532137250459,42.09471584045583,75.22655854735453,75.0
376,-17.35043344371402,41.045438699310424,72.1832705615871,75.0
377,-20.093527618241833,37.2314816155574,79.06927158689116,75.0
378,-37.09768677084031,52.11790746265453,54.51632896719163,75.0
379,-17.81495138384817,58.36151813478267,74.61134856296127,75.0
380,-14.953732164555086,67.0802032760837,83.25344001626986,75.0
381,11.597750244487587,41.71618565308483,68.86615949646486,75.0
382,-25.213134017418103,30.036745809862758,60.29343558797557,75.0
383,-8.292825488700066,84.20152903547101,79.13147791427525,75.0
384,-21.283313654002548,46.64041858502622,71.92831942741125,75.0
385,-30.547144199405487,39.21601731932121,50.50272201131376,75.0
386,-22.435048237675527,55.53324023651051,67.34039012113907,75.0
387,-8.693430927686036,29.566195815355048,79.63459579418975,75.0
388,-16.438806704255505,56.831712532528755,83.16800842316272,75.0
389,-32.21539391440923,73.22912700025744,65.59435807187548,75.0
390,-27.29464378709207,48.89429064970722,70.8653953026109,75.0
391,-20.24331773241336,43.65302286173895,73.08599738832586,75.0
392,-22.311282409878725,50.63364770773922,79.26222023925695,75.0
393,-22.385428330411298,41.20913046624671,66.45950992046329,75.0
394,-19.003308009377534,61.91651552960249,57.42610281113723,75.0
395,-15.915387136721739,75.34650043188113,93.01288517688717,75.0
396,-34.166818887767555,64.86522719352259,58.520155730293354,75.0
397,-17.06086779520252,71.28062222950717,78.57282055928484,75.0
398,-12.762308351528478,33.65425589504375,61.69690407257596,75.0
399,-28.59252949780817,76.0991247184863,73.64914521196044,75.0
