unit_id,CropYield,LeafGreenness,SoilMoisture
107,-30.81622561615503,58.27191170074566,62.17283943743378
108,8.787496166487132,45.59021687119565,92.6037989471576
109,-22.052612604949672,47.6656503116483,73.0454678156547
110,10.669676065856574,35.243760225621465,68.46924780224437
111,-17.142836564472375,45.48664625765621,61.36238945998218
112,-14.73937808969021,27.361671851990817,79.66748964492638
113,-8.046020667093062,12.658505733434922,64.3364096928325
114,13.877497581684887,52.517909776475534,88.02953779909004
115,-16.30084020033206,16.82048374965171,59.37658832773386
116,-15.955788820257162,53.578381871295974,64.01500031613402
117,-12.424399163938471,57.915282000356726,67.75778751249511
118,19.45409620277896,10.74093582566249,87.5498651314639
119,-6.67620883528909,57.56492897183976,72.5387309133249
120,-4.043916826822862,47.772649181055385,57.717419581864114
121,24.303519008717092,-0.014038882754462634,90.4576564614356
122,-17.78829065028187,37.51843218962222,77.76643174247874
123,-20.382865393498417,21.71955590911854,61.43570373146621
124,-32.03570454408102,68.2243135717892,38.98485710936307
125,-17.472528284150943,33.851108414571065,61.88425598099211
126,-23.20202696403972,11.165447140736184,66.73849873639266
127,0.7077743509409942,54.399363130064465,88.25241547009057
128,-3.4493665311839408,36.584025253579895,81.66525714875137
129,-27.241570067148444,44.959345539534844,52.57550841219494
130,-14.33134658635852,31.34495633487981,76.93984598564894
131,-4.394830031641463,53.380015034671246,86.9782774370925
132,12.768123850820057,40.07966211938451,78.60824202767337
133,-12.826562619783607,62.620677066466776,78.23508112285779
134,-6.914364894818066,47.94595293335284,88.24061880028509
135,-15.041007537839,46.79962643702093,80.51911162550604
136,-10.725459558217945,64.7503066295464,73.63799726095715
137,-22.506385228482497,85.718764792286,82.83781589479104
138,-3.5556594093806795,53.16538853951967,65.24704116711857
139,-22.79493735245461,63.213904193744526,55.828127491094214
140,20.08431099436455,19.904137466762673,84.99535857586385
141,-11.474718484554785,58.136162075873045,87.40566400189745
142,-17.529340949752,52.11532101490359,61.665262929656066
143,-8.536358648204459,12.969846427294115,87.95070659959013
144,-9.091129350149851,51.15143865561255,68.9300886024076
145,-14.81656447794366,33.90670391551036,71.8740847491623
146,-13.302895637877652,56.76040615576256,78.6192817874451
147,13.526516296064017,28.043102193845527,74.93451079618484
148,-2.9502761569035156,34.380229379786314,88.0051636209151
149,-5.960928838996699,42.10269758953004,79.78728355770563
150,-18.642708215078358,36.67254733253169,66.9499272338531
151,-7.800518212123664,49.33834056812078,96.69186368912237
152,-18.227132022700715,39.728823401894125,79.43624015663242
153,-23.774326045352005,74.36516377065902,71.03768211205677
154,-25.55602730583741,56.55014209533136,70.27513314291333
155,16.095948033849208,14.766170634838963,71.19049462446799
156,-20.385015204851328,47.701793889305776,63.04993500943427
157,-18.0578971167024,52.2309598267291,61.045871242114806
158,-13.043768479616627,45.317017571328286,61.73366911507595
159,-23.267966356588353,30.669436798677136,60.80809209276793
160,2.6744934811213676,50.53225205568921,69.61961813605565
161,-1.2569501638059721,35.03916145871589,66.1223003972574
162,11.891118561540003,34.709822118807764,94.7811984402054
163,25.556195149918157,66.90588092554997,99.56223868328318
164,-10.37928414567985,36.279057946605114,82.42711114284937
165,-3.8689781770095046,78.2524798317661,97.45874519983751
166,7.24680326553962,-10.75859192042157,62.746905905294824
167,-4.567401359853912,29.919431784556185,56.98374853350784
168,-14.306300921041265,86.32941889061101,97.53458595774559
169,-7.351242433304232,45.57949272819509,86.39714445191582
170,-25.660771658597508,50.293898369940756,76.01770864783987
171,-10.885867894368106,62.40376663107752,72.86214495198215
172,-0.6316245364342166,40.18417768686865,79.21559616697584
173,34.04552114948435,36.70045268840481,84.31521561037462
174,-0.1822865905696407,37.71243109004173,86.83388104968273
175,0.3312421153270808,42.969563816307065,79.72128470675285
176,-12.663251293257439,52.86372181183539,71.27577753687227
177,1.7569835216977348,36.28765939933541,82.6600108044397
178,4.1965561510851135,31.45032894520657,86.09679726288294
179,-23.358280551404427,56.20817452699461,84.22300511828014
180,-9.98007007097028,55.18668267591423,73.55667365755893
181,-6.780936047541335,31.555972782764023,84.75098522517749
182,-1.2910115428941653,39.797952269504854,59.164755764321974
183,-18.942887429738867,24.895690023331106,74.99470621711815
184,-11.978540362752376,38.947840298596006,86.06311665328666
185,-9.29454657607137,68.39473104768484,70.57210994032604
186,-3.693906126266928,32.85063241641746,68.76335628743594
187,-2.1602767935244866,6.621696532248329,54.53870233105551
188,18.258823363221182,14.492359688868216,68.32344451234319
189,0.3565404624308677,46.60491426383297,61.94462990944249
190,-9.01023525730259,41.81724260008873,79.19142539944828
191,-4.761808346968186,12.5176660563993,72.52417172050738
192,2.831077806151707,52.02426024247848,90.52398153976335
193,-9.709895723240411,55.29112129512565,64.4186173001571
194,-4.595958674794165,57.31216248571977,76.4943607323157
195,1.820220659140902,8.311726688152131,68.97848975649444
196,-3.6840391133825507,5.83244388095785,50.90066076662156
197,-11.240196433849375,25.897120990284048,80.28177577153555
198,-2.7816980359056345,39.64300544603847,82.33520404443072
199,-9.358085617245578,55.525473795936264,62.92048913229675
200,-5.193322925702172,44.161761152200214,87.78556226694782
201,-9.88212118525641,46.240938529469325,82.48331741626957
202,-10.323304581285043,41.670819667531646,84.97936354118056
203,4.11876483846553,31.183759855910278,79.69101240670608
204,0.49255950403678894,38.17248036253648,75.82421641640589
205,-8.387250145765487,69.49098342654213,86.60414976083955
206,-3.265309335825763,49.495818556869935,81.58967915138642
207,-12.32220473012453,57.82052135519143,67.99265626091317
208,-1.2537870126316495,51.52355314453671,82.47312653585134
209,19.634987629311226,5.5867887852138125,61.553599364903896
210,-15.208365854627775,35.21905700717693,69.16760644671324
211,-11.7085442210972,19.661837909619447,69.96825029989321
212,-24.83284969320053,48.002106434599234,59.96453178194232
213,-13.372716050757177,36.74035417716298,80.52927900487936
214,-26.57250370452985,74.84754035014439,57.32282597760011
215,-7.856654415359069,58.72046524873032,76.52993134036421
216,2.5011108372222433,45.733770791164424,84.83062405816823
217,-17.242875797726875,57.0691687923287,85.28874635138781
218,-32.987385865797066,44.91576144185661,55.90352245723792
219,-3.9888960901169552,35.847833670378975,97.2819629625466
220,27.26853322446506,20.016789383623035,94.96319476872003
221,5.881616989331987,39.127039107657396,77.07608192602588
222,8.682073001804069,24.323101277412864,75.51033044558373
223,-15.43649417136603,43.32953524397913,77.25502086773585
224,-3.697920069325311,48.2732033496991,70.96641421662663
225,-32.22502012995916,43.9420551355464,67.76146224108024
226,-12.30343160908599,27.532871743087583,62.00536424617764
227,-7.0531788901467545,61.635360432139485,87.73281266535909
228,-21.97060931334529,51.151622322713465,65.08296324784459
229,-27.246965269042573,60.385977121072116,58.6697668317396
230,6.413741273529769,23.921902711554576,85.2022484848009
231,-18.028483543795222,48.66927004297031,74.49145801919083
232,22.404371578142413,67.44257582041205,86.1704308294737
233,-18.24020956933762,81.28278375148912,71.43463974520984
234,-9.833703536904416,43.884757565833816,86.69835642175777
235,-26.185872108510882,52.66903445301576,66.52201907995864
236,-25.818476982729152,34.557602209259244,60.97309276912722
237,4.131597790098214,16.828177441825147,70.14959230806934
238,-21.104588126909878,59.14351234973643,56.492564991880734
239,2.0967873659811342,30.096849828184666,66.15964507214636
240,0.561788501771411,20.96629769601719,82.14253950521352
241,-26.600622432837188,47.80904145137253,52.60828612649591
242,-16.855399309882507,38.846696598223325,64.24755591541606
243,9.38979698643718,19.574181627191052,67.87550880013616
244,4.575457799505806,51.34591878805257,86.27721541306533
245,-19.75269768912013,34.78081620670186,54.30794836674606
246,-3.6750472133201413,16.627533415217393,76.19163426414035
247,-5.710992174602216,47.3615934933009,103.10914741962182
248,-38.37159764590432,64.08631749587954,44.109384997343696
249,-2.702054436005593,41.99282766931752,81.34857744316336
250,-8.169537467153678,52.55594340638675,84.07190682430165
251,-16.784669995488503,34.64586126521369,73.5957414201892
252,-7.999896144618168,23.671238811278446,74.84860674245442
253,-9.703525460434939,78.01348223495364,82.55945992355596
254,-21.940767491503387,53.298614562881944,61.84187529125511
255,-2.2420231706875153,58.630664128463906,84.31316065213569
256,-4.535266281453711,24.057279598412403,85.45612171621676
257,-29.798316858957698,40.863997918607524,56.34834965194662
258,-3.0953017756606527,39.79774250154972,65.9043797154002
259,8.301903076168234,66.99169695589656,63.57885380637447
260,4.143339101120974,37.06561959463441,80.68417431512245
261,-31.554938145058504,71.76020306772352,60.467376398157334
262,7.615759348021106,57.76330391344153,89.29630760129817
263,17.2152007734071,-2.0946472940246927,92.21442343479552
264,-8.754931858446895,71.0207241150961,85.10103021271007
265,-11.84869475427333,59.49344058287791,89.38196668679161
266,-3.9277977918085267,53.142256645609685,76.90880822158891
267,-13.09065867265312,52.859469698801675,71.86876685168258
268,1.727429117971698,43.89622170990769,81.65072975942277
269,-12.781094700759345,48.018084626283425,93.84756719299597
270,-11.684042642250525,13.745911840514417,70.15057662603512
271,-16.47978388956693,55.58855349342813,79.63823656112315
272,0.9035179290508011,54.64790876202038,80.32420185904842
273,17.114322088062146,33.91241335925509,89.01022931093085
274,-27.166479562214043,68.6238501959534,51.418456032623716
275,-5.270059553516888,41.56764729018208,76.5425428038411
276,3.9672929936805152,32.08862580095711,76.20592555493434
277,4.908191213860968,18.98133731119376,87.81157909409805
278,23.52931557098412,-12.735391228449343,67.47746826315942
279,-9.311052187032727,61.44824809830535,88.5043396441509
280,-13.057783282781752,52.12584491814951,80.0192963753271
281,8.564128678683932,39.02724684503662,101.44598512786897
282,-10.597907775029455,57.1603642954247,91.91552007946224
283,-18.934281144329265,58.946262648431976,63.277651061197055
284,4.884083043861855,41.287747753316225,83.28875515400632
285,-17.19101975922491,44.1680042491016,60.23771703664975
286,-24.8526561031378,58.83136947098653,56.06460761940429
287,-12.075256268834966,54.09554435159807,77.85750659779815
288,-8.187289648107665,48.257596988550894,76.87977574980016
289,2.835698532050463,32.93577884041995,90.70057174521955
290,-21.222685243588156,60.527477589763954,77.92664552130101
291,-15.179929929063725,63.69120413888055,71.32781140434962
292,14.867978220161636,31.46514167804438,91.22378162217831
293,-9.248633499169559,70.25359736797154,70.82991978446924
294,-12.834594290951278,48.28166147478767,74.80615581543431
295,-4.163564566247941,45.39850064912305,72.1216272597476
296,-13.47494612226148,55.1146019890365,74.98634784461372
297,10.160412203802528,35.83725803196503,87.86611369007878
298,-21.68793215269881,41.91491389872078,65.98786625257516
299,-10.195113973458758,49.93714567188968,81.03417041468462
300,-11.814002682434335,12.771248521912902,77.07338560388109
301,18.522811651028707,3.415305071498576,81.5577711529223
302,-32.52683288398533,46.50021547222045,47.48394138811679
303,-18.03937746087898,38.63543370460535,73.73730986662055
304,-19.01888533325348,28.647389308824224,57.50310571499864
305,11.395962064747131,29.581185501613298,82.80322671782436
306,-13.021534000814821,44.60424884049836,72.27721213228756
307,-18.972470422722452,60.541899044965405,71.60407862558306
308,5.487501257364849,36.67461039085056,69.0441950146105
309,12.44703887312204,31.18329914220881,71.73390088844626
310,17.09194723612193,18.026939773850682,76.52915359041292
311,-29.3680682037243,23.528875549891154,49.36855245785193
312,-14.372887926055816,37.22188626432552,76.43549434088042
313,9.599156787230928,30.33727841180003,83.46202185934563
314,-20.03007900894076,55.43765231338295,69.06142636399203
315,2.494192438248747,33.33808937819186,80.76781546646225
316,-8.762002999310074,23.66103371880639,69.4146939043836
317,-9.278015358635793,61.7459302522679,63.43517271572207
318,4.062122267337924,33.45896232346358,81.73733090216143
319,-14.76993442573775,23.06892071411768,85.62524529331523
320,-18.651475279530498,56.84983201628031,70.47540027241868
321,-3.9886368945500483,59.42672173950882,71.07976160650449
322,-15.07985308170397,22.617512204208463,71.65406284196918
323,11.096921257061974,7.044551406881872,72.04537417681071
324,-9.242486274423417,43.452643098133905,77.3039321289143
325,-22.26848390427722,61.89271365007265,78.33234793215959
326,-8.96667724923869,40.140016600200546,65.49324243810392
327,2.7689973457297157,45.29820085303207,71.77850666337366
328,-13.799908750825907,13.79464419651146,74.9323813373246
329,-18.063954660726488,76.64080051673672,80.74001761666422
330,-6.403394513474188,48.14778212170245,82.44568552071672
331,-6.6802853784901375,58.21841921659656,75.99641133805174
332,11.775275656983784,25.607161681789364,86.4477575554823
333,13.333459981312425,15.237369606484442,85.31324741260242
334,9.650794211630592,47.40474094634047,86.87516093025407
335,-12.074752060261254,62.213472787373135,76.57811008612107
336,-29.221465699032613,47.300212552617026,60.98785785437571
337,-4.671478389729136,41.566187816343174,91.81048049632948
338,-13.049867572060629,58.185304066296,97.64398733621843
339,-5.660805310621583,39.95540316173926,73.44058978687066
340,-21.595277941304644,30.592490468075734,55.741319935212175
341,-12.983408062164386,26.888868534927564,72.64581108761459
342,-2.885703172828183,66.30610229191794,89.03305998430501
343,-6.4402337540120795,21.92593992556676,76.99934633169703
344,-17.864932554909466,54.471079334519665,77.58759244048734
345,-5.6815745646030855,26.668830553279097,69.74248263792205
346,-16.34185046372033,14.62707495714669,68.30678526193769
347,2.151974689731398,85.36481052315864,90.40065497114803
348,-1.4185708254138483,18.62643073690469,88.9539666476058
349,-0.978580713128154,26.47914449360991,78.1813179481221
350,-11.883845905313386,85.30173361626063,76.1481609476331
351,-5.6411255352735346,36.63253872195724,85.99054711857413
352,-17.533004397748208,36.113573107412755,57.278982814896004
353,14.535943000161128,21.979665732753265,51.6794325034667
354,4.456514416136674,32.02020182189875,71.86088817207957
355,-14.261102139295534,61.65160754483608,58.83746225014624
356,-14.220582002430668,68.71310957831166,77.06002777368963
357,-26.900822572840475,53.01126367103767,65.28749125716108
358,-10.584845289055608,84.16281198887245,82.17786983245584
359,-7.709747297753497,60.53321031046317,71.49181335806557
360,-18.520413222926965,42.21877582467417,57.33860122750539
361,0.4469423344699739,41.67492921031323,78.50559861138132
362,-4.525279769934939,42.504655530630615,78.5368087811465
363,-17.910569122622274,46.36400909781425,76.78894965150558
364,-14.291891740495746,51.416674323437256,91.81126677123281
365,29.06551592104843,3.201715943041741,91.39722602473987
366,-26.3176880667668,69.95672805963395,71.2797574345328
367,22.627404850041508,19.680984616417085,86.46367657748952
368,-26.42921907957621,68.35178157264994,76.85597447917105
369,-18.929655723291777,39.88151566359945,78.07490672309797
370,-26.8412277085069,51.35681500082763,67.47257257560167
371,-20.85485295244062,70.6175926830862,64.47021043743196
372,3.8142051870135987,29.970465307618422,74.95674259363926
373,-7.359437956060283,10.863487259099635,76.0633173400579
374,-10.926477594480911,37.993463842075585,79.26078843276737
375,-11.220876969449801,23.34209206849595,47.387364576245496
376,2.683875401500739,49.63578517857633,88.708171341059
377,-8.006410139765013,51.68836025140793,72.40453338980916
378,-17.932512795740674,57.47834539751232,77.13545778613013
379,-7.711632744871453,45.531447157948996,69.87675725864423
380,-2.09862368528929,23.46247639718516,63.62345613727392
381,-8.825833621710919,40.91793716500632,74.50124453747466
382,-12.826727080289787,52.88863843840156,90.88493115635181
383,12.284438775713106,28.097723247282136,68.38817526632222
384,6.483687657999302,22.72320708468876,79.99115168271787
385,-9.31053881019923,57.54805793669433,102.48595291286308
386,-10.197360732786963,64.94146109518266,74.80391808745016
387,25.38789176114866,29.92001843712097,83.97642286425152
388,-21.443047255914724,70.12350349643881,78.77936660671355
389,27.743963386124616,15.126084859241951,73.3578027600032
390,-13.296922239092572,32.72821264883319,74.04360952235659
391,-6.1517706236128635,49.06729344097042,91.50102039050839
392,-12.2730331243511,42.69940412008782,85.19645492935165
393,-13.401939791084638,46.89226097259316,74.41064550005612
394,-17.92930471412395,53.889101253696445,62.81919544644087
395,-12.567784027383476,56.72515873741814,85.19316578078792
396,-21.256911270774566,54.47028575320424,66.45721004491506
397,-20.593163778630483,69.92702910196613,60.69851030598927
398,-27.040574144536244,57.349005208375374,59.306097393801565
399,-18.307646687096057,77.42384371228685,67.54128172742928
