unit_id,HarvestBiomass,GillHistologyScore,do_set_WaterTempAqua
48,14.248952134817245,19.664577495562472,5.0
49,17.059297682133963,-0.22939050468972155,5.0
50,12.636131404547292,7.089121386390175,5.0
51,6.324533545947732,32.565107842869935,5.0
52,10.370601649473665,5.777125186243525,5.0
53,8.812830244457123,16.81480299695152,5.0
54,-6.432209038552335,28.8677079042807,5.0
55,9.770160414033281,5.952426943987586,5.0
56,3.2211250048542857,11.075117744807166,5.0
57,11.347860329944274,27.847962696913566,5.0
58,2.1749274430694605,38.0021496653746,5.0
59,8.993339396083183,21.28675697091044,5.0
60,7.805655868324739,1.9593351891186206,5.0
61,11.616068491456534,9.234487833160454,5.0
62,3.5409597242883875,25.69185891945792,5.0
63,8.922640224340434,2.8677061203663268,5.0
64,11.748691737566855,-2.110099525877418,5.0
65,9.660139192455546,18.601697002367178,5.0
66,7.188498273982146,19.105383381331247,5.0
67,6.0017214198427205,3.3522289152241562,5.0
68,8.313804748519924,-0.04613279993013997,5.0
69,-15.623057597803403,31.79085736054168,5.0
70,9.53926152850748,21.214515082815815,5.0
71,-7.064469622875836,31.222726448010842,5.0
72,3.0425306216769368,32.545458274086705,5.0
73,11.034114155338091,13.768355959723124,5.0
74,7.68492061374856,30.70389758709456,5.0
75,9.01494412544789,-11.287296925005382,5.0
76,18.806412808172748,16.694857071496312,5.0
77,-10.702462908547938,13.447501040683129,5.0
78,5.250792795730529,26.221952032474718,5.0
79,1.7184235932061824,37.9055707891459,5.0
80,15.487201512012067,-4.667963595633108,5.0
81,6.582646629098955,5.429423551682154,5.0
82,10.005726488511831,3.1119391080887198,5.0
83,6.479968911087367,14.020285345674374,5.0
84,8.123640472977653,7.090950715131434,5.0
85,11.763700073916711,10.416119227029247,5.0
86,-3.8248603139860657,34.56756484447604,5.0
87,-2.8205510910241394,32.335154126333784,5.0
88,9.378650817840294,33.197252826802526,5.0
89,9.923721810792417,28.953847074110925,5.0
90,0.2398913776846372,18.44035355415078,5.0
91,7.895826472208574,3.1308385002165107,5.0
92,6.1786993854933225,13.886881728651824,5.0
93,9.158381684236058,14.557834666657644,5.0
94,13.285228658319024,4.612282436465396,5.0
95,-2.632697040756066,-5.628753319594491,5.0
96,16.75318527728184,16.390376114111245,5.0
97,19.30998831016215,14.189972764242338,5.0
98,10.588512849980004,13.072145872792971,5.0
99,-10.660644365943831,29.93566026522495,5.0
100,18.83943875613091,6.382466072899625,5.0
101,4.106436289767437,5.795418663373265,5.0
102,12.363341107993296,-1.893564650742107,5.0
103,-3.703337819606886,51.4201501520984,5.0
104,8.093234001883557,19.268118502925486,5.0
105,16.49136677641304,11.041086069234256,5.0
106,0.5781704517919231,61.048934017960015,5.0
107,-13.173813734656886,31.99635384099456,5.0
108,16.853861740137262,3.198908274850516,5.0
109,9.954659162822502,7.250683018499789,5.0
110,9.15924512117771,10.553866787372296,5.0
111,18.08607032697538,14.637729879862569,5.0
112,-10.588398060545963,44.319797234535216,5.0
113,11.53040085749358,-17.162092552034082,5.0
114,5.18264965424434,21.8177499356998,5.0
115,6.482474204340333,0.9784334440586893,5.0
116,3.087251134189242,23.397476748799363,5.0
117,13.708263923566179,-4.509328862907093,5.0
118,13.529473806250047,13.996189657571449,5.0
119,6.770523789664165,9.290090127480669,5.0
120,4.804080477982007,17.715324733467455,5.0
121,17.468183297219625,8.168960102061888,5.0
122,16.47293614335461,14.966737521660663,5.0
123,9.307842907491263,1.7863454586317928,5.0
124,-16.2958839283813,53.683260002233055,5.0
125,14.805161094098434,13.146304584629258,5.0
126,7.656178263082921,13.029884724719828,5.0
127,4.723316898085347,24.429644398619022,5.0
128,9.69707342708138,12.094464419847089,5.0
129,12.37509610744061,4.146234684652702,5.0
130,12.577824989797833,5.046965344269829,5.0
131,14.13016003308832,2.3653380389011183,5.0
132,13.104631817700339,8.432236067739346,5.0
133,0.9094309401220304,13.889314408273696,5.0
134,1.0918910108163264,28.810754128836187,5.0
135,-3.2925835744131207,10.42848359485844,5.0
136,8.249671368941307,-8.241139436974958,5.0
137,6.048177129420708,38.936421801654454,5.0
138,6.6286572881687045,15.827141233645504,5.0
139,9.969848371390604,8.032419875826703,5.0
140,11.563783350354452,17.715111111731428,5.0
141,4.178761492998603,24.03707802585493,5.0
142,0.38334145360585925,34.79206155090179,5.0
143,9.724483525342976,-1.6463303152109532,5.0
144,1.3914221043414803,-2.66560139778886,5.0
145,10.63136627592053,29.80288925372453,5.0
146,12.864552842122592,7.523807735309823,5.0
147,4.316723431008392,56.14649215556537,5.0
148,10.628015893682631,5.481436670330726,5.0
149,10.958826535461057,-3.965525415446674,5.0
150,2.2591086411265167,31.22217223129856,5.0
151,13.623569620571926,13.42154534263099,5.0
152,4.236978866907453,-12.160419036980972,5.0
153,8.7626020181022,6.298723588900293,5.0
154,12.378987653313079,4.350459651320634,5.0
155,7.512193440143287,15.814211216067973,5.0
156,2.0266568569775516,18.613610435160396,5.0
157,4.479575929375522,19.3428672144643,5.0
158,24.541416331310742,-1.6665386627003151,5.0
159,17.751416906470702,10.100622046733848,5.0
160,6.833275498743939,24.376150221741728,5.0
161,12.220259437276587,27.824459750844134,5.0
162,4.176162071492693,11.609513635221486,5.0
163,20.9190038814078,3.303483663933239,5.0
164,-7.904333990327074,37.89113219540275,5.0
165,15.518065413623294,28.49817035701549,5.0
166,14.03018619666601,8.81577449129358,5.0
167,13.161328009491696,9.048672563408285,5.0
168,8.969992615696365,0.5941658811674486,5.0
169,13.874692564608562,19.603868572488274,5.0
170,-0.19658562081834496,29.050971899938915,5.0
171,-3.2398041690977117,25.87467999911959,5.0
172,16.247852459845348,25.215217618766687,5.0
173,4.4151817236702255,20.36817922035196,5.0
174,12.55544508379688,12.295650308877304,5.0
175,12.183086501539517,16.940372100770777,5.0
176,16.12454771896217,1.411081196751466,5.0
177,6.689202665610926,-5.556121045794665,5.0
178,13.468020139759115,3.131522770932027,5.0
179,17.7279440529319,29.97528286988633,5.0
180,-3.464180278480166,33.1375364653926,5.0
181,5.419209397949505,17.33385908730785,5.0
182,14.979138661794535,1.0716605363088707,5.0
183,7.395419843604313,29.719959359347207,5.0
184,9.383531333043855,4.249335562715292,5.0
185,14.146307853625897,12.454363306297333,5.0
186,13.022099830402125,9.583311475755476,5.0
187,4.621845033738744,9.356241075646652,5.0
188,8.708843445878907,21.29477227212417,5.0
189,8.53274513429399,10.73205316893577,5.0
190,11.753267280461131,4.452456041486713,5.0
191,3.187813239377718,32.54912481844162,5.0
192,10.633638746688716,-3.9971673574589843,5.0
193,8.893889432367178,23.65650798448034,5.0
194,9.39795066571073,24.81234265097079,5.0
195,-11.737549765807971,44.95495810802048,5.0
196,-3.4944529818853836,35.11109495889574,5.0
197,-15.906328006129561,35.55591987651743,5.0
198,11.513324109123388,9.762769627801658,5.0
199,9.718576303951291,36.13891136737375,5.0
200,5.407472237578828,2.631766268563764,5.0
201,3.865301149886788,15.575698403333273,5.0
202,5.434790508343432,16.630977684835866,5.0
203,7.47259358638827,21.1220182287436,5.0
204,8.382014297213425,-6.880898406264585,5.0
205,15.156097729585213,-1.7800168534761927,5.0
206,12.500491375734507,17.80139034679965,5.0
207,8.899439176635937,10.501319581792536,5.0
208,-11.237557524123345,22.242797087480163,5.0
209,1.4451624685430295,18.151729035827103,5.0
210,4.365580108862361,12.378644607664896,5.0
211,13.718481799498669,10.728498516365832,5.0
212,10.786691649672132,19.984051434134553,5.0
213,3.6385738653607564,8.490416590477484,5.0
214,15.745932305994515,9.702868175500408,5.0
215,8.762350630840624,3.65849599902932,5.0
216,14.537966539230261,6.6442037148495094,5.0
217,6.336138248349409,15.255455882527361,5.0
218,-13.039962602845327,32.54840811971514,5.0
219,6.0969748649913456,39.63938330915727,5.0
220,6.244713386436794,7.070705485085815,5.0
221,7.7480886021821,14.771908164540617,5.0
222,3.5836079657242577,-7.9493940190187615,5.0
223,1.5430013981125767,24.457081304331446,5.0
224,-6.48849548062814,29.997488450563846,5.0
225,8.147893916789052,-5.7567228109402855,5.0
226,8.494121345430049,-2.8275258168673396,5.0
227,13.57692222897065,13.62079750419645,5.0
228,1.7307440090926574,7.191925261729735,5.0
229,-2.178274014033244,28.017906903111342,5.0
230,14.771741035793045,20.410561179919505,5.0
231,15.98293372122476,1.656339690336166,5.0
232,9.520168696071298,1.4081747963361106,5.0
233,11.142763898762738,-3.263798004102423,5.0
234,7.2567936960362545,16.722729517283547,5.0
235,12.089816290522686,3.6786842551547405,5.0
236,5.834423195865996,30.855555776557935,5.0
237,9.829627281987355,16.546274345607017,5.0
238,11.269020302849128,19.041837443737442,5.0
239,20.102787559276223,21.89975260187702,5.0
240,12.024274449705798,39.69239122008049,5.0
241,9.341280636661255,-0.8860483983772305,5.0
242,3.7381973367011456,27.97959694696741,5.0
243,10.133057145953266,16.322638514866497,5.0
244,13.486502792489194,25.048100592461434,5.0
245,16.258141413212282,0.9722593006877709,5.0
246,10.014850499319904,19.480727414358142,5.0
247,9.427601351928558,-2.88882805219167,5.0
248,2.241619084560387,0.0010236662209130998,5.0
249,9.384088589099505,2.1258649833275047,5.0
250,9.134766099027335,32.27588484269402,5.0
251,4.896829454532318,20.545902992574096,5.0
252,9.788246406585367,31.355772924668933,5.0
253,3.5481598888703134,20.439474457850764,5.0
254,23.97666431875546,6.301285093402216,5.0
255,11.948525340298263,4.207560967129974,5.0
256,4.041135308636855,4.753777656933048,5.0
257,3.01070031386103,38.48844149012042,5.0
258,6.8564958071921165,23.12451777780795,5.0
259,-0.7050775687200637,17.41222608578489,5.0
260,6.348806550344028,-9.201263367784584,5.0
261,4.227083128847093,34.08669726791432,5.0
262,-6.884553885540352,34.212743866024695,5.0
263,2.425746372943264,11.154373687990098,5.0
264,-10.104329558823366,43.31755177932717,5.0
265,7.308673692978408,12.89672312404815,5.0
266,7.038132507448344,19.93166256512395,5.0
267,-16.458449594648286,46.86575034269564,5.0
268,-3.5812839209872864,9.194983789309983,5.0
269,5.611793436214588,25.98771652209183,5.0
270,10.849639675658402,26.15692148329108,5.0
271,5.384741596949954,-1.2006321452241977,5.0
272,-0.031070889793503476,6.591312253181168,5.0
273,9.428792598994814,-14.194722554188672,5.0
274,15.682696389281903,0.28645767325665794,5.0
275,12.92393375658577,37.25578983236892,5.0
276,9.038522949581502,13.192906816204346,5.0
277,10.091441692780435,16.58648443726895,5.0
278,11.20633887212879,29.14623836008304,5.0
279,12.734430153386409,-6.862661211448966,5.0
280,6.228539146885687,17.916600347664936,5.0
281,9.640300128221579,8.277896850311896,5.0
282,9.090613537803023,3.249302804513354,5.0
283,13.760257765703717,22.84938296552609,5.0
284,7.887691026830726,18.13363298529967,5.0
285,-4.293466169594629,7.072443018276839,5.0
286,14.234525019890649,9.570958484772362,5.0
287,0.8579389027519315,32.9421508897115,5.0
288,-4.562066271255311,23.055117322622753,5.0
289,1.9733150924989107,16.886760683245356,5.0
290,-0.8656422106568802,9.759539562848367,5.0
291,-19.775602828709207,27.33568522995182,5.0
292,9.484420041015579,16.915659941219392,5.0
293,6.584837577244623,24.42163107225666,5.0
294,14.232529699693188,9.631341324566625,5.0
295,10.977589462682207,6.622336636071611,5.0
296,4.166408804774411,-2.8831199861772863,5.0
297,8.358264680910636,9.924139467808967,5.0
298,10.244506696923441,-0.9847197832312631,5.0
299,4.205394917812221,6.452452669632495,5.0
300,2.882553068824361,13.58205795626903,5.0
301,7.336988095477941,7.240464857301822,5.0
302,-12.496522668113995,43.72951607952622,5.0
303,18.167115104613814,6.950644825900661,5.0
304,7.371142151345839,22.708505179811155,5.0
305,5.122179648998923,-11.29607815490096,5.0
306,-3.5313457754232958,10.555464432473729,5.0
307,7.253879368613169,-4.553024685466985,5.0
308,9.53356191260122,29.4565396374358,5.0
309,12.416128910840358,22.776333635215327,5.0
310,3.0839542971037694,25.68095519327898,5.0
311,2.7345610886506297,27.673421493305966,5.0
312,10.5459291818032,11.010873352044687,5.0
313,8.668266861427462,0.07837333368077637,5.0
314,10.410028542352899,9.36454390165027,5.0
315,6.884773249299353,4.661770960073305,5.0
316,5.8151186763438565,-6.664762133558263,5.0
317,7.953145294635599,28.21031304174918,5.0
318,11.57090906439407,21.62944726133116,5.0
319,3.019203401646093,2.509348802911208,5.0
320,0.2547917871026155,6.918380978551651,5.0
321,-10.90534965759052,25.004866414597018,5.0
322,8.452688945871905,-11.702195958500498,5.0
323,0.7102305529987212,17.302548069448314,5.0
324,6.670885851130082,18.96227119160978,5.0
325,8.772269314778985,9.035264237740387,5.0
326,12.664303298398938,11.066395841591245,5.0
327,1.4740053785516647,22.27427817244239,5.0
328,6.526058433565229,27.2995944794798,5.0
329,-11.397171846714553,50.109364625408716,5.0
330,7.895304869850499,17.779683898824413,5.0
331,13.133930014637677,27.912718467743357,5.0
332,13.837643354961518,-1.8998185999383903,5.0
333,4.370594049630185,-15.19729401637644,5.0
334,9.44599056605481,17.1446611271221,5.0
335,14.826086456735188,13.919873047010908,5.0
336,2.3059124273320637,27.37942076819635,5.0
337,-12.222170131518853,56.41025564238127,5.0
338,15.538051182205699,7.760327490014754,5.0
339,8.672444779643147,1.7036366787713995,5.0
340,7.264339294722325,-1.5169436584538847,5.0
341,9.283893215566884,-15.831461191860097,5.0
342,12.767575009935825,-3.2864388968489493,5.0
343,13.696169842031953,33.30329449503306,5.0
344,14.798327433485072,-5.194955316826512,5.0
345,11.732751021531143,5.411683286508401,5.0
346,-2.359087522425369,4.61554102024974,5.0
347,13.969765938645637,18.780542256050126,5.0
348,11.162174234539439,18.73559237726848,5.0
349,-22.393413687688675,39.95032853479523,5.0
350,8.933651576885177,12.379735136809654,5.0
351,5.41969044039295,2.990446122821856,5.0
352,15.985158867248348,-17.407871565966772,5.0
353,3.3962644066119143,26.871555630857216,5.0
354,14.530095624033812,19.18102321726974,5.0
355,4.974660549981762,26.915910614464664,5.0
356,7.257681705399119,1.1538439850691482,5.0
357,12.949796294807498,30.37803038094767,5.0
358,5.321543121162294,23.972587571499503,5.0
359,8.142371289654367,27.744733547488693,5.0
360,11.391244252728347,18.412755075049006,5.0
361,9.784603878917398,13.021731491061342,5.0
362,2.0877187954333283,6.286815101396891,5.0
363,17.800844896985964,5.724064270139683,5.0
364,21.13903957053261,20.19401396113509,5.0
365,13.567707739829313,-8.191492519868955,5.0
366,19.036228236422026,14.75528183888517,5.0
367,6.221731772258906,9.819463612817128,5.0
368,-5.653349365722807,30.8337607522469,5.0
369,7.404143998042682,8.900111234162043,5.0
370,11.29720239596217,0.15567220554345695,5.0
371,1.2850780486097986,17.4590852506917,5.0
372,10.665836476133713,3.7381612488836673,5.0
373,-3.4605496273852876,26.17122819472768,5.0
374,1.6860352448774734,24.800649555865558,5.0
375,11.799394892008124,21.39165501728703,5.0
376,7.68550079154054,15.69111317613745,5.0
377,10.556398554952523,1.9962714946087559,5.0
378,9.154832783229569,10.780395956229828,5.0
379,-3.8125627138879574,28.37231527315754,5.0
380,6.13221528472938,25.365124688267368,5.0
381,10.838427854268241,4.551206427718739,5.0
382,11.242755611589448,27.96504220773698,5.0
383,5.332538454461701,12.113978175540566,5.0
384,4.899628750663228,1.47091582811953,5.0
385,1.6635216146558391,20.082154622563777,5.0
386,12.03937370776478,11.305366682888618,5.0
387,6.624076351350009,6.759599082725846,5.0
388,1.034342700898227,27.12561419002368,5.0
389,7.119224916504291,13.227484208233193,5.0
390,6.566828834851554,30.952723391084845,5.0
391,4.439229776312031,14.729999476785963,5.0
392,5.772288051854116,17.75137992782474,5.0
393,12.160330657944876,11.437576667757147,5.0
394,9.821870802947336,10.457303592114233,5.0
395,3.4803959099594706,28.53862879546032,5.0
396,-5.127019486595701,18.72581394891361,5.0
397,13.506334386230158,26.17393505622578,5.0
398,12.208771229266551,20.08054241938379,5.0
399,8.886384014458057,10.580547532625685,5.0
