unit_id,GillHistologyScore,HarvestBiomass,NitriteLevel,do_set_WaterpH
210,15.973325764044484,8.945533683724454,44.93616231365259,30.0
211,45.421976000767366,-4.287557923965915,40.36984667806585,30.0
212,15.30813829853306,8.932146427704115,51.966822344307275,30.0
213,22.44629406877707,1.8061555377984453,58.802986148012806,30.0
214,23.740053925884133,0.17929612217963142,59.115045640221744,30.0
215,26.312224603156068,13.048387074055057,54.441445192393246,30.0
216,1.7542422811470786,7.359235190267675,53.03468547729393,30.0
217,23.57665944750036,12.180591394526537,34.48544780375196,30.0
218,19.684798077522945,5.094300631030926,50.19656219363711,30.0
219,42.62902402320979,3.9131139509158763,39.7965050207914,30.0
220,15.955462917581876,0.6273917460299376,64.64346736057735,30.0
221,20.623330578389574,4.656385721427843,66.03357750772274,30.0
222,-1.7229120781626186,7.614097521150974,66.43517826360763,30.0
223,5.921002410906234,17.624750505671855,44.66203361848132,30.0
224,19.37921292870649,6.370530906945449,35.93789604521776,30.0
225,5.997912772488585,3.415094316536308,39.31860027285852,30.0
226,8.633673863093644,15.462250306204261,42.881033750266546,30.0
227,11.509324319115349,2.764909842855319,48.20619296358776,30.0
228,21.50000465401734,19.09651670501113,54.648384854365275,30.0
229,6.532464416890508,3.555283698969576,51.21886588561062,30.0
230,8.239038777371814,21.089253054086665,42.379525162998846,30.0
231,7.871987288726427,4.299736353602245,57.96238095086393,30.0
232,31.752986420776086,15.240899544488173,38.47494660064464,30.0
233,14.128441134995487,11.241393126180684,44.230068584511,30.0
234,10.851148484873091,2.9562548227329533,27.61733391763659,30.0
235,14.947982088534998,18.223848480969504,47.67597422005539,30.0
236,-2.7214058020307093,8.132158749956606,50.896839832397575,30.0
237,3.073595303044355,9.827872278222499,43.59460933431024,30.0
238,6.64650742103527,4.740035679007736,39.29726864954426,30.0
239,3.2735806470885302,20.094089865942,44.56217291216991,30.0
240,17.367174760097775,13.782651609610845,74.17293699606017,30.0
241,11.510713521185915,8.59263462027096,39.84388116940845,30.0
242,12.597531016152743,-3.823536881054604,47.013921849827014,30.0
243,11.705804885817036,6.525397195532883,59.534933024238676,30.0
244,5.3440692991041425,3.2381864062393246,30.30676800747199,30.0
245,12.729386169142877,3.32534329527299,42.889105802560934,30.0
246,25.729543990316884,16.229640978787316,21.59170122754084,30.0
247,45.03060314517127,9.18204120525677,57.281141260187844,30.0
248,11.63021856977926,5.416830914901479,51.3146110069337,30.0
249,2.586246770345075,14.673115922165652,46.91895592753003,30.0
250,8.356840356936587,6.01557461762646,40.899952508754126,30.0
251,17.89380081025278,-0.0787839405827242,50.168277894254956,30.0
252,9.538833508624567,6.130853854519409,46.335455878644936,30.0
253,41.809999912755714,17.869947294713047,34.80976127476961,30.0
254,5.167699035464977,18.086807971788286,66.0762422580152,30.0
255,1.698858559440735,9.0283422282214,44.86948552231719,30.0
256,-15.512601738626156,15.69510855158494,53.874823497493104,30.0
257,16.82082708567037,10.06304143561278,33.52670718385845,30.0
258,19.309914629801227,19.280154384259376,60.465964424480454,30.0
259,34.33424518029198,14.697759103035946,56.88998769022615,30.0
260,14.368294385899196,10.222356138675039,35.67213800058636,30.0
261,-1.5222676272425595,1.3856304384678224,63.69981821030265,30.0
262,41.327764797840494,10.761888790719379,75.05430868043712,30.0
263,31.521044685820748,4.412978276425287,74.76568579787278,30.0
264,1.5383018719741006,19.549934059496646,55.62318162607623,30.0
265,-7.213391473900906,10.703187268177963,57.64213196327215,30.0
266,7.385099279174917,3.882401778650995,59.741532879125145,30.0
267,30.245219443020044,4.3601487723644246,29.718453502110627,30.0
268,18.16074680463386,5.556704990892234,61.37922914690835,30.0
269,-18.433346001917702,21.8719146470839,62.096671851773145,30.0
270,24.07023288616084,-17.416994733698132,59.40812930079856,30.0
271,39.71575151103511,8.27394338233433,43.34129347206749,30.0
272,9.10586670737105,13.527255247376583,59.24888172047435,30.0
273,24.099280376903522,15.173003611447037,33.99934857713365,30.0
274,23.882613772669618,7.957671149271609,42.78027503975655,30.0
275,23.812213765402664,5.559775075721358,40.58974024126203,30.0
276,50.9890479605685,-19.474837359134582,44.82068054434562,30.0
277,30.19386986323654,5.523424917843902,30.803270012836126,30.0
278,6.185955761923142,6.644501252068134,36.090910762923684,30.0
279,9.72445740674219,15.44197575995986,61.88498987313008,30.0
280,13.260946448869179,12.959600295006203,76.40886872662523,30.0
281,16.4416005631019,11.210203335921904,66.12893588728289,30.0
282,11.425952232752884,5.648968992783433,36.004196460150474,30.0
283,17.204174081381822,-6.286196852330711,44.49744811033091,30.0
284,11.183017747647662,6.413370260128767,46.31356969125045,30.0
285,21.188334785032858,9.149414768585748,41.70275310453097,30.0
286,3.576759108844973,12.763808648695246,37.49426388466888,30.0
287,12.748728513283325,4.615855928268704,41.84890830596217,30.0
288,12.197510714009635,2.9051751436908253,50.63505842518937,30.0
289,-8.573865519759629,5.6475635099997445,32.87240627188204,30.0
290,10.091610300280365,12.98786943786152,31.046613900669907,30.0
291,12.241919231836363,16.772172888832866,77.9976643396566,30.0
292,1.2061269785268678,12.776010709796,35.359936630573365,30.0
293,28.850963589444206,5.154069471412306,50.460713321057696,30.0
294,27.9909958117075,-12.696483850216847,65.79770932308764,30.0
295,14.112092202955909,2.464740922766733,62.7661200870318,30.0
296,28.145232383090995,0.525805348736748,45.923415928670366,30.0
297,42.50217583141085,12.530091660240071,62.811235295973205,30.0
298,1.7134727028094954,10.084010364495885,64.76326706597617,30.0
299,4.590599241838167,10.011532402575732,62.48195779702256,30.0
300,16.10811155179251,13.702765633109653,56.969045199982936,30.0
301,-1.9343957147520232,3.383784348892342,52.25757115116935,30.0
302,23.89472433511002,5.812760877176991,49.092473966388795,30.0
303,30.899235878867728,8.042325600739023,43.89386533323337,30.0
304,32.23503813374821,-4.026909795314331,60.01085104171049,30.0
305,19.852403613133106,12.21059141007267,52.94244570879121,30.0
306,20.281484034753156,9.064596565103177,52.95404818197066,30.0
307,11.983836391186898,12.205557983090431,52.07469389305191,30.0
308,17.04730208321827,9.528848050382344,41.84411436384033,30.0
309,7.550598783222843,8.080945642285918,55.823760626583784,30.0
310,11.222950557931545,17.078315627169758,47.439994482265305,30.0
311,-2.76681429874972,5.934497397320868,59.25061692411456,30.0
312,10.55255307974764,20.11433948307881,33.16055502163944,30.0
313,4.2485731111579925,7.485542817217082,43.97342300376349,30.0
314,7.816880622279722,7.933419657159653,42.941835691073166,30.0
315,21.940119716707443,11.950761055228654,66.79811457177765,30.0
316,11.296502898693262,9.90442342313337,52.30728537817444,30.0
317,16.045930340785134,7.271880370950184,64.00936692544715,30.0
318,5.633484516158441,8.71624585210185,76.64799110516668,30.0
319,-0.9592308298975389,5.7822096868767545,71.25433812945354,30.0
320,17.659811987036072,14.396565107113943,71.89719980504108,30.0
321,7.596689472516546,12.89748450928084,47.46303714121131,30.0
322,40.66945660764365,6.973517027510262,53.57650206889523,30.0
323,4.126093340684856,13.344725015343592,43.79864565734227,30.0
324,6.225676953484266,1.986585113392655,61.91972107825896,30.0
325,-5.505855377927146,4.05855011136347,63.078974250513895,30.0
326,7.44998434799543,8.223911365411947,60.28966038663802,30.0
327,9.795863906112656,14.535519614309242,42.64518100341279,30.0
328,8.398558949403995,8.371157729018861,54.71460026956263,30.0
329,9.739956624985096,8.630245396015992,29.134998933186065,30.0
330,30.06372758230329,6.784186121933154,42.01033600448417,30.0
331,16.156135451404367,2.6507080363140827,61.293512017651445,30.0
332,28.138635376646803,7.082069563318701,59.31522765391039,30.0
333,5.3036052495808645,6.108775928420055,58.43327517568699,30.0
334,17.538108191353235,11.512689479603472,45.44966562145997,30.0
335,7.7239419522517405,6.179714701708619,42.90468007522953,30.0
336,25.07072384068959,16.567956583521713,67.91541259922609,30.0
337,11.019277645923681,6.831375772873104,55.24622769125232,30.0
338,15.262744584683979,8.083839229068701,51.86200306106512,30.0
339,-10.471593592136397,4.836483067586588,46.14629045164701,30.0
340,4.676533169283052,14.586346352837282,63.6827790673396,30.0
341,12.755774739931725,15.662408480036904,28.617931214330458,30.0
342,19.26592183698417,6.183593153481746,33.508969149243924,30.0
343,-2.372455103260405,10.915526245730808,64.31008211595024,30.0
344,-10.420207136108553,1.007506908284879,58.88898373427692,30.0
345,18.65176949645407,9.097328736686972,64.65280124904105,30.0
346,14.73080308770785,3.317360260587812,26.92068402227227,30.0
347,9.060770525049275,5.397267428278615,39.84996329680496,30.0
348,28.04073308488445,10.15448309139134,49.14165462931971,30.0
349,4.33651766499867,5.994613617332359,49.18052334291067,30.0
350,20.550283601336865,15.667732284449045,31.175673115434698,30.0
351,6.936340572880227,13.450729447840626,37.99208276688191,30.0
352,-1.3014849685701364,9.52708371376377,49.463710849491214,30.0
353,22.500762139261923,12.485336432451586,50.04684247973629,30.0
354,11.416583387629611,11.687421278432739,62.20399092438435,30.0
355,9.199215130508177,15.411561968339448,50.31366395041233,30.0
356,10.303083111730986,7.247375320244297,66.75463573092102,30.0
357,24.984982660345096,9.509757079846105,65.29618477097513,30.0
358,-5.274470575920493,14.91413268371275,58.29797024780474,30.0
359,20.074167105233983,5.911743663330437,54.922642008805184,30.0
360,36.90686212496521,2.7390791987353054,46.457676851575485,30.0
361,1.5260210180435632,8.805219505650939,55.61984204246842,30.0
362,-19.220361003327135,11.928284331460977,43.46698819686254,30.0
363,7.281888861464973,1.416346698483287,46.92670382356709,30.0
364,17.452356754752042,8.689047870779245,47.91353591992988,30.0
365,-10.592636129592105,7.258576504026495,59.28927503862534,30.0
366,6.900770006135778,-0.5732985546141532,36.48310904960391,30.0
367,3.123921217366112,11.357898070118894,35.2281370160832,30.0
368,11.820794775263792,6.902969377725372,28.296396006547255,30.0
369,15.771961912557547,8.067196052226462,38.40675049180127,30.0
370,14.245331538578895,13.096069561166715,39.66569696846551,30.0
371,14.232530510535103,9.07420905654964,51.09901431193588,30.0
372,1.9966839954224547,13.82029545607947,75.21102979813448,30.0
373,21.582601459452924,-3.774780611283541,52.20713999130052,30.0
374,10.627513567813185,7.936843161288111,53.39064376989252,30.0
375,12.45146548307978,4.834675248966121,63.629935292980846,30.0
376,-12.04163965035523,7.335283826395422,44.445580808102186,30.0
377,-0.4909772107644663,11.606038950109994,52.63848127835996,30.0
378,18.503233800940663,3.9266908547299906,60.925069565667854,30.0
379,-8.582571817076124,2.967739931918099,64.93236845823058,30.0
380,-11.5390864415503,15.227008530756546,46.862415442128075,30.0
381,46.4476298811757,6.1979684710586564,49.90622800766933,30.0
382,20.790196419121365,5.18766508571453,47.04657811613574,30.0
383,1.5256672549801316,14.446689664693947,44.321266177869084,30.0
384,38.767110803154,15.578790219980268,65.51120488242823,30.0
385,9.716322100054292,-2.2869364267007977,61.215290499429656,30.0
386,6.195596861959719,13.142361417075364,40.13497558726271,30.0
387,-3.5697891352887883,15.49128997993309,54.43668434938536,30.0
388,14.126684820411016,-5.459964963323306,41.75783125818739,30.0
389,12.033305957969244,7.799742497922399,32.37260445853562,30.0
390,35.340516734316736,8.122591747813368,58.21643009780986,30.0
391,9.38211458230613,11.688437135957667,38.43038642921018,30.0
392,0.09592176261346985,4.530867987931232,50.02037608992066,30.0
393,13.713808727927315,12.2597354539441,50.74643545593424,30.0
394,19.962727656493705,13.804290436428772,37.292233919162705,30.0
395,17.41954271300857,14.113585012596232,76.86969509573602,30.0
396,44.09906523118381,-14.331041139995895,32.525916420314616,30.0
397,9.965607681004615,11.569222344430539,37.0079769479414,30.0
398,-1.5607233528310882,16.105167009048305,73.4243758967222,30.0
399,32.83472950864247,9.859370398745625,49.01077715608309,30.0
