unit_id,NitriteLevel,WaterpH,WaterTempAqua
126,44.38966368312051,56.154638213189436,60.119907224963285
127,47.04848186189356,43.65248736215375,63.781698755959106
128,71.00107573750998,48.43458646063844,70.06069144029047
129,45.96527876823697,34.02013936131369,55.60929046700078
130,33.61861479498148,46.8087302959955,64.9438360124814
131,44.331421726570575,43.78467455995655,41.02205345272624
132,53.281735200250495,72.56203769140636,46.95714132209582
133,42.59837146820402,46.31807871384508,60.161812424965376
134,42.19427353430877,62.14782041457174,36.139531986463794
135,64.37874075841654,65.81640150636181,19.73872886417619
136,54.581913677668865,30.2863790421727,59.21352013190477
137,67.16219078301752,42.095055657970434,60.31563339107029
138,60.25640473929537,66.06942019470904,29.64558602138397
139,42.532960120449815,55.78661317810708,73.33029707864652
140,56.18888288762411,58.407835861630154,47.48891711030444
141,48.71674544833084,48.2878385526914,29.754807644752045
142,67.51278208293621,45.51638759541763,71.00165275941114
143,62.09673903609152,56.93695840856596,50.24531035894876
144,36.32829059864737,54.91998489210091,35.094435869219
145,60.65476826057212,47.021425896092474,43.82368542035275
146,34.04141094848854,68.64528087996037,37.3737573266138
147,50.78571133001421,47.569744641284835,66.50452706272709
148,54.23148596855196,45.85964139629973,29.31342761475379
149,63.89137661617006,41.83464154388374,45.994779309805416
150,51.78685973601662,40.45583363608985,65.9251835200665
151,23.219093227703603,48.981454697385715,29.431767375628546
152,59.55923440265487,74.79772948135643,28.09301286622203
153,32.164295469882866,71.59037392919703,75.00702192161047
154,61.276147476723466,49.22326151024808,45.15627889543421
155,59.6867163344207,57.653308521261074,42.503313713249355
156,56.11037046160067,67.64698378104855,51.00933319347325
157,37.761779102582864,43.012598867994306,50.834792450221876
158,32.957814354010466,48.15944263617499,43.119597542629165
159,38.89248309047183,52.11659243972669,39.37955500658581
160,25.98583598907591,60.32340112471546,36.28214793583133
161,54.90946732547483,49.39227751461688,62.49771547890176
162,49.76826346062906,47.36550852932206,45.32593339302564
163,51.53978509318871,50.205986748904266,46.67883567444677
164,51.208281703189044,40.16144684765392,46.85418268119618
165,47.91707480208607,50.86099489289022,38.026303330697104
166,36.206052425496075,45.35474852951783,70.27406880960714
167,68.97464012010553,46.75552931319482,44.34444574794118
168,69.88082682394541,45.69503674937824,61.5084603402224
169,22.997052002928086,48.194770891595894,51.977683419060256
170,50.814131604601926,63.12752205503584,21.89651028905397
171,62.40988233357395,62.7783275050629,59.82791908558158
172,44.19330687136496,54.54105107219501,42.019500755768576
173,32.76694459951743,84.94983422688843,46.30906769127264
174,64.44567082923648,47.802819409816756,48.18893367625239
175,53.86510703053786,40.7018936622486,27.288227208152076
176,42.99418375263209,46.68580701089547,50.28632459358767
177,49.15775051074964,58.45214458533298,40.98539763502288
178,54.47807869038985,28.41131416114632,46.44532910439961
179,44.48735049717196,53.441803972968415,38.847693444380106
180,61.69387770172379,44.97361341289085,33.87824827509844
181,51.67644023967735,45.21964799510854,63.243979640567645
182,67.72191264219771,48.841874077349736,56.20207642799962
183,29.479985336213392,55.44762866565292,44.65448925696077
184,54.24677392126878,50.117923224257275,66.07877262422785
185,65.01418620148428,51.19132755768648,43.918105872512285
186,59.52070206554034,53.093443014955334,47.6572775067664
187,39.83258136197463,35.35430534313257,64.03077365266266
188,54.30773619761906,44.063521819801664,15.922677993542834
189,57.73655985715098,77.34532977511586,41.6916356996125
190,60.39931831881275,23.805454923064538,45.80934389451884
191,61.17821100670751,69.47723216066127,51.42757092601144
192,62.32004857808633,51.05036061564548,58.05249078609714
193,48.76663295549823,49.1452674686474,48.148677532716675
194,48.30078306269493,42.66987115410231,60.424806569258934
195,41.38068688306997,29.069089682291942,61.4469475748546
196,75.22395860535205,62.67476572650778,37.66760932810319
197,47.785660420023696,56.721387869201045,62.241114721450224
198,71.59896058790076,61.61262548547465,49.08810887343585
199,47.952679067378675,57.60938165331713,51.46013978828407
200,45.09055425512375,51.47714848462042,57.22819710788049
201,48.79185992362915,52.791575120845565,54.3590168836352
202,51.35708576095636,20.953021807100825,48.81072257098733
203,58.98147075752259,50.32894950967921,59.975462015233774
204,44.67925132086593,45.90440076170438,56.297600149841124
205,45.5340805857576,29.82774304497439,51.73445864093166
206,45.57592266912821,66.34462957004256,56.45238846978505
207,46.08178312010382,37.50374071690941,57.94823205538871
208,51.83016935471075,85.13347650130765,42.8226120692623
209,71.10626115037466,60.59647142375555,60.81396742136917
210,61.559663489310786,57.28344923008408,38.93782896489831
211,47.14651910313525,55.770540766402675,51.04476346402214
212,45.90963365983152,30.776849352462584,39.424618092988354
213,46.28121658415884,59.32436202316239,59.3826822096101
214,39.545696462784555,41.24742341427798,69.27081621883912
215,53.15770253578514,42.59427225601974,53.86125591353383
216,51.573210807938075,30.769589907402015,52.83176233048205
217,43.030438178705204,62.19374293181902,47.76916525665345
218,59.81395589508139,27.204046979694482,49.500076519103935
219,45.02333633836022,61.574616841449235,48.564062167076386
220,39.704418764725915,56.53767774385227,55.653170182897284
221,51.90667021003698,69.16463822609812,37.10861234755499
222,51.63015813949221,56.22409643773284,24.546199948950033
223,53.92254735017493,42.69869215999007,73.181556101163
224,41.057618307033906,52.16891570949958,64.70757602955939
225,51.669122138365545,52.890460295250804,62.10392153394956
226,38.80523460780951,42.40530651863383,48.48547942613857
227,82.91202918113112,80.42701079932976,38.553404450193405
228,27.355842194446755,49.047877476120675,27.38032639309528
229,36.10953890619942,41.6612729775078,45.236309144918394
230,86.25988360360572,42.98512512602126,27.856793251771876
231,30.765609257225684,77.83288701390596,43.127883431675784
232,37.90777227350461,40.91437968636657,50.40916596226865
233,58.92244815208842,29.417824965707034,64.21877987360484
234,60.28752212764125,55.28044573491583,63.9786343567019
235,55.79150762060454,28.19306650991929,39.40271857730858
236,56.02599279099253,41.77009563213785,58.07956183134348
237,54.045001671489175,58.59182293030305,40.9939631716725
238,40.5647509924217,27.423941246056042,46.14359923315264
239,43.800874650019864,69.47513865157033,45.01924763623532
240,60.765578517968265,46.69825592136939,48.615666751243616
241,47.57038087640326,58.69370743107009,77.25645351947976
242,49.09063571989876,62.58192488170354,48.78496994585835
243,36.79940470572067,37.00032863473064,46.00444929482663
244,38.52652060321521,59.19675747379533,48.53157816524678
245,60.41742348424117,49.531532371435965,57.64516197669439
246,54.053382299755846,64.00536828922755,49.11732792005464
247,46.76494720492019,51.18357521685249,58.40273871238618
248,68.48253012869986,41.18753587771343,45.02230905684187
249,27.407370982909647,39.96690165207692,59.981125998883854
250,68.78524823382715,53.38503912362425,43.102444040526954
251,43.7610021639692,65.65135450617919,44.62208260130015
252,48.51151580853006,43.669370175257555,65.08206349830597
253,51.87383988217316,66.69817054748553,49.60797092525738
254,76.22863860478706,58.62813800520628,54.033349887428514
255,34.5693726055917,59.29740808818016,34.74956496029782
256,44.43223873915576,48.67472265472267,50.619418268554305
257,46.05513519359032,58.52562442123947,56.42124300107519
258,44.44566001440741,64.9437551752341,64.60348225736969
259,51.682688016887916,53.75241393870824,22.70833008094663
260,39.17887779298927,41.41960497359999,49.26434731003489
261,50.7105180095258,24.990325826388762,54.60417857531158
262,21.33462413575944,54.60930141210578,47.905016724051116
263,44.27720895359754,39.516243035451495,61.30896998450892
264,29.726880087817847,43.6591575431964,45.70305292156121
265,40.328692004861246,68.08693081627845,65.48957977688136
266,75.45928059262111,56.61458231808943,56.931779830432404
267,42.53754073878253,37.877331151408065,26.189689455940655
268,33.73901081393048,42.21303061673443,39.7173850160421
269,29.515401570601927,91.17051548928177,52.19271844868095
270,57.31051845531739,24.567496793895767,44.16521410146469
271,55.73623179928052,52.69890271727165,41.83444566614802
272,64.31333661065459,33.9033097536446,71.45284926750564
273,35.22187354018011,48.05638168090774,29.181891928459677
274,59.343528149115286,56.406828293508674,58.24490391257399
275,43.174509398229866,63.92142921118832,53.107496927854704
276,49.023575762238615,45.27509668321851,31.538676372378575
277,61.93608559271452,38.58044374236909,53.129348563653465
278,45.449385116410085,51.69618360300311,54.17940638964754
279,26.41285875352438,70.73030981005823,54.933681083686196
280,58.60947419393508,51.05194397020721,36.96350571414221
281,49.86675568055766,48.757301036071105,68.87287661462123
282,59.4524285639587,58.26099353178626,56.40761129232843
283,71.36360533140173,40.7358379703639,71.17911847953268
284,45.02781308153403,42.079960259208775,42.11692291456639
285,62.69244356590452,41.29697342733276,38.20222389758492
286,33.59794242354245,37.84172239178632,59.371846607663514
287,35.45290594893901,65.37768890413612,52.28248680735567
288,42.7427235978885,45.99041749197919,27.46446232264318
289,42.43503347639527,59.35095680158709,28.252189404598337
290,49.3724989064279,42.144307460350255,34.4743673042568
291,38.45223194592607,29.846385042187414,70.88017907848324
292,57.86297267512985,64.64278866038748,48.45466102845329
293,39.12402077187423,48.035311064319835,68.14783268412225
294,45.58599059008094,58.06321044269554,60.892339616593915
295,68.4665637459167,36.540449851247416,47.713003232372536
296,49.18759530211049,48.11936666204058,50.99138430969344
297,32.9477055598305,56.4705881289301,32.68851492236148
298,63.16297161324672,57.406066952995516,67.05845364824319
299,45.279185427297605,52.602668206649625,40.67915132695882
300,39.64799515146704,43.14622745956778,25.113685534287526
301,34.766024439390755,47.5510470448994,61.07429261871584
302,50.22794934109746,34.379814533667236,50.556291172363004
303,49.97817536589667,61.39742005836127,38.001666206551164
304,29.53851785434758,47.4010792164718,51.7138016222522
305,50.414546531530355,46.651594189242154,50.00572775756434
306,24.72659238564115,61.35799034240797,63.4607178605976
307,36.05266833905249,64.05217071496232,44.550313514930075
308,51.906408395697,68.92800706729096,47.80216761390734
309,50.71811801571278,32.29453789368755,61.3658006213189
310,46.652409390227696,58.18494583465127,40.821120000957954
311,41.969866194910566,74.91790202062975,45.319248865342665
312,37.68977485996709,50.18342850325926,33.311834343956605
313,72.97414534558865,44.64278269823351,23.15152428599126
314,49.324771735700864,53.725392483494176,63.825596890763265
315,71.76894473655267,40.173625773214596,43.97465154280593
316,48.96025322039355,86.61822202450723,63.28821143599314
317,64.83235183891385,72.55413158069925,33.353536716781676
318,54.73235059663938,52.92521860645704,62.880706288287215
319,37.33900927701562,47.661937752572086,50.04037319366921
320,61.36300873151628,59.61633167190077,24.035648130928276
321,61.56865757069763,45.06945368526126,59.40494060119815
322,64.33735589147409,52.01026990405067,41.20153927999061
323,48.596907111840366,68.37852291349292,50.251314040119695
324,59.74278445535748,53.8474881172565,45.93550391584428
325,42.859598337698394,36.64212111637059,52.9892500536533
326,26.407140377656194,58.99130094090545,45.28452702739693
327,53.9554664272998,59.07460952318214,53.06801413877637
328,42.78657974680005,13.752673754374992,44.458682109059694
329,50.18395750705856,44.91231739938969,47.7875249358604
330,40.162075308902345,42.091739003979775,51.53825344613983
331,36.026234776033576,27.42233175391053,33.051400318579624
332,36.66036725151665,45.62577341136204,62.02542461712817
333,55.79976528624218,40.72700355942198,29.553193190193603
334,53.99845744162094,55.80348368018517,45.3173738123396
335,44.78497702938198,46.120060159685195,51.88397407031611
336,58.19303615498543,58.5615402071002,34.800116196715315
337,62.29375968856162,37.96006802154922,42.69809132275431
338,50.29218725173345,50.05700765455347,45.5800661535532
339,36.68193412970606,28.834056879287516,50.312845502305485
340,26.027965011202344,66.81781341155006,54.721487735892374
341,43.39472621316971,41.663888917028416,21.97024590455422
342,51.966665771182385,58.69957174685651,59.37261194612415
343,46.41958455625814,52.547450977368285,34.28662838428828
344,32.47934797768042,31.654496910023934,49.58534888493603
345,61.00378252537272,67.70697431758326,51.919602973258506
346,53.47945511553752,43.25803301520214,49.107762763876224
347,27.292959663362865,83.34346794334921,39.06817109423804
348,57.48285463456803,64.66335599355091,52.41005545984086
349,21.603574180523374,63.405504255389985,41.9024808905124
350,30.664502829188486,61.400390211798836,48.48714601102288
351,43.60986969928843,41.83406679410618,43.6740019996695
352,40.90359935083994,81.48178364991675,38.38191634982829
353,38.55333331451348,15.326508831775632,49.44658481514261
354,66.9986018097705,44.299559396902616,38.68436512483103
355,44.191253868080956,47.19938365488393,70.9463151161758
356,42.80110513127839,50.5956890341772,38.903867851990356
357,63.422191498237325,34.21974593225133,60.57315237680087
358,46.531680820310775,47.85193551054705,55.41727720850967
359,48.38485310652119,57.19613243289033,39.91959259186758
360,64.23326665602292,68.28132488964378,48.77755271205705
361,34.18881021965317,58.458257012034096,48.64293363323196
362,65.93842688125515,50.33595792929309,50.48887189094365
363,44.425218251978016,45.18362497886964,53.67284351450492
364,66.26559889460947,56.84321838165989,45.915357137298386
365,43.09687481128995,49.97778946137789,54.874589328781965
366,42.14215393620516,34.87236123935827,36.06299984082265
367,38.839293948722094,39.69737694633216,40.72605120261715
368,49.18591169290659,70.64253827112043,52.222829914020366
369,49.48091147202836,54.25232546789154,59.47314486108487
370,39.86045613608954,38.91628591007438,38.70792453680852
371,53.54998204340954,36.20657337958943,70.14965933533838
372,64.00171802245173,52.340600976488616,46.311384435675535
373,58.65427466659926,34.92143333781539,44.320129249377
374,15.322270073668767,39.88111838550985,52.028476023260886
375,26.22707181790654,36.70140570598588,52.31341448056357
376,38.89531226078465,33.88011282200139,59.741642011582215
377,45.876158138925234,43.195746337934274,52.23688175743045
378,45.09548242410342,39.66722973865063,51.60882577599059
379,68.71221763194353,46.1629301817382,39.005156259457586
380,56.72223100029901,63.247652895281405,54.203872360659744
381,57.673066302470595,34.84504481953662,35.45517810562782
382,15.553643357402647,38.47445579899622,55.82856309148643
383,70.53000554709111,56.92437848579315,74.8764211405301
384,53.5439767996091,48.57786500078154,26.536862017884964
385,40.96541093489708,71.5266860795035,50.88800966335305
386,35.70428498257934,50.622235069216046,39.74188045692234
387,43.818072551259135,46.03454278458867,20.051431328856587
388,40.87231368775483,48.92721183006423,60.22527069679868
389,52.44486947226867,49.02882204686467,56.20721393388787
390,63.86887995929362,47.718452193384785,33.41580279653368
391,24.71416611584116,32.920502270178304,51.896630823955725
392,61.13539687910711,37.84910270216499,50.25545479759788
393,55.798915957511184,56.120044917743485,37.79933257383517
394,68.3740158984117,34.66491009163556,33.14154107836997
395,66.86683394746393,47.98875527336464,63.148778937002255
396,35.89670904127772,48.8138116712009,20.73100493631166
397,68.55480284609308,38.42793277256145,57.345628134255485
398,17.443139627057338,49.789540860308676,54.41573632039113
399,90.43882103816988,60.86876434310351,59.92223106549391
