unit_id,ConversionEfficiency,EffluentByproduct,ReactorPressure,do_ParticleSizeCat
52,29.421207008668386,18.612773167328506,83.8089843133313,100.0
53,23.062130613425175,11.676980107197384,77.10962925132074,100.0
54,57.7731654341398,40.76605644881568,81.56796225218517,100.0
55,40.9190216759848,32.44381387476305,84.65227249174919,100.0
56,26.868888662050406,17.2158924830004,74.05988153068301,100.0
57,48.98183345904196,39.17585554085871,78.62343944391982,100.0
58,42.67941109772282,30.7912034935452,66.25604100198196,100.0
59,32.61377913049418,21.93402191731877,89.50849934254352,100.0
60,46.441465174603415,33.552867726276624,70.55955948684104,100.0
61,27.37657382952418,16.210376427061355,79.43234052233096,100.0
62,16.31774486942404,9.999570668449694,70.27551029447383,100.0
63,60.3637534776482,46.624407294245174,66.9719707238288,100.0
64,52.451574672027775,41.928479257129275,64.97327599338759,100.0
65,38.81632622274141,26.489358423126852,72.24559424049771,100.0
66,27.58304911438809,22.9680782289238,64.03636302831194,100.0
67,24.52887241148366,16.563866260981392,62.90178433145051,100.0
68,18.46574769637079,10.951625878005654,60.55695429717545,100.0
69,30.750705065677874,17.35823588320956,89.42628715552965,100.0
70,49.31065569383316,39.78600274139487,67.45385464460924,100.0
71,67.24605288253548,52.71276447672378,81.84250500069466,100.0
72,45.503129516379126,32.482500095022765,95.17520896698971,100.0
73,25.933298349647476,14.494866379137074,64.24772450673082,100.0
74,24.356689950372292,14.53558049699361,66.01527030617945,100.0
75,35.05345609716153,24.31528725068526,87.52921574274013,100.0
76,30.86400029930953,18.424327556659918,78.71077690314789,100.0
77,33.83399760409032,20.275499917036107,76.95746076983673,100.0
78,49.84941322498093,38.94574532606314,91.33953196282548,100.0
79,38.2973590793896,25.207083535355647,77.33729141202899,100.0
80,12.896132152595374,8.800250123051965,62.610639228654136,100.0
81,47.095886992035155,35.625407635388605,75.83157767232386,100.0
82,33.938025423545355,23.91608056643031,86.95001299112094,100.0
83,42.516493797606316,30.698537943595458,78.99810587325058,100.0
84,47.588469284808895,40.72341564283891,66.30230672347466,100.0
85,31.005694830565044,14.382026805006587,95.75629894439611,100.0
86,19.483447828442753,10.136079667016107,73.96623778235909,100.0
87,63.6159496021907,47.31988878308949,73.32663127773064,100.0
88,59.51753158066038,47.92768981658033,75.52365520915842,100.0
89,21.783091049637783,9.993033864492604,82.16472007223867,100.0
90,20.71508999452829,18.17195733364927,74.82202481348641,100.0
91,54.95466558128177,44.204044683110084,97.47211593020515,100.0
92,51.87013823781417,37.94025198675731,54.6644072889632,100.0
93,28.68419162343224,25.638989948495215,81.83927929099362,100.0
94,38.666706298197525,23.01627148581674,72.23051937555458,100.0
95,42.3302138569604,29.735393609865906,80.58217714632883,100.0
96,20.43488009179412,14.324627855584174,73.54081002600893,100.0
97,21.967725631010918,10.796975750252574,80.99089688327024,100.0
98,24.97677860643279,13.02280928640529,83.16561142448349,100.0
99,48.49668598638508,31.766881687453694,74.96225492418269,100.0
100,56.16785325528845,43.426460685230445,65.3228845034083,100.0
101,24.286478967603575,16.79180393549072,80.61471665902117,100.0
102,50.235436908710966,33.946480254605206,76.83119616927479,100.0
103,19.440619028802622,10.811617046911543,79.8539209230768,100.0
104,19.660501200564212,12.754156633148625,82.36408224988216,100.0
105,37.31917430963159,27.97392572092285,74.30598412096141,100.0
106,18.998709968344677,14.050204972530468,83.72885490190343,100.0
107,61.80561169972091,44.78827812473162,65.7815641577494,100.0
108,32.364110767618676,23.31581949855544,67.14303882020138,100.0
109,40.495372588955114,28.506280668391913,61.400316510390226,100.0
110,33.806071095960526,22.442542522940503,77.50073172717,100.0
111,21.440373993052585,10.155022614397277,103.97766715316698,100.0
112,60.52102624370995,44.792592601150524,66.77080698437794,100.0
113,61.00511623778133,46.08583927538228,73.2115807359704,100.0
114,24.68192889116588,14.335732553760616,63.9082274430822,100.0
115,24.389766259244514,15.14303629992818,77.33172887430413,100.0
116,31.486809718375227,15.924274682303729,93.63744204785903,100.0
117,21.370029770937922,9.94084233122517,80.48412571550851,100.0
118,33.49071444684336,20.123563392916736,92.71076910466884,100.0
119,31.806933954793216,26.866623276252746,69.80576651855682,100.0
120,41.981945142483596,34.64005906752454,87.58322306621977,100.0
121,54.02099841260885,40.42138348403821,83.27995878363575,100.0
122,38.64355488616261,26.770595309794714,76.54252406586407,100.0
123,18.63589548993037,11.621301163668113,49.1513674935972,100.0
124,30.326292339486333,22.40458009061184,56.580841372005686,100.0
125,40.39605538861741,23.183484830419864,76.7021357354033,100.0
126,50.22156460159954,35.018854662680724,75.61941964290327,100.0
127,37.45105228944338,25.56851305657712,58.260502889355394,100.0
128,24.13596834894318,15.96295772231623,65.67624872933276,100.0
129,36.3781739037661,18.385121933016844,98.56874128087502,100.0
130,40.23736049204403,20.28957728311393,101.48778016126201,100.0
131,22.461851076208614,12.97722284539367,80.96974909791165,100.0
132,19.513931036452117,10.57929839907904,77.21990949680254,100.0
133,35.831723092818905,26.024982506196196,79.52901528501002,100.0
134,59.43138316883264,43.858839568483674,72.5173788465533,100.0
135,30.142099621621533,17.155201925750642,57.20568178634256,100.0
136,22.354882595059532,13.078780846736086,91.44925705884637,100.0
137,49.91313043402442,35.93411030728084,69.31570580896661,100.0
138,49.330314772513184,33.81201452752628,84.34228348121738,100.0
139,63.84290639060773,49.639235029567864,63.0626380806302,100.0
140,23.087225688704166,15.933420116391364,57.908204029795115,100.0
141,29.72965674919352,16.97120617881097,84.89949974476201,100.0
142,17.175746479715713,11.907951164777897,53.731901620060526,100.0
143,16.310840243050563,9.60526784652953,66.43179022477904,100.0
144,49.84617534206985,34.405535632202046,79.76963812695656,100.0
145,38.789120085591165,28.60602443943644,76.04335004088917,100.0
146,15.603839947566051,10.928463889720229,63.96464235168464,100.0
147,37.14865772488418,26.80641924076375,85.79653128958573,100.0
148,65.90756529073649,49.150085777591286,58.382640627950344,100.0
149,42.074523607116745,34.20759203704416,57.9797095197167,100.0
150,26.47744710354702,15.739331243002498,82.68817728590696,100.0
151,26.588614968809996,22.20180391160278,62.434227342783316,100.0
152,30.931596867288746,21.394188599097944,72.58697550551416,100.0
153,59.408627906120344,46.524043435023565,59.18189989856643,100.0
154,23.5590781880531,12.477898567675963,66.15222475854162,100.0
155,24.562143236479614,23.46201212627028,77.16758285011842,100.0
156,63.3442354365382,49.784684606898644,74.63226196504758,100.0
157,22.845417531191558,10.486125582093875,70.37025913567801,100.0
158,25.33411823720056,14.653663934688684,93.41806603644837,100.0
159,32.07523630160405,19.193089318804464,77.66496669962295,100.0
160,41.311936179838284,32.19591311277479,67.8952920336612,100.0
161,52.88287073543404,40.89288350012843,79.50063506289156,100.0
162,38.46365249143415,25.192354793835104,50.678003911659026,100.0
163,23.861432777057992,13.792128573073397,58.433803189481,100.0
164,27.370614386562004,19.41593394418362,80.66920245909625,100.0
165,48.24400179328837,33.31519826809465,84.07439475400487,100.0
166,53.650848361253125,38.08312283400114,77.83612151716788,100.0
167,38.967194506899695,31.73356008023148,55.620203300055266,100.0
168,52.84687912339663,41.015271250902984,61.26638410561199,100.0
169,36.34998422178841,21.89432904748468,94.88031091232757,100.0
170,45.51008400832363,41.43620356433256,70.02032642506649,100.0
171,17.347622458611188,9.326921290247387,73.34613384782664,100.0
172,22.486637742764838,13.954423177944163,81.62058706557598,100.0
173,24.081426853799847,9.972181465390921,96.58884617541298,100.0
174,18.782809758527208,13.534143892343964,70.35157752107065,100.0
175,22.3120264839909,9.69179094304555,76.00618453246797,100.0
176,50.1524011713417,40.66944948425562,63.62820141267427,100.0
177,20.71935288469836,13.530979021316089,92.45594964711339,100.0
178,49.30036789353764,34.349667486062565,90.14894590981568,100.0
179,32.884562927155976,17.882495349214164,96.89069782939393,100.0
180,26.79506023337005,18.357324701698918,84.90511122666435,100.0
181,16.475623052429103,11.7638291417527,62.79354775513926,100.0
182,47.53146670529478,31.783691040667723,78.36071471274747,100.0
183,22.229353926515714,13.097496568662011,69.24171574264068,100.0
184,36.09130659231523,26.068726813123973,74.45278750757024,100.0
185,41.606603963393525,32.29831559233007,82.25586530299802,100.0
186,31.285181716345008,16.92085621754054,81.5478228234676,100.0
187,23.74109119468336,17.564951320313007,59.15367467221279,100.0
188,54.297005966840196,41.092137562927995,84.26056775469091,100.0
189,25.85472259363679,19.4812313227404,79.21747026180896,100.0
190,18.58579268738351,13.25659998234416,71.03461629021093,100.0
191,30.750825380712193,23.14117735706831,76.85558524353097,100.0
192,25.119970453030362,13.929759320564825,89.18426680976991,100.0
193,40.1890119713733,29.5208691477763,82.67640071990903,100.0
194,17.872425770024634,10.972326595742842,83.07566677154539,100.0
195,36.06923564325191,26.79496415018602,66.53079656418066,100.0
196,28.602851389445604,19.07786572497074,70.85466395120406,100.0
197,19.99710928791581,12.276908296138966,75.47772482060493,100.0
198,25.95185691927769,18.314633048002218,72.18583747935871,100.0
199,14.624590271250694,9.499974454796867,61.809834151787,100.0
200,20.17848925609025,13.053655693875092,71.4937330065392,100.0
201,11.323182169336574,10.51646360828729,58.01173610644985,100.0
202,28.994029277200337,17.411527724727925,73.14296994067148,100.0
203,27.938454804736388,14.748452968185402,90.0182339260896,100.0
204,49.63765805326562,37.87669160981703,66.28079616554066,100.0
205,55.69151200609313,43.29665077527231,71.81461254321266,100.0
206,23.474073797081417,11.410530954664234,70.68031572321188,100.0
207,41.81401287296531,34.880178024825774,82.00216638027801,100.0
208,38.194308007486086,25.300785691138003,73.21913736908553,100.0
209,66.2065666598194,49.64869061857955,78.3213548775283,100.0
210,52.03711777379772,40.534299406816835,91.20690982600189,100.0
211,32.820270049275614,23.915144537761737,75.29907840303031,100.0
212,46.91974919290512,37.76438165157601,77.02525624086852,100.0
213,54.58863751852132,39.295507008955354,83.89099585106855,100.0
214,25.101832312422857,9.775695900820004,95.76501982128099,100.0
215,29.528375698743776,23.187523501381047,70.78182736516948,100.0
216,42.644947076321785,31.38951221485629,67.62741280218194,100.0
217,55.31233683832461,45.07607440549947,95.49774516838943,100.0
218,22.579973457489793,14.338606277081004,60.87914806488523,100.0
219,44.27846685637614,30.983920063931837,72.55995833203366,100.0
220,26.321157854065742,16.619334558083118,70.22442819580506,100.0
221,30.889594353515218,15.577433560066556,93.24216986154386,100.0
222,23.242737821158876,16.17131500101588,69.78960219918325,100.0
223,60.20253977690205,42.34417124789273,79.478287290789,100.0
224,23.00563562409626,9.102341944695004,78.2088467445942,100.0
225,29.020450578385027,18.169690332608656,76.08993460307197,100.0
226,44.806451869443464,30.201013983833118,89.97561335538485,100.0
227,48.735548365060346,30.30544761524223,77.3383862490485,100.0
228,68.86852845017164,51.46580087342696,74.17843687459505,100.0
229,50.85777868369981,35.15606977496409,95.59241659241691,100.0
230,25.01089650084498,15.789400231797693,90.73314137213897,100.0
231,41.9572228936094,31.37399297928143,66.61295500478549,100.0
232,16.419748894587933,9.844738106576816,76.60759357735039,100.0
233,43.82505210870708,36.311473837053455,64.74770310101883,100.0
234,46.99774280824017,33.208374817149334,69.03507000186168,100.0
235,45.92725588255426,35.52280201562127,72.69273378205806,100.0
236,19.444042594148055,10.826502858680351,80.88803563840796,100.0
237,18.1790234115863,9.527746906665877,71.30485324151853,100.0
238,29.165265127984696,18.47265055410954,71.68586101147515,100.0
239,25.80601738464697,11.542431213561954,74.30293292841253,100.0
240,21.525940183407176,10.964896975002068,78.87004633971009,100.0
241,15.793991184199673,11.111098115731036,60.584953915165705,100.0
242,57.81936600614967,44.54150445255254,77.17796463270734,100.0
243,21.758269302175446,13.785350276649556,74.32848757709972,100.0
244,17.834501352663047,9.298953477866839,80.10372647026837,100.0
245,45.894474194031694,33.973722957927734,69.48444117118679,100.0
246,17.252342414828423,9.912299380664912,73.58166874442709,100.0
247,43.83225719850322,33.23693491649322,86.99393693805334,100.0
248,25.976807234495983,11.658393246477475,84.16939463431237,100.0
249,12.820960940676471,9.822837213447194,76.93191956527093,100.0
250,26.997966217672943,14.779020303228922,84.52029288294531,100.0
251,37.13993125562208,27.943767567284393,60.34092873046551,100.0
252,32.43250856838935,20.510944008164035,87.85163111679779,100.0
253,27.13215088337979,16.388002954826934,85.2813726566589,100.0
254,58.050832563947054,50.07915659478962,82.29299305097332,100.0
255,21.194121562397797,8.953104299261426,75.12451967958926,100.0
256,23.235619402625847,10.769548553670537,88.58048164340902,100.0
257,23.093399910210742,11.913007536138258,67.58395341093923,100.0
258,51.528606450914076,41.68361415660205,82.09024052916038,100.0
259,31.145544171086577,20.713561930702156,77.56881047063884,100.0
260,14.518664224998288,10.124807551137673,63.374891092902324,100.0
261,17.103394029022898,11.095924517753419,73.56073942889411,100.0
262,34.43589037323372,24.314594893730273,91.06416526185258,100.0
263,37.75314069860884,30.28786200184105,69.6653214078794,100.0
264,25.317415798484706,15.334278657064084,81.30210736362764,100.0
265,19.288444411081603,10.902624464365577,68.061143799823,100.0
266,44.88191092833689,32.06440523535837,70.38162402496505,100.0
267,21.124624890654516,14.866837784474152,69.86731536275963,100.0
268,63.24236443107927,52.01505268158502,64.82754141614528,100.0
269,21.955968175939383,18.520133800838597,48.42335770427718,100.0
270,51.49251461023281,36.03177819025233,78.11385682591717,100.0
271,18.042323536552246,9.842811115250985,63.4523115314098,100.0
272,34.26248370935085,24.88337145519463,91.93229028687847,100.0
273,20.108776045118375,14.503679825181168,76.14368978275037,100.0
274,28.294951387064373,14.717526758079526,62.149393271461776,100.0
275,41.64508980478904,34.40406128546768,79.55369119956609,100.0
276,15.895039995518886,9.002306653481064,65.9416519592449,100.0
277,21.108587063829983,9.161653181269127,72.94271528673534,100.0
278,22.545011891251384,13.375140581936272,67.88564409090223,100.0
279,26.371301774260058,17.93607724786734,79.23433775872209,100.0
280,27.834961341693315,18.938761523977554,68.32896810280995,100.0
281,52.30498831643017,38.12539991817553,92.93818741866234,100.0
282,16.349212166104053,11.676807327437057,66.90533941798452,100.0
283,40.42671283164515,29.113920735910284,77.00872653791335,100.0
284,23.29924565290642,15.56327412824698,54.28753407715813,100.0
285,61.19996565094217,45.76056648484156,82.42366293338175,100.0
286,32.02865931446274,23.769194637592904,73.90755380855902,100.0
287,45.21871847608329,39.80210420420535,49.97200476552758,100.0
288,34.79159522036509,27.427723943291717,81.80100697741662,100.0
289,22.299360212501302,16.230796251539516,69.55722805277298,100.0
290,21.44069328229701,10.470611438444896,71.03421028491357,100.0
291,24.042297047546683,10.24798570368263,71.16239602960601,100.0
292,22.126082777538702,11.955219715355383,85.88731225730197,100.0
293,57.170011417753045,51.42229877178288,66.03944047468559,100.0
294,45.35441996081035,30.232988400394813,73.78001535255886,100.0
295,38.276320132961025,29.280317199796478,72.18824182185527,100.0
296,17.897048834437435,13.206357598213767,69.29070982995759,100.0
297,21.685526265542038,13.559271226766164,86.50569245139856,100.0
298,44.02738746346344,34.88202968408581,61.435756178813655,100.0
299,58.90617264203425,46.71052114912681,65.8444803931173,100.0
300,33.781218595888376,16.628334687435824,87.36829196979534,100.0
301,41.600455807878,30.071237760763264,68.96527280206351,100.0
302,57.788498470845965,49.02100334456607,73.05073908994335,100.0
303,31.83852834390898,22.812617877385925,66.28284051667764,100.0
304,36.090992428378094,23.798490249597663,83.36991805747292,100.0
305,48.90777760821288,36.43788174985381,56.02086682966606,100.0
306,27.669675071267267,16.741171162775746,77.27966428933631,100.0
307,29.714080787552433,21.839565226782856,71.7454733829979,100.0
308,32.115242073177136,22.911044439896607,60.50167834009083,100.0
309,32.69145648041422,25.131731504964378,66.88657026165149,100.0
310,37.108030391176,24.36803329539093,78.65772805708825,100.0
311,27.38924140270407,18.935422767751586,71.60905372817777,100.0
312,24.2710565749842,15.962427743252496,67.36325048581206,100.0
313,29.44423776468608,19.070609912707813,77.19084523322192,100.0
314,56.65973488588133,45.632452032363894,83.67117111287514,100.0
315,59.806354906451105,44.035626535767065,68.47316863062775,100.0
316,45.510741268016204,30.80743214456241,54.914457995164376,100.0
317,62.84154289972721,47.14085116508408,69.27109349736274,100.0
318,23.5497916243965,11.149141973300686,84.89795745417776,100.0
319,29.014908320701174,19.74003581808736,58.214727372895695,100.0
320,24.440116542983958,9.573150456525202,63.81074247914968,100.0
321,48.752643415557166,36.64904593198363,78.37203887877239,100.0
322,21.316295925363995,12.910095600447752,71.45358278964953,100.0
323,26.170073118989695,11.313320011682205,61.75791844147663,100.0
324,56.650797681877734,42.863791762577065,60.41289572131639,100.0
325,65.88138016133813,49.36690000388797,63.212789295959794,100.0
326,29.24023774596796,22.302448454864116,62.69962389750626,100.0
327,28.334772147182072,14.990040543946979,80.8321318749505,100.0
328,36.66655776510646,29.918350217104546,81.17617648436588,100.0
329,17.193553947658753,10.073202059167075,61.593337729931854,100.0
330,41.2879405792404,28.53613895039703,81.13713384037408,100.0
331,16.707559513034077,9.94872645912303,71.23559178585711,100.0
332,31.995334973890586,21.786764495287454,57.943589312540524,100.0
333,54.71478388680866,37.959700300653665,59.548044220269205,100.0
334,15.873245638097503,11.926459977562688,57.375504897314585,100.0
335,25.611466605838668,12.258699243020676,77.37889583459783,100.0
336,67.51242034314632,52.70252559954915,68.04496207706079,100.0
337,53.16770149485895,42.05687115104004,75.60338887300796,100.0
338,20.53448736714342,16.295618969451834,67.29354781875483,100.0
339,30.181825934528206,19.408841526888096,73.56301505583411,100.0
340,27.061356062332898,14.160522077166023,77.1086927911022,100.0
341,21.847767785595973,9.24010301386637,88.08920011862756,100.0
342,21.731032453752753,16.7196654513498,80.39895739011061,100.0
343,33.61593166291731,21.722378233311236,64.96563233725786,100.0
344,23.760013673488785,19.478158041310063,67.50188248010515,100.0
345,34.28318465434422,26.82267903431725,67.56414125762139,100.0
346,55.020973171819115,46.26308643053798,71.40101549475263,100.0
347,20.0859618164202,9.500610581048262,72.20435666019085,100.0
348,22.40511843687994,12.730361503039612,96.98176839107163,100.0
349,50.938859126958505,32.406216417105874,86.44425963219169,100.0
350,15.706606489019501,10.91819084692315,67.69468054079724,100.0
351,33.91045135013815,25.690974452620566,70.68765889492005,100.0
352,31.144840871901856,21.24798704937797,75.41111368279813,100.0
353,36.88376069646806,26.253849533153108,69.46611977338542,100.0
354,23.502626067336557,14.095150049141868,74.55009262414373,100.0
355,26.64346040175633,14.632194074609936,55.80639173378798,100.0
356,26.14464821864968,18.690700413993266,58.614040947146265,100.0
357,15.313370910756452,11.073539578640082,71.70876231398891,100.0
358,29.696198232957958,15.225668525464924,83.92098301124508,100.0
359,39.06061465466525,28.066770808599617,80.55608967660045,100.0
360,26.456352995691734,18.143055450942846,87.6903645075714,100.0
361,23.038293564288697,12.506855450572138,81.17839375972869,100.0
362,38.41715633747839,23.624339891732635,80.65917570861819,100.0
363,46.1550215101887,33.65592555752399,94.01607648393083,100.0
364,36.89066432814254,19.085399558517636,91.56124093661263,100.0
365,48.481001394185085,31.106622125460188,53.57803483426912,100.0
366,55.28860838840408,43.90107736779925,71.7240189024675,100.0
367,34.18227850470106,20.54487326296649,89.94302218854216,100.0
368,24.9396870869221,14.205384262810258,91.00828281698612,100.0
369,28.226105669462765,14.500758591435485,92.50892694200842,100.0
370,51.171580331448624,39.27697962401002,88.48468690224982,100.0
371,38.70003300752681,30.99120018492463,54.116561316857165,100.0
372,37.042160048451244,28.358772771602386,76.15394945037127,100.0
373,54.419565095912894,47.51388448979017,64.24641010044648,100.0
374,25.03390963884008,10.278308527896874,70.40958530142197,100.0
375,39.10184305706354,27.142651750588886,82.35837496683538,100.0
376,63.70804739410677,45.61391428462342,81.78912083421768,100.0
377,36.059670525441696,22.146696371317287,95.42547839080027,100.0
378,31.664009199736107,20.735290077087193,68.05758050755145,100.0
379,30.4433171985544,23.12962453276331,86.1648065694475,100.0
380,24.85475575550292,11.17398295638367,85.66385363780864,100.0
381,41.89602168600815,32.03790965362584,71.53340794741844,100.0
382,52.86915445342784,40.198459999338766,70.13017517063338,100.0
383,27.793088345439138,20.158155925061145,82.46589577773446,100.0
384,33.87111596236643,18.9234152176625,64.18684180076002,100.0
385,36.07504759499411,24.835190574673746,78.02006621946418,100.0
386,29.26339710721713,19.71796637937419,59.47716435121195,100.0
387,17.870435864681728,12.688359525219123,59.576526392323736,100.0
388,22.2626520357741,15.599933604780869,66.42044313345347,100.0
389,38.516285508083975,27.658324789740885,86.28836529705983,100.0
390,18.9197337400984,9.764879415116653,71.29443062659281,100.0
391,18.53144849155036,13.003871507500415,83.0329636647488,100.0
392,50.78691565939188,36.00357204387171,63.775747117276254,100.0
393,33.48478444478545,21.744435836614926,93.51991656046451,100.0
394,19.54659298248317,10.069646324191183,75.56549486501416,100.0
395,48.97452101743502,38.87878246888939,72.85994059067052,100.0
396,21.395735968865754,14.12960859167894,77.63375513997774,100.0
397,38.542328189938324,28.894443055122565,87.23760478471583,100.0
398,30.406708203348973,18.198164279094467,102.35879930318444,100.0
399,55.115222075267226,40.53018062360068,77.37875823470768,100.0
