unit_id,ConversionEfficiency,EffluentByproduct,do_ParticleSizeCat
78,16.49474676430185,14.138605172896707,100.0
79,34.00101749104407,28.00816897030607,100.0
80,23.785135983518142,9.747853271895382,100.0
81,37.3635043970097,24.405219822612835,100.0
82,28.601127624731536,16.834528583033368,100.0
83,43.80130248384859,37.11258449499916,100.0
84,16.782655229988258,10.40266191360495,100.0
85,39.948820296622685,27.883094709574813,100.0
86,44.16359384189424,36.286621140953244,100.0
87,18.71341589962935,13.13783531764377,100.0
88,17.954838952124113,12.730273441654978,100.0
89,26.549597016165,15.67769462413598,100.0
90,17.063938252199364,12.728994962503956,100.0
91,57.85243770259026,43.83322304915941,100.0
92,26.780587459971375,12.521904677462826,100.0
93,42.791966447137504,33.81323260228349,100.0
94,52.07029386641994,39.385397711582876,100.0
95,51.21260001218778,35.984985490654054,100.0
96,17.38457603392772,9.38836221251175,100.0
97,31.172154627249054,22.983420351038877,100.0
98,18.334261846541793,13.296161870361024,100.0
99,42.42941410337234,31.957034703089253,100.0
100,25.839993066299844,15.572077162186009,100.0
101,20.031100682457154,10.137792595457608,100.0
102,51.97507482870128,42.46954244980861,100.0
103,28.598908161429136,15.234709240944124,100.0
104,36.54481832127013,25.05648155215224,100.0
105,44.81541600636726,32.32958783264676,100.0
106,29.987401573148027,23.141478668247206,100.0
107,50.98786565845367,42.41529365529552,100.0
108,24.921583109007234,19.95392228355314,100.0
109,24.994406671969692,10.846153947759044,100.0
110,24.30599027514389,17.682020425813214,100.0
111,68.83068368478972,48.56363009563438,100.0
112,33.60577753288631,20.860647354465517,100.0
113,16.571756845918173,10.078994419360454,100.0
114,31.385283909504277,18.768868709694267,100.0
115,48.80071062886329,36.935485313688815,100.0
116,25.923552573843367,12.36316751363101,100.0
117,42.3630048624237,28.740368695483387,100.0
118,25.668953784326025,19.981114274944304,100.0
119,29.50198726764738,23.629774204964477,100.0
120,17.370658655066087,12.469815881644875,100.0
121,17.05030568501771,11.37576706176839,100.0
122,30.275466961681545,19.847195333953717,100.0
123,34.31936980209614,19.793772857035083,100.0
124,18.51205778968285,11.3890768848981,100.0
125,36.40158462645333,24.38463869663108,100.0
126,24.74499817921203,13.83870547412017,100.0
127,30.112601110824354,12.884734364032095,100.0
128,19.229398636283584,10.635913290124522,100.0
129,45.33702407363331,32.88610321895275,100.0
130,16.608198571431547,10.607609180273084,100.0
131,26.07961606547866,17.52196456657998,100.0
132,32.04512741417111,24.834830504157054,100.0
133,30.300926538732334,14.113924586988597,100.0
134,10.940120798966527,9.545445361727404,100.0
135,17.692585010430598,9.37642556457691,100.0
136,50.237111961322135,35.28235779697596,100.0
137,33.52681464035127,16.9476144839712,100.0
138,55.29445972436874,40.44953845745282,100.0
139,18.1364728773011,10.798902902259439,100.0
140,18.826687358925227,9.398877271302263,100.0
141,46.883408675187106,30.43669639940608,100.0
142,20.505741054016806,13.136768287045255,100.0
143,34.0522955829998,18.98609710522574,100.0
144,28.23107531655996,18.586137332914266,100.0
145,20.614816629637048,10.431119084892847,100.0
146,26.735906840248937,14.62383936382845,100.0
147,13.019894629204423,10.917864338469634,100.0
148,29.978636046947045,27.459922183252566,100.0
149,47.96845772169904,36.657340483946236,100.0
150,17.94062140206692,9.679642610177702,100.0
151,25.78694971674224,21.01404641808362,100.0
152,33.91241798183893,28.29886175242659,100.0
153,63.2336775885521,46.9925271262647,100.0
154,33.9122887465103,23.517296017684572,100.0
155,43.102667720044494,34.177062379901365,100.0
156,56.15103088708689,40.0529455367932,100.0
157,25.836697800615642,13.712028125115086,100.0
158,28.831531396961562,22.98118483747114,100.0
159,38.36375739242156,25.937989776345773,100.0
160,27.2246899684358,18.342605970912945,100.0
161,42.32644612314428,33.722628735022504,100.0
162,34.961808597396136,24.328374669338874,100.0
163,58.66023126123924,46.866590346490334,100.0
164,21.23802224786788,10.107573830742648,100.0
165,61.053252494267966,45.4891159665081,100.0
166,35.048383763476096,24.55111943553143,100.0
167,18.53738122805243,10.383849052654258,100.0
168,16.438431878550162,13.700855060522166,100.0
169,22.215480726813407,11.413435897470794,100.0
170,19.16789222407598,10.92359640568405,100.0
171,52.666607688277,38.202349998962475,100.0
172,16.049013957068055,9.664052705674674,100.0
173,24.99013972260441,15.344567750738431,100.0
174,57.004843200018136,43.33618451347409,100.0
175,17.56899679314267,10.220876195903218,100.0
176,31.759500125425397,18.308630212902017,100.0
177,28.30510211988221,22.275892578356178,100.0
178,17.96284912915202,13.403076576429362,100.0
179,42.62564813798127,31.228157859944986,100.0
180,30.24349103700618,17.303219653773667,100.0
181,34.27141836441489,27.05027447895915,100.0
182,15.997907043984782,11.176785071802874,100.0
183,20.171475985833794,12.027103869332826,100.0
184,18.689346185650095,9.22550773988951,100.0
185,22.130402398355617,12.56296169098957,100.0
186,55.94043782531371,46.563840890575854,100.0
187,47.14384717576692,35.25136572930518,100.0
188,28.539432911453456,18.426118719180927,100.0
189,26.30927513926816,20.42750351842731,100.0
190,13.695264425373395,10.424709050212304,100.0
191,21.480887848953696,10.147850054831377,100.0
192,25.54158896714677,14.586997492739885,100.0
193,19.471433951196012,10.8941059368453,100.0
194,43.227181703098346,33.31960213282697,100.0
195,43.86843057010576,32.50575493571288,100.0
196,24.498973612617327,18.51734605101825,100.0
197,63.62057185669473,49.28363533019487,100.0
198,63.771677917280854,50.50275913670873,100.0
199,23.597874859776777,11.611394439637548,100.0
200,28.768904720546907,21.13625965578993,100.0
201,22.223354677503302,13.945765686007654,100.0
202,51.88860112028328,36.14263295379196,100.0
203,21.851549895608546,11.915729429647538,100.0
204,20.10272565497093,11.730980143544523,100.0
205,21.352190819905477,9.795828304011856,100.0
206,22.591805823614497,15.613812632738787,100.0
207,38.31962105948189,33.31872144439142,100.0
208,55.15762400153202,39.561565176431024,100.0
209,14.126337979258992,9.420209538271118,100.0
210,22.630916497989958,18.03271603981571,100.0
211,33.8846800145434,20.8280811968588,100.0
212,21.156382383780468,14.36044019577456,100.0
213,50.83930582854506,44.1747081657963,100.0
214,61.917387387429436,51.37916437936219,100.0
215,32.09487413068807,18.183023955823455,100.0
216,50.610979750777076,34.402797009386354,100.0
217,24.87351285686594,17.60047427294816,100.0
218,29.411580052596754,20.05618789648117,100.0
219,28.005660370980763,18.397436124522045,100.0
220,64.23135085468064,45.680423106817834,100.0
221,45.5131781524741,35.29260130592718,100.0
222,52.159313917756634,40.07492977305068,100.0
223,59.452169023345306,44.15306415931223,100.0
224,37.01486166780896,25.347819177827745,100.0
225,59.86688078749058,45.3511776671921,100.0
226,37.38767731140352,26.058585800723957,100.0
227,18.51955073197486,12.612297152069443,100.0
228,28.30883147328879,16.831100348758337,100.0
229,18.842795440973454,9.074138787730465,100.0
230,57.2807171952854,41.167460269024616,100.0
231,22.56794916409302,14.395059290970178,100.0
232,49.571183470479866,34.63653778040516,100.0
233,18.48529354962975,10.230453058142054,100.0
234,33.89957207138217,27.752179162652567,100.0
235,48.49330827730896,39.73949060955182,100.0
236,23.90246089941214,13.329098981736006,100.0
237,26.71742075253021,14.393711642366458,100.0
238,15.924431622965393,9.787620572126844,100.0
239,50.54776475551723,34.023685827611345,100.0
240,16.088771107861092,11.148101673550808,100.0
241,55.93880343466733,42.34101798311245,100.0
242,13.265679319847898,11.524192862153747,100.0
243,56.22064140525965,42.994617337187684,100.0
244,27.426073825094146,14.924296172451282,100.0
245,24.166971583425774,15.858405635377421,100.0
246,24.064588437861634,10.77503434170726,100.0
247,57.57925416849237,46.26034169017712,100.0
248,19.373948052643215,11.834286830665013,100.0
249,52.142709782582926,42.034055454302234,100.0
250,18.360100471728686,10.6426642108057,100.0
251,17.017777720081895,9.36702648983895,100.0
252,24.42716520454286,14.70470414669142,100.0
253,20.563183527614108,9.783424763619232,100.0
254,41.16212932002101,29.138766023368365,100.0
255,23.379504897690154,14.189624267025335,100.0
256,45.71643693217497,36.84546710248759,100.0
257,14.886864762067548,12.189357562996214,100.0
258,53.65721714020511,39.8523300578574,100.0
259,27.061719459299198,13.925685862417884,100.0
260,50.45627573710361,41.48291312070018,100.0
261,26.84285121420693,15.776244012729435,100.0
262,27.83318197501501,13.504497542018367,100.0
263,15.922195217506506,12.638932631893796,100.0
264,43.80060342427811,37.08163101160058,100.0
265,15.504665301226416,9.956403893437331,100.0
266,24.418518374040772,10.12435116383347,100.0
267,50.88740049652169,38.17403626141073,100.0
268,21.392120739694498,9.516173563307072,100.0
269,25.869352158375726,10.140295532006151,100.0
270,23.20435080224477,15.80110504986158,100.0
271,57.31511201143525,49.683517455089394,100.0
272,16.581924789641935,9.411701170923948,100.0
273,35.72003230783414,26.57318773772496,100.0
274,31.256370430355766,17.285971955546202,100.0
275,27.860553588692095,16.001478267361133,100.0
276,19.319177251145124,13.485660912320471,100.0
277,46.95856108134081,37.935447573754416,100.0
278,54.16278212424824,44.90156502019382,100.0
279,17.154271112310724,15.58276798877563,100.0
280,57.17333380666873,42.68166829625839,100.0
281,63.91976986373055,44.4946660796859,100.0
282,30.984130176040814,18.77100408303505,100.0
283,62.73407385649499,38.98070382492493,100.0
284,38.76484803686163,28.516451642970992,100.0
285,31.921713309350334,18.684171146781036,100.0
286,57.965876493849464,43.94462736957349,100.0
287,64.09630724792575,50.18885097892244,100.0
288,40.06681123520573,26.795247347250164,100.0
289,54.95018154050222,42.34108114787762,100.0
290,60.988659571842184,46.56969313095878,100.0
291,19.69267392351247,19.220195145816483,100.0
292,48.77219652176739,31.286297760408047,100.0
293,27.811530333172644,17.405316404310188,100.0
294,57.85378142707889,48.650670481089605,100.0
295,57.55337286451264,43.080257773831775,100.0
296,17.048053831119958,10.465574629324932,100.0
297,27.531520865031585,16.402546818112675,100.0
298,19.36037288166205,10.126229527081323,100.0
299,25.978349820147635,18.366120241941374,100.0
300,30.718945327638117,17.001649638859682,100.0
301,39.813570435210806,31.00163917082869,100.0
302,41.395458902792384,32.489368161337026,100.0
303,54.10209069090844,36.53807842064161,100.0
304,20.113600003400908,10.540928781406159,100.0
305,58.81396462629228,44.94624702060034,100.0
306,29.632725217878797,23.566389536013478,100.0
307,65.17265846692875,48.52071807808994,100.0
308,60.74617568743048,47.220827163842685,100.0
309,32.7676217334794,29.249013806329522,100.0
310,28.798837896506214,19.430165267337006,100.0
311,47.05609365100941,40.06625738501881,100.0
312,16.41645478315129,11.72936158480729,100.0
313,17.755797067659707,10.095955707698806,100.0
314,21.49836782135903,11.292846424367816,100.0
315,38.31621579717106,30.73303462347069,100.0
316,56.82322257128492,46.526211340373884,100.0
317,56.526701127273725,45.726492604816066,100.0
318,21.305653259548002,9.444366390378292,100.0
319,27.061739697021466,17.61905034818006,100.0
320,27.48634414380022,13.429886681420873,100.0
321,41.39007184456644,31.317278024227114,100.0
322,22.05352108630125,11.947773721375814,100.0
323,31.907226070286512,18.73054178653243,100.0
324,30.49222224304329,16.88489050263145,100.0
325,55.6218884627514,46.392777976668505,100.0
326,20.344653985166353,11.739323795140223,100.0
327,41.182510183648034,30.41746041261983,100.0
328,59.626853915667354,40.85122939177263,100.0
329,29.364932958260887,22.79957470347479,100.0
330,17.422466122589935,11.648031586890456,100.0
331,27.896144912721986,15.595648142492779,100.0
332,29.85472302416744,22.00230477874716,100.0
333,22.072931108702615,11.444945266503785,100.0
334,24.381298705013847,14.688184584056364,100.0
335,28.93654025605463,20.501851569394965,100.0
336,20.51059004043752,9.862930172854675,100.0
337,63.40781410839921,45.27420471652023,100.0
338,35.399574057032794,22.572040843676646,100.0
339,20.74903093928046,10.181562930944924,100.0
340,31.07918542248577,13.730524612147088,100.0
341,40.8494135699048,28.863719678524454,100.0
342,29.17328944624901,23.045563739629177,100.0
343,53.97777065355481,46.572675182592285,100.0
344,31.62827757839778,19.752127433526727,100.0
345,20.47863668210251,12.088714070956554,100.0
346,18.718287896746265,9.909416567447199,100.0
347,39.308828666230056,34.58611985920264,100.0
348,38.005808488361325,24.350579460669415,100.0
349,16.193955639848582,9.265847779253283,100.0
350,22.00427033921164,12.544767108538208,100.0
351,37.41642029604618,28.049157900293224,100.0
352,32.090704562860694,21.601036762099223,100.0
353,23.075785676843278,16.046148838686378,100.0
354,30.236985311543396,16.227279898047193,100.0
355,53.52009833694229,33.377088814119425,100.0
356,21.295374458846325,14.686199996506724,100.0
357,24.876842186521735,15.891566779046546,100.0
358,35.141040000173845,26.94443174717746,100.0
359,15.283818598834841,14.903868596579041,100.0
360,19.103469423833083,10.307984598680587,100.0
361,21.480902639688964,12.494009741588405,100.0
362,43.08149051741141,33.118080446529866,100.0
363,23.075874803286162,9.290616155317467,100.0
364,22.933623841303177,13.08887915596936,100.0
365,41.80374817953803,26.23544665557051,100.0
366,41.827550475621635,28.931521247139035,100.0
367,32.492602536084526,17.247691287701816,100.0
368,24.11443457636365,14.775246721610673,100.0
369,25.580179670901796,17.794121903882708,100.0
370,24.628007263404818,16.928346101251062,100.0
371,28.39613351756391,20.286067911967876,100.0
372,22.43438192627974,19.1006108698702,100.0
373,30.406013527924483,23.377887699460857,100.0
374,44.26896055521701,32.72113914521794,100.0
375,49.485113529082334,41.7744561245293,100.0
376,25.59961119509042,15.663760598334829,100.0
377,40.5915979075148,26.285929306203748,100.0
378,75.35872374826413,51.2003351642912,100.0
379,54.529514732671394,43.3069884707889,100.0
380,24.645591648238103,18.803626830001686,100.0
381,28.44885556605255,20.20011997206033,100.0
382,14.883335092961113,10.678847890840839,100.0
383,25.564218357364624,18.082980765268015,100.0
384,19.322464384985818,11.270606158314674,100.0
385,30.010863469630706,20.432912449626098,100.0
386,58.31262576190303,45.15446557710954,100.0
387,31.197887280554095,20.628171346868786,100.0
388,30.32659646429113,19.524169199036752,100.0
389,28.475171135969166,20.887381071541462,100.0
390,61.722426829055685,49.343804893346466,100.0
391,37.49679165771973,28.40957460352966,100.0
392,23.32242567200669,11.22353131936713,100.0
393,22.322799412452788,14.312279139968565,100.0
394,58.852357980759514,46.595426203874894,100.0
395,25.640652958710525,14.531777547537036,100.0
396,52.16381297649043,41.74104858758629,100.0
397,23.507165254158718,10.973821814029678,100.0
398,35.01694735758358,28.03730863346826,100.0
399,33.03526851541711,22.75032397190567,100.0
