unit_id,LineFlushRate,UVDose,ResidualChlorine
99,51.30432187773506,63.8552057812085,60.5107001844461
100,64.86735530574067,45.917864358609634,71.81542944302831
101,53.486717702707956,55.63159657193986,96.07314201438587
102,15.24153725312831,54.82788800054695,70.45806674810935
103,51.37920993608513,63.556685626108745,66.37821011874505
104,41.78342797700271,41.49084072041796,69.22443959285646
105,45.59593012767988,59.588100971271984,80.70906413591464
106,38.417174056617476,26.601840198037824,75.23393344069886
107,44.177560231361994,55.15757538297493,95.02177265397812
108,48.672667342615,50.37094039097974,85.4323977014972
109,46.54594819220978,50.52029345098493,69.37412626117944
110,66.20258187197834,51.86901272664341,63.28830074688309
111,36.24455080478649,75.53658581881477,76.29020028616398
112,41.36008428475317,58.566322695051475,58.88378297195593
113,26.98188745272797,31.42606297363982,93.43303725274357
114,38.29123427400869,47.63509715635077,80.3450894104383
115,34.737773023346165,25.405108546211423,82.825864663711
116,36.85737164498449,34.73592408376371,87.42620532785686
117,39.76188223535574,32.73608749155454,72.68752017784722
118,47.54409204381609,60.4255853766362,95.2455578662011
119,57.43974434658776,48.819452358398,58.65138992607534
120,19.652596631616024,45.15801798543407,63.53959471879514
121,40.137744245514206,47.761319773036284,74.42199533588976
122,23.544461839430014,51.05386663477931,59.8345677735518
123,19.68063225043249,53.79935643092767,60.918995800449665
124,35.489653243562444,51.5337058339962,78.9260056809657
125,46.70237366710839,82.05216007405151,69.61303828624555
126,42.848831153028605,53.15733276729407,80.10542093811759
127,30.444746293327604,59.33402905368524,75.20365703473539
128,17.52078811253994,44.30082618525413,65.0841644171647
129,34.42130231619422,47.97989894164349,70.86574502230015
130,32.48909318622242,35.08952914123347,80.85754029783884
131,24.032838063428784,65.10361846410248,81.95684773242273
132,30.035993157303775,32.32463172112927,80.0190934301722
133,40.07517926078734,40.56183136607711,66.78122130407411
134,41.98757620697607,45.94318547083271,68.15071290748615
135,32.262232905854155,42.89974840533923,83.19692981143407
136,41.75618830109455,51.51930828153288,80.74409573439034
137,49.5655895262785,32.50278444013423,81.13582465845965
138,50.202218456562846,47.33702996813263,92.42333760255126
139,46.20848863223327,63.93123223899672,86.9648562262454
140,29.697526508600074,47.97683983428344,82.06761233516883
141,39.32803285040815,32.273931647671105,88.03998535392358
142,32.12026255390093,54.9711871239916,69.83467595569446
143,45.936043449609116,37.46235316316701,82.57116032720819
144,61.433604645174704,51.44946167581925,67.74467942141668
145,33.6084995812913,44.67826334834584,82.9944511071076
146,54.218811058335355,50.08472081052214,85.81386184710956
147,30.936135091404438,47.18590641685086,65.93758938379241
148,41.88547740607532,58.76109044330834,67.39701926963227
149,31.494526192771232,48.94266795117513,89.75818403037067
150,17.789875626684502,83.53740131293397,81.75490836920544
151,28.56935877278914,41.012518175941274,87.705068942756
152,47.98432721964181,62.50887721921158,86.5465635253465
153,45.216330074607846,49.60145858060146,67.20713653187434
154,39.72947510448764,50.72108924482552,70.34673075809953
155,31.042631995352416,52.84632198792857,64.54097771859782
156,54.976727439053114,65.39035884705935,57.77537130213155
157,37.07503955979298,54.87606333874167,80.10138903363632
158,48.11496007353453,45.05938593936903,65.90441733751022
159,52.68281985718307,53.47783259885092,76.61037992107623
160,50.738020027458575,54.80051450646304,82.64159592270622
161,30.685165816692297,58.681744417389574,75.2321837960176
162,40.5377743074301,44.17665259105833,76.04987803954742
163,29.215423852329437,44.68023231735162,76.2109558517043
164,52.419882329876174,60.932101164379915,82.76187793816212
165,15.941949441285473,45.67330257583713,75.0756875620851
166,44.43657643366069,46.96507255472651,57.41230613466715
167,24.24526401440133,64.6702035550927,65.49170921213934
168,16.241709031392325,59.09759156353286,62.465632989517644
169,27.718608041755292,52.76835789036187,63.95180844638926
170,33.264437680122015,48.8780125495648,89.31877488993798
171,41.24134022468572,63.63277057261832,69.08472561771457
172,33.4417656931174,66.66990541580425,56.62952682986554
173,48.1720907261925,57.09037702690085,83.03314423115152
174,49.2202335137307,22.675637368059487,77.96458783069478
175,51.89464969433182,41.11014548716094,63.77019953669341
176,52.280919631863256,48.15998667564648,73.16253679889108
177,24.381810780513042,18.338360496653586,49.931536594709904
178,24.667530263227672,40.05359246991318,84.51181411685263
179,40.339949667310975,78.56298360103219,96.2282391672251
180,62.7913795960459,43.070182032383066,67.28277839789834
181,27.561181898410506,65.59134584477698,81.73997275675964
182,64.8511371090222,36.01943076700988,87.05160650077481
183,54.04909594765963,51.76338314288403,78.15521575820277
184,38.652574233622644,29.931457311420708,84.5001502002313
185,23.495913912806557,47.21900590927828,67.1202815557414
186,41.27813943033001,65.9331254955994,75.37007476895307
187,35.42548657843226,38.984402528064415,74.18850203543126
188,37.554878087467955,52.44957795899926,63.19956092717222
189,63.19700383958346,58.301714479994295,76.62560039406186
190,28.398688222436647,46.49621257586625,68.33571503371626
191,63.44672162836319,58.92653507712199,77.53437528496809
192,38.666493360635286,33.82142211025797,38.52462339766609
193,55.66925099063583,57.95613343205174,71.39547249618974
194,39.68638267039466,52.59530096222558,99.57547633192488
195,33.668101813561215,37.898882703242684,77.83742388529828
196,39.26064383966079,30.547703942433916,97.35183975261702
197,36.892780220530376,43.442664424216765,68.31286548560014
198,22.945968309364908,36.031460515750545,66.51972836577632
199,22.410280252833182,52.4138622391216,81.55044059507321
200,72.36543552353746,44.359186862417346,83.22854693902904
201,43.66225874109594,55.13193674559224,70.96863993977759
202,46.0095813978629,64.12166942642033,81.18435675278306
203,47.85866236620808,83.50689846429462,58.98993515749442
204,64.75473119616478,67.46864628817536,63.60566679467969
205,33.8809754891063,41.14037175152541,94.66911395785083
206,36.47999505764506,52.16527260353577,78.4407059370467
207,41.4441631966056,54.84521982300543,67.52870942430975
208,43.58701314498694,58.50021552002902,72.17219388466509
209,58.36496360512507,39.583277433101436,68.40689968807804
210,37.72206888398121,50.120059255559504,67.62642831077245
211,43.58428399331647,53.95507652990793,57.55137840260927
212,25.73568128301141,20.4923041469222,74.15522920748857
213,49.72447992812575,54.01905119710677,83.05984828272842
214,61.414154499165676,70.94494971871606,66.60205953395403
215,47.2039915152845,62.765562695851905,72.69523112389925
216,12.459884704086411,68.49198545385522,85.11049788566066
217,36.00131965166188,20.136408550982388,106.57413260557679
218,10.289099435677453,34.50785990085629,73.99112100747759
219,23.20207779851078,26.922304444727523,68.52843679022583
220,51.52562324388147,50.5906866161472,65.72560008613664
221,50.859202015636335,35.76373417593677,65.60449624592489
222,13.861311860961644,46.30521209013924,93.73811045362667
223,33.27916523470165,64.09162711887889,80.05264927918931
224,38.545185621211125,56.47457323441848,66.55447457080311
225,27.684491276710705,49.37395881148773,82.1567526053721
226,23.33897732344615,56.376678336562264,74.92643292398017
227,46.09288563394871,51.521993836469676,81.08398205678331
228,23.315052055702893,73.37984881916921,93.06287106662839
229,53.299085695946694,37.60431762739988,86.01140770608212
230,29.265573331438034,60.166781447562116,93.34693884480706
231,37.6525722247899,55.00045840820836,69.9362584452008
232,45.742113753441686,54.878635397613905,73.63769655988561
233,54.36428290747513,50.77870557484362,88.10732622199026
234,54.23059750232783,54.514141721674974,41.8870269039544
235,30.01617245705966,56.43344097733073,59.99068014156711
236,25.26392973734175,49.35955356221142,73.46045832825595
237,41.84549003050588,49.75179784222511,72.93939045064727
238,20.448360639046236,24.026878467342026,78.02182233932928
239,31.055057017104772,44.46021605865102,74.7604795331265
240,49.6504565437611,50.79151703805865,72.3402111780749
241,45.89574698087309,63.36316483863494,62.37336622382376
242,52.31552901428387,53.46908498156946,69.89851094011523
243,50.042922448744335,79.92967309453407,93.98613614917636
244,38.20930705509766,49.83841180206683,91.95693571715658
245,56.58667151955774,45.651034232146046,74.23910917823666
246,27.681644703669676,20.309100126851362,69.69050270456121
247,25.77892941555706,57.96802426477946,57.244632230934094
248,56.555217762661215,65.73201744716567,66.66305196717936
249,29.357166185710106,44.66279742778723,67.4122330805248
250,62.13507470711506,34.177470710864945,83.89458163308136
251,37.96230358987023,71.71904009847839,58.06007440997347
252,36.65644574556508,40.65444095018322,65.17250035613048
253,63.53550353158197,65.03044003207587,95.41625597205135
254,35.768449683672486,53.59227075635498,64.8039281806891
255,47.38566355771476,23.175362946880284,87.37538240284445
256,46.06163012102473,83.25290084204794,79.95529952184698
257,41.848335983217424,40.46196634979819,86.7589313665149
258,41.08014325958204,48.04707061723353,61.84950040213733
259,41.252493152586865,56.10618113715307,61.69259094831919
260,39.26215272156092,40.26973195456398,57.00401949253963
261,32.184321345217676,29.7549133623232,52.878200005636174
262,39.18110789853555,56.64331283329895,76.1621999003582
263,47.21295334452274,73.76588780880412,66.56820948193092
264,28.172068373383656,61.04422678387802,85.11173205712694
265,46.55549847873779,31.170511898499495,64.27727911139337
266,20.34770205586497,34.23050756951252,79.60892394841346
267,37.23530755375821,34.70904113167808,75.18276165594922
268,27.85774224083434,52.504065907479365,72.6749290438727
269,30.893174316211248,53.44338178218782,66.75470831031683
270,45.98979355066165,63.47059486202577,79.65961414034982
271,35.399589256653094,72.2542663125145,80.5166748976196
272,32.839560761228284,53.8973764427092,50.916600474195924
273,56.741068742506876,59.84273384232206,74.5387232979755
274,22.78186275741247,26.45163919613398,70.49850745777304
275,26.27729060600884,34.309807291883125,72.02615595658563
276,33.52609313454533,47.02749807932425,89.0799247502989
277,46.990201812111394,35.07459875666312,76.64251068013296
278,50.62126906931786,48.83424777847721,87.610255505999
279,36.043430407472655,63.78565667901911,87.62662673197599
280,40.8634813429332,36.9175183563676,62.21898408200013
281,54.03874136089799,48.565876091615976,60.11651763005652
282,51.61897302360701,54.12322978826871,91.47523467899039
283,20.118149248010084,53.842273406380116,74.56710831013699
284,17.751564089252508,72.82348233092327,96.93347842062609
285,46.7908205271593,39.26281644569057,63.588253023210854
286,39.17005591914309,34.17458981256882,86.97994717689905
287,2.169957972283603,42.03967911056868,64.90915667433715
288,47.53204368208604,49.99996348328919,63.85401643276842
289,54.524076458049905,43.97606564055722,89.71907900173011
290,25.206115653973306,60.80563813898892,76.5004759036354
291,49.87244012364484,53.117292024703964,101.4002629356812
292,38.20061194100695,48.22321485449268,65.04955190701132
293,29.83367740255649,42.39949031417675,67.84565905022383
294,45.10678502478845,44.49935378961665,78.24166642295174
295,44.01023698420417,58.247650510832244,68.52435729830383
296,33.907579514136884,56.07192457825154,65.40413384304539
297,42.034336680106584,43.63258145517732,59.85419146374089
298,31.93612577683526,57.89572608996991,73.11582231744445
299,28.73836901816799,66.91737794132351,67.46280324881876
300,51.319154775429695,42.26617160019744,56.625943265602885
301,40.397316592567535,32.26321279816604,76.11180070608033
302,39.727726473847525,52.324548754654565,86.31163340148487
303,31.077470150086175,35.605845967590334,61.2561999457473
304,52.24109752673485,49.89112505251223,80.09392514945255
305,42.43085342375435,46.57445096320754,77.76659850846505
306,41.393274541684114,23.329793142012242,101.90321901796884
307,47.72517977058195,48.577924406902916,75.65880881613235
308,33.787218305003876,40.954754529457944,75.30338594912395
309,38.81117157062211,51.611611304876526,76.75650168478082
310,53.296993646720864,54.972844690362294,69.24648236247229
311,63.314278341888496,42.77526795616409,72.26066046652518
312,35.79065279663134,57.754947958713785,54.0035571072666
313,35.112261428349065,64.41289762151457,86.9686509160591
314,37.39171371107307,47.22590465192158,72.88825721702422
315,17.539813204278023,22.401034513191874,69.45657860024666
316,40.94587962592401,23.38527352796553,64.63194463823314
317,40.72350690768862,40.873269818163784,48.50358717228991
318,70.99667167841221,69.23638353428518,77.36410356476068
319,28.04375523332495,62.75024487888812,79.54623719790104
320,51.76269704595817,75.93984445609276,69.61477361007343
321,12.314697686700514,48.07499463558933,78.1223300755806
322,54.475316911451365,40.56777786029751,72.46409103528387
323,39.077031116838995,36.74913758193634,81.38326187784952
324,11.444123053438876,43.37917360962576,58.861270316917896
325,55.789774621029494,56.498103296619405,75.1392966596694
326,55.25368153039262,49.070366260123286,94.32491480415425
327,43.664573416747594,53.6116414236112,74.1794904394066
328,27.57639087221021,36.579058294355704,76.18695449308152
329,51.371365190360585,52.134468853822604,76.56856028458795
330,28.202707021292465,43.34330117877631,48.34221308738361
331,43.668515846654316,57.989745539247885,44.93136414320763
332,41.278921347772425,48.10595486273194,77.84951801295793
333,17.225724262916966,57.057770803641354,90.09972529298784
334,21.132509626515706,58.567186175492566,68.70109036366459
335,31.958712301584026,22.448318662691978,51.53003732036385
336,17.270139858551385,70.62837235926449,67.99591189955319
337,21.83455129433122,56.155416299538,77.66799977238387
338,27.21057044176152,52.03339995049308,59.000578034802345
339,49.89679714822054,39.27189787421052,59.39588703731198
340,10.186780159142318,43.722545420206195,89.1316063261891
341,36.05835472103456,49.53914623891192,84.89109375454
342,44.94307828669261,44.552234950706385,82.23109037377412
343,37.69074712045731,29.45070669746983,78.47793071348373
344,20.07286699636024,53.889774778102705,79.44148398810013
345,47.433198390857335,44.81567782523386,64.89994288033759
346,52.65331123430909,27.935105568175196,76.33452214284412
347,36.95768391310814,59.151760938878,73.7822783463554
348,61.234551182958356,41.21872047219313,64.39593844740749
349,50.321065882845986,14.116501351256638,71.0899550293539
350,19.74107194928702,67.97168425555815,60.244658780121284
351,38.98523006165957,41.440258590053425,77.70833145131033
352,22.17524474720779,57.94473229203026,73.48653896406971
353,17.607690797433964,48.85585503040103,75.40352071326923
354,24.14570904312471,67.8657610114904,79.4421046170148
355,34.95777419910923,33.71638986668483,83.53322385160646
356,34.24055232341139,55.584915488729074,95.14299639405017
357,42.40597506092564,43.59719330023185,81.51088966195331
358,61.989972527474784,44.75070193505318,73.37679249562122
359,17.752113262573225,75.85971214278943,85.87545439951255
360,35.205928040615305,49.390591803792454,77.91208545736451
361,38.40999416715779,55.54315175569979,74.94714244013396
362,64.3331484923085,55.48374394312527,73.9321214568955
363,22.392250649258056,29.573806848961915,64.96483731272778
364,34.11160528040728,41.41305543460172,93.08445627960711
365,55.83430467614739,46.921293173126735,76.26159906309488
366,42.82845321851619,56.09912586067312,84.04758839962592
367,44.770620645210016,39.67400907754792,71.52493124696646
368,42.61952105306619,61.53021803410253,81.83207499971465
369,33.65949184147149,79.1992880993977,84.00909650344548
370,40.19777534657859,45.009326951596776,66.13615155023697
371,38.89368560109144,37.91672029169886,71.36490067420495
372,21.45877829478561,49.583852771160444,69.46522637779542
373,25.41971342809342,69.05126459240172,77.00507540673141
374,33.01190031299125,36.52063631668258,80.21906013828877
375,44.46946334056516,35.08618910238146,82.26530654712923
376,44.07466763460053,53.58592922427496,74.06783555441638
377,55.210869732676805,59.52390545189408,98.66620034875315
378,79.54436664450212,42.48776161234022,93.62915201620707
379,42.98352719523256,56.64488914865655,70.64643264295972
380,46.99176184740436,65.16406592880251,59.45450836293104
381,22.05856016786084,32.29244291977228,78.82331395086213
382,51.11034336788591,32.52606365919232,85.21350701902836
383,35.099046433988775,46.493875277036345,88.64988628545565
384,48.703371235189564,71.05050640209153,73.84628607288256
385,45.307164025408966,38.33790907243491,71.9645071258454
386,43.61242656398498,52.75672680928069,77.19503533082997
387,33.411131004882286,49.65936506531168,83.45676060737027
388,29.045963624646443,38.926929547975156,91.74496979172952
389,29.904444759894485,35.15349553497093,64.12907727743558
390,40.33761969659772,49.82752383286121,73.27658927655955
391,37.942673263740254,62.98130642178164,98.67606888593895
392,35.62961581762252,27.25362835279441,84.58654623285688
393,50.665633286176515,38.56431169506451,94.71868594988443
394,29.794410292758297,56.062692872163694,67.61896706836208
395,32.78674376241331,70.95340780391034,79.23776011219556
396,44.42352384842112,39.97315752129826,83.93246485978085
397,37.13198254177783,57.394230949717944,68.89332171831725
398,44.65876750069107,37.83486172991993,71.916572220362
399,30.13318324790803,41.20532837930345,58.763707396475056
