unit_id,WaterClarityScore,ResidualChlorine,UVDose,do_LineFlushRate,do_set_UVDose
87,36.915403067983036,67.10057530316212,46.24667151076014,0.0,50.0
88,18.50523800340719,62.74118261712151,50.17601783921026,0.0,50.0
89,35.65374019865345,88.45258003364982,51.626097514649864,0.0,50.0
90,21.714690941499125,70.12287969247119,51.76032800594603,0.0,50.0
91,42.021265358007845,103.18321153256781,53.26144740905749,0.0,50.0
92,27.15158445951917,73.03561474988138,49.28170698705126,0.0,50.0
93,29.7825089624842,73.98007700314972,51.15511009625535,0.0,50.0
94,40.935414460282786,89.40404465259334,50.727376237064334,0.0,50.0
95,22.392726515005982,69.14635144527293,50.48581818374077,0.0,50.0
96,26.99505596317148,67.91915461305258,45.44716702634769,0.0,50.0
97,27.178789697402156,63.59322004143373,50.238121011811195,0.0,50.0
98,31.98418582649618,84.31767417283602,50.13209826439459,0.0,50.0
99,30.953916243416476,80.31692876408786,50.20278173220464,0.0,50.0
100,41.57908105736989,89.1105781797758,48.94900044286427,0.0,50.0
101,23.98465243784695,60.354957516224054,49.72609512183239,0.0,50.0
102,20.689202267076475,61.20903385128452,46.349435436617,0.0,50.0
103,19.5870365278237,64.82065304344843,45.422904857092696,0.0,50.0
104,34.728458727653965,82.42254475120053,50.535293985145756,0.0,50.0
105,26.095745124162825,72.03243055477047,48.718161471841086,0.0,50.0
106,42.463492693144545,81.01213441950402,58.926813626061104,0.0,50.0
107,18.94800928324637,53.704890881436654,55.195286411328986,0.0,50.0
108,26.608681968964017,76.00377918341702,53.3013715744195,0.0,50.0
109,23.453650025592175,61.42474965774904,51.00495933086569,0.0,50.0
110,29.726886281110268,72.7927220639331,52.62783827265449,0.0,50.0
111,34.23632514716343,84.5142519467049,54.53883874307276,0.0,50.0
112,24.736805050194405,68.28782702276705,50.76221871371143,0.0,50.0
113,21.92799390119042,62.38546975958532,50.73436162716817,0.0,50.0
114,34.99345120555238,99.39675479847723,52.92934558126353,0.0,50.0
115,38.36753324152958,95.66164562169249,47.60030839832695,0.0,50.0
116,25.12973268482266,62.80046377650092,51.665688160196176,0.0,50.0
117,31.88889885461354,84.98409584587534,51.651119325505896,0.0,50.0
118,30.610130043723487,69.60805048903156,51.866312097115205,0.0,50.0
119,30.952825215263243,81.91572045727267,50.38484233369063,0.0,50.0
120,39.08844167076781,87.90274124459256,53.85288620395599,0.0,50.0
121,19.49990491580006,64.8096649465632,51.8260964460372,0.0,50.0
122,28.601569868781066,73.15666312283531,55.83886365083838,0.0,50.0
123,34.12200605072545,81.89781836915277,49.942433779769,0.0,50.0
124,42.37269111661881,79.90517138448108,49.231656447335766,0.0,50.0
125,31.174925596443494,85.88862758622977,50.74318987842107,0.0,50.0
126,29.48969288138815,86.41338552516342,49.37080397205156,0.0,50.0
127,28.660516287988465,83.70316318732364,46.980117851684206,0.0,50.0
128,32.421295653709294,74.33316942854482,53.04134787075156,0.0,50.0
129,25.689132091577576,59.49546134993609,49.76907450805443,0.0,50.0
130,32.53377812203968,79.36049224723686,49.230687702173704,0.0,50.0
131,40.828103907297134,92.2623496216435,51.478900479902244,0.0,50.0
132,17.251015075934912,59.28367992767498,49.200319431454325,0.0,50.0
133,27.35558970374151,69.21839299839888,50.4203603136978,0.0,50.0
134,25.020191475384728,76.59653486705365,44.83663721618688,0.0,50.0
135,33.40347250873372,86.68399076987836,46.493516156122,0.0,50.0
136,27.970044848809227,72.18655589593949,50.609106970518354,0.0,50.0
137,24.38419642005738,65.71684892429467,48.673213609340685,0.0,50.0
138,32.93624762121027,71.95833146649277,45.08370338347135,0.0,50.0
139,29.00306304603832,71.75529752521626,50.28552173891319,0.0,50.0
140,29.804285687330125,77.87502867727798,48.81936789008573,0.0,50.0
141,40.13875703235759,92.43961190612274,51.00274816424798,0.0,50.0
142,16.652280849193083,53.602920203028056,52.37196309860983,0.0,50.0
143,35.72614490862144,76.37495157126783,48.39990979558947,0.0,50.0
144,33.34802461114006,77.6226083286657,52.98511313916082,0.0,50.0
145,36.871798193792195,93.86131183129191,46.194547226596164,0.0,50.0
146,29.572357628759143,78.75881371607399,49.17505938132923,0.0,50.0
147,20.452302332099535,64.44015042227176,53.50386743713877,0.0,50.0
148,26.981634110306423,71.28353250253689,47.467199388144586,0.0,50.0
149,27.24988863863752,70.9421013230383,48.57551604441318,0.0,50.0
150,29.480413845786703,73.88250269784062,55.47247128642955,0.0,50.0
151,24.51072287108495,61.52365970547708,47.50192663368069,0.0,50.0
152,31.773483854161285,66.04770824528973,48.79317989144427,0.0,50.0
153,42.55010973681406,100.5328943314122,51.61891577492778,0.0,50.0
154,43.38683299022521,99.82388491862031,54.21311595321402,0.0,50.0
155,26.551478348558263,72.84694254982766,53.77293386515506,0.0,50.0
156,37.52382538757287,86.13679897266823,42.785702061253154,0.0,50.0
157,25.232532184622745,71.14036513009381,54.35745190102977,0.0,50.0
158,29.630635363982403,73.8171038351438,51.41057056864451,0.0,50.0
159,35.07332986411205,82.88251819318464,47.59524057480129,0.0,50.0
160,18.45984750278263,49.06575165174362,47.456631937548224,0.0,50.0
161,38.19568797610458,92.14550612693039,51.80888568459851,0.0,50.0
162,18.988631019600398,53.82804302898276,51.871634794033326,0.0,50.0
163,33.89921214978916,73.69165567008483,50.34122489155933,0.0,50.0
164,31.24833127972012,77.56286932674116,46.00759783005869,0.0,50.0
165,34.46522709668425,90.92228019658569,51.47433420474422,0.0,50.0
166,43.307793265024024,83.20354381056677,47.163769612887634,0.0,50.0
167,44.286250236761,104.88690079252758,45.075352382631195,0.0,50.0
168,27.14315608856815,62.55032764669906,51.081555656540985,0.0,50.0
169,21.440021967413397,57.84612920680695,47.405862704127266,0.0,50.0
170,27.686470404039348,77.800446508222,54.231955752965206,0.0,50.0
171,20.344293255799634,61.82291301514083,48.623523131290824,0.0,50.0
172,27.17130490056215,70.02901286470723,49.63922161616869,0.0,50.0
173,38.58313921197746,103.10423197389412,51.664232311634564,0.0,50.0
174,23.59538359405493,69.72045983706349,50.14730057186318,0.0,50.0
175,14.057126577854268,58.21259151618117,47.295215637172426,0.0,50.0
176,33.70659874582857,80.53547366187381,52.45517059385504,0.0,50.0
177,18.79483297260812,61.01259303302199,47.845160933509675,0.0,50.0
178,28.596570783484395,76.99085337844033,49.59225389363622,0.0,50.0
179,47.561355401263874,100.69582608692832,50.86160116535695,0.0,50.0
180,37.187684062639526,87.1156435414465,55.36567208835563,0.0,50.0
181,25.784642639573423,54.54034209869142,48.44295789774739,0.0,50.0
182,28.994207676021052,77.40517452291375,48.162394242658735,0.0,50.0
183,42.323925819702154,90.03255437608516,52.679008896188535,0.0,50.0
184,19.085678374093714,61.98437267080321,53.360613931275026,0.0,50.0
185,37.44560819380319,87.18140037444435,46.770933770665806,0.0,50.0
186,33.816966078033204,84.58718528640964,47.87765353968482,0.0,50.0
187,33.634742828449,72.51489948268787,48.44548071486472,0.0,50.0
188,35.71843703737779,82.9208158365354,47.462474088220254,0.0,50.0
189,24.905418066663042,64.94305572346357,51.483913279844884,0.0,50.0
190,37.314046574051574,80.99667903994647,51.219909030175145,0.0,50.0
191,34.35925821053113,82.74347084393149,47.36661927032447,0.0,50.0
192,37.22883487220589,92.9119360967835,53.94412927248764,0.0,50.0
193,24.8940145449055,60.57041591722448,50.794667615866885,0.0,50.0
194,26.912698560093226,76.15030903278141,56.32560799063512,0.0,50.0
195,31.259394800570476,75.78605675627833,45.003429509531706,0.0,50.0
196,30.550064489889074,60.40640407898934,50.19309141592187,0.0,50.0
197,36.02018703950365,83.90954225705225,49.3165031284749,0.0,50.0
198,26.708764543801923,69.04867743116762,50.43695443710132,0.0,50.0
199,25.9539067113057,71.09696894213316,46.686049718690995,0.0,50.0
200,38.69800803607754,84.09117062745456,49.60718988093435,0.0,50.0
201,31.976240641613312,77.59311402133946,48.461136890382214,0.0,50.0
202,41.957697013850805,87.71851224140808,50.18957935949881,0.0,50.0
203,23.33389172458442,57.569730990319236,53.74483539213847,0.0,50.0
204,30.668075014449258,70.01353066077884,51.113838137858906,0.0,50.0
205,30.6622036171482,78.05194324325521,51.588780066212244,0.0,50.0
206,18.61869844062949,59.01713569103406,46.30835041837893,0.0,50.0
207,20.740628571778075,55.976930154231994,45.03591006455832,0.0,50.0
208,28.41424533710053,71.84545617776112,43.97078866025429,0.0,50.0
209,36.96646569401144,88.13715579269123,50.870531878972734,0.0,50.0
210,31.740999361839975,83.14978842308538,48.66260446957779,0.0,50.0
211,24.632259709631484,64.10774136033884,50.63471814487562,0.0,50.0
212,29.247990315528234,72.11488505841646,54.601019824990836,0.0,50.0
213,28.86920407345052,81.10621541113518,51.93056073991278,0.0,50.0
214,22.855713752839584,55.63172763005155,55.71749136563234,0.0,50.0
215,18.497871880917966,61.24464642079597,51.299060889768434,0.0,50.0
216,29.05925862168387,73.67459736359939,47.38240399765974,0.0,50.0
217,43.490582516388,80.73849218160854,48.561967577500226,0.0,50.0
218,40.52744367028393,95.44564351306606,50.547822686018,0.0,50.0
219,26.653342071514434,78.93770380295564,50.33539747859121,0.0,50.0
220,30.531968462837465,76.79118487230691,52.93895899461674,0.0,50.0
221,35.1404334142889,68.28114842417317,50.19813079619595,0.0,50.0
222,18.596993053130262,64.02083693339965,55.32181841420109,0.0,50.0
223,30.240064877991987,65.21285040368062,52.9804158362233,0.0,50.0
224,26.489478521041995,77.99580891031714,48.959958484737015,0.0,50.0
225,23.029386493504838,59.8754899040531,49.18958626898511,0.0,50.0
226,38.543777577508294,87.14700748922606,46.087921407537216,0.0,50.0
227,20.363126387159696,56.056317082688395,52.72127543117543,0.0,50.0
228,15.52260060137761,55.814807794610395,51.69997697836589,0.0,50.0
229,32.6068359594712,86.12536718859191,51.83475344302003,0.0,50.0
230,23.1458670891937,67.72371022265118,48.63287395444485,0.0,50.0
231,43.46135373903003,91.93254238274457,52.65168061627667,0.0,50.0
232,37.728956475274465,98.42127448173024,49.25945411955512,0.0,50.0
233,25.152250813919252,71.27130179980409,49.320775740120915,0.0,50.0
234,40.190600944770836,100.62638653543168,52.85467992259286,0.0,50.0
235,34.06356916773569,76.92067900043973,53.70244886612628,0.0,50.0
236,41.485286395345355,98.02777996425549,52.004601207549435,0.0,50.0
237,25.200683910687008,73.3555044288561,49.00069402584231,0.0,50.0
238,30.699821063079565,77.5526450119762,52.48980375890787,0.0,50.0
239,40.69041694198828,85.36353066269899,49.161713617798966,0.0,50.0
240,29.165785594958077,68.45681492586091,51.424210151715144,0.0,50.0
241,19.00828972201094,56.691630479947094,49.974084920372725,0.0,50.0
242,38.81343974630597,78.65324735198676,49.83026071806117,0.0,50.0
243,23.2926278945249,65.97890217807668,45.77665500053981,0.0,50.0
244,28.963541502606482,70.33725924516054,43.15273875659852,0.0,50.0
245,32.48685172203195,67.87921547329496,52.56830686519707,0.0,50.0
246,27.000042073300385,74.94440507639253,50.61905049378289,0.0,50.0
247,32.6756051665438,77.56787807363321,49.01403290645005,0.0,50.0
248,27.918649185620005,64.04750987633646,46.21004041580655,0.0,50.0
249,29.53247869592014,69.52650642228365,49.48961306327982,0.0,50.0
250,28.14800192748685,72.5557085660134,51.89542217276132,0.0,50.0
251,30.50616823042043,83.41723669980158,51.11807694987588,0.0,50.0
252,34.16150391367237,69.89677722929726,51.194564134759595,0.0,50.0
253,34.3361759946745,96.50869685009313,47.75236569949585,0.0,50.0
254,32.09575060368857,88.6759641166605,53.84574329497009,0.0,50.0
255,36.732882325153895,92.29307812224286,46.78708522828447,0.0,50.0
256,36.177318424743966,77.58367701306811,53.69746004477751,0.0,50.0
257,17.29729231173767,57.31107547183752,47.884454620905046,0.0,50.0
258,42.06028562884836,87.73038681541101,46.44689169768049,0.0,50.0
259,23.28571661047191,63.43989651483664,46.02822344278229,0.0,50.0
260,21.29038065919464,67.0951187526655,52.84156220770914,0.0,50.0
261,31.325297634958808,88.967489225841,49.71805214541755,0.0,50.0
262,28.10786844008116,67.34217840533506,53.55553528650128,0.0,50.0
263,33.067590835120804,79.46730800873726,52.19599153693057,0.0,50.0
264,33.22232743890857,84.10870578967695,50.68436097548323,0.0,50.0
265,37.770586211582355,86.22504690121077,53.30697656366633,0.0,50.0
266,19.69880731747489,51.52155597236297,50.64133193208012,0.0,50.0
267,27.31182256971959,66.33016979744535,47.859728759574814,0.0,50.0
268,21.24248173302227,54.196961951693936,49.038343293551634,0.0,50.0
269,26.865349485314166,71.41019183574791,52.988113875444945,0.0,50.0
270,36.63428761243293,87.09140721352439,51.87439254673172,0.0,50.0
271,16.893858933382475,51.96378792823177,51.36492156099162,0.0,50.0
272,30.57095785527859,81.97146251995312,50.4600163488066,0.0,50.0
273,31.63547707000302,78.1661226264604,51.03630359805515,0.0,50.0
274,30.89489096833246,73.1390822223439,52.18067944273756,0.0,50.0
275,39.47671009723562,95.19838346220412,50.66590766201286,0.0,50.0
276,26.748831377477394,80.24430575438879,47.888760872650046,0.0,50.0
277,34.337382350500945,80.21736857747179,52.410307201678876,0.0,50.0
278,31.82933058147259,63.33029071537849,50.14297803061708,0.0,50.0
279,22.384262264274007,66.15249480795411,49.97669309676394,0.0,50.0
280,27.212894522416498,60.79874182157096,57.48274090681122,0.0,50.0
281,30.40640211649643,73.17443476437784,48.38679916836621,0.0,50.0
282,24.060025731326398,65.90158987895663,52.355537122324776,0.0,50.0
283,27.038786777739066,59.798337257643446,48.30999268695764,0.0,50.0
284,29.89876574865976,89.23321624488057,41.30298684465524,0.0,50.0
285,26.157470799200354,74.93083057165882,53.55189605317465,0.0,50.0
286,25.485195901499832,63.365533290486965,51.12217738548503,0.0,50.0
287,27.117665042139404,68.23853280827583,55.20836695104356,0.0,50.0
288,26.123515096378497,76.53047518431418,50.23898340292354,0.0,50.0
289,22.429561986062016,57.504418423801525,47.759499948754176,0.0,50.0
290,41.36786298068805,96.5267267685796,56.01903649804423,0.0,50.0
291,30.8680420874401,82.25323797335241,48.0745152213781,0.0,50.0
292,33.62278745938595,69.5784358608314,50.99175677327569,0.0,50.0
293,21.37505958123536,55.02012929456074,52.598622560382594,0.0,50.0
294,40.39473518985046,99.76803345033177,55.55663784662214,0.0,50.0
295,23.614091867937233,51.90878698844241,50.41861819751632,0.0,50.0
296,27.435268217749105,75.40164333699417,55.466522984482204,0.0,50.0
297,39.12943708909735,94.67672579376838,51.92685422328998,0.0,50.0
298,24.874135024571082,79.04599873213996,51.25145666437941,0.0,50.0
299,22.98762261557818,71.21820978704325,51.1451653827005,0.0,50.0
300,33.62431287700064,79.07034329498994,46.72164003525127,0.0,50.0
301,18.486035243587953,57.301703768931105,51.35585486768712,0.0,50.0
302,34.095275436989155,67.77043060956323,48.9976782430962,0.0,50.0
303,25.933072702993208,63.58255032409691,48.0824916440175,0.0,50.0
304,28.363825135140605,75.44057155145538,50.48609653382369,0.0,50.0
305,19.80042394760027,59.53754384787475,52.54145444790162,0.0,50.0
306,26.32004038824332,73.38951949784192,54.26143337448747,0.0,50.0
307,24.05435859948843,77.00919909443255,52.021320772793786,0.0,50.0
308,30.034300190974754,79.37503118509558,51.03367417923827,0.0,50.0
309,37.77447118508625,89.953357093985,50.14157802780222,0.0,50.0
310,34.19128852732601,86.70281050887243,47.965093916465655,0.0,50.0
311,17.80661656904565,56.27007138212908,48.57342602153999,0.0,50.0
312,28.91647529363294,70.51432362128809,49.38537320588397,0.0,50.0
313,37.821793653083816,78.28920600790623,50.44762235629056,0.0,50.0
314,30.51825149544824,72.09604570539243,46.331834434815676,0.0,50.0
315,31.305032891248633,69.14142199809962,45.71973852244986,0.0,50.0
316,30.145559780913725,80.12824488722981,52.56575248778151,0.0,50.0
317,31.463672003294857,74.58858915272423,48.93849468978958,0.0,50.0
318,30.793039205242216,76.54099334430805,51.1139705491196,0.0,50.0
319,28.82073274532371,83.62001323450099,48.848270694005905,0.0,50.0
320,31.099002834625466,79.0745452204603,42.66115181929628,0.0,50.0
321,35.39623642693587,81.76161438198258,51.63749396663814,0.0,50.0
322,29.667524277070605,75.00854211265562,55.524187736878474,0.0,50.0
323,34.431424357430885,96.23901972507714,48.49625445172042,0.0,50.0
324,27.088899445478948,56.99718145407525,51.12465927437569,0.0,50.0
325,28.417885218305514,70.49403691534586,52.22100191621314,0.0,50.0
326,19.22384127544467,56.50159660506979,44.4298150581138,0.0,50.0
327,21.278243155200183,55.90608191720824,53.94212849236377,0.0,50.0
328,24.633785833644797,55.14075614949599,52.311945120883294,0.0,50.0
329,23.418526602645287,72.4184967196782,56.941200766034235,0.0,50.0
330,34.66330131663521,89.16143408321422,46.53038931661431,0.0,50.0
331,33.11444901632418,73.7144932783276,46.009855472775044,0.0,50.0
332,25.68866987931064,69.37570187490535,47.98977271204016,0.0,50.0
333,33.682804707257084,76.80192218261578,48.32303237786717,0.0,50.0
334,23.46575710454923,56.91763478379056,49.92909675719521,0.0,50.0
335,20.529287637538477,68.21854361220186,49.07116925166685,0.0,50.0
336,30.70739036307473,77.23131871808029,45.37683881013141,0.0,50.0
337,28.379311025030002,70.6766718369438,46.23555761874402,0.0,50.0
338,28.306712031384293,76.35533929215099,48.60841273912927,0.0,50.0
339,21.33049149543478,64.29257594923152,46.75139350673319,0.0,50.0
340,34.247176761973805,83.03912587218524,50.55783783857082,0.0,50.0
341,31.817957422063298,70.62798189615856,49.285296237114096,0.0,50.0
342,29.672024367672748,66.88157473690376,48.63330845674805,0.0,50.0
343,34.449058555677944,82.80573119707194,51.628008864632235,0.0,50.0
344,19.6828793949523,59.918209348339055,52.9207750187325,0.0,50.0
345,29.541999245758028,79.11328138806296,51.95632411408167,0.0,50.0
346,35.85119726929252,95.69959024714753,51.975462590800355,0.0,50.0
347,26.683525389114365,67.61290930704753,44.429592437803734,0.0,50.0
348,29.53151108276484,72.77267287240815,50.080374342986055,0.0,50.0
349,34.30977929668054,77.1855004358813,53.01554538299268,0.0,50.0
350,17.356804010988576,68.48181483606045,53.74508165538091,0.0,50.0
351,34.813264637780186,74.17533173386212,55.96471375950569,0.0,50.0
352,22.181959313134985,60.37339548045056,48.33501126472049,0.0,50.0
353,40.07413160994584,84.43848664424347,53.8791858290549,0.0,50.0
354,29.33802658833074,63.968781554415806,44.03827720360327,0.0,50.0
355,24.277841120639437,66.25162366937803,49.64780467163053,0.0,50.0
356,31.023499948872594,79.10402054073717,48.02511622800518,0.0,50.0
357,43.82268044192389,101.94493636048276,49.717012773782265,0.0,50.0
358,27.948406258091484,77.33577923618914,49.05896285582399,0.0,50.0
359,27.017211698857228,74.25578556424293,53.88012414235177,0.0,50.0
360,25.040612551634553,70.01047346689471,46.124936734234424,0.0,50.0
361,28.890716973534644,79.48496553348714,53.33626863923339,0.0,50.0
362,28.479495750626707,69.45501580086365,51.17916281513596,0.0,50.0
363,26.850927936103997,69.27664615999338,48.40230257815721,0.0,50.0
364,31.910574939526104,81.76021645326998,49.64260674665933,0.0,50.0
365,31.04540118185684,80.95199905897299,50.725983996847255,0.0,50.0
366,27.198932597106534,83.14306500970814,47.04227615362969,0.0,50.0
367,24.132102565661732,69.78973197985606,56.16174893194925,0.0,50.0
368,31.20668337525285,71.66798063863634,49.268269869849725,0.0,50.0
369,30.698970866276092,82.2516412963456,48.8379056362028,0.0,50.0
370,44.26875034396588,109.65827081376726,48.69520876267325,0.0,50.0
371,30.556437584504927,72.46841667116382,44.77909113506768,0.0,50.0
372,34.07584076130735,78.56047410729161,48.45643207263214,0.0,50.0
373,30.07545018671461,72.78146222357253,50.565468230681525,0.0,50.0
374,23.080157134218616,68.64105666683353,45.17161937014562,0.0,50.0
375,27.84773353967393,71.4653382695324,50.528964551143815,0.0,50.0
376,31.75643945933854,71.01073479011143,48.48166482965496,0.0,50.0
377,32.645683669249195,72.41619705475416,51.18164787591232,0.0,50.0
378,13.061983980354466,55.71521434064075,48.73313537694623,0.0,50.0
379,29.829072969123036,78.10505328587655,48.710233308881804,0.0,50.0
380,38.193547123838925,89.54950989454929,47.37486190760851,0.0,50.0
381,26.497386145001787,74.78523206599291,49.38669285526124,0.0,50.0
382,20.79828291806854,60.46657001099849,45.81877203548326,0.0,50.0
383,38.848461565767444,96.6130092005246,43.48376028211389,0.0,50.0
384,26.68764448878065,66.08734311918278,53.30569521116033,0.0,50.0
385,18.15837659700218,54.37714594473788,44.401519025907945,0.0,50.0
386,29.21230468195338,68.87118802214431,48.903349570892644,0.0,50.0
387,40.7200058008532,77.75517910259789,46.658338724915865,0.0,50.0
388,36.75559536830132,85.08213307354424,48.600497531573836,0.0,50.0
389,21.073855417183967,71.29722533390412,49.025917700948575,0.0,50.0
390,25.268212891355276,69.57043942611676,49.530128714614044,0.0,50.0
391,27.220617879086,71.85160160650298,49.342740651707366,0.0,50.0
392,31.636526727211272,75.91975267089221,51.16755584918559,0.0,50.0
393,31.353717094325017,65.02440864432317,47.88675641985684,0.0,50.0
394,23.72116426063903,58.85193720155272,51.84883951212882,0.0,50.0
395,37.4719673763226,94.16362789608145,52.84658697440734,0.0,50.0
396,17.9775667671615,64.35576121461452,47.45515377950511,0.0,50.0
397,36.87634112146381,88.96534979301455,45.00310336241894,0.0,50.0
398,28.48138596064246,61.782483943916226,47.457632692306106,0.0,50.0
399,22.66723429186226,75.61543837550877,52.76439330817425,0.0,50.0
