unit_id,WaterClarityScore,ResidualChlorine,UVDose,do_LineFlushRate
120,29.410975322996773,80.0871788169189,47.87750232239619,20.0
121,1.3233039370209059,72.75941758720873,36.45453253006114,20.0
122,11.313087352525425,81.2569699891104,33.68982249180772,20.0
123,2.123717810614973,87.05081043222023,40.83244166231796,20.0
124,14.64829916916607,73.84213650021768,55.085933261840715,20.0
125,7.908096377142082,87.19921277566692,28.54494135392745,20.0
126,1.3115061878395122,77.03663315774749,71.38769097805167,20.0
127,11.682406864612714,86.7753252564417,33.503826135294005,20.0
128,21.748472602789885,81.36139559565527,71.85821902050095,20.0
129,-11.605464530342093,71.47877638172508,39.32287232703187,20.0
130,12.780167165539858,85.33158432076635,36.56688352684242,20.0
131,1.2687416661287552,70.949155607115,53.70123822117691,20.0
132,5.546365721552962,87.36097902813796,56.40963912255459,20.0
133,3.7380030385668235,82.67657476023143,44.04751003540496,20.0
134,-15.171206145944161,66.22978023587781,41.29420171823853,20.0
135,22.255675633252885,59.96710174628942,28.14073500116819,20.0
136,10.426989453002019,82.70831255063173,22.55584351435232,20.0
137,2.5622027415210846,64.12847788382214,55.114320873165774,20.0
138,-8.258269128420348,46.27616331726342,17.334732151745605,20.0
139,16.334553932129605,77.42043117402423,59.412805279090556,20.0
140,4.827642584643087,74.7038792408989,54.96939744392124,20.0
141,6.375356856558846,93.60860241537053,35.594496296744545,20.0
142,3.979120864148613,61.94073071103237,70.29451619235994,20.0
143,19.591052897810762,74.43389519148857,34.890139570613584,20.0
144,13.959078806927605,90.20414684389507,47.379970300908155,20.0
145,8.668810997376355,85.81144507434833,48.74962737091774,20.0
146,28.025852107420718,90.75469270360213,38.996347842014295,20.0
147,-0.5842132348836517,68.62325608497659,36.66720002554486,20.0
148,15.70198731111837,81.2645082551989,50.48272317886616,20.0
149,11.81850844304054,89.17127881836649,43.34368413499136,20.0
150,31.645479820896657,77.90228424713558,44.20574611595777,20.0
151,33.2378416518627,75.71197934577914,25.662297243822522,20.0
152,1.406863311616517,62.33276519191513,51.523536571951816,20.0
153,2.2400099272029537,65.26336465844203,45.38140239764431,20.0
154,10.315999920874118,82.43845210947056,45.49198690169058,20.0
155,-3.6336090777507652,81.46951474919273,55.48830027184188,20.0
156,14.42461025043386,71.20152289417393,41.04857852572336,20.0
157,0.19475659586296334,66.24893001944079,46.63082342557283,20.0
158,-5.132730810609839,69.57229108405737,40.97483263949243,20.0
159,34.85950090352796,95.34400734000833,38.99363674745968,20.0
160,-6.50461566898641,66.5260137773161,63.11475826217954,20.0
161,20.047061172953704,66.83048712251434,52.29244294139573,20.0
162,-5.183198360693944,62.82127649073694,64.94333436716333,20.0
163,-4.954004930796445,66.56874036366005,54.72267070272027,20.0
164,19.21483488274212,92.00326738355922,40.48835619028924,20.0
165,17.26627135147897,68.25560291944187,69.51473771611607,20.0
166,7.479313109995606,78.45049165791463,66.42905339800421,20.0
167,13.872424399017893,90.64040184976251,42.331983589719826,20.0
168,9.856379960794582,81.68222437475717,59.99088761759034,20.0
169,-1.1971586930758837,72.69954992028894,57.106793048516394,20.0
170,6.37024718000422,81.9271340917859,19.94984061772233,20.0
171,25.637078044825575,68.38752994925741,40.23015138063208,20.0
172,17.768337249095186,88.41114572204374,54.70523705513679,20.0
173,-1.4650655775891774,66.9873573784812,58.55830766857624,20.0
174,-8.693176293082754,71.32756859920751,59.54785920895159,20.0
175,15.921277328134332,100.98932933785868,50.595707028147146,20.0
176,3.0824526928497167,55.955063721917064,53.42747739315584,20.0
177,21.917787005686723,87.58537866555113,52.79491404487145,20.0
178,-1.3930110029973193,72.0818792194095,46.21968572422755,20.0
179,2.7882814236245466,81.5327436798814,56.692865568763935,20.0
180,-0.5042443071076841,89.89468437799539,45.09969951703955,20.0
181,22.299101520683607,83.50462068069208,58.36152851824133,20.0
182,10.157614469507546,86.74128634286528,43.783707140256915,20.0
183,-3.097347937414564,67.28402692978804,35.181133286317916,20.0
184,-4.052040716220782,60.59332807442479,44.98379405383643,20.0
185,-7.706907308187131,83.04511952489126,52.45122394354169,20.0
186,16.718167705277377,60.333259551508405,54.29415625119845,20.0
187,19.28513293623528,96.64422470963217,83.25446424660605,20.0
188,11.223446979898238,94.16450787589365,33.225631424596514,20.0
189,18.293314853716897,65.87739718250224,49.51307395381288,20.0
190,9.77319110910489,83.78212156046322,59.0142641779282,20.0
191,36.92727122952307,83.57257292474966,52.88755774828844,20.0
192,13.276082605828671,103.64640827739481,41.29903076313179,20.0
193,9.706260267046819,81.22389159098806,51.56286343362143,20.0
194,-8.57723805482856,54.04923555295571,52.84933663338047,20.0
195,-17.32624785366483,62.54401047645569,44.92530462155945,20.0
196,-16.852644243622265,61.5079244374426,39.862753579226286,20.0
197,35.14656336150828,99.04993726305351,46.520584635072346,20.0
198,13.595327855820033,84.4104037076484,30.49807245454851,20.0
199,10.358196252585198,84.80926464263025,47.052789653123604,20.0
200,8.431762219812875,75.29684918261263,45.98526221673588,20.0
201,8.115285892529952,70.21358661749748,46.4224308819698,20.0
202,6.771667835694813,64.67012096281962,54.593696721718864,20.0
203,21.00353754951191,69.66593258565211,67.04655827139922,20.0
204,1.68473410913876,60.75044833102084,63.55375423140266,20.0
205,2.158471676390997,104.75936749086922,50.90856502058682,20.0
206,40.166153626503664,84.9430446842685,63.657976259611516,20.0
207,2.0626063793645275,74.9145129221104,34.4587422494592,20.0
208,-0.8854660804342247,60.92668936485078,69.4389941505273,20.0
209,-13.295097667401999,75.22531190967212,29.243888891557877,20.0
210,-2.53534092985439,68.65228039183123,73.47163925934579,20.0
211,11.899048827304991,74.65661021514194,64.76324816447668,20.0
212,-4.921629419872501,62.15923075146601,28.412323328079182,20.0
213,23.035844467053618,92.32177215387692,49.183415571993976,20.0
214,12.37556946223803,74.09477383332737,62.601639212361476,20.0
215,-11.082742379837192,61.73667098948901,69.58866693864724,20.0
216,-11.167860341512505,59.820738358857724,37.32728850009043,20.0
217,24.727663651090715,87.97050540438883,58.302738369469935,20.0
218,3.5001201720427204,75.22960416039282,65.13686254488067,20.0
219,14.76111468117762,89.58124286885229,55.43592360573204,20.0
220,9.816760085374048,69.5921174785852,34.35666029052228,20.0
221,-18.517600222712474,60.61270792806324,47.871445382350956,20.0
222,7.222729159598638,78.13685411540052,44.37171038032716,20.0
223,9.08845617348506,67.1437726387247,50.306783870249916,20.0
224,24.10402391197913,79.5763186975497,43.84686889957107,20.0
225,31.70055700225292,101.02259692269827,51.695005262840056,20.0
226,5.927510226882786,88.98407017546509,37.998992910756655,20.0
227,13.565668103486093,82.79052750787628,35.7830493993484,20.0
228,14.668638916114869,95.11098308087675,65.22857779205071,20.0
229,-14.547913870456876,65.68365890427994,61.39362313149603,20.0
230,12.033854056747757,75.75277485864025,32.8235110973497,20.0
231,10.617333057851242,91.52692601696509,48.979481213895,20.0
232,-18.767057419608108,60.96890173580282,61.11155720716893,20.0
233,2.0168324487073868,67.38029589134318,70.84307780582604,20.0
234,1.9599080555336517,63.46673232092227,47.44855495530419,20.0
235,8.285800828397026,84.29344472664168,62.66346142623726,20.0
236,13.256717145970995,76.83985352876932,65.78165872124968,20.0
237,26.52116922963155,90.0508858181747,64.25777675041151,20.0
238,8.944742713181398,95.56132900265561,65.2650321265472,20.0
239,10.849848426177441,81.8051628680955,45.06219917042992,20.0
240,10.821385479294982,86.97410234712555,58.18009337289837,20.0
241,11.764033554855803,63.441327191943515,40.84131444092639,20.0
242,20.399154169383145,81.36115932927476,47.75745227155886,20.0
243,9.779499709057646,81.83605772919593,59.83245083912503,20.0
244,-2.013391978543498,68.53473026853943,56.057328305034126,20.0
245,-4.0261294493141975,69.37280827454003,46.19094960488352,20.0
246,17.63511851823568,92.74190269864637,78.0893869852787,20.0
247,19.797300885993142,70.53915809924958,50.3261460211929,20.0
248,-6.984466877254931,68.64580540122884,56.642514393672094,20.0
249,-4.7031611815871806,66.10948668637734,27.84489122267149,20.0
250,3.4566014037156307,84.49827545329768,54.52025308582418,20.0
251,4.282102705897955,71.21541621886618,50.05301795658674,20.0
252,-10.728396046698595,74.53626320777796,43.053385311556355,20.0
253,5.492162101787077,84.33215808479638,49.80499915559083,20.0
254,8.851867141172834,84.86399770540987,52.82325305474633,20.0
255,15.042149607689321,97.54944758372295,56.730401088115606,20.0
256,2.212071682675382,92.35267569910255,47.563163914647006,20.0
257,20.56835839252646,98.39945465181123,64.95391750526913,20.0
258,6.747940316757742,84.9168688510853,46.95857798318526,20.0
259,-4.8710970508719615,66.52323308888008,52.93715281564362,20.0
260,14.576152509381544,75.16268224998375,32.7814881786168,20.0
261,-1.2672964088318033,78.45447556588208,64.41481323713361,20.0
262,-0.5052941621807112,58.771092390165485,55.21131993336972,20.0
263,-5.129162938264615,58.82672879991407,46.214338772644865,20.0
264,17.549110781856243,84.87721665271994,40.411181706163774,20.0
265,-2.4101789719357107,66.14212040210647,42.34505838523438,20.0
266,13.274590159146339,70.57129648745816,62.78079054825432,20.0
267,17.477160273872677,68.55486543024988,55.637871465888125,20.0
268,15.038635646351056,78.40564085254582,58.103471706663285,20.0
269,24.019525111216456,82.38225535489595,51.583690460831335,20.0
270,8.477284842750775,61.40753487470246,38.65154288282637,20.0
271,1.2546141217719997,58.53504333793458,65.26421513688739,20.0
272,7.634500578015635,68.33355345661022,33.53956802880212,20.0
273,10.689209896565947,82.14787615901255,70.9137661551566,20.0
274,23.700689435188607,86.92864737469021,65.54502407273591,20.0
275,-1.7726676060290403,52.52439802225621,41.99391374321833,20.0
276,10.016947412999029,71.01537803526325,54.46499660116649,20.0
277,6.2553144321106355,80.3730179922873,47.04997044270396,20.0
278,-3.2973490100809286,75.80276992001173,28.179130911618717,20.0
279,23.158112439560288,80.57577284691503,37.565600830328314,20.0
280,8.13294392792012,74.07799098240609,45.33380962532034,20.0
281,-9.693293254299109,76.29730995617768,48.643681595010754,20.0
282,-1.6094543845137999,59.76652161569787,23.394080319650584,20.0
283,11.189433998698522,87.69295979902955,32.79372365782761,20.0
284,0.16855730898589627,78.45553094714788,55.26666049482872,20.0
285,7.359522469252955,76.59339219946148,59.799323460410626,20.0
286,-19.202890495459915,32.83968129206341,63.65377319895882,20.0
287,4.413215332181741,87.27265883126283,52.940579570556366,20.0
288,-1.4863792053507705,66.17458319653034,43.36044621689845,20.0
289,1.8892135317755496,59.999708120815846,57.240584382593184,20.0
290,27.61458859706917,91.04822649911804,47.74472896309384,20.0
291,-1.6141767770829842,91.95449456695829,59.551927882035564,20.0
292,14.49011850462734,84.93030974608064,69.59710877394295,20.0
293,11.381611123370718,87.35121908941153,65.520878779561,20.0
294,-14.810078243504996,64.01530306260896,64.47431740826609,20.0
295,27.75145221958853,76.49371420640897,43.687809903270626,20.0
296,-14.102035541654308,60.677047387881416,44.70674662610073,20.0
297,22.04327680743811,102.02077776658571,47.661477335207486,20.0
298,23.451078531202132,93.26882315894967,44.14780004238024,20.0
299,-9.014614364358604,56.84284969378132,69.6709151961991,20.0
300,3.843667186587499,76.12293765923442,39.403782666610915,20.0
301,7.028372971506264,86.33168572209019,60.31663682969576,20.0
302,11.973382304462183,69.60163604449559,37.97276230209617,20.0
303,-1.8507569545470806,63.88510304851151,59.63164426318023,20.0
304,-15.172065003364573,53.0479325836643,39.91636579384021,20.0
305,1.8672756665113979,83.93758434125593,70.04802428580764,20.0
306,-4.309457532695648,76.27026257337236,59.90788049406364,20.0
307,12.911427275651196,76.50952581363326,60.1815722508833,20.0
308,17.938324426769704,81.10459669407994,18.550691034584208,20.0
309,0.29324135065619616,59.25064233489017,82.24589205682946,20.0
310,4.329256364960626,73.37847335665583,40.59608219340965,20.0
311,5.523517862622425,71.69317377595723,20.156148274806018,20.0
312,18.551371505630804,90.13630103464676,62.71553111014733,20.0
313,16.585540221062985,83.53439301405965,35.93084707085467,20.0
314,19.089683575888667,74.35252496016466,75.82982014308088,20.0
315,24.373587325844596,55.594366873419375,40.49008840061897,20.0
316,15.495743882888886,72.82223383580512,53.97948349736421,20.0
317,28.443678478244443,94.49201525486541,43.448375752185065,20.0
318,10.104528594990407,70.9572677475116,56.931009161030325,20.0
319,3.0084804405928947,61.91215029287685,49.89229531685638,20.0
320,-2.786273768163091,82.72513434930465,43.809370316572725,20.0
321,10.426381337374412,83.87817425420062,34.43373971687323,20.0
322,5.224708745814059,86.90809159666769,40.830507210117645,20.0
323,7.05965617084597,72.814415410162,39.41818181681148,20.0
324,5.955675956154278,85.27571450146526,76.79291372161143,20.0
325,20.201633059214487,91.39915760200877,59.62548457283437,20.0
326,-6.356927571946553,62.56158972423096,50.04328146594408,20.0
327,19.81951885009174,92.76664727666596,63.859078555011685,20.0
328,-3.314418330631366,50.02477556982322,69.26051862080685,20.0
329,1.4570387026471305,69.10801584045709,33.25046964647143,20.0
330,-12.686033523973055,44.70017246576048,40.37529020018397,20.0
331,3.296277206290103,87.644371227135,35.10750063752843,20.0
332,10.425325166649648,74.98261071178797,62.483687565031566,20.0
333,-5.003315743242209,54.87613396241214,54.26450698341149,20.0
334,17.456902980887847,91.36163653537835,29.982646670366492,20.0
335,13.687934070015281,55.757546753800916,43.67587391882112,20.0
336,-17.097821334405392,62.18026028094309,60.26436409966377,20.0
337,-7.035434967581068,68.5348732920003,60.67856848374914,20.0
338,7.336209983425151,88.68228254819351,59.57405870745078,20.0
339,13.550831724455486,94.42972062375148,41.01571607705409,20.0
340,9.421203461657061,70.9439033413393,63.39534536627304,20.0
341,13.091545233455264,86.32268126627812,55.93070589336636,20.0
342,9.156947382074595,58.561309821624945,55.23404009496167,20.0
343,-4.861403181037936,70.90278245433305,42.60139616691996,20.0
344,-4.239559801368904,64.37887781242004,33.39259053749167,20.0
345,0.4958534493372485,87.81737489113095,54.906393479570085,20.0
346,-13.01981768416164,67.1106825027234,68.68368561263254,20.0
347,8.242661535395333,71.16421228021727,48.10148707223046,20.0
348,8.735226088744879,83.78394849429004,51.581628238195314,20.0
349,-8.143077535520645,60.952715393993344,45.47516865471328,20.0
350,-6.140595320864261,50.05105080163505,44.46188972656091,20.0
351,7.229468150579169,75.46800789831337,62.48087247217162,20.0
352,11.192487964262808,61.69929245837817,40.13840842175347,20.0
353,10.648993373402549,80.59680275025447,73.01755176034604,20.0
354,1.6376681764343597,77.9831655164741,71.14545986479503,20.0
355,1.5257674017672578,51.01673032172798,41.78651320321386,20.0
356,0.899539515013906,85.18007511014436,75.08101881765339,20.0
357,23.61067121212748,82.63324279388931,40.416224462157935,20.0
358,16.902054099198025,104.32617532121958,77.37532406713436,20.0
359,2.7200716702788434,75.89255730801631,51.69553863553494,20.0
360,1.9330274495740503,99.00270886148267,26.404502923005893,20.0
361,-7.19873378661217,41.51529824740306,52.7244668564151,20.0
362,-20.479213773525327,52.67106841106642,61.16625250045628,20.0
363,4.650556278902592,76.84395837321267,41.63219086427784,20.0
364,2.9146159218834176,66.32196730919479,50.922909848240536,20.0
365,-11.435211060382848,54.15130340334615,38.459765700363185,20.0
366,21.702554460743443,83.0977512802114,53.188810490850685,20.0
367,10.506554156174195,70.99087051644368,56.85710213616595,20.0
368,5.442152428229466,96.08652030640575,73.88572450194431,20.0
369,17.931886452426756,79.99808371325034,33.853088227664244,20.0
370,-3.2849359240349636,81.14345748757412,42.59492701009653,20.0
371,-18.91428270935296,51.68963313521276,39.884967932842464,20.0
372,6.727102326815138,88.90721990914354,63.246280489552305,20.0
373,-16.204004154726704,56.19617977153564,40.86519450593791,20.0
374,12.986251566927505,83.60271628829184,75.32608239390255,20.0
375,23.194212701571246,86.67411008366145,43.96527893523459,20.0
376,-4.113171168833581,71.75905494081276,59.22192898963574,20.0
377,4.488197377613394,76.87505141839031,58.53075225611729,20.0
378,13.749188756503296,72.1145182569395,49.708065907474094,20.0
379,14.864634507897872,66.15301642424646,32.36447949102293,20.0
380,30.121462877066513,83.75638054306731,70.1517921760736,20.0
381,-1.814736487741718,82.5883792855316,53.25085010022234,20.0
382,28.92332326663139,85.92963563855702,58.85377821789082,20.0
383,17.15456449505518,79.64966969423087,60.21693553976929,20.0
384,20.492954539015273,92.22988492264929,63.3170668184506,20.0
385,33.81216136208967,90.7725295811826,44.09375450598868,20.0
386,2.6913250418143,81.30170576901536,65.9047228307089,20.0
387,3.5872500051476743,68.6314942190769,19.672971972983962,20.0
388,24.945561448591025,79.06044701931579,62.90896408716246,20.0
389,7.6656192103475735,79.0381954623603,52.43629092107054,20.0
390,-6.208773252161958,51.49348584633995,59.660278792543,20.0
391,-7.856649391125172,69.85104420577399,57.644397697131545,20.0
392,21.698874290045143,62.54527062878408,46.282072647806224,20.0
393,5.726598263318762,87.08875720001726,42.41516728017435,20.0
394,3.1379393383767558,73.7173608838641,57.38199182005103,20.0
395,-11.771917810358012,51.868136617558946,52.730688020539965,20.0
396,19.4206507070059,87.65987094736664,45.84391092489563,20.0
397,1.1818076959922523,70.35649523916395,51.14708754965427,20.0
398,-5.104688907400316,74.74876770866989,74.26306245878148,20.0
399,-5.847347221837074,68.53272701440294,58.32354138270724,20.0
