unit_id,JobThroughput,RackInletTemp,CpuClock,InterfaceErrorCounter,GpuTemp,JobQueueDepth,PduLoad
230,55.65626744477324,54.62453829663299,48.69540521922394,17.957778009217677,57.06243955249151,62.51629155117832,42.3454293516583
231,8.58831630898559,49.03178974923992,49.4586619260514,39.93636542859324,61.59079346551153,43.85231505430569,58.10845671433283
232,18.31047279585293,72.16963921756948,39.26443252875764,37.62254951451666,49.04665058891816,79.45159591458403,41.39456400387381
233,24.563038590674147,51.37506303088866,55.3793876953608,63.294068959367905,40.769553078789976,60.481486808527094,38.14742516720184
234,5.767122189669259,68.43030030092416,57.0667068499712,71.4818454474383,55.845834354353244,48.00011294661918,62.641262343391844
235,13.184966126421712,62.963193974405876,54.38736753917725,44.98518211613436,65.23902353034555,65.09359463678436,58.87907148878588
236,22.959474698005916,54.44748981601646,61.3881151100214,34.8441010468361,31.71120724191721,38.078670277593964,54.9501713021645
237,18.67022549243572,43.38489756414927,52.00347856752123,40.087826373340704,61.28467411484039,59.72428436830446,70.91854266370082
238,13.95675381636891,48.576108770070896,51.06497796948199,31.663501882984388,34.110234611042955,58.19441480523156,48.686918468542075
239,0.85238665560634,71.89574032551083,64.2304039996631,50.211062158123305,39.21812548369642,44.52065508483636,49.908577175232885
240,4.7588782533331155,54.19703236231129,39.106499627303336,63.71546073854673,40.064442454547425,54.682242940645764,55.68586207689265
241,32.97543416472443,62.71019475290818,51.95096576287868,34.40176260365573,86.88986511159774,5.28827314660484,38.81214882279524
242,27.269393092849818,42.120502305841065,50.79213619652307,54.929490493357115,35.77452818367278,71.91878609790618,68.14856134809258
243,33.43729168831866,32.416177879083584,58.05444515486708,45.64776448740777,41.33219086472384,53.97671013692872,59.68185508728343
244,24.50492400600971,42.59533306650062,47.58106144991857,47.410633840740566,41.158104218342785,59.65965281461305,45.63588317801584
245,13.887490681211165,65.47507860278444,28.155280465409973,34.77211851611197,74.10917712088578,49.71477808298985,82.75442897436916
246,38.727576860028066,59.199289044769706,30.795542457545555,32.08876133420594,34.23616282810228,35.76021781337631,37.33432254470509
247,13.141948580619115,46.873869783613976,63.09186699434889,52.46994287548226,39.89801256615965,61.13810771081746,55.56978958714345
248,23.07843894299957,37.45139170718363,42.692856409350604,64.68512036212823,83.65549698048412,33.673154739766055,66.84602450404479
249,3.0499235633127233,72.41328306073265,61.5648581728665,80.08697796128308,64.52916549050394,36.30542070338928,61.61788606456199
250,11.143692846662864,48.5415686135444,53.64018481906158,48.97379295297989,48.146536120661835,50.63049743838851,61.88836252886506
251,21.430746410310096,60.70070491391435,48.54126304403583,44.704954830078016,57.35563868820927,44.93205259852915,48.27604678856733
252,20.131383100371675,43.883549013894864,58.328404022879745,55.985130584322405,61.52920342350778,48.311984124284436,55.08390614826311
253,6.837833886762932,66.75786476734312,44.427096221518966,32.232281345616286,71.79250220081519,58.07221266647326,35.683339963252955
254,8.817703488698918,57.40727427169239,36.03424501549776,46.96091955995762,56.804788697906154,50.65552792854645,70.83167938549882
255,13.782749751702713,40.685932633363194,47.12328676394302,23.30673031946423,32.91300126943643,56.66156699374382,62.71950023881234
256,36.80473843954826,40.37543655262001,39.9850551737203,37.15654793229485,44.15304322966819,72.69673820219333,75.73607383993489
257,11.515166517277189,59.89403434236635,60.113984601518986,65.4551781580867,53.77804125112509,72.31431589866419,38.874295297768164
258,9.765152712358777,59.719284720970926,44.06099748305186,43.118697115626354,44.672936234539954,36.87432878101377,32.560199089085785
259,17.25743606922838,45.681371984520354,45.87552080602746,50.1941635387509,63.32157859654534,60.95139747523457,59.428661711015565
260,25.932964211850813,57.737386343338365,30.524675474146644,43.15715406141462,60.58463931988004,26.280554891466586,63.26241393792922
261,47.84433978471614,43.55815230798938,57.0049463629579,20.816361758368426,54.618854296499514,49.46244909116835,51.983279459411044
262,37.901151196707865,43.92437574122134,53.61134617711846,20.2941660091153,59.33704434610072,66.18273778147417,29.374525664546344
263,17.204522611486375,74.8698373414842,54.42000578024152,28.711395625984643,52.58174598903504,53.2268170715383,60.97727607749233
264,42.45031280330573,41.05680111224225,54.33476386075128,58.10959913926004,47.91090642374408,27.616261062117736,49.819081410053165
265,61.371653273165144,51.933413405715854,49.456359088208295,30.508183131587472,53.20363096920132,56.93233506467,50.50753967801566
266,32.949335751244,58.67711281741098,49.17358599881507,28.031182693932017,45.10429435131699,53.03046282185843,45.53258857361741
267,11.117230221106476,69.31356149439087,66.8449836921579,55.22335371741973,52.149700628298994,46.96564078424066,44.03637766135582
268,14.398678293058273,46.01514031560397,53.35645715264414,43.579940016963185,51.629127991087714,65.55905706802446,64.08690108838914
269,4.7187497048332645,60.9762355145964,50.37801353410432,43.575368882433935,60.060560326055985,55.317707306686565,35.56883493896743
270,42.072117394916646,53.2607261362798,43.761742002116485,18.990633499326993,62.4096511623495,43.36666304606016,59.02300287486384
271,38.36267357410125,47.02196216801352,49.08263571877448,51.89910943927243,45.021204619066815,41.28833312006751,52.11183347288815
272,31.077484691958762,57.99198505973004,50.29064018138718,35.72660865336912,72.38355534999232,39.025043048953435,41.338207253292076
273,25.822386819347905,60.15645592376042,60.046058879543445,30.17177887673784,58.13397674897296,42.177857955215394,70.77168191492167
274,5.1691408181702405,56.787312746057566,55.521612473273926,60.94962431028428,37.984846784347624,62.76818269694619,58.91772750603106
275,10.207306766169365,59.12810735605074,59.4681100840942,46.982185477699694,43.864612648521216,46.37392914630269,43.869871184671524
276,12.48993258017422,86.60564522294412,55.3355763192627,18.1869012977131,26.461131511118236,35.251231598011096,50.64318806492929
277,21.346256156681335,53.79829236293247,45.58608875922323,43.73772518128839,40.95807240456946,43.09795441482756,49.019370978158975
278,48.48948775374787,42.021266213578784,35.58857296566083,-4.676360807017588,47.71717426810943,60.682671140562775,36.73182208675643
279,22.541570441741435,63.244401392171795,42.532714460147325,51.12338652986041,43.16349193020425,30.000729776957314,59.80471019622362
280,31.499452821775304,62.56429312368781,49.59695431049222,34.0849629533184,63.555203001896615,32.76056794648884,50.59315635429452
281,17.030519645834662,44.88309977602969,66.01469827322822,84.58642554236778,61.02674088824266,27.496284972896255,35.465943423126895
282,17.038348051532267,52.93133603784236,55.993953418228045,76.26169399223981,65.52101901074285,35.458652757906705,54.59623850834751
283,21.390093152132277,48.736328694156875,62.30436774501942,55.75482373482182,43.19091273737515,31.31979017792343,49.65332416314533
284,17.026904373004847,49.61414639170392,40.56922501080803,27.544845994278674,51.48943553216693,51.03148862036448,45.02373645478976
285,36.60085695141227,38.67843325503729,45.09467962447353,23.38904249325422,46.63784700840972,41.17982515820951,51.719053758182895
286,26.07161092643302,43.83354706569069,58.26546791610292,48.40842242336578,69.55500748050345,40.94314016701004,28.63727571415108
287,0.14421100041016496,66.64254240434823,50.77537735396208,43.392651324169115,47.66780651534167,48.02458241089561,49.79266007705963
288,17.166583828169095,66.85158250922647,56.718007502536075,71.48587335803578,50.080853490117505,63.584893716278245,80.9866303181565
289,3.247101992939089,66.72514277939685,54.05999781256941,30.74086624541152,33.254294423712835,53.839951115189876,59.6413961242148
290,30.907800035346114,49.689209547538724,56.05325722247064,53.56875556115398,18.08014871281501,54.59074157155259,54.7417318045705
291,18.06153973729981,46.50292894987201,45.45704020709026,39.320029833143685,56.60986202024652,65.46786494617355,32.90853440573531
292,29.789841119694827,40.1929698437146,53.171414737560454,57.343287571964694,36.72134516290532,62.4599349193788,42.193548246431234
293,9.25077102567133,55.98399737016262,66.65532794467603,49.16139583768208,36.07549221164379,35.867808447214635,58.95264602257733
294,26.341094683427713,58.11279236775093,42.949688547157194,36.0481642478873,65.21404375949376,42.52964269954663,43.63902058623007
295,16.653321200241223,57.45966937049885,40.93136037056706,45.7586616864176,53.622489965873925,54.9324749059495,46.89841903536618
296,13.930934790061249,61.871792377420306,32.84680085084288,76.19865117108851,68.78088720252921,58.39471288067204,38.003868039272106
297,12.004253545059678,62.953623829467965,54.204267622179536,57.6519694693872,40.05299466629444,66.88148518829777,48.203866629930225
298,29.116689670907597,50.55861875695334,49.9821565673554,34.021523108346955,61.27332802235314,33.87179984816406,39.76752455766479
299,30.048202920958488,63.37785383838013,55.39516619717253,35.88147862500835,51.358466681707526,44.75029764220366,45.20311347526939
300,38.71069653435604,46.308461231646646,44.387622642838,42.167060608571475,69.45192835396212,45.12620652734081,56.606364473006906
301,18.151405114463287,40.023060558960914,51.627733120861066,66.92003460278116,35.43313730609151,51.14842689083733,38.39340218258859
302,7.076729182540021,55.21344881272152,49.27021279893129,60.730659122286184,47.6215606358786,44.31324937233368,67.90335811689906
303,36.336033888793025,24.275517596539522,53.860446028031994,29.79028739186117,53.20163013263501,49.69937690709008,60.191401542967505
304,3.5239576851870797,56.58641165472968,66.31568948536749,56.58656197307936,49.531305356246605,41.37350448603886,35.449266451587334
305,13.653686267388146,60.578726672496416,48.735346875450205,37.297603250032,40.734193304721025,62.52591256458927,49.22974137677427
306,17.637507328114317,68.53010552204755,55.33302591056875,33.90259938388151,45.79036130103715,77.72358852926004,53.90239814472194
307,14.538484464730793,53.54411361728733,33.090880666787875,26.999013949269482,56.28990574820766,66.54204136026907,53.67482175661586
308,54.9674113992362,39.32669897359496,52.29647423092265,6.261756921095813,74.54406894678283,39.103744913840934,48.67148458513054
309,32.184953800560265,40.57633192510316,43.848814923054015,42.615040864605525,34.75399153022766,48.058765042514885,50.45556266979847
310,13.232867331897232,46.971714870416605,52.47808268640786,62.944468061871525,24.188625466643288,56.34251212853418,32.28741021151044
311,6.2574160557966145,68.74752246497374,43.79370724003083,49.44035261734755,58.33053839853994,38.662957451124655,57.06027499610749
312,16.70329676520035,60.50152736964084,51.41428991972806,53.18268709567594,50.700885379544545,55.68312575378655,51.68056441193784
313,14.123165559797894,61.83973436804584,50.64280016899439,46.148367370593014,85.87968680650012,66.254985797083,39.07391583132893
314,47.40559502016207,34.99670405220166,54.95426781889497,43.13124835786176,64.92967202995963,56.4162462516523,34.200287958214204
315,9.521696226513974,71.7311363752085,51.12474700922639,39.275024143043396,43.41712644430635,31.168924912324556,41.96350220666612
316,30.387843473687298,69.83028408836299,65.20655190780238,11.955973754344665,49.55729130657706,59.04261436304266,54.69661925711212
317,38.673208232862905,40.75361566493605,51.630457597981106,11.589608364458247,18.30608881600968,44.73930875548763,51.88723831169599
318,23.24613582866879,45.106787984423505,70.33742840300008,50.43017353788856,38.82018096272102,74.50394721338705,46.020671846513906
319,17.963967007757184,64.18956402445538,59.85281860022039,43.6170375361576,33.4717030513979,51.16947624438323,40.32521386374779
320,11.756057216433957,55.783192268569486,62.824310349406446,50.48815974749149,68.23603502470486,57.22078215476729,36.51801585106427
321,23.267641353717643,50.036746702272275,53.8469452637576,41.41071234901642,43.8007754339401,53.69530671393052,65.39887358127332
322,17.499927306299785,44.11421020467385,46.733508011409015,42.20718841943962,54.498016606374335,54.837998734715896,73.36243479400952
323,35.67583482000099,44.48429328777889,65.37838514295352,34.027993863995746,54.43359372353073,55.44946835455959,52.73933683436242
324,8.703303736516146,72.19824126536477,41.70174898209464,52.34381536333057,58.882369049280754,51.39098038104957,56.82237676747717
325,21.773165807665016,41.913494534607864,62.42532494776138,59.1995029553719,61.172746749670125,66.75081159916687,45.52505511476593
326,28.281503804859927,53.97237728132871,49.97101285465274,45.29420236502919,38.46490440426583,65.03132665242998,55.867273809909356
327,10.97148785270243,65.12627814241016,58.14834446730888,58.25088885268296,66.70823570655381,58.86798726702835,36.4235075765441
328,13.105054937322521,56.63373390267928,34.05805208675208,29.316397575690818,25.7999324616241,59.34849322256992,36.082857508017725
329,23.457015706379252,49.2508632872334,63.363376077260995,84.51852352462618,46.648358289050286,56.236698375513924,64.80455478453075
330,26.915976676046817,45.76850729180961,57.363762343983915,37.7623109417753,57.125682133314996,55.566885267522785,30.653474949846675
331,9.06047379150589,63.104417540800505,55.43962849078198,78.98772511019493,43.05558265684894,53.5721825511378,53.51077942658415
332,20.967747017730883,32.173207670714326,55.71046683091288,73.8685438849896,60.98525619904334,44.0567030121827,43.73942207894589
333,23.568328962697855,73.32236164717338,57.4821848024321,33.48162845560421,43.81915755508838,53.265937389822575,38.392091144224175
334,-6.656156207494165,76.79604071525122,47.48956032959241,59.671215965572046,68.71293694239444,65.00691263993589,56.701175228340695
335,15.03728546711396,40.46505559111029,57.848311626157965,45.614689860844294,44.823346566912335,52.77530845473259,69.49938238182837
336,36.88226652236653,28.344134732984536,63.499211500772596,24.725337263170573,72.60563032651574,60.6056489484917,48.47742038236306
337,9.632236893488422,55.71967560179864,44.049238471624385,54.195804719514236,63.60543872185188,62.21442441288673,33.982141530464055
338,31.178297655123462,50.13003862822161,43.50916402542114,58.19216651488732,56.036274013125194,36.61708360271101,56.99093317298595
339,24.184850261207,65.42803609562553,45.13467198562111,37.941512188112014,58.221533549274504,77.72199344611033,54.82302580114996
340,8.816341569765086,46.79941426769224,58.26034606564797,63.577302505644674,30.23475707083854,32.33699970040199,54.61308126254875
341,9.975880412515489,56.676309453966006,59.46083412764454,51.42802538260739,35.51905077523625,35.594017997807214,50.68703658467047
342,12.528485547989124,57.9614837196262,44.491677777964334,54.35103429710559,63.28245662674428,48.99147773976521,48.091817749105545
343,28.587921902454013,27.210193740623122,46.86860868667106,44.238503606532575,45.72995071665085,54.81206858220064,50.21388582355796
344,2.773800510033022,81.71695996539405,40.80644114663433,59.07479749771146,62.98447157682648,53.834168507908736,61.223816002064254
345,27.734942819051284,55.67179589299917,30.025288775068073,46.2673256720548,51.488464981139856,62.15387645729592,37.41210794490732
346,44.17089828207801,35.0193028520825,48.324247922035966,34.57715159856382,50.82813174817879,54.243295571611235,50.59481511112103
347,26.01713516684624,35.821871739110875,54.298883691049824,51.93756439156885,48.42808664060094,55.84714398855838,37.021350749233434
348,25.319283390829302,57.661266913818885,35.56139116958868,39.06411491623048,67.7583279467081,38.77275194297053,54.09647270631155
349,19.369499669992464,71.99954427147536,68.79038283843585,53.99303103525536,49.306953298025476,37.55473496130742,56.77205351522128
350,12.593043183269842,58.35464661217336,58.0333115803244,43.69526281762407,56.24328638282075,48.48921683980866,33.360804411099764
351,16.854043801842074,66.03143081406868,52.63292841425046,13.38831182440958,62.49095837774423,41.86515822085565,66.76405680983078
352,33.10325359651959,40.76841924525549,50.39223127472382,46.7293759590126,68.99643886978303,46.60377044999591,33.99733383426623
353,28.04820376837615,44.59179653437318,55.67959465992835,20.68399602315763,50.755062288063996,57.831413496682956,37.38724861885361
354,20.657294882290806,65.31811586860778,55.60796971525291,69.11413451727768,33.58965019872477,61.36332438063271,37.94256331987261
355,14.860999692824269,55.017586272455816,47.16560188844671,58.124986690456836,32.797841755409884,50.61510157078729,45.31017927561696
356,32.166330719799156,48.615371793080215,48.37254932941619,42.69766713588744,24.312070964229736,55.50107034476754,56.94219137742513
357,27.75340548510191,33.376769310247646,44.572652815130034,41.498041445667816,30.90213482402124,40.63687466791072,70.85910570137874
358,16.544752191092,49.35097203194386,57.71315949731352,46.99727690325726,60.90235941116904,59.515660602646946,73.11126886932038
359,16.19559038615628,45.31023365767402,58.11817700532614,55.75224758360565,59.35583562330427,34.03446264001775,51.98799013950456
360,21.490213979231147,50.9203006383843,63.82565526098053,48.584691449354025,67.31583937173244,39.581157001600296,41.06006286778977
361,28.422521776502734,43.20829173683351,36.961914117956205,39.686894289312924,55.854870906433526,40.21117574815757,40.54349302701111
362,38.56713745096867,59.70836828128073,50.54017466402688,0.22256912997528744,37.118409824076124,47.867123081325104,37.40011674414889
363,19.53897206462211,42.6324859781821,53.67358289019631,47.65560562043728,56.958139305343856,44.59221352878007,45.07390474515037
364,14.287493858564,50.81276839939366,54.04026712942889,60.0338260786437,55.5489522872602,33.45935816637645,41.32134613171413
365,18.730643893427604,41.44562731969819,49.15756426691761,66.03640414629537,45.572341288390305,85.54804378092369,54.774395867643406
366,57.07468995187163,40.525564799388334,42.320882160109,6.701273042731264,61.67892667796247,40.92740826143469,46.75721620674583
367,11.339916661031252,62.84137143098173,49.11965331839942,59.23987552861549,42.79097902263375,65.92193648969071,55.99562729855437
368,30.23919507201309,60.70060074863584,50.57917016213384,15.479534715264505,61.57610000201986,49.52544831032108,39.564682019801104
369,20.0248535146529,38.47139284448225,58.20798194635315,59.38214154325445,47.396078714893065,29.885277052651457,30.018707754295505
370,9.12304844304666,49.488582936905416,56.981758665540255,49.62677603178802,55.43526093126105,24.379308016922256,68.27889168859403
371,17.230582440935184,75.63103099993596,62.50749949403259,19.636196185296978,38.2476772283174,55.497976029747655,40.53481317717895
372,17.17216353539742,46.94035315510507,59.91463956975564,38.64404120248325,31.35699864877793,47.35034764469809,40.719210356571004
373,34.89182096164982,51.62053146936944,55.242333454127326,35.72361522284857,31.231533140861693,68.03263782194838,48.534293539618524
374,18.077493641095785,65.77455243002372,52.99680990345246,54.95171071568291,56.649922299071655,47.27790241238085,55.18764147813829
375,39.69773281023757,56.21627372937588,52.85114878853445,0.7920461583401064,42.34363461426661,51.53534017463238,46.60371808239005
376,43.463602815146984,46.20941323028225,46.887422999809296,29.23546864253672,59.25934675931971,50.49313260091032,51.90849331361822
377,20.319543156339773,54.08667914668235,51.27540503934725,75.88423421528852,68.33887731118857,49.24838185050443,53.12679669963333
378,17.763804511689592,48.313006123335086,45.93052558709806,46.3005539854798,52.4721625420108,11.47158296123229,60.462730253847624
379,4.67071229335479,64.8056516794954,65.39433244647998,38.159694879083645,61.70076002144811,45.31105407629782,28.447263656641553
380,28.57449828691291,73.39810028881618,61.160652331176074,27.4027000257312,63.89347799087011,37.491182443551864,53.591009012464575
381,23.666156919203136,44.267613803080735,37.72366917834682,28.331067209712597,68.58298668522647,55.4684819140071,36.13883388262833
382,16.886052302775816,60.73939912215375,56.381144553778164,31.500400391028904,43.43346715242105,83.70177748558916,60.739787503262995
383,10.479643732630905,55.50868928588138,43.99840642111199,59.51444397303765,49.21408226878922,65.2763583014534,64.274373197668
384,51.83343083822068,57.533217924746175,37.950269922187346,25.720825011177723,46.7517842174159,53.57756993527525,64.482392887706
385,22.950354415490853,61.81679458652326,51.93529141100512,16.52483602773401,61.99815355265599,68.21545563493139,42.82505600062599
386,55.33103490692782,65.50815866059067,39.23834251464279,9.975094860234355,51.02004999754497,38.060600599268426,70.36287599289737
387,24.013694692711386,47.45306012205801,47.92304875702515,40.746734264227484,60.42420602141666,60.66854994537781,42.20587566723028
388,23.461852225361817,58.29608667234276,57.60676190206318,16.605862155689543,62.359447050286526,39.44579875292159,36.6886249472138
389,11.259025324787551,48.77641876209883,44.66864280981693,49.42884000016973,23.594635857195158,54.87633675124973,38.28296857221421
390,38.629756080929965,50.75655203881125,47.51394120640743,25.778972624730073,41.59663578867537,42.24224453319944,73.1769034948517
391,56.41324394834018,71.11894413790665,41.964077605805386,-2.4484489767156425,48.46182053043383,55.211361027985106,66.13024638473121
392,16.744938512941197,39.595980373023984,48.163321320073585,70.98389960236926,76.7757103138778,63.65326802464922,40.795541137920445
393,28.395938206961826,54.95795903297822,50.53861398797764,21.60224177730028,54.34669054262544,64.34599498631732,65.0968333554796
394,27.27737937477201,51.05993678219137,53.25706449143474,55.64219866334011,49.47578365341085,82.20370129072846,64.5462213266947
395,16.695189455483952,50.438047204939245,55.62196623830297,43.92219245503311,41.73101230719785,36.17734844481632,37.53782772602224
396,37.35381089432007,38.19652228419539,42.293200488250655,53.42945319746051,43.60537449816375,46.80365709700745,39.13139160857717
397,23.64939263312648,40.13937942779774,63.80284657694755,49.62311656772788,64.63553571676242,43.13422371981797,38.51911478510072
398,21.355083566388252,63.25654788085367,45.80728620990575,47.82414611490394,51.71665391044894,50.40613686147197,26.460940739024906
399,38.49047484437639,45.551377545878,41.251544338307795,55.48754554786877,57.26874613792991,60.151912737643215,38.34007925175842
