unit_id,CapacityRetention,CoulombicEfficiency,SurfaceTemperature,CoatingThickness
60,15.12032994855726,15.008806539024318,69.66322368529892,33.34097307731935
61,17.390489835632764,15.79905923207243,58.96360221568091,54.36976820926101
62,-21.863243253913488,42.74814807918167,59.18906558795378,32.31900969480041
63,21.09212591809268,23.133382776614173,82.30477682219284,76.81928785036743
64,18.912536669421225,9.430079791160614,76.46872003803378,23.833728270422753
65,7.8929234982679075,15.338446967845437,100.20933252402747,43.121171116041374
66,17.66098759067974,1.9580070807031564,88.30341052584443,48.180847086175206
67,-2.1251894978584764,42.893257778957555,91.93747200628674,52.24608277747054
68,-8.1500324239419,30.585228648154036,60.827934421461315,48.7547289374278
69,14.970420258806229,-9.235130119745754,80.59807150811356,59.37927838355095
70,21.643581067696303,-9.119351055112249,87.29365905639727,52.284052869155346
71,13.63003814743984,21.114637816354037,72.62875533106717,44.17657831341023
72,12.42168653391052,21.741719841691147,70.28327948574089,51.37390171473352
73,19.761953025081755,2.1495303495946754,90.53992092589648,29.159151772928237
74,22.52661045050315,8.85078565397343,86.40059446053594,72.81703095615029
75,10.59858190206813,24.129822680244693,72.55307178352831,51.81597156900915
76,19.86313699921797,26.70007620023288,89.71567388921066,59.71457507260725
77,24.33182169806708,13.828779877596919,105.57665523222312,44.978210569769615
78,25.592822305904292,8.301972758289637,88.76016803607094,49.48665472892994
79,13.066577553673573,9.948607160562165,66.33636184457197,35.859006090731086
80,10.007332802459384,9.548635770757052,45.47219050643151,69.10470085136397
81,17.45918499970925,28.905121361422623,69.31346678323139,48.88841282317124
82,17.80339267321865,10.433840082324322,82.91684468808417,50.56446577666298
83,-9.559896483966542,26.388344759272933,43.740341076130605,38.9991832200649
84,21.255020253647213,15.156074325607905,84.01533467752924,47.769353887711205
85,17.543299605498273,33.7477769558111,85.06662566824191,56.780285113266814
86,0.48747960362035236,19.870993977103414,72.6994648281367,62.323424216154045
87,14.581241868544428,15.617927142298312,72.43331497543512,42.00408001287136
88,12.214244953696564,18.53629266906173,84.20355192567412,51.215899050520065
89,-14.555479730941142,41.944927080702385,86.13553233997034,49.84339692429016
90,14.045042631594898,7.410627519836174,58.23265399229972,54.23339905241801
91,11.766756141009976,23.541309742089187,55.873725420122405,44.971670465490384
92,24.554493831505905,2.0886687307806895,83.03756671726008,52.10146254744405
93,1.2967883845957362,22.13839441097383,79.4400537095196,56.1438175991135
94,12.243006071540538,28.616410866108062,58.956767838159564,40.62220603720227
95,9.315996580861789,10.896392278564125,57.48580386981733,50.19272586618663
96,27.638633834702112,8.889219595091495,91.66136106816056,40.00838074632771
97,13.92067295869152,6.300632177791432,63.63303621611817,35.60941318457052
98,11.340777881356356,25.51610883971734,63.09887846911457,49.02123651330278
99,10.997170322983063,15.95336808644577,52.202358205299234,53.93147640221215
100,17.430256735822717,13.76188663460297,71.653311253844,34.38236480581841
101,21.267971968752242,27.09044787192061,95.71649640615631,68.3585499111683
102,24.147677843978386,19.558191146252767,89.45730728328856,67.34988542411007
103,-1.2607098506249672,33.84810081562207,88.31434720047727,48.439361038904984
104,12.586807804749995,2.8218643947744013,71.14242746824102,57.54796660073102
105,22.329374235891176,22.02538170863818,75.50855342314398,29.85916082628211
106,-0.8826366736706648,28.4510560666308,79.88097334561182,49.20163573243002
107,13.13474120840717,32.48746278006813,66.38351430869294,58.7113279563956
108,12.346532708405972,13.368736650820182,68.6560024228249,38.66628550786867
109,10.72437169215624,20.516108586478367,74.5748434044469,59.99246624541044
110,3.98719565872077,29.986623924604753,81.18905543891279,55.889802551142544
111,-0.7234254155684932,15.788703529040612,64.55494930502391,43.23999287708911
112,11.018719337685898,-1.2369996774940386,65.01239902484238,44.167425588913154
113,11.239650423803646,10.461586637150317,54.18868335158893,39.38415628239398
114,29.369320866412806,17.1918854885091,81.25324192922137,51.79212222204552
115,16.125755417952142,7.563364130721583,70.20409387541856,31.55415225318746
116,24.352457058905962,28.148468229947902,72.95061721785936,36.7572586655806
117,21.837884031705464,3.023483087351818,84.50534141530522,50.96455813260019
118,15.924439694547933,-0.036376309552842656,79.8900454823627,32.81511085936621
119,11.573190587344559,14.536563118285937,83.96600160705998,23.21568365631632
120,11.938196726472805,21.273135445714857,75.39085043101075,53.236550319078106
121,15.3524540866875,26.34732620660099,62.05546607692206,69.40623245881866
122,13.077832216339349,21.602477767336335,82.13840181236685,36.7498435514314
123,22.16026391209432,6.673486791206835,80.26038015838557,35.19528687717772
124,15.31379694184882,13.113388261732469,77.75016602984083,61.30667918384462
125,17.18824731743429,17.806383932065668,85.79002038382254,50.947884818434744
126,16.37872444680963,5.412995535416689,72.90422882447741,35.162197738515395
127,22.018742351659892,18.942437161389783,90.23175620359845,43.972493720145124
128,17.045144603565884,-3.1406359286665975,76.33183575652806,68.41303925814911
129,7.327142243753704,17.510480148442483,51.13536030211574,37.96983713942225
130,20.867742607188625,20.34303946601859,64.68503526308109,42.833095531847775
131,18.83283197240721,18.893251531119276,76.62421724335958,37.12574059709545
132,-16.75569808927236,54.21168145328463,55.3584878774028,64.85407618100724
133,11.034721283699898,10.73401775047791,38.98355720845238,72.856765850122
134,12.011186322103697,12.691872430323514,62.29467480554945,61.78412784672395
135,14.863875524737015,10.510143371053935,59.102000373560706,62.23903615545472
136,13.442982058842777,2.0960778152572637,73.53272132330255,63.59101392658919
137,7.202321687288652,18.76230235122117,54.95922076929813,45.84077436129001
138,22.082873308526803,21.30405050233574,79.1312022995784,63.248235134370276
139,17.933424067383264,12.271897113820433,86.6376302518041,51.12194034486388
140,9.3024882423837,12.932526732957216,69.4518007876698,60.723053983544716
141,1.1195776217610964,35.32165264734081,77.1663416871541,55.47447529993352
142,-4.112958074261968,28.968295880433708,70.47266165661603,72.84329180610695
143,13.092812283646058,27.8606534469471,46.11702718036874,53.50191301811876
144,12.041790601207412,3.334845749564387,80.47268822850211,34.39699053127868
145,15.34917794780727,12.245141405749866,56.083617677104044,41.52451899611931
146,8.850667182687896,4.335099188344856,61.675715863594185,41.01366312778137
147,21.68294678459867,30.17728554273443,75.96788526609097,44.12395560998576
148,19.74138015548157,9.265902759335614,77.34110545966071,40.015017760666346
149,0.6943035904939152,34.81257490861239,91.91483712912539,64.32576502144681
150,18.176526899208987,12.035420720355575,72.45377269687522,59.25136057156795
151,-11.392581315783172,45.01614928166903,84.10489114793319,49.28031790090881
152,8.746918714120088,14.4831234261363,71.32930600636948,36.6190492251521
153,20.416114260832725,20.397684439322344,86.2551849784348,45.80756000526466
154,11.23396315458812,6.426052463279141,66.23681584487957,59.47077142571073
155,18.00765490238935,22.264607680915766,59.30120050656242,68.09555265999899
156,24.995941881421917,18.16703043303417,100.82720988118729,41.975178822632
157,16.19250882843715,19.293045685454118,63.214445777824004,55.62525955480667
158,10.174288530915032,21.04053214871328,65.98547494602495,55.395443035705135
159,21.56574200211167,6.098096036592169,90.72275013649165,50.07477747882725
160,18.52157885076308,4.0668139429766565,69.78574814227657,39.10485153687257
161,16.594503343632983,9.466189220383415,79.66745427563303,48.72050372100118
162,21.18740523589547,14.103301811051054,65.28448407875834,71.32094014854304
163,17.990254280010326,18.139822205758144,94.79746426805589,80.97012614545659
164,19.612693674168348,2.38088094332465,86.5746478059443,60.99942751645784
165,16.03893065157374,-0.3774571927792465,71.60851694781637,43.557249476273356
166,15.216017784767782,12.5630491686122,71.03530955443125,64.12835897914897
167,18.00328273440193,18.988862314362017,70.40401079863297,51.57562557818711
168,10.441694557065569,18.076517687385575,47.39534062263354,33.73170022119217
169,20.748822316908562,10.009158204434286,76.84919813535372,54.13485304120605
170,7.1771416219077935,19.601878606424613,61.35075513227544,53.149849754136355
171,16.708209653379626,16.15228792924988,70.38585136844993,66.22783298115101
172,22.963071942801694,14.583525952302178,93.72067638810483,19.948564663478038
173,17.152531526702145,8.955352575295851,68.49764438215567,35.077269683162555
174,6.433259600010241,25.213776206811005,47.11243449829684,38.54430817043962
175,12.18468039764346,1.3887787687506545,77.52657522351167,54.25750217574571
176,12.265085258088245,9.112237206424812,81.25153263057533,35.46710203787922
177,11.765501009519118,20.708365218765035,78.51402677844031,30.176881578824485
178,-1.280201440932574,37.750700373920914,82.28861610990698,45.2024684600211
179,19.361664139318766,13.782255776774466,78.07433717721209,48.96986189999156
180,17.49980277480077,7.507837035522663,53.23904083982729,63.37834217223879
181,17.073212294499935,9.0656685011512,69.27716437459982,61.47784706069956
182,19.022651482085568,26.107381762426982,96.34970646512355,35.66034128019281
183,19.5045330608141,-5.697001872888439,103.26987157120524,44.914474545735196
184,14.832555512068508,4.6116986427033115,80.76086700649849,45.88007184720026
185,21.858577793723423,2.5815766866243948,80.78032168450014,56.78042353640606
186,18.10732157686871,12.455913154843111,43.01364426169435,71.38422814157865
187,14.891123458410142,4.998512762357563,81.60978790261962,32.51050234031849
188,15.309445698431514,4.653090111149291,78.75579972561658,59.242908285366354
189,12.735570320437324,2.8844131918910163,61.71019847386338,36.85385940216727
190,18.395369859895535,17.864511943830696,79.13320410282898,54.99229235784059
191,18.299842990909298,4.082714460457961,60.40140138344694,31.829871328912233
192,23.456511482214086,12.087633237416028,82.57734105768169,46.888288154865954
193,25.742864052995245,16.505629490292137,95.82666071530326,44.9170407440402
194,18.7705114956991,20.911764751894182,76.72411268748792,39.73379789651586
195,20.23344858714064,7.584612701812405,75.09628766203458,53.688466661463735
196,22.274754653193657,0.06870888189384594,83.3663638835535,56.37691125350987
197,0.895367248742752,12.186560101417742,69.73806347269228,48.05491718900965
198,15.52491259504168,4.594479417760205,68.71254062873223,49.82649976620546
199,6.274386698190898,16.17088723995047,86.95533051473512,55.570857183616006
200,18.71082000575423,13.2116133146279,90.00743304313126,57.39700889860962
201,19.350117462272788,7.718906579631267,77.43095228280438,63.8877987177307
202,-1.1480135662792859,35.241360549505956,64.0480904479377,46.97679696672731
203,15.287818466763868,22.72554149793886,82.84820421913228,32.6559952672992
204,21.67292204195775,-3.1987641371951714,77.07065665429894,25.661878931953993
205,13.327989259186358,11.182985259009385,70.34671623506537,36.446230646637375
206,19.602858218178714,-9.221937186089974,84.13788902132951,54.09761238539773
207,-19.493449605038084,45.38089914407093,64.35575352565498,40.47563595461771
208,16.50811960366125,-2.308814380849885,77.01388103544303,59.943332588344504
209,16.147182346593603,17.456455696172895,72.8332680869896,50.526802358117834
210,15.468493367768719,-1.504969407221914,81.62781620445409,50.23211433769982
211,13.779432272610373,11.31341427371682,84.99053877810113,53.77076644505338
212,23.993860063864147,6.775723047792637,84.89552484022204,48.59324133823082
213,16.225500776615846,15.348862383711811,75.41549184300571,60.46671761851848
214,9.28894876025972,6.641673761314946,65.82182860641198,40.214443572930016
215,19.371950090257148,7.723811053783216,80.33103363625325,56.8231826008975
216,11.85808125079542,17.57759901514867,58.96739644531928,56.3884941700401
217,17.81304626088558,23.398201705547756,65.17607702103335,63.240017565605
218,10.31192922709156,0.20030928836787076,56.046601078064185,23.90261003164524
219,16.939649129353676,2.7638558008500667,83.70234655601378,63.600922879422924
220,8.78528119100545,28.701569109045288,68.55524400676866,50.82777807291707
221,23.183652084550396,1.7069087898446167,83.53653542269916,73.34975781982901
222,15.995533855146794,-0.29370702863352527,80.2994962958275,28.35860519089158
223,-1.0484724467982196,12.64608463374593,56.75499909006625,33.02064227534846
224,12.14172912506859,13.748377073130564,74.72892045811767,50.85704377191717
225,12.20495073721056,4.284512373427718,61.00373179733221,58.2007627857722
226,12.247057171224824,-6.773819867985431,65.88981554304367,45.277247189311275
227,11.152566840201658,12.310180804352083,58.80084922036379,41.53325602271851
228,21.4089058352461,20.8727109339935,80.22453786959599,60.765648024129725
229,17.825032392842846,12.312999949247068,58.65365871039573,59.56514490621067
230,12.023705377578802,10.177912620310629,50.279114109548,51.43966772852367
231,15.46069332740036,-5.2081459712524865,71.68268038187253,56.81691721849803
232,13.057824282064047,13.63748458881416,73.90963655989027,50.69284085451306
233,15.12464092037336,10.28835108337438,71.46136403980195,37.08608699965442
234,19.073854369753356,19.905904351683034,87.57390181930094,63.44181737299301
235,17.09299717034392,16.603206864632547,67.38580613903726,57.328081923769396
236,12.138194550710391,12.410410418390807,62.514628358955974,53.17280975219815
237,12.575615082268525,11.262058833729524,68.74185808970506,73.33825386271734
238,20.68857617437175,7.3269768719407615,84.39382048655142,46.735142787416294
239,18.607726063831812,23.76955586193388,95.0047775716598,50.888929549442636
240,12.971764238739834,12.870347978765789,77.26413049277961,59.90378320506953
241,3.73179349458883,29.946885781357928,63.05383080155681,39.952363808287
242,17.097673988090037,7.959615852019343,70.38032819274382,68.1086051922277
243,21.911959583611466,3.771666396369044,81.70666288905815,57.75724865689351
244,21.979625773104175,7.7226440708032955,76.29635862375048,48.99378638006869
245,9.294932139733698,7.930871560247228,73.17779947121139,78.50552363127723
246,11.757590182650151,13.257242011349096,54.765707480871626,37.79667835626287
247,19.86064276230269,12.007358905543168,90.2505116262863,54.035550483537826
248,19.639180985627434,6.0948685228914155,71.36681633036186,68.74463411905867
249,19.32259950851695,11.832543956145361,84.25357616712027,61.95253943834437
250,18.178023454367636,0.6305515782297295,82.04787088715584,54.92926104188506
251,11.547851437793673,24.08044925964495,60.95152592892797,54.86721125931572
252,26.69014888223769,11.77580953296161,88.85810306348478,53.94289846734566
253,16.954368747472646,11.827670587855058,73.37893115582804,42.581452587910896
254,21.112860093925285,19.738970883300254,86.93617517529259,72.55240361364793
255,15.205840689884944,-6.900460313985022,75.25844849539847,60.67173762364096
256,10.921737938770178,17.597574193871978,68.69780153954093,77.48257616492467
257,12.629766479572995,15.65312103773884,70.51614749578798,44.86227666298859
258,12.781736362104038,21.76062023986055,84.72463088072121,34.07489339807796
259,20.02504548089438,12.53881403959662,85.8664267452911,60.7411542196763
260,13.546390457727842,24.132899508379687,61.26212541805876,66.36506554739677
261,9.314163545395576,14.998049005326925,56.213801053815814,46.81194945226648
262,14.12614305027607,10.588301600585737,66.90087139742788,32.858283491603835
263,8.525895848061841,30.865759277608092,63.95326147629097,57.389417869064374
264,21.16797693086464,9.772596890089922,63.65734804273503,55.417502150795876
265,4.265851610443616,6.783757759191314,43.4447043033231,56.43030172165166
266,18.432983950340834,8.2076012045089,58.44705895992357,40.733259774740574
267,30.620326326784365,23.06714088341122,85.91470393448598,40.27241313376233
268,22.84856672082947,15.094232819382345,92.96888162586652,66.03041244981195
269,12.396357604961448,19.31117429959253,77.99334453446855,41.680711711715276
270,14.76125905221819,2.900392491846281,57.81239151430721,68.56971589478087
271,19.777118152229004,12.468774634321797,62.1538069628722,50.386121938342896
272,7.710226992357484,31.20271807510771,74.83050765826343,48.13769202623785
273,-6.492246098788251,21.658764038488346,62.15473777012771,66.18963746819466
274,21.46907585346373,4.998520216387325,86.90479230789163,59.56529115905775
275,13.521253801380803,10.993583080896183,64.18250316638907,45.29562315985482
276,-23.622779378972204,46.84453320214634,63.7188228113995,45.070972378505544
277,-4.924892580659986,35.11455212149385,77.81941692576254,51.515497161513345
278,12.817783184054036,24.386437408660566,65.72670847697547,41.82414053917118
279,13.516650260535185,18.81083109530383,70.26728480748945,65.97579859778843
280,-4.879794564422403,50.283868845653416,71.98717977660847,55.029324246756865
281,13.404089147158167,3.6978482795590217,71.79362029497318,39.896356713395065
282,13.91733332458298,17.96932761224988,74.30608050321644,60.43194136146964
283,19.21318205678083,19.4314185444047,78.52582301170284,39.57690706714716
284,14.945677331428222,-2.213649086192163,71.85482519048857,49.65491120587563
285,11.003317579599726,-9.33958376211016,65.10969482993399,49.642873050879956
286,13.573749983957436,3.9600470865164867,66.1505597993893,32.6964124184131
287,18.659238680851193,5.31629530216021,91.20877551875024,48.941716827455714
288,11.886765129132039,21.959115414352766,67.05664218019454,88.55333227937382
289,9.593985690281592,16.936940480843756,83.21945334437666,54.38520563810382
290,18.596240032558534,21.150554544717266,80.64882510568611,45.07090519404147
291,24.34256562720418,12.591905381992339,94.0733679492081,37.770203159755916
292,21.656325720022515,7.768897122410804,75.15560605433856,44.481455987228024
293,17.53247077567491,-0.1439998112118559,78.21738597719545,56.90006320041906
294,3.3173749417778113,12.767410780109973,65.54815939926509,52.62491566560333
295,14.911754249648748,20.95617241012911,88.08769699581107,42.71246118762359
296,11.157977107972583,27.525384974214635,95.34984532563573,49.78562946342877
297,16.89808627208547,0.8056876238128883,65.26142312209024,47.088055223588846
298,7.694244672021301,12.145204385877074,67.60171836982654,38.74067596365587
299,-6.542600051994695,39.085770793518215,67.66874906716897,48.47516114144456
300,14.353693620365897,11.126592823006797,65.00012884869948,59.2005760508382
301,19.670468594596226,9.4393748782697,87.70880577795303,44.34857629956356
302,6.276043593370662,26.72003406903352,102.88893788530089,60.40848092637084
303,19.689885676361037,3.4046754339693956,68.19611863219517,59.74488616915681
304,19.539570647246173,2.96344858325107,93.00690412529855,36.163814992840734
305,-8.438787584793989,35.54368296230666,82.81296351474323,48.84863211126346
306,14.729107353930129,22.408039599995085,68.99429831662577,57.31644841830388
307,17.66085899023372,8.28892249829394,78.16281865230523,56.469591109162984
308,12.850701173158498,11.389486589487118,50.99340397272666,48.427448622367834
309,13.92156480090464,24.701316550338497,67.9606755936009,44.80146192324313
310,17.364717343680738,10.191782866367062,80.59233609881123,22.723474175089592
311,14.760385187535416,17.106515636390586,73.90890004873641,53.5986655201217
312,22.729996770369596,20.743167996672184,76.52799329161618,48.41753222568049
313,2.6248193339049544,38.407594492084016,81.82643461024968,37.87430895483112
314,11.692060655030186,12.042887336925741,60.727157674396096,33.78693654536544
315,11.919553826000353,12.031011322275866,72.05531419467658,44.0295025848549
316,-17.90293255882935,51.2080743335124,78.60565252814816,46.46456372565396
317,13.069481359454441,-11.634350807942534,49.59795872556677,47.051872973437874
318,16.4308749929594,14.603431749632847,87.45959350342417,45.09958347182282
319,10.974775190207827,21.914219306960526,64.0426635958562,36.41551839410947
320,24.243501583518686,12.313423565579894,90.53034375885052,37.90583302654966
321,19.099695628515356,22.364277928147388,74.38661389281305,69.41196483630421
322,25.66862798145441,7.506745879588258,87.86961145288466,69.9789907591245
323,15.54050453035294,9.16202596337531,71.38205223519526,54.51175824633764
324,12.430187758355785,24.73845403868885,68.33857277201615,52.878188544461324
325,29.129004889579704,5.242056274664693,95.79128039486396,42.053045152888785
326,-3.7921063013443277,19.565602897086336,68.9213043898445,57.53773361418913
327,13.89602378106865,14.350048328466576,75.38611959377559,40.04566864553735
328,14.14684462641783,21.00187255957689,89.99059433563743,33.63568221156008
329,26.011198797629632,16.73684310018577,75.43146822526755,60.95435513856465
330,15.208232345254457,6.3092486456442956,72.86872470556143,37.29875197731685
331,9.614566612155205,20.015646838049566,85.0749936907473,51.38936348025105
332,11.3964601587147,-0.0787508537454702,76.47103758361949,45.58379179807854
333,14.420211648477673,23.300960437007383,60.158801243299244,37.01636273259461
334,15.308474567556535,15.226828378000201,84.19359685375369,56.26176879327283
335,16.663427847839415,17.072610030487496,91.56263629217425,73.70288604832423
336,22.390131022349845,2.216480588465971,71.88857238103444,48.29442242014141
337,17.177536741164378,18.640839194901588,79.99373919732686,39.29913817862447
338,-14.28276183961614,32.55080723762254,77.49739723365752,57.720869614932354
339,13.380138938187933,-3.6924115122949814,66.75083532322634,57.8168539610165
340,15.37912359683773,15.736233763087384,88.14841165977842,61.33847099958367
341,15.521560290807924,15.35670554407168,82.06832887855289,44.468473764353156
342,11.923441190044144,17.139829692288053,71.26235683460973,46.255031431526376
343,16.548644011753503,1.078778399017665,71.55962684940255,51.88285534818909
344,6.6425126572688225,26.107970512986572,77.65180873995278,68.52553756499691
345,12.36697414622997,9.60208832446785,63.50242885674426,43.744155007182684
346,10.499787892419974,-0.2012761229410156,50.9735210882516,47.18040950384567
347,16.788579967850755,1.6265631172709885,71.12478995454903,39.67623231338485
348,9.586663931169252,16.171954822700172,71.6360449311058,60.9640493733095
349,2.9667909870630123,33.07475026150318,79.91316553865605,57.431370631342034
350,16.014686580603545,16.72878672028388,77.26423811775837,30.951363527507112
351,17.439310052550315,10.552939711647364,61.87902511939927,66.07634841809696
352,8.090250941383424,17.805768822609004,73.8763479416832,33.017220528262605
353,9.564528834952267,14.16891323163141,81.01894153862577,32.6406288240108
354,17.069500024429033,23.93857166965172,73.80205917586635,35.7157400485938
355,7.357559671889998,12.710368972077548,68.79055114652759,52.4327177437269
356,5.515117868108509,18.00013724644832,54.593926442523,49.037880353071685
357,11.9698574683745,4.642722304897306,60.10613919395744,68.64798618736843
358,20.778300474625574,19.682035544402318,76.908060080053,78.36853735985919
359,21.31849587276431,0.6544534200062202,96.2983370363185,51.36182745856827
360,13.769353967744042,7.473041964566442,74.27642009775269,50.58874127065037
361,5.5962063665703745,20.06498022403529,78.2986269862689,44.49262670006927
362,12.298025030574028,4.659746833097492,58.828607718401635,33.77909546685239
363,16.2944738278088,-0.04342016777379243,77.00789611515721,38.22486842147263
364,19.30095467770654,2.4195108371500034,82.48594066384452,38.88291335706705
365,18.97905063898942,10.68152307661422,80.51842079055476,50.038930870899335
366,14.596679340043226,-4.592813807568849,47.34714070967867,53.049533809128825
367,11.412124720096104,31.47314464560089,74.82476078866337,62.45553642515525
368,3.8495460718629566,11.355601662753315,62.86884491805963,39.14547146869354
369,24.625112701078237,9.984943124039209,88.56599434745617,28.07976403030527
370,18.388268662833013,5.251258475780306,86.09161287380671,70.82331573626914
371,6.756998166324084,23.284659472213704,61.43734294270133,42.48504415293862
372,14.901390244726976,17.059628143208407,76.35609063455314,42.31721603112023
373,1.1914608992834157,24.972565818264837,64.82050794348122,52.628226542261004
374,15.240209713841187,25.57180587657745,64.09927445529043,56.596170396562094
375,-10.435753843181804,55.67281803702788,92.60414148776697,44.53087549578804
376,-2.5608088698155784,32.66847469605215,73.77989128702592,48.83267441347935
377,15.558513818677397,21.66736232684862,65.99938595367281,58.258319631650515
378,25.349717492222553,4.826920780822313,93.2290250459782,60.68128447325528
379,18.686474892760014,9.571151506298701,76.9351659643407,35.09716426919193
380,-31.76794076878014,29.251991543313984,60.141648702707755,60.1267472232385
381,12.280434333856796,9.479120526120655,77.96036152554426,37.48869309133567
382,8.158123017444264,28.346028256851888,75.56219966575433,69.5063683445353
383,15.596753015800548,19.988942262430733,80.37790518924655,67.38972377666069
384,10.570733780630436,14.700962235347996,43.65929852139923,64.5379117205012
385,12.804487824381933,9.057341544348901,70.72263397879783,44.62680635664474
386,-13.19089526506455,40.64569935803392,52.880040699045615,67.28107150432574
387,18.583831288548982,18.732281901660926,74.07122580847852,44.24728893117272
388,12.919824777347074,17.00544940781469,62.71288370291278,39.169489637271674
389,16.936180759849076,3.9937440276669394,83.4085348236399,29.60283493609801
390,11.314710100051567,18.575782688087276,61.562901392957535,68.897368077317
391,-13.582800640020368,46.82576265508428,46.65741895287134,63.59456527849023
392,12.295377844024214,6.686159525112868,79.0385566516762,42.31970133608424
393,19.2289093837555,12.863834652604584,63.2206614822938,61.754006468767564
394,12.549423662238366,10.153993332287303,73.43664913684624,59.104621373094076
395,22.287105924716755,15.868761309595081,88.89806273511738,37.00322263340952
396,11.761120800289106,-2.363779577615162,62.47299098592827,35.42676670662229
397,16.501991121707988,6.27427531566321,67.1172942410123,37.18055847196245
398,21.72436525434714,27.44066547788926,77.28288607651716,32.329123349853255
399,16.36916604270855,20.178890575044583,68.71485500586566,33.62841604528008
