unit_id,CoatingThickness,AmbientHumidityBatt
79,46.05332175013116,45.97421130751974
80,55.96597877472952,66.99268161547718
81,58.28686824625326,45.33146481367534
82,53.801198394847134,75.25045190496382
83,40.94399187299846,44.731655524138745
84,66.82823712243535,51.52428196286626
85,66.02767605400972,33.371057552163705
86,33.004227876500885,61.63930237369255
87,34.166074102353306,44.92621376699425
88,44.59946813304319,40.81883436735331
89,54.320183095352434,46.96818764566164
90,62.66008813232064,46.462342231924154
91,31.725246171868527,66.54246999189614
92,69.04472946129489,58.280354301145586
93,62.059220825085646,54.146127067894966
94,56.67972785781974,58.483908558321126
95,51.24870694839516,53.97723569114441
96,47.116394805297375,44.7621555730956
97,49.78973397034041,59.998728837162766
98,30.074634534319788,47.73590792384999
99,39.983597184054645,51.75647986874905
100,64.871741193052,30.848990900688314
101,64.56221346228581,51.75100295806536
102,40.35069034758374,66.27064190476982
103,41.131575326480224,62.80268424855876
104,36.434739855367894,44.527439977528836
105,64.74896008770878,48.06605556384968
106,57.34580463876468,38.49607398070218
107,48.215708177431566,69.34072874444435
108,49.28290344961414,48.49395612910594
109,52.12061856399626,61.527966805371335
110,48.41538019337482,68.70233485435224
111,36.74418112458251,47.62789325884886
112,59.762370165293504,64.16289831132606
113,45.173116104016486,41.69504827544271
114,66.78866410457535,28.774026005444252
115,39.719327852458996,41.09964524532425
116,45.96008721738406,57.974654413152706
117,37.43494429028768,36.480050668900866
118,53.23774760107918,56.60693673231509
119,60.737042973092144,52.31716906412457
120,44.41637947524245,71.0459225583855
121,62.23492771350458,35.82500806071339
122,60.64837291533171,61.930947111863325
123,54.00935324466507,44.78074371240189
124,46.91961282766217,45.75807750009604
125,54.9814958098363,34.51538682478935
126,42.17345703413003,54.85581035199084
127,53.91131614844009,38.9367958666574
128,35.25269175631475,63.129078919289434
129,60.10437763430075,56.48569588941523
130,44.930920549177365,46.981149563644884
131,45.68008935921213,38.12084981046909
132,52.5042871517981,36.87786368895022
133,63.32965069840196,40.098739925555265
134,73.7298182745798,52.7244090393917
135,64.03066534426273,60.33498786804983
136,45.441456538625786,38.60423880412431
137,63.98912506862547,42.9158622321847
138,60.561564923477825,44.07874695935926
139,45.29037188528174,54.748004887992415
140,42.26599557928185,73.88919146339002
141,63.730040085421855,22.489968281108514
142,73.24721739010707,59.43967665783763
143,46.115383737166596,54.84125947245112
144,52.71985991159424,73.5827102627253
145,72.58334567948745,55.61987625989119
146,61.64321383490774,44.08460109497395
147,67.07232889494098,64.47135287752762
148,51.54093621483961,43.67568571008606
149,58.94338980942273,52.56037845840442
150,44.4713040631497,48.424284605430366
151,68.0996785113048,63.0818759667075
152,19.69690073564798,46.0328979591973
153,57.87580775850465,60.113635810262366
154,51.91579665610406,62.38495055098177
155,68.62850211705067,62.497430535921325
156,59.073909525129515,70.76305511557428
157,58.249687274111515,36.96680267699757
158,60.599680741505644,41.778316471182585
159,48.288129392382594,42.78998107080274
160,66.66579194601795,67.75915682405622
161,56.19606582776181,42.080366361170306
162,69.58394114288564,39.750163102461734
163,45.21436308047114,46.22043028811848
164,44.086747262316784,67.8412149422132
165,56.53667400601519,64.88781838238013
166,45.46497537553852,64.3882376566299
167,47.40382260432657,62.959637759737404
168,47.8337654433688,64.0788847968115
169,63.7074100378685,82.02844097488216
170,71.14135893924444,50.03163198822755
171,57.308594613233346,50.79241660539557
172,43.462866027592845,47.805452939179624
173,36.41895603930123,47.632915732836615
174,48.50719217019678,55.84896561408348
175,62.32967525622935,50.513236814798844
176,22.020883511163294,62.927969307791024
177,79.61009279514994,56.331465535386954
178,51.7196851352699,73.41316298152896
179,35.919359646080665,37.69373658211965
180,37.36723311840069,46.12784422579073
181,27.829536603008073,56.89676428000159
182,52.43883619579249,65.31117460622855
183,59.38391228420503,41.73073869555194
184,64.46232034342,52.56072318250266
185,58.685074109544516,62.888064332660534
186,66.26906118221152,59.75334107641495
187,65.35734163510067,58.13427711938728
188,38.01861178104604,67.51564285378394
189,39.35522742821161,46.1465298129591
190,16.213179573754026,52.898306588263885
191,24.81763709056574,45.127388542553014
192,66.35090854552743,59.56091802794862
193,53.91037714683788,53.820785001102195
194,30.19753389068883,62.58505883349349
195,59.699037901765074,57.75028301378305
196,52.19015759710081,39.32645293552368
197,54.772479829148104,44.08816272715629
198,46.56341518099835,52.80343370401185
199,59.12294544246428,25.766484959262943
200,37.275453877754785,61.808414154700586
201,62.84681817247104,65.10398287801134
202,35.55222991767187,18.640170650300576
203,33.16048900229369,66.16590716313026
204,56.26591435022597,33.84914877647331
205,53.01585374681361,66.9058600624088
206,43.57786251557858,45.36197493651112
207,51.19248138344275,41.31090759226795
208,42.55841271643719,44.124013822896345
209,47.55535101055965,50.147634320075426
210,48.989037445654056,47.66503183552063
211,62.26254250163944,26.735146714598955
212,42.99339150101738,67.90950010413589
213,39.551621996029766,40.106288779918486
214,55.751738557489055,51.15935721498933
215,48.01184521782121,51.87828045776261
216,40.43112292088407,70.81925502189756
217,59.44086416313371,38.17978737464321
218,57.06881838725017,52.34705371939992
219,58.84994476012632,34.083128414667335
220,59.696183057337834,58.234660386932156
221,56.0399331034201,48.632423981790936
222,50.70267091247485,33.31725376279435
223,45.4809122685858,49.68157788741142
224,44.59248989131431,60.662085059620125
225,73.06359051326301,74.65342463948603
226,26.350648389432603,55.31718250404556
227,37.15065722737762,46.50964237109313
228,45.64396962936334,68.7221307311516
229,44.22701699883842,29.14158344970122
230,25.735776239124124,37.660457056312396
231,63.65608920199077,67.62740628165888
232,33.42719896266105,77.44928558527495
233,53.75471384433127,44.817837683838086
234,37.0376892585521,66.13089835444931
235,54.51304497549275,52.31300167594689
236,65.87552014145693,62.58327526887122
237,59.156046034318976,39.787001482946614
238,45.657033902264416,39.65330200712045
239,62.44399157198393,46.00959691230427
240,50.87994778173272,32.69963129404989
241,34.289850225653495,52.23622454928111
242,18.817481960706672,38.71048655262633
243,50.70984908138486,55.986070323984805
244,40.16601883361776,36.72535597482493
245,56.166397665425635,53.49426143408365
246,45.183541155448665,41.122195565817535
247,64.56748061590037,35.74945684690606
248,55.75718945304612,53.37159168194039
249,21.203514213974884,66.08613075179828
250,45.69487463578952,48.04839608857746
251,66.24758735550222,67.90512028215578
252,45.015866162028274,55.38687901509715
253,45.24052194886519,39.045477835972115
254,64.92932591753801,58.802760042293485
255,45.47718556845893,48.54108739420755
256,45.25657048481915,52.678954608652376
257,45.446974156700435,53.05510389673173
258,48.256660890539294,47.67643159968479
259,49.95104155726943,51.033406419804024
260,46.80897915959775,50.194411582506696
261,62.82524387704757,53.324696303474
262,65.01563999329612,60.0893662090276
263,39.0148781725267,37.614959436178395
264,48.63187261207487,58.259755914928036
265,52.39647756009326,32.6976407682221
266,65.587362527387,68.61306700677369
267,40.80744299213777,64.84252622164097
268,65.21048858286984,41.07486513917301
269,58.80176178481503,62.65736649474751
270,72.47441778111457,47.77153536665661
271,42.62865832894182,55.728628773775306
272,61.89086315945995,55.299263679375755
273,43.175351454811846,58.616730661585805
274,54.42056352810068,51.18256165837617
275,49.087807071955154,40.8939592713584
276,34.32316051347714,36.5164335671419
277,49.282792324149156,40.4040996044887
278,45.73389472046675,50.44546991357736
279,64.16141548955173,36.65994917545061
280,33.07070045868494,64.58140393786218
281,64.79906441458802,53.60236316142688
282,53.137470353485874,63.627231522009694
283,65.179936839046,43.423463339596125
284,53.84171157057719,79.44713205933539
285,60.58363333306338,54.05872061800916
286,26.820740487244386,34.968017227281365
287,47.20538624694532,33.73338448115591
288,47.38708237871249,49.85902758830507
289,36.96798086275285,49.58199544125367
290,49.443965487751605,44.915077283136156
291,59.673927736570974,42.24600101978967
292,35.59686658989566,50.55244548450519
293,56.85616183827188,33.57454001023907
294,60.964972956761024,41.288042800046625
295,56.87812199656966,67.21763452638606
296,34.25460708629439,60.7893197817496
297,53.4095683736077,12.627617729978198
298,56.1257256473704,62.66388880088304
299,54.59715753801418,50.946990469983085
300,31.264580253202766,48.2522498784402
301,38.62329322967529,37.58364656501845
302,44.85278293651111,46.72141144486735
303,33.09552700565142,65.755132934021
304,32.22728582092319,41.57429979223429
305,52.60076917555044,36.597972945063766
306,58.505733879877226,76.89011482074905
307,54.41578604259059,55.532313886119105
308,48.828524462520576,26.784597897118232
309,60.38228554009645,46.24199756245312
310,47.419513682308626,70.95482604562564
311,59.10316709251513,63.69185562755956
312,57.491557871242456,48.861502664733344
313,52.88023003483609,46.92111697406804
314,65.46610969642155,47.98757707602964
315,29.229277802169193,24.74944802697796
316,55.121068872497744,44.60105885710088
317,34.38454261437383,54.53014948040616
318,45.330460412868426,44.48879691971321
319,47.67433336733228,50.62712627974033
320,67.00885214284115,48.47662326568079
321,46.53773136153009,44.44474912878256
322,34.92873043233794,46.233370518249615
323,42.53003840063025,40.97905670913452
324,32.32465178310554,68.374029139351
325,57.06862486998407,61.97974359551118
326,41.51425758550827,44.95688333452601
327,61.47381571016885,58.45536933087575
328,55.65129992921938,56.19003503096471
329,67.32852382432843,41.66467060148273
330,40.79238008952855,35.606733155784354
331,56.56212621492169,44.429118078879966
332,43.61511638557939,45.900110352748484
333,63.69215297853143,45.25912137864331
334,33.35047678547352,11.351915681025716
335,52.33221419510999,67.89510603891598
336,56.31611611893768,46.122334579704166
337,45.51527362774397,46.352912249630144
338,73.35153732457563,38.61728904118477
339,80.53221010423155,42.77752891546959
340,51.299763455996406,47.03214923934556
341,50.273363190696294,38.08161521410555
342,38.731527458394915,45.77303504249508
343,61.8341357073766,67.41580837391774
344,24.57835337070046,74.41176261870945
345,37.41440805838667,48.098096900591685
346,37.336770795432194,65.65035562667968
347,52.27692188183104,35.813246937307994
348,58.48872385243751,54.501253438504015
349,30.31551047649029,43.775638409937535
350,54.72066800582972,50.66590639689899
351,52.235188701097826,66.89542823492104
352,56.69234998708334,61.46827502604716
353,58.39394145606423,62.684636509402324
354,57.527844836402146,51.355060917970626
355,60.677486741539724,41.2963807226873
356,44.970772098733974,51.582970375936455
357,52.639406039372695,49.414424179288844
358,34.0135181709184,25.93418718870405
359,63.22696781888243,52.9460542440173
360,52.76005047102563,55.34086230891409
361,50.34793491307141,15.083644873499985
362,45.34587044390105,44.29757256461154
363,56.93139316531296,66.01349994211147
364,65.34611288390978,26.1061523168874
365,42.39850038763884,48.15733781694215
366,63.44729138832484,62.13874967922102
367,56.09097632856891,39.72585023938954
368,51.732760483629505,63.341547425394566
369,41.2995952994882,44.42392200147512
370,60.8485449598543,37.61883708934265
371,51.39989882692174,42.52426429026996
372,42.00046350865698,52.934519250925966
373,42.69294911450877,36.79482990972989
374,56.96898912393152,41.35501913016922
375,55.0147130631711,38.901677343755374
376,34.913562826498485,26.761574845201185
377,71.54940124355555,61.394296055344185
378,69.74799754863623,45.68176669453684
379,75.50518343801805,64.2723727055892
380,25.24037925909439,40.44925587109977
381,46.89385278113257,62.99147654584552
382,43.11737065069356,45.21506118144758
383,39.98878338461762,55.63737414752702
384,57.79044045364701,52.88378717588249
385,53.60282475724235,38.90686545128012
386,36.506949657310074,30.482319118572164
387,65.9677964254817,50.57902589876485
388,46.572888183874596,62.39160229803195
389,45.321091415700124,43.08111395895422
390,42.39630842587954,40.94500222584039
391,57.60505914988603,37.41397312454363
392,36.77115354382268,50.21881731566461
393,37.38457854583717,36.66320462706455
394,50.74707792422123,59.88416576092114
395,48.47081626993606,53.29662782316198
396,35.016112302393935,48.18211651748246
397,55.6751057666252,60.872679381702326
398,61.84325609387541,61.97289934470077
399,57.67636759585776,45.20827301645728
