unit_id,CoatingThickness,AmbientHumidityBatt
143,55.93010342951251,44.41729081331005
144,51.878764941440174,38.22448299357988
145,37.72288097165881,49.73439536489826
146,42.254036742777856,45.552845916851155
147,30.742331521027886,64.57171142325622
148,48.18530528522228,52.67030631048371
149,52.2870575741157,37.81847448410643
150,47.545303558454165,57.18621841012651
151,61.46593500397605,37.79598564775455
152,47.78364079901091,44.21930682470572
153,43.50167169524548,49.616607857258096
154,69.64647831411202,69.46260791299626
155,59.040778819399435,81.41140858454706
156,61.184496163161455,60.45277794821198
157,34.47440948308552,48.22825019846638
158,46.50589023630431,74.22687389418549
159,35.127618919067736,43.923770367211304
160,51.000360327327314,61.079280208967475
161,76.86908338909149,48.438130591828255
162,73.89334306078449,64.56852272916161
163,53.41458730035732,48.82721990001609
164,58.01382514082091,45.598003141578964
165,37.14397544012079,41.94882241138478
166,51.3118286152429,38.09558332666848
167,55.76883534244106,51.6398358798138
168,63.834262112114835,51.626610462344196
169,24.125585704798457,68.86458616899014
170,55.09699119219225,48.08459164419289
171,47.88918103387479,27.556747319100662
172,69.71524289122095,37.7738451704176
173,66.12558371443963,51.320760295613056
174,56.12711732319525,58.108862425742764
175,16.648846603585532,66.78983555068248
176,40.143142539071086,59.34896024624097
177,40.677049060350654,43.34886278506451
178,60.44166150075316,52.32431574502638
179,43.42922596205609,56.237417885839605
180,65.25249304687445,62.5250315459108
181,34.56626560507439,33.27940686406244
182,46.47460260281049,64.83268490373447
183,58.660945180459066,75.09952070137054
184,54.777088449755205,50.815944471273895
185,67.50905815454807,82.50579436484426
186,43.62414266470268,49.49307976103009
187,56.72900522083506,50.09571464367332
188,60.34906682684488,49.793242841735214
189,69.71679650250474,67.06461866628842
190,48.21492522483005,38.93414464151495
191,45.46317158077568,58.233118632047706
192,37.41575175562047,49.93001587027103
193,31.740366992712786,53.689134363035194
194,56.08906723251942,68.14475429013044
195,24.311720030523986,8.05366715750154
196,74.059435499687,46.26435146563643
197,44.495757186998894,41.74087879435959
198,29.43125610765161,47.46074663347084
199,74.23302030111536,60.680832971424806
200,37.28868679180287,36.56886378673829
201,70.75012467789408,58.535263226670686
202,57.466394440503024,41.53364622702315
203,63.79033971223117,60.0595217040573
204,45.08815760471691,59.3693267424216
205,44.57242112881038,36.12217823137232
206,58.62549593961249,59.03014769939812
207,46.80177128536789,58.12331178905417
208,68.49949799041607,63.09611867059606
209,29.08610608885478,46.60965190932405
210,40.99611533475451,53.47634362105595
211,45.617218953645285,67.79752448402039
212,63.83848212327756,43.92131980653808
213,46.19257772021419,54.87113230768929
214,31.09215191631081,53.788246932495895
215,13.503667869498294,41.366020549958805
216,76.40692526968519,36.09542968862786
217,69.16840351254547,43.5383164418559
218,89.3337122656526,44.98103257857812
219,46.55849093725968,67.81452756561043
220,40.04376916334605,49.05687323709413
221,61.43569408634704,37.99008601852111
222,46.55347345824085,54.92336682822125
223,55.86369694862993,30.134322880437278
224,53.74914443032591,73.46936715552751
225,50.121946803175135,25.330509513664236
226,71.97705934717759,72.5328173295632
227,51.65190262786445,62.58679624236306
228,40.93717439005345,32.345592074022875
229,31.653161268916577,46.530138482705894
230,71.91972480004786,42.759537492231445
231,71.71621597668417,34.319896867024
232,37.529277448746974,54.63391340808518
233,68.47826166461637,56.94325446966739
234,38.51360634842233,36.85591974762939
235,41.87267469267865,38.72594670390597
236,61.34255292674812,31.89243175195515
237,45.976760326155805,60.64868261191486
238,65.70953414449234,29.491619525888346
239,59.85198829541869,27.12128386096847
240,48.966232830815564,46.940375563871505
241,44.76016908319974,71.50427853259276
242,60.78349793502062,50.43249555282539
243,34.81524890446209,67.22125561411961
244,39.264061262237306,54.655672295546154
245,18.21448595442015,32.522156572678696
246,28.620062108109273,23.8495086025218
247,21.056015351008874,51.30268141935981
248,33.465603493204455,66.54113528862668
249,33.78505128481791,30.554395213547497
250,48.452625616271575,50.91613540465452
251,34.149309292994246,40.96376920668798
252,46.93667357362398,54.46204174323142
253,32.2615846355698,41.29212520029321
254,58.78243615265015,74.96918841277432
255,24.53165138399238,51.77556334449536
256,67.16685454414909,61.63982711506379
257,49.19798558114451,66.90666731185425
258,70.8620891676477,31.54436141507848
259,32.579265662943065,65.65344511152603
260,42.89221940815118,30.075482683824347
261,51.04148884655441,31.143992043297278
262,37.7376099360731,36.33898633516048
263,32.199149891009675,50.748262093209576
264,37.05673572195102,67.54017399301932
265,81.31948270300825,59.25022250211732
266,69.49000434165164,34.22084705775512
267,55.95391038254067,38.03845926827666
268,52.735667236008744,40.34309426927301
269,55.38705913792199,61.06169410659584
270,61.427141447182755,64.04264785232863
271,29.165805092914034,36.721102360614516
272,79.5961882457733,62.68879766803249
273,40.701835361593055,64.87456743867118
274,47.23027642333084,47.573596873378335
275,42.82854805375381,40.234961558614756
276,28.51031382382255,51.25062626779912
277,61.39019468586749,56.05931277101793
278,78.14458940405713,57.231546207561095
279,30.4149080437991,65.57003685637537
280,66.3927697440537,39.026986956094625
281,50.648134149784845,50.24620144506477
282,42.35711087613682,59.80805947783825
283,56.46482616287009,60.62538228142483
284,60.08821921012099,52.269642227941745
285,44.83338991825717,53.267262221891215
286,55.50084324523803,42.84359470343833
287,57.957954713644185,65.06631477830192
288,26.343950238233372,54.92461017377229
289,67.37964075123986,39.54664497451379
290,50.69195437337538,51.584706190307806
291,48.07987405802231,38.40399163797897
292,63.27385273117395,40.465062893614494
293,52.89142680838283,43.03526404781833
294,49.727601224301644,54.125394901884285
295,53.52553805485688,56.464561275546686
296,54.59298705011087,58.323348054610776
297,65.94962531534856,29.19388812413104
298,60.479966394616696,37.661751502449526
299,40.12410740706215,71.18413748478902
300,29.740122894323243,32.124517813446914
301,55.9023543110901,47.50444141975554
302,51.637742776590734,22.95377957557067
303,31.784060995360893,57.71666406452329
304,55.57523703318283,48.33724319241366
305,37.650192936659515,44.925719774471155
306,40.90189429822064,58.496920647290715
307,49.19580543639242,46.89450586531144
308,47.489348544661446,60.967134285806985
309,55.323026601737446,44.67055279006385
310,44.375853140380556,65.6752016063264
311,30.54033949267985,63.391878261745944
312,62.52961267134844,48.917078873535424
313,46.29836529621644,35.94071120646708
314,60.95660872295434,38.77930381946162
315,21.306841406642498,54.09352596141519
316,55.051947466877586,37.864963563814555
317,45.7353865965345,47.959154752228756
318,33.31493225169048,34.85809511284111
319,45.41300275498356,23.638111348230396
320,35.82561791397104,44.24710331352943
321,48.07447881075017,32.67325695189286
322,49.399680911364925,52.91404906295708
323,50.452028813915035,66.0486170806426
324,60.57193249678407,15.42417771672557
325,52.87443038545411,60.39560695692269
326,57.69060718545941,42.74264028228198
327,40.63024615013552,80.97255509142923
328,63.826531206756165,53.09334395317607
329,47.42799776808801,45.241321491062
330,60.89887633500097,37.077428619383845
331,38.27051796358326,35.518625690341146
332,50.6420535538856,57.92638052158414
333,55.27691271338016,54.014498097602555
334,77.33017301708459,55.429011828957854
335,38.65978675145029,74.30252009836946
336,57.062605897594956,49.62923843640023
337,58.82727312069816,60.25264672028072
338,34.01876488333274,59.97808916732806
339,45.0757006186577,61.90346982052782
340,61.49306677240171,51.1508315085146
341,44.67785029135918,55.53528358759743
342,52.7516495106712,54.31106261656895
343,29.632946333623654,45.89229100261221
344,49.300357649116805,42.87580853337515
345,57.285612272318005,68.67633778016342
346,57.85827860300529,58.57818347214264
347,37.998715453466254,25.609698792369823
348,56.458100314080475,36.97052173709648
349,61.38208552903947,38.79740444987981
350,29.46001077846567,40.68379426525859
351,44.15752962004886,43.35643109668308
352,38.49018758570737,31.61355041036684
353,58.302606675104954,59.883987600485234
354,71.52534497438914,51.44880476354484
355,72.12951285117582,72.996909992398
356,32.7550614007068,50.4163923032112
357,69.20771168526122,68.46174651192973
358,38.859503755003765,67.72333574549826
359,40.112923113545406,52.23671851459082
360,53.190125174916346,40.303258909086765
361,39.9009581820884,29.59685678956616
362,48.554268904490755,57.015991110394765
363,47.27001839945716,53.45987530275168
364,37.537891645299425,56.93196416885564
365,38.79413285610393,32.60712063697901
366,61.613945014383866,48.359082312668725
367,48.17243930492641,49.50613627531506
368,51.557884506527806,46.48693149438698
369,71.08210794477604,72.72956586440282
370,68.67912387145901,57.48833558957543
371,60.19474576903146,48.51500626089091
372,59.25028676600576,54.70902287642251
373,36.142478193840766,80.69016162228455
374,11.942681875567915,35.712777550628275
375,48.641722986328794,39.6700482570882
376,40.479176024061005,43.525207276253475
377,41.54358841763629,52.258147784956364
378,43.48561033946966,45.81184482764788
379,23.700401322517592,70.55925457450118
380,66.33956830720136,46.258011568639574
381,44.391729138688326,41.53601588121817
382,56.69480421671595,54.292236137722014
383,50.10363035803016,50.50558023762587
384,40.11864648239857,48.34698814211164
385,34.427950046276116,31.16528921371218
386,42.58123780084732,44.76049314720418
387,48.03774698569683,57.34193184642496
388,50.676931931266815,28.702380401533894
389,40.55401035125956,50.48478124259778
390,60.5347614892412,32.488183648270805
391,70.69699814435484,53.5737456811542
392,76.05417942469046,45.011540150551795
393,44.905649350185485,35.08134408889219
394,61.68974474419785,51.90468801956505
395,51.35205321106395,58.211460955902744
396,38.305077841891446,72.25137751519856
397,50.04052489631136,57.93396383550296
398,48.51562670367657,71.13109595523973
399,39.19753452303632,72.62791902768188
