unit_id,CapacityRetention,AmbientHumidityBatt,CoulombicEfficiency,do_DryRoomControl
133,18.304488267084338,48.62906201636801,10.727917086256825,10.0
134,15.897037161188312,26.806333268263216,12.287213534159758,10.0
135,18.190498112457348,45.7708282202551,9.229920763136825,10.0
136,21.077911013558207,61.404696810664916,8.996744402965557,10.0
137,18.94774990971221,44.344953688393794,19.9045498714654,10.0
138,26.487219651878526,49.995437940223525,8.688497874845114,10.0
139,7.950433298262736,46.740078562025715,10.807298794429398,10.0
140,12.033372867880043,65.61272380612247,6.575736005219892,10.0
141,18.018528330116244,48.06843002741863,13.177825628026035,10.0
142,24.29543004432126,59.99292628761458,16.84991306218758,10.0
143,14.831428507258241,81.7340234310065,2.186894624417599,10.0
144,11.171335927733296,36.83635672999186,4.044704947796563,10.0
145,9.668997394783682,45.8716647244109,18.158200727278288,10.0
146,-3.9378410766155705,43.798466529869636,57.71623257470333,10.0
147,31.828294915355478,59.13599339187753,6.41310757903517,10.0
148,16.970355347679188,42.865867778522265,36.85685729806304,10.0
149,26.642635751077147,47.709594460784714,7.418166620779861,10.0
150,20.44579783788777,33.65856540874554,0.5232986031393416,10.0
151,18.69662807540209,56.4779635046772,13.16462291035661,10.0
152,12.651354320175408,55.274317318033475,10.245314883062166,10.0
153,16.753264142318315,33.12025568701192,7.714492180817401,10.0
154,19.643890579669996,59.30141743940436,4.85103224764286,10.0
155,15.40254937573356,6.149315703953648,20.89304761890481,10.0
156,20.871136268766804,59.55078657725193,11.752494349637887,10.0
157,10.634632805630623,58.02638279313218,9.665566889769943,10.0
158,10.880694965613564,32.047283051570986,-14.533090222518812,10.0
159,23.21952590762864,62.01311635960118,19.139797421482868,10.0
160,13.551313729486633,61.19114731028763,9.34147920006544,10.0
161,13.072917166840893,48.547157616085244,15.881629101458888,10.0
162,12.340922383563097,66.5661474642539,23.77254247892715,10.0
163,22.62417350808674,51.769384419323025,2.8076522568240847,10.0
164,11.168550209499479,33.905784383230035,12.356945953753,10.0
165,20.556978812140713,48.726694341218604,21.516424829809203,10.0
166,17.62613062387999,57.58750635894607,7.226522542880419,10.0
167,11.686555423375244,23.706631564135073,32.88099034190565,10.0
168,19.087480087109412,75.7939648532338,4.466266566771211,10.0
169,17.23839230623762,74.2287783885725,20.42246760449516,10.0
170,9.972993386545449,58.91813391916078,21.656164561828994,10.0
171,21.52256585126785,50.022890216402054,5.2608754584698065,10.0
172,10.199477082619808,60.33716652705938,25.217249299019926,10.0
173,2.073546389677043,89.85527598047038,39.06369579267158,10.0
174,15.638820631421751,59.06145569287212,17.872429347262386,10.0
175,16.829967792279795,46.53452193390757,3.342523057228279,10.0
176,26.312363846533678,34.203483935948476,2.259254785820543,10.0
177,6.270583548444152,35.591718541682745,7.785373581938895,10.0
178,18.938702207168216,40.19801749473389,12.351786583817045,10.0
179,15.598418821580706,54.345608221138704,11.677132528793148,10.0
180,21.417799539226962,58.4214198910924,-0.3344302938172419,10.0
181,17.617554116930453,56.73953997844971,13.727114367845106,10.0
182,15.188740033136728,49.143675522226886,5.051673346753804,10.0
183,19.54198795503658,28.69880495772793,4.4183948424662525,10.0
184,8.482378012979698,47.0655513984829,14.315408516077236,10.0
185,15.939665453842359,42.569597493564764,22.056349726181722,10.0
186,19.33554316733114,68.23852367732059,2.914476953556999,10.0
187,15.505754839786627,49.49793232533438,6.528612120571757,10.0
188,23.28957015540856,39.467458968222424,12.456900950742147,10.0
189,16.75042680269954,53.45506518979387,14.518390051006131,10.0
190,-8.148223253321103,46.61317416720188,18.641113480659754,10.0
191,15.130073193965341,60.32265176886834,17.39621135265373,10.0
192,18.52689635596631,69.69862902011407,15.976898804556313,10.0
193,-16.24626089708289,38.877497620381874,38.7822521399683,10.0
194,18.39221930694299,63.79196356147554,24.661669663771974,10.0
195,21.710995045612048,55.90728609109551,-5.135361105191942,10.0
196,20.677603088410578,72.35773658819406,6.270775760300573,10.0
197,13.511512685035036,31.463404594890633,19.189058025752185,10.0
198,19.99816075638694,38.90900926487233,18.33570160413725,10.0
199,11.866110825792465,57.26331778707075,-6.594377647207985,10.0
200,16.310957556044187,68.18913993785146,-2.5440090749072723,10.0
201,17.012364476747457,27.15195290848826,7.37310081018675,10.0
202,10.40621879648486,34.72529948142603,13.86747805143674,10.0
203,23.90988194325717,46.136787867347465,12.420586445500959,10.0
204,15.507186668372775,53.03416082609853,2.161428099614346,10.0
205,18.433726679711484,65.76629302094936,31.500929804676026,10.0
206,19.762907351607,57.88562605931412,13.111053156418983,10.0
207,13.63923940590875,47.76471014835571,-6.969307345859953,10.0
208,19.959519742470818,30.948436786184264,3.8407989630342296,10.0
209,20.003983400086593,35.09213389880414,-0.9175313905208018,10.0
210,17.23214262807549,48.5400275449935,1.7746287284395788,10.0
211,10.8623904989326,61.94995236690733,16.2067396125637,10.0
212,9.489208239998598,57.42660636129809,17.075294001067235,10.0
213,10.53935262926556,28.10270300059696,21.82780194184361,10.0
214,22.845764460890635,52.248217992437965,6.666102068920547,10.0
215,19.040869085869854,40.94806222985259,16.9276091263784,10.0
216,22.64475761516341,46.97496667807932,5.792263542246875,10.0
217,16.948564519893793,67.86863554781642,12.955182722921483,10.0
218,17.780585064456158,45.757661991732796,29.793312943433197,10.0
219,-4.548940813295381,43.67114453509762,25.805779237638564,10.0
220,16.27282057025907,66.2701407623577,1.9203348956927044,10.0
221,11.409770758134831,50.576378143522874,10.274947949487844,10.0
222,21.087053093351297,70.11871373578931,-0.11843876453113467,10.0
223,21.120594229118993,56.49929776135477,-0.3373377985410926,10.0
224,12.170305264676438,30.215514029898728,4.400953871969053,10.0
225,16.871363608247933,47.82748991134561,18.920017012612252,10.0
226,2.592850185626486,63.8018941972567,27.552247886046104,10.0
227,15.742901018125036,42.444152100958576,19.098404052011087,10.0
228,2.4577696527635977,47.71686171417067,21.26230517984389,10.0
229,15.542647774800798,62.20435250012643,1.545709760688922,10.0
230,17.36829195909628,50.65893142550752,7.736171047400638,10.0
231,12.052486590218681,51.431576179608065,2.181500345876227,10.0
232,21.91460673651176,50.250343935463135,9.207469742102877,10.0
233,14.838408688134948,79.47109482967403,2.6165939541351833,10.0
234,14.70623378481599,70.27392254891133,4.401278606527383,10.0
235,20.155463551128808,50.17928921571437,8.286230727679005,10.0
236,2.333585079622873,72.68146363674302,26.072707154524075,10.0
237,18.20916993737844,36.92677537046746,7.696242357315176,10.0
238,19.910401417853883,56.80196349457194,8.19790501183436,10.0
239,19.273669664784418,58.23799046213534,21.936718160599206,10.0
240,-4.192399681291615,48.09761712022128,24.623548981289215,10.0
241,16.21764531857082,46.25108409041274,17.860014874102177,10.0
242,16.07198488180153,52.90257193906733,-3.863678295213427,10.0
243,14.285494466885138,52.11478967785415,15.124242412969462,10.0
244,20.97436133934502,49.400298371926745,8.959936762203492,10.0
245,18.74378715052963,36.473434608206915,25.129778502903704,10.0
246,19.46619454131876,32.96499530362255,11.936958692347348,10.0
247,25.670570746726344,57.734083411825125,9.61236181919506,10.0
248,-2.223393698008989,39.75157538332322,14.43137619342874,10.0
249,15.771451496765511,50.7603534181772,3.45471717544385,10.0
250,13.64218023619953,33.73528851150418,5.889027495839318,10.0
251,20.805648604175115,43.502833062662816,5.76659750184006,10.0
252,19.359541490829244,48.32455877389103,1.53019012619923,10.0
253,20.404726935731972,34.46918678931701,14.036257422913115,10.0
254,16.31465777722407,50.877301176398085,26.039146588231716,10.0
255,24.101938905282097,48.87039785777734,1.7498013363620224,10.0
256,23.73327289827399,69.98403200469612,11.944370663291867,10.0
257,23.774018932523134,30.657321561022435,9.841969178169945,10.0
258,15.924074138560051,58.586066555323214,13.533821997122496,10.0
259,16.505715202068235,46.93603516466787,14.098176225957165,10.0
260,19.448426550927245,59.23295077634236,19.707333663629285,10.0
261,18.43100519589142,54.687018955965684,-7.147058840012619,10.0
262,-14.419570387021249,55.16593177371064,37.05502349180545,10.0
263,16.554012502322312,44.69589719584317,9.742922361297094,10.0
264,18.15828220851861,53.82633755205661,3.6787369825363587,10.0
265,26.509952964681062,52.42550618610467,22.37342521499857,10.0
266,20.587427682583517,68.09967840659257,20.818110555646648,10.0
267,-10.549581908865402,61.3943089212004,43.64759079072794,10.0
268,18.889035950681226,44.16701745652044,18.571940633087124,10.0
269,22.918930580199536,43.93177017520032,18.19678108056293,10.0
270,9.50169365352346,37.45310993746461,-3.1853308164009597,10.0
271,23.650152126489463,60.45548861153627,19.914267198583502,10.0
272,9.102415689603932,50.19300778394458,16.386051472100547,10.0
273,12.815669324934381,36.73980457035722,9.39128223274204,10.0
274,18.15536846148163,32.889844196397995,0.6566728655445768,10.0
275,29.81313855530212,46.4927562254608,18.225703328745883,10.0
276,13.842550328293086,56.38777985283567,0.38399462559331,10.0
277,6.3856046653009635,45.49322093385654,0.35723811604089306,10.0
278,26.97594754051883,61.60367236892962,27.22677984807171,10.0
279,7.909395008870142,43.84139709052622,6.908226922333082,10.0
280,27.403390299596083,39.155579387652985,5.318925373682458,10.0
281,3.6849064545638215,62.91221240540474,35.906398884879806,10.0
282,20.10351325869902,38.63331269092493,20.61597112957196,10.0
283,14.043514320186105,38.204664898309794,14.459619907035416,10.0
284,20.524223457981176,40.8473411337478,17.199303616250717,10.0
285,11.225907878939745,45.850483543511466,1.4448736575577854,10.0
286,16.323052116861437,33.798390944218525,13.271174598125636,10.0
287,12.92623376329574,45.83612661832043,14.679411674940836,10.0
288,22.02217123320862,35.05297427674998,19.06817585689099,10.0
289,19.47089348833002,21.07995789080533,16.49726123913656,10.0
290,14.374964039869965,64.6323146050634,21.028753996302854,10.0
291,14.464466912788254,51.40866109615701,17.74680211737431,10.0
292,23.73960919683793,40.75093557670394,7.155940235741236,10.0
293,16.987088485396555,28.46382807660597,15.635914906967372,10.0
294,21.78790206345181,58.50707389845087,12.261641723942484,10.0
295,-0.10852864743981527,67.74277081109169,26.24114525354367,10.0
296,12.571154372916192,35.447183775221866,27.83192837245319,10.0
297,15.01944880540513,39.126916132771925,28.60207533352998,10.0
298,19.511179621659775,56.52473185974861,1.0110235291329097,10.0
299,15.447800475523064,56.00880522690582,12.401027486233,10.0
300,18.05398512781177,39.89798287500161,8.215450584623051,10.0
301,12.627269279371927,32.89080829375862,-9.497424766813676,10.0
302,20.00111128362677,30.22458618831633,7.857257382664759,10.0
303,15.516050760919198,58.76722190514841,22.164784779609693,10.0
304,17.190358097855416,37.327730030306746,13.484139556886273,10.0
305,16.16124712864101,51.710314833508,9.465840674637644,10.0
306,21.85078934052106,54.06806755157075,17.982423263709855,10.0
307,22.522472585680482,43.851372208021,5.953656506736166,10.0
308,9.722588584144416,43.13894636986661,10.707560863023811,10.0
309,23.537742627875033,50.73260638718985,20.03645984240663,10.0
310,18.049206742105916,61.2584632870087,35.57631389027813,10.0
311,19.80193600955154,30.7285368757836,-2.887543898214739,10.0
312,-7.016623680949965,50.708283009500555,44.1361196280498,10.0
313,11.299042402731779,55.060072380803625,10.815235660008124,10.0
314,19.955500353524187,51.91508154645949,20.29098906761252,10.0
315,18.536571811994946,47.88961589116639,13.02661533282118,10.0
316,10.963128382057857,43.464565162132615,23.607582257723955,10.0
317,11.449263287738809,34.50873810428545,15.612300656448307,10.0
318,23.458128296247374,65.26657909747856,18.160932207268587,10.0
319,13.100941952871603,57.16753782210949,21.52591384750952,10.0
320,23.384318405891158,64.81325182029646,3.6991880805717097,10.0
321,19.290080057074423,35.804087257033785,3.5996839807683703,10.0
322,24.781751431948614,47.270915365388326,4.127877237006464,10.0
323,25.567270664111632,61.7171365542713,29.98990792394433,10.0
324,13.903530226343163,64.32859126001948,8.648547207355294,10.0
325,18.92569314546605,66.70373725977532,22.710564430342167,10.0
326,4.422235394070949,48.73219624352411,36.296526109540025,10.0
327,13.605091992501345,44.08731005869747,17.68047252804841,10.0
328,6.6339697524964585,47.58497120802567,18.306882076003774,10.0
329,13.560208851078224,33.109521134684414,22.874214114655523,10.0
330,14.436405418965375,60.19483693198419,25.987945876805906,10.0
331,17.31916051455405,57.18311507929803,21.05996517881266,10.0
332,17.375175410041457,80.70548365309519,-1.0003454208296354,10.0
333,9.882641953530236,40.958800359965366,2.3995852401029225,10.0
334,15.996069202610986,60.432867750302925,13.929389629267654,10.0
335,15.272593142636374,47.005128822928434,7.500104678328057,10.0
336,23.971971581925157,42.874147918841864,1.0658808637445105,10.0
337,16.67683300180748,45.06488701576373,-6.642761514039558,10.0
338,9.055846082101326,33.74796832224819,27.333216557461718,10.0
339,23.44133416025879,76.51687105651298,10.950324684366025,10.0
340,19.350175962722354,55.24648278775217,16.213095525208168,10.0
341,-0.8266050256014106,38.05814981184738,13.136165083745285,10.0
342,16.895913772105455,46.4464497748319,19.965664612287206,10.0
343,21.046149148522495,55.41307270896411,7.847734660811024,10.0
344,-2.301921584228223,23.26267954839545,11.552820491268614,10.0
345,21.413951612836954,49.03821154740772,18.31245481449903,10.0
346,22.28704546705797,54.17201045336339,12.565570742967758,10.0
347,15.429842376438103,49.900913231631556,3.3373366028678833,10.0
348,16.400264698458713,63.09870533153254,16.698142074428524,10.0
349,16.896038566875376,47.97404031602348,-3.88226004674296,10.0
350,14.179028637883688,60.91885991952492,2.141004469410923,10.0
351,10.392675369265149,28.162713760464296,8.807428594666927,10.0
352,12.4648962527113,47.07577649251556,14.453860650603637,10.0
353,20.454928721702544,49.21642865660688,24.215039131142827,10.0
354,16.617114378294147,34.90747578951491,11.27090345100083,10.0
355,18.81396095524373,41.992052551470564,4.992577411269933,10.0
356,13.260397158982762,55.1047651968931,3.213783945307366,10.0
357,15.0601698667709,50.10871880789631,-4.566793340211197,10.0
358,18.048771899634325,70.02828993242129,10.824038479118592,10.0
359,14.154918561486632,44.69731405987377,12.306073597093832,10.0
360,20.025293047969704,64.46875940890594,29.106358204969958,10.0
361,25.27692959498078,37.782223625127735,4.787455436211565,10.0
362,7.660274661694774,49.17090547641368,24.478703004430233,10.0
363,22.39131130067433,60.77367693943115,11.701480137077935,10.0
364,8.799857420813396,42.456614616334306,25.394419306986855,10.0
365,7.8147457775302085,24.836335573044593,20.554160782791545,10.0
366,13.658334547147945,53.878216104251784,14.7172547178216,10.0
367,5.1176439489244565,43.9040400128105,22.649838654106116,10.0
368,13.202907104701564,35.72139688865144,14.584007753458629,10.0
369,23.338650230399978,37.5135931324182,3.5624579424572715,10.0
370,13.703964960349195,55.14515404449409,14.554795407690147,10.0
371,18.71545948693886,45.52484486625718,15.068194386429873,10.0
372,28.18788384305818,51.66708333432764,20.21766961665991,10.0
373,27.533743273051826,52.29868636561028,-5.380680370180675,10.0
374,15.513458011314045,44.81470194253438,14.724058769145744,10.0
375,16.794677285399413,28.024843988875837,19.361620982219137,10.0
376,28.924371254097895,60.463511062585745,25.441751135156608,10.0
377,14.913156463763134,33.49093777344508,7.573873236091004,10.0
378,15.751160936417353,35.505945107009836,19.813878860415574,10.0
379,9.87984933730033,47.35240661100517,5.846620598825701,10.0
380,18.494771153969705,66.14027622201752,13.288809853418456,10.0
381,19.601030707531113,59.00583295314775,3.596215669264282,10.0
382,8.904667985224329,47.94601559743131,10.490179423334297,10.0
383,0.7371137683602469,63.56263012527836,28.999369169709574,10.0
384,15.157796645353296,57.25072339213321,-9.358545399796478,10.0
385,19.05527224642861,54.20451579427869,24.640494444927988,10.0
386,9.778533365460182,52.42552029837436,6.617949321555732,10.0
387,5.061635089500362,55.51173270638136,20.405686447457285,10.0
388,21.578362363906386,57.381396148379466,27.96167888436964,10.0
389,6.731677798189052,57.289822187056295,15.739650554232504,10.0
390,5.7785849781815735,49.406991353647136,33.566131703120504,10.0
391,22.135460512642553,50.17582836957936,-9.637838729335918,10.0
392,19.28061859345194,55.26481234831422,16.967943448403844,10.0
393,16.399690287201153,50.50078797749981,12.086280955077845,10.0
394,17.357722567006842,60.651697808645494,24.36340851293439,10.0
395,21.595426278630995,43.32404314951524,12.852795871897442,10.0
396,17.875105712522064,42.255656410841745,13.978269476997287,10.0
397,21.02104768501962,50.75054505401525,7.166688185438571,10.0
398,1.2705336164363956,67.39190860636283,17.976228693413354,10.0
399,17.624485449494486,54.92027670459122,28.592789143732844,10.0
