unit_id,CapacityRetention,ImpedanceSpectrum,ChargeRate,ElectrolyteFillVolume,AmbientHumidityBatt,do_ChargeRate
190,12.128368580813587,28.93095119833919,26.952022876067495,40.54789128148674,65.2307620703796,25.0
191,38.09145039391083,40.986795783279696,26.761807392586302,50.494791981619386,50.60605140069903,25.0
192,6.927288032799783,38.00963275221719,27.0559002219877,52.67697137170928,49.36353751594816,25.0
193,47.035223395745675,21.794615734436583,24.317135700548718,32.901858929703856,45.924482349962716,25.0
194,28.251955910563765,34.79649431602062,28.476571012652663,55.1633724338369,42.43762365992824,25.0
195,9.126167579799521,36.46322070493711,23.147535481144068,26.674803480523305,51.94766685161633,25.0
196,33.98866800907108,28.10333504510846,23.170170095172153,54.39287500217931,44.3389403423266,25.0
197,5.671845001232146,43.33665243512668,22.427258126283373,43.33941857248083,39.600892369515314,25.0
198,-11.593987020788116,45.62850130839457,28.782543906984785,43.18691140877246,39.90487630165488,25.0
199,8.542069663225508,30.999073174254562,24.207491819583062,41.985509635986766,51.68382770939717,25.0
200,46.05808412599965,39.02078085408276,23.166730986627385,58.303544499065545,43.04847703133803,25.0
201,26.4643984009283,31.88166768157373,22.575821620567858,60.08396160282649,30.004222889612507,25.0
202,37.668634002709176,20.558753848029372,27.777021006404304,59.57770038335915,74.02220429683156,25.0
203,21.851098594960767,34.58018944879594,24.514585799098295,43.085466655237084,36.51112596275077,25.0
204,41.79262253618503,37.769583220055736,24.694978720029333,75.54802121804839,40.23377060688929,25.0
205,41.85563311247985,17.896635792812624,23.237002283611854,68.5717781490155,51.35174367917524,25.0
206,27.795941359315133,28.673472514130516,23.51686556103548,51.66694814266463,29.51060509374599,25.0
207,12.143883749029701,32.42372459867374,31.95398883054493,32.17163714436264,74.40212933349623,25.0
208,13.869572698608684,39.332767604738976,29.201863638963186,46.55643122561513,53.510154116769776,25.0
209,28.610372466691324,35.536845091718135,25.23860398133432,54.435942544388354,53.20213292326553,25.0
210,15.200766059049418,37.68067796698438,22.407394150268196,40.11769372947875,45.985206584251415,25.0
211,20.54332535689982,38.12141867162983,21.270647355431876,58.896818591395885,34.086100924804434,25.0
212,-0.8008564384947287,41.45709982545075,26.91931616205573,51.26866931425376,56.9256914584723,25.0
213,21.577508517543563,45.63543790143088,23.57888106541197,53.46669598079296,37.593714367817654,25.0
214,37.915383552554275,35.00201518846357,26.123897494923302,64.12396429833721,52.28477508617394,25.0
215,18.33188243965676,39.13423125952214,22.36219662003686,42.97177130361644,46.683200008602746,25.0
216,11.790465524064857,26.554527667000592,20.135625964222385,57.80285152763494,44.92882474701757,25.0
217,38.07006827752596,24.216073241317073,24.872471532823827,49.23239367486173,70.36196293836586,25.0
218,-2.271775776501702,39.20515283779191,19.658735746509333,31.497533432791926,46.18407257538176,25.0
219,10.609176983514404,26.800892893175202,24.135562365078997,58.740538087918196,49.804689226121795,25.0
220,31.163082815986463,27.377413056430697,27.94068464967079,56.23359906168953,66.54153542709255,25.0
221,40.14401071640956,27.560816386571485,23.793684171617347,51.49569356064399,38.08499340425582,25.0
222,12.399123782856265,33.87079911178767,19.686354354787014,56.8996080475258,57.07954126241583,25.0
223,19.162123340981587,34.06449836527932,23.900980425145256,29.33476699954947,55.85988142165308,25.0
224,19.295386954533022,28.408115352530125,24.906514131149926,61.80991789183573,41.72977240631839,25.0
225,1.8872894887017644,44.572387726331804,22.945882551888264,61.688254557729,54.5014330201581,25.0
226,10.856314711599824,35.99963885390733,19.938785189301683,55.10911867442961,50.95062012206686,25.0
227,31.384113067848478,21.760357663059693,28.501985567641853,59.93907188492267,70.50984839531588,25.0
228,7.509703491361566,38.104193413380045,24.429889848516392,44.89984788849417,49.156798685403515,25.0
229,25.74476905990965,45.92160876617376,21.943605651866186,55.04368385213304,43.151678323448046,25.0
230,9.965025956539879,44.12002814956629,22.572770999120948,70.54701080034008,37.20498768918718,25.0
231,2.3903875228166456,42.98455579420723,27.718501852349934,26.398737641981693,30.22116543539601,25.0
232,18.292296885171492,39.44731070026064,25.49274829442251,35.65400643911049,44.194921799625554,25.0
233,40.936230494630074,28.006223324583868,25.30975194317216,54.33088794364867,40.35464327939239,25.0
234,13.424364123807768,46.13546371165355,23.192355645239093,52.85603876493942,47.84665947260966,25.0
235,16.430488361111447,27.130078228777002,27.518825186336574,48.69228306894279,44.18635372162413,25.0
236,1.8541205337317015,43.99343746368067,24.95209129475756,38.9892874732096,74.87964419686944,25.0
237,9.927437100977535,49.15954962585586,19.910836644392397,72.162687038659,47.48809854532278,25.0
238,-5.087785333210745,47.90494150298745,22.632014275508812,75.62314279798471,36.868844850443715,25.0
239,4.900038539154796,35.724547625921325,28.139361530937613,43.04463188238125,49.870671529923015,25.0
240,21.831182346440826,37.83861553043553,24.175856625878914,56.83071706385821,53.33129555468765,25.0
241,4.646647031955775,46.29131213728149,30.262420812779972,41.898717249078295,54.60185069583775,25.0
242,13.418974633958914,42.89464135396934,26.663688976170537,36.932682339197285,19.02002947802317,25.0
243,25.581801113539388,43.268514186397866,24.081056865273304,30.08808795507345,24.956217458181012,25.0
244,35.80127553115003,18.80585939585541,29.28021581480809,59.61270831592496,46.337843213387174,25.0
245,38.19221130706607,30.819011312733135,27.628037191466547,60.424493775318325,68.33350794384079,25.0
246,1.468768505614153,43.77343350793,22.274696746910912,65.18932919454615,30.913555895243697,25.0
247,6.645501461882271,38.757991869208986,22.025827480876536,35.72855005230533,53.03021638058566,25.0
248,39.17315111763023,28.392073329074588,25.003532881812568,59.242442553971664,34.40575665745615,25.0
249,34.007828680450196,10.413728730196105,24.47286707161437,64.2147337786825,52.154836496026086,25.0
250,55.56044599827806,25.577900566554792,22.344917846277806,42.802267270175896,63.543123342259214,25.0
251,23.30330895741072,32.521705583202994,20.99280781924788,43.34053037340817,46.59934851967933,25.0
252,10.531796800120203,36.896701784184856,28.836744550800578,43.48073659388146,49.098169189898854,25.0
253,41.610422796707624,36.23563479968432,25.321106375371276,63.753241075091175,66.56217028125464,25.0
254,27.111076314466608,22.80329045279965,26.70285875294611,59.12993342376351,54.22783147077742,25.0
255,26.664602403519165,38.535801578184326,27.062788767250627,55.80148073649711,41.55268866733289,25.0
256,31.24279425615338,34.25473328087208,24.229835322984698,72.67211672250441,48.89222327462605,25.0
257,12.357695799453872,47.37966475950422,20.962709282538103,66.40472773154413,55.16034214889402,25.0
258,9.928472102664236,43.88109689462394,23.27943405892603,60.912667210509596,57.73207089895335,25.0
259,13.63362043572039,40.60188887245751,25.156229664045142,23.872391324478556,36.0856405716196,25.0
260,14.981163064419638,35.4549852356155,22.220478816205453,55.642860548486134,57.18046974719936,25.0
261,15.463802451093141,26.103522035292308,23.797581192464396,58.71244978956471,45.836827297142364,25.0
262,11.455671761913594,42.04818208024538,22.992388854216067,40.01401808578847,55.675401527339666,25.0
263,18.827130948919578,42.993202297655095,25.688575079303984,40.10454819445921,52.450952787739055,25.0
264,25.249312770923442,25.960788961097474,21.172016072554538,28.534901876896733,50.725105875962406,25.0
265,17.9023795425632,34.8729140759618,28.08720235852494,61.83950928114608,67.78439261813637,25.0
266,-2.609528556331845,44.65823306725481,22.12131912262794,69.99580889186072,56.217821910669294,25.0
267,19.157050410443354,35.91653605725915,21.440661818386296,40.034997285692576,50.589687008990616,25.0
268,16.27938631464179,29.833447803735687,21.890592179590914,53.72886079252461,42.674547684782354,25.0
269,17.687882467041156,32.004489541529594,25.15865043260406,48.20252128552619,43.711781385473365,25.0
270,16.356900129848896,48.706295166432895,20.707963856406458,48.693537476525236,20.022182691715766,25.0
271,16.86881407767962,33.981121518909966,27.958768248953664,46.57282667041164,49.57618140487014,25.0
272,20.219873080025756,25.046088972536065,24.22446129813019,74.65500309971394,67.30991883309241,25.0
273,27.282277789134547,40.751473799485204,25.393418326725147,42.312140268745004,48.0318402898487,25.0
274,7.380409976793773,36.55194798670492,26.315376402402098,38.34668390393402,55.95554642599973,25.0
275,4.916915062664859,39.18396713120582,24.711264064201533,39.54411927863081,46.52870685286603,25.0
276,16.11637168262683,34.91385195363281,27.575323136616262,38.9770105360257,53.96023752564392,25.0
277,31.961244960495538,30.70806230214096,25.857013717582507,30.96391645584817,47.07822470824972,25.0
278,17.4597789349007,50.89215285822045,22.370639506382922,47.52282249690778,44.39433974670538,25.0
279,40.91840186326701,24.368605249957135,22.840648613431522,44.741328730858655,39.40249531536389,25.0
280,22.714162052253222,30.251668208006937,25.14782709149349,45.452513493772265,35.9330026936912,25.0
281,22.146909883387444,40.28010676413983,25.744119335577693,66.54332915100862,35.61688595544977,25.0
282,21.128274190720433,47.3613484567698,29.258593493009723,63.483024030557075,51.84985805752494,25.0
283,12.773129139959254,32.884363960006525,20.068674292934013,52.459454748819056,31.154849237055043,25.0
284,-3.143206841020437,44.76777793693517,25.952202733258048,42.28597400943094,63.614884663617545,25.0
285,27.256467820017885,30.430006982884347,29.063566775888116,24.2389384500173,36.952896236538095,25.0
286,18.17253588479315,34.08502347707825,26.050256301148004,59.952724871984366,29.88716845457583,25.0
287,-13.211454744214091,36.1316430066191,25.767940473390524,70.12597392332901,60.16078081078339,25.0
288,18.692373286176426,34.66797517180885,26.135656645461346,46.6352106658554,76.82918414395004,25.0
289,25.95082221130492,45.211277993062495,28.29704524228472,44.01077977949548,49.538539004648094,25.0
290,21.682014995625902,28.030902441727893,19.87930563661157,36.1073841870931,38.25757812670756,25.0
291,35.42083205291132,38.87813100687366,22.952721781815445,60.82796219320722,44.28216733129955,25.0
292,4.521511094003262,42.8525642152083,27.765148762929627,45.12214311044842,63.28368495861462,25.0
293,17.64464107079712,31.07220568864382,21.882332125379676,27.2168419235756,63.174893007760154,25.0
294,16.239461641522116,32.09996422920827,30.584843730700136,57.22663430312865,41.006545858596716,25.0
295,26.199289590434667,35.89654988963014,26.962396801693156,60.13400912255953,31.45309407134494,25.0
296,9.474652948622522,43.06286411178231,21.778093724985055,55.88518470374646,47.3609506673336,25.0
297,8.059455117088245,45.92656104192164,22.968807641347823,37.498902642673606,56.08898005765561,25.0
298,19.323500507503788,27.540908394431767,23.436104542561473,33.33983406586518,35.870937660409695,25.0
299,9.657944798947096,35.50582810070001,22.4643569929521,65.20157182680576,47.5628334861123,25.0
