unit_id,CapacityRetention,AmbientHumidityBatt,ElectrolyteFillVolume,ChargeRate,CoatingThickness,ImpedanceSpectrum
63,9.122025539010941,62.54217083987114,56.39762604223095,67.19783323988914,28.72356986286743,52.73142249440607
64,-6.283792355435857,51.643687052633794,43.772420852283844,22.439293250364642,54.71067080656713,45.25851850431906
65,16.937439963618694,41.56588396178617,70.05088570144143,79.16869384406506,73.23154308429235,55.674419136795954
66,2.825904574417309,54.18813274931081,49.605433561389155,47.09751512309804,34.93868980789317,45.14021122177616
67,19.098454571997486,62.962703189858715,58.03681690301709,97.84486817821173,88.62330253737278,56.623800095227416
68,10.570903106626144,60.94720919640527,20.64708937578861,93.5970816971237,55.83786582011137,56.18921736662646
69,-3.049221487534969,40.7094200197484,46.55655087164722,49.05822832542111,62.1746325306956,51.965044989517644
70,7.052242347309532,64.77579449815984,59.51939668021184,44.46641500663254,43.249351834908445,44.772456376992565
71,-2.0311147453381215,48.4056717512474,45.098525505209665,31.741618738608075,61.849309834838195,37.34041754769287
72,10.177787174576586,20.99692937986638,48.54480780049192,89.87635666363808,49.02696801935127,54.176402871030575
73,-3.329250552211278,33.457659921657324,44.66622685283903,39.53607303174921,45.06924070131693,51.639849354344015
74,10.73133617759008,47.872219086005664,66.60137904051906,64.62032011125252,43.33211045748312,49.66965224921883
75,-5.0082825695106905,67.07728455249546,64.57838925409438,55.42903817560199,48.5263274696178,51.45880285361616
76,7.310816611841085,54.32722147009216,45.22508338650448,60.37081057252849,56.43189179001094,54.61470210080495
77,4.936335041443309,78.29597436987109,42.23033952680147,43.510470165277425,28.793722757542056,48.804149476859834
78,12.101953016947423,54.693121299417314,32.894142146333174,60.81977300288812,43.6395644964366,53.53078693204181
79,-4.955737951916076,59.75616827584262,33.1579520454521,44.13113850449617,54.615433871118526,50.49183131625159
80,-4.145947869020489,62.135630841121205,49.01555737984276,64.6461840736259,49.36353293499984,55.03504466426751
81,8.858358946693283,42.74065222037133,26.577639166044367,55.25793692012943,38.26851463785401,43.54907771115319
82,3.6907685642592263,49.75939438001965,61.00761255761123,66.33741990041841,47.755645263179076,52.85441257229597
83,-5.402259530746845,72.36099275167513,37.93864773445391,76.22636202546614,50.92495291764278,57.180485230131644
84,1.0219263627820685,66.039972486941,20.15921977599705,47.4909659970901,60.8097306060816,51.60595285968699
85,4.552294979798007,68.61802120637705,48.99747056730174,68.92970868484034,53.15226776911723,55.01367846277955
86,9.732686865574708,52.133403970451376,51.685111749133284,86.1517550008427,46.38761301489114,55.63079964041056
87,-1.7426711647405533,59.33781991131167,50.49301675012615,56.85076727361636,50.78628047073575,51.831825712460216
88,7.50829706020559,45.57172836217534,52.970726901208124,73.89912025773134,76.09522830128608,56.35978264989573
89,16.941727336990656,53.06076814423807,64.41368067580436,95.37105469084115,55.51213689951112,58.14167514108775
90,0.8034501237027893,46.58048893346537,39.204478937161234,60.96552153699676,65.67086982756267,49.907414136584975
91,1.5409819144473687,59.99005780340073,65.69570421069032,72.92764715651653,40.5572915697856,57.26316750259937
92,17.804183481084298,43.831558175452074,61.907731426061716,62.19459399776126,55.02417510757923,46.037580614084725
93,17.04463665934625,60.387151679730216,61.94529146026932,94.3957434890111,33.96410990775975,55.31205705705636
94,-8.56207116279245,48.78407143330147,42.96910849817311,31.84426592156503,56.42575465591892,45.717003631655366
95,-7.971638693698299,53.63891155935096,54.52637853672229,61.9606510774972,50.862484224971865,51.747131947215635
96,14.701157755271282,74.72447178732067,69.20991133657895,56.67269471141244,53.3764769273888,47.04840425141961
97,-2.145327260155615,70.4907189409717,37.49615727937993,54.477213522809656,45.22473122694363,52.29921246914912
98,-4.409494785181677,53.03594059863606,64.20784242972799,62.81111990897195,51.631267235798255,56.42790043131949
99,3.0312431818827967,72.24976273237382,35.13663840311982,69.28510862138471,57.93770072568863,49.0072091392952
100,6.829742185630677,46.648054619036714,41.80054582035098,57.69618785134856,57.172411514868614,43.304637450622145
101,6.369693083664213,70.44261353484323,53.63138128200189,47.17747471271503,57.70684788372759,42.84647270815511
102,2.9425610030569174,70.51189586040348,37.22949706641305,41.53569264557204,49.252787890554565,49.35308768840932
103,14.372713633454879,68.46923702635414,71.7233876485356,85.95711968348472,52.09020211128642,57.29012809896744
104,-0.387125799318758,58.0329208235649,51.248150414259186,59.91881217679657,38.71721082061,55.39351096058546
105,13.022293179327725,57.5728367125047,51.94535711112118,68.8743573745807,46.58887957915324,56.161877925293055
106,5.753304115122844,33.505804805966676,44.01684213025868,84.03082580322186,55.91088060337274,57.81107373630622
107,6.133125070136193,65.1543361663665,63.02096397695598,71.5419823249281,47.60043687301697,52.729108370186594
108,-4.771082907280336,57.48096339741914,50.80408718389925,59.073841787041424,35.447825479445555,54.03905428489523
109,-2.660651874395407,48.819537509602256,26.426811554765752,63.57525212897952,42.49740485432093,56.9695974049581
110,17.231695210455456,54.06362664760511,43.14575876275862,95.3273604095572,52.995103123484924,56.70696119320935
111,1.5314795373042562,36.033958872757786,35.724522858520956,74.13527645909558,43.23848445790606,59.10404890348151
112,-2.9801998752925867,47.71139606835602,45.603873157861976,66.22106697810158,39.254295993853745,55.773561540633075
113,-3.9485447473520816,43.2673191137145,58.30519571811808,50.46646584370511,65.23017041441925,46.69926804418623
114,17.07087699736099,37.10342622926733,64.12587718474646,57.634537836482224,3.453696137464094,49.275755782400466
115,-4.137655872209173,33.01707255089675,56.9874583482111,36.53611849449022,45.943029627423066,49.443429977653544
116,17.285869657208977,58.304806169990584,27.74727942170128,51.98873278770324,56.20426909169266,36.54857926280626
117,19.517883002358197,48.400600004871634,46.83223450215864,37.58137183567001,53.93553383068398,24.504624976848397
118,20.721566065205455,69.32056390123103,35.4542028177906,79.60521531438405,68.59729012843809,47.924929869684426
119,-2.2544742877290247,39.67316157236194,52.56427162844323,58.61463799133811,52.86834397596592,53.961393364899465
120,23.19966712964673,35.108144054177195,69.94226710292364,87.70195127123857,45.46442656428892,47.89378813448151
121,-3.4741589893884646,61.00245568858464,29.334246338147057,48.83575702322149,35.527397601834146,48.877453448737
122,-7.140629360580117,60.4244957273772,61.328137345664246,49.05732795448536,53.67666650612449,54.187204101230165
123,13.96787959548507,43.812702866202365,47.595892301701056,65.686470660526,57.65481229525259,47.53293905980157
124,-1.3712347424431695,58.074219201482066,57.52884279586377,58.011764678403594,50.6384711518945,54.283191744830994
125,-4.776512116537421,42.764284888707216,47.99871415809545,47.20430070844263,40.5556767475822,54.22951681277932
126,0.8927508967527786,29.683463427338886,34.67709275779061,57.59737604164271,47.9746402454759,53.86584007590792
127,14.18310932111815,51.38628927825184,70.40966039243825,56.820864827662845,55.64574841329299,43.11033758628163
128,10.219456262368658,29.709313131588214,45.72120338080504,71.14515835126441,53.92099742491877,51.539257397906596
129,2.92533293332632,46.56518271201256,60.17248328782614,75.54381212562014,46.3880034673106,55.46093825503745
130,15.21110730638208,61.348190463018874,49.25467491639416,62.65531736089721,76.95446047972463,42.200498064728826
131,28.556531925154037,48.789275638523485,46.596521130709625,57.792594305740025,36.84922406472487,23.403360037130838
132,5.7575803426710905,71.67426523251123,55.53913452516305,91.3890114087531,63.207303555979635,58.52092533102641
133,-3.018206843074103,56.1888605169222,45.95059661292111,52.30288623551111,48.177446108533275,47.52398223192632
134,-10.58874235327276,39.15868116403421,46.397512411548476,30.92397030216252,55.74825531826052,45.19713859366278
135,16.311304726209684,39.53029640691071,58.701799917067675,84.82788160048526,44.08524403121826,46.058895338342154
136,1.7519312747797675,50.69615403014141,48.984708888065896,65.81945864067072,29.145132168680977,53.28083930181879
137,-7.2302621351950105,55.47597570959269,34.20994578464446,61.75805455386883,45.99219644599625,55.323824546726904
138,-0.11934422057667415,49.55050273155982,62.93647129231015,41.259069970050035,57.00764116215098,50.136514263185724
139,11.758565922810147,42.672492212394715,55.494940224944536,71.69147058554078,38.6188330730753,54.41476289175758
140,18.029623664355174,36.43714745545407,53.19546406883876,83.51287571415033,71.54552339483746,52.46900224610455
141,13.1115790203018,74.73507124059219,38.950428238339725,81.15567209530302,62.042654579240136,57.39675831109524
142,15.986978276334895,72.09971577568966,44.874676877845495,96.22832153774827,46.226619463564276,56.340097224077766
143,20.910660261502645,43.29931114855747,45.17053757582921,59.14424570911993,22.924068805580724,26.478102738717734
144,-5.524458047966975,21.969604528676676,57.10789377620445,50.478363175210696,32.27398081862371,55.62046039742068
145,13.691379435807356,34.86847424626051,33.1815994499389,50.57312280143139,70.47048870954431,33.765116604381554
146,-3.490316701419485,51.24270763057656,46.8202949559893,65.24378993721058,69.25924150180664,52.95242233345972
147,1.9876900775416835,62.77345592061567,54.848284574586856,41.65109345592298,41.565394487368394,46.09988797792392
148,8.607560911976043,24.441779138080864,62.7248851801995,37.28533754971791,32.30176598823378,37.78896310307923
149,22.663492599726567,41.57207792712833,50.96748949464371,95.39511539707198,46.71571875829302,57.15769397810368
150,2.6602349696387604,39.62331569675134,48.58160194236115,46.99421193953537,33.38942384953989,47.11623387512653
151,20.998267165845977,57.09895154322043,56.78602769293357,113.72608899316253,52.268057369708075,57.05889684271075
152,-0.7847877179016391,45.1509533238537,63.010463234523705,73.48987554519643,57.9881753956358,55.7858749247884
153,9.446183561807725,63.94814540375642,59.84259187953315,68.80182933047588,43.71527316344738,55.243421879916255
154,-7.192105354439713,41.63108445835686,32.031321232588866,50.60429481911219,40.25856211591902,51.60266414918354
155,3.0628162168316146,41.52644561646977,41.305359836346256,55.566986065769555,60.226307753585054,47.12024326454032
156,3.9848767984038043,62.26273606904851,63.85499482149355,49.620509431932085,63.39626503835872,53.591709817135296
157,3.872273372776853,59.00884683464701,49.08101128411904,61.447507548845884,51.1584376419087,49.32027437326827
158,-12.568944693416423,60.50554620301791,26.770193886007846,40.82499664248656,62.07715648559488,54.53363935738462
159,6.227559383528586,18.32662767110035,70.57175870452943,65.8387655977763,48.77921014049884,53.46729171996412
160,-8.14589202439377,54.92494569553774,41.72295681372859,29.669396579574954,45.70294567045751,52.372429596181654
161,-1.923649698414302,56.463523342003214,51.79121998933867,33.7600661796859,18.328232279980956,43.538233865691716
162,5.373752672696788,55.804900821692314,56.427494390223025,52.52536587917406,31.065373041438736,51.00286613278563
163,-0.10346695313403931,44.04493519483288,59.996255695862764,51.72423880153358,53.85792910890995,52.442733194284955
164,-3.7160375440466265,52.993561674692174,42.626909175955376,31.350614316582377,41.923681566394464,45.523911080891764
165,-2.7515524311971027,46.74458584743508,55.49126579367622,45.62538529786181,44.31536473781409,54.71422669074508
166,-5.616199575825975,37.120928934980434,58.73550448481105,34.47950648591041,39.08048243555319,43.501442237639
167,0.8682588267275149,63.11104656688089,44.73706259990547,50.12808745390766,42.12671466486963,54.306200012451264
168,-5.353579512617307,55.72680752421304,37.581933614976485,59.075823608581324,59.901446183004865,53.467580675932844
169,8.258765392999319,61.82013694717821,72.6681394273975,46.84000040710913,44.25427636004181,43.33633014931309
170,-13.022291555299601,53.58522710878009,65.2628486929378,43.17349355121092,66.32436897217258,51.551104933864295
171,11.089301539617159,75.01004527214985,54.56459694684569,35.59387957277657,55.45691435333695,31.449170728528223
172,11.83023106684434,60.82083622147548,48.72807274047059,66.10356845459881,51.3626773060453,49.40148279450858
173,-0.23431406647393538,40.833725353125985,38.07259760628205,49.48511955600324,41.83848747352034,47.696647635063606
174,-12.599389776220985,52.27996947509135,49.66220270854389,52.15193369496352,51.07496041686497,55.07479121319579
175,9.070637244847585,60.987389918653804,57.67271941700469,71.55921455975836,42.346335959219175,54.22341375484193
176,3.384465360918181,52.621471376456086,45.92962036961706,71.22559225905964,73.22598377967218,56.71679946326033
177,5.23856077685371,61.79995444056332,48.2348616659914,74.9886005616039,61.566043534547646,53.498102938331144
178,10.085880495252836,38.52291507780769,77.3440409702466,87.86810816271071,56.85487720542668,57.139627115472315
179,12.87075418985585,56.372992575120385,41.25676593898282,47.11518967783909,39.714258102863035,35.74749569777193
180,-0.30533414142169324,53.6118496250273,57.192436353380614,55.651428855677565,29.47788922667463,52.587492705678756
181,4.158762113171384,42.001560102022935,37.05802162990656,57.45049342342013,49.12830383961449,48.68600951088646
182,5.607466920218673,50.28943088605438,49.72514964375608,60.41284693474821,50.96187436220136,54.770378226659794
183,4.508823487245106,50.994676412388216,62.383166146181395,48.04130838993947,47.70542941796375,46.76591964505004
184,9.491279973787055,48.118982564907576,57.033070550770965,50.288508582864615,52.1594074901897,35.8638462336576
185,16.529745778394147,58.6246341732223,59.22938278941682,74.47465036576686,37.26478862227161,46.35375796811831
186,-4.942734063476452,47.590423503043866,40.36134409787621,37.806784089436775,57.157076335921616,48.14620280297663
187,2.8455544655752685,45.256512180850244,54.68711880371767,60.8751715490841,63.783851231389654,50.23588861838396
188,-2.4396270389958543,56.87640158742094,46.06344820448515,55.30232421261782,61.86440591058306,52.01477567379823
189,15.533207860556466,64.23163705241528,56.87816454972348,55.63393737581225,59.61452949224485,32.46288139488217
190,2.5231907006720236,67.2450456751712,57.63688162430006,58.523234558677565,32.40254417688567,53.53699912184009
191,-1.0720056018444564,30.301379854272085,59.61194420071857,38.85001415600791,61.37296223203852,48.49807821028588
192,14.219911383435988,36.89178660345084,61.60814214353531,52.14729080565142,45.37161358317315,39.71537211175157
193,1.7666282760034493,59.78313052600957,64.2357776753681,36.368141209872405,64.66091073591866,52.118799920115435
194,2.292632332592931,62.17730594933627,28.668536060057082,60.36042961448339,60.04261499977367,53.985946558744544
195,11.689841585650633,56.736665126447974,35.194784709540336,53.500233882549146,34.895914146570085,39.26147627382214
196,12.143503304006913,45.06731396591146,50.313725038854336,64.51525276303627,37.44357292010302,49.69713337357895
197,15.185872711039416,52.83789380805414,66.61867357200836,95.30743875507241,26.356848154849963,56.159629892229624
198,-11.962459342792483,51.18800145610452,60.739280747925754,29.603299589655084,43.18417525577658,50.222118969667434
199,7.509422756480302,67.51127801835068,47.19878521194765,75.30492682013278,40.087942719869105,55.08576204954971
200,17.63507437219297,49.29021360098127,81.28482324935065,77.30386538115617,78.90937910123955,52.12829153446031
201,-3.330542583724168,53.61652803150925,75.49447446159003,28.884191900986604,42.05962604144946,48.004779287876985
202,8.048489347575575,37.70271520911564,67.62734494797819,86.182963910278,24.483252475216986,55.64968303639621
203,3.013429535096793,42.34918056185183,42.14534852194854,66.41908227266035,53.360836871113555,55.35910381032782
204,10.402560918372817,60.40162494430496,48.43258412529913,60.25539094376589,55.505408831825214,48.81298652252002
205,-4.827311931829426,47.939845729346,31.3429400763789,51.61503521406578,40.82551930938919,52.973829358464506
206,49.70131051251056,22.884635637681704,65.07572765403037,75.72935932879277,75.21694439593954,13.883905545522188
207,24.92793391205392,37.52049775466854,53.4309899365014,110.883219344767,29.214817489277376,57.79731206652413
208,12.570639849684582,64.00307050821631,31.875607849722513,71.49081860812606,47.75224541161687,47.552695209747974
209,10.603172700756657,49.908174631510356,51.53507444268299,60.991088904190846,47.06813777416227,41.10725948632093
210,4.091000032334978,28.96568772105263,49.00000166373659,56.70338832558619,59.74881710217415,47.14912619789623
211,13.75019481857851,36.0658640744822,72.073556859096,84.87134276214844,51.928957475562996,53.960034530292255
212,6.693439676276166,56.7355601013016,47.944900729245624,45.88879873702243,56.20275376336829,44.85564994100837
213,9.044993258532195,71.17088868907727,51.0587350593014,71.13852600757073,66.71466230829039,56.1369099934926
214,5.681376712645717,51.785749995883975,49.126607874513894,73.80308886482266,54.99219779956399,49.87887733759323
215,3.236695418087091,44.307245256631475,71.19440187776341,57.386211430738896,55.61233661745342,53.251006089363464
216,2.0631592306144575,55.909200168373275,57.60460249073119,67.78487571160994,58.05006223477456,50.751292135954024
217,6.396283559066478,61.11221505616953,51.68987841815288,75.14170813983961,53.395675289409695,55.51366344150664
218,-5.403947183614434,30.85612204216909,55.7017123287821,60.92486283438663,50.694918450561424,54.48541925021323
219,-6.080828785334707,40.11915183899468,53.41400588319972,42.92707458596418,55.00449084239664,52.74919961458624
220,-5.569195144150637,65.90393090809566,30.258575351778305,65.5418511660487,52.356233571183765,56.79786384834683
221,16.0893173818468,46.605293483445216,66.51198521277595,50.57503531807231,55.716693739187136,36.656314463707744
222,8.24498098750349,47.49436950643575,49.926328246188596,77.43572660634618,53.909983592778566,53.1898359908151
223,7.472385334673804,51.69306323763534,38.81502063888004,78.47683223762826,49.01726129035967,56.19589536432369
224,14.706013358845494,45.60446288027888,69.39463393994114,79.42950923691002,73.77447237979818,55.91098547067199
225,12.922700825102568,37.75028344965755,30.14447319881853,67.9789661588768,40.39525960918713,44.69630216267506
226,13.755367542331697,46.05303404280304,48.72668024094546,59.44875625295026,48.44773897548239,31.800117197621194
227,-6.926611013018761,53.57558463362704,31.91698184176621,51.992089038950056,47.64459541617355,52.106995999331346
228,-4.282822649482951,47.180981676839295,35.57464309513164,31.560798363516646,38.12830311203931,46.91210941254753
229,8.374279172843075,41.707453718992454,54.154443707289104,62.47374304146637,63.68667134658504,46.946344343372026
230,1.1967184695862243,40.33943179654084,40.05004999188721,70.14168876996526,54.18198787335356,53.65395415595808
231,5.129298398954383,23.44133862008422,30.018335574298344,10.358579733777937,34.77126708477965,23.84299969845036
232,-1.3534445475909536,67.27663486554704,64.5397558344404,64.7398296940519,41.04719010079642,56.31832987061612
233,10.096384576813067,49.20001516370089,66.0335313724155,79.11423706540715,50.696767737394346,54.282503116017956
234,1.912471597458893,44.28011032742338,60.777098340294046,55.37978692098711,52.00383846173586,54.556194573542484
235,-3.6009953181039003,62.691179910123516,52.08470309725108,46.47822000176515,77.94483468000601,52.30909518620032
236,-4.680351515353432,53.533009253679495,45.77016453103173,51.86295411475209,47.25082668241394,50.933299042661474
237,2.959055891081677,14.187825804595303,70.74415058203066,39.75173285621013,40.668951971475465,37.53792814201435
238,4.59729675950484,62.583034172351894,59.8837343938045,42.34880109169168,59.28220838463119,46.503529186427535
239,1.9310545453287364,47.98964928175161,34.78595748002746,59.92889417286512,58.5723553830774,56.2057665707493
240,3.0317847621721867,28.28847144594611,70.37985556226448,17.007447850199966,31.7646536578364,23.292212991430425
241,7.742130536008667,74.84595085879242,46.34900725953361,82.64090566917321,56.820077409058726,56.24208172763689
242,9.681936115047781,72.50066238794146,40.42030650732974,66.54254503230591,28.159603240989206,46.5876614494454
243,28.539134100553273,66.30522068735198,41.69670093648568,63.84302886084888,34.12122318901032,30.778472323139958
244,13.424319127047939,41.739577011888024,62.22706060828615,60.61617221242803,64.46273915034593,46.801628211700965
245,1.172933020359746,60.53377491217984,70.8901619689901,69.14404830519082,72.06445621723739,57.793143166899014
246,1.7369438615017254,45.61177523262372,47.24122835887739,71.78091008976395,25.666502675525617,55.10186108978578
247,7.383355168476292,61.01839049057088,63.53258316281802,50.27562880227124,31.4529669006359,45.56279604698266
248,16.490176857027542,61.059316397740766,56.24680435882213,51.43356322489406,42.07331222243742,33.01164636020091
249,1.216322466030106,52.332507033020704,48.493559183906534,65.64692235414041,38.008901729568116,56.35347213942699
250,2.8431938627893936,38.971780432640294,47.437372551168366,53.83925724249546,59.047745567003965,52.141978246464745
251,-7.1916961407579585,57.26267096202357,44.53228671816457,30.759123885266153,73.14381533046064,40.0558590472612
252,17.339267944296356,43.03236634225458,43.934674855170044,47.96836493634083,38.256297934233956,39.3122279544893
253,-7.6614738554503115,58.64401975897392,65.40384022602495,26.297201322974303,56.21943744178374,48.497476485306585
254,4.347198906111796,57.83922330835827,45.6612263359472,52.1307571370071,78.68613390273138,50.16714553195338
255,0.008563767719974358,38.349529249829175,50.344853325103244,27.71699976794559,52.196994699813025,40.17485373885777
256,13.420421541101064,37.09542870519529,52.083935267739655,72.2064148923227,35.88169918808925,42.59204851562726
257,-4.763219005186096,56.60595326790767,48.34697619274523,56.28383406938735,56.119530646053505,51.92626124173011
258,5.551926687913447,57.601866597768456,67.03846454384217,70.39446572922517,79.99615246853523,54.30011634479476
259,12.222443185498305,63.111643396824164,37.691852076762046,67.6273413298181,55.086696536982544,48.57755405149579
260,-1.3458812253467305,50.8049144039182,42.59344297416879,56.864577140263556,54.92741483149222,50.07119232277733
261,3.288270374952902,34.55055026236154,42.789986824306204,59.69211607590662,50.992989564061524,42.7796753994083
262,9.717220671573994,57.585983256978466,51.199072926246714,70.6516863787662,62.3613863269872,49.19526960915838
263,-1.2503978037153747,57.155451468995196,64.42613566367986,67.0945484414096,80.526399324264,57.465415664125764
264,16.380546396711658,48.34559360886528,50.54694029887795,69.2730421838171,72.0054948984308,41.2353109314187
265,-10.603192435775693,47.299012492799754,59.73500754142963,58.99854841259455,39.55596980587951,51.704194603889455
266,0.792494546969424,37.04979679029909,41.056945418844094,51.29651623207075,46.32415885499453,53.97840498823851
267,9.971694784695078,34.4349019899051,57.01195458733109,20.315024886526224,45.587103024646765,38.81192187278904
268,15.50512049204981,32.50702899576183,55.129760081515755,21.775904546386773,32.251997168201726,26.785820496951846
269,-7.649533182134633,52.55233742415564,52.12834332715924,44.8442861639743,53.83128377369324,49.07464706196501
270,-5.638780825615325,38.433065849219375,58.03694607996947,44.00557733123369,68.76737022277857,48.46565769883254
271,10.289745233182503,48.6252515439894,56.650548569710686,69.93027264445855,50.71035893073369,49.01082952270471
272,14.864852982342681,60.90748130656805,43.92407012935188,87.95594397078018,70.5099616826788,54.51164227456593
273,12.673500221265122,45.09688010238655,33.049770862934366,87.79963029294964,79.49859888249966,58.26426765901672
