unit_id,CapacityRetention,ImpedanceSpectrum,ChargeRate,do_ChargeRate
33,19.766183453873666,38.748559951432604,43.57817005408406,40.0
34,4.4100558450738765,51.41641082953978,39.140675976304806,40.0
35,16.681953969847882,47.66107719739817,44.58637210830652,40.0
36,39.14419445488079,32.37817088520032,46.32319431024379,40.0
37,20.03147693310887,49.06107721745154,39.91008181610246,40.0
38,2.5040718242519064,49.58816669415476,37.312956921546295,40.0
39,35.061976749365314,29.582846750938803,41.86877734685065,40.0
40,13.195645089450572,50.745750381208374,36.16469583039583,40.0
41,10.285423813586561,51.41361542321498,39.525805984368745,40.0
42,23.641900460975492,30.884139054867205,41.517542197156175,40.0
43,52.8516870544654,21.259637190650203,39.39243921275109,40.0
44,17.625394423254875,48.059513248559014,38.442787750290265,40.0
45,12.598670301215057,40.005940985051176,41.42611938329501,40.0
46,-4.091472246934848,48.423859066152644,36.76069153288409,40.0
47,27.797805657662536,34.22054028777716,42.25776315478377,40.0
48,37.240655168399044,28.20136030317526,39.57722033210795,40.0
49,14.948446966093602,48.93956436364101,45.34621951676844,40.0
50,12.177330213940984,34.95902827310465,42.58682887393815,40.0
51,34.79126806811869,28.848418066854087,32.722863910294286,40.0
52,11.363513959043381,44.73287554968036,40.89589034648367,40.0
53,2.777891428116398,46.45777152931656,41.294261925302976,40.0
54,39.8085321989565,30.749715495158682,43.0597547153756,40.0
55,23.991138048948798,35.379717692569216,45.037213139069905,40.0
56,2.824336776651856,51.205711531740725,36.543782296401915,40.0
57,14.974426409027942,48.35489688926368,38.77249687101629,40.0
58,11.218540010476236,48.81119709258012,38.93497509805417,40.0
59,27.82914181457159,31.07205754612775,40.001697080780325,40.0
60,13.473437164213081,49.44953036061395,38.68990766321707,40.0
61,10.61005593367952,44.31601201728219,37.840944972348595,40.0
62,-16.33312423223021,54.413849453334606,34.51704609383921,40.0
63,32.37426623109772,38.36002525990684,39.07540187449155,40.0
64,24.012713525827838,39.5788025322018,44.6852352527325,40.0
65,17.91273347294267,43.302623593525844,34.41356132226372,40.0
66,-1.2025328522477832,50.2669343737825,38.650241666114965,40.0
67,2.7468551379560058,48.768941233649855,36.07112223787774,40.0
68,31.374405232257963,9.377527393165192,41.494429402618906,40.0
69,12.256063128492285,46.944054870399754,42.089878541453714,40.0
70,14.254600818995517,46.4522286043576,40.43472086810933,40.0
71,43.56259785916108,40.63608741100274,40.074426586186576,40.0
72,16.53425441531093,50.033112440194046,39.64407495542294,40.0
73,7.005743454721745,46.18648382784438,32.82196558834531,40.0
74,-0.009594907539394848,51.45833307362946,35.828583750288395,40.0
75,4.643031025444343,54.37200455140673,42.50479763208363,40.0
76,6.298449554843468,50.52340656944096,37.731747756354146,40.0
77,16.35085786624174,42.91663601901496,38.35472699537138,40.0
78,38.08836129490306,28.606517704124595,39.63516154601858,40.0
79,21.35823320357221,38.60026959752752,41.04182314803789,40.0
80,-21.714482640607162,42.84525438625622,41.62415473502306,40.0
81,23.68727590976992,38.66216756223153,36.44272444097097,40.0
82,25.272152825267924,33.9492002795418,39.51024443815743,40.0
83,7.29707751585999,53.514432013025676,43.26606476580447,40.0
84,4.641204301005155,53.466248899706976,43.15706711646049,40.0
85,33.21572893600635,28.114227617229844,40.98317755205437,40.0
86,-5.016311849954246,43.66185598176302,40.837066682235005,40.0
87,26.60878646246771,45.93022799276671,44.798215271905676,40.0
88,22.437959966662884,47.664596405723756,35.98626723644517,40.0
89,-5.460434119166845,50.77316828304939,36.99489386190098,40.0
90,17.375075549378558,29.322307583176762,40.99987394084801,40.0
91,15.194812977359096,51.73483173633194,44.478300779953514,40.0
92,22.98577681193167,40.23779703009068,37.5822009373377,40.0
93,0.4070672537845894,49.19154611041573,45.269063311173866,40.0
94,8.582636293661528,53.233141729143505,43.09064056007277,40.0
95,19.713640880664386,43.025111368756264,42.11191393064067,40.0
96,-6.5961394897503505,54.24442548238832,41.69684497877081,40.0
97,-3.6413505008735303,51.05354809938533,40.49728490363279,40.0
98,7.026121120177516,46.10100008888468,40.2540237065223,40.0
99,15.487841368299888,50.757300096099,43.88045769423707,40.0
100,16.270353178814144,50.059012173996045,38.37486882170323,40.0
101,13.615760123659884,37.583407956476734,43.09344729160346,40.0
102,23.040679927133294,43.601605396143505,40.255294689718994,40.0
103,-9.734669377240959,51.7539422769446,41.34740900575803,40.0
104,-4.59366110684794,52.03345023816445,41.10677085374253,40.0
105,9.48932527058899,49.84315092474128,36.72042265113189,40.0
106,-7.906943739370991,53.829528055846396,46.093804126574724,40.0
107,31.772789903263213,40.2962242203771,37.80696485098557,40.0
108,3.7645530014630038,50.73121095211946,41.00641220855707,40.0
109,7.322396439374545,50.40719119009789,40.78348048230232,40.0
110,7.528988181405682,49.501158066094455,41.62872305886081,40.0
111,-3.2750096457122786,49.87023991693425,47.45489120385319,40.0
112,27.645155981835174,42.15903824338695,41.57274804394225,40.0
113,22.377212464743508,49.49705131539783,37.30612506575476,40.0
114,-3.271491816261905,53.58852478937784,38.270669176269685,40.0
115,11.793622293534513,39.708891294606964,40.342811524743084,40.0
116,12.999634955631208,48.64191110753555,37.97995985671999,40.0
117,-7.662773741051925,47.316242286949695,39.541277047434846,40.0
118,8.154644555600726,51.61990909745263,44.654597637130266,40.0
119,-3.089198223987573,54.05548525625846,44.134147737321484,40.0
120,21.10075527705495,38.49828290652583,44.078231602416686,40.0
121,22.511858568403163,44.96820851204918,41.08373913736135,40.0
122,19.780800832194938,41.19306167425438,39.60541826046798,40.0
123,15.798124654380048,24.277140260035218,40.063396432439504,40.0
124,15.112182267526329,36.1267231443982,39.60349437562002,40.0
125,12.791117567803973,51.81875579472127,37.78112594969116,40.0
126,13.233123794842331,52.97678136170806,40.85449080768662,40.0
127,1.8025564880019553,55.60285226431778,39.503378588936364,40.0
128,4.402909979085065,46.70010908423929,39.423317120028585,40.0
129,23.66193981529174,42.907569194138055,43.699760871605974,40.0
130,26.424927444936714,43.81576991776722,41.28346462140744,40.0
131,-0.23432943154276464,50.64455647804356,38.590354851956214,40.0
132,-10.83496682868689,49.23477344532694,41.587274771301026,40.0
133,8.712454522970628,49.843077221536284,37.48578098518029,40.0
134,48.96225306745819,22.34694792665225,33.668393777282574,40.0
135,10.9949324028378,45.83688693233549,36.05495875226241,40.0
136,6.137360674060474,45.07740477007981,43.55086965874453,40.0
137,22.43239501600685,41.72237310192751,39.08802807666709,40.0
138,20.763914652709644,47.52296383969337,37.714353996019824,40.0
139,30.92592688651381,42.799161995007886,35.78332396352617,40.0
140,6.941605916943726,41.74527142327792,37.519476957892046,40.0
141,9.495619138552323,49.318052096341674,34.79653512233497,40.0
142,-8.881592583406603,49.37997694946306,37.77310369113483,40.0
143,-11.83842369483267,45.441150575025986,42.859998735316246,40.0
144,44.869546122207105,20.11380973038044,43.31654665813725,40.0
145,16.096572389855528,44.8514863258422,38.46512522376662,40.0
146,-8.254498830187181,46.775119337730764,42.1032189691237,40.0
147,21.70812416769563,39.33876388930752,37.05903577946855,40.0
148,31.55841671179606,43.04952679938531,39.12376719701837,40.0
149,11.191314978895043,43.99780584216259,39.30877828376775,40.0
150,42.047883633712345,13.398031939333151,40.39370948190403,40.0
151,-3.9961396528241053,52.64853537512425,41.33691507590035,40.0
152,3.210394126487449,49.74843230403079,46.610804124520136,40.0
153,18.42631131229645,49.53342829916002,38.36694772020156,40.0
154,-1.4283885456752614,50.43736261876965,40.58318907299344,40.0
155,-0.9694639632068469,49.11231489605626,39.83744882136435,40.0
156,38.331912064938074,35.62261358389761,41.4992105277839,40.0
157,-3.0490907836838645,49.57376066582009,40.73937352706254,40.0
158,2.9192102893436704,51.484310266112026,43.623342068552574,40.0
159,23.68448523786558,34.568958868463106,43.02159936182925,40.0
160,11.563572313360222,47.55421591095584,39.557899500432185,40.0
161,15.452307019607982,51.26488305660049,40.27339060263733,40.0
162,9.782318649672483,45.98025532437512,44.97147582186163,40.0
163,-1.2699266294685492,50.373009612790796,38.699702389742825,40.0
164,15.722384240070475,39.1557231289886,38.535447765392725,40.0
165,12.26643828555398,54.25565750970387,44.27316811672276,40.0
166,16.717603611968315,50.89986225839346,40.219685189562924,40.0
167,2.1942687891937123,53.16107503459456,39.32521272520237,40.0
168,21.605945446505558,44.101142312065775,34.10284153510764,40.0
169,12.635493935122911,49.0180058375739,45.55511986547158,40.0
170,8.333291598129406,49.501257445827896,39.719263053781646,40.0
171,5.093886487223136,33.2617889004888,37.783618360858995,40.0
172,26.81671333423306,24.73981450242926,39.54803568259505,40.0
173,-4.148043641716373,51.37652191930958,42.38555204388386,40.0
174,5.127271986445005,39.77248072109137,42.52053571760409,40.0
175,17.982148949680294,26.201859672481874,35.11116606774711,40.0
176,22.570842750866,37.20186591718502,37.92910789744511,40.0
177,2.9868672593465613,47.67554546029374,39.69911121925395,40.0
178,32.05623787916804,34.13739776271718,41.72366901746915,40.0
179,15.140379989100555,47.23719655098184,39.10453867610728,40.0
180,8.083344622951383,45.87613991699595,40.94889744135631,40.0
181,-10.960621349177478,50.2955079807212,48.33029179314726,40.0
182,17.459583749083983,47.9375845541293,46.041726460072134,40.0
183,40.13407326234863,8.557516245279402,39.769094154891974,40.0
184,2.8669061033731995,54.288366818781896,43.640629351103584,40.0
185,13.015779829636859,46.79610132610455,41.979595470072596,40.0
186,23.688868338719764,34.85609701353568,39.14746736089626,40.0
187,1.869780888098616,46.158177995180566,39.529749325084076,40.0
188,17.010949539132923,50.04103686212798,36.7146831653509,40.0
189,14.455098445448652,36.236674049979264,45.617742556636784,40.0
190,-5.625433979583871,51.954804792131426,36.634291498449564,40.0
191,15.317499494685796,39.515561844214844,43.25358180079413,40.0
192,9.22752444638247,46.45072531234865,36.10711223655684,40.0
193,9.890280797191835,50.996543095358234,41.17762519376941,40.0
194,-7.689900923738451,50.55749341274026,43.52752393791907,40.0
195,14.666888140991947,39.37688541688506,43.19736794189454,40.0
196,24.855181763403156,29.190429767055374,40.438063635538334,40.0
197,0.5785520698607485,46.12510044055308,40.38735088852793,40.0
198,-0.41497328535734024,52.11976386850518,42.54403340015446,40.0
199,0.04074150802063725,28.742839870985243,41.80082028112652,40.0
200,-1.2388709193708507,48.37425710537704,40.33336119764947,40.0
201,-16.269771625132428,44.81051318031231,40.81266295929665,40.0
202,16.085262721981376,40.94382403100108,34.386479393707944,40.0
203,16.827437261209727,40.42432884335374,37.001251311175054,40.0
204,25.991859952386307,36.157949583462646,36.83814109287426,40.0
205,16.297456448067663,51.22694673836086,40.07275815775455,40.0
206,1.059669633177573,47.440207928879815,36.65327130075684,40.0
207,26.570555279678498,30.989487077765702,42.87808464540745,40.0
208,9.745231927571364,51.00015081189504,37.48336109010319,40.0
209,28.917482417659553,48.981506461110236,37.550452004872255,40.0
210,17.558293929839955,49.337922719390804,38.41065762102706,40.0
211,13.161461327666933,42.01802017329487,45.489326465041835,40.0
212,13.058020898683615,48.158860164123695,36.178667286186055,40.0
213,18.562528147408432,51.584876990325576,37.11216441785279,40.0
214,27.418795141363383,17.85699167661001,43.224721850730425,40.0
215,3.484993456888138,47.5059520543497,41.96830840418515,40.0
216,17.80739468706306,43.02862480658197,38.382061966752495,40.0
217,29.538046382384536,39.82809043126322,43.425251236277234,40.0
218,9.288832085584188,38.60594638504946,41.38953744979307,40.0
219,33.023949884811636,30.44524612424462,36.95616805203183,40.0
220,6.775805504141021,46.25583221560615,38.97462023425648,40.0
221,8.61097591792393,51.01604885611763,41.02885648549274,40.0
222,10.848809510527472,37.934019398720466,43.19791795825611,40.0
223,30.39430123461599,43.74634820000982,37.200910602762534,40.0
224,0.729621438964946,37.44753998494988,38.79758753477136,40.0
225,9.881946920356706,45.32312527167746,39.23703759277271,40.0
226,31.54170653942588,35.40372591908865,40.649894488499314,40.0
227,22.100419420099456,46.18291719593569,35.61108511609653,40.0
228,37.49563058478354,45.52499599516943,37.77515364887439,40.0
229,18.124351329296452,51.07992801437323,40.036039094863696,40.0
230,15.969557740391407,38.63949613686721,41.14640553551314,40.0
231,9.254946332627528,49.16384226076774,37.858355450134255,40.0
232,-12.009667596199856,49.2736864061933,37.44211356318232,40.0
233,5.8255225706948455,52.60681224247432,42.90931400357085,40.0
234,11.317410295204864,50.939752504064145,38.843325002552746,40.0
235,10.63199848492494,50.66907503599257,38.30749999370431,40.0
236,-4.256230164056765,48.78497310069261,42.50159437452939,40.0
237,-2.99802329698813,31.760475179998117,37.81347064110202,40.0
238,1.8281054514247095,52.33329985683601,42.514697606738714,40.0
239,-1.035237330793473,53.38759570352846,36.045040609639486,40.0
240,-4.119696671826418,50.737166396908265,41.33773539109699,40.0
241,-5.49196747119183,44.40256215203881,40.6522006939293,40.0
242,27.0795887519553,41.19441096118723,41.012152472167955,40.0
243,-0.16625955683180527,49.22916152517336,38.23195108951533,40.0
244,5.562227859766612,34.83789644452044,39.47452763393977,40.0
245,14.120657347038707,49.056068523818126,38.58421918998129,40.0
246,-2.6381442793152856,40.534163942781504,42.586891365277324,40.0
247,17.08377706448072,45.49097881108054,38.52174711884468,40.0
248,9.111458470094664,44.214714109449986,39.10669231441858,40.0
249,-12.913057457491744,46.970657807800045,41.09264356493624,40.0
250,7.677196963810205,48.671143685964275,37.80021804958726,40.0
251,8.944229859031138,45.83392883387339,39.809825605838974,40.0
252,20.826616749357434,38.7231069085247,41.458890640704325,40.0
253,4.385842711473031,51.07997459728259,42.622459344691535,40.0
254,23.78666579446292,46.142316059811854,41.066650036465035,40.0
255,-8.999641653948997,47.938770744683964,37.31106453917872,40.0
256,4.009480902861306,46.47055456438035,39.481699577682974,40.0
257,1.393834628595386,46.69661504798703,41.11399472080656,40.0
258,14.088522104757754,49.586197087698885,40.64734796136758,40.0
259,19.01991581936572,36.76411256888131,40.56588274208157,40.0
260,-17.380016094630644,52.29700461139349,39.38080804731556,40.0
261,-6.164152058153284,47.23536003324445,43.38708411535521,40.0
262,23.068890889346378,36.24711097415016,39.024070769283284,40.0
263,9.500710653872915,47.152207415816314,41.019623693736435,40.0
264,0.049828021028561986,53.54721692371189,38.130188751959544,40.0
265,10.246159174503495,29.98509594189201,41.34097864829641,40.0
266,19.09430517062877,43.68757627451166,38.49635454651003,40.0
267,22.253691560254325,26.920979910719296,37.066771755675354,40.0
268,42.62629462331638,34.896905519504884,40.23036718442477,40.0
269,-3.386009729161976,47.27257212921144,39.41498606884844,40.0
270,27.465824679745403,40.64327604043554,32.17934892651165,40.0
271,-5.04410780324274,40.158939840438805,39.14523088723901,40.0
272,13.029911989471765,44.388868992918084,50.3270064801691,40.0
273,20.257192723471775,26.47559123149238,43.810682761308676,40.0
274,21.932338460123812,31.941706013694297,39.849630398667664,40.0
275,5.781474472658477,53.73404012764918,40.16408717713627,40.0
276,-12.889018437488664,47.20211143674383,41.98111490555143,40.0
277,-7.537687720176214,45.0142301087054,43.151942272881584,40.0
278,-3.7862255959660644,52.6534659238429,39.53874500951054,40.0
279,4.261996625746115,48.07695372991365,44.90098548639109,40.0
280,4.39214676920634,46.83911140578072,42.11559250696825,40.0
281,16.50719796993565,50.90318534852745,43.90977657693543,40.0
282,-4.845793622359061,46.280479118954,39.58400302433136,40.0
283,7.205092217276153,54.10770621538993,38.07720591176339,40.0
284,-0.6583309909766082,48.387859831568335,38.04926498250586,40.0
285,21.506104124889564,51.232323517073745,39.958857515675575,40.0
286,18.777952640660708,35.96384162800786,43.9727311065764,40.0
287,4.8062467099079615,49.22218251673259,41.1415300288496,40.0
288,16.53352104887766,40.25016536575785,41.875062370998116,40.0
289,29.673212528959358,18.89818453195931,43.36386008193213,40.0
290,-7.772837276299038,49.25642321355155,42.165547157578395,40.0
291,-5.184257522026151,52.53484654435275,35.89131903067987,40.0
292,4.257409694214193,45.21816866177621,43.500177192359885,40.0
293,23.86302544970516,43.820774700052425,44.51138177531611,40.0
294,17.453567026005707,46.53198077367463,37.13106302726834,40.0
295,14.471435092799968,43.30812972517313,41.89253976210842,40.0
296,0.9114742630948882,43.000137957309605,41.14433137481679,40.0
297,0.939419598461928,49.70100235315036,41.73544895580366,40.0
298,6.833908564464653,52.49061749426908,37.61638671175024,40.0
299,52.39966891773425,15.867704793856117,39.034133131279695,40.0
300,28.946978948091015,34.78941565398225,40.57859508705073,40.0
301,11.021424988746489,49.19916798443922,39.96763553903795,40.0
302,14.304533050726574,53.28133251289434,44.72824598423438,40.0
303,20.51210246973367,33.31172872337774,41.06151990474383,40.0
304,5.488387732170748,54.68678734603574,44.18832083377413,40.0
305,15.205839804794323,45.755996824645976,42.34074652066282,40.0
306,-0.05414884535079034,54.35839589722749,44.0617631717514,40.0
307,9.038128330125897,43.87440676737675,42.66615576529662,40.0
308,5.469599699564896,48.33532526414501,39.58415422568149,40.0
309,4.704510602914532,48.302867017532904,42.18897077353817,40.0
310,26.696036385786208,32.42348128348598,44.45799121605317,40.0
311,6.224266289455865,47.23880355408663,37.23553990321764,40.0
312,8.675212011091137,42.19798523431007,34.358918267018645,40.0
313,29.538698035517253,27.807886042204206,39.821069406189366,40.0
314,17.928978406428854,49.32080703354209,44.17222102624672,40.0
315,19.93741739542277,49.83780078766849,36.183464846790876,40.0
316,18.779426940415153,43.05344110993174,37.91095284655041,40.0
317,35.02507388641615,37.54329201831122,39.69699402520857,40.0
318,-2.5584318773130676,52.160652983174415,39.98742252785661,40.0
319,14.65118496533417,38.02816198387311,35.71592448158643,40.0
320,-7.448067692584331,51.162041059565006,41.53076286851954,40.0
321,15.48050220826571,47.07939533159811,43.70171498746208,40.0
322,-1.573040813919366,49.690723332468,38.972560699161214,40.0
323,-3.621480607498551,53.59298033701553,37.20401969442081,40.0
324,18.23590796308392,47.11423199905469,38.79042572553108,40.0
325,26.004532113264965,50.40976826503559,30.123377000344888,40.0
326,7.0761100636561425,43.65711218685317,39.30184073787847,40.0
327,1.3732753675653253,54.9024801109097,45.2832735682642,40.0
328,12.426735500077601,44.50163331870129,41.90359073723848,40.0
329,-8.18272141830006,46.04026347785623,38.000893870474016,40.0
330,28.908313815259522,33.60907348472604,38.25235266317774,40.0
331,-15.127307434940981,49.37340825956752,41.666625258783334,40.0
332,6.5705025156835974,47.16517196653625,39.045982905237366,40.0
333,37.10971017073126,30.962750095788692,35.38527932329012,40.0
334,-2.7886738707781387,42.62537731970095,39.830176985068896,40.0
335,13.745524062879609,39.64785112837496,36.707753447626594,40.0
336,30.90910985364049,49.64916398805042,43.02584741592976,40.0
337,11.0019521719577,53.797191110110404,42.345349257303866,40.0
338,-1.7021942833195265,49.5908586357579,33.50115337518248,40.0
339,10.860188525268498,44.31381234112081,42.407475021540876,40.0
340,16.484902594405668,38.24876766430908,40.582529526112175,40.0
341,6.1230683686138745,36.46846761768213,42.45351181979923,40.0
342,4.018164228016127,45.13515573463235,42.89532908023036,40.0
343,11.02415668305754,46.516738906285966,35.70919762751911,40.0
344,6.698862491504146,42.0603615617946,41.244612089193346,40.0
345,8.805809778142187,46.3785925425758,40.81769999419701,40.0
346,20.152880707523334,45.70024177206536,38.92650532129267,40.0
347,-4.927583344042091,44.82365019225625,37.73363132661348,40.0
348,12.382959290390453,40.01158945415655,40.39689813764089,40.0
349,24.63613024000005,45.086693744399625,40.272131133133385,40.0
350,19.76881302204796,17.98368608467082,43.410758632102876,40.0
351,2.8987293484846943,53.8075840490399,36.65874354741168,40.0
352,6.907989429818162,50.34006136972582,39.5180142216789,40.0
353,14.397961998348126,43.90972435128874,39.99843803565604,40.0
354,2.8952021823085934,47.43539885130861,41.58302235838665,40.0
355,-2.3187658746533613,53.49910860833783,40.259046352852394,40.0
356,7.7273716031934265,43.73736486879115,34.455051911246244,40.0
357,-12.657943682228238,50.81162009440283,38.16276816598922,40.0
358,6.879279720830208,50.828662934899135,41.220370958449024,40.0
359,13.088833879426023,48.122283172296264,37.34691385858706,40.0
360,11.153199365696441,44.110108124521275,40.6930045799478,40.0
361,30.059976174646692,21.07699102101404,39.596238624974426,40.0
362,11.752152265235361,51.39161736238179,40.8972528438623,40.0
363,23.75372508070816,40.50348192588401,45.36600533843779,40.0
364,25.2296823998084,39.65537539238648,39.92829461634654,40.0
365,25.877844366356292,39.02510105205646,33.48823296525062,40.0
366,47.231413581264064,17.817343036857842,42.42318813104416,40.0
367,17.4315789847788,44.19734851537932,38.61159844205672,40.0
368,6.293173369757835,47.85118041200104,41.07175506629591,40.0
369,24.24667484795135,34.4508597566356,38.2441590742805,40.0
370,34.60053584911393,32.764371451744466,38.450848485759465,40.0
371,11.34316594957828,43.7205143056203,39.3371660017054,40.0
372,8.772563762405705,49.12738339367441,42.7696855407821,40.0
373,9.213545339242021,54.46102367226344,37.850903340208596,40.0
374,18.10917397346624,29.021617444247646,39.62299805090575,40.0
375,13.277104845822315,48.04578815867877,38.95662958470737,40.0
376,21.614747707593256,53.55151367093087,39.99761893587058,40.0
377,13.730962131506853,51.54128409948992,36.71290793834667,40.0
378,7.213881586927013,48.177499574292504,37.48332089301785,40.0
379,6.223233512204743,50.21651555249053,41.29595073096552,40.0
380,29.91443640763375,22.827653901973232,36.27676275651119,40.0
381,8.155992593030067,51.61734953109447,39.92539145709956,40.0
382,45.37806330168505,21.133862376354557,37.010137778695785,40.0
383,21.811420202629677,32.441130876819884,44.01468845317763,40.0
384,3.2905294476828555,53.84256810634544,37.19489533589728,40.0
385,13.137503981423531,45.60115082067922,38.3655241898919,40.0
386,0.3467562426382971,54.75174865772942,33.60090394324467,40.0
387,-4.368888069338133,46.51777203873677,39.9377692964866,40.0
388,-1.1286250075263076,48.95791696606483,39.90716890253029,40.0
389,8.363221482136913,51.9343910057784,45.55618676837476,40.0
390,9.531121722338185,33.726641895547964,35.30564489358187,40.0
391,-1.2668120142892798,48.50448117917859,39.42198208258131,40.0
392,25.553416459648314,39.31520257882049,39.891585821549945,40.0
393,25.842242265201403,33.83854687847661,44.72964318658799,40.0
394,-7.143036172602198,47.932861138777696,42.56065772342441,40.0
395,26.82988663394749,35.867426777232595,40.72969847131498,40.0
396,7.874607591254264,42.12604332901277,34.388586018735566,40.0
397,9.012084669338417,52.01866631066241,35.433668187393586,40.0
398,7.89016717876247,53.48279938010968,40.03021202870735,40.0
399,29.21933588581287,39.6948842427479,33.05736241767696,40.0
