unit_id,CapacityRetention,ImpedanceSpectrum,ChargeRate,do_set_CyclingTemperature
122,9.864301631579375,54.46242752822187,85.82714701948373,75.0
123,4.482260556471117,48.42046340955155,53.79976373629847,75.0
124,2.420990051672484,49.0852470666555,36.61137187513779,75.0
125,22.756849254125918,39.88748181685801,76.43008834871593,75.0
126,-6.546374318176732,51.95436408539016,45.642760232702756,75.0
127,-0.06414643008200471,55.669216718773505,63.253870605799214,75.0
128,0.5664187774829661,46.61810301387719,47.50949279241821,75.0
129,10.123988620973543,51.414570582438095,78.74487283378446,75.0
130,12.750301801655782,43.97285037573116,60.45899763975176,75.0
131,14.516960651033498,43.04955560693299,53.098286752313086,75.0
132,-0.24937389907160412,53.581227116106035,71.56607940519922,75.0
133,16.089084805337098,56.91749607536082,101.27404060304033,75.0
134,-9.781431647478332,46.26676515325155,25.953748903751055,75.0
135,-3.002472957947645,53.27511179119112,46.07799536018287,75.0
136,-13.896809620495327,48.14945066822155,24.714718770170705,75.0
137,-8.858225629612702,55.01710359010963,52.68540570795961,75.0
138,13.493097745444906,47.872086505206816,61.002587501044324,75.0
139,-0.8872590257267909,48.84258414880587,45.90276848853454,75.0
140,14.922878119581203,40.651241021159194,64.31674278856386,75.0
141,2.695772940953886,51.07136595170094,47.144449486037374,75.0
142,5.152259215844277,56.88515169643414,91.41148116674891,75.0
143,18.379177785056044,50.68440118961027,80.6261196109997,75.0
144,12.48336021371582,56.94347533542732,85.15738158523226,75.0
145,22.13901377235779,35.93434876473749,58.33823677724429,75.0
146,10.27131469244296,42.786726318764764,55.394109815637194,75.0
147,7.232505551826826,53.56014893944956,85.00947581939693,75.0
148,9.323162523434183,46.15353624026988,62.48014979410899,75.0
149,0.16302267231120515,56.61363288154048,70.07447942824575,75.0
150,6.378385247932211,54.95514824316233,78.39368187345276,75.0
151,-1.8490710792161729,47.60873361618358,43.54274873285129,75.0
152,4.46900886102666,46.43921016215562,47.524415378888754,75.0
153,17.78293186111226,54.19684096560496,83.66149418881498,75.0
154,3.2425246995782384,56.32016089849347,54.45666653307816,75.0
155,0.5439064048329216,54.74302259769283,70.44871361100678,75.0
156,4.3439765258452825,53.91499744429174,52.7977652066081,75.0
157,-10.044839947890196,55.61303279241258,59.80730008466411,75.0
158,9.07123242978388,36.43472520802476,39.816478124199804,75.0
159,3.9073903824502354,49.3739587332625,51.072145041572014,75.0
160,-3.330782570905977,52.92087060562976,56.99331559236828,75.0
161,5.886282740769843,43.40025540436425,38.84145092530354,75.0
162,-1.818227491570687,55.57450235907413,72.20164084226701,75.0
163,0.5943952912541777,48.77354938364388,40.51563394108709,75.0
164,-3.343163427961306,39.78639152528174,20.32321375156295,75.0
165,0.6882758485261865,43.77461128679034,34.69702304302639,75.0
166,5.343226556236062,50.260747532800714,44.553476809791626,75.0
167,-6.079105013442544,54.073088939666896,30.331648872286024,75.0
168,20.15299228280689,24.780415442325356,43.16770425242454,75.0
169,38.27820206143926,13.458769744890994,54.82384119855925,75.0
170,13.56264899556304,43.893928995230524,73.0201980908418,75.0
171,16.626966474822847,49.029241733685396,97.08230073126568,75.0
172,10.689077847569823,48.744420180776416,73.48529512126883,75.0
173,3.90620429675731,56.551017374226355,69.24848957925359,75.0
174,7.682533288894407,52.59995473471828,80.30534282442682,75.0
175,-12.33612045082201,47.83944876451867,38.72419145131927,75.0
176,11.97030647882765,57.64730448607893,85.32962108051298,75.0
177,-5.170261703716315,48.20623936888209,47.71373125510237,75.0
178,13.400064249216712,20.044332702733133,17.861316692170295,75.0
179,12.39082510100792,55.81356272360917,62.405243292910114,75.0
180,2.7539603305852256,43.78553041144133,38.7379155981293,75.0
181,3.2965219859892327,54.17159286163622,66.68208793315296,75.0
182,-6.970613384460023,37.97346528805994,11.067740252540577,75.0
183,-2.064563822668797,52.71742076705511,39.41073083672716,75.0
184,-9.334290518881925,47.519370550831994,45.66395802063083,75.0
185,36.05413950682794,13.152245135486838,37.76396515107253,75.0
186,-0.7815195462123892,55.45319365214075,54.0738811600733,75.0
187,13.310692658491117,54.9889939103966,75.66371827593177,75.0
188,5.972694699196978,52.47297181583545,58.862291526355335,75.0
189,-4.681715724032881,51.74971552502784,49.88499776998615,75.0
190,15.855604945306323,52.51047137150965,80.45631015867596,75.0
191,6.009092067304012,53.040616971676776,59.42721427625048,75.0
192,4.143833888544348,48.9323440637693,55.87849279234299,75.0
193,4.481909676332652,25.742074018845454,15.565882630260838,75.0
194,15.093579419079019,53.430195770737484,97.9179918783521,75.0
195,29.988913671237647,10.703557967239094,25.516366612686937,75.0
196,0.7603927158194157,47.76915587836224,42.43129113864178,75.0
197,-2.9447629383212703,55.47505597589431,51.13428855037529,75.0
198,10.137034303203459,56.31188680784527,86.7098522795515,75.0
199,5.643762579993166,44.53797507642756,48.942477554796675,75.0
200,3.5734247833336172,42.36706016675931,35.40678045566011,75.0
201,17.43904778330929,55.91778294961435,93.27340795168598,75.0
202,22.322564249971617,31.491630556691685,41.82690791148894,75.0
203,2.827889879212557,47.13399754690175,59.859604332704436,75.0
204,0.9568766047229134,46.65713678823229,44.072232215513715,75.0
205,-2.178514194948049,36.83411365924539,20.992961155438884,75.0
206,5.338839948718354,50.338424498470964,69.644116494479,75.0
207,-9.45892436248506,54.51185183625085,46.46774047052506,75.0
208,1.151710723824635,47.33147587931991,42.834591622158,75.0
209,11.45306946959212,46.22076731440063,57.864524291983656,75.0
210,19.043951089362487,56.26635591280021,96.92395514708485,75.0
211,-6.370863503071943,48.023950943192894,38.6097518356558,75.0
212,8.213637500627286,55.88437650149471,84.32368160849927,75.0
213,18.204631504927512,41.4728611640434,73.69017946456296,75.0
214,-3.3224334658819745,52.46547788559158,64.32055786329619,75.0
215,-0.16537014181189447,44.94744490697354,53.463025931293046,75.0
216,0.7682165482947216,53.21354615296035,55.864080283365425,75.0
217,15.10506813745029,39.48087563604391,38.54959151990815,75.0
218,15.242624413895934,35.00892249968821,36.13001224966195,75.0
219,-5.297938668575616,53.875838813932376,50.8323276160076,75.0
220,9.201352122890174,55.07109002124611,80.87365321258467,75.0
221,10.318045760003685,52.50469063714117,65.74239623945452,75.0
222,-11.535207330158661,51.33014095822282,51.29846345740262,75.0
223,-0.6132031119690566,53.39990066807428,55.09492456075672,75.0
224,-0.1315496738246118,46.42874958143459,47.32400417243897,75.0
225,12.625105787527943,56.36117334297428,93.60389424940242,75.0
226,14.086211185102483,51.88658124197188,65.47340244749984,75.0
227,15.731060616607316,57.13242661184007,105.93705446321182,75.0
228,20.38539058266543,32.413248897972224,74.05491666400485,75.0
229,1.1543743939846678,33.61271705198844,25.22628746943535,75.0
230,11.540283287979335,55.53163294759729,89.17752632027657,75.0
231,14.555178629649552,45.82141784919402,60.744965041916466,75.0
232,0.05435209574116362,49.75497027862859,43.5612751092543,75.0
233,2.3969919804461934,53.70681404946673,67.09130220900835,75.0
234,12.828848001613817,57.81823043959664,87.29668866051857,75.0
235,-4.118543631056934,55.25624319687615,50.819756333782195,75.0
236,24.9439342995447,29.23804037287592,45.95033162468259,75.0
237,0.5108680544149502,54.06922153038085,65.47695556019549,75.0
238,13.905661656140918,40.12036419649166,53.87220145218587,75.0
239,6.191435131595763,38.066423787668626,25.65139806713806,75.0
240,8.460738776113836,38.81619238517201,46.0960485066866,75.0
241,-8.749590330928353,51.348345849461374,49.176292282961924,75.0
242,1.4464625814710086,45.500567382036415,28.871665945587548,75.0
243,-4.42234399616292,45.035426254539864,37.18604295166477,75.0
244,-0.7079650168556242,34.804181913965145,11.333089592060244,75.0
245,0.6621302255978558,35.78664728880731,20.02728736019347,75.0
246,8.560668359855791,46.639682234038084,64.7215524274266,75.0
247,7.918056641247015,51.60804062080827,63.69742920345697,75.0
248,0.5227620508889608,34.02407952410224,13.778007777811126,75.0
249,-4.51066369986453,51.84149621114126,44.17115595339043,75.0
250,-8.71335424014697,54.288691482073695,41.71136194191605,75.0
251,7.008221392519412,51.364552503775926,71.26799972902103,75.0
252,0.09200719008099956,54.088573217343004,50.343707696714056,75.0
253,-0.9769884147851018,52.948273975957456,51.065271685929744,75.0
254,14.304832892130152,54.13348174748112,89.85488790725167,75.0
255,12.110473842880086,57.705883141177125,84.00493299539896,75.0
256,5.507408985041623,42.828578093414805,39.94033373602236,75.0
257,-14.289029988085492,41.815956833070324,16.12133460446939,75.0
258,13.105004172152583,56.061312247860414,74.15949033249886,75.0
259,-4.483426006290687,47.736910077036285,44.050466718759836,75.0
260,-7.831544403855889,56.27808908486204,55.591722876053666,75.0
261,-9.19938312347219,47.23950009616029,28.146761551155713,75.0
262,9.04998440511165,52.732674498058216,78.9664799770336,75.0
263,14.936522925913849,46.407389910495425,73.73069639554551,75.0
264,5.642774510753176,49.18866358633657,54.89146906020586,75.0
265,10.762955358298619,55.04217643527852,73.27201307861841,75.0
266,4.094011288667405,45.090571800493464,57.95508703844644,75.0
267,0.3332916324880899,53.838115320060034,57.92737673217505,75.0
268,4.32757026137924,27.29611146189608,22.817222003280637,75.0
269,-9.26618089693563,57.82521122591977,51.745899524655414,75.0
270,14.3026528743778,57.573576938920986,87.73995155937693,75.0
271,11.538723500359382,38.5583374029757,68.70346691605572,75.0
272,10.103162966788386,51.183600024337835,76.0353694923425,75.0
273,7.283594496367604,50.12124662199043,63.38500614889951,75.0
274,9.404165619360779,49.097614325624235,66.12734145183883,75.0
275,31.471084375970765,23.959362551998613,52.969196907181164,75.0
276,-4.918746775188792,52.06584457660901,47.93358129901638,75.0
277,14.572624807393614,44.927009505196345,69.90653986076285,75.0
278,21.16196586985771,44.445968164890026,71.43007992318473,75.0
279,-9.21702923619098,38.84051720104202,20.208832917949017,75.0
280,4.912400105273422,48.492621632864775,63.744949551313034,75.0
281,-6.996084474787492,51.02841656699583,35.246850734423916,75.0
282,-3.9959684773197317,45.06018742957913,38.346105781218895,75.0
283,0.11202980931908613,48.73528689541641,44.2629363201984,75.0
284,0.2827090875258409,57.534912832674244,57.256327254563615,75.0
285,-5.307697980342352,39.87873615001129,32.317947501661585,75.0
286,-0.540173614982105,41.42247214310585,33.454354551479234,75.0
287,22.796366987509394,50.90606049417696,108.39879575310206,75.0
288,-3.2645789247254804,52.86646711815797,55.203448518410696,75.0
289,-1.9146731577123801,53.033342107964984,58.92243487716274,75.0
290,11.162489254172751,55.91877070926586,76.14664205653787,75.0
291,14.195957904444942,51.79590414870939,77.7077334587787,75.0
292,12.862558830474788,45.25831950357231,58.40145112985745,75.0
293,-5.378874986852712,51.14501021930229,53.63789543910148,75.0
294,0.5861225875236178,51.68025687885707,50.939655891030945,75.0
295,1.6379341385762558,54.78696457210693,67.31086195498023,75.0
296,5.861725027047474,56.34796300025947,85.50682552403237,75.0
297,2.2735461078366788,51.441652073680196,48.9734711883232,75.0
298,-4.291252351764565,56.570523037387545,65.00997974546536,75.0
299,13.459114025388267,53.274530974461776,89.3671116155589,75.0
300,10.08663071061896,31.8131150108597,24.499838960593834,75.0
301,-1.0776965953970814,37.159971443108844,32.990688587256145,75.0
302,-0.38732984781280155,53.4745285068098,48.97431247329237,75.0
303,1.2374194040193012,54.70250672352538,67.69465524712301,75.0
304,4.847798494539202,53.29690410417949,69.19461116685076,75.0
305,6.0763988629990875,57.07858021767981,90.18907171472227,75.0
306,26.646999762936836,33.7422193336131,80.32069442829875,75.0
307,3.267966515333372,55.181591935527,78.57168421682486,75.0
308,7.324541974292147,25.811582679771313,19.447298783092013,75.0
309,0.5833617588767402,52.83943800931853,49.544647446094245,75.0
310,0.13206069339564763,53.403748356003334,54.43604868310677,75.0
311,-11.006160001203128,56.23634569836403,49.28142140177543,75.0
312,7.862467999164642,56.066901015818566,79.82449644260075,75.0
313,5.961976157398583,51.138506215963886,51.926954212635465,75.0
314,3.9053020708294373,43.281050973570736,39.09016399546697,75.0
315,-5.055428646047211,54.04935499996977,41.04600206148667,75.0
316,-3.1184327222438895,55.55436026865524,57.331726681003715,75.0
317,-0.6684180133262765,50.421211145057406,43.296000090200444,75.0
318,2.5333372949606585,51.59994271494396,58.35561117595189,75.0
319,-0.759928510074035,49.062589500843096,46.36388606323697,75.0
320,8.37364749935418,54.69575376931071,65.33287731765792,75.0
321,21.5833491122397,49.50797305896151,87.28921624129748,75.0
322,-1.8813416247079506,41.544960417421954,31.23220188981126,75.0
323,2.4306448017552658,44.74153675261967,41.21403328551159,75.0
324,6.1691926758050375,43.36732400272775,53.34416051250357,75.0
325,21.145386344574465,30.83914373298404,58.06412795774095,75.0
326,13.745654414865731,45.49464210187283,68.86521232802434,75.0
327,3.3626289637721505,49.62713912982084,66.51853069544657,75.0
328,14.851432861481626,56.85959446327034,98.4697223783769,75.0
329,-3.565338605086616,57.674915177651734,76.75503972034126,75.0
330,10.83207077735029,56.98983871499854,76.39005373278174,75.0
331,14.464373373376509,53.58807676231598,78.6879329932246,75.0
332,4.2963517476547075,44.489580359087775,50.98315157078271,75.0
333,3.9386688553326445,47.544512684368115,43.937927915910215,75.0
334,-4.240259405491641,54.31926905972455,56.952287429904096,75.0
335,1.5823462156859671,44.1835759211322,51.72552563632866,75.0
336,-2.4064981713187112,53.622781536834005,46.600285653009074,75.0
337,-3.9784779000652817,52.44719074377314,48.164834788351655,75.0
338,17.324473730095686,58.300779049603065,102.46509296461463,75.0
339,1.483098084704367,56.02486080412105,77.02518009569715,75.0
340,11.310153582975584,38.90619808127305,48.63242325158643,75.0
341,4.752316874341833,54.65427318738209,65.84701448604227,75.0
342,-6.896926033571049,54.45290694799421,45.46900393639368,75.0
343,5.131226794079248,39.930987538351,35.34778054573347,75.0
344,-13.826743780924854,53.944259686932476,44.27386443513541,75.0
345,11.338760340080418,58.28793592250878,92.4488107110682,75.0
346,6.549055547598003,53.52336620580276,66.7509050588988,75.0
347,13.343100091947816,43.22792722317975,63.58580037792795,75.0
348,13.31744119291506,45.045930668140414,69.80593071465182,75.0
349,-1.2374459878945,50.41712465664248,45.58701073722995,75.0
350,-4.134008379606752,34.459457824382845,31.182141968735685,75.0
351,11.564741332795364,42.24284708075435,53.21067875023048,75.0
352,36.95196677939112,15.68296637396662,66.69688525786805,75.0
353,11.867331534270345,50.76076921603872,65.65716435290598,75.0
354,4.105624610727084,54.48086509876528,65.56517808616827,75.0
355,3.5125896661637874,55.50874123882181,77.95153111525616,75.0
356,17.04446097679053,42.583725535022964,67.2016677357503,75.0
357,3.9024276513755165,49.31079289003294,40.76666605194631,75.0
358,11.643804475471597,56.84231815196421,90.25476008362816,75.0
359,14.779308987425944,48.69246708610785,86.4822243837303,75.0
360,-1.1106873130668422,55.859497313374995,64.07978075131719,75.0
361,-0.39951306035511447,52.00105678867611,64.16494623022466,75.0
362,7.689161392519427,58.309162511834074,81.58030905017127,75.0
363,-1.3347812868001354,48.99876648760308,44.58302861350932,75.0
364,3.8044379409900686,46.70963719278173,47.70103310172789,75.0
365,-3.520102485534375,49.13322801857315,44.727114715245115,75.0
366,-2.621751861956624,56.703754617072605,63.034599947522345,75.0
367,-5.619405709196178,55.98092766696866,59.651984382847296,75.0
368,5.09426216379455,47.74735612440954,57.57676835013171,75.0
369,4.985989457942729,58.53868035803032,75.88022001441698,75.0
370,9.442313406417224,55.33044595725527,66.61593945544132,75.0
371,6.942069274794667,53.54829125154254,66.58630487790579,75.0
372,10.167128225508206,57.147614635464535,79.48003921046018,75.0
373,0.39513697883413446,52.29554045216939,57.084184358384185,75.0
374,-4.251352927845067,46.63854570871227,42.97872663250129,75.0
375,1.1792156373272649,49.138209435008264,56.244711165252774,75.0
376,6.197666890309584,49.82231911776344,57.65875280900792,75.0
377,3.7254246601086054,54.55106295420543,65.56521412825717,75.0
378,-11.548086156095998,45.88892631420582,40.87037870297469,75.0
379,5.134921886180579,47.59462037143486,55.06051604310874,75.0
380,-1.2641895382686328,51.076883208712786,36.946658699831985,75.0
381,35.314459599334505,17.666171201004637,57.513725830362894,75.0
382,7.477126973207793,50.77115551322078,77.18526980085325,75.0
383,10.623236054120408,43.377032479471744,39.01955047035159,75.0
384,3.109088619927012,43.53892674559864,49.45179771270932,75.0
385,-4.375320882733211,42.34101496525426,35.29845143974891,75.0
386,0.7549639462836089,52.43117579247031,53.65099218317479,75.0
387,15.371533988113855,51.882827477427334,66.86996041304307,75.0
388,3.2437630957564054,55.39734611337612,58.52593267612585,75.0
389,-1.830846659439331,57.18434220788165,72.31545998010213,75.0
390,-4.414910042969366,53.92260149002333,56.886817591917726,75.0
391,3.8020259288227782,31.5814191737836,25.44719883901989,75.0
392,1.7694654588607999,56.56228972366584,67.01800361763186,75.0
393,2.001085926863275,55.452337234609075,58.32670055459763,75.0
394,10.179296217164564,40.2779679947116,52.940157905133844,75.0
395,0.1897679386452985,55.272687702499724,56.129558464348065,75.0
396,-11.183574454890742,50.512336439692824,42.37191072171683,75.0
397,-4.538091835656431,52.97409694233372,33.399332049815094,75.0
398,20.704841192941473,47.5231690484676,82.35855324775594,75.0
399,-7.66023281100459,49.59559992404954,47.27966035252979,75.0
