unit_id,ReadmissionRate,Sodium,Creatinine,BloodPressure,Hemoglobin,do_diuretic_titration
44,66.65417763464933,60.288964120205684,55.90531272551961,52.20992976627102,66.36910596542354,75.0
45,58.00000171726778,47.319241057751434,63.908213246278606,64.76861246203546,45.363983668749455,75.0
46,73.16394406785665,30.70739840153869,78.76872451362364,47.91934014032466,77.58063285002326,75.0
47,57.810593998731505,31.419815189367405,59.60365687870317,58.498914412318996,35.118697328345476,75.0
48,35.32378929120738,66.04406280480929,60.39554082324539,58.954987056393826,53.92710770969538,75.0
49,38.910321629777236,15.526637578253023,64.0345427753924,48.04494354868031,37.42653394531877,75.0
50,51.97344292822329,37.32824392705205,57.02504526134624,50.48941953029695,61.88328615927967,75.0
51,47.894369581931436,43.077634725561396,61.48850659395608,53.363865020911895,56.16772474014408,75.0
52,43.78552150958741,57.73160452195671,46.3960324108796,52.00254134402851,62.29416521348908,75.0
53,28.588380051335164,24.909034194901864,30.39604530962401,46.83304791259317,62.112707374192595,75.0
54,52.02163792847047,44.47118712414757,62.8651147711312,40.367702813852695,59.08753889906417,75.0
55,59.49585853273523,54.134722095066735,50.999643742034365,33.69094168162718,51.66457566222439,75.0
56,60.57961414599291,42.445901935239135,50.225747531091365,36.118758285067194,44.52568619780262,75.0
57,30.30657209191451,46.575575816221026,50.75000362488532,48.8669080356115,52.76271592428217,75.0
58,48.442507512961036,70.64588967474855,40.73358123718304,46.55709935172515,41.04200810990023,75.0
59,61.696431736602804,66.63953272875744,37.252546408737075,45.300634856302096,50.26988745134356,75.0
60,49.94628944835607,24.182620071222296,52.943448514478135,55.97989667031294,32.15804190160658,75.0
61,43.49144283002063,44.47232050805302,50.584319713278724,53.298919712028265,48.05865926102871,75.0
62,51.08117136663717,48.256002463600865,47.74150986349654,21.610177539911213,57.25299790645042,75.0
63,59.00052540147024,62.66275238572248,65.98315555038255,53.65452805064427,44.41710554211905,75.0
64,82.27875512343367,27.067902514918114,31.717618913772032,48.21820096278146,61.4968236813457,75.0
65,73.60770280799679,46.32668626324503,66.91407443055951,4.776013235220946,34.75489540452301,75.0
66,42.25676454017162,44.64411630833743,58.142318791421225,59.7342142627861,57.100777429910764,75.0
67,52.03848152012829,22.46834566625227,63.69459272520693,57.77628264468459,49.93891949547564,75.0
68,48.47632021760853,54.59784572306373,47.317283250665255,36.83167823002665,35.65578260603703,75.0
69,48.35930671883968,64.96039528550965,54.04583327807563,66.38469456185328,46.6106053880825,75.0
70,55.837846727204536,49.832544295625326,35.82330992985515,38.57120682503301,52.80213521768431,75.0
71,54.624165559543,38.844993141925386,57.41288166351426,46.933352679936355,61.95621482414504,75.0
72,29.529553024704203,61.96143979032535,41.89058452411887,72.92624266539185,75.06646750545406,75.0
73,35.991219833915835,53.047946310602406,58.94243848237908,46.775599077644266,48.85751580165344,75.0
74,58.215221370305954,48.75609374750207,52.19465011158969,52.11234200024562,58.91714112251989,75.0
75,42.71837653403651,48.96501186442731,38.60100589654447,44.84574430031603,41.20909599019029,75.0
76,51.79591490260575,51.61995425007992,50.06510506091966,49.764263031137595,53.53190402044777,75.0
77,21.133047944201763,58.66845774307539,50.79563706288577,37.438634590328824,23.63677961389673,75.0
78,75.21550011701108,41.29177952923476,56.150010155010136,45.97267231951033,60.4593517750943,75.0
79,82.28188999323882,65.67925410725032,55.683218763055876,22.383415548417464,24.502783127253153,75.0
80,39.332505782818544,51.158629915135585,30.60174764472319,51.73751426957582,30.638542125352586,75.0
81,44.986894334570174,80.78700497029398,24.18901328842776,43.33331854391513,44.135260054586524,75.0
82,39.90988954599345,47.594545213738826,32.97630105358667,26.66968631412027,49.70998712563179,75.0
83,37.89106504014512,46.75920020311098,52.820421903645205,67.42146189046665,50.17677000510946,75.0
84,43.38632657742753,52.22309233989635,21.619019826252547,55.61137898091658,44.37739911761789,75.0
85,52.274916906927004,54.18606445956749,34.589049178310816,72.5454509775513,34.326812143119355,75.0
86,45.456213994165765,51.844472251599356,55.914417568467314,43.73957486266973,56.241660331734394,75.0
87,46.86381674327878,72.69619029215579,41.55428225154776,60.414254980681065,49.174883602376255,75.0
88,60.300469626259606,67.58680401815359,36.11585582234736,48.34590341444627,55.11454442798221,75.0
89,35.27679770364232,65.02801978061257,45.25122466188945,48.843757579641014,63.65606415146347,75.0
90,66.03314349105423,39.18076410698701,49.17994285105687,33.025927075708864,52.85773781223661,75.0
91,32.305568756399914,55.702186375131404,60.68227914726964,57.26381350216411,40.72576486547163,75.0
92,52.79955450535493,58.35980729768002,44.23524102916677,51.93427318108396,57.22303054563062,75.0
93,40.11717505661513,51.56753949856016,32.122541783146886,43.833034066611475,73.44161519928205,75.0
94,54.604421504873415,41.11499632441471,44.57746848851579,61.29615457645139,51.335777477684914,75.0
95,53.84720970189889,49.931053834710326,28.552006954521037,44.998180420399514,19.616879946757486,75.0
96,80.72337039379411,46.043328757614844,62.85567090642394,53.87197554202728,50.273868876208695,75.0
97,78.00818569151224,59.919624025281465,61.23583361249039,52.348573143669014,67.25912954353318,75.0
98,27.181011021199296,48.708428752725176,71.48714169428885,71.9179371194283,64.7436748805442,75.0
99,34.174450221161635,45.10446600573978,34.74860527682735,62.288343049141055,64.70768393348206,75.0
100,57.549420167619566,56.0467334003091,60.49200473891332,54.99323930464347,52.61365539524099,75.0
101,69.7700419005343,35.52060341667495,49.98816669220405,40.822946057715754,73.44036279652488,75.0
102,65.56757971871568,42.46025991792931,20.623955750630852,64.90798515757228,57.95986478474802,75.0
103,27.96750217467714,40.46473406268591,45.60904589952861,70.5225628503137,40.37058986499432,75.0
104,66.43082750539656,38.927472796307605,45.89539997962529,31.972080302586328,59.207785904593884,75.0
105,82.12458846504067,44.40370278309626,37.11744228972366,40.05905183089999,53.013790400428896,75.0
106,53.03736000266132,56.424229650161216,43.22392039244872,45.315870758692036,62.08021643448012,75.0
107,31.600237499912453,62.59216149061312,43.668533266333206,37.79935579946604,60.72335763649124,75.0
108,63.39370956539364,51.71818592976217,57.67427584376911,52.587958346172975,51.430568658507994,75.0
109,39.90100132306275,62.50094655181219,53.783578898380654,62.49537658223336,43.79449042463315,75.0
110,78.30575238455201,32.95556934630028,42.84905517609406,47.86571083402923,42.04632736422278,75.0
111,60.34495401879499,45.66165983282217,57.43338150627419,39.86260874106531,48.919631669446034,75.0
112,39.79962776210683,46.40217252835052,50.069680898253566,53.10181723146266,47.28173934034459,75.0
113,62.788946319651586,57.7923129327344,50.14011255400462,33.330889582039816,48.04855875248294,75.0
114,71.69549985043855,57.06703374262176,70.30071621458181,36.487850602317934,53.08073938165098,75.0
115,45.05818528347824,50.38960455911501,58.34257927150782,32.42054302554112,45.53298155556203,75.0
116,40.27178168264387,70.15405662280686,53.543640416360105,53.14415309466499,60.67686362576838,75.0
117,32.999398472644316,46.07068597652688,18.760602460991922,64.99617435472632,43.6630668333355,75.0
118,78.15995699220883,48.570817745145,46.353048360646866,58.448340110078796,56.596417510096984,75.0
119,48.09881059331209,52.582165497782206,27.613993319364248,66.80593050832006,42.515019190023075,75.0
120,66.29325164560994,51.66307191058927,74.72726943930775,64.61429225655584,48.25021920505749,75.0
121,89.78167082011063,41.753832376808205,47.327354809165,40.561515461103966,44.20207288736306,75.0
122,43.473174986698474,67.09837161979249,63.94368749228991,66.12140213664425,36.558454357750236,75.0
123,38.58505084718888,42.57050767344981,35.780882596158484,45.94365320548342,41.21688214739676,75.0
124,20.905277851986774,45.00626956129095,28.18948119634619,39.469344602426524,41.10644553373184,75.0
125,45.33500321300092,44.204830136805775,54.35411381890982,62.92799502818266,48.63992639399576,75.0
126,38.355160497416364,58.909303895603344,55.1459253051864,48.67000807232235,37.424922798876395,75.0
127,75.73603676017292,58.8627322616209,64.2321495015851,40.00176550459723,39.43080782374497,75.0
128,40.06874081072836,30.47086796733582,39.18853005661114,28.806565733710876,55.468071359931216,75.0
129,26.65534907807927,37.41264417016191,53.41036073350685,52.30219286339094,64.11712912729473,75.0
130,47.206295757610015,45.36283762156396,58.10137134352659,57.60585182142823,55.27948384433537,75.0
131,68.21940503844212,46.555866112017476,44.046823223690204,49.86019767126093,55.06852852456784,75.0
132,31.460520698474653,53.57612208591654,44.30481033600349,77.18396408336167,46.968606545713264,75.0
133,62.23786838012373,55.681776187690794,51.48475039720324,58.773955239482746,61.73559031688712,75.0
134,43.13415086864472,58.16370679303476,52.228404550295195,32.23859416471528,24.229252527282014,75.0
135,38.721750378887876,38.92827334993221,50.730231811909825,56.406647837573935,54.423911796027745,75.0
136,33.43113490180179,63.50610408402996,62.35119317864671,34.570900938150174,31.622432720244028,75.0
137,30.518600923223662,59.603858471818185,42.71342228050456,68.5788726874886,32.21141735587469,75.0
138,52.34667212985591,58.655294061587945,32.204844457256314,39.179601548170716,69.05622469279892,75.0
139,23.513325030049813,40.749762961812515,39.874830014412524,52.482056740027886,72.92813930683354,75.0
140,78.41738179247253,49.12896463081427,53.44995779628058,42.665192916733766,56.853100568598684,75.0
141,46.40358356465636,58.120460129751436,56.49737684979676,73.16790663844147,54.96193395666973,75.0
142,44.573898783541985,58.741862149726465,36.66824036028553,63.50883831545415,38.097563779743005,75.0
143,53.19043646773049,56.7606100009126,39.94596110171652,52.6177384441985,39.20589201830184,75.0
144,71.94428197337432,70.34769104018261,38.60113466609491,60.44043097204367,44.83590813339901,75.0
145,57.34850598864507,41.00434301490883,38.90248396244315,36.495373519819594,33.35744574306931,75.0
146,39.329100462834774,47.44210977571063,35.25023242066697,48.56179944015517,70.1824896622565,75.0
147,84.80634314645431,50.245127365237586,40.589545151522486,56.15581754342115,63.51884325920034,75.0
148,68.9430877176117,45.1551810225134,69.2566752731434,46.24527318498889,54.91736801551344,75.0
149,59.716532049698856,41.36135873218562,84.67662489508925,58.929867787197296,39.53162441746891,75.0
150,46.361301196983895,48.25695544160527,52.85944892191589,62.040408624954416,54.10189605848605,75.0
151,54.06580931136495,50.363375771151254,56.125077032550564,25.429123224961717,45.74071443030787,75.0
152,49.583474793996785,30.104221894650966,51.91112039889658,57.601562147909334,63.82143109197245,75.0
153,31.379039710887202,37.27003664237555,63.33139862840835,64.04873409707693,22.262292857874314,75.0
154,33.28379750500243,43.43764618460815,46.32850656510561,49.26727557901002,55.874273986762894,75.0
155,80.28307014756516,34.68948819085664,41.625651896202356,69.67290363937701,35.24416593074484,75.0
156,42.72408752258255,46.31334777315468,52.25072705264783,43.42439068331475,57.72431792826046,75.0
157,35.06445484345194,27.91879630672404,41.82345363708273,47.107089367456254,42.015323727119934,75.0
158,51.65323805855907,46.16889262716472,46.17325185429447,43.45707998775903,65.84886564964552,75.0
159,22.244040304229802,40.83540635978676,45.978801368278475,51.75999973875886,50.810320366798564,75.0
160,39.942088305454504,51.07108924983726,51.859762458130135,29.061702189561288,32.39833643126917,75.0
161,43.55379184975465,81.24734511254088,70.54898904858463,64.65482185853239,70.12683920531877,75.0
162,51.850785751192454,52.40649296022461,27.06125893739045,73.14840635860782,43.9381138193836,75.0
163,94.59875509042246,43.342326861611106,62.46924606517582,66.52799982687374,36.111436475490535,75.0
164,63.589399926448436,45.18372338340274,52.90658791613735,43.98106239967627,67.84666044291653,75.0
165,42.36377859174286,63.449702656108826,44.22606485803002,50.165824760637456,52.83139106238595,75.0
166,60.54453643220621,54.32962269957386,57.76522367622677,57.51705231986429,63.35200817434761,75.0
167,31.455425575402792,56.41607158468657,52.53270221415037,36.50054837075642,62.87422548571432,75.0
168,42.991667973152516,53.69477685580331,58.609425137656025,33.3521798598552,65.13376514732578,75.0
169,62.42974904765219,43.56819981218926,42.45443928189604,48.476606965689264,58.40770866853626,75.0
170,27.58322166247821,55.5906604023874,45.909092486702455,38.274087536913804,60.65482477887461,75.0
171,56.25853722963495,50.06920834446069,41.931715430432114,47.056234725950404,74.05147885671255,75.0
172,44.17748118154245,48.4182649774545,34.893150107962015,43.33126602057134,59.88766184102478,75.0
173,87.59554026774256,42.446860625025266,52.40784771304614,32.36054996556181,57.274336403447656,75.0
174,64.42400076389231,52.623530065521315,50.38696917576293,49.10415625949231,53.17965857164383,75.0
175,55.25367531648959,70.35725145861485,45.97216886790387,28.45213167785691,44.61204512798558,75.0
176,49.602691359883124,52.089256790745175,60.116326624693215,32.663733353198296,55.598718640001394,75.0
177,33.683999633895226,34.249043460091826,43.215267631532555,51.14822871937868,46.390300401895615,75.0
178,72.55574207097206,68.34833367706504,38.903203546336506,64.2391379589473,51.75351043710938,75.0
179,32.505548042753055,39.51457563910986,40.21156232645478,74.87186550322654,64.44797055137711,75.0
180,57.926818961617855,66.4057928759701,59.35968392929172,45.719376984007766,43.47376296894115,75.0
181,61.49963847057728,53.96936157625611,46.26269153145395,39.08573265947916,38.56722109294595,75.0
182,64.2758220306681,41.55124825709218,69.82460819054758,60.961047425174264,49.00137662971019,75.0
183,43.14241102814312,42.500779423430075,63.68721853307899,51.65011291809975,41.961939430318495,75.0
184,45.42150774680016,39.778083525262595,75.21273349085281,62.70402794418361,61.1405730441461,75.0
185,59.47904135471309,38.97162087467007,46.99017659793808,47.45752037852803,37.42329520131034,75.0
186,57.2602836130122,57.014621239548966,31.162742176189283,63.82269497412104,57.375970023652755,75.0
187,77.51176559158979,49.415782559945534,75.84487974292132,62.03434397943981,60.2970823713229,75.0
188,79.90639991050564,34.01822351687685,46.592268015811136,35.282441238566484,28.888950327541266,75.0
189,67.4039638600126,54.548223702259456,27.759949617550856,43.73764233220957,58.50411861730887,75.0
190,46.81464059074969,54.994347690662735,45.553201269685346,42.46418689632772,36.36599495824206,75.0
191,68.51936569094927,46.19102707115616,54.33484233130786,58.24224009580149,60.136224467151784,75.0
192,79.70493910584916,41.29699120303846,40.4851360074069,63.84032163727207,40.500740760889926,75.0
193,59.80432383320304,69.7813497271096,60.10410337984861,49.84768986955418,42.281536509958535,75.0
194,65.83520081069022,66.5728868182872,42.31401012991853,33.78365262390894,38.52347695763609,75.0
195,70.33209794651198,59.267101605097835,48.022981115209014,46.58328900150016,51.873669949193975,75.0
196,61.8208783142984,31.601636356601716,42.85383270802114,45.802140242353595,47.31036635970615,75.0
197,51.04599764237025,44.30690127146656,54.338765451958146,12.476182197535492,51.788787984346165,75.0
198,43.215857824589456,38.930423550207045,67.69775287849491,41.2779773714438,64.27364660221151,75.0
199,55.89885664103279,61.250481894747566,55.20601204252671,54.08859558283758,40.906082448508414,75.0
200,50.94315982757985,54.1847275249696,44.321467191764164,52.05576110146601,56.32384863947091,75.0
201,43.165380158773345,48.21072624845801,27.2850626191889,49.332990110540514,62.74929616440294,75.0
202,44.23446375256171,57.7408649689325,65.36007737975194,40.423793009022816,52.65239785240558,75.0
203,35.87064827181067,47.83971789540423,51.539094490353946,63.95156701927706,63.79521010507607,75.0
204,59.13350516599618,71.13538671831715,36.3807982225214,47.66846701373729,53.52526480816696,75.0
205,61.529278325167695,43.95780747038679,59.04246697483317,45.71163964787016,53.89276509373493,75.0
206,69.06042831644659,58.28055973256305,52.38260395735122,44.67836974091035,26.679039315536784,75.0
207,32.956934891355424,50.906152103384215,65.04001436687885,59.319965314470366,65.93459582138118,75.0
208,48.14787648924624,53.980743154905845,59.055654759723275,51.522170103039166,41.782839873422695,75.0
209,83.15526971610973,46.9051939259314,25.205675060691743,54.633970954603534,52.099418986638454,75.0
210,37.250053100911096,59.12299336792307,44.317139597357276,72.57777730600489,42.29289556717634,75.0
211,32.37791547696571,50.56118458553315,46.18280279728066,67.02896795227966,49.519279299454624,75.0
212,36.59747224449609,31.735373283212247,52.02456098726204,62.02882057165824,52.68586758604194,75.0
213,52.78085271187675,34.13961461301467,49.57105523011454,37.95138426839179,10.602932334971985,75.0
214,29.95853351836722,42.66841616249669,41.053391430103986,46.833750583841365,41.00527907136743,75.0
215,44.87141053459001,62.880064134162005,30.25263203310694,34.59229692489227,52.01034344261363,75.0
216,73.20913490063072,20.605665198812268,47.641755957879504,35.22267158569653,74.78538909315394,75.0
217,48.64615513616782,47.730052263189776,36.133558744413335,49.097710717347155,42.88994646411457,75.0
218,23.752917502331076,58.183387351614485,61.81528467926755,35.800917461000104,69.7202760460496,75.0
219,51.858129522899134,49.67097083996293,38.81639341423792,54.68950303337675,35.709960399112816,75.0
220,92.04213676155969,41.061808057974666,36.10980843535547,46.80918919024248,43.296772151497,75.0
221,51.709358558596925,60.85871067795101,17.617486894204657,55.94419595572408,32.530894892879225,75.0
222,77.36684683392693,58.1948437565932,29.126463147580044,39.1127296342754,32.21596308346614,75.0
223,39.38099739520951,47.912150964045,50.88250670639993,30.74828306459195,57.843944016234296,75.0
224,43.02525148049114,51.61112567931818,30.029167132476836,59.37321237637894,76.61964496958127,75.0
225,21.65937820795081,54.83848388577787,25.939693297322684,52.38518118645168,64.57698886265764,75.0
226,43.43208241750529,41.56627955213988,48.08187667870983,25.503630608043,55.86083775347916,75.0
227,60.288341869001776,49.735264135115195,67.71711111600038,51.98749017785978,34.79526184755407,75.0
228,25.767079587155568,51.50426081671138,50.48916452533204,56.78898288382201,46.091619794233296,75.0
229,31.801354299359982,51.97692209319836,50.33576607934457,71.41918002731158,38.612507039179626,75.0
230,61.745277499185335,70.49473647594557,50.8603889840227,55.66343590062516,37.311577104622565,75.0
231,35.029074590814794,38.04110943070836,48.156845189394865,54.65414087235361,50.90989967805984,75.0
232,96.70235080124039,54.26870820853796,52.80799755709077,54.431377877955136,48.387289063081184,75.0
233,41.6451797438696,48.32342856260403,47.30899828764124,59.93434260431074,37.2049595544569,75.0
234,62.339303604144504,59.064004615886724,62.81500937279452,51.123000079291,25.532488325911533,75.0
235,39.85467553340006,51.759085046398155,30.26679142987163,49.817540593769216,29.978308938472832,75.0
236,41.963191127787944,42.88143290953829,41.408669224861725,65.42374609888388,32.331478106808945,75.0
237,63.968080487592175,26.981498712544443,63.65512520759067,27.060298363432402,43.009359418928746,75.0
238,36.727722096080356,38.90412649905223,33.14515208996713,50.12615994756502,41.318216135062386,75.0
239,72.30092074925778,83.3246329515451,42.90418861514331,69.80130806140892,32.133118320950636,75.0
240,65.11378533653576,55.393388872615496,41.222617267371824,80.90213688823103,38.01724201301073,75.0
241,22.992866149180198,34.76034019753603,42.46180162850536,70.95709700232611,55.22558777686901,75.0
242,31.14331860251339,54.6268126700149,23.783208639791308,50.83891846019305,44.97020899660505,75.0
243,62.27416140924728,39.28821708111495,60.75180073008002,64.39206133963401,44.7762025611788,75.0
244,41.8116941328183,30.824529552621073,40.75664724432095,4.733379438543819,42.7875479822666,75.0
245,43.11449639075336,57.37175014900926,65.26472968819645,61.75775803358014,70.59055679426854,75.0
246,54.625275240477364,58.21452664111322,38.39011318682327,51.58149647332489,54.45803288619169,75.0
247,44.427020646881154,36.99761448220619,72.29980602960173,45.48910288407059,26.856425536516713,75.0
248,16.146452728358604,37.605531659854414,35.82091850279813,43.82089222266444,57.52606989454695,75.0
249,53.093717088903304,28.880632649950105,34.23418416836363,26.773495847781042,54.8723051066454,75.0
250,59.71673664164181,34.988107036384704,42.18179244192091,47.84987029830893,63.375328033537976,75.0
251,55.36337827286591,27.612081441189456,58.186785392891125,39.245145965125865,70.19931541655369,75.0
252,56.35956478722585,20.830887855385274,45.244741669340705,45.62239360788517,59.14188449241235,75.0
253,40.44069552487737,76.92619708500078,43.71489257607069,56.039809692932074,47.30967231874462,75.0
254,33.61202637195405,40.64185126364086,48.570367623531645,46.463670545367464,56.51093427624362,75.0
255,53.339520553746574,53.76655697283645,41.467830927591805,50.97088041600414,41.80424264294893,75.0
256,43.929834992339025,23.083020782005033,52.39879584086319,62.619226234522074,44.08240093723498,75.0
257,36.35445194214821,58.731745854901334,52.65387442903621,47.15863102063284,32.9591805212474,75.0
258,58.56895200207756,63.929583534125236,53.701242964529534,36.2586722071606,50.89354870505196,75.0
259,78.94617328622765,50.93954587244243,59.74463067922966,35.97323605252581,46.55003549608308,75.0
260,59.07942683198107,64.50803029935324,75.60434286874987,57.18653526622914,68.90517862611,75.0
261,24.21581775175034,56.385588497217185,73.86075954278863,49.82705082508011,56.225526630350195,75.0
262,70.57098823570185,54.08030560335884,45.64146046104699,54.736630631650655,39.24814827377798,75.0
263,74.65383883274355,32.84166734423117,35.31345543106125,45.59858061225108,38.412079824524945,75.0
264,57.38871680719639,72.58227332705926,42.83882723983909,42.451456210729546,47.46818807493617,75.0
265,38.27015064582185,81.19007051815616,63.73743922140691,45.65252158459237,63.45917779661612,75.0
266,75.22941224074313,59.21440880969759,45.7748685955611,77.00592552791245,40.96727303665252,75.0
267,39.399966060314135,39.23093115707275,51.43143771787587,54.65788076422831,71.35494286081543,75.0
268,44.18672567821,62.14947549063245,54.03841756771103,59.22871301206185,31.301637078039363,75.0
269,42.715194760228485,38.009036597962414,47.428889528907376,64.46759418898596,32.3158802180173,75.0
270,46.37294178552606,57.32456590636476,55.8872484679713,42.44419382435893,36.713470503892275,75.0
271,44.33527865040772,52.37667691843185,49.47038731359369,51.36362537701273,40.14248572627292,75.0
272,72.00242879012244,41.573668535263316,37.80255384101816,56.2465686554832,66.08735109947082,75.0
273,38.977859215855794,57.243006358559136,34.5901563708229,35.4135566025675,46.37988781545571,75.0
274,27.18174708166524,54.610429487053935,52.184015915109505,39.28943637007827,52.91389074991697,75.0
275,50.0149117854291,62.49677476600411,50.4135619758962,48.98664876808231,63.206054175732625,75.0
276,78.58090133669039,59.37748940213074,43.87505479584239,51.0089148571543,45.04297088676188,75.0
277,69.7038240866344,41.68311653690098,55.50259993866558,37.055725913792216,48.657557414435345,75.0
278,89.04940171963568,52.44894437686349,22.836781741482888,47.13321312411071,57.992666782027534,75.0
279,48.46284991353579,64.08147173166662,45.73060256379884,55.57106976247586,52.231108204668274,75.0
280,45.69956357539279,72.54463416449215,69.16571719050464,54.84295891216097,49.39993597410913,75.0
281,80.43018376169434,52.845281674591035,45.56037775491603,48.10148400513862,56.677272041166034,75.0
282,40.32488800084066,39.31005851861079,74.8805741599314,56.13416541670573,34.89279093694218,75.0
283,38.51244927222201,43.452832339805816,45.938269817759405,40.06212403567481,34.736914956264194,75.0
284,49.82170355482889,37.26380579446119,23.350144354334777,34.174114419723566,68.00401421734011,75.0
285,51.26005031710244,57.08762875330213,53.69727208055687,48.06252756551788,65.30092581428659,75.0
286,28.610281125746628,52.53713003162949,54.12234617735605,69.19955245864833,69.97807798555492,75.0
287,54.649679309230635,53.95030703426983,59.966225094933904,57.17320431797698,74.24208755576707,75.0
288,34.86494454517166,53.44459917010447,38.40129864418815,57.18811796109271,42.849453406936064,75.0
289,77.03821625407654,58.969149835431594,64.00778685436629,54.53206220846486,29.649039291158825,75.0
290,38.725682881882456,43.134172085170064,71.01875706328501,62.810904233389074,49.77708449962547,75.0
291,45.53084097031329,51.832014172926314,48.07152084364316,71.28595904619051,66.47290956978115,75.0
292,81.0677598090835,43.12266434784499,68.263251211345,29.351186064735362,48.39982558985126,75.0
293,58.938089814075646,73.41566233030163,48.86583287686597,39.79701280656475,39.160025270888205,75.0
294,41.08373136547854,40.840830125449884,49.34246243313255,8.450391292847176,49.907112509582966,75.0
295,61.41098297840464,52.683312171552075,60.22072800065699,17.751463778116097,55.85843909308113,75.0
296,47.941272288741594,46.09514700519286,51.46323358520544,60.24782156546337,43.31377386120498,75.0
297,39.508321599914304,60.19349374716678,57.086536148090815,61.481696898783795,35.68133956748069,75.0
298,35.087978098864156,62.36233703478289,45.20394798622894,58.53643976149139,64.73245604736245,75.0
299,42.00622621219904,41.61373879062687,39.769276447055496,56.47815227779275,59.40443949138152,75.0
300,50.17118880601353,63.48782481854318,35.50703497946458,43.743174318588295,58.029100641180534,75.0
301,68.45199184841367,62.57394896317403,62.58685957100438,61.439370650420116,58.94783103082552,75.0
