unit_id,MetalColorimetry,HardnessCaCO3,WaterTemp,LineFlushRate
164,24.558885721444334,54.24535893020725,51.8379532753802,49.775683656307265
165,54.24638320810477,53.3649971985837,66.73134035625684,67.98623986926482
166,42.39682242600249,39.98621555376538,42.16050104912034,50.60477461878141
167,40.31440213446766,48.36651737265715,27.85325462223799,19.197316258155027
168,45.953299728210865,55.41674199134855,74.09535098067802,32.04204360689993
169,47.56880752513459,41.327349893864685,35.43696898895972,48.15373708865787
170,61.110962461381774,54.6306258872096,40.57444660636564,52.10262430309958
171,47.05317651021444,48.971099598211374,91.21169450694399,39.89116795660467
172,70.7563564030601,62.863891223206316,44.727164674103186,36.451952362831605
173,38.522414454219145,42.770353994905264,55.629145915119686,45.337036940261214
174,56.36907496304617,44.72721680478948,35.611088135908325,33.440088315994274
175,50.16278752230992,40.066038300917164,48.13094574611384,36.18786145062387
176,53.55049762324158,48.85244921988586,48.94087454817876,36.76532214416986
177,48.84856657015502,42.92537465851628,55.244723443513635,32.94858465606747
178,19.853644197164012,60.53050443047345,45.05628733987845,26.584892903259774
179,50.83720413859515,62.11840495154193,60.48841033018873,40.418244233389856
180,0.6180197634157096,37.55669526668963,47.269908756975695,18.693827559437807
181,54.034158986819534,57.73794280969537,40.694243791704295,49.0893050931693
182,29.028127596013075,51.57808433708737,68.33364565734072,41.50502931852382
183,39.87059610706334,38.35440087163325,42.31100971019271,54.17265443923651
184,61.265159004004495,45.9114183634056,61.21701859444155,63.75202203278575
185,37.23883874594566,75.38136320823129,63.354832607875785,42.1545982971227
186,32.67727848696854,45.309681341089735,34.16917718242922,43.84042413033723
187,41.46407469900222,63.23282819425442,40.23121336530765,40.8363467747197
188,55.89369740270864,50.93814989834004,72.33919487195465,21.029052180931135
189,56.97355616482388,71.2123006550506,32.44883720084802,41.91123243085886
190,26.526657593717257,59.86456762788077,53.98873677005718,42.1693629987477
191,82.3467497172604,33.72547935574428,53.568082251396916,40.8823928753587
192,66.30503576994299,43.45361042917245,55.11681861008252,56.64240914115087
193,25.978691678825644,64.26363974531078,37.61336698771018,38.67342201531897
194,62.94093580030545,62.101863634991396,41.92745118070035,33.997204564649444
195,13.323256983066969,59.554900819364406,71.24499211315586,37.96343930774056
196,38.00190430747139,45.25919113411787,69.30583253012978,35.438930588858064
197,32.8770607265582,44.15088739522105,46.78030444924021,40.901316198187814
198,37.29264247969408,41.86654462646898,37.49909203461255,31.14859372610186
199,26.704480299622116,57.52427675553242,39.46870040561704,36.49898277470278
200,56.03672211430295,71.38988455524373,44.97259065704756,69.78555656187213
201,45.01472551814176,57.70693233169824,51.05946279291443,48.81823630807457
202,16.60758257053092,47.6136854194188,52.56241742644459,28.590158849375932
203,45.38171190847672,44.08592403312657,42.719139145591086,45.5007278665581
204,77.24928579725727,44.085440153514035,33.79233094014861,24.640504175656783
205,42.01366136846896,55.64567307105224,83.70647627651327,37.23036190802329
206,55.09547881282403,44.53274920668342,47.91698622155882,48.728089438747304
207,15.268866405754817,44.22376330479382,67.65918843222902,31.898460029532078
208,46.632500426323624,57.08846292265543,60.09236956952397,35.3113879959308
209,32.17425112252464,68.13758172127355,32.17882578752642,66.57632878136441
210,43.98099248291765,54.30636700078833,52.71187991702455,49.28070700684656
211,49.9898884955405,36.67354965589147,47.76726441257131,27.135503478268735
212,44.875130563035356,42.3213798495377,49.59788217489902,25.913947683908642
213,60.09058864846152,62.15280004865232,82.30809491139073,41.98599887535333
214,57.08756662105161,56.135696236594,48.11943950827207,37.393660769245095
215,30.290299109964575,56.837644492620406,59.44145407468851,51.332441622292606
216,31.80310910646157,37.09266329041562,26.735605559525496,37.057925081739455
217,44.10682659054031,46.62938048636741,56.811732392603936,40.1969252945112
218,66.52253440865206,52.03090208394357,40.56822014718571,46.95421008579763
219,35.639251276326235,28.071811621357707,52.63427073178822,57.204709796819415
220,45.46500767918981,54.98904971550605,64.19014701636087,47.45415395855261
221,56.26451431952988,48.64304225260669,51.95339415293236,34.656146610401606
222,55.71266727504203,52.34404413149059,29.568819925650203,50.01526477999469
223,40.70510272678331,49.89264263097283,60.82119582959019,29.78783026254335
224,27.666922442395748,58.546800973797424,46.167833330567916,67.89077655807642
225,28.506247051428875,64.47157125568137,25.38745282223959,24.77978981646994
226,42.818185434582134,61.82706520887593,29.104782348862706,35.58121967343902
227,22.955050523379462,60.26114934423912,62.5559242249433,64.80017778739233
228,36.524968591465104,20.177532182246882,43.86564123397411,37.233092155586505
229,54.837584756474044,69.29304540403223,72.91568782847531,30.807223783854948
230,51.37527548335921,36.26317922315231,61.61933636059396,52.39951001829157
231,42.95879725459163,28.63874630627414,52.3819466796778,46.677633421100836
232,39.96656467649072,47.03219460994393,33.662063258744325,33.428803087528905
233,42.653727684907835,53.572832528788176,60.969427837096106,52.25566344204165
234,51.83424477724314,29.989476473546873,71.99224579924878,50.5418831950925
235,44.14191677701692,63.966470325745526,71.0654028566234,40.91971144668915
236,55.03378202837682,63.87532418034817,38.085590096201905,30.118860479438226
237,49.61738969848327,40.567421822353204,35.02997192314215,40.07772659845623
238,54.58475794984429,64.25591249725468,68.41450815914958,43.96215281154202
239,15.450636719939464,37.90981521337801,48.949742556015,21.75309598450058
240,34.425582575496456,51.06362315047892,49.1050470259137,33.09894000760319
241,21.823136891520633,59.46825409980145,54.54482118415178,11.303483607787658
242,29.226107013775913,59.47683086756133,40.703396842944564,67.42269575444352
243,57.70571764218379,52.493443063626415,37.39280791264719,71.7935445795295
244,21.537003888441184,63.91133382651138,48.37362304761432,36.087730874369456
245,55.7324099794571,44.47750062776242,55.43751148570966,54.215656571125585
246,61.298279904748185,55.84724538598855,63.007011215927314,52.09672146812868
247,55.79202066461637,54.29093975731347,34.6735315348936,44.716569511090704
248,47.256662792201425,42.07906082197943,60.01312069535855,45.38598842220011
249,12.465940807438384,60.3507275845476,48.325473098218296,46.50808148274024
250,51.33649776137338,33.21415681918434,45.14481859319449,41.329093536339876
251,43.324709534097984,62.125230562319516,33.358531683724735,29.245996736644337
252,46.3468720089263,36.5323053651836,51.55686489022162,30.002978696325233
253,32.05775474725859,42.02551653651576,65.52625616755412,29.981777729086723
254,60.32285223481442,62.27743908996044,32.13653608177006,62.04641846759153
255,65.51615182520956,45.88727948462422,65.47249408122535,46.606143763224956
256,83.67458990363099,50.88121850344403,55.61813802545669,69.7338598172629
257,46.17834582586685,66.68570006782485,51.304944181277264,52.042696988614125
258,39.997928624457494,41.05999007530253,45.95802871730348,16.2284037787352
259,31.95023973382108,43.391311155984454,34.971731409127,15.913802519412133
260,47.75744968956184,53.63534849326706,71.71836492277794,50.48872713737344
261,37.374251481210344,22.749948096555293,55.730686666744326,42.558587365642225
262,37.399131492340985,53.579762898936615,30.600773239805285,42.28378436192218
263,67.75730986643521,57.497692014490596,37.574000652838954,58.31172261033161
264,25.460208270393046,67.60131477730627,37.073972302735314,39.748110625142345
265,49.475412283597805,47.300711584569086,38.113166464350336,50.17400817835328
266,66.85695200441421,33.04532162571637,21.4958852207623,51.5528986708228
267,43.35326182431432,78.91925217511351,20.4776870904656,43.39304524884982
268,39.8673234227342,69.13544908463912,63.7728355794002,44.84021303310694
269,64.92263026344966,20.778516243877515,34.10646338845322,46.34046873691399
270,52.04632810441989,34.70800151307014,56.49088940796675,31.838661795716952
271,24.195159454651947,40.768105973992135,59.97433381933465,19.737703230680403
272,33.14868819961275,55.857380460699815,51.506052868963465,35.53897858812255
273,59.04594616928675,37.166320474729915,41.108040176415635,51.52269206901989
274,64.5822347487435,65.15442475048846,49.071680245197456,30.40180402799245
275,46.324863078156646,60.00878594205414,46.60933048650735,33.42204134595281
276,54.88151830671543,46.915162010633,54.45649045971428,55.709514235424955
277,44.227264439901845,68.71961835056722,34.81245637080582,37.605425377718
278,54.63086408740677,30.53790582795478,58.72005643185512,39.284393487173475
279,69.9350989665846,61.68297715718816,33.74301892445109,50.55293386613784
280,38.28205360126283,59.16487783530922,47.57070145149282,34.03770398373131
281,46.60266855224726,51.36508953603057,44.87337340479911,28.54823562774737
282,77.92499785711165,67.54485060591661,52.18343830882884,81.89000777717874
283,70.11115187063612,45.44447913852669,51.63113051120551,58.29370494868955
284,47.96032495127398,52.842592049847184,52.96940212605617,30.15844021882003
285,51.596463867398754,41.75839112827265,67.26893601778997,30.597140902506638
286,29.00210203848517,30.482893015534476,50.40005527318046,36.8048221790638
287,51.01328928644841,58.187501783242375,52.48202203363175,37.70548070884539
288,36.2964827737772,27.610124608375898,41.375579577999794,46.90509443941784
289,68.23598036559306,56.88311222710574,54.013658789574976,34.77831316188847
290,45.030412678676456,55.41525108206059,34.06296254731111,39.27752525095242
291,47.27654494308955,45.02898735988027,53.02298126999111,22.791764974472294
292,35.57995613751821,47.75722525875594,57.24839857534405,32.80743041080079
293,49.90683235006172,53.754736084990405,67.55568912303006,40.53245198013819
294,15.425369252431775,58.50485948708844,74.42658754566247,54.16693853686674
295,72.8739509445798,78.03918189974445,38.10243887473468,46.353993578180194
296,63.757567724541374,35.922420175884355,52.396972721854794,45.194503064469096
297,49.496240725561975,46.62379255686428,53.155608754209986,49.31482739236708
298,22.468587312165692,50.29848693431416,41.10974443747099,27.681561597838154
299,40.9131451919756,38.33036292084743,54.115121463459914,55.75732100767562
300,35.87307801916367,38.2583402206161,53.49247910980759,51.142541075351254
301,33.083809386048735,63.705288179103455,47.20409371351456,40.11606686717434
302,43.57135918514885,32.56257951936123,45.75849365838817,12.903407661135104
303,61.81992393380749,25.893382534508937,35.06200787824496,51.69415469009645
304,44.60214590283285,48.50467294033044,63.917770052380156,24.857406079831446
305,62.35062939566397,39.46657163437459,36.59049412414068,50.534515982024985
306,31.918486815866277,58.85271703406434,46.65100530206084,49.39996242267144
307,31.06728245515346,55.90624467276931,57.934639689543204,44.68347035167352
308,34.40178265475138,55.09777671667896,70.5669924400112,29.088419458691952
309,48.28595248076767,58.888588366443976,47.54768098293853,20.65282247204911
310,42.070174266986015,49.24351064654645,47.66046470740101,31.536443707001
311,28.087538827134463,42.18778389532427,58.25618706967446,50.91871649478274
312,35.73134591839774,40.18859998072801,75.72370922997446,38.369261232337436
313,47.32646393020548,45.45231508777803,52.74967678482657,65.26594517316431
314,43.722964724915045,58.895369728373765,43.0709561414841,54.5825122992507
315,43.027583477426255,36.050193567604865,43.01121577855272,62.27066745359713
316,48.06193006250096,57.03983231944908,50.267461796516606,9.629128105181465
317,48.77598049518161,54.25844928819247,64.72238838007576,53.42482236804359
318,58.84652415964651,55.87736648492254,40.155748498785485,41.29878393876895
319,43.14298420878861,56.23248378979328,55.53160563175556,33.31193701520398
320,26.9083697770459,38.5919327191826,54.47383905745144,15.849223030227733
321,30.16123002479371,52.495505738338515,52.01185862945327,29.286478818800887
322,48.50639161825044,67.4014585453193,48.288276673512755,43.96450248129221
323,58.60959439654663,45.28898461684412,41.792770089767615,45.9900771953003
324,26.756638242336557,51.67994909606061,53.863760584919284,15.644895774850607
325,3.123732883273135,78.35016154439147,43.16144018643641,27.57368476919652
326,20.614756734993975,41.91321088387468,38.265099100129284,39.66995864094415
327,69.30057881641272,65.74679469799756,35.08274395619501,34.615433359501914
328,27.0165749489489,65.15721688196156,34.36095318000165,25.183405137442005
329,18.147906527506834,56.72509844390262,53.66378360777268,44.61960443209388
330,31.45518311046775,70.32272046671832,50.065057721839224,61.137475276584446
331,13.20849033321933,58.7945985875011,48.286610485165596,18.6603399641737
332,36.50159509948832,37.509774665328955,54.505957157149034,32.7314873096825
333,50.97397935031458,48.272250641235075,48.13254879695723,40.022564207910385
334,28.214839935348362,45.98040024238659,63.491069036174245,51.5480696572903
335,12.827839961443832,36.982474219786326,68.6249658196163,50.425057978453545
336,6.480623209750118,48.895028754294756,46.64942711988576,25.669268100473367
337,23.80740175425245,58.604234485755484,31.109709117630473,40.9184552042055
338,38.57995935696967,51.77803289707386,46.90887893210502,54.8595028342248
339,48.007513513669856,55.76826035877457,75.20693328626473,41.35322961181138
340,38.52773665890328,43.93382968964336,56.8273013535945,36.68243053729234
341,22.361043468695804,53.053148051216816,41.44821372442557,33.19833724096162
342,26.394606763844536,38.52682577698806,72.21031770745432,38.09021147856896
343,40.82575807352958,48.13035994454668,23.90395145072906,35.929369027822766
344,63.36546191343923,56.94415162968855,51.71829790507505,36.84905881927039
345,59.96271804900846,55.55188191670188,33.23644380336728,33.56106377401358
346,55.90229753285741,55.9257469450677,24.867966109669517,51.13856951581127
347,11.699648673165633,38.27245259383839,85.77973004519069,24.914836651427255
348,18.82599738805257,40.68097416886393,55.59816092686198,5.455198098637549
349,35.40838258105417,43.03890867055878,52.989734712648485,39.70209544508408
350,26.435479103678055,36.865688522091716,57.45855120556873,57.00574218769092
351,65.19856093059424,48.89005911705476,38.08928914362991,46.63282627060465
352,65.62993233151421,41.34792379206507,66.6228301135432,39.053684934032574
353,19.360065675816614,44.23884063681335,36.73652349254655,49.96884671754756
354,15.684368200540392,38.95322335041041,40.93317629735299,29.84591803017948
355,47.53649623205437,46.21993926899651,44.11383739044822,32.57615060180306
356,40.745395147779035,59.265301334730154,67.73238785850778,31.166554540341252
357,37.64849991732981,64.994534986667,44.83295223193931,44.31735072847291
358,30.37158874676666,41.107515025345684,24.885723277833783,21.08245423062444
359,43.5915030710848,49.92195336316514,63.81462862648771,46.971092197782426
360,64.59968893951783,34.50536309424674,45.719250602830535,62.4592883441476
361,63.48091666780647,43.73163919225266,59.47442026166964,53.57515136037493
362,2.444022554609168,17.591881391904593,45.25449240680696,43.866339374042795
363,40.19407741500944,55.85406379709176,69.21125948473082,17.72865225059983
364,20.036267045533844,22.294261791033506,43.431981497327605,19.81810789760313
365,9.701037695210495,58.221198651862636,36.11050316926663,33.66160181669064
366,45.77171500584328,52.32041156399252,27.683255291004567,56.78790618942187
367,66.25039791548639,55.561679684684144,42.686043010643694,35.744179269703544
368,73.48545871009884,32.26819350484684,49.944888142725546,57.853512036634754
369,54.76580610296774,38.52702357229814,31.152586252069646,27.927156951745005
370,16.081753680341922,42.44342084273221,45.19563971922168,43.404161780486334
371,57.083812177372735,37.807300184039775,45.665429385498314,30.739445127195623
372,49.84080864191428,62.85358617476538,33.79147878622163,46.265573563274614
373,21.6214334511707,44.208726419879326,51.57685408519994,53.409884855384924
374,69.32662303162526,74.98789666033977,47.15128507805189,71.20647774470592
375,43.21727823631717,45.644173163012674,81.36993198498689,27.90939871209542
376,52.93755938088237,22.239395255302792,46.16128761233024,41.948231100702344
377,44.97598823484506,49.310628193915534,45.26588572354482,36.302511572564434
378,37.0363201233714,41.41409154450386,34.224101554352515,26.233338768432287
379,60.62083390961071,54.00086283439814,48.35436711002695,52.199817959214165
380,21.24049815402366,71.48461262020678,44.541070085311944,36.0886816382771
381,36.054274506234044,54.12484100132263,71.6614684050523,47.489684272281366
382,35.211056735886196,57.81368232915776,39.244938492679914,39.48273041151407
383,23.48388958667025,50.60003911801776,57.20354377392461,19.470197322818358
384,30.811772806914902,37.95029968052934,67.01134207190138,33.78115044553623
385,24.207568157813473,34.40753470092657,43.81234378720858,28.281166524387192
386,38.0640008147578,33.42347704834014,59.419606195801045,30.33689920909871
387,28.29693554533509,41.17733931797862,54.08999870979423,27.19664644084739
388,54.436217161639995,72.51094491421183,36.597421616584946,26.682371324873305
389,50.07345274588975,35.379257223865835,69.17490543735873,35.13823536727578
390,41.25972775477344,32.37885090810593,58.64102536465538,33.58081126833133
391,56.727298163131636,22.835592866361242,56.354763283716906,43.0553873190966
392,8.179744366785133,57.89701563848347,47.03293436507177,31.223109869516772
393,54.13076891630179,46.85969591454074,74.496983098452,42.71927568094548
394,50.177685406275586,45.282598349737285,59.05066194609157,39.57168861810345
395,55.757699016633396,60.64594763862558,59.20500172645322,47.58553211453058
396,63.16938588161744,41.42262343028854,53.49859260459911,40.61193039370865
397,61.4638692878938,59.99068672621523,50.86894665197074,44.77933198345223
398,54.02546613048495,45.18789849022991,54.67289522232905,58.21032535905346
399,54.410184212400054,45.99654579910441,43.54005570172424,30.09569308603296
