unit_id,JobThroughput,RackInletTemp,CpuClock,PduLoad,DiskIoWait,JobQueueDepth,GpuTemp,FanSpeed,MemoryUtilization
31,24.739257423090425,52.84021930644669,58.3380107242802,58.4742509495038,69.7433193688314,63.6819813341699,37.209017632685125,47.59288124840424,43.26505337590733
32,19.67484061191073,55.656126502619045,48.54547523441017,66.83645537434444,58.145116990430175,41.48407923354022,46.45908899874758,72.10316962009423,58.22999383556748
33,10.705371461852668,61.51206498130956,50.17228987205208,41.31484154339995,38.440044814532655,61.84990016833576,42.945084603181705,43.206213159201184,40.111155874409846
34,42.2973588947468,52.4704352172376,52.6043080628093,81.9767560559426,61.96742164030289,43.031535192648114,46.36841672181309,68.43244463932709,42.246658392963404
35,16.194388971062065,43.0685987288579,54.10073750740586,58.36470831829365,30.219862218816814,47.102518874160495,45.51288180117956,51.136234195736975,51.02800638929347
36,30.443820714492553,44.58537845805674,43.71862990033418,59.614679912973685,53.48452876978807,52.14108451403098,42.157588071571304,59.79429391699996,58.47753271444084
37,26.888790316718783,34.556185469908684,31.874175368964835,68.60264100059766,42.426776966289665,21.047750827710896,43.18922566341921,49.56865019710787,43.01318561828048
38,16.191129894742925,60.96570629142122,44.65705809146174,79.43676331077188,69.48707842757932,40.07933099656769,46.19148902714769,47.11381373707409,38.37365009002649
39,10.422388131522528,51.04027513602258,42.10507974165962,77.58526201915443,40.559093726508266,45.87822161927679,54.03985019031879,62.64360834446209,39.07598768481412
40,30.646830265159103,58.27338990062402,40.97053076834835,63.881249335007126,64.40440160808079,29.444231327033588,63.6480233585387,59.01866821878484,49.76180718329218
41,30.98968138580549,45.010565297913004,58.329869176262704,52.790075261895126,35.62966879776694,44.63128281658523,53.28929132336655,61.68584083830935,42.58186672812394
42,16.164533760244147,59.41623305750416,50.14012729756022,45.7364632835643,28.66175518134248,55.58791991614402,42.00568763422175,57.219551400294,52.24446951228984
43,22.952713025065428,45.95706741470777,62.25904723627945,52.50415720013715,60.06422791220519,31.385654671863797,69.8390971706899,56.16568058973849,57.40502716749023
44,33.85725811142969,47.9166495568831,54.15659479444089,22.7635304240689,59.74024624549342,37.19985464838797,56.461140838516236,66.68036969376438,51.63567559029723
45,31.516039279207536,45.73072033177779,62.46463895914215,61.04606713687503,45.55913649423364,54.09456156048501,61.49248005928911,66.00599656945357,61.75573294830222
46,10.750426691494914,49.90849754084367,49.97855437239425,50.53259959811791,46.62670311617972,36.20912228126003,48.66802217145951,83.10226035555027,55.038430499044466
47,2.0597487712504345,47.75483162420844,58.30395518124321,32.26945928653008,61.46274157409317,98.70556328437684,35.67669479662077,68.5969357392363,49.51385024269537
48,18.910549065787396,59.82931128438058,55.84404914298335,60.680647972526955,34.45995882485871,62.63309253723398,40.573423840299036,69.85119405147802,51.390380041213504
49,6.969094783312235,55.58201071810737,54.54641470283348,54.339515627127895,38.27450101321008,70.50105406764362,46.6859686779594,66.9536164008183,55.98455444632528
50,2.2708436626212904,59.53515715852013,50.14189915262832,53.82596421862305,55.24565316241385,39.37128350293653,43.46233678632093,65.89434322795175,23.607161591901054
51,-8.020190656027843,76.6783749287906,54.71968874301432,50.96849017034162,55.11919215010377,43.31054316363319,53.492623519280706,69.41714533783319,51.894813099250904
52,7.352217563840428,60.663146951123586,49.251469128338655,52.679975006487574,40.38261332560352,30.092850406357766,46.41193230616783,56.173320715531,61.177169298891435
53,10.761767337426596,55.05842668073323,48.471422169683706,69.78353509202894,50.94958801966199,73.21344457764998,62.77022793858366,45.6590843516009,73.35328763601329
54,16.6575766237652,47.12185393174069,48.92286521489623,35.324497258996075,47.04467447731583,25.670555971548858,52.77895707006063,67.4916923159779,39.822844839523235
55,6.908420710477717,49.58292077321575,33.70194160081035,69.65129373981405,30.169798777167898,52.52872427885572,68.19436845728976,62.97772317135078,41.31501355770281
56,7.840984875528595,47.8313159075042,41.02952472680929,42.212860758708764,60.93676832082725,50.080944329477965,51.16412088453156,63.42070721897233,58.72420291281607
57,8.610804805876665,69.3783507591224,44.46308059208693,54.96501352921108,58.92984368333917,51.27237014044624,0.6127830944615447,64.05530479814836,49.17887826394694
58,-5.067470234196581,79.43290515502495,46.324013017321896,43.67714691565936,57.27976267941757,49.802186679747685,62.896284031855565,54.56296599559913,47.07212240714378
59,3.8809584444955796,54.65194801942434,48.798462245312734,58.367681187756354,67.80724300708744,35.093593702950194,46.11547387183385,50.53730506696587,41.81380636792021
60,40.54379668344524,52.32799113758793,55.492201180491364,72.4048851868976,53.90266988950789,38.228913685233664,57.914571270874916,61.056109955674806,41.83755616214272
61,51.885380398607154,58.61080068094533,50.91372143426036,51.47177498773614,51.06141538464352,83.05981180599079,44.510126884028516,59.873937088655204,66.56877064258299
62,14.013225831428311,56.30772716072781,29.073402150247944,39.554857466025304,37.95859531520805,42.140365607294136,50.14387507133087,58.09239810880627,43.31381536490211
63,29.018014582667828,50.49469221415292,53.63638126445298,21.99201582157252,50.24969505282019,50.0823673218796,40.66367817083922,67.00141853832145,50.29031889154825
64,26.296774259312166,35.06052039172204,47.98731187496275,43.633741409613734,53.24102284954145,58.84599713184366,41.52342399179395,44.93399477812894,72.74739179314643
65,23.12344316237582,41.20339043866617,19.062924288040122,66.39619530531749,60.34307934553014,30.24438255982516,69.57959190041558,73.38102189825356,51.651660726598436
66,20.115353709799244,62.35215040748419,54.74691559984665,81.6835121940992,57.56964273055767,39.84618963760068,54.594013466410026,63.82183798261275,30.24750764394241
67,1.0584939872196917,51.82936911386978,55.30328379465944,66.327454599636,58.191687929055966,42.7813885760459,33.986934606993145,69.31167461154205,51.7855500410397
68,22.98531127813078,51.02903046406874,39.640489655284476,50.76533044303765,70.9666794269602,55.746187821208565,64.2854235084107,62.171082743917076,42.49295688495366
69,5.399225891928445,49.80787612724657,60.086244423402654,56.23715512298379,33.762180454578555,43.32123192044087,58.412626761915554,61.80743934334422,49.24291226322496
70,15.34839231164682,53.519218347092476,44.452792432245964,49.914187379164524,49.77638086085784,58.959840857552656,57.22544463987371,48.6496414534866,45.83262296165851
71,22.190498767467425,58.43750752625907,47.991172299940935,32.53169758445169,60.113748998729506,32.2239020244878,75.2446625133474,66.87915341691924,50.07460831889609
72,5.953245398540612,69.17498929383282,64.53594465702761,46.19557442246218,57.94415616578352,47.71136908917103,63.8039376903408,52.13553974722503,49.11284285053229
73,15.602635761620522,78.25600156655186,45.7630264856119,58.10036670855251,47.74103065590529,42.02067413865065,57.570924995292415,70.5486734675146,39.966535145271
74,9.029572392945724,49.39833081339411,53.893606447251166,50.315678981151464,59.88996957560827,52.044812375988954,50.38235233272294,60.71383911488907,46.049721901662124
75,25.91458674801262,56.56568380529874,43.185720590054146,67.24466547524281,52.86694118847809,38.81460908587507,38.36430326751707,53.348525078061144,27.729401734742005
76,12.411158638199941,54.528085723977206,41.99518302448114,57.45555192523335,37.28467469553583,60.35868137386725,59.491799302631165,62.617303268872725,40.63697201669747
77,51.428621361022515,76.14169034598392,43.77533317544589,60.72194412359877,81.27325574713008,37.824729020899106,84.0227728817615,61.46508434526753,36.78244224808656
78,36.9130548536211,36.05920702344958,49.384947238605044,59.464532907144495,50.8810153395219,65.95099065896665,46.96958679883113,64.54957128438394,33.821504802189054
79,25.002659886699817,34.89247637060888,34.316123827413264,57.57886071639141,50.69359034350419,39.3505451774941,53.8419450955226,60.50998379546578,75.0749270540638
80,-1.404003401807481,60.29771657765877,50.96004443291439,52.94338704541077,17.653197067866962,77.95735814967331,26.591259075908198,49.72586287863413,13.405963033177633
81,16.043157732695384,60.11095419737383,44.15356602402976,39.753404646501984,63.87245939832752,44.281462518094315,44.226641316327516,44.83088718364514,26.4876594827815
82,42.72593566174142,53.46769136375623,31.956710204177863,42.48847594320093,72.34090647331723,50.64783873219683,42.3584244630922,48.32794126950457,42.25655706322449
83,22.85412469937816,62.87774075278903,60.0975396345908,54.07908646619876,47.49472249401528,44.183637183922855,47.78235625182548,59.82656114770826,51.464697583891066
84,23.110975932514762,54.07410650526321,55.24024420453921,29.70216410030927,32.59926796309818,39.69011600110214,40.24904256729221,37.28914285006406,40.64739716333256
85,32.33670564982023,54.95433844232917,65.76082759805156,49.38802555869147,50.781570361236454,59.30272750090364,44.26907852974345,49.53518964074291,63.0152838514802
86,16.998763907362218,48.823682557648326,46.19844854041177,38.59085503023198,51.331758857237006,56.07411708078125,51.262084337260546,63.929893815900336,32.13921632150873
87,34.517538361964405,57.99993455482035,58.57427337316163,53.669374512556374,41.55688442712281,36.19241919830085,36.96392894295077,56.67250744402426,60.85309714001876
88,3.767702846560562,47.67042258686577,45.846345010169216,55.795344931752346,65.026252832547,55.003848596586536,83.57092675784779,51.51906762754972,55.98836260564329
89,-0.5399248985056859,62.04300422057279,49.7946084109255,75.27787542553058,42.464543248610354,30.612942883198297,52.30881823080702,54.094773392760516,48.297215127286535
90,22.520980231640912,51.73167782515441,41.38376808965972,49.31757239660022,35.70190169246211,48.708723143774336,42.126993462641025,60.95414578733845,51.18799313453937
91,18.47064134047395,62.650546329470956,49.52109036668722,78.3299937071786,41.12815809826,49.89817067671366,56.019236715857154,69.08392951587909,67.03829900051451
92,9.763013451269781,60.866691853538015,50.680518633267376,53.62544930404967,45.85628300755637,59.17528800222179,78.50876639121702,55.837736415468356,47.278249447232696
93,7.33313301486201,55.54174075403536,44.1774651573912,27.754516715908178,47.35007388137916,33.27285671803959,67.54934426606215,47.60255431529983,64.7218333293196
94,6.351303875713512,56.581094053359294,55.909202545151416,58.78305108646138,55.56276505930819,64.98383916333131,65.52952233369395,56.850728783391865,51.665387894458746
95,18.630614536093123,48.64556244778509,46.05808663036358,71.59245572830679,46.424794024330374,28.245305670404004,41.868038403427875,43.41061584230827,66.78084696045428
96,19.061559930304764,32.809906435422555,51.64593732146535,53.12011110865884,43.56423918647278,47.89961215133199,70.12986187272172,69.29556853825045,66.05570909438948
97,21.16839638293206,31.786695864682205,48.64348681960033,39.164857699824225,52.147433107896106,64.73122172978445,48.2275912331576,68.63685782198496,19.845094249870627
98,-2.137757078626983,63.799764965483895,66.10192628551638,55.1932462442049,54.8167835041787,65.20730851056094,48.724423012593086,75.9127445335416,63.37950625085087
99,8.403134046264121,74.43465448995798,55.17568771361334,54.89014817358895,79.37086782536812,50.93242675702997,44.49327067982639,46.6772459883831,36.351369345829674
100,15.093511136608424,51.71945050056098,51.692984887816706,42.60820822948766,25.943153147633875,57.835522299125294,44.127407501838086,69.04812630518616,43.31418814465033
101,11.667137745167157,45.17224521957381,42.702407271355135,51.687001580271364,56.386029066109124,35.92875785824324,53.59910251128824,61.16113483317053,47.61510003892449
102,33.919260331721496,38.68416584013627,57.49577166900251,40.8451444313589,32.41574170119331,19.540472766022408,36.88004293611498,37.04564656882543,54.54042885050954
103,26.891631272278655,59.223398889819705,62.42051523906129,70.22270468149898,48.71656959847216,39.499828967219514,48.36580115694143,55.6552230812394,37.02278326047401
104,18.042843847189424,45.84990975164953,40.68292345810589,52.59725875960274,40.87249221877128,46.739405547122104,25.698308170478533,53.83993152020115,48.62780985689488
105,26.75644589243961,37.8328725048043,46.61273992979864,34.51224344795913,19.918699962851658,34.977543836420125,17.867155712488653,49.68607860210989,42.70803134359261
106,19.929053193180735,52.07946330422773,49.3283662201919,51.40055837037918,51.67277130850293,56.540461315586306,50.989344644291535,54.13739604670069,47.99472295772557
107,30.610602334867288,60.606253764082105,42.90052988726613,41.79068218282963,37.43066768579133,42.86181124062994,77.26910701180356,54.52264863161066,44.45885227923631
108,-0.04771339905394534,53.631572361820304,51.1252662100712,53.09523334020801,58.22966388283398,44.39919432414053,34.15211256651755,69.47424003283818,53.57169243654258
109,33.40561950203769,58.72694645508457,59.17603895910091,48.686835185864076,53.758972438752544,38.3978770873216,47.49639335299016,63.3358053329228,37.04957075319132
110,31.266944101052975,40.49237089133849,49.223763276215166,63.56783043382468,33.64623468759254,55.951245992730804,56.40449241784499,55.137208176104586,51.94687624230307
111,48.52286165464146,43.48940819477178,43.566240412239594,68.86784952682943,44.77151476254508,40.867495268822886,61.78324426687535,62.21789057613289,64.84507830803875
112,8.578089048188545,54.2580768876171,50.41831936364594,55.746302508099284,53.75640236269554,48.08335392146374,51.276667010599176,56.01466076718601,63.49005811373881
113,33.5603334836938,35.91016299070951,41.24860935519161,40.73192065386957,59.59057434823565,54.42445779899584,68.190117720454,58.36221137375853,64.94405837850177
114,10.230313810565264,52.52500836438474,44.15146354999015,26.349156622370526,38.41787784188129,37.95012352002025,38.9758122468118,76.77883999504084,39.18957802345256
115,35.444900774662905,45.53055652505207,34.929434132236906,50.678531435863356,63.204146556319955,46.135062074368626,34.103504858035144,66.36181843344471,54.99292099065732
116,24.018214880962052,59.275964593603085,49.815536551056034,53.44549782376568,52.065783002295056,45.3870522553107,67.40304302389075,62.56513113596088,46.66792383652987
117,4.2599169780245525,73.55728299920308,58.64472942066467,37.72002186684501,39.9174925723292,49.859124754531706,24.308422012688546,36.96951133502234,53.90595033040522
118,18.635256567629803,41.73544727638972,54.73193978942121,55.75832915804957,33.95376901768676,50.72810381102399,51.592410936150806,56.332773277478985,45.71830856545812
119,5.185283931818054,58.79608937123973,61.21854106286349,65.79718645642583,56.46700672870303,48.57979771936124,47.85005659871725,44.481709675944614,55.06644562882179
120,49.79934081674413,44.27013007657691,58.174461914334664,44.96379515018956,36.701313309361566,33.36412992989477,31.341134420710244,82.20679817417765,61.370498103542225
121,15.620132267836052,32.168493844785125,38.69347203005211,57.50705551021743,66.34954390980029,48.57071298477372,67.78730560867747,57.77035613727874,51.03323793478545
122,22.825005996108438,55.29929988628297,65.35768482458136,62.91405605834194,16.88654247099615,41.88174505328005,69.23448947525203,67.12489803503193,19.772712400623657
123,19.853996950072645,49.087395483815726,48.00941674745198,32.60092698889297,27.42804126482867,50.22296336215765,51.128494510264694,49.09789135455759,36.81901068323923
124,62.66335048242107,68.30255150869564,39.862602891459545,33.798559433438975,50.91387631411593,54.66491010790439,44.394931789627506,45.400701977549005,47.820646020323025
125,27.92623860676384,52.81094846139961,53.02249170533398,73.95326664854576,44.74574604920575,51.09241021560509,42.323659779865224,66.67009487056168,53.937007286283816
126,42.20194308915846,47.66923168411278,50.46035942106276,46.625992486684844,64.78769259704634,47.91957193571406,42.929181269293984,57.9532123887611,69.73225514032909
127,25.79838565576378,48.26415590807687,41.64222418110242,39.48414089728483,57.96353593076932,46.77457533708941,43.17311988422003,70.01972586508232,44.287929716649145
128,7.022355174299772,64.71311822677146,32.64643397638762,49.621667436458516,41.765887464592524,27.41266661367154,67.25331071440242,50.14318242528412,40.63088682616167
129,35.355223618417696,59.491110177533194,50.221758853357166,62.71047732268525,43.93236363125864,60.92772424238968,52.6177453113594,64.40487191549889,43.37958084879968
130,3.739656112558035,71.01531112856576,53.70808216932989,62.171096827130015,28.749864841021402,59.68013389278438,70.66254958772275,64.2938648617189,59.22751360826033
131,16.785680095603418,49.6165813623798,53.066853925202324,34.779023683554975,65.68681325259281,54.416923975157616,75.37743675180765,51.98984953491507,53.7158284568268
132,-7.411789261092267,69.24623876493682,69.75104881489312,55.60652816463828,34.808730149117075,68.42520953811285,60.67571413441434,56.13707677569332,49.10869595318476
133,20.604970491183124,51.7040229708347,54.14953883116641,63.71690811847533,38.98752571847214,28.77369550675287,63.93604434732726,62.86004881459245,32.66403558821971
134,-6.248480066588309,72.47675792513007,40.80073178649586,46.53895954971219,37.88816572377568,44.24323724062457,30.177449528618236,61.24921372255004,58.71428422756477
135,6.672861430608677,61.51631806565087,51.15789829607833,57.98029261503549,20.106474386523097,58.04273833611509,48.443699665838295,59.921041134836756,61.22196529681828
136,3.201058086234465,70.10739662609424,36.776930932112386,49.70599712414764,60.39172154938466,64.96973063978784,55.40995102274972,70.55020676352052,52.81905785938808
137,0.7110845683406062,78.64111872780072,65.30784333774156,52.83317480350488,49.47408298644289,26.42845584216805,71.19969254567087,48.83206297116468,48.50042082095032
138,12.26588844649413,57.59111527260961,41.78147042253642,48.9133411308422,49.484572583583315,65.17746965251553,64.74535826517545,52.16425244076517,46.939451096192016
139,22.95193466993466,68.91731728255287,49.06063664485758,53.303841507261765,51.53536282110705,57.83423873530979,45.84580539142533,55.29738677839428,55.94240821873685
140,12.3117210672365,39.945028771983274,46.36419991939421,35.47799065555956,28.2271462925087,36.93201676366554,63.08410306374514,64.30345330353703,60.277811346434774
141,-1.8364740163846207,59.902196249179624,66.7408246425497,45.06718261258702,48.6149810903995,48.56316640727557,62.795556891380514,62.592745534049115,61.78637410142501
142,24.3336104460726,56.10920835106153,56.70701685047835,42.78451058682311,43.645152088178506,46.415903621371605,46.30574033469049,52.24528904843242,36.88101404046961
143,9.831627650350672,45.92343939626997,51.672237460904995,70.23803160384236,27.49814741162569,64.19799126335852,53.40978941474508,49.645160970057404,37.106145287610246
144,48.76905408394132,42.48386105751067,53.83317180568462,61.61520287590538,54.632919039468625,65.01860834964586,67.72109931148725,51.862509566574765,56.19620291185708
145,28.731134194024776,46.82391066320218,43.58687576113444,40.176321397621706,64.29758744974194,65.76438825334596,60.190542123633705,50.20594882597239,38.45861572927048
146,12.940132056605107,63.84260308989512,54.45620047742683,24.72729403170883,26.70373191307997,48.858674759640074,41.0834903279436,42.26762050163267,56.940722956967335
147,36.453081400499315,34.684821590030666,54.445205114324956,55.85937430168489,35.54295284822974,51.333557228628784,35.17918749671945,48.72468886368286,62.24293723678039
148,22.01892699593253,44.423441676439666,47.37223641815247,26.408006897601037,61.01736322844802,70.23829785272116,56.77950987222905,73.03052009295983,63.556759572834515
149,16.623448987877133,48.732900672794585,59.388500473381775,60.47081328738587,44.5894038842828,31.951242438741286,54.18391781085485,87.87376957979527,79.57559731051109
150,21.875610664889706,50.31931232633687,57.709435621827,46.65004904827796,24.710175236267027,42.29549181092926,44.91768133415373,63.3091926524301,53.606241276490145
151,6.144994476009187,58.35968636829217,30.753516974429505,66.20745515953561,39.70763445992761,49.77823447420426,39.03890984283605,63.86202466784366,57.43612796760925
152,24.280029262175045,51.77274295069954,56.91649646044993,63.28970629630249,58.60005042139158,31.384029079607735,54.84634366148653,57.208178081707885,51.44148654409182
153,16.579934719148437,74.18695000133384,58.60330825482907,47.641577059928075,61.50055141029203,36.0456678000276,50.097466461934374,71.77184194062396,28.12924706254507
154,19.52257775407986,62.44120885348164,51.58401279801233,41.65196759214368,63.979604210468004,50.60675298026581,58.613589973171024,58.300903369969575,51.03621903893815
155,26.736173595432184,35.984824349609696,64.49209910336374,53.29226707013013,51.71377115132496,44.287221983530806,51.339439881479386,55.565097772193916,50.79439555030691
156,37.08247304001079,55.740429154934446,45.81994351284508,23.194541611820288,33.06199110119118,46.5437470680175,61.86851956418819,61.22250866768953,26.79908552383666
157,23.65523927602932,62.68258512455743,49.8329869930363,48.225395948812015,71.15477295634652,40.828920969485345,18.47367586411389,54.72878332490242,66.83560134402788
158,30.32907702544193,50.07384408120387,44.23075429308314,53.958437317561376,68.03348796571358,54.53109917995517,53.10603232541552,55.99823150425548,40.93500829606331
159,16.945453810395616,60.80003649301451,50.04995435953654,60.56880764164425,51.01510687654496,45.987834342015404,56.44774618507368,58.77087835426015,51.961723098432834
160,-1.000657282615836,76.93707176895585,31.7628202818133,59.99397731639737,15.821506202130667,67.29541013660736,65.77452236436405,63.85009277524527,75.36488865102541
161,17.228327282241306,55.56669416767178,59.776843040735905,56.0294571831693,29.3329123381735,48.01402330659102,44.10304090462552,76.2017089018263,48.2878099971715
162,-1.6861893454840624,60.40572123517581,62.26799986117658,45.512959421633816,50.55925465483437,36.92338851280437,74.55875838315995,41.24138438138343,64.53928425380985
163,13.878155400999095,46.77444030602857,62.46084333838988,43.013703839544874,51.74513429944358,47.228627155896376,59.216157706650115,69.22381653422987,70.85228611660023
164,22.87474209451803,44.83653409591586,43.00713310180898,48.166407842034026,31.9611719226283,27.09632439655832,41.90341959932662,60.6859944604835,70.91050406710991
165,-2.213953193062521,73.40412894161099,48.36088922021509,84.32550083934252,54.27841347735603,44.85105214976082,38.047653414121626,53.67393735056932,69.14979318247342
166,23.556570075913697,35.02756154865118,54.307883123643606,33.07171845661921,46.36505413229315,50.513003748642966,24.104268627146777,67.34899322529235,65.46717378755545
167,17.884992811122657,58.30566781635854,40.996310547203635,56.80921017938881,61.544971533711646,34.9344423594328,64.22229274026557,64.08499461024489,39.413677091567195
168,0.29138461332925125,70.25990822501572,40.90314876352055,65.03632113974581,54.11624264055589,62.327649758115626,58.54527979715466,61.23336903523319,44.34063921058105
169,20.077648361909077,51.6058341190239,50.056806372891685,37.411417911719106,27.946003786260757,45.257665228953016,73.4017986736443,53.0406953070389,40.17795425308142
170,21.28397936418597,64.52066246142226,42.03049650118272,59.64864248082653,37.63897656572037,65.06573472506503,44.4459992266663,50.58220122307712,52.87332200060865
171,21.716050111420383,55.68297248202758,49.17340561982242,44.308644665765506,28.638129279986387,54.09235588621469,54.98102151120241,52.92732924305354,66.30479121410343
172,0.7331501199903165,71.30658360495906,42.05979218350974,63.33126546332091,69.92389262660699,56.81414166123932,28.506560050009448,46.89289798816028,57.191474242268036
173,14.30233725464535,43.04510338247221,40.05600258045767,20.083421340091153,57.04777177886993,63.35751689320777,58.51528526253362,63.54972886518732,69.8472266038864
174,13.08755194044715,50.25364130734087,47.649734723144086,63.81656734589622,47.57223146657185,59.040885369681384,50.623568867114265,60.05984151991827,28.77980366869234
175,8.538210832018715,53.29985300696313,35.545458390537014,26.79683138691095,44.22212871158029,74.02645189223526,36.78922738680557,54.877628302139804,39.79938609517346
176,21.569388195652365,56.96078008631282,35.59974229763323,54.712581947537494,53.07201179145514,45.38269042799115,63.349449387949726,68.9475488398736,37.651508803168504
177,-5.291941880202482,66.62939688302023,47.97306370628406,42.149897407185655,44.795098396420535,45.10388027311699,44.89300619680859,55.32454908600011,45.000404729688256
178,14.734717554631157,43.454505436436826,61.01725490416021,54.93708668362242,52.92974167364597,49.74472224901067,48.29548138007667,51.23383567840351,74.19565884213426
179,9.460499536462853,64.50832366222834,64.94918388656117,58.324044354255676,35.27297061009069,46.96830781649598,57.37349045742825,50.91944181335671,72.19757725375672
180,31.493335449823654,54.47932336828674,47.15250723039829,69.98017079360805,55.848113532188876,46.556527839179665,44.68850567491614,66.27165342337742,44.12445240307973
181,20.503277909776504,47.189332966810014,46.48501994499728,50.484657860719224,73.79695198847477,46.65193752003445,43.56931923473981,54.651300839055445,29.64659757135561
182,38.73636824231629,46.033639579957665,58.97037690025763,40.99731870874311,63.023121246208824,71.82146649717166,41.740930125245846,77.89315161572286,60.08398506644898
183,17.079833697248013,50.97498886882419,50.33136027811332,75.64504005224023,38.77899217654567,72.57748993605448,43.209424560885736,72.19851056977136,71.46259462201908
184,6.860033948872208,67.22620974622572,56.55004199409612,52.020755023108336,34.75002683224252,53.69531499066828,66.24035870258837,77.58679579667943,74.56139507755502
185,27.9752922459422,55.70886662980044,46.892224075276346,65.44443608009786,38.548284101627154,57.29988392926143,68.59172325311039,57.62759219357354,60.42024326650617
