unit_id,PduLoad,JobThroughput
69,74.78455308176706,19.868050287556557
70,82.81883675917473,18.232700007767132
71,65.64606604321045,19.13233283707406
72,81.90710444997067,24.594370953307042
73,83.36431464270234,20.50379858490593
74,83.93110629625167,18.06333979738384
75,59.69230257219066,28.096709289293994
76,69.66617687172555,20.883308525565166
77,84.03709282459441,18.947246283452458
78,58.541859249356506,15.987123388328076
79,78.26323691228284,12.847790839813266
80,69.24041530801043,22.39265662168826
81,58.83095389335333,18.66546529044735
82,74.33231209446639,27.41141759827711
83,70.96473511466871,20.288172713773367
84,74.58285722803295,23.520027901907415
85,54.10976205797363,21.58885352781917
86,69.30102957035972,26.649147682355654
87,99.86296906718933,19.871217909869824
88,85.14236933814607,33.031101959674444
89,64.07791263066883,25.921843958242732
90,92.02797990295647,27.641170218753878
91,98.91814926680114,25.66574090835092
92,64.76220543620975,23.845009027693965
93,78.39114882521005,26.91737464473172
94,78.01709865432717,22.55425377087649
95,82.85879630966248,22.13164680478985
96,68.73556117618119,23.291931461564676
97,79.18726434259139,20.09500644044334
98,89.80272608325114,20.468288285426357
99,91.37024490238421,19.03471786429438
100,82.64953053739914,31.170724028266896
101,62.33988189765378,23.98269172328917
102,64.65943809467109,22.78680427306266
103,80.64568111539465,24.012378763813224
104,86.59227397213137,23.84199185186602
105,80.17581471162363,22.552440317407935
106,82.72064963250509,23.897608617217514
107,58.97059902827482,15.217924227607195
108,72.33567332063323,26.76205140289241
109,59.173809727508875,13.968710914028604
110,76.3806550874825,21.031749930064343
111,54.641115118059076,16.535115686140525
112,79.05274438060886,21.44413099382022
113,70.86469286535191,18.37147015173192
114,75.58592942274099,23.90571820138025
115,103.55812062728845,23.788178792246423
116,61.34577832799901,21.898867705521063
117,63.3428783644499,21.59533194070842
118,62.00270382940462,27.398765999890184
119,77.13876642637673,24.32233034395424
120,71.13854964605382,27.55169981182698
121,70.44978799743731,23.8649658618305
122,87.17433770760039,25.409496651929842
123,80.111655714812,17.38162340187693
124,68.19449269612186,20.914249465915322
125,52.92835862955428,16.47075624304282
126,65.70076098421114,21.63532483491519
127,69.24964418280616,20.95755642260955
128,65.8771297530723,22.991039609047792
129,84.41147784403472,29.254823406009734
130,71.91659964161568,23.741700743923627
131,78.69993960421853,24.457183035787477
132,69.64629344081521,25.93905614734358
133,76.42763320030168,19.98076330316064
134,80.15388073684795,24.04184439757377
135,86.48805891775761,22.29722353893617
136,63.91765351673701,26.745550781892348
137,51.30315315222696,12.289185246782067
138,68.92516377776168,17.510056881107516
139,71.89929182611515,22.604407015580883
140,85.01586949534023,27.843621461320883
141,87.19318398537166,29.05138515152619
142,55.0349531160888,18.813691283725955
143,79.57778204423681,27.971038315742327
144,79.69148347065257,17.38735591255231
145,64.23608148122963,18.55768410825592
146,77.9272968160518,23.550574229964962
147,68.9721162628712,23.17209978893487
148,42.3369216875433,21.7008832181405
149,62.77289483370567,27.66859330213544
150,97.80672703864506,29.78560721107403
151,48.32618856690341,22.74163108077429
152,73.51238363959509,29.599126664511434
153,89.80509176943319,29.221234786034863
154,90.24757035933361,26.41250979479335
155,80.50310669071848,27.753145260147072
156,54.98530086427867,15.644694433314143
157,65.3730379485743,20.77649572176482
158,53.69048411524815,24.823243019645872
159,71.47488833676718,22.685208605192877
160,78.28036365504076,26.917442400668612
161,77.88741015782044,18.120116120703045
162,96.40427416573108,24.328695997257256
163,80.03110826570396,19.388726928022432
164,100.9431639892921,30.54664240907576
165,80.15669859591708,24.567700976974187
166,76.60245911107079,21.58077464287581
167,79.09714667274622,20.048786400423573
168,63.23069868987965,24.098092253940234
169,50.49934650232502,16.745606956067743
170,75.31727800033767,27.518257392252384
171,59.91424424985183,25.731714983350482
172,61.33043824790772,21.707807039369943
173,73.96824477240268,22.763233393254012
174,59.227888615707435,22.41415190580609
175,90.4119785135519,27.208193465449273
176,53.82036282904865,23.310675318795077
177,72.13658773871595,21.31022436945643
178,71.57006310024654,19.20872962087933
179,85.57404268632317,24.048346093739145
180,83.25738546337307,26.408702083837085
181,64.95666229835199,26.715443783040225
182,70.42089011726961,19.645177290018438
183,69.54069089191094,22.092617775320274
184,75.67583507087137,24.157879617153835
185,56.91677081270902,21.1895968295217
186,86.53194250030012,23.577680521218767
187,55.470237303528606,13.788194360865278
188,60.17425276121399,20.129833671217206
189,80.69117569527563,22.60798363324625
190,89.80850385212653,25.47886380144731
191,75.63707551865107,26.71652765903066
192,75.13708138162504,19.196298627365962
193,55.82676493971581,24.216094679662287
194,58.23964077771,13.294831565131723
195,76.02941996242627,20.822570465935954
196,88.9684121459821,22.711094285515017
197,61.557089297506295,18.77957352984437
198,88.67191346968808,20.482609242859837
199,107.67616001202015,30.171124093930295
200,77.32662240718157,23.217852881041146
201,65.92974790761625,19.160975535352097
202,90.66820294541947,23.745001610733258
203,63.80051107551556,22.913449907745633
204,70.49405989386375,18.57002230693663
205,65.23178518110736,19.17230996047944
206,70.45400206517137,23.55056100728491
207,69.44158967477995,19.591705197087062
208,66.26640881508136,22.7832030646707
209,78.70107565883954,25.17225309936005
210,75.43553932717735,26.525680650253307
211,51.999507072401585,18.665120645751028
212,82.37064952215577,26.161580212925905
213,69.64860656598903,21.504226993746432
214,65.33976926244931,15.042065112614337
215,70.70439435030845,28.589999517532853
216,95.5394224993218,26.268971183290024
217,82.12493209866771,28.312533479115103
218,68.0480879182601,20.660053717830042
219,62.99473069177354,18.286879727407776
220,74.96161101583888,27.7505287710577
221,83.32305541142728,16.654195032529763
222,69.41248037788068,21.830771024051042
223,77.12755112672814,18.495774429301264
224,82.29709598281774,23.037593356503287
225,82.74709120184157,23.496940126668857
226,72.16159853997092,22.61591590024211
227,73.03116373964887,23.495382527310053
228,76.03210804600634,22.076345069754254
229,99.01231522489051,23.1136968727159
230,65.28975894277728,23.73759084880973
231,98.24635287651638,31.9480559535467
232,70.13658563711925,22.054542528347326
233,86.15439233509495,26.205955364851942
234,79.90420299438453,27.39720713920607
235,79.27513427690172,17.20755063674463
236,84.41488446361721,22.078397987862758
237,67.88251075926016,24.527561985125764
238,70.6818729460158,17.53780298712079
239,68.63922616052231,24.07901605904681
240,81.31588876782232,23.86946635871943
241,58.43829446848737,19.378295973073694
242,66.60336366321337,22.94331127520757
243,72.50084703580437,22.332611134638768
244,65.4586753819406,24.90781671990608
245,69.14663520585933,23.506443841092366
246,85.83143971116463,28.447789662005302
247,66.17666879887568,20.681834941638158
248,92.19342178417655,27.083758594057812
249,71.56096312041535,24.580675594483917
250,72.21337934311615,24.801694223796282
251,65.14956874243462,24.161119975480254
252,74.6656255631215,25.1566827994419
253,80.77812844033129,28.21439198708068
254,70.06414396233731,24.363724645939786
255,62.98858170346273,24.902436745781383
256,98.66459734948778,21.105517303843246
257,75.39581422442902,18.96428068071119
258,73.2697659449845,23.915973695510296
259,76.08432042988278,26.47495614778658
260,67.88144087602393,20.446192253274745
261,71.13854666599136,24.14545949007236
262,58.763068597812286,21.593818582446293
263,88.74805867215896,20.514722510666623
264,70.99676388206458,21.03153053681623
265,79.28496547927448,24.429032932922258
266,80.84481387234922,20.855045464935742
267,79.44601672250003,27.974868787130603
268,80.90997730758927,28.252735326481243
269,78.22972898342721,27.624223216540596
270,71.26218920038302,23.213683066022988
271,55.07575564086241,25.849218019420995
272,101.25534008757174,26.844713539392302
273,93.78449313727245,25.987710214993417
274,72.71333045650594,29.165981918208743
275,88.98083048924593,25.492253347140938
276,64.88690625134974,20.47185641054743
277,63.34357265313251,24.745087607833565
278,64.93419459615342,17.434135016367847
279,72.74007738138761,24.800336757378872
280,53.722189702951965,24.135460087562187
281,86.17866890928198,25.329001212565935
282,78.37681032886215,24.102900656454207
283,67.01091986296564,20.596843308368705
284,95.0228621558459,30.686886255747474
285,54.53690298545612,23.199426392121353
286,76.36465384129767,20.986026330722712
287,66.96171216299523,27.36151928027287
288,68.432824851942,23.15375388753787
289,76.59201709635515,25.529313933531842
290,62.506935725942284,24.783424883122883
291,63.872048007036966,19.017098276163143
292,64.1055475276843,25.575435954414303
293,70.79116484916575,21.341326868871292
294,76.91648055590983,21.712173593551316
295,66.4180792497565,20.20043913565264
296,79.13555281463151,21.316950760118278
297,59.06874315649966,18.64940700909866
298,55.205741239200016,15.216123603078843
299,85.48821187396177,22.5025822818477
300,68.90392256517364,20.395681287328586
301,84.0396000443143,20.40376801350115
302,55.17874781199651,22.460888108744353
303,74.17847026942182,26.527732795216675
304,86.56655333105654,21.80635227950735
305,73.32777716791891,22.648728634875713
306,55.71948223139053,31.046750559601293
307,78.0788552677387,21.184487884319253
308,87.20185529648461,18.999574278740255
309,62.658394943909734,27.625506369591573
310,85.79043876210949,25.3983303960194
311,72.51635616995202,24.751733879584968
312,79.80379038368805,31.305345122837963
313,93.86922758719888,17.57345748572418
314,62.70152693848979,21.408094434981287
315,77.16500876269782,15.852709904155525
316,83.01731562025347,22.195261276029314
317,66.03600611967022,19.860246366238556
318,72.13670217285315,22.288009403162228
319,87.02963892165009,25.452708797238603
320,74.18376977221072,16.880733410053292
321,72.25774605688997,22.569727364136927
322,50.55749723591579,24.007647746027068
323,83.27211313313892,16.376930838522043
324,79.27509965516953,26.820088067803077
325,72.47146730909992,17.279345922793134
326,85.72535384561313,27.43252246791514
327,92.04674308403808,31.690840369944926
328,95.36323767726603,24.594059353400453
329,87.38981923989962,28.059902340212336
330,89.6822572244303,31.565616760588213
331,68.32136396593671,28.908149321811052
332,56.15050195540197,22.64109352964346
333,78.28968555948666,19.647561989984
334,61.61310848860977,18.41061126369716
335,65.8119521180483,18.7091738095046
336,57.201982194962575,19.642140055411808
337,77.98607805548549,26.907936300185526
338,68.68084575781191,22.165244358183315
339,80.81480094927076,28.448052846622463
340,78.90171506027538,26.23592241186476
341,99.24086274862357,22.442348519465178
342,66.62775793186606,18.000402189342726
343,89.36279433244864,31.731290295273933
344,101.0551790632831,25.505992448875528
345,69.79409911851063,20.746592237272115
346,54.26582333965737,24.94928178246918
347,71.53482316202559,25.935361472770733
348,60.774324019775555,25.092832590590138
349,75.02829150248652,23.65497427821791
350,100.11454147228186,25.406318081279135
351,60.13211572707064,16.217277594489865
352,70.33870716884222,29.40763848715431
353,94.62021227654644,25.166540689840826
354,67.0820917844977,23.936975350740603
355,73.58513091497555,22.751386128410783
356,44.00109962759605,21.07187753386818
357,65.14771724897602,17.97682391675917
358,79.52730613163179,20.286136194144603
359,97.80446845517794,24.000330631737732
360,61.8670737323549,18.366719933805417
361,66.84984697317824,22.301637315861004
362,84.01448169254053,21.82311665385129
363,92.85163857694387,24.069409685500638
364,78.1466724398857,23.87722039411379
365,82.1227437855177,26.071781290615707
366,70.33246173524338,23.588578529005265
367,68.98559524385261,16.659943493525233
368,77.3269471972139,19.395130351653016
369,70.83471284805381,27.45021180224661
370,77.06344696596503,24.413238700143435
371,60.45850024747032,23.171547520406367
372,81.20800756301227,30.248551601737397
373,76.6593184004531,23.98600801668952
374,75.74634707486723,26.674831928101753
375,67.72002177467779,19.804243615664028
376,81.38652235074713,21.95853854420621
377,94.34950987024746,22.107910710237874
378,90.41679530378602,26.125289727437824
379,79.93995841928074,25.237040951464056
380,54.52295952032302,24.987613783633854
381,58.96322242894832,29.048536114065726
382,60.62239894306268,23.221771005009405
383,73.75750128166004,28.72931074547583
384,95.37044971243968,26.080466678168428
385,77.01307606445945,19.027306413975904
386,94.24320202739648,33.36266003344804
387,98.68777346955332,22.95959998314371
388,63.41970015057741,21.144464682521097
389,52.14928654182774,13.074691655616146
390,61.472798001846286,23.05178659047787
391,73.6789748411507,20.691943636025382
392,85.73397690267802,28.667203473549566
393,68.17092003550984,24.808889110912613
394,55.24802674926164,23.935530500890216
395,69.99952847832144,19.247479094669615
396,74.52603029111003,21.764614628417128
397,46.72816814731838,22.187817401304017
398,67.8616234162264,21.03784964599538
399,73.17842076558394,24.642891492911577
