unit_id,DiskIoWait,CoolingAggressiveness,CpuClock
88,48.13324926230415,58.849346148437505,51.84429187542246
89,32.163869961907174,32.9230406969191,66.53993516902756
90,16.709757418380956,40.80135738519557,45.60877091264621
91,42.60767555676119,41.014956075783665,56.812264174296594
92,66.63543334296077,30.842938433616624,53.15990284307242
93,19.83854296844592,33.36857354569481,56.71496348100404
94,46.24941941453968,33.834711479652896,41.26151594274283
95,35.37263880794346,34.45945069221795,53.600379988290186
96,52.50203698060237,38.194777584324015,30.922580136731135
97,62.85329813478004,42.52518369582946,47.697349850606614
98,51.28706100945433,58.94686219127875,45.125103709373874
99,45.98297465539749,42.26091784312119,49.70579015964254
100,45.53109626641792,41.13753057016666,49.37037350662752
101,60.23144732893113,42.70611512425049,69.59854914921227
102,53.219235072110024,31.846268240883155,38.152341660878044
103,44.357339273710764,56.76470258259681,51.22276880688939
104,62.70465414100819,41.87088770941045,22.435348164911424
105,62.15066459638941,32.56740205212528,57.5277421709691
106,45.83024662525791,69.86930454074842,42.8308973214619
107,36.067311062118456,26.018093979517776,57.90817851076402
108,59.51147265769014,42.17697409789576,50.28448777875742
109,53.327020504614524,35.44886618098158,52.51787553565103
110,29.48628482288595,32.81872135691097,59.29074013826696
111,50.22169656596245,22.67869823636505,54.854321619672184
112,57.72307337249097,25.117365680404703,37.843933289330856
113,65.2480622290931,37.09563887558372,49.74166943169351
114,44.09514730106676,27.491468324847226,45.46255708547418
115,39.93456979767116,44.75562390204698,42.608038478438914
116,44.830560230421696,42.54167050762905,40.5846643564384
117,28.94677699329558,48.63181286840624,62.20530587445636
118,58.04090805712732,52.26157469464401,58.06696936094347
119,39.918477771135905,32.015929436919706,70.73478563635364
120,65.94510088989492,44.32601358686059,48.348124676093704
121,49.58738693335369,41.112773807586386,53.44610921680173
122,26.308603816227922,48.49085928119754,46.48777444639337
123,49.44807021660234,25.66095373422797,46.759095562183234
124,55.08370583679026,51.37464255604509,46.18232764391207
125,52.803948412588475,38.852266143267066,61.722210876778114
126,43.926996148533,34.29218131839346,45.19691240215672
127,49.14174453606524,45.19127306271227,48.952628144494376
128,50.59860529674462,58.271044228895995,16.5021144349242
129,62.36021886953359,16.091197822687626,62.27916959968258
130,52.99631310855792,41.81112463452485,59.31619599326079
131,35.2120421824408,58.84998180098442,21.552816916203724
132,73.36096919687314,46.21005767538944,41.92469772936023
133,52.483862241576155,45.99406394784878,43.74189177696719
134,32.17142153045785,39.59451040097443,64.79477510669315
135,74.40986680297777,33.73088845578258,54.696076346444606
136,39.526670073603285,18.494560617364932,51.02694893688062
137,44.17730719814921,50.11199076736688,45.88907533685662
138,67.54613201378007,51.56990164464663,63.992582648264346
139,39.1829960733864,59.36535247420779,47.044374854321234
140,55.301022733608555,52.68779591266505,59.26231281843743
141,42.38929613418021,12.715506764647998,47.37178807985017
142,36.72065655690106,51.44698041155365,52.91489332482405
143,42.91425431538555,39.586021264819095,60.33572905822304
144,46.222337126156546,38.65016491185209,41.27992339397628
145,42.47315840864421,58.31409886847024,60.58629929209516
146,57.10881292746184,40.30815342862893,84.3374787326088
147,53.0714756653641,47.87103479204281,31.353924913803354
148,43.84616407524086,27.045016841740395,42.95249343513524
149,23.057166705381142,44.62198324648391,47.11769987575369
150,51.054116053886936,22.357921745806735,60.327168878597426
151,60.905814889805626,37.741613194204,38.236875422907545
152,57.397117646232076,28.82062763627195,50.46617295113967
153,64.41834171057639,43.334107391794824,49.72068798975682
154,27.86642053523985,28.61602616344801,45.95975272700615
155,71.03021968124789,37.10344937553191,47.92458985455037
156,48.485148470904534,31.64587858800774,34.4544649326576
157,56.6775314070325,66.79640329077822,55.8168221737166
158,57.822894459191865,41.07627909302525,29.285271834643808
159,54.738629649151406,39.52169577300564,32.00409784992183
160,53.447607057745024,53.872192684768414,51.98582429334241
161,48.8553359919664,35.66160623483584,55.815310198084575
162,47.442716336929635,38.17585135000716,49.564273360357404
163,76.79387382126507,52.28170640161606,49.81743790599523
164,44.28504553274288,50.27532280003465,51.23135652175664
165,64.8613304714004,60.30293762415808,44.49574289973165
166,33.980596740608796,55.17325826367486,35.16698461750666
167,53.20904842883196,18.925061055137892,40.06352874128712
168,55.797000594105,37.84551021691471,18.81467970923487
169,52.15637103096031,47.48644129107957,45.151906337575134
170,33.38274349377192,49.48906855717457,64.87981076503125
171,38.78671959995419,36.518705229258195,49.08185901662823
172,35.46271203820707,38.922419405562366,62.29882707905059
173,59.50094107858051,39.84868574447904,62.44535036641668
174,55.862695935926894,29.499229806805694,36.76799855709068
175,38.446976974563086,40.484694785496266,39.49915340536434
176,64.04797932503958,40.010572660847465,43.105049907672324
177,34.56553556913473,35.489321995306916,46.569844924368454
178,54.61346007210079,34.81868975608182,52.62313245362028
179,45.312886607112205,44.67833497916399,53.34225664402979
180,41.82331536754252,14.950130131991923,39.944963236738005
181,53.665019457957584,53.5179789361663,47.13087799093562
182,58.911258119446046,33.87152134853979,41.600445102383205
183,36.043873955852455,58.94879155843382,40.156058768022376
184,40.65110773392092,66.3414442426798,58.34690922041372
185,63.06563707740711,43.123740025014,60.380149078681576
186,40.59545294870755,45.44608928977759,43.224387077883165
187,50.966655370209196,37.924157143913355,29.046653049179763
188,52.1630116405479,15.64496159687501,38.7703754187924
189,70.5922383935738,44.990340541401494,51.31060638641831
190,51.860713781710594,47.46267136548709,60.81648987061911
191,54.496296027950066,38.86946983577819,53.080909198027946
192,57.72111295526753,55.01209251573917,60.91823950823627
193,43.00946346167637,48.15424631581001,46.96941326362624
194,51.18450983893292,32.11041569762103,55.903309028157715
195,55.69925213709009,38.9059328775235,59.72603550412693
196,51.75997604840543,31.20668737583264,40.80801817427601
197,48.174825665753694,40.84425488244826,38.40590762472204
198,49.67988260389643,34.44026322088247,52.82473958093343
199,49.18807549012484,30.384818985829803,79.77302156333923
200,55.923581743238756,71.4621791357675,47.60185044046592
201,47.03131680950043,48.236973114891256,47.93804615636328
202,70.7652378022932,25.32866934796109,66.91299041697917
203,36.304812822844504,44.158286341288445,61.10573590876426
204,36.7209086176401,23.185274954091053,36.05702774591773
205,62.55224797446676,31.352621838829457,48.763492161663734
206,32.66489884469632,46.56722686136119,63.93496042858276
207,53.3519000219749,34.33565057130709,61.11364942280636
208,60.064456793583616,33.19025463928381,67.2493217935287
209,32.82146073379052,68.32392430706582,30.1317500321286
210,61.86358909911157,52.884457087588956,60.00277727316507
211,50.28276594805925,30.067515944599652,45.037388082080604
212,57.881989840775965,16.922254822630755,76.86894437257493
213,62.18590286197535,42.44519839220769,48.32287973597495
214,72.85278827599598,43.073818156602535,46.00986403420393
215,58.17993779576635,51.14883567685594,59.47756830052454
216,44.14727672886804,33.8048410214869,43.71762818131983
217,42.81537538785259,35.08475406587314,63.18798380166017
218,67.11781970357787,40.123171801526176,36.412551465383004
219,39.14948730344621,51.44805479864081,38.13423359540022
220,66.42271042919991,41.1765610600488,52.15940656561351
221,60.27026712049933,38.73119363108902,49.99648057656436
222,58.134824107176634,54.19444284884027,44.19048958502999
223,36.51823431480945,31.818996568039754,72.7995089523758
224,42.26268016828802,70.46490818679797,42.162754266642196
225,53.44006550557416,28.13415644039197,45.41441374327994
226,37.800460203903704,40.49287595847298,34.5919859403637
227,40.63441327025705,57.452099685100954,36.61551049157849
228,51.74143354656599,38.71946466086698,64.98272393740514
229,56.1848283487395,27.571742213803894,63.203414209900565
230,60.36426193916041,57.99210989962401,54.09019624188666
231,44.49986118578892,37.65563982537218,72.91770283515925
232,40.46705858312714,33.35026123523272,47.846584577133484
233,53.360493067734225,48.77565791428297,42.199299033447204
234,41.93472868945256,57.19110287357563,43.147071961029674
235,52.1439161883604,45.53859811152695,51.37290605890731
236,40.970719867443755,36.58486947971878,46.22824570477113
237,57.625927259843984,41.671298197067415,38.60607098804859
238,56.37309803418844,47.19118678621169,55.15361311816562
239,53.703242805566695,16.629884220393325,55.364634715120125
240,46.59819878583132,28.421084690676803,59.366411822208114
241,36.00427942018178,16.480729628722617,56.19691417766994
242,45.24978220453408,65.40480937590797,44.942258897277384
243,32.79594661649568,70.14584996531978,77.72924775259459
244,45.80924995978057,37.024335012696525,52.778595061968716
245,36.836881571801754,58.48739632005962,51.08912893910908
246,58.821329845834335,44.327723704415774,31.33670763282938
247,36.223824650943726,55.93473176129015,26.41060519609293
248,76.18225601538064,46.927277626229646,57.3518117806769
249,46.04614188537704,44.771730390128646,58.11606325691928
250,30.875493225478518,44.06083685206334,53.826055896736655
251,36.337510693048415,40.78187752001294,63.60684108696433
252,54.43609127176859,28.072613091323994,49.6324880249029
253,37.23183602633399,30.540652706719577,57.0563486830227
254,57.85565454008109,57.88311921390367,70.78762988897672
255,41.51912984922306,43.635555596045684,78.08564891729219
256,82.26514339239924,61.36938798279443,38.871320486348324
257,47.8321609801761,48.73180919311337,41.6697368421394
258,67.14017890630693,9.38748049212692,42.790950374087366
259,54.270621189186734,25.47086139386689,60.5535543794436
260,62.783188225345505,46.72999523102396,71.30653310803093
261,56.51751398227209,33.37231991445304,50.13022807350243
262,38.10090771882072,42.55630857636589,53.510074693107
263,45.462347574034716,63.04860464082336,44.95202571435377
264,68.18293697802937,46.075430089084655,46.2990660706555
265,39.50930881781876,40.37338328425281,40.86643023521544
266,52.171235005767755,38.62931552149402,50.79956581274232
267,56.03370510716988,43.666575196733746,18.631640198673175
268,67.50071820882596,42.01322696440673,48.482117436176914
269,53.77198227814564,46.0615413441451,37.95355304176315
270,53.593640677737724,35.07575741677581,42.441840509975776
271,29.50595662663874,25.727069526506014,49.32129969716122
272,50.22568296766916,41.72098688611661,89.39312067679151
273,52.48179329736774,46.68054068961149,38.05302006638969
274,49.81765709668122,31.19236031378899,67.49554272330916
275,67.75167450944876,35.554885194445,50.852432563145264
276,52.64300525636241,49.646262648894876,53.076119295425826
277,32.86200319289251,42.98285060469093,47.48507339018642
278,46.13072379060002,37.06378021631281,30.08376553446204
279,52.57062150909879,60.17118012449562,29.58074575449219
280,29.554045892902323,37.049744905855064,32.86281486160641
281,29.267682424021846,29.916770452676424,47.426778060946845
282,43.904269937648046,77.65199248917096,62.484345092990004
283,61.0146594822597,53.80376718864634,45.452172661785156
284,39.08687313050873,25.964467682566838,69.18307022513275
285,50.85266144617512,32.833767334690634,58.173014781012
286,66.38494279442459,26.6852294880382,56.52153739915153
287,42.586245565267504,37.96591869757302,53.705924583478975
288,50.89833227922665,40.94821912397725,49.14196045266141
289,57.55784076862046,31.651119683386234,71.855695357718
290,39.737327587616576,40.96676029674833,46.81641077285399
291,63.92336944419425,23.397717446650592,35.46133805726743
292,33.5187259738634,37.89280311272824,29.083743872793917
293,31.129465004906812,39.902220406783485,47.85260541779345
294,75.7144069054164,53.39640310975493,38.14413057280448
295,36.32261545132543,55.56466400043977,64.91144234525449
296,47.33469757680095,46.22359434540349,69.1861253645311
297,41.817762233600774,52.62578018181741,50.062240748213846
298,68.23572624315337,23.395053237957438,41.76488061610001
299,43.87604310196192,60.18816104840264,47.52053315823353
300,54.44166057685957,45.596889012387685,66.98290638773724
301,42.487124725181864,42.07665102933155,59.67383063803286
302,52.672270142708456,14.076146921512443,40.73866374298718
303,52.544371087146274,45.53605348373438,69.14756659359944
304,37.80833816340718,27.288849200798797,44.42101168858582
305,40.320736559096105,47.500533441260586,44.78039623835211
306,42.95638394154879,50.63043699882688,57.848480742103945
307,25.545089076127056,50.137961364902324,48.22673087429714
308,63.5275953447022,34.51265362904053,65.69643893219073
309,38.79009601445763,21.213214703628783,42.56769173848952
310,64.47774524508966,38.43347709504422,53.479954032967946
311,53.78824439753797,51.8151259372156,36.67483672170009
312,43.02477554894695,40.764895611059686,53.17272793619313
313,47.43041478615597,61.41881567845743,51.60587727413845
314,42.052180940998866,52.89852555074128,48.74678491428425
315,40.34751099546177,62.420875598671664,30.977663203395146
316,30.512498936719027,12.409661368493426,40.1180714467378
317,59.16302214220595,54.99833159764639,17.28086342511729
318,33.575853913888146,39.82338565086852,46.804468672091915
319,54.300120283380075,40.279662629377505,48.55086031375578
320,59.43713053702354,21.62554523212961,46.008718962169105
321,49.67244975273873,29.57460721686058,36.798087603838795
322,50.16372852376564,44.04500217592931,43.759743009744035
323,44.24737849183139,49.56466067963022,65.21398995890166
324,74.30386578039051,18.256428735462666,35.04523019576347
325,57.87219239268896,30.75825617463637,71.06436197201847
326,34.69317769968399,38.4206881657463,56.88234868012179
327,60.848894414381135,41.39207879753521,62.04249728466228
328,45.035556575357916,20.29022965473066,55.436942515618156
329,57.35849154455676,49.8178450253552,56.30367249821093
330,38.674748251347374,64.18725607261986,41.90961664877605
331,47.780951743406916,26.39629478065685,56.75426009065471
332,63.52417656622502,27.57221304355624,53.73447364026255
333,51.71836395805355,41.954179919732105,55.660076127614246
334,66.58958763824613,50.273292892565586,64.4427049069287
335,50.138918145019915,47.418185705458946,71.4912596665406
336,49.66555327701483,27.314995488570055,50.306405856229915
337,80.43342431455201,40.90865287156688,41.824803681451066
338,38.56629553821394,58.98857583467458,44.33744957599825
339,51.67319244957696,40.42153021061029,41.203568197880216
340,69.91223084609598,30.08349351960328,49.38940093912709
341,35.98526336734778,34.747182811053555,64.07280324019938
342,38.75408323220195,37.170998483237014,67.86999055217025
343,51.7313612337303,42.50137358666828,41.2715266289599
344,41.05838383156277,34.2021308018881,50.28119190635494
345,49.341002223370864,33.37746505708992,45.04458163746358
346,38.52801380762019,52.48585148727155,73.6755120126092
347,60.08476809164162,27.828504017348177,63.77915985720641
348,38.082734240883354,6.279741365368994,46.36235880960734
349,57.7723226393676,44.285181798808495,28.477593131689154
350,19.020355058849614,54.349432447480375,37.586631852278096
351,43.93871004179701,52.64132317532869,35.16920125676588
352,52.897131940150715,39.45024314219664,38.58364315459557
353,39.74912801987009,54.902040233372304,45.9872152177718
354,55.147899051586606,32.23929779597141,62.47857683890768
355,51.88683279557971,32.71250566122341,38.06001146127833
356,66.09945136008243,31.965719887883573,39.79368603060921
357,66.07991895714117,41.82282056430191,44.576943478440555
358,50.331364492735524,22.092889363673972,36.84518606813263
359,59.63812723726966,48.54010507513103,54.170454115718435
360,38.1210143766119,62.1451936510698,31.38114201076573
361,62.53855336965509,51.94757079345598,53.55211051329675
362,38.1471879638874,39.04513050261186,35.90690845787619
363,54.15483394501849,16.558326749762678,50.37367303280777
364,50.52503702529702,5.932612097772564,52.22878871030662
365,46.41047680341311,32.50801595290912,48.10613002606093
366,50.59572135000481,56.479124686167324,55.58899474637343
367,71.46494425745513,39.564584681374576,54.94142246453053
368,65.33852289498009,54.98340775995493,71.99325639932312
369,67.59356830298879,18.695275067514146,51.354114602855546
370,47.489864784014244,41.90552453216932,70.34376933906262
371,63.44920084098149,25.18658507190062,46.36628595749718
372,51.77702142836642,47.48363990762281,51.869133728403085
373,54.62491940357746,54.81542109297635,54.04006671267136
374,50.03276818590916,74.38379256306095,39.91634733521304
375,51.664038597709,27.664850267175037,53.40450578723028
376,64.11862375711537,46.98202231352941,51.173210322308734
377,55.645639095251575,32.86648278833782,41.766644847002915
378,63.0058791083487,24.768598548796287,60.867611783797486
379,52.168548408666666,57.25345076353833,42.8693016703132
380,42.40627268369004,41.92889230568915,54.420172311111614
381,53.96104442920972,47.18480134762342,45.609782191835805
382,60.201096536567675,38.00354146778665,63.34148132219777
383,41.89431860742234,18.76546958554669,62.34061762347328
384,37.815870389316366,32.7633664423937,68.67945425435488
385,50.97881169676206,23.22790534872645,56.092692588183205
386,54.434094378404126,25.259553340906997,50.20243807012511
387,56.999561723118696,24.793041969392288,41.605763878194146
388,30.90125657410835,36.0996987044059,36.95811799752404
389,56.033782329292364,33.29875836853654,57.88137379527728
390,47.932746610617826,34.90611040137315,38.71308050239855
391,65.34793175325962,41.39214899495814,43.18215009439062
392,58.17700792448331,32.1530367868076,47.453561881515824
393,26.16374921022588,38.67736635206916,52.202969875316356
394,42.09966328461541,37.11782241877539,56.70901598179692
395,34.967068022627274,46.897535049701176,36.511725690421386
396,65.49950859384259,38.53381722955403,51.30775177049905
397,57.76499446996442,43.881138188314075,50.56525856301919
398,61.473269923528946,53.09909176805829,43.18507406907928
399,56.368892443471736,29.119853400141704,43.02465541878301
