unit_id,DiskIoWait,MemoryUtilization,JobQueueDepth
43,50.11849862228862,39.35981538524763,59.237792240114516
44,65.82787547190928,23.960825014830036,49.30147492549543
45,54.196723698066776,37.913244114534365,43.723302913791706
46,32.58633763827871,33.749459595252674,65.56208986733552
47,29.511470085312087,42.35437525066584,43.14746855227541
48,31.66200277336016,56.55676962789458,38.10298217982621
49,68.95274039632413,27.14718898531301,52.76125154810331
50,14.696457440330143,47.224846891992975,56.91204528936016
51,53.604731007404126,46.27545281676742,59.315642845293134
52,59.91648880307131,61.090856410589744,49.99740034857459
53,55.129683779527255,47.20714293784498,53.63502964895976
54,64.5928301321671,40.63622390013391,59.84860913334073
55,51.61516243127758,48.07730610262957,45.03474162601527
56,46.10800996785292,39.62018238999846,57.622650305326374
57,51.46936538165996,45.00652577501571,39.05979103817119
58,35.509447761554746,39.65919163697584,29.514227702300516
59,62.52783882196086,39.24839962995475,51.03877914183622
60,48.61249235942721,50.780360985268615,44.106798471982245
61,72.51152079433508,44.14142138434999,47.332733516037734
62,59.777389884606706,75.39183628314191,41.40255438974869
63,39.185285993860276,48.99150507508041,49.09475132261018
64,75.28285005987657,66.24289124769706,52.018162469799165
65,28.775169181352087,63.44181184974009,48.31845726330166
66,72.84335743116385,22.29739674516442,28.53530847218721
67,38.38193542756161,68.06515796312048,62.6534287373824
68,51.227789318551466,42.66799935123277,58.651452939041526
69,50.5922261307057,43.729381293228606,45.08259895651351
70,61.78677346598559,48.175078177371226,40.37353242854913
71,47.119157213608226,64.31481512588644,45.616434616828975
72,51.10361231265926,42.32238635231936,63.43651862955305
73,72.13032775779125,43.663653334407634,56.97979937735612
74,47.03967468987434,61.53569717263896,20.340032740829976
75,48.28653909160731,41.81090866322657,40.96037928922729
76,39.17511562709103,48.67594284562789,54.51808434907246
77,47.34978125389997,56.72499184540841,48.522321118082715
78,33.41878843993494,54.15677575952415,63.76174341802653
79,48.94518757275344,55.436760084031995,61.03816808046814
80,64.98526440022145,45.56922487660694,40.580032301760845
81,38.93160794229263,65.59496201279637,54.39491966004953
82,19.388886590897375,54.11502705259382,43.85635634572542
83,41.63725859031035,68.21593868146681,46.04189319665153
84,46.9681479559862,54.38506695311665,39.13623069792697
85,48.38501786066024,32.615939874350104,59.359193561813896
86,61.27796723467259,66.8805662109052,49.88556149064449
87,56.080833947046415,67.55853970620826,74.04503624786649
88,50.234227470984514,47.339125102483194,53.01577129693928
89,45.114652058242555,44.18814412912244,42.76391993942711
90,49.680180474812175,61.55660573862325,52.7951966686127
91,54.68440450493082,68.19669315087984,41.38817576785364
92,77.73945183181073,49.40723997729632,69.33871146461222
93,29.46699527936662,68.64055725259209,35.50367979821934
94,59.864057789087234,54.11591524737404,55.22734467075112
95,55.58871951379687,72.19607756745069,20.789895651548527
96,50.01649700465505,55.34243382846625,71.22624701949695
97,33.80731278061629,49.95999684408549,64.09851900559507
98,26.301469293847834,81.10045987534764,25.080121352405225
99,48.81755972000405,33.79384005766576,44.55636735927769
100,22.648070976469143,56.31419116566276,31.74507592273899
101,34.26695236324163,35.25362693974558,25.296950380519643
102,30.629090444879342,58.978084374847754,44.57969761798519
103,84.39164663960497,49.58529604452798,25.1962813892174
104,56.12462747711809,69.02109581893681,64.21301703235395
105,54.29515377337757,40.43895939516493,57.73970218033075
106,55.52509862040923,62.19388439582435,16.22963445114021
107,49.250829511431455,42.64825741474096,58.67182625712931
108,57.835421308797315,44.57495551154949,48.908733747742986
109,60.073227749709176,56.2723452082073,65.43264427154473
110,60.18306436257135,48.0709731931825,62.20914680962608
111,68.87279899788045,43.897979460621286,44.582965160999734
112,42.78404745900565,67.5181353150964,65.37372549716805
113,69.96263031610623,46.2650558936304,65.90661736895002
114,56.1312943094227,44.60069710015392,49.90850346299162
115,64.95290260464066,42.27036205840003,54.94985321135227
116,56.729533764743955,47.96819673173737,52.83882120800766
117,44.94431727085542,61.27461713710937,14.055168920962988
118,51.86205633650891,35.2718935299646,52.9935044610626
119,34.15462994360826,45.091567670828304,61.1294672671096
120,67.28442929270993,61.18128282231113,44.95925902216107
121,50.2840564856262,31.424137822987984,60.04007185202299
122,45.31424850546155,42.069046221842534,39.11460113022263
123,65.27175512041435,31.088897192173896,37.852015316976235
124,49.38973426252287,52.08853934236128,55.49602654953299
125,59.11326257035869,53.3000348508027,63.022199570064295
126,69.74015866617312,51.85051429531542,41.3634262846508
127,38.28488068734784,32.067693843714714,37.1759013299948
128,73.34905886323371,53.95099738327428,67.18340088181587
129,37.770657636682216,55.5333324483725,40.08563230162897
130,55.405436422052155,56.84202911171804,50.35358638741444
131,64.58180713202503,36.09343182591855,42.26635898268223
132,43.29414329973299,68.52584133480902,27.08422580146619
133,51.32139232026016,59.98078346539259,35.03824333338017
134,60.89933778466366,42.42508011129564,52.00735856929844
135,61.10492094452577,45.94509067551209,47.221428035427024
136,54.43638786459971,62.276040973712,48.07041881769648
137,64.46537969506157,60.07527109972134,48.6029287674907
138,47.081521957662595,60.16346014670302,46.98228717239142
139,50.12554781330017,61.93195506506777,64.48375124748576
140,49.03557905948824,62.07380210010364,55.57384719207356
141,42.23248695787351,40.55429721648417,38.27179821385621
142,59.00578966648142,53.406455799193076,54.96173273417009
143,64.67487985839661,62.27482537047733,39.56674143828035
144,53.486913906866214,42.39304485439199,60.0065533532366
145,68.44185606774882,42.35927775105195,42.9201430982475
146,40.91284690957508,49.365868356832785,61.95486879284068
147,71.02046386112285,42.45004774173651,43.8849701930521
148,39.249106184012675,64.72325088387271,44.857380308938836
149,53.22886719471632,65.40014581196866,46.995832978009474
150,64.64047875129631,48.77291832123075,52.14010886997993
151,58.04056278837965,27.735596240674074,39.76636596415929
152,84.66041120162762,54.15480783354776,44.48441042242236
153,39.727692214485536,62.80884966095447,62.29726310544156
154,31.625773107256,66.33418903044836,48.16955077061306
155,56.46697263710491,84.24746438690332,31.950807841072486
156,52.61245210723209,49.90960374264033,36.320445230415004
157,58.13512152656365,48.04404910720568,50.49111009799031
158,45.320090953621516,62.882378319042324,36.382486730340744
159,71.00298728350964,46.515548719161266,42.806914185068386
160,38.97917672823617,50.885288391889475,68.36181978858575
161,61.5902563497856,64.92986730953672,51.39580689033445
162,48.86220098420687,59.18874923625037,43.69969119067428
163,51.13217343991333,58.614618352984316,48.79865841255756
164,53.89180621475514,47.033261344661796,43.97028313206893
165,47.542392139075005,52.47240498485228,64.1629102549717
166,48.4419928478969,56.529534145128125,40.387570703957614
167,66.28129675802663,66.14160582603392,43.45526015923197
168,59.150150827741996,44.70435054991372,53.315399342191675
169,77.24919631399797,69.35681605538923,59.9832691473565
170,50.60749175240937,56.972010528197075,53.02980316638389
171,44.20720524999728,59.95808354014463,34.29126061205016
172,66.28134632697143,28.250307261312123,45.57730297809989
173,69.19262373484561,36.87235115662804,53.5102997238633
174,58.37935463679938,51.58186075159905,74.15101906115616
175,58.78641910977308,53.52885387672158,50.68140434606836
176,47.126114093903986,59.07929695052118,45.29749092001141
177,51.49380879297077,55.436297321033834,65.16819022581655
178,59.99323877189751,13.601996561362121,42.63191586650568
179,35.65777362217628,61.70049438282364,17.339590951732333
180,46.57849560466325,43.18830013475221,53.294641823727304
181,39.36085214463126,54.54715144082697,49.08332045856058
182,64.07817390327925,49.83351498856972,54.75193187597487
183,59.26024361082883,49.94156785725306,42.45846783067985
184,22.607483906259333,36.52897312705814,57.10417960162399
185,49.43011427401225,61.398089238125664,52.558058150385676
186,46.70686011540822,68.71971056763769,51.21442544515106
187,53.964557625686986,39.59957605589295,63.219529219001586
188,59.33308481559623,40.305239241420786,69.3907974569964
189,53.953183222141114,50.67582591913621,45.4425795092234
190,42.17288759779912,61.731352133067126,61.02389514506263
191,52.4543796564569,58.624282971808,65.98868908824801
192,69.9022055611957,52.33475972516093,56.2514155340633
193,75.49723811607751,73.91978391032669,31.20636648589886
194,51.882737689289414,39.126224172479795,31.743770334785996
195,62.21815179882502,55.733358604721076,65.75789617567806
196,74.27064065663124,54.99641757572359,39.99990215139438
197,65.97095003792383,39.671056440549314,54.97187066477479
198,28.30295599848263,71.04313675225144,69.73223028361998
199,64.05635463819084,53.27230616280718,59.80212447097317
200,63.84806803183331,26.138091346620538,57.79085878731592
201,44.80644397172245,43.188566796729255,44.79417113912732
202,63.701038304508636,30.490205322966034,53.52008871885542
203,76.52169054080497,58.94462828825057,61.090875382390536
204,36.860320231291794,63.15950613061286,47.74323490636375
205,50.593033503561635,42.55554205975861,57.71258938629552
206,50.219054676907675,45.69881103095601,54.15228679761482
207,63.45958326769689,32.59237585274376,52.94060572380234
208,60.086539451543736,45.89023049972489,60.89242437499987
209,37.05848874131041,58.187388234169106,48.320401540176434
210,53.882762498780984,57.77364477129309,56.73528130072706
211,61.66056241519392,41.40107509739667,33.48353901689006
212,47.58277433779713,34.250906651891576,21.94560927631695
213,53.17493009308605,54.54517041113235,49.260177471033295
214,61.03869739791849,55.12822970856879,41.23024126717831
215,71.0860815914182,43.724825585151144,61.635502361694705
216,66.96795120606842,29.9459231401072,69.74946531429032
217,58.337240025976726,55.942569048183,42.11596796395094
218,44.43512427526862,64.43673195291207,75.2794180816868
219,36.063755853708244,62.488030526445826,36.22741160283314
220,39.85585552614599,43.73985232376518,23.612193872088795
221,53.2253607379118,36.79653602565468,54.699528956289825
222,59.21181630648772,51.83443492692432,51.004514761191345
223,41.57901708684179,36.89134664160595,24.3661613640457
224,43.82345624961342,52.79989964737938,50.952403282422864
225,55.790669210824845,52.41733255118544,51.51216460954328
226,47.30426587411555,42.020732747747346,44.73175995898528
227,46.12557515088731,34.11073845147052,52.111385932441884
228,40.131179255985195,43.71525510596122,27.97828620186383
229,52.066539313871445,55.11535809299298,66.86048444351572
230,55.00775931174818,52.23286307973371,76.54412437952018
231,70.70881737420513,50.29324265301601,62.83728866769751
232,50.728353329424905,46.13817274041178,53.1172431304389
233,68.88160554857657,47.51678830479391,55.80882081007236
234,45.51895710244483,51.35577760604476,46.85019922988111
235,46.636793380403425,43.747689896478086,23.144392950369006
236,40.41259428167154,52.65429268621449,57.129788272972746
237,56.18259366707368,53.32095084136277,59.33652329927626
238,31.90604898485696,45.99470881988123,31.422939441363102
239,66.4644468743673,30.66593870375953,54.40074505760132
240,62.66110590817186,46.991661400254394,64.08057425153855
241,40.84337866639134,56.65061855399996,55.29950432691913
242,56.04208904570366,47.066544313387496,54.148418346805514
243,60.04837649470297,59.55135191658788,54.70789261726942
244,74.20617860635242,53.04337306684072,48.02227878905339
245,48.19712882057416,28.99922776446355,38.74140053149107
246,44.08841595042533,39.438552534848085,47.135262973894314
247,26.456221426475352,24.71151666483523,49.30076155603112
248,50.32748173181392,40.31036810288003,56.28596802924633
249,81.13989603624532,21.09979281614934,64.95285826523933
250,47.24250249089974,44.84994277878977,64.35918882600278
251,63.129255238232716,52.96495626918988,50.672278633142675
252,30.672370388923053,52.764206492732555,63.6555795268828
253,57.51139626818665,45.82703931469904,69.02037112483579
254,38.71080466843408,61.15617212438531,66.45715093676132
255,53.697039443984906,78.76771094656468,39.30980694814216
256,46.18434988095972,45.11305667654697,46.89754539597978
257,72.86734696468838,63.37470486005674,32.98848856553809
258,32.46529540929336,59.686815610232976,41.60771587269408
259,46.829904433503685,28.62305927776494,41.514298179877066
260,51.05405255748503,61.925093999412816,36.97258799745658
261,69.06064551628421,41.9337566865189,47.39796025175865
262,53.57892913071748,37.31576314599047,70.12736391580951
263,48.75524186387505,45.55384425223528,48.342342743274564
264,33.14588425671626,41.62340083615295,63.836327779326076
265,52.003737977473165,64.02728809288776,59.22393222041081
266,55.25424422234914,49.004697762953484,44.757397729103126
267,28.05100781048249,37.82251208353879,49.94250394901174
268,64.58039461531064,67.87530501844078,33.855320499636846
269,63.66177370601149,51.23928269756259,40.238787559568046
270,56.83770720527879,50.63455394458409,51.252689232931566
271,62.490495876249895,62.25128965672344,53.05741946979898
272,65.05904982510773,55.12056973954957,61.13733008589737
273,51.37728083966233,42.71136133195313,36.76074840530798
274,54.90859468322613,55.77771505531632,45.64594432298243
275,64.92762692732484,53.13755141903333,57.69967593929601
276,38.26124132530829,42.114778912728234,46.14611227568067
277,68.09165350452605,42.3852864876472,58.2461150345488
278,20.175156191281708,35.551796159991994,45.528726637007324
279,43.64557354504696,54.955086876495294,29.879684726096347
280,59.440680266224014,28.655862515115608,42.41279060448186
281,26.92177063644815,41.75101722697068,63.710004214129356
282,53.64872108892991,29.406503694436566,69.65214125519206
283,36.65867821273601,52.157144763857055,61.41368584377409
284,43.52371779407765,60.91864379914993,46.290521121997486
285,54.202717719920585,40.99614046162161,33.355149138268054
286,52.0082640965359,41.41790849548368,50.41895389559717
287,42.616886562033535,46.178878836166724,73.13152146729651
288,34.41717121483645,45.848201841004375,57.78600226333707
289,39.63510584638615,51.442610147568935,52.504505537186304
290,45.19920128793727,50.605284292398046,41.70072880422016
291,58.128114022178394,46.50800479210319,64.55251601365154
292,33.77266110103115,42.12155672873557,41.30927142288292
293,42.67446821517931,62.220787000508096,70.04112530244032
294,26.399313248736654,41.02829251100958,50.88422275388381
295,49.14441830408281,47.68421901148927,60.59096729131234
296,48.45253698582843,38.061245961412574,55.97591651283542
297,43.18986088158156,44.98145014871414,43.8512684442823
298,54.083590281039065,33.990518377508195,80.67762790647329
299,52.42635760200986,72.07304351200283,46.5260370073173
300,50.59087539570696,51.11746852329014,58.147522232933866
301,35.69895842241493,50.06746110218336,47.67302746356395
302,34.46082319622199,46.591149040485455,49.350460376214485
303,37.01603533319037,40.2129245106227,63.54942446909208
304,52.0255807788239,53.63074878894695,43.922850288215116
305,41.16460788497877,19.660380424519047,34.66297026530636
306,25.15890038390179,59.018695282815294,35.58617152197151
307,46.77365241311215,72.06348455717614,43.65509756077873
308,59.66329828610943,52.168490584195006,47.66901260149829
309,55.30072193845377,45.53026616539292,53.46291905102158
310,65.54753922659454,57.917338046903524,47.32484569097339
311,51.8380457961137,49.04328651754086,47.577241938141334
312,39.907084617440425,58.763405531823096,30.523279917399005
313,41.708445869666114,40.14765047724915,44.791921275312376
314,59.58805189526829,56.28331531762601,60.188548655678886
315,55.72196396025566,41.046916133639336,41.983531035659475
316,49.93945725905755,54.26433256387453,33.490839995340174
317,53.76215089601401,43.280034500557704,38.632032868902435
318,33.225305818126515,41.0724982135776,42.14232661086158
319,46.656106341954924,46.79261210798613,43.86341807203734
320,51.19590549111667,66.92041855126594,49.16647557860026
321,47.00594292450402,45.666393782102645,53.697223361612274
322,57.20336252302939,55.464879427911065,38.66850622334972
323,60.00705637749021,69.23241499272936,49.30440843206613
324,39.78103074373584,59.42959408929461,54.26164479910021
325,54.870129842084395,14.517991460415395,31.36108156145835
326,54.33264844692681,35.97833980678668,16.47876280390241
327,73.15439471372129,63.35821178137263,43.930043186422736
328,58.57827282158636,28.726197554412504,66.93666683440412
329,90.38491881908479,36.65990917922813,25.068349663476674
330,49.38721850719855,65.51416486113422,28.895094458155782
331,25.943973426636425,59.28388708416648,56.92831522313985
332,36.14146120056417,53.743447548250664,53.81025842847592
333,62.520478795790076,49.7474528945965,46.464552454482536
334,54.74589929810899,61.653405325913326,57.823594037444465
335,42.06306250469944,56.22654498306182,50.53506469405588
336,43.26586046080246,57.97460195134517,36.05356015332524
337,60.35116109086536,45.71573361410208,35.92484749431774
338,47.141168439358374,56.8857700092335,50.689985610864134
339,58.20466294050407,54.81314081872114,63.029249007537864
340,47.460919103750705,44.870128237766124,43.759858197557506
341,51.29046150225266,38.34373100773047,50.20847584090767
342,54.82384821724009,55.72131759890554,54.81162242028468
343,35.059861735604876,35.21833750320367,27.639373256412675
344,24.697105961900828,69.05488309933392,44.62240808099878
345,71.31222011136741,59.726108821642136,37.72866905993803
346,48.43894756718816,75.88615009087275,39.36535550722842
347,42.379884740012734,50.05562705243599,37.3509329413678
348,52.285223480377276,77.16620217900956,52.70658271792324
349,56.89143251905527,36.925328868638275,48.20342695710179
350,62.133125061819065,36.84432925072942,24.27198133189723
351,40.29052337042335,50.2221749211295,36.321169311187916
352,40.1874019762912,65.9721453343346,71.93622892000013
353,51.48821078237214,60.54754920743494,50.08798987625949
354,53.01077513156542,49.90122275862361,67.71349667103676
355,49.005322614669886,51.58079724145267,35.60865217191121
356,59.864922889958336,66.29120736902324,37.20997021880455
357,71.4690525107847,65.35614556727666,57.35959405653684
358,63.462502279033664,47.482785305529035,51.387005229561254
359,63.386865180526186,64.4074730645287,50.9165470148666
360,70.7239481842932,44.93850553493088,44.52880297329802
361,71.87924017504864,57.79588349437189,50.62479801044361
362,22.243350179827715,35.54613148069605,50.10656427785802
363,58.528646280828326,44.95778065042525,46.730257377078196
364,48.88210401669659,43.80083217045385,58.748012247425294
365,38.89520963632141,64.37261617417376,49.84942185461705
366,58.897595800680605,39.138796360973224,46.817331767021884
367,37.719610892560404,16.564974207736242,35.16961598872666
368,36.92417872440757,46.11538921787836,57.58401406175123
369,41.94254153140782,54.86075587795875,62.24769940605811
370,36.193891478859676,54.48289929629496,45.81399261358487
371,39.494200252230485,42.160426990151606,47.3968875302155
372,42.189924941025986,69.2677506616742,29.162843662026397
373,33.39356861421755,38.97398625962322,47.248344113631354
374,56.90636131259792,39.643176160442536,48.3892384589017
375,52.47390376571821,43.813343518365585,47.30245407128235
376,36.14564893394348,56.54720233279253,36.37719896254181
377,38.60177491643939,63.06421640472737,65.58411376539765
378,24.271879880858805,38.117604437299406,49.36080676474354
379,63.517440161115104,43.47961545919062,48.92651033185833
380,51.63106480157885,58.99061962781556,42.04436779968878
381,47.28415933082362,73.66660732746826,49.561060966542065
382,40.55267781017349,30.386548156141913,73.2927225089609
383,37.43093994409788,54.26037462164773,56.42159468606254
384,56.114461458931665,45.76583267667924,31.424546747793194
385,81.0085190789188,58.313780170546245,40.74910332018088
386,51.50623210562615,41.752815525120795,75.08846894989959
387,36.527894889371765,46.64255778366309,27.091079369895557
388,51.43615900574366,48.57615513091211,46.98881211183006
389,56.113973267354794,51.12313528840124,59.35245806931485
390,57.41277169751653,54.0238824368652,36.35238116655048
391,42.36710034576823,57.58050589716693,50.42427063190264
392,67.56905543352559,48.24325587544424,71.33643157703563
393,33.07936613551287,34.964311382635486,52.78705195847106
394,39.79703992756558,45.42648691876182,72.48430542278119
395,52.10720339918706,44.89644191523938,58.286574560881625
396,59.412403109477225,34.0855258706274,39.77058194893821
397,54.75013177392394,67.66289923226759,67.66072574437464
398,51.621397684878076,53.90664872216959,52.67775657821389
399,55.93557813301774,65.92882168901775,34.851836382820586
