unit_id,DiskIoWait,JobThroughput
166,83.7615521141355,23.996203547239197
167,57.46340776535973,25.480040508964237
168,56.48720967204614,29.35334117491206
169,86.35363585453702,22.20649840558723
170,34.08190752783054,27.94800689865405
171,52.8749607808765,16.02257786812083
172,64.24073892344354,26.931444115824384
173,45.527704282115124,22.85021512817769
174,34.402010371195146,20.516211645373335
175,33.30101255487452,19.438329615459313
176,45.2931530219506,16.918705270789378
177,55.84070455807637,25.750680482408306
178,27.690789186052367,21.493295145667553
179,49.945363462165766,25.427521727652927
180,59.67300405594913,23.274362982313114
181,49.84228993189723,18.75270288888235
182,46.08311188416835,25.58459982349003
183,70.11906867320376,18.411826159896968
184,47.94125305413957,23.465771943325535
185,36.168768472802626,24.579438736104347
186,59.6440854992884,20.491362779929577
187,72.97464151370205,20.22240818483948
188,76.08844816370798,21.43396647352384
189,27.7404387014942,20.607179805407196
190,53.42565920915806,28.539981193191828
191,51.29096640866562,25.9345593514211
192,80.15097551858474,28.184739107497997
193,55.07923413667494,26.239457750578786
194,37.24022940612341,23.41224030632109
195,59.854210577943505,16.58296912412146
196,60.062077955528906,22.44183975541562
197,53.76947949687299,21.674948986113503
198,59.426066879290865,24.956307284518246
199,34.986066403314204,16.563799868808804
200,51.92470258855319,28.589398714875514
201,55.0822619499012,21.81377241484483
202,60.130373971050595,25.92714492265653
203,46.0882550250318,21.10746404771669
204,55.770752036458354,20.257815427405088
205,57.56454226079292,29.370061699905584
206,84.16262090826596,25.071373005567303
207,45.270102074283706,21.847798392409985
208,44.24297584648647,24.46177498519596
209,44.94467745526369,27.71640775419256
210,58.604868110634285,26.590218622594794
211,74.4335225696518,23.049861694238146
212,29.38125819548293,22.625198798035637
213,61.97950224563664,28.734501274582584
214,50.5748719582491,22.424304720833135
215,24.755556617031484,18.524955807447725
216,37.72385987190535,25.843630430685472
217,46.76316543767175,32.55668210597619
218,61.36744275376232,21.33254960229332
219,74.72211892288708,25.2275013071678
220,54.40283631214996,23.685954387180455
221,73.82134881387441,21.263478928287437
222,65.84587830578906,20.146612756637825
223,52.70122381895587,30.559449231739798
224,84.28822240690582,17.01760412752538
225,60.50115572716063,21.412571225004466
226,35.748031800944304,29.391500159921346
227,52.230483739155424,23.105711432266293
228,53.15673290802331,24.176441336281744
229,39.65263760277041,26.352669771401732
230,43.786036432689535,26.32805896653302
231,43.10357835794483,25.094381500494457
232,35.67636213842419,20.33513362940281
233,51.50110633172526,28.924286019221054
234,38.90228393849382,19.780225746256395
235,45.31874944089193,24.513626909683296
236,55.33719300652492,20.882912635649145
237,41.026125884984225,19.072047636428135
238,36.48762165723319,21.389734049481827
239,66.88487763014604,22.093482755032753
240,57.38885877063306,21.816312790213598
241,56.78484715002177,18.88837554910337
242,49.351303923363304,23.649969260944783
243,43.15740632398816,21.138023177606343
244,55.37925373631622,16.35638814126559
245,44.207618443461755,28.449621805291127
246,67.04612770809494,19.414730938392008
247,49.931785358140054,25.344273623151725
248,43.09417486766135,25.787627528687363
249,41.32581627489859,19.0765417463992
250,67.71802626469837,27.596312520110654
251,64.45490642137767,18.87875337188843
252,62.20396598602529,25.97291683165927
253,64.20936507197345,25.69423352984649
254,44.08016173012042,26.192651536112425
255,48.05730817457408,15.536556342738075
256,37.357734091044904,18.45250172324881
257,40.31515140201252,16.989773885955923
258,39.85038041240539,23.702384635201405
259,56.4929628077689,20.52575608339137
260,44.7570073294214,18.611829407423393
261,63.7026879734652,21.9491465117642
262,39.81553763855272,23.781440364514655
263,62.521037709026565,26.399931398828304
264,41.4473885965983,23.235756400139444
265,65.2407147177368,24.254580384470927
266,52.1698869937187,25.560605837387257
267,57.38066509987038,26.051419902962348
268,38.680400013637914,24.08968673918287
269,45.360452147911104,17.15150338946787
270,51.35520784202068,24.258616696557326
271,72.78788848898301,18.793734514102802
272,49.385093605771345,24.526703652375602
273,46.94795097355962,21.587749592615488
274,58.689386482715406,21.723988674923184
275,42.509432440177164,28.972291677153663
276,79.95651314935162,13.613090775578947
277,36.77193391001463,15.726126595749935
278,44.16747279635341,22.419356918239206
279,35.0727116813086,22.15667688770584
280,32.61326140378674,17.20181555778681
281,12.96246457087148,24.37844912700688
282,24.218659335862725,18.832288785513114
283,56.914122146882804,26.673542886605475
284,39.07465758954298,19.535061104617938
285,43.993388238267954,27.180478407681363
286,44.707190860173924,23.664889786131234
287,34.15440995662594,19.907727692527008
288,30.11144211577336,25.871225859651666
289,63.29067994230787,22.76027334631467
290,55.303616393587454,22.221840859924633
291,54.98767105731319,19.7989044502038
292,53.68710414948114,23.482399741166397
293,64.88087528415892,26.151870749175213
294,79.36267471887571,21.723045756799337
295,32.14314194836519,25.304618985446677
296,58.796491660350284,19.64404444422843
297,44.31569183993062,26.70491826681707
298,40.47651185908941,26.18677093027602
299,37.92949513263144,23.82698373815089
300,63.60176271243697,30.17073980740178
301,49.30829128360485,24.636549789024848
302,40.65559184822816,30.09829004702276
303,43.025751216429896,19.909352696081847
304,56.30878243399883,25.98139416506108
305,56.36786966500262,23.50979250471776
306,51.560276754981416,23.727113713609736
307,51.61069951790843,21.398370986290338
308,44.77694959312416,21.190125633882673
309,70.97051595727197,23.430148206504345
310,57.2009751312875,20.679184664332467
311,42.093200371903414,23.426271409047892
312,21.879492431019575,20.627901347077437
313,43.15749618386988,30.160452621469425
314,43.09847615813802,24.725573430328275
315,54.778705472216735,22.04785015084946
316,28.246463591414614,22.087731766997546
317,67.17034862130791,25.864646006651117
318,37.11102163167951,26.090454418565482
319,66.03314903648024,20.237043511484856
320,52.071666175179075,15.307364413820842
321,34.995371082438254,21.864656802944225
322,28.641873178930293,22.391817982762078
323,55.727837582314095,22.095149678599153
324,64.92762514134917,19.801127459188404
325,49.19987252396612,23.463170561780167
326,68.85178899286507,17.924569397852025
327,61.8078037801242,27.363842818679053
328,52.67083072993172,26.282643952658262
329,47.06229006622789,19.289991330557044
330,36.65250809224128,24.41999222246372
331,46.714282863517994,20.072970711449567
332,41.21467170760188,19.487663553353848
333,66.72748720215831,25.159458386375306
334,35.83489853485032,20.34938059706249
335,63.47728094394698,23.449664911980488
336,45.33044224127822,30.979426225003543
337,49.0881347869136,26.45071637816609
338,56.13458569595807,23.932553867749668
339,42.87604161678994,22.037868557567556
340,59.47789716022729,22.855035732973775
341,47.53121503350411,18.217186113372257
342,38.11874580349905,24.606968124870733
343,51.128286629329864,22.956802299795605
344,30.204154719682442,24.04046664428719
345,52.16676106634124,25.617178094699756
346,29.188857358840455,29.39555335348608
347,56.231074481246985,17.73395796205211
348,59.70409898197945,23.484899451974766
349,52.76223705412549,24.430141195908114
350,57.745411722802665,22.546639015828298
351,47.12752885893349,26.691240529541574
352,43.63425140928579,28.15007103552649
353,46.39060759073975,25.138119307961745
354,78.96399725173617,21.485103202239472
355,80.06483020185863,20.13011573252495
356,68.19752341118635,23.798410653709084
357,45.63715016734721,25.876478221642188
358,44.96783772922491,22.40936229165314
359,54.64902493987462,26.597901405462054
360,42.73908822226911,27.786504793261233
361,39.919020882708026,22.28273187200148
362,64.96013678468026,27.5874014024273
363,18.984699790789826,24.727535594577404
364,60.434742463405385,24.08621376336569
365,57.23203182246694,21.26273950708932
366,59.030930943530024,21.733074282231833
367,47.85075959417331,25.392013505487327
368,33.80517447831082,23.339173644722734
369,66.88981254061153,26.063545964821408
370,64.151727557696,29.141278667079682
371,60.939267049097495,23.702063490422393
372,32.810096594416734,26.9936035295823
373,54.084414863047364,26.27285264653672
374,59.398583219831785,20.147906005688622
375,56.55593044093943,24.816692296740538
376,37.853949253809375,27.102646900196465
377,35.44010642796174,32.516726769236826
378,55.08019189187638,19.91650617792355
379,46.749234108961076,28.672389907672596
380,56.28048393635136,23.58320691793862
381,64.3888542484728,25.835109964178134
382,63.50826380813556,27.480472863426076
383,41.38928196063739,25.991493457399947
384,55.104255185499284,15.976350976448074
385,41.95595121809825,21.958195502139844
386,57.974104641656,27.48132978556678
387,55.624259938967825,15.338811342435973
388,45.463869013568555,19.592542568331677
389,48.572552196321496,26.568173050934128
390,46.45269306402702,14.018872064488272
391,60.784371063618224,27.822504485006924
392,75.14550135335568,24.18168272337733
393,63.46417137644274,24.70711601049896
394,50.72733783728173,19.849683455878786
395,58.46097582773375,26.413725602359776
396,38.756229594487536,23.009078355574573
397,45.18194097386377,26.926415231949093
398,60.43536067583061,32.15096437717694
399,38.0425569166665,24.66138356562442
