unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,do_chelator_dosing,do_feed_flow_controller
42,75.56517013493941,35.75422116380405,69.24529444992388,0.8511412906835754,0,1.0
43,54.95054865049165,4.948431592051022,36.33444690256541,-0.17113866987229986,0,1.0
44,67.3492097214099,16.211033834031674,54.86937857034973,1.3936011042154812,0,1.0
45,71.13232257569683,7.54666036496571,69.620397706363,1.1991368091155223,0,1.0
46,67.22436427506527,8.33921163432621,65.29407957176245,0.5570970515634367,0,1.0
47,67.98996561174465,11.451902079692323,59.51792596718266,0.5798316896659781,0,1.0
48,60.79858676377931,11.097870093817074,58.570987938029155,1.7835623509284173,0,1.0
49,63.73229059387136,47.88938981255197,51.70228511339447,1.2377388675627734,0,1.0
50,71.46453145154788,6.77859072585036,61.48338609733309,1.1941793648305177,0,1.0
51,56.70036251766309,2.343222133933094,41.35713587490684,0.5787227423287487,0,1.0
52,77.1399446995695,19.853875836274856,62.513706903934825,0.3141976160178154,0,1.0
53,63.669893647163,-12.742348045525139,40.20193148728605,0.764489580338507,0,1.0
54,49.580884277898626,11.595376425712963,36.94250499872571,1.4808472238064065,0,1.0
55,55.4474245703709,42.66939607737876,33.35728502909895,1.3530347575597188,0,1.0
56,69.75658834859817,9.76327838712595,75.15399035874789,0.4688270966477912,0,1.0
57,69.93730690229133,-8.936650289931784,73.67773573232029,2.1255449523092924,0,1.0
58,65.03680368290314,-23.29520835999289,53.452107921780566,0.6854370574846113,0,1.0
59,61.09374476011733,22.48495989311753,48.15206309846124,0.9631738943021513,0,1.0
60,69.1385866045697,18.282006884197784,64.71543400399027,2.5785835252289635,0,1.0
61,62.37351590760796,-4.2925514639817655,47.453325189280264,0.10007993322231734,0,1.0
62,63.35643671407597,-1.4723761079846422,56.85869755559358,1.0185488990381886,0,1.0
63,56.292237576021954,-14.179102482572938,43.41115210364676,1.7936856867122328,0,1.0
64,69.04207947615335,-8.578331140403613,62.194513700912935,1.5114021831329754,0,1.0
65,56.78850571105622,15.752456546263922,27.929533420242088,1.8119995357667236,0,1.0
66,69.45159482058436,-14.015660787874744,55.8358266617405,1.2599072962623656,0,1.0
67,61.49107907462392,-3.83712044942198,56.023258783916354,0.02023822391596286,0,1.0
68,67.61409731296438,0.9154461261082885,57.526722913005734,0.9106103457041697,0,1.0
69,66.91546820526624,3.555426986500335,50.143811802367786,1.3268515902721687,0,1.0
70,52.525990343414286,15.576839366503833,41.25147530974198,0.45468301258833865,0,1.0
71,67.44069179809182,12.594509800225612,56.371187741212296,1.7647559038513565,0,1.0
72,64.40867099788497,0.7466899064276626,64.86368799446623,1.641683089225093,0,1.0
73,64.28961920548245,19.027039254977364,48.52155980529469,0.7295917001437033,0,1.0
74,65.43173835865645,-14.045135992932881,59.990705586836846,0.497599399514265,0,1.0
75,67.06136559462783,12.242863486752304,58.14596520952575,0.7141153208428443,0,1.0
76,70.07038049969779,-9.961663057057105,69.7059426250805,0.33001361314931765,0,1.0
77,53.328414797619544,-20.18925345467877,58.40168229108191,1.7767945020163491,0,1.0
78,66.88077613119607,9.362724318261442,66.13728966207202,1.3284551001555724,0,1.0
79,69.61871115864685,-4.9962907999048936,58.941107663691206,2.5057271226226794,0,1.0
80,69.34113997640533,8.966775736263308,61.76315207118999,2.9140681637234023,0,1.0
81,65.32713905395784,8.435531369412322,48.83507973309568,1.1955445085336611,0,1.0
82,62.4162502832709,17.229167930847996,58.61563195460647,0.6542673774440624,0,1.0
83,63.007322763738244,34.599126989794236,56.88523820882024,2.3228897471160685,0,1.0
84,65.36925235019112,9.613913127103611,69.60209834288658,0.7844436108666717,0,1.0
85,63.14749192644657,-15.58215434067873,58.69231424014156,0.910272778484324,0,1.0
86,56.72051645974693,-3.5668635569083227,34.25859137255823,0.8258103732283041,0,1.0
87,63.627865555571645,9.659490802065154,55.91718173012364,-0.21238279650808511,0,1.0
88,71.91672276060977,20.451037292185916,66.07259998599997,1.6361776390042895,0,1.0
89,64.88028436828519,18.409597519243825,48.86409177262145,2.6360862195390036,0,1.0
90,70.8723660017904,10.46569636456245,61.368233429671875,0.19074961448393513,0,1.0
91,60.358577720620666,1.4761066420085047,59.64296900089684,1.6416842009404666,0,1.0
92,63.22055799692922,-10.563347946329804,54.99964196277376,2.1027747523445646,0,1.0
93,62.42246852835853,19.519531295269168,53.75299597354459,1.479469874496485,0,1.0
94,52.3029266542235,14.01876727713918,36.31335489541006,1.3745445416776942,0,1.0
95,59.176819285190106,5.841807222805898,41.83474763521992,0.9102866785000632,0,1.0
96,62.98971875449628,18.99163679764399,56.65403291473757,1.9882512444574787,0,1.0
97,63.04037560483361,31.167757836920906,51.48659123311525,1.3884154609094694,0,1.0
98,71.0629507916584,19.400481342453723,69.54458539012056,-0.35891337365869824,0,1.0
99,75.2668626263578,-1.8359835847398562,74.58380724249247,1.1447776521595268,0,1.0
100,58.91749513509667,-11.133363091677442,40.572148282329785,0.8093745184938965,0,1.0
101,58.66350295424307,0.35776586380963415,43.61059944318212,1.141885318735549,0,1.0
102,56.55071073541902,19.875167428223406,32.15551783358043,1.455628919531524,0,1.0
103,55.3755244885187,10.495661867883875,39.19306557615995,1.0267128471435054,0,1.0
104,69.78938392278087,10.794737036678969,68.6117078985789,0.9374029586816033,0,1.0
105,60.94253007501858,18.06974721174746,46.30572699500747,0.11373548579591075,0,1.0
106,69.32924359402939,11.524946385634374,62.93329802861694,-0.3393847787690125,0,1.0
107,68.56122433619646,-12.496580109559392,64.55584063855657,0.5860074525186957,0,1.0
108,61.58832536149655,28.20865421502581,41.91082069469907,2.43591544759717,0,1.0
109,78.67057706183083,32.618513175720246,89.8835107799441,1.601914364517829,0,1.0
110,59.14170275960616,38.235130043908605,53.16661077629149,-0.5219914018740637,0,1.0
111,73.52159009550684,9.726895089099372,59.30710529286817,1.1363470630640957,0,1.0
112,61.70339423651035,-18.52871517622507,48.93444119534533,1.2842312581519975,0,1.0
113,72.1217314413782,-1.1855120726269046,59.31810674834653,1.3638048589044987,0,1.0
114,65.42135848760422,-10.98306933782018,62.994440150143994,-0.13202893482394007,0,1.0
115,84.13245155722666,28.783062722957876,79.69246089418749,0.4720822954091798,0,1.0
116,76.9501941769694,18.47627246552252,87.46239815690035,-0.4101005488615752,0,1.0
117,67.02147434314344,27.799720600389502,62.14537826534517,0.9667663623892893,0,1.0
118,66.08304180385,-22.995405233107043,66.4114924591191,0.9060676136282031,0,1.0
119,72.53720579278573,-7.263093966031346,63.699631618626256,0.4395589725406659,0,1.0
120,66.05806988691072,-0.5072489817301813,50.87261981316714,0.22266007955026712,0,1.0
121,61.90321274139198,25.09423109925252,52.15254267041446,1.116190376237189,0,1.0
122,61.51167547328882,10.414120726773902,55.208162971432515,1.5837902816990423,0,1.0
123,64.70217141177682,25.872752012920127,56.697325760167935,1.25043558359069,0,1.0
124,50.627001720128305,5.554619207560909,52.150569584011166,0.7844624344448202,0,1.0
125,69.18171202280438,6.786382830587619,67.37430440196083,0.8488660036370728,0,1.0
126,64.23526003718764,5.425119749429421,66.28086806738067,1.0475283112575258,0,1.0
127,67.07880063811925,13.882157429485927,68.45311793381754,2.183538108306724,0,1.0
128,69.58150611613533,7.407672976187236,69.4672137483342,1.0041745934409034,0,1.0
129,64.03319217370351,-1.3764633624949267,53.36780545728749,1.2075625715234874,0,1.0
130,75.394727525387,-8.703939216689143,77.49764339069482,1.649994233689129,0,1.0
131,51.39862061359412,4.264147329025279,40.90513992800967,1.5383813352143325,0,1.0
132,60.116801341403395,-2.7987727132439577,36.37572038064084,0.10603999592159763,0,1.0
133,50.94620573082701,4.83459813825913,27.9220524091888,1.5415745502616702,0,1.0
134,58.354230744339645,16.583378150210287,47.07571101703493,0.17377193630712828,0,1.0
135,71.40254351517645,8.704758651366514,58.61381033617438,1.0659867049919982,0,1.0
136,71.43423526213776,-14.32576198797788,70.2346717977642,-0.3050845767589383,0,1.0
137,73.44351558374214,1.5672607223285522,75.17880631103102,1.4456468512759912,0,1.0
138,61.2164771958076,-1.5452764053563612,46.26963909925734,-0.18906555619375154,0,1.0
139,67.49086258022703,-5.804434353457232,55.42623531797662,2.1221601424345944,0,1.0
140,58.22857583325081,20.53685012895719,51.33025137812409,1.3970696848824062,0,1.0
141,68.30332109033044,16.039137726943103,64.12459183664414,0.4348342739098551,0,1.0
142,60.09123436269273,6.386016852254651,45.034194239633436,0.28174021301812424,0,1.0
143,65.71727417204191,14.10378924993823,61.45795591475028,0.26994816959497125,0,1.0
144,71.42080353140992,-14.473092868258531,73.76813266590241,1.7114576008609612,0,1.0
145,79.74913496333434,-0.8351815327371606,77.52013987804884,0.7184894943932223,0,1.0
146,67.11485313199621,23.481863784654927,61.99755384177903,0.8796945870819932,0,1.0
147,73.49626685984973,4.828526589409519,60.40730834030852,0.5915536908166404,0,1.0
148,60.647051393570756,5.785870395361717,52.42026756458682,0.7080031484458973,0,1.0
149,68.78704169767428,16.952780319909472,59.92450235281846,1.611820283079696,0,1.0
150,58.85917999551918,-3.4859764124068473,46.1457516527982,2.1606464083042205,0,1.0
151,59.01133275616074,5.85857968172918,52.08744890218578,1.9405628608586527,0,1.0
152,56.83432664396645,32.85142417208263,47.86608817398203,2.263982003403217,0,1.0
153,71.21363518824073,-14.99245192462902,54.89421411062894,0.855059669399707,0,1.0
154,71.51414174275384,28.676156881262624,55.89930494945491,1.8603495266058667,0,1.0
155,72.83909332477518,38.9885914203762,55.725122468880755,2.071177700811182,0,1.0
156,47.68631675078759,33.34887043751168,41.98386331425124,1.1254128163254702,0,1.0
157,61.66373983374966,-14.64144721281731,49.788790481891695,0.23057920667261156,0,1.0
158,69.65371239656861,12.466517923407487,65.02752674593337,1.0898265471440105,0,1.0
159,52.70879200310408,-7.331907839652587,36.579578586769244,1.1795911537194717,0,1.0
160,69.06274640301793,-12.120359774514732,64.6597686012893,0.9187271581035099,0,1.0
161,61.93340846647275,-0.314940366537364,50.604491768021106,2.0296559518480572,0,1.0
162,66.75994489968114,8.511118709124286,59.2908783484669,1.3392035557277684,0,1.0
163,60.209081476962105,9.698478615641687,56.70158938342267,0.6772546259792154,0,1.0
164,62.234525931310245,51.5137695901282,38.922378172526244,0.29479053148766277,0,1.0
165,71.54824950623414,6.711610365311583,67.51409079444348,-0.42388056068797453,0,1.0
166,59.965522893155224,-20.620218918984694,58.883009823994556,2.5028818305213925,0,1.0
167,64.59540390884045,4.231436847127375,53.51907608047025,2.8251599107691914,0,1.0
168,67.09587460177896,13.366415408718904,58.68455838488096,0.9007214373984657,0,1.0
169,60.58754665867199,8.482870360329592,58.5640777230046,2.332129539761511,0,1.0
170,66.78188514200556,2.217460126036289,59.8506303925527,0.7802177154448251,0,1.0
171,66.36309544053887,0.4820016673918017,67.2535651680264,0.4566487589172681,0,1.0
172,60.78587815645662,-17.622222105623205,54.46906972910508,0.6032253230005302,0,1.0
173,64.08030883090571,-16.757850854737388,52.886519475199485,0.24660136831220925,0,1.0
174,79.79774822025202,11.581901655836498,81.5775736513658,1.1325304324898675,0,1.0
175,49.66275404952146,35.784918467292734,34.4342419549875,1.8819619271521488,0,1.0
176,64.5887079540753,13.038483422883587,59.80132553223315,-1.6099656510134603,0,1.0
177,63.73422970981693,8.739451002036976,59.58801054230918,0.7114652199747709,0,1.0
178,73.50187877854559,11.62078175382733,68.50934078509665,1.1428165208438552,0,1.0
179,63.97788585142931,10.351902624281415,68.64851217839416,0.42163133077393267,0,1.0
180,54.55756734844794,-11.57726392028965,37.84745299461287,1.0971883846549098,0,1.0
181,69.27491130022084,-14.378359642940058,64.88058722652364,0.5615368422473819,0,1.0
182,69.36199673444169,-3.1346417094553916,56.97450622935458,0.3141404949647123,0,1.0
183,56.11486619524984,12.713335570495655,54.7092240180491,-0.9231944772474732,0,1.0
184,81.78416208202233,5.220017410709825,82.26042149064612,0.30032251273083543,0,1.0
185,60.286318764464,10.342327730448126,40.22234673135827,1.7370485227455965,0,1.0
186,63.252813738521496,44.61964053118778,44.35759238357943,1.414101823037174,0,1.0
187,58.701370460078195,2.038882048314505,52.84062057526277,1.0121205908096245,0,1.0
188,58.803687886859265,-10.475801342441674,49.303277401889886,1.6110747722222105,0,1.0
189,80.56353528095921,3.788481800969648,84.83560935008514,1.2844601982120183,0,1.0
190,62.52052311304543,17.39624943498211,48.34576116231134,1.698399975115957,0,1.0
191,70.28751537006026,11.830169257792669,57.15103215235818,0.775002412935508,0,1.0
192,54.69088744357398,-8.813208359379194,43.790813452451715,2.70904275260114,0,1.0
193,70.98347320607807,19.44152521124632,58.70416601790395,-0.571816235382264,0,1.0
194,69.33969424331384,-13.949353868000216,68.99574864342442,-0.1887973749251648,0,1.0
195,58.193918851433246,-10.303628389454659,47.973477388676244,0.012208235238104548,0,1.0
196,58.79416997014936,5.918146197795774,48.348231485959055,1.6460779042018934,0,1.0
197,59.572040480035405,-4.340730251600034,64.80556022463361,2.1337438251433056,0,1.0
198,69.68979753854767,-21.857666634991926,72.07467579717904,0.9215798692613588,0,1.0
199,58.53331968287199,1.6221730040196007,41.31953177123333,-0.588852189085614,0,1.0
200,65.52614804059313,10.876997840514443,67.98855465747393,0.5417121420831754,0,1.0
201,56.673511298848354,3.5317680047990168,44.40979558135113,0.7466947864298901,0,1.0
202,46.26423477773388,-3.960648709269968,33.51750697359192,1.1727112294664153,0,1.0
203,57.83603305866185,-2.8994341594230333,48.76621329885615,0.6812516958053163,0,1.0
204,58.48979320683072,-7.104047342692126,41.08818728412477,0.15312731097067633,0,1.0
205,77.48163761504155,13.490528501165716,72.6463549838599,0.7633301978930137,0,1.0
206,60.237092213620386,-6.632874464880781,61.37623961485652,-0.24858169377406214,0,1.0
207,56.73117077171369,-4.720413133331645,40.95351062090817,1.6168705375228893,0,1.0
208,62.21264272841561,33.652540522259976,51.827564561501156,0.2354109225192127,0,1.0
209,64.91279497521616,-4.451753751049754,64.78547909248904,2.025072839415655,0,1.0
210,65.31588648964099,15.988685605231122,56.66853904316902,1.6493953041943976,0,1.0
211,63.518807574502475,-25.125479266730547,53.23088249745667,1.3786346490544816,0,1.0
212,61.66886380371708,28.451882563473582,47.63340689224244,1.6576799061608103,0,1.0
213,77.72600820755612,4.876542108429463,79.70009991209646,0.43994158285731777,0,1.0
214,64.38878168575326,2.166924865421665,65.26639362232504,0.15600940628319326,0,1.0
215,69.07220541959788,-3.1013026097623406,60.65734750367455,0.029927182191037183,0,1.0
216,47.28614972305288,11.4831676730663,40.528619981859634,0.37362386314305196,0,1.0
217,70.84697542928774,7.340781438955833,67.45550858255366,1.2587589892274749,0,1.0
218,66.2798516916236,23.18117184917935,63.629133433143075,0.5629420129686957,0,1.0
219,69.09120817402544,16.840478899556384,62.009501168249336,1.7544754476226494,0,1.0
220,73.07733186197045,6.312788691104393,69.05384880614717,0.9262493959944986,0,1.0
221,71.35621614992093,-2.5160935800460758,60.86167032758377,1.912001792423227,0,1.0
222,53.76664537570531,-11.760005839120106,37.96497404509034,1.0633422836863315,0,1.0
223,56.45387869424817,21.487826969246576,43.02077412568187,3.0034225714012344,0,1.0
224,61.77029745690897,20.076291880192862,48.61354360808269,1.5028773432680356,0,1.0
225,78.56633079388331,9.443157546279481,69.61221449891659,-0.0371445175348446,0,1.0
226,61.5686041363513,0.5965012206765348,53.35611123174937,2.0276613113819733,0,1.0
227,68.66017243857412,-9.505974067665354,65.83137189899877,1.4061433916318744,0,1.0
228,65.08093975562711,10.44338412322288,50.09841759560548,0.02440444852435597,0,1.0
229,64.37516839474486,19.96618752291882,56.35908298766147,0.6414965284800674,0,1.0
230,68.30988894338529,-11.282269385554581,61.52084977534403,2.3563212996842706,0,1.0
231,54.631340309745745,1.9978918186691286,48.5313774240578,1.7558071190806168,0,1.0
232,46.330814345294094,-13.028072737571673,29.175969482762913,0.8094325844678624,0,1.0
233,57.62439602413565,-6.358488796345917,48.73669393131949,-0.8637877775333735,0,1.0
234,70.23734793406597,3.908183516178565,62.911425316939045,2.4320876077567792,0,1.0
235,67.20607755462758,-18.59176251941326,55.42829833918798,0.9149433811812658,0,1.0
236,62.28239999382224,-2.878096644149391,40.634960394592,0.7754591309333376,0,1.0
237,64.9208232963141,9.984230439928123,57.53405647980279,2.221650871306517,0,1.0
238,69.88212841818776,-17.29351089960719,67.16992561155051,0.36839687992661174,0,1.0
239,64.66815252510813,7.714399649018396,59.411772924335935,0.9757682722512818,0,1.0
240,55.581630907907545,-5.24335442482287,45.484704498551714,0.8130189939294399,0,1.0
241,48.262029917586865,24.70831077332562,32.37800079043556,1.8140982558361731,0,1.0
242,68.5027467232602,-5.645872487311088,69.06343043643955,-0.11029017773992567,0,1.0
243,58.684250815555465,36.041343110043506,49.14154369516775,1.6203541704210664,0,1.0
244,62.58633757359461,16.74998357283776,56.62037334443943,0.3834821531387891,0,1.0
245,48.93786446565408,15.034930096302709,40.335730784404355,1.1280904666914795,0,1.0
246,59.58805706166877,-8.095593266095497,49.61371324118655,1.22197636014207,0,1.0
247,68.36603685744547,0.2818776094999311,60.685662963457276,0.4673609205388778,0,1.0
248,58.248703344953995,-8.582589282510302,41.4843702478559,0.37603703133619726,0,1.0
249,53.20335559583903,40.06526584769712,47.07656755964805,0.4020421353394805,0,1.0
250,63.04967767164407,-20.35946623761147,49.34043693831669,0.8919663205246446,0,1.0
251,69.45612560391729,17.624885690796297,61.57121969399955,1.2943204039325498,0,1.0
252,50.178657013011765,12.995328694020209,40.17184624524039,1.7347118597414886,0,1.0
253,61.20748140131016,1.9617181030882902,48.259948127846584,1.6436319723664297,0,1.0
254,60.8624588019936,0.5422517120445596,57.282287904694655,0.4816875868705094,0,1.0
255,75.69604850300541,-6.821310209691808,70.47606339912045,0.6759283224348424,0,1.0
256,68.57232306655162,26.544657006090176,51.4551558679799,1.083808849486434,0,1.0
257,58.8883522220839,6.379732585800699,49.475046544538955,2.9217757899811803,0,1.0
258,64.97578000160937,-6.096655887820651,63.59476653693647,2.1073236874000223,0,1.0
259,57.47219305976683,-3.7677997201330946,44.16190182303847,0.973008880732637,0,1.0
260,69.66593688225282,4.2140226749146095,63.187622621449094,0.8075719083710585,0,1.0
261,66.2943262482531,9.293072160527448,57.68734338772197,0.8789174778372663,0,1.0
262,68.21720688520594,-3.354152133357065,55.53087172364102,1.2919844218186118,0,1.0
263,63.90346458567561,19.263917876470057,51.10512421508346,1.660445420538446,0,1.0
264,59.752760821486206,17.213336589324236,48.45251689886355,1.5101747258567915,0,1.0
265,56.179475665240005,-11.491215095129688,44.746902399887986,1.8449498293913305,0,1.0
266,47.18557741939096,-0.42014874489067733,25.3634317614476,0.6338050220463372,0,1.0
267,57.24780338981721,7.391137979644251,48.83719220842444,1.4084061650569795,0,1.0
268,62.309472996992724,-12.957666417121889,51.10873912773385,0.7299241913104655,0,1.0
269,69.21391925360558,13.149483059328027,63.41183178854637,1.2255671502538192,0,1.0
270,65.87944082420752,1.542500661432145,57.211652772303545,1.007152331933887,0,1.0
271,66.98810780942199,8.203154929491326,48.84021477177209,0.5058449807851266,0,1.0
272,51.84038438762933,-15.317430234568569,32.3112145179191,0.4171942763628095,0,1.0
273,50.8392275381572,5.301009191154638,37.29330130863456,0.009976891598841853,0,1.0
274,68.23475584947269,-12.4718714381416,57.194186614047744,1.210755689382892,0,1.0
275,65.27369909252381,0.3746815539012358,61.01811218954365,1.007865213302222,0,1.0
276,60.025601911833775,13.486200497223177,56.577164878524776,1.3277709726290512,0,1.0
277,70.79376754462105,-11.108017416206728,67.94164554032317,1.152002976150789,0,1.0
278,69.13249806241978,10.083628664159242,53.48090227636562,0.6860902411653316,0,1.0
279,64.74168208830504,-22.62867029065383,58.627052090849155,-1.3574371820616302,0,1.0
280,62.377044116147054,14.81235820293787,46.32902412330101,0.30501920331927446,0,1.0
281,66.49030227413128,13.647387791664563,67.35540669406109,1.3549400753480358,0,1.0
282,56.42876365876187,-10.668672115531507,41.032857498442574,1.1093015463758558,0,1.0
283,62.3553610365963,-20.422050980791738,53.58829285963756,2.1801925628861207,0,1.0
284,60.56507792228747,-0.4987155760512101,52.05305614963185,0.37325787445907954,0,1.0
285,55.906994905157994,19.732765943442992,39.36048903936406,0.04474109567514151,0,1.0
286,80.87866924294978,-17.830180875837556,81.40185844801624,0.6056573254794066,0,1.0
287,72.43050419258621,3.2289884776759785,66.05122899458277,1.4177814368946327,0,1.0
288,62.47774122613645,30.363993397717422,45.79522974624691,-0.10060187860092173,0,1.0
289,62.485482055963686,24.268965416063416,42.3044078576922,-0.7733010624506083,0,1.0
290,59.98077539404596,10.0326778643757,46.685874549087906,1.7160679520439,0,1.0
291,50.089397734919075,-16.467946469766034,43.83458763747096,1.0963612552702795,0,1.0
292,58.3987308822194,19.229599971313426,42.34572298039596,1.6603027791877547,0,1.0
293,63.075103788567745,-17.27407076425198,51.05819752896687,0.7286545749825426,0,1.0
294,55.187570062446675,29.8670686891593,52.81904569602135,0.5034854300619774,0,1.0
295,66.44666418051159,29.921811723930404,69.50385757879381,2.096455661085039,0,1.0
296,57.55027486458314,9.177431578182336,49.23720517104293,-0.8684180168679472,0,1.0
297,59.74187145297617,0.39716202014713087,55.42649741018754,1.7870275256858816,0,1.0
298,59.65387357246032,-3.21490285543213,50.80371746686708,1.121229609990098,0,1.0
299,52.199833349704505,13.644165459531626,37.18951369706017,0.7373109603317065,0,1.0
300,64.72479478045389,7.638499051763948,51.731645667398496,0.7788830936063662,0,1.0
301,68.47331600673229,13.59152946683636,67.91478012987895,1.381356091891437,0,1.0
302,58.26611668293469,10.179883262311964,44.385743216031,1.4479037932938632,0,1.0
303,66.12707417850632,8.685528460568825,68.65055370287287,1.0080071718680266,0,1.0
304,58.78977717040109,-21.4698065513423,44.63281902192949,-0.21200103552736405,0,1.0
305,61.8555283215697,-13.12814387250916,60.153222747914214,2.498103478725632,0,1.0
306,52.8580024544707,17.170724492246023,45.87674458895832,1.2358612733603023,0,1.0
307,60.62764502325825,-4.149600460870884,48.50498590990833,0.7763087159701272,0,1.0
308,58.05682215309275,30.75119383285086,52.42781806774711,0.38932990357988717,0,1.0
309,58.29315211476625,22.64305319769153,55.90176664889797,1.1771126333092792,0,1.0
310,66.72141504727209,5.806638143832746,54.41263931082968,2.5328346907003105,0,1.0
311,70.05604121190164,5.890665364427783,70.85101712722731,0.6438107623610116,0,1.0
312,63.63865598845063,24.598666217831525,56.78903532605572,1.721029247668411,0,1.0
313,57.62133890023048,-10.32228652963093,46.959339296322185,-0.14678135723768704,0,1.0
314,54.66171669673411,11.535493778301392,33.08602570522569,1.7530245863064429,0,1.0
315,72.4961776392497,4.561746620252828,74.26529458886618,2.876386502361183,0,1.0
316,53.13300063769576,21.93184930425901,42.079839542235696,1.462647536249451,0,1.0
317,66.14731706251058,2.3878054519615226,52.88705069291741,0.6708095671026733,0,1.0
318,65.46259201171755,-20.454904937652607,60.70505287013548,1.1503081572297909,0,1.0
319,48.72209444308125,14.306869361120889,25.867830442334203,-0.5495902797646357,0,1.0
320,53.494033287492634,24.597583566792167,34.10897882330677,1.5015976537308187,0,1.0
321,76.37686615601652,-17.982332350198917,69.70411797788402,0.5084562170470945,0,1.0
322,70.108803261143,-5.097900296306118,56.689739982295265,0.4951070131722488,0,1.0
323,56.18966290014146,2.314794340431609,54.64340419305572,0.5319965999665754,0,1.0
324,70.33852473865271,-18.946616260391526,60.599538283747584,1.1431341046871544,0,1.0
325,60.39876456441441,28.935663413242146,51.58924360443675,0.4381935836323406,0,1.0
326,60.938060268597084,9.917088586414886,54.09215104920077,-0.014567204678741952,0,1.0
327,49.650852897365255,2.0950047001490884,37.69873124906753,1.4778919394170535,0,1.0
328,75.53820533259915,-0.5734167337629197,63.026905866966615,2.975947144719979,0,1.0
329,56.770031720655645,12.330233689837181,49.81731335614796,-0.7419971044212372,0,1.0
330,68.83155164031416,-17.566783968693095,64.10350412073629,1.7607629156827744,0,1.0
331,68.7612509505459,-8.903359445740557,61.07862981097443,1.3754371249859227,0,1.0
332,59.84996002797467,-9.835937747861141,41.239551358467885,1.5619233622093778,0,1.0
333,65.49332984291027,25.848000178522884,52.62074597109061,0.6895263999924693,0,1.0
334,65.10713174239812,-16.5000863265183,56.42921045375861,1.7595523514407807,0,1.0
