unit_id,CapacityRetention,CoulombicEfficiency,do_set_CyclingTemperature
57,22.313118401396345,9.303279805863768,25.0
58,15.744716613389842,10.117854089696996,25.0
59,18.698376321774084,9.296659289661346,25.0
60,20.753103264169418,9.347709774744292,25.0
61,26.79679766459916,9.34064285755799,25.0
62,17.187561218081633,10.028341242430049,25.0
63,25.303597103076676,10.232255687782951,25.0
64,27.34271481634041,11.482262878211108,25.0
65,24.24683729223869,9.2910001990431,25.0
66,26.59085418510323,10.108712811212962,25.0
67,18.31295300588803,8.824191205293086,25.0
68,23.27624710417679,10.590746866428322,25.0
69,26.468139166439332,10.087626087011007,25.0
70,27.51260440517581,9.29343212177339,25.0
71,27.23809367881529,8.62690739735622,25.0
72,22.94459278260306,12.40746715679793,25.0
73,24.23392542069108,9.469062292003594,25.0
74,22.35067405167975,9.794564327919424,25.0
75,22.333524372325076,9.005083946898742,25.0
76,27.63763781547599,9.191496383941601,25.0
77,23.283572263197197,10.00839017568529,25.0
78,19.302945059779923,10.104542214217872,25.0
79,23.196624039697568,9.579941218609994,25.0
80,24.809254521473946,9.645357691002427,25.0
81,23.2027645140209,9.50195200041827,25.0
82,24.041969195364697,9.259678348859701,25.0
83,25.25210948398958,8.89284666544535,25.0
84,15.859918481165998,10.028464135615438,25.0
85,18.724628121890913,9.438071344201001,25.0
86,25.22726163776678,10.049306258818508,25.0
87,27.974475474513188,9.265015164712626,25.0
88,22.311448843020603,9.146552559998518,25.0
89,19.09064810761093,8.998248928163747,25.0
90,25.79134005087598,9.725834483799343,25.0
91,15.535575072053884,8.61796726364649,25.0
92,24.573577279436737,9.220998950373598,25.0
93,19.117808830123668,9.872481238973808,25.0
94,24.289283160412612,10.000762667429791,25.0
95,18.13206983352869,9.599012707967853,25.0
96,25.28442541793786,7.992494842426391,25.0
97,24.850121679395972,10.318441971175332,25.0
98,26.94875718279594,9.799912348556191,25.0
99,20.743878266037914,10.282119407867281,25.0
100,20.26899517632726,10.12137823937256,25.0
101,23.42396040594022,8.99143889746249,25.0
102,22.175911263062062,9.065759388080762,25.0
103,21.52856057774525,9.461239617848852,25.0
104,28.532387115101564,8.786631150710935,25.0
105,33.91347759124984,9.354990909281605,25.0
106,23.672216517199775,9.543173390485537,25.0
107,26.043541036822496,9.724460233881691,25.0
108,24.144350500969956,10.161633865319967,25.0
109,23.87674869030048,9.878837148456112,25.0
110,26.007442774049167,10.323087932725672,25.0
111,29.95585010538576,10.558057549469675,25.0
112,23.32450410552096,9.248969294638991,25.0
113,17.955557605727915,8.693664146519192,25.0
114,26.241310366759098,8.645320532016948,25.0
115,22.96528601248701,9.348346531398008,25.0
116,21.50513804177345,9.035428716829642,25.0
117,17.16128561890221,9.381059902650144,25.0
118,24.858313198223875,9.247576323044344,25.0
119,18.702226218377717,8.70747113571368,25.0
120,21.800623904841927,9.974966478662166,25.0
121,22.986822110125978,8.838919090680255,25.0
122,23.059890966069972,10.625129447116013,25.0
123,24.03755314589767,9.1005534863331,25.0
124,19.705555243514674,9.996784302376495,25.0
125,18.386289936901345,9.979280042838878,25.0
126,23.018197298137313,9.42415633518706,25.0
127,22.198077640357674,9.350181351335506,25.0
128,20.212621857850305,9.949165562275027,25.0
129,28.251047813031537,9.649807967476404,25.0
130,19.376245943702084,9.725665943078228,25.0
131,29.185416125215593,9.689890560895812,25.0
132,25.828883487963353,9.136086957977838,25.0
133,22.155875627212005,9.901694915497513,25.0
134,19.1448364532061,9.861734610796912,25.0
135,23.02895760429334,8.793626471264648,25.0
136,31.46106452023549,9.736535727307007,25.0
137,23.23413984532454,8.7735793607307,25.0
138,29.768777720819216,9.328616042930596,25.0
139,15.433604689811554,9.686060912181846,25.0
140,17.367684846255468,9.188845426441649,25.0
141,20.463549090571387,9.781027005369012,25.0
142,22.417244778796817,9.562671435109827,25.0
143,19.7254685526106,9.137139534291011,25.0
144,17.367976997835264,10.27271111692441,25.0
145,25.07158474710407,10.109302044650665,25.0
146,28.791081127488038,9.269967624754047,25.0
147,31.379504748452394,10.11004246686924,25.0
148,32.54929907499439,10.20213637740321,25.0
149,29.35370275951401,9.308548335186613,25.0
150,26.0517837940905,8.78119557300736,25.0
151,20.699061094403582,9.179096476642691,25.0
152,16.702127631418787,9.192291904670546,25.0
153,21.268730538679662,10.306787050207518,25.0
154,21.7602535783314,9.333245571086016,25.0
155,26.96610209683844,9.056298757596782,25.0
156,25.528575610897143,9.653894989331453,25.0
157,12.866460709350783,9.417194385281032,25.0
158,18.452464895495666,9.50808615439983,25.0
159,25.936575310672673,9.89583522867367,25.0
160,24.984112314318164,9.489177381828009,25.0
161,21.248768217429074,9.366814764231409,25.0
162,26.645012534107483,10.066565222555935,25.0
163,21.852331769210558,9.70478297567231,25.0
164,19.658257931249803,9.832508150611462,25.0
165,26.29334702500421,8.887087886567233,25.0
166,22.973929656911988,9.66351844800959,25.0
167,19.644312052716728,8.34369507523833,25.0
168,24.78758031020311,10.519213062083292,25.0
169,21.545244796704687,9.623867990893078,25.0
170,17.08657332855644,10.408808698236593,25.0
171,23.12338252765673,9.800905196183917,25.0
172,24.463131095406982,9.912334305457321,25.0
173,26.30558336270989,10.270580491458013,25.0
174,22.16720969291503,9.586717485595624,25.0
175,20.547157470090582,8.438721571434893,25.0
176,27.492674276237103,9.629578631184307,25.0
177,25.053670419522838,9.430552155749584,25.0
178,23.460447645688422,10.330618135845533,25.0
179,20.5502901382286,8.09715488648404,25.0
180,28.184859857974764,10.004688994975226,25.0
181,23.458794889669928,8.688313175848611,25.0
182,18.53853767645722,9.725133656788117,25.0
183,19.502851424022264,8.95291587589249,25.0
184,11.201759874878416,8.765456596708091,25.0
185,24.281144592019515,10.043379934677766,25.0
186,30.896573578080666,10.040641233126465,25.0
187,19.398716009097413,9.908593462450353,25.0
188,23.554739012635824,8.116233034610682,25.0
189,24.249282063151053,9.304895774071726,25.0
190,20.265797866336957,9.29793721012488,25.0
191,26.281198242238773,10.356649024339903,25.0
192,25.70279771586087,9.341125340605528,25.0
193,22.487208775951995,9.500838958720973,25.0
194,30.193584118184006,10.422696484893216,25.0
195,19.778960513873205,10.10318593699972,25.0
196,24.603031047504587,9.881135124333996,25.0
197,19.77944005013228,10.14986036657199,25.0
198,22.008046163590166,9.488689690919948,25.0
199,19.248270637171327,9.353031966574543,25.0
200,18.360386455611632,9.312707077860138,25.0
201,21.506417527807777,9.378685453188002,25.0
202,16.205640527325343,9.392961659199951,25.0
203,27.921908328607657,8.651836900428545,25.0
204,19.55142018427842,9.430482038142102,25.0
205,27.818190959304584,10.275703851330453,25.0
206,28.289982545745378,10.412485895449626,25.0
207,20.215196823727158,10.491130406231939,25.0
208,25.62058043926094,9.777203902015303,25.0
209,21.61922091619731,9.210567946913935,25.0
210,24.143827004737314,9.892119624387995,25.0
211,24.35976798887632,9.61436173058596,25.0
212,17.23415424004621,9.676069482309503,25.0
213,16.632048923025337,9.59301306925667,25.0
214,23.00337906406359,9.606665687146695,25.0
215,22.33534942526247,9.59376389123649,25.0
216,24.896336055528455,8.753733311001112,25.0
217,19.19862467331874,9.833703141182129,25.0
218,23.136975218226137,9.452730396644629,25.0
219,24.71848293278283,9.328011594935672,25.0
220,20.845861808379862,9.365612951734272,25.0
221,21.64955281188169,9.702092291183424,25.0
222,24.61872841952343,9.472141086858572,25.0
223,25.691080499704135,9.031230332899636,25.0
224,24.463939921992452,9.594165273141906,25.0
225,20.20614403523558,10.136309590072244,25.0
226,33.10812858463766,15.10391416051459,25.0
227,19.95233319206313,9.098626505847268,25.0
228,21.762931803394167,9.541805178823807,25.0
229,28.611141851353576,8.87547367464392,25.0
230,24.135880557011852,9.430052309597087,25.0
231,19.266860916767097,9.26684577884472,25.0
232,25.325874225523247,8.790520790434089,25.0
233,20.06663585880409,10.196219482514511,25.0
234,22.57580565310113,10.224578670338758,25.0
235,22.81717454581051,9.031585678560052,25.0
236,19.598263353861107,8.54307871288248,25.0
237,21.092725592996246,9.9549038412504,25.0
238,25.851012446519043,9.935772522456862,25.0
239,21.25862300094056,10.214354392969955,25.0
240,24.05870715232124,8.43739303170478,25.0
241,20.398340288130278,9.982994463828199,25.0
242,24.431301965805368,10.563916486958624,25.0
243,19.89181155941173,10.115167581263423,25.0
244,23.199467557929857,10.824750938614374,25.0
245,24.196889517034656,10.231830358822759,25.0
246,23.90574070967795,9.16193095945296,25.0
247,23.868202031626737,10.35661497786847,25.0
248,18.0149323209854,9.90881708156073,25.0
249,23.372834616621187,9.618058947270148,25.0
250,22.52735236046003,9.794162222840637,25.0
251,17.632119811999388,9.04099546288064,25.0
252,18.037185213001564,9.802862978185129,25.0
253,25.461888580932893,9.662547039560266,25.0
254,23.305900806755893,9.213929761560998,25.0
255,24.380629757741353,8.532760855847561,25.0
256,25.388822154609745,10.048892000023331,25.0
257,24.694139432787864,9.202506248274378,25.0
258,23.706441026712145,8.464286809045,25.0
259,20.614855581589747,7.858822327346351,25.0
260,22.10450926636876,10.075150744044796,25.0
261,16.62051839607895,9.680797538997288,25.0
262,27.305450584255876,9.552340058844663,25.0
263,22.770975444897015,10.255717851046802,25.0
264,23.715295819000016,9.782873885975222,25.0
265,24.9125083356515,9.979656686400531,25.0
266,22.163844375055433,10.531909463523327,25.0
267,22.983758330157883,8.38812380822047,25.0
268,22.921581578538415,9.31048095293872,25.0
269,26.413783531925024,9.513466361874709,25.0
270,17.415306726720292,9.314403507797401,25.0
271,24.422146939765188,10.475579725672432,25.0
272,15.612907799013994,9.393249360221947,25.0
273,17.46316831660277,9.197736031488486,25.0
274,24.669937553361365,10.084527149469782,25.0
275,29.663080171385502,9.355692964867629,25.0
276,20.110941251920618,8.904776601762853,25.0
277,25.70302578842027,9.542900116398767,25.0
278,28.098057526557653,9.18440235979915,25.0
279,24.387485977207323,9.942372500393057,25.0
280,26.092217884683414,10.297236406568727,25.0
281,26.484608935268334,9.741854843250412,25.0
282,25.539900689988734,9.358245404070725,25.0
283,18.906853213751972,9.902583561127514,25.0
284,25.76260881377659,9.788974985675395,25.0
285,18.880923700309943,8.545068703641734,25.0
286,25.343640271928482,12.777112390956662,25.0
287,17.135239617167457,10.34020253658519,25.0
288,24.573008495562664,8.868826192184965,25.0
289,25.234705399288714,8.528906559903188,25.0
290,18.497653988207034,9.443479721874631,25.0
291,18.601947680115124,9.042040286705062,25.0
292,27.592682486872345,8.903828848072902,25.0
293,20.486828553972234,9.458495754749169,25.0
294,26.362687250878,10.084063680844883,25.0
295,15.028891555042275,9.087028785669625,25.0
296,22.41195916168366,9.450931335206771,25.0
297,18.95493014402652,10.88635967291768,25.0
298,19.708991943605866,9.739941559275403,25.0
299,17.750329980360867,8.88594139052587,25.0
300,21.717772045996398,9.184072168986187,25.0
301,17.290365085483856,9.20757027099966,25.0
302,23.703874223395438,9.310443678122052,25.0
303,27.68953411642767,10.333063955050447,25.0
304,22.750740350191734,10.181285391419996,25.0
305,18.14667024062871,9.191021757589457,25.0
306,21.618476908079636,10.224397283969214,25.0
307,21.342207292544433,8.429916817825385,25.0
308,23.69984180418643,9.406402298442408,25.0
309,23.84582560458463,9.362785995919355,25.0
310,20.465647169132524,9.086203853034558,25.0
311,22.80625637132842,9.791858570700084,25.0
312,31.17938660957651,9.00206766441485,25.0
313,20.596154083383396,9.779491596475946,25.0
314,23.524613180836,9.383147495582866,25.0
315,21.844975722824014,9.342092231332161,25.0
316,19.22492245168793,9.55159674990962,25.0
317,20.10593939683424,10.206866282404546,25.0
318,29.144582425980406,9.901863592507544,25.0
319,16.545847970308078,9.747355106229119,25.0
320,28.663946134603233,9.754989543492604,25.0
321,21.96480405376071,8.826544854811837,25.0
322,27.67408298229826,8.874430618689631,25.0
323,31.161353132377737,9.545875431735807,25.0
324,14.781734162509851,10.928220034956487,25.0
325,22.31105304923183,10.50725647131081,25.0
326,21.14869035964486,9.122053015150149,25.0
327,22.023175154308195,9.43514013181169,25.0
328,25.762649928062235,8.899255683105384,25.0
329,21.779024571361624,10.21656135216085,25.0
330,24.253786598415,9.974156309467634,25.0
331,19.95537119355325,9.531064447391131,25.0
332,20.68897018336249,8.917821915684527,25.0
333,28.441437173012787,8.42167099270704,25.0
334,19.569490491093358,9.319218951917625,25.0
335,21.55165381098505,9.436804171349696,25.0
336,28.58552292326413,8.798065176046567,25.0
337,21.113596046849583,9.643958456078547,25.0
338,16.909654354846765,9.211346655902204,25.0
339,26.268856808644017,9.709164745570817,25.0
340,23.04387038586102,8.673136116373891,25.0
341,24.872593481201516,9.380949647736733,25.0
342,27.042738286793103,8.844769817829963,25.0
343,22.98826150953981,9.184647760960381,25.0
344,20.22115296758389,8.615370345422722,25.0
345,24.001694449692618,9.158769140450989,25.0
346,24.18504199593035,9.659073179974007,25.0
347,22.725902061967336,9.154952721276718,25.0
348,20.356490726033716,10.553714010902555,25.0
349,21.438355538347977,10.026073423865899,25.0
350,21.979674993457365,9.234953321714322,25.0
351,17.01659404186369,9.749068105141403,25.0
352,17.846763987860275,8.534107538374634,25.0
353,24.340809359404027,9.337021383698005,25.0
354,23.980993197058137,9.396358151300564,25.0
355,23.508973320332363,8.69419083939211,25.0
356,20.64243271904077,8.880423488438748,25.0
357,20.17208322792608,8.902016173379556,25.0
358,23.43064880016349,9.654107609448792,25.0
359,22.680837851542673,10.099572855285816,25.0
360,25.32111032798221,10.322600079117187,25.0
361,26.45942334636632,9.928411615214419,25.0
362,21.391910721806372,9.404756704690708,25.0
363,26.382231415450455,8.631403549842899,25.0
364,14.984054887532366,9.463442187693463,25.0
365,20.082619766564537,9.482257511777513,25.0
366,24.492519636568478,8.944189723976697,25.0
367,26.410097769392102,10.187677923991725,25.0
368,18.050413280914725,9.700031874928797,25.0
369,28.48287418714325,9.789623927683389,25.0
370,19.585371841382983,9.81631611423396,25.0
371,21.319170498458398,8.9108896929845,25.0
372,27.664245170530844,9.843841875931806,25.0
373,28.374690125341097,10.160904147976817,25.0
374,17.165485103028754,9.063379011574764,25.0
375,24.21288754721423,9.378604800785665,25.0
376,28.602717247901985,9.02820866432933,25.0
377,23.285314172855745,9.633114801930127,25.0
378,18.10222157909125,8.878692913342121,25.0
379,13.802016810965787,9.0054890044229,25.0
380,21.808776239656066,9.331562808369052,25.0
381,26.381431348556827,10.623854003758016,25.0
382,25.915895573292453,9.744138011204898,25.0
383,21.39770965656702,10.297477225339627,25.0
384,19.20781158781156,8.55330568915921,25.0
385,26.114477482229116,9.792593685897113,25.0
386,18.33010256028922,9.865329855671293,25.0
387,16.814214289057418,9.77804222751388,25.0
388,26.046767064971355,9.59136332822885,25.0
389,12.523494600614436,8.987969717970776,25.0
390,24.600737749143274,9.712587097816158,25.0
391,26.156573457251284,10.157974690743352,25.0
392,22.98399366933004,10.187132996551185,25.0
393,24.96100466088034,9.794005892889576,25.0
394,20.356128782852803,9.65753807334742,25.0
395,31.225527926695,9.450395148145265,25.0
396,22.47786627541092,9.672180492692856,25.0
397,20.866140601885625,9.949972289300002,25.0
398,24.925905707580295,9.724678104372975,25.0
399,22.118815870070275,10.080171670145027,25.0
