unit_id,CapacityRetention,CoulombicEfficiency,do_ChargeRate
76,18.64389692678343,10.11241460766777,100.0
77,19.575210354185945,9.795922856599017,100.0
78,24.42307736868557,9.620812963674894,100.0
79,18.08563406865605,10.165799066681581,100.0
80,25.7575583145461,11.135256615906213,100.0
81,30.520999494915998,10.446592229546328,100.0
82,31.093026362233495,8.923927762292593,100.0
83,22.22800083894765,9.24860543009917,100.0
84,22.203620972397644,8.896951013707287,100.0
85,22.819597874394614,11.231830657128807,100.0
86,23.519791378856958,9.310026147444557,100.0
87,16.02803017615917,9.592422456999314,100.0
88,17.554095895078447,12.5232487696141,100.0
89,20.3891542075593,10.440106420511535,100.0
90,18.298516064592874,9.981438782827427,100.0
91,25.172260666916145,10.351071963605108,100.0
92,25.121570501228973,9.29398299613839,100.0
93,26.793619789610855,9.137807044893902,100.0
94,27.9166466203672,9.608719926562854,100.0
95,24.38133390159734,9.298027166519663,100.0
96,20.3095334052957,10.02169011541011,100.0
97,27.60555953521805,10.050725264255968,100.0
98,29.207605328232706,12.889562090094751,100.0
99,18.651535723266107,10.304845584285335,100.0
100,24.929067271160893,9.631247648859993,100.0
101,28.517835243799066,10.228140878222005,100.0
102,19.94087428008381,9.5178947662453,100.0
103,25.434770954054954,12.731153404028037,100.0
104,23.320520801912288,9.60507685435318,100.0
105,21.301943565524617,9.628839601763781,100.0
106,35.22911147011307,19.208415884339313,100.0
107,27.41459960796068,9.761698902579749,100.0
108,27.01428862606334,10.103637261276644,100.0
109,22.88136599629225,10.350928649073897,100.0
110,28.970460253387163,9.593635399478266,100.0
111,14.993702573631898,9.636775797555133,100.0
112,18.68235451096812,9.056024628949142,100.0
113,23.828505811331432,9.774041664264578,100.0
114,27.438095265529164,9.469633507276235,100.0
115,21.585399571049784,10.079359218373874,100.0
116,25.60834827714759,9.943503542532314,100.0
117,26.12950417041079,10.879563584329038,100.0
118,31.631881288828257,11.240662861577535,100.0
119,24.00019949482002,9.488517413257645,100.0
120,17.255830088996944,10.132091880395157,100.0
121,28.233368629921216,9.533337970130276,100.0
122,22.721949561458565,11.49409938447057,100.0
123,19.68003439071836,9.157910312061437,100.0
124,23.25106888129179,11.107679514896134,100.0
125,20.494733847648178,10.356298128223816,100.0
126,28.823367721866916,9.328998883229612,100.0
127,28.61687949067848,10.704883915552195,100.0
128,15.21736909783358,12.244412680442704,100.0
129,26.766496546993864,9.665131806851878,100.0
130,23.752859480770745,9.998326717756829,100.0
131,30.076628968292447,12.508404627095032,100.0
132,22.586465167835193,10.23300954895976,100.0
133,28.045319769638873,10.448824953918276,100.0
134,20.33414787151031,10.110953819573457,100.0
135,27.477109476469124,9.073762413105461,100.0
136,21.144297588901157,9.37980983555094,100.0
137,27.47532794284629,10.881061768962056,100.0
138,29.71647486060645,11.123964201987723,100.0
139,30.349156807754838,12.863685509276683,100.0
140,27.194476810460387,11.312433055488698,100.0
141,24.582877267131757,8.734603785702946,100.0
142,21.162233290697234,11.28720905034814,100.0
143,23.540890948917404,9.534532048801779,100.0
144,30.08119918361006,9.774274420009341,100.0
145,25.430175306876993,12.449651203824677,100.0
146,29.59440070689235,10.302652565580106,100.0
147,23.282461449721765,10.538271956656166,100.0
148,25.853810851237927,9.602557270267818,100.0
149,27.023172732495976,10.330749913924919,100.0
150,20.381813529103425,9.287767707704205,100.0
151,24.373762891401054,10.026037681895378,100.0
152,25.4126507980291,10.341717532777556,100.0
153,21.20916662469926,10.496458879151428,100.0
154,25.8272573679998,9.126412052057391,100.0
155,20.97644951243467,10.110553809336066,100.0
156,18.63169287906633,9.054571693435948,100.0
157,27.522905023105306,14.8362935334238,100.0
158,23.940630387188595,9.923951698715872,100.0
159,29.154038581957053,10.04214876900258,100.0
160,35.88019098882067,11.987314776890809,100.0
161,19.561466179480593,9.77002794981673,100.0
162,23.241491931136924,9.815197700254439,100.0
163,27.756731928725088,11.340019121428105,100.0
164,24.883805324432625,10.912039113895446,100.0
165,23.96123293998139,13.998028613251572,100.0
166,21.461837609224002,11.724317476096004,100.0
167,21.638106708331502,9.162930066776278,100.0
168,21.58490826649165,9.812621398603483,100.0
169,20.64520419659506,10.465771027017805,100.0
170,29.84132762890041,10.815321636294078,100.0
171,25.45917921638767,9.214347139843293,100.0
172,25.824440333712687,10.064371582935,100.0
173,24.02965846415666,9.677092693721445,100.0
174,27.950284610939796,9.313766896387229,100.0
175,25.754717214302463,9.53155951713864,100.0
176,26.607837888334117,10.057620163190109,100.0
177,19.461774883199972,9.555808985360143,100.0
178,19.067395929759872,10.052724743977466,100.0
179,29.015930152109256,10.475841077982768,100.0
180,21.65667221182737,9.13243217173182,100.0
181,24.91608652858779,11.448603575502835,100.0
182,24.28439793623209,9.4303597944191,100.0
183,25.18348665915844,12.509061917922406,100.0
184,30.678444839028764,14.827219048572513,100.0
185,19.65248247299723,10.072052872897572,100.0
186,28.4039565244551,10.206813738328297,100.0
187,20.64817910338796,9.825649366023866,100.0
188,24.379213247863724,8.65984286611652,100.0
189,27.228720313674096,10.515027474475714,100.0
190,19.001162389387115,10.604248356428982,100.0
191,33.13398902312879,9.84391738606362,100.0
192,24.733832052777885,12.433938055291314,100.0
193,25.330107132899165,10.903085257413931,100.0
194,30.551081601064077,9.664479047070024,100.0
195,16.33753182502113,10.257736193818465,100.0
196,27.00636768178469,9.433728346528202,100.0
197,18.997421813499038,9.904376907973086,100.0
198,16.814030622432202,10.356441620872285,100.0
199,19.001159616008767,9.979756374785541,100.0
200,38.78217660629988,18.825122815087227,100.0
201,24.074258328385277,10.68323166908283,100.0
202,23.61716714334004,9.626770154154348,100.0
203,22.08837254490023,10.367018102122046,100.0
204,32.73535346405989,9.2480867946201,100.0
205,28.875814129798556,9.370112943572513,100.0
206,26.87345132605122,10.358586654285384,100.0
207,16.998842633065323,9.885319913672905,100.0
208,22.626188527083713,9.875156696236616,100.0
209,30.978946879023383,18.606227397717895,100.0
210,22.822960357729986,11.342797447408643,100.0
211,23.837378943672192,9.799903293172369,100.0
212,21.150788281395915,7.789101526981433,100.0
213,27.13171197139692,10.58566050828264,100.0
214,28.010107931526786,10.564140743984165,100.0
215,20.76933931673395,11.080438504596202,100.0
216,20.746818706281243,9.425384760207715,100.0
217,29.482666279798195,9.393034533388441,100.0
218,23.345598177917953,9.584211669480473,100.0
219,20.31287527382716,11.198653963891243,100.0
220,24.05981581835522,9.622519425834108,100.0
221,28.518690937846323,9.925040557519864,100.0
222,26.57647455389407,11.565420264255483,100.0
223,23.991854129259284,9.397020162666927,100.0
224,26.524276336474067,18.19733744770268,100.0
225,19.792653357967673,9.339364259065855,100.0
226,22.084866744529474,10.279422864906534,100.0
227,22.806899146435175,12.376432581081763,100.0
228,21.878609234864534,10.097415365060893,100.0
229,27.96428850709347,9.217703906140805,100.0
230,26.236320828988937,12.220572178829892,100.0
231,19.869493894025304,9.227651713490511,100.0
232,22.667028924361784,9.779172704498936,100.0
233,27.95420634162993,10.657988605283782,100.0
234,22.96391609001283,12.157549845779302,100.0
235,21.93960187916712,10.381368996260179,100.0
236,22.967488017657143,10.408178128652766,100.0
237,23.112392334462967,10.298847250961778,100.0
238,22.27805260465699,10.680520121860756,100.0
239,17.556721767022857,9.095648873855424,100.0
240,22.05341270394107,8.877812807590407,100.0
241,19.374075767753894,9.606212178542988,100.0
242,27.497893761137096,17.286051100861084,100.0
243,38.493881671941956,19.57130834347198,100.0
244,24.140774063267703,9.930646855099706,100.0
245,30.49236877297922,12.761917459710109,100.0
246,23.16051379451724,9.978615266549893,100.0
247,23.36196209087402,11.861112408383693,100.0
248,26.189137095445545,10.683167839333189,100.0
249,21.02870032026001,10.376498646523732,100.0
250,31.21812404336884,10.756468437634977,100.0
251,23.047672758567906,10.768614058875603,100.0
252,22.076347772216916,8.671404092607156,100.0
253,27.450470907459106,9.606221823639222,100.0
254,27.275349774626072,12.560897158423993,100.0
255,29.346697646408998,10.048651045159078,100.0
256,35.086983197147774,14.141964829078509,100.0
257,24.12179754430683,10.739622059215712,100.0
258,23.026915336444944,8.905898092508039,100.0
259,21.684300941158664,10.304138629711133,100.0
260,21.707911466373513,10.346618734612987,100.0
261,19.070300181746653,8.932432162223042,100.0
262,21.197201454128717,10.157471941290328,100.0
263,30.754141594154806,14.173034292617775,100.0
264,22.69060022117384,10.451436499053644,100.0
265,22.922526222555646,9.32938740583724,100.0
266,23.894581796073716,9.21849530603166,100.0
267,23.176820032929236,10.23928096684468,100.0
268,21.616727940355176,9.945433387096811,100.0
269,26.478776426719005,10.218808575904484,100.0
270,25.290981685717302,10.178400954225468,100.0
271,21.96125850491725,10.026336288332097,100.0
272,20.146606478538622,10.29500390236465,100.0
273,27.5297991814106,10.339498751904943,100.0
274,24.900065529830453,9.850325327834051,100.0
275,21.33799221289945,10.138360957581716,100.0
276,25.972708933972697,10.804860329221302,100.0
277,25.77187962256806,10.534826798207803,100.0
278,26.668737332572693,9.722864595552641,100.0
279,32.38027873319526,12.580228366811394,100.0
280,21.935086290207625,10.243111599671215,100.0
281,23.572650852958354,9.41821880833959,100.0
282,52.901138750017545,29.44430191432522,100.0
283,26.768770707191784,11.552525983598484,100.0
284,22.868590857922204,9.373965723625826,100.0
285,25.156072449188994,9.901007871984788,100.0
286,21.72990002481224,8.716574586223611,100.0
287,18.516027313037487,9.518606241728218,100.0
288,20.60659991524181,9.607042713554335,100.0
289,30.450526900689667,9.184652427634763,100.0
290,24.0734341764907,9.990132766115424,100.0
291,30.463571073497228,9.388978587331584,100.0
292,19.28220674883971,10.040125654434291,100.0
293,22.880963169684357,10.293969071904417,100.0
294,17.924338150774155,11.435881511825544,100.0
295,29.56579475397715,11.79866120001129,100.0
296,24.64382839659245,10.472565938751115,100.0
297,22.92398841833343,11.313680259180193,100.0
298,20.14401122746912,9.476810889758328,100.0
299,23.322818544635428,13.302740516025255,100.0
300,20.29117068606468,10.138611207084185,100.0
301,21.07866928637827,10.065594597620123,100.0
302,28.047403319319507,9.702105609354346,100.0
303,24.02927014388629,10.120336256942128,100.0
304,27.9130649613218,9.90454332678634,100.0
305,27.76569121319695,10.445598918056824,100.0
306,26.029772605619616,11.103624549431398,100.0
307,21.60448066819379,11.144285292507352,100.0
308,20.262851410124966,10.339339722159194,100.0
309,25.25322571418142,9.341193074508642,100.0
310,25.93907275891167,10.240782862631834,100.0
311,23.305690850511688,11.180529248257233,100.0
312,17.733031046670188,9.9834160663929,100.0
313,29.995830475060846,14.764703889752214,100.0
314,21.29422938835736,11.357563086992675,100.0
315,26.16231990641721,15.052959447276063,100.0
316,25.089996792767888,9.162846659851951,100.0
317,19.524929822119855,11.697479941631014,100.0
318,28.65943590390239,10.56805160272943,100.0
319,22.414242387823233,10.545122931693733,100.0
320,21.498668837492687,9.862384404325041,100.0
321,17.67747452815984,9.614151873134176,100.0
322,23.008813681698236,10.399339357947401,100.0
323,27.188206092852226,10.78954198519316,100.0
324,16.342292421575188,9.624843160728588,100.0
325,19.173585171993658,9.720028915294321,100.0
326,27.824215795110355,10.351918134493975,100.0
327,28.691637604555897,10.424942387840902,100.0
328,18.097533819242262,9.094659471409045,100.0
329,24.89128949770253,11.208350065563977,100.0
330,22.563794471391535,15.23602673513734,100.0
331,15.329318684217384,9.240947903162521,100.0
332,22.00380723689416,9.258283071292428,100.0
333,23.587940597919605,10.501957800119886,100.0
334,19.050618192588313,10.937631858245474,100.0
335,16.060374085489578,10.432086584798338,100.0
336,16.62640683182987,9.979850533275915,100.0
337,18.554068270726148,10.2273430255584,100.0
338,18.057215418041512,12.399706259085455,100.0
339,22.140994891256014,9.671223449839587,100.0
340,21.943752373608906,8.942066380019932,100.0
341,21.744281132449828,10.3184959073069,100.0
342,21.339447224720246,9.192851206639038,100.0
343,21.986981208365595,10.391056430717148,100.0
344,22.997335548401526,9.857151595049414,100.0
345,25.481064868815007,9.386199309998561,100.0
346,28.907499356275743,11.389251909630932,100.0
347,21.346537813483287,10.037602558645073,100.0
348,26.12788045607223,9.18088051382973,100.0
349,24.461367576736308,10.550801960148615,100.0
350,18.606140435581576,11.703053459028663,100.0
351,28.124062771970156,11.344485526155317,100.0
352,26.44396514541863,10.085732659715802,100.0
353,18.780423305335816,11.682563935710482,100.0
354,21.18839517742993,10.095172621183183,100.0
355,24.687378346228314,9.613056487432281,100.0
356,24.129856172199403,9.78033391657046,100.0
357,20.556765500091732,10.240682399272611,100.0
358,25.625778508910358,9.517676077789385,100.0
359,21.382215685609385,10.823644045370568,100.0
360,30.414345211303658,14.506254313333516,100.0
361,27.461973694595844,11.23030614185665,100.0
362,25.835052908396904,9.37482863124869,100.0
363,18.443260344183393,9.037503350808473,100.0
364,23.35810835570284,8.013422088043434,100.0
365,22.31729952999889,9.913353908239477,100.0
366,27.17371848751629,11.996042307437273,100.0
367,29.31411064033935,10.054245106983334,100.0
368,31.434055920133375,12.011278603481582,100.0
369,24.555703308205118,8.848695707207732,100.0
370,20.90793885636354,10.107072334819248,100.0
371,25.99828981191878,8.873681824152388,100.0
372,20.50500657991958,10.73595236304523,100.0
373,18.859213740745865,11.675551516294904,100.0
374,36.916124726328235,19.849248305025064,100.0
375,25.99647406040279,9.281865156083516,100.0
376,25.48065455417877,10.615534603957261,100.0
377,28.246618415513854,9.29542898575973,100.0
378,28.92871429294376,8.76549468779363,100.0
379,28.329012304974807,12.11242153226649,100.0
380,26.261629148546923,10.076413215378993,100.0
381,23.881277056854355,10.615022806634759,100.0
382,23.686075333869493,9.521302431030538,100.0
383,22.112777874164593,9.208444346104656,100.0
384,21.946068302802292,9.579750619953904,100.0
385,20.24624539100233,8.882308532607592,100.0
386,25.188136823629012,9.275544061399422,100.0
387,21.77336852367764,10.06076709117948,100.0
388,26.618859144399025,10.471026042278456,100.0
389,23.464027080576454,9.12979168624991,100.0
390,22.94986300800615,9.65068299459448,100.0
391,28.206612948157233,10.336197310329181,100.0
392,18.052762741867838,10.235785476365674,100.0
393,27.201585034479987,9.826479382265846,100.0
394,20.276983552251227,9.288637497191278,100.0
395,25.91312227671351,10.47916340066721,100.0
396,26.60366502032163,9.88363916864184,100.0
397,24.45010492700699,10.450708512433927,100.0
398,24.56593755937098,11.44106715682344,100.0
399,22.229560434736353,9.040622787290204,100.0
