unit_id,CropYield,SoilPhosphorus
337,-14.730302355300328,40.85629578818917
338,-3.8398148545338397,70.5657205040389
339,24.792287995615034,61.78848097794316
340,-6.371958994853773,37.577092647429616
341,-3.0709508726628645,50.935232452321245
342,-3.5680675317595174,62.31933055006205
343,-6.1503692106097905,48.00253291466892
344,-10.079722605693364,63.11622133992308
345,-9.512244186167289,62.54633619639658
346,-25.93077196477413,49.4791766265417
347,-7.803188495594947,66.6715492462593
348,-3.4260878636978074,33.13050362178807
349,-15.101361384099922,79.91210693943502
350,-26.770622254453937,38.68169172289632
351,-14.531332982515409,38.68903665112091
352,0.5212469124237276,52.8495889994676
353,-3.0252990894538367,50.11977670225268
354,-11.953703621276969,31.178903243989083
355,-2.825484660246887,53.54888600317932
356,-4.8965017001709015,11.791616050506306
357,27.757859290591124,55.40652126155018
358,3.9382691439076853,68.71610452656643
359,-2.3950227683876064,54.50811292173259
360,16.21626825997874,72.70261724580274
361,-24.525422285567547,63.305295292198664
362,-25.750859527546552,52.350795270408064
363,-8.621787106501753,43.534191375555366
364,-9.339244695891697,51.35685431592202
365,-23.40306821466647,45.22384290493916
366,15.091135600933843,38.03864329434653
367,-3.252051989184442,50.869395773426604
368,2.936975447704637,52.635963165145995
369,29.138726147232287,54.69539463649232
370,8.334826712997943,54.73672134235301
371,-21.223424895119507,42.25033177557246
372,2.1237500312113977,34.95614009570174
373,-28.95062832810472,50.99603390357234
374,-6.332369215726265,45.471009406983256
375,20.601736651917932,45.54174039926655
376,-2.3943858796292234,23.67146549657212
377,-6.873416951232681,60.77429987103857
378,-3.7034135674540396,48.39014527253748
379,-5.160239630633171,42.80524233294972
380,22.567091009312623,70.1473329219744
381,-5.007639877020458,81.14689787702287
382,19.699120243240028,71.78135770802356
383,10.259209429659528,47.46682771694986
384,5.616051299603997,56.772193345472324
385,37.22971077990681,54.650522700054104
386,-6.940594417017264,62.600119713109656
387,0.687926907710633,51.72955335079906
388,22.173448020839388,53.47571859747636
389,4.242285679249143,27.930537426448378
390,-23.407780621636313,26.87785472605873
391,-12.171746597096403,48.98444773451606
392,22.29125300599846,62.23044830645082
393,-2.4344342565167176,31.51046884824617
394,-14.056448235583245,65.90522627014558
395,-14.965654546502009,72.32142966950765
396,6.316643636950583,70.09385603928426
397,-11.069776224835998,48.81965496283945
398,-23.73514771185503,70.84222315975849
399,-15.975451152087588,50.44529331937608
