unit_id,CO2Enrichment,CropYield
161,45.65423727515056,-8.770645421120967
162,79.91435159312951,-12.05463927339974
163,76.60635861089143,1.6902941586812488
164,57.70085330889902,-6.152504058819742
165,48.40841411187115,-25.275652872290003
166,63.935637958904316,-12.055538542253796
167,56.98494646459254,-12.900156951907608
168,37.10043105418285,-24.363394570187435
169,50.614117398894926,-5.501615699278604
170,51.41583403627716,-17.98546759690673
171,62.510240446664014,-0.6808523232802268
172,27.369304710110914,10.443851827140923
173,36.092759976186834,-7.936622571616379
174,34.29192526477386,-24.204430292258653
175,53.85475142495368,-15.431705007081792
176,36.76529845111815,-16.046781220381703
177,30.27051172195268,1.0273897092879358
178,43.53007936729568,3.8475451221035155
179,46.10374637271378,13.724808389699913
180,66.56567724095895,-24.557699621906334
181,58.50039106914184,-10.44739116612411
182,35.92962038094575,-2.458109870634636
183,38.67330180484758,2.5867524676468383
184,41.34011901429157,6.979600610949998
185,56.59418851187447,16.564189723834264
186,83.5436137150827,-26.14966511436107
187,29.178939759375055,-9.723877692580635
188,59.68277886994745,-12.414751006256443
189,36.86421548006692,5.722958759922501
190,54.94710152846092,-4.757459543689514
191,32.322768492671145,-14.087487309167578
192,46.73147016019974,19.912302576005448
193,51.721342537804766,0.4188166807083862
194,40.39888244504539,-1.5727462802355192
195,58.131297920833994,5.906113947467187
196,54.04062092563788,-1.3067308540580824
197,49.08512354889919,-12.157473440539912
198,47.91995671819657,-28.719609719426888
199,51.530222164664515,-0.9502802237653354
200,61.26523511099067,13.285623348537987
201,61.00275181194836,-13.385479421072302
202,42.30069693733348,-14.544740322732945
203,35.08260748632605,-5.313686786857253
204,31.38275678784117,-11.91320463200049
205,40.160398448919416,-15.503416919459568
206,49.50357261968846,31.946371815069533
207,38.63897490522816,-9.602847240007812
208,64.2176299102114,1.064796314924612
209,46.44377251222968,7.511407409983563
210,49.13273839054512,-5.124609946900892
211,55.67879999555406,3.0583070750346675
212,51.402194916651155,7.360553712861755
213,67.3690003378991,-4.962396680935395
214,38.02196379795251,-7.762612167684021
215,60.20201558957908,-10.71602022957951
216,58.85425133918694,-14.341339831691345
217,65.29554632355045,-3.574652022222778
218,28.19812263054058,-29.784485335796738
219,64.03558661301871,-11.815912286468361
220,42.00154755999901,-6.3084750656891995
221,72.82606130100514,11.926316541992069
222,28.83489599332843,0.06335075339021579
223,31.678124389912224,-12.416057779724786
224,53.52826421015684,-0.7535016183922512
225,56.18364899546458,-3.078341865423512
226,35.30098624787723,16.98214402817967
227,43.028692121702996,-20.91160404199512
228,61.154129539651926,-6.135107506691669
229,61.31205127677051,-2.962816955856236
230,49.269434441932695,-19.726142904370242
231,53.29822198055236,-16.634231682866762
232,45.313253702701914,-17.45975075795568
233,41.5838299123394,-5.727127768030576
234,65.53156268358978,-9.134210615561454
235,56.224052542831195,-8.151003398473827
236,50.46047416112525,-11.907475986972818
237,65.2698519937963,-3.407965152490564
238,45.839782201216394,1.5897116999604253
239,44.04482107465128,5.405410057379225
240,53.00599830192962,-7.120940358036936
241,39.55947039931715,1.6061510193700284
242,66.53355569703872,-0.4532596989870161
243,61.27395691380449,19.731797979296722
244,48.611398197078955,-2.3778795487045508
245,77.02679364354357,-17.691494313297937
246,40.66535112175224,-14.995142429198392
247,52.36548409909472,2.5552917071057553
248,64.61811384157633,18.30472507635083
249,62.03692359994769,0.005487486122360774
250,56.95817797698194,-10.736302662898009
251,52.011746504534905,-13.9927650209688
252,56.992764285511946,16.647819851354257
253,33.19947842285366,-15.531421101083831
254,69.08466760816162,14.505876054769786
255,63.03567277602169,-19.333630055100357
256,72.10737925283495,-1.4622030512517945
257,40.57546762870441,-14.184563102724569
258,33.515022365052744,-0.6299618653794146
259,57.676951161471834,7.225663793988281
260,64.37097035780795,-8.480551026535295
261,47.96551026456743,-4.011068178083467
262,29.684533012236216,4.712283093097234
263,54.723222024390346,-12.968986243495587
264,61.80189462309694,9.791444624263823
265,50.48692186888601,-35.96275220950309
266,49.693063090139916,-24.164457214662768
267,51.61588869828645,-2.8673802742640664
268,58.60533343566015,8.704208835292434
269,33.972487274835885,3.0201118120659536
270,65.55020036157201,-6.452639880091374
271,52.02247991218021,9.394588908129142
272,47.87216026065322,34.63316678209486
273,68.36713138303539,-15.985012674665956
274,58.61387931155824,-2.059233932856879
275,38.94502424381014,-12.557212141449419
276,45.76141394768355,-16.563734554149008
277,48.390679118895086,-6.259203116721162
278,41.544892535535816,25.802643544501283
279,65.8668936719019,-16.551956903232654
280,52.36948156891152,-5.649115535608368
281,33.58473333860488,9.423743736694288
282,57.604069744483404,-9.907543053909876
283,41.70837812265781,3.436218373210074
284,45.843649127977145,-4.591519531896701
285,47.30139228530816,-15.294763488325623
286,26.700995917538574,-8.331308344273683
287,50.746155910933815,-15.484553836907976
288,81.1026703880598,-13.209733806917242
289,50.6768901541617,-9.016106025481161
290,55.42977090893019,3.9221706105437937
291,31.77145590594485,10.712104647728603
292,50.41857898175711,9.576510151853306
293,53.58076487915305,21.18122780326184
294,46.06805119503046,-12.156246227602974
295,49.471364927274124,-6.123420028579724
296,49.09817012848996,2.514618980718784
297,50.48788970946798,-25.589770018177393
298,36.15844953409223,-10.927672470097177
299,49.01794600604153,-11.826863517892217
300,56.09514607206167,-5.768988897741207
301,40.363078235883194,15.075594440582366
302,57.36425563111629,9.315710369889665
303,59.870671859726045,31.539954418207984
304,38.70977462283417,-3.6743776051846435
305,48.06825075145439,-2.577739620557624
306,58.23263778300339,-16.98644600540277
307,51.01367087799955,-13.896720810912512
308,46.74228457760198,-1.0720176076100008
309,46.44712142293054,12.905760129095208
310,23.938380685487097,0.6365880321038185
311,53.01490226955053,-12.607552769603863
312,53.67056622921692,-5.574279190423388
313,35.09948625943507,1.6147416900919822
314,31.18483035356645,18.493650766736327
315,42.39180699881627,-16.203628907367975
316,54.02511546554659,-9.463299571507227
317,50.308191565328755,-19.25553049804628
318,51.128452456908974,9.574257124820395
319,37.468449721439015,-18.19747158738678
320,37.6348110241848,-3.3828959567302377
321,71.55361760723439,0.7007790934357017
322,72.4175278387269,21.21627353179717
323,57.349063892038345,-0.7835477915761588
324,55.228970489468374,-15.402614880182744
325,49.46214892219651,20.94252825466854
326,58.02300140592024,-23.625841961326074
327,43.07462804543475,-4.493578301537357
328,34.32732523150429,18.216492922804367
329,69.63712229445186,11.234636081997238
330,30.482094918920033,12.092424428790892
331,49.23705271002653,9.80891450310708
332,36.466980604804284,6.3902470591878995
333,37.52277983491921,2.1400863229620377
334,55.01474198541138,-9.772392375342204
335,64.78318443570272,19.57047854095266
336,55.08125465390102,27.80947406598861
337,32.914619808552814,-4.0761697649818665
338,52.90617445872528,3.7960573805977793
339,56.28898603913747,-28.83277910318647
340,53.49797994607144,11.82703429841606
341,46.461976580019986,-5.277810117459744
342,40.864693912275634,-1.86239682965841
343,49.61585839459735,22.143971976275793
344,62.30501373298458,-13.022114167492802
345,46.660242830730695,-28.080164396382884
346,45.898462738959175,-7.1289067521705745
347,39.07374972928454,4.0615878125348726
348,53.45882952131782,-18.798311911132078
349,60.34314525843443,-5.088588987375021
350,34.302520608476456,-9.168117064880727
351,71.1974122925223,-13.098919069759647
352,25.26909769594699,11.290898526717582
353,38.08123822666186,13.833627581458128
354,43.55819057353081,-14.137563026782797
355,40.19009696853837,-18.10510632950931
356,49.99380048202473,-9.030624578895814
357,62.480576661505964,15.021635208742714
358,74.2348135140906,16.386263843710505
359,54.844602228196436,-0.8241630628317642
360,43.1932476235138,-6.983416116774639
361,40.422516767745876,-6.606707618140194
362,37.25925863860805,-24.22203051121668
363,38.39494111304698,-3.682603145693405
364,44.82234861588956,-13.742999094896497
365,48.387411915048354,17.699413618622682
366,52.476271874351326,-21.93831874638464
367,53.43733184361262,-3.6924801374517404
368,38.5407523121947,-21.93507102800298
369,32.63981676823696,11.667467068291403
370,70.14515744026238,-4.1567331940960734
371,37.49105962411626,-24.19580185757389
372,34.743981872981834,17.758265409720536
373,50.478616686501795,0.03351100871494639
374,58.42744411911811,-9.822478900670959
375,43.70746011364157,12.761995940179288
376,43.07006258382367,7.749388321993474
377,55.06643786877804,-11.774655026686325
378,62.69978476969224,6.4303920180297025
379,35.05748404895559,-11.345898373381644
380,51.88572496840319,-32.028316386997915
381,34.451183957303684,7.510055041941884
382,64.4141616269147,-4.956650054224768
383,62.690456304249096,-6.588558051700608
384,66.28459266603505,-14.940175545658835
385,39.44650139690703,-17.740974524170163
386,72.54404143510183,3.6462263288132153
387,42.20526485966797,22.515597628843533
388,36.378554097303535,-13.615849506857828
389,31.391484420714963,17.48508289768962
390,65.56053298016639,-3.1746568162857485
391,69.4312100202532,-19.299959469851267
392,35.870266647440346,-1.0619079271193037
393,70.95562036862059,-2.4954922391115213
394,65.24255967719122,-12.445390485082736
395,41.34699118153233,1.5468704465725927
396,38.28745391035975,-16.09078160112991
397,39.57825593037987,-11.873381684510235
398,36.40976003104187,-1.5454273348632377
399,34.586000541308884,3.9797529443041118
