unit_id,CropYield,TissueNutrientAssay,FertigationRate,do_FertigationRate
55,33.740331810474146,32.696408256803394,16.348969192145095,20.0
56,32.6410532791296,25.76485788306333,22.94032335865001,20.0
57,15.861248178923692,32.21052419005674,21.827388859556937,20.0
58,-3.666115558138928,29.059314583535304,20.99943351761868,20.0
59,0.3772384843864838,61.09265585846485,18.952639715696748,20.0
60,3.582992502290036,38.431186432509726,22.3869689066579,20.0
61,18.37614285718738,21.928802691248798,23.649237284275706,20.0
62,20.922994223644714,13.350411073406608,13.566529970659483,20.0
63,29.179342275663423,7.251076045706601,22.97351290333519,20.0
64,9.567389852302378,36.11761735068288,17.768272613529362,20.0
65,0.7136798894046668,26.213835812245218,18.933892142246272,20.0
66,20.70776000914431,33.889656292240105,14.842212147981353,20.0
67,26.31738079566839,29.54957211919993,20.335859104640917,20.0
68,7.127929649083628,56.02673902824844,17.406061750245268,20.0
69,-4.855823662503078,24.426867165418265,15.081548715761372,20.0
70,-1.2617673779740302,16.810571027788743,18.96832614246041,20.0
71,0.5385406203826824,16.182751649695703,22.404950253243857,20.0
72,5.43310254599567,13.793584331875035,17.895904587413597,20.0
73,7.114731542588351,33.58571941770642,16.225860463795886,20.0
74,23.943281257829394,30.98524971182038,16.24223334133431,20.0
75,32.552583640229294,37.8917356984347,20.81353839519052,20.0
76,13.27087457160718,28.405028022371702,20.198309588427726,20.0
77,13.10644874440187,15.567801661137503,19.96241706333895,20.0
78,25.577080408337867,29.214504006871266,17.995338705374966,20.0
79,11.57594110605552,51.40868522869039,22.151887613865973,20.0
80,8.596235086400593,5.074064861072262,17.817764608187478,20.0
81,13.248289741167738,44.05345185368155,16.35220478442151,20.0
82,3.9726231635180858,29.36120893437509,17.30285095600374,20.0
83,22.023008904323405,13.216198274802526,21.95353331227099,20.0
84,21.528794773539886,24.48014472951496,18.544649986817273,20.0
85,9.794312563268996,46.54179338250983,21.073771512492243,20.0
86,18.805923989951758,36.654359224146866,16.698459890544928,20.0
87,5.171244988723133,47.008291491799,19.344500720881857,20.0
88,23.283159295842854,0.5571867555296137,15.91995696383301,20.0
89,-13.715355816136505,32.614988091509865,24.34007429643544,20.0
90,1.6640933777471227,52.73266300768147,20.8888663175185,20.0
91,3.592955478963417,61.315483714436226,14.956964455326261,20.0
92,-7.692593248779181,38.253875851643016,23.817008819464508,20.0
93,-3.292031014296847,51.75159118606902,17.09875579251028,20.0
94,-0.35248253369349536,11.488264500809581,19.932298194846943,20.0
95,14.313094256463906,51.17255184376444,20.011248303126617,20.0
96,6.394709736127172,38.365174703614095,20.247488461026023,20.0
97,7.41524309028995,57.9334350378141,16.676565617959337,20.0
98,8.442548511047406,38.57953640115357,23.437529087284737,20.0
99,10.75658697972422,39.41649928319684,19.704553795713906,20.0
100,6.577254453120577,71.89321109389996,22.58769974960453,20.0
101,3.9203497971616503,24.364935909628514,26.577137165500417,20.0
102,12.941665535069877,23.32349969508912,21.138882462041884,20.0
103,19.317509938523383,46.85715101279263,19.36317457295395,20.0
104,13.21081184373337,28.59077245967067,19.524819613211843,20.0
105,14.799651660353856,34.59555262623998,26.074140413371993,20.0
106,-2.837614402748162,43.58843396123856,21.71206080556552,20.0
107,20.41863207624142,34.53319620815711,25.39026285745227,20.0
108,23.902169183890745,64.3681688256617,17.218377073824776,20.0
109,5.4847659174423695,33.71519681900016,24.881687065198598,20.0
110,-6.245751658202135,67.01189888967014,25.171644935621092,20.0
111,23.509096965951993,44.51017011906572,26.036197311048568,20.0
112,-0.9961293762495118,35.93373733806181,22.267551043732137,20.0
113,1.477443520432586,36.05896684206962,22.175897976694888,20.0
114,-1.514077867977909,51.9100181772594,19.034925938883134,20.0
115,38.2570995868493,7.756668511717132,23.858508357336234,20.0
116,22.27913175229378,42.950175775265535,18.40318499471072,20.0
117,15.201141585520958,25.472168421144602,20.57937687938771,20.0
118,11.69891621115136,37.95082260048759,16.425673825539405,20.0
119,-10.376667735638414,70.7838580326988,24.16701059174683,20.0
120,-1.85510639087906,63.32814113493724,20.9897475813742,20.0
121,11.636250130628866,9.347037414750869,17.491147531120454,20.0
122,-4.1331941136508545,34.25491837910944,17.368048312175816,20.0
123,8.02443808623956,24.334584542051466,18.87944062826552,20.0
124,-6.578643648607769,45.776174526800546,20.462187092974457,20.0
125,13.444132243984408,42.40733307285613,23.043603297091735,20.0
126,34.57109086044335,26.808416510933732,15.874662601414096,20.0
127,15.85657259925292,66.42798877472566,23.37421647426403,20.0
128,4.547016001189962,28.736300973262964,19.830488495846232,20.0
129,14.545289682254786,32.93139300251583,22.788454973990653,20.0
130,33.39791419981392,37.921569197844995,19.180992576211878,20.0
131,4.867161826550017,25.91238203782538,28.253171348237707,20.0
132,-10.295962303044178,11.406982290968681,27.363697674939175,20.0
133,25.00577784518849,9.895610583823357,23.700514370959812,20.0
134,20.837329134094148,41.035141313057224,21.94266227730517,20.0
135,-13.602264438658061,55.757512941889594,11.472118684551678,20.0
136,14.047336349492499,19.735930667954825,18.34128594670798,20.0
137,1.517117463132509,16.331993765057273,17.306802427465023,20.0
138,29.821864907320716,-1.409357357810915,22.007784014972565,20.0
139,11.967209829413868,19.509727063118078,20.395364420980552,20.0
140,20.43142241198229,16.044500297076823,17.695640417366064,20.0
141,22.63965730197844,4.758238751089955,18.971531408979715,20.0
142,5.699619746396243,29.277383647510568,20.7789591316139,20.0
143,30.279723068543163,39.66262525214877,17.546328455853747,20.0
144,-6.605701408615719,41.574164032180754,22.478261131987487,20.0
145,9.730113328800497,-5.67091854392881,22.674097085244004,20.0
146,41.66749976268263,16.438703489065457,16.139125255490416,20.0
147,9.631133603386587,21.82128971043709,23.62190090275092,20.0
148,22.96490599786793,4.304439059948372,22.66936527103788,20.0
149,7.4115862377656185,-4.669428136660574,22.18123770053788,20.0
150,35.92755403549424,33.82531834139368,21.808635070360904,20.0
151,28.81300538360574,17.608790108613213,20.480003727435086,20.0
152,18.371781487154912,21.65926130105545,22.073009914325933,20.0
153,17.60999005612481,34.484413756383816,18.259016197363508,20.0
154,27.829473542171748,19.47279668619617,18.023999368717035,20.0
155,1.8588321629779008,52.01519944108501,24.404844841117495,20.0
156,10.772373270699802,27.60897368204224,22.608824689931172,20.0
157,-5.714855377758864,40.3434682191805,18.832633895273812,20.0
158,-8.128198404005316,36.602273527933754,20.374117805633958,20.0
159,1.4306428251022663,56.11765303993313,22.82559345145187,20.0
160,7.227610572894535,35.2261791581936,21.692680269974097,20.0
161,9.58390419067256,66.56281776807748,15.673087042084727,20.0
162,8.942602397182688,46.11581409449974,23.145313018352688,20.0
163,7.72663404924937,10.426701247674767,21.205796771288313,20.0
164,5.137331098174695,40.29109449411246,23.565556093659957,20.0
165,23.604869520056774,22.085205684134916,17.01102492522512,20.0
166,19.848811731407473,24.111225866649182,16.111808104013704,20.0
167,8.904093628294993,42.449358442931455,22.451857910848254,20.0
168,46.51820247374637,7.1530705619590975,14.698348296289334,20.0
169,6.84248611404087,33.687359260407106,17.733615020393103,20.0
170,31.958758424838955,1.6003598006615505,23.371303026180346,20.0
171,-6.298035500548937,31.521089205069227,18.18480845352977,20.0
172,31.532733317512903,18.977236903136195,15.600350700172196,20.0
173,22.83617030707883,10.425553129855023,18.901938990144814,20.0
174,6.303701808112608,38.587899625737265,24.501533654750702,20.0
175,22.211110519456486,10.774018813800945,21.03177099853053,20.0
176,15.444629419642679,50.431897645791025,17.460710694980754,20.0
177,29.205111045471856,-8.3190817888767,23.397185919882375,20.0
178,20.23461622435778,27.82938750690236,19.667396267076462,20.0
179,6.16635369403416,28.567822834825307,21.676218639690557,20.0
180,1.295139263840305,8.342839934899576,20.90279271763983,20.0
181,-2.0515880412131167,41.29810231478909,19.842166803511958,20.0
182,4.464949858956668,50.68796289952975,19.41656113759007,20.0
183,3.0933939137797966,37.19415628027509,18.210745310190912,20.0
184,-10.280743641993205,30.056410391899938,22.79763955252435,20.0
185,12.469958940246734,43.915695053004754,18.512692157876284,20.0
186,24.82727888588305,27.276854434100322,19.74264471552094,20.0
187,0.9524711370369543,27.66289658990422,21.451280811903743,20.0
188,4.92712445304646,41.92006508727713,21.021655894701397,20.0
189,24.9483870958548,50.83095234362736,15.810937710967533,20.0
190,-4.603006006053534,37.58454020396461,18.58836256102077,20.0
191,-4.575466934371606,69.24616829030124,16.879503029380786,20.0
192,30.149178930103012,17.391579705747002,27.543293990073984,20.0
193,5.176282123202453,69.3837841439666,24.855686744280497,20.0
194,6.735591009985942,46.189327728276716,25.27276869110743,20.0
195,9.450832467261812,42.74628404175836,19.931695535635782,20.0
196,13.247778266355208,41.17502764603527,23.840068463782096,20.0
197,6.874657013419901,41.94663203561215,22.345401712904458,20.0
198,8.200803423460066,41.966733370683585,12.763395017786983,20.0
199,-11.798810650113888,43.07616926073964,23.44621879153344,20.0
200,15.6519622298466,30.591309153434256,19.330576867928798,20.0
201,11.823521760564505,28.75435790193089,19.76928271240332,20.0
202,-1.3877536024415358,37.16655581804308,21.906212010255278,20.0
203,9.357006170879725,37.857197055486,22.48593374421086,20.0
204,14.122710887941665,17.905279461632905,16.6371834057165,20.0
205,3.3027213403001277,39.37767427147965,18.166903874659223,20.0
206,18.80212475678247,14.964104842485554,18.446277298570674,20.0
207,9.944654672632078,45.9894821180304,19.05723019059853,20.0
208,16.013197446335234,23.958712867110115,19.478033018881383,20.0
209,15.191872615791171,11.311950891710465,21.065057901155765,20.0
210,11.197922161092437,28.13408312582153,19.038183116012373,20.0
211,-5.238635145310749,54.44991534802071,23.402247522886874,20.0
212,19.84098655595334,-2.927197985868066,17.248798856876252,20.0
213,-11.669302496833941,31.465352950089798,22.255172162847533,20.0
214,20.89646206098012,4.330499963600504,18.323531595677572,20.0
215,4.029085081000341,30.382771829735237,20.349468706790987,20.0
216,9.257029323166805,28.707519022510375,14.913971508888025,20.0
217,-9.303008812098781,28.663325873815374,13.083491905243193,20.0
218,23.379889312436198,13.606792680691457,19.25016866442726,20.0
219,-5.364324320796323,38.864708731492456,22.551123389499494,20.0
220,4.055929366866037,49.459998356294946,23.47766707941467,20.0
221,12.933776206320559,45.57845004782449,23.27825942271446,20.0
222,-11.633151887792298,78.9319841001082,22.217869902490165,20.0
223,8.243312567716933,39.46147280133891,16.879224771744788,20.0
224,9.191315636799786,58.218539965686354,15.56814603659705,20.0
225,11.332946259834735,46.47164298693872,18.818311380445653,20.0
226,9.5758707818342,50.9141966019081,21.755578391991136,20.0
227,-10.394903106712263,48.28178558324424,14.554536321755656,20.0
228,0.6045660051856281,21.579732869589076,21.437537487900844,20.0
229,10.637673174179238,49.08095718455975,18.88490810493002,20.0
230,10.690692016312825,24.89445767243582,20.849468155867434,20.0
231,-4.533762279680092,36.625227771327765,23.507078813371034,20.0
232,5.121400775517522,35.05963736522352,18.54579031231974,20.0
233,15.56382310563568,32.417531903565276,19.39866250038859,20.0
234,19.516129593329577,13.978160115811388,23.930582260617086,20.0
235,2.5218612162421223,35.39104136260441,19.53718837113552,20.0
236,8.443072241345893,64.35503412259251,15.653902945043203,20.0
237,19.487906688399143,41.10118378073031,25.419345574509112,20.0
238,-0.1943453887648765,23.44083155419778,21.25540586961112,20.0
239,13.503914775138481,35.00841545336205,24.406005893153534,20.0
240,-4.641404154866601,29.743879744461903,18.92104604172089,20.0
241,16.42308118035213,17.455173271429437,16.655675849983684,20.0
242,24.489399838404633,-13.127716785973018,23.40698756512426,20.0
243,21.663893155553044,-6.905427503559018,19.677624824180747,20.0
244,10.97853897357844,6.693320642851312,20.839029985006967,20.0
245,19.452858419895428,34.91952445069174,17.47300637830153,20.0
246,8.817424851415373,39.63928438890445,24.309563843986094,20.0
247,16.336317465095746,44.396240898484876,18.93112740096837,20.0
248,-1.0885165782416593,39.55682063639624,21.829926577961807,20.0
249,26.882027514505985,47.54930232367721,21.601607687721973,20.0
250,5.322867369301924,56.70001765530308,18.858632022090134,20.0
251,2.4365479641507624,36.55919052576101,17.735873193446643,20.0
252,22.267510130062824,10.331520734346245,21.13631274564166,20.0
253,12.125387435641114,49.81952216932367,16.635067903623863,20.0
254,19.295047108190438,33.539946075705146,18.179243198364944,20.0
255,14.417434658668814,25.314560813941522,24.00401066712318,20.0
256,26.36670288849245,8.9287015683375,21.705121895329896,20.0
257,1.9946571880369492,24.072795807834844,18.685325501776003,20.0
258,9.708132989247805,10.244267957559238,22.891348825780256,20.0
259,15.585311520916818,10.728383173683987,18.92024252696083,20.0
260,5.690272258498922,54.7763209799875,20.245331673473256,20.0
261,1.786516740899966,61.44784309341122,20.470226610716594,20.0
262,14.32390654851285,33.33124860854888,15.426322348284238,20.0
263,5.886418418943768,74.56953296708514,23.24327445193068,20.0
264,10.71544458902705,37.28038226244928,20.246419604236046,20.0
265,30.965681369824164,22.327481850941723,16.484552623316105,20.0
266,26.55172523364819,25.080337061720684,19.352162760282052,20.0
267,6.811580280461378,37.02664636486059,17.086188377972793,20.0
268,18.45708438924556,47.0382035306572,16.18669247898512,20.0
269,7.949810462496009,24.388815056867465,22.555631792702407,20.0
270,5.114731341867367,45.32938043939982,20.212966693956112,20.0
271,10.596927251733687,33.67690720543723,20.710768065984848,20.0
272,6.392039122573903,46.17686293195401,14.485201940138989,20.0
273,16.260965889962794,19.480318833928564,19.376201734558922,20.0
274,-5.491246627281566,25.777170017882465,21.457739417683072,20.0
275,-3.469399438039519,32.315041928692494,15.114398051201213,20.0
276,31.553375985583035,25.948421220077755,21.90275697232565,20.0
277,14.366735245447874,47.9412792280567,19.48323594191572,20.0
278,2.3130295129913288,-1.6639606195813457,21.559492946879196,20.0
279,-3.1927260065202065,54.12287591941039,19.04944632048362,20.0
280,28.52133681210152,60.02481505487197,21.336445700043566,20.0
281,16.058929016068237,21.575108796232186,23.438299870680986,20.0
282,11.284629304142385,16.064726171420126,15.89600356309704,20.0
283,15.783327972383866,13.312813691593645,20.868340939226275,20.0
284,30.213262026279818,4.023634059013819,14.933579354995619,20.0
285,17.538302843566715,35.12858548348626,22.40558255315724,20.0
286,20.437677669120596,17.227287984616137,17.833666933168985,20.0
287,27.522460212365477,33.328412486653875,23.957343397277448,20.0
288,19.735337967523144,37.66024226178853,20.636737737672462,20.0
289,19.57138013622407,6.90999701600736,18.390935658257106,20.0
290,18.018755989211886,37.93924893610652,19.16478087229065,20.0
291,11.687090832788275,48.14381270109943,13.422806130136355,20.0
292,10.920581686169808,35.97195476469707,22.865545228051612,20.0
293,-13.12232532274994,29.72412085581267,18.79787548350914,20.0
294,1.60219497601571,72.58070288826461,22.27747270933142,20.0
295,10.451240926495148,54.37282925518546,18.35536389618956,20.0
296,-6.263539195343824,22.94671847507241,20.338110213879272,20.0
297,17.154020118864103,27.33706280097637,17.247074228893954,20.0
298,31.93123104474626,31.98035785348282,21.94700854655619,20.0
299,11.853668173740123,32.34943093486185,20.598467295224907,20.0
300,18.3461734921339,40.510328513649455,18.190451670735225,20.0
301,14.386193497634544,36.020874077293925,22.657791423252547,20.0
302,2.604198170524519,40.32042500932476,19.617992456851937,20.0
303,14.148190652855568,52.675074837770524,16.962731392524617,20.0
304,8.529180853303043,42.117842527101956,18.49926490832269,20.0
305,16.352614777644746,32.798560982278,16.513902326294303,20.0
306,3.8868575853220335,42.00336109804852,21.19521251107569,20.0
307,11.404588486952543,14.22669138638036,22.5633913794289,20.0
308,1.783789863194789,33.35811451953908,21.024265917596942,20.0
309,32.86886735108911,21.74687341261984,17.43381991942975,20.0
310,1.3906566317475484,46.616474812735476,19.4230025102787,20.0
311,8.256188853624913,20.41416849806186,20.857300331989183,20.0
312,15.795595618227466,20.45088601615993,17.427124427142395,20.0
313,7.967505494394198,45.89157200638932,21.619203932535914,20.0
314,17.004229168751255,24.884881735073165,21.89485665709979,20.0
315,12.628829421186198,25.833075417243293,20.696126348191235,20.0
316,7.413921537748779,3.694000472868563,25.156647325837945,20.0
317,24.339331103897482,9.87826988697825,15.624461717896786,20.0
318,-8.029297142304486,17.001035777419382,24.313614744971055,20.0
319,3.093719346547785,0.6420134632714287,18.673157207534867,20.0
320,-0.3672347610761335,24.73422758249962,18.48848176998626,20.0
321,6.182525538341113,28.211654739039936,21.59445268003113,20.0
322,8.186769709236726,38.4565573550395,20.130324897161188,20.0
323,-1.5845745541392526,55.46129268257472,16.83894259021585,20.0
324,17.37922590485114,35.133397243229375,27.319461342646374,20.0
325,14.551060873152235,34.7766619397118,22.935768132759126,20.0
326,21.36256970881154,49.93348246566616,21.846513652113632,20.0
327,13.713029111679283,28.607913077818367,18.314509498847677,20.0
328,1.750146790564901,47.118451358148874,20.307737804992776,20.0
329,6.251968819106968,17.5077237975488,20.962284951148902,20.0
330,13.410350355678474,42.87754325226138,18.40450001318907,20.0
331,6.73368589984112,24.34479526474814,21.74884573283232,20.0
332,19.961346261321818,24.91612494617818,16.750113220013354,20.0
333,0.611370287048143,60.68555432799387,21.253402119794846,20.0
334,-14.044053028972144,48.03402857251899,16.90969017486932,20.0
335,22.584002465396594,19.361133260762838,23.969650498198178,20.0
336,2.860797647674734,29.239734338658,17.458595539528485,20.0
337,1.2089848922655761,29.98595945889372,20.169098453104727,20.0
338,30.328055973470565,-11.195048670404562,21.1877436892183,20.0
339,-2.5094755281806735,6.1282995897036265,14.23070995935688,20.0
340,23.822097962847035,-9.246147239890295,21.38688740411897,20.0
341,22.39727866491277,37.82589780771853,16.99446859967269,20.0
342,7.859193361163164,59.35448313632219,21.57170175844161,20.0
343,22.467597817675205,39.319125307487624,24.10569105435149,20.0
344,12.920238640306192,27.645636850593807,22.102820089453274,20.0
345,8.08925804672974,67.50333830720771,21.092325835054822,20.0
346,24.71598391134477,51.48992957820326,19.623390107662477,20.0
347,13.026907570114428,15.00430929799738,22.165100291537637,20.0
348,1.6395319379393127,42.89293036298541,15.953438313649134,20.0
349,25.124283376202975,26.90992589419031,19.629881564719284,20.0
350,4.363319650598521,27.282616458621618,17.92921108251182,20.0
351,18.71331591249603,41.370847485160056,14.378291866240602,20.0
352,-9.24729904256974,33.93846892951291,22.49309843995396,20.0
353,22.403890753834734,33.389760146844004,19.577429048992776,20.0
354,14.371385960589926,21.15807606928609,18.965379686289822,20.0
355,21.80002995718494,-1.560602965623005,23.113442683796507,20.0
356,18.395369016745846,4.879836242466123,21.377021717780245,20.0
357,9.267248261247042,33.13476747563775,16.266564106781214,20.0
358,-0.31419548963531785,37.36053888195726,19.44633169227887,20.0
359,26.216893747032316,32.74985124826097,22.718830391592963,20.0
360,9.830509055162228,54.699345929473,24.74938818646011,20.0
361,32.881875156409166,2.4027918807584143,22.95245772639647,20.0
362,15.426547687148904,43.673125493897146,24.884225764534218,20.0
363,3.5122498685325727,38.30064437734206,21.65684533199799,20.0
364,17.88567560044411,17.604357290864534,18.14403682030825,20.0
365,24.060463818028296,21.967199699779727,17.763073180853105,20.0
366,5.828056350753378,20.599180966235455,21.390774870376777,20.0
367,-5.828379645543657,38.73438257686446,21.84242326570201,20.0
368,21.61955223429843,30.447383125425517,18.470352703716543,20.0
369,5.079126839765699,58.413685731880804,17.192097584580388,20.0
370,17.231198941959242,48.38022652379337,21.60989130979039,20.0
371,-4.179671395223336,12.371468631201974,14.413394432422505,20.0
372,12.280772568047428,53.64406734385547,17.613999828672533,20.0
373,0.16065324867417985,34.31450184009045,20.91875731812101,20.0
374,9.137887340927183,22.738723339594348,17.871851793543634,20.0
375,-2.5085881143087447,40.96299245928077,18.35784607272443,20.0
376,26.363482455829946,1.1951018999713519,19.587014901215912,20.0
377,8.223042332269266,10.094592392502673,18.109972099883827,20.0
378,28.6847066838767,2.134346402672058,19.550048230263258,20.0
379,14.016936570909447,3.0931156689715067,22.002715435312233,20.0
380,6.173517280230616,47.59483513478857,20.614412767302007,20.0
381,2.2196829475674784,20.92301915234885,17.27039365024386,20.0
382,8.888214192186854,30.991840783633453,15.252653414047241,20.0
383,26.227487621972173,12.979117721630189,19.295137879129637,20.0
384,34.85086781258065,25.06854925653785,25.71210234450151,20.0
385,19.59730994367712,14.492620705578787,16.715747372417447,20.0
386,9.72581209921611,66.33264478804966,22.545867634647934,20.0
387,18.097894986006352,29.133102438148605,20.982767398692584,20.0
388,5.628101233199873,50.37963146264718,17.829572115985627,20.0
389,16.98606548069876,29.628842150207717,22.005086653509945,20.0
390,16.642028755531438,32.79527644369709,17.743699479556586,20.0
391,20.790110960743277,43.28065472532883,18.629408430666587,20.0
392,4.224831025784057,36.1821909403501,24.067530633376315,20.0
393,15.598851634204895,31.874597794587025,22.706685241116453,20.0
394,9.947920960008947,27.73084947823228,18.954513475988925,20.0
395,5.0645790132592445,46.610988678758865,20.491245288855527,20.0
396,-7.630024032258347,8.748035684842911,20.05736834705512,20.0
397,34.0978735465928,18.41092231702566,20.041982859515016,20.0
398,27.94290311174837,15.986674742520249,19.4861744576408,20.0
399,10.766570434898213,6.278197453890643,23.952060307153758,20.0
