unit_id,RackInletTemp,FanSpeed,MemoryUtilization,DiskIoWait
28,56.34352137863045,66.97326071868342,29.456678236676698,29.29385063974722
29,76.50015971241463,48.63973346807533,48.71029728165311,50.698642469378164
30,66.3828728640719,63.19872919938234,46.35343804579987,46.784277195580984
31,46.976452214620295,46.18357151786063,28.766230614493214,59.08196854769167
32,44.70152944396984,53.076818384457226,56.74035173239009,44.58839050369207
33,54.153973995772944,53.55624549561579,56.08827862756513,43.30190427268302
34,52.06353214658498,68.4333396030069,51.56692327805151,36.3175348264429
35,60.64522716273201,55.34358142989163,66.29577312137165,50.11302160173456
36,42.03384982413146,44.15504369179654,35.92016872754168,58.37740531457456
37,39.47255973516901,34.89803306452988,52.654473771963495,54.036034804325254
38,49.73586477700553,64.0612341051982,36.9645239568074,37.45008223185695
39,65.10509259321175,55.372655633845696,38.23226248804611,45.08999811647975
40,61.5194988837314,65.76765729954126,40.33181198604704,58.17388761432513
41,53.006459137418496,73.58813067054103,28.65783898389355,46.172318845499284
42,67.62896803623171,53.030985003781375,30.22723384192903,40.03954715055907
43,57.29734150472347,68.52735976835777,49.20451908396945,51.6165669102407
44,58.149637563004426,56.13903367115773,42.01342174589619,52.01800862525393
45,33.34539164213282,57.370277948379616,44.538830700207356,45.0372093731482
46,62.503077785600496,60.52412639341616,50.62487046220211,56.18777390222327
47,50.012854183214806,56.57315277524756,59.03454070074779,50.38072569571577
48,53.01044649414489,33.761354409683165,32.72905487565684,33.2337691110195
49,50.31658842897327,55.49409624794813,48.830607938356984,54.155552056485824
50,51.04757849247873,35.575338761620294,38.54482996489994,26.1565550902941
51,67.1635956452296,59.07289508157796,50.127666719341036,31.58809596940171
52,50.17748577400958,77.42381123937784,47.94540521275485,53.820674047746145
53,27.989731511580025,55.469200152546854,56.6755629940638,41.040114181284814
54,54.69156664649485,69.57971055848454,31.810297031631134,42.3915041247487
55,45.44384898655498,63.52293069771408,64.71784444785911,58.07489906518943
56,47.65759686350458,56.344862794364694,45.14076365964182,50.4848879385671
57,62.57986332808625,66.75946496033144,44.14653679176122,68.34593030644876
58,49.39059983475878,56.50958554560615,55.248018233637424,35.7318158573649
59,42.187047392158185,57.45410191933938,48.75988756788996,28.948329265132852
60,50.25118920242919,68.98116241839374,64.3532479327795,63.68223143526561
61,63.801941197220636,61.04670733606494,53.216078544032534,41.55237121665764
62,43.77762053592411,70.88530231559649,63.71152643245953,57.28008854178333
63,65.03914565784893,68.96959040117396,55.358584272800364,45.78119741357163
64,65.1270489126585,53.98281886591363,63.616561131248176,71.64384626221779
65,55.75054360725179,74.46033694107554,48.210672427046056,46.84203744551842
66,54.260979299845076,53.830661434042554,17.566618738275455,76.7956081176831
67,36.89896400233009,50.77434311286437,24.636516014983048,56.72715530732715
68,48.21045343436901,41.371733589583826,54.50169749842678,38.29228035491246
69,49.36437653792559,65.37948004936759,68.22336959072547,23.95880782868259
70,55.97165949923423,67.35260329302041,45.069114803176255,62.67631362937903
71,51.72821972897114,64.52884641337553,33.163826996140465,54.503645549914765
72,43.50948643099951,68.13011815109648,43.02077317799955,26.82354125759976
73,35.3316725242149,54.736549631377926,46.156521572464435,89.08318778582893
74,41.202465896388595,38.551685663863665,54.20726569669914,30.548696350142897
75,71.38273073685464,66.33249061602955,63.01092688622256,43.99991765585538
76,66.30806825637166,57.512211046600896,26.545080702507796,58.308369638535275
77,64.09396434638055,64.37746126927004,42.09306379630949,37.127875040800056
78,59.34957266470958,61.32047407685269,68.89252235224944,44.27194244354516
79,53.949374180431,66.71930847700598,50.806017089616134,70.35873152993524
80,62.73848175134495,75.79744180354294,25.10440139173778,47.85059100068976
81,74.07223285412998,48.43613243459105,35.787537890185504,61.81631505043323
82,65.66480303003563,69.0246837555923,36.12853321495793,23.751632491317284
83,68.10038096349165,49.490195060869006,45.7235958968862,54.832749349827004
84,61.78106796151338,63.31657797751069,42.46861165761475,42.20752448450055
85,43.71898960865127,73.79688387592395,47.48626279572788,47.0668968331433
86,41.728576561792664,60.56037235568576,49.64436158047131,57.16184588143973
87,39.78414568691027,56.46213044406235,43.82780574935774,37.91428282101595
88,46.12850503412502,65.01387207668823,51.814875175629176,56.53058631917237
89,56.18089597679773,73.4194555113998,72.97014205280979,63.784098348008754
90,70.48817462865959,63.22185895819826,59.00584612753905,43.60147078402881
91,48.495525200626496,67.56385835259762,41.7238786772123,58.83386313637399
92,81.10385577139128,45.11884388769358,40.412819174023916,57.34971997858434
93,49.76550845211996,55.636669962329506,37.03686033535413,49.86489522097517
94,60.99571094769357,67.23963406862734,54.87753834898705,38.24706865732051
95,33.24444575677194,52.03167222377385,50.521796957441474,53.508232815797236
96,45.82232635085286,57.80833406647086,41.04836082086256,34.99128983494008
97,61.81419299181069,55.20322230634948,46.604842957307284,45.54574675003172
98,67.61501525141237,61.03024039539113,61.497636200849456,44.67854784486886
99,58.134254325652975,43.79271498105142,54.56409299932987,49.218141239313965
100,42.82641541035901,44.71963905545969,34.19214882322099,45.86608355439477
101,57.592538617035984,61.947044844833634,70.71981381506932,65.94590043569286
102,76.26291905529432,63.19110627200139,48.67630776633679,35.42315331724264
103,36.43647205010783,75.40043550277835,61.90612862655624,45.106826215450745
104,38.56308180026505,79.53301484615365,62.115004956732015,25.490113513013924
105,51.307640539415154,58.64158616869782,52.51976620489759,53.52346360291825
106,52.81889367170298,35.60881820410705,70.97557125563914,39.41985037344815
107,51.850650704354386,60.69482190928678,61.65206171667484,61.27375297058609
108,50.45390732042973,43.4887432976485,64.20374740985136,51.41661702128119
109,60.99146483077993,47.563376477087076,53.633849962790855,49.93347621590513
110,61.762129869766184,69.88480118636008,61.774664043915955,52.489758991108914
111,41.917843950993266,66.07217922386214,61.70392196802391,57.22380083490551
112,64.47129337770775,49.598864273213515,57.82252277958083,36.4028266769006
113,29.515270349523718,51.94990255093426,46.749563171112925,55.13445090840666
114,65.40530133823682,70.20014247746707,37.99627026712146,44.445350996673376
115,45.24946949786913,51.128465466985006,34.90040111374489,43.85632066596396
116,50.61920853788979,61.29131186083994,39.400587326337195,41.46747689983847
117,48.65399146918341,73.52385775933875,47.519257219311214,66.022984444427
118,57.731427813825185,75.88316447302414,36.68284315545366,60.25288792704605
119,44.928089973272776,57.52001895028247,67.80342570860077,63.10562122791451
120,50.49367444998304,65.46395628143402,43.04652962150157,47.388322796524164
121,63.33248744684748,70.98005279438013,50.253481571564365,57.49033454247181
122,59.717855579270534,64.28764234733899,55.812487623650604,45.42828932141645
123,61.55190874490123,55.356668101460116,53.145624917794514,49.117901761580065
124,50.60957819653147,54.329640172836726,24.1369501676006,49.36571829253187
125,49.95305225530467,51.23550724798607,51.06474673172497,58.179214831288746
126,53.44024721267201,59.93209147227395,51.22189184298483,41.86519373405554
127,49.989092455606595,62.578291948328015,42.932875993051816,49.414580324436336
128,40.68193097180709,43.34527611879659,41.8434492002159,21.858215640345726
129,63.38905503629711,60.03962693857726,30.71262472019989,61.68954089891598
130,54.1105015637965,60.82253635701791,49.89539634295338,64.0623256606378
131,61.916514053383366,56.48297171184037,39.121651017193045,16.43269882458326
132,51.47196836498451,31.59281726460486,51.38716192350135,38.950448048060316
133,57.7806145106887,59.81882419710064,40.33098741548618,40.53828354978789
134,44.423793530225076,73.95364634842282,57.1245132645081,66.83655185976642
135,61.76335016239069,60.70307635111795,22.690410328132874,60.64862630673557
136,42.08247007267121,45.4336559865201,40.07662185236798,48.652979007469824
137,49.95713173527998,62.297257807448375,50.329227880539065,45.002199314861855
138,48.83030777182168,61.15038947617287,39.29205634395841,63.8577347451893
139,67.43015722166716,56.763453490319364,52.19393456103666,45.70296794865024
140,58.35592949317629,35.334728885929984,36.497559542263296,57.24736148347156
141,57.00374138273102,56.58037081154437,59.21517396374048,58.48174295217219
142,60.34620627619836,48.67816550775431,59.54007680994086,50.97006917211698
143,49.396821513787245,42.551275442300714,50.55246869530339,60.43572731241021
144,71.55557157144267,58.168203822657865,59.42404046257739,39.80560794095574
145,51.08248963013097,41.17460372058964,42.07513160606586,64.40573424247282
146,71.48643014971778,54.62243570800396,53.73204549801696,80.70404763491416
147,44.351407356330505,46.00954274813506,29.893668289891636,37.1391241141488
148,66.05409718516924,58.5890219771472,38.85473440582629,39.16196228032648
149,48.46967648048939,59.246678230122214,38.44458143395039,44.93375855080455
150,62.216387367875406,54.29255153015041,45.857846593872615,58.21507906510426
151,50.24587186495579,63.64627346471775,40.427907937794075,41.86577395564623
152,59.24848771576294,52.164764671675876,31.669463066741464,47.681919968412565
153,44.01307528197512,77.35727545502967,78.49291291745722,56.34591556187881
154,46.615217611796304,54.09965131824416,32.89700452198891,42.863918967074326
155,66.08845026395382,68.39382514543185,53.272518062107586,48.55081825580145
156,67.0084215956647,61.968769049374345,42.38291317342975,34.8641413793532
157,56.10996369411295,39.31118596378757,41.548186837043836,60.316044799169966
158,48.30891687200344,68.18347344885942,39.449305744102546,31.333491464529807
159,46.27043676880821,65.05092882087547,65.77581310165746,34.57214334808144
160,55.3164202185005,74.97904987717199,59.171747009247085,55.40553540321069
161,49.39675797012815,52.163168151376624,48.21736406331842,57.39298699312803
162,56.994265903738615,75.07725330879443,65.91397267919587,46.572409047668636
163,44.520583304682575,53.26457454787624,35.74390283531249,49.813912043831195
164,37.230881724465085,60.24859124001077,51.8379532753802,49.150970837264865
165,67.51562927413514,56.621845758576356,66.73134035625684,51.697319068486095
166,52.36804348701026,62.88002539754527,42.16050104912034,34.39875016334848
167,61.37280737168206,54.160414410769185,27.85325462223799,44.544998852912514
168,50.00099907409541,63.15309046315711,74.09535098067802,19.037618097938758
169,58.475439961282255,71.11129840623516,35.43696898895972,43.67912525647661
170,49.4794954043808,82.20643376416396,40.57444660636564,63.573794996362714
171,44.90360553204319,68.23225284856454,91.21169450694399,45.39934598350779
172,57.604083392684686,71.07474831816077,44.727164674103186,59.62167574621322
173,52.48994260178946,40.899069481830594,55.629145915119686,67.31193204516445
174,59.460006522001564,48.138486920381354,35.611088135908325,41.39858784027892
175,53.82758139231847,68.80787951485837,48.13094574611384,27.59982364419871
176,59.55270599863159,51.63770116071305,48.94087454817876,40.77795437411961
177,58.294934483769936,41.24586437107288,55.244723443513635,44.56929157446813
178,47.64918942847722,65.24973367873322,45.05628733987845,45.595258169427694
179,51.32709795000604,76.83191718630778,60.48841033018873,55.421587738095766
180,36.647613516322636,66.92147396295623,47.269908756975695,47.36215326416128
181,65.28062674630877,53.530794177362516,40.694243791704295,47.897685785332335
182,46.0261017821813,55.49436264925561,68.33364565734072,39.60113568083423
183,53.904131331978945,60.626091043906285,42.31100971019271,34.89714609938648
184,58.3299436257766,68.1763885010069,61.21701859444155,61.81307969446452
185,45.81583365036204,67.93576364743363,63.354832607875785,57.939521400037016
186,36.37899887400627,49.39978608390263,34.16917718242922,40.64576927524413
187,63.49285019687266,68.67916275535485,40.23121336530765,34.60333081989023
188,69.07681798298239,47.05761459556809,72.33919487195465,36.8008749532544
189,77.15908710477665,48.84939830599769,32.44883720084802,46.80177176010765
190,42.124043897478806,53.64379139755836,53.98873677005718,54.424258485048334
191,69.91595480372169,73.93150688934148,53.568082251396916,52.77855967495439
192,61.179856566246066,49.67595872847225,55.11681861008252,56.02752726485747
193,37.911448327028154,60.567766117360854,37.61336698771018,42.14244616108154
194,58.84477851732378,56.54135636102795,41.92745118070035,54.26986487746702
195,45.38335266130397,79.49781300777555,71.24499211315586,63.420042095330196
196,47.24071925847743,51.72740372690386,69.30583253012978,45.35242425522339
197,60.197759186009215,50.43983049285676,46.78030444924021,40.01142450375529
198,65.25829719853967,55.63478984359558,37.49909203461255,50.15333182238452
199,46.541371087045476,57.08541706053764,39.46870040561704,89.05741533319453
200,57.70013044766605,63.11140112985614,44.97259065704756,50.661317045302184
201,49.14900203421016,59.069528262357466,51.05946279291443,51.73049298598531
202,38.94913086968075,35.56145086549158,52.56241742644459,67.95567647730755
203,52.147018645022094,48.54190136644765,42.719139145591086,64.32525168749915
204,67.17715331726373,68.62006487488661,33.79233094014861,36.09213529313893
205,42.54422702865589,56.142557627550836,83.70647627651327,54.40001565616831
206,49.74090565298696,57.60485693036848,47.91698622155882,65.75881504884138
207,43.53023909000679,56.62507629737436,67.65918843222902,52.83160013600052
208,58.83266486133359,57.191930215922916,60.09236956952397,66.42186962529141
209,47.78015324895584,65.82821122206254,32.17882578752642,27.432189656054145
210,53.98569005863926,51.469388797593055,52.71187991702455,60.55879804566573
211,58.973579369625305,57.915438841258855,47.76726441257131,47.03936926023763
212,64.79277342992378,53.25991485088272,49.59788217489902,73.21214092821238
213,70.54668637425415,57.82183012472337,82.30809491139073,53.53017893477442
214,55.63221899310748,61.78628651935247,48.11943950827207,43.023706416476
215,51.914113983079346,78.23007251468042,59.44145407468851,63.90945066998483
216,43.555125357338824,69.02104836732262,26.735605559525496,49.655025344896195
217,45.97075171025677,46.28513213499675,56.811732392603936,65.59107409889016
218,63.78280828578854,37.69079228541422,40.56822014718571,44.74999822677546
219,42.81431925639662,47.488325865518,52.63427073178822,41.65790848932352
220,46.531796835406375,74.62173836895681,64.19014701636087,51.020854710920624
221,50.5988630661571,54.229555790825785,51.95339415293236,47.31567909454212
222,52.94177642059272,78.08554206282099,29.568819925650203,47.44161208216439
223,52.13021473262242,55.221647317482415,60.82119582959019,69.96056175856226
224,39.76986062027089,68.40054762393379,46.167833330567916,42.35187418755592
225,62.72592310450403,61.03418058249432,25.38745282223959,42.443640168951354
226,53.16825927691929,53.234945793028956,29.104782348862706,37.191233466530804
227,36.07607379551294,46.37959824124853,62.5559242249433,41.3591490798186
228,53.76944145354307,60.30786391563613,43.86564123397411,65.6552459904668
229,73.0207474690312,51.571819147409116,72.91568782847531,67.07088375891247
230,64.1527702891422,61.672165972427294,61.61933636059396,55.82765486847503
231,63.624789976936604,43.10223841460831,52.3819466796778,73.52377823191398
232,57.16563309592547,55.513977244512034,33.662063258744325,47.973703058049864
233,45.4506173739388,69.8173626577306,60.969427837096106,42.72593937469283
234,68.93753489082714,69.60782363864612,71.99224579924878,40.924089257838965
235,46.089001816359776,50.41523822719582,71.0654028566234,44.5436460921632
236,66.8826586400839,54.65845639362591,38.085590096201905,44.2264631164272
237,77.19041147519496,58.08652037204121,35.02997192314215,44.24630193170578
238,74.61033339543245,44.65464291323756,68.41450815914958,56.55484361407491
239,49.813227102091496,73.5649852982663,48.949742556015,55.09117002016528
240,54.43528854310629,74.23685952438719,49.1050470259137,59.9058084797429
241,67.37520809108216,52.05702977396983,54.54482118415178,46.70708848628907
242,57.593541015531365,47.574455167293685,40.703396842944564,43.02305437104903
243,65.250382333106,54.66771974676504,37.39280791264719,80.42342664826612
244,36.284331117651604,70.36040818958908,48.37362304761432,48.36023747516838
245,50.122237272610015,77.07607099217117,55.43751148570966,44.56954707655141
246,69.26505397170682,55.728831806486625,63.007011215927314,37.614269292843844
247,57.9980621927708,53.48593388821965,34.6735315348936,21.664622439283818
248,47.59945039746312,51.67374155784493,60.01312069535855,58.37077936234964
249,28.36897143826866,67.54699558624034,48.325473098218296,61.390506199408364
250,47.485192930880956,59.17030626370381,45.14481859319449,58.79069440431727
251,50.211043273361895,65.23226405225473,33.358531683724735,62.23555144373922
252,56.90371302025842,61.616448409586546,51.55686489022162,41.32987714659484
253,51.83185011209998,66.79707371150565,65.52625616755412,55.9875952430809
254,46.30286164548084,64.30363148291976,32.13653608177006,73.69103064812732
255,61.85302471092629,68.26042443444574,65.47249408122535,77.19562290710294
256,60.86173467378534,58.95027411434572,55.61813802545669,47.352909762043964
257,71.35999645559731,72.55175009734843,51.304944181277264,49.7986808068695
258,70.14258779533591,58.21717643325181,45.95802871730348,48.19958369624313
259,58.457159946114714,52.82614968913074,34.971731409127,55.74581685882201
260,53.530581705837854,51.18033747002806,71.71836492277794,75.12757519904461
261,45.09031491583187,50.207845046117825,55.730686666744326,54.50871753897787
262,58.82145613259452,64.5473723649958,30.600773239805285,55.61610866311487
263,67.26243781132726,47.73874325101602,37.574000652838954,41.417476521606254
264,40.010882580934684,60.351747659093476,37.073972302735314,44.39052978197518
265,54.288268284273,60.54879210641121,38.113166464350336,39.63616854312653
266,73.68071385258314,48.81665643055316,21.4958852207623,59.853395938902494
267,52.892006026330186,51.964359463969025,20.4776870904656,22.33633636989223
268,47.113429876865595,50.20554790442107,63.7728355794002,52.9868215135479
269,55.041627624039656,60.055698426508826,34.10646338845322,34.03412834272683
270,76.53586989099536,79.36797416854697,56.49088940796675,46.55782813391427
271,49.23841330206034,61.56472141587943,59.97433381933465,43.48640727855086
272,42.840166948425725,43.50968874852173,51.506052868963465,86.07607456510691
273,63.046840739889774,60.48799721620532,41.108040176415635,39.77248927426839
274,61.03723581315681,62.655642541101095,49.071680245197456,66.78592079617968
275,58.12395897191585,58.75850673844795,46.60933048650735,51.695159478796946
276,54.49682980903279,67.98793343718864,54.45649045971428,54.38163403989596
277,48.806956703958484,57.97060485395016,34.81245637080582,44.856455237505656
278,86.92090070626499,49.20486593019759,58.72005643185512,34.076094071245144
279,49.46638207466219,79.62788619549218,33.74301892445109,32.611370359529985
280,47.8354428668078,58.81506073031059,47.57070145149282,32.83929797568357
281,60.43992738595601,70.54923200182775,44.87337340479911,43.91655938027837
282,80.58962732335648,59.217123521889675,52.18343830882884,60.440267348874116
283,56.26154499908144,67.45811366749325,51.63113051120551,54.83092808981832
284,68.67180124745833,62.81978699548576,52.96940212605617,71.25685807513999
285,51.83499112528997,74.39561978224765,67.26893601778997,53.36864058061263
286,50.04746941532171,40.35928617713386,50.40005527318046,59.8116490628481
287,55.956700324478156,57.49139617309102,52.48202203363175,49.6654216615718
288,50.19794157013897,58.727375367514185,41.375579577999794,49.56073185187451
289,74.75261978942733,66.70545145726908,54.013658789574976,68.24857633113888
290,47.24130411693135,62.71704231768327,34.06296254731111,49.97007873142355
291,60.32253989354665,65.17133211178087,53.02298126999111,36.076869834350845
292,59.983954467196405,52.52606481396764,57.24839857534405,22.62693887141541
293,50.932109176174734,63.929513471564235,67.55568912303006,54.36751210861837
294,40.60941064958771,63.18430620616335,74.42658754566247,36.3253692045072
295,59.30715154215201,66.8287796229619,38.10243887473468,58.98767876368058
296,67.38402346642432,51.56198180807208,52.396972721854794,72.0702915604497
297,68.9172792327012,54.053114401686614,53.155608754209986,48.77751338289372
298,43.92433211699911,68.0750853035366,41.10974443747099,47.35913106759674
299,50.189853993899746,89.70581749411582,54.115121463459914,46.30673727655115
300,49.63011315234307,56.979139415326955,53.49247910980759,65.6440792283639
301,54.40543121156614,61.740634593601605,47.20409371351456,58.42780508922092
302,70.19861344033202,51.12681266804666,45.75849365838817,42.32049826719042
303,53.35530163064393,60.81794881014756,35.06200787824496,63.69266230748167
304,51.64276581259519,59.71102067107539,63.917770052380156,39.80586900177888
305,70.0425206478227,65.9649179761665,36.59049412414068,47.158432947469755
306,41.90981598691891,74.833971706508,46.65100530206084,62.50272419967275
307,48.343713274664786,78.38352079670625,57.934639689543204,46.81549499816199
308,54.06030561445185,65.9265157346837,70.5669924400112,58.71523564315736
309,63.62367817509213,53.30487197734832,47.54768098293853,38.11567874857142
310,48.96949424461468,58.87326260399755,47.66046470740101,49.729348577884046
311,45.59276595158451,60.08912928105969,58.25618706967446,39.29101979755195
312,50.23033431324932,64.84963200535373,75.72370922997446,45.025715079527174
313,51.67092550289166,63.610092063018136,52.74967678482657,59.607639022415235
314,60.89467968371156,65.04890015490517,43.0709561414841,45.92385186313805
315,41.326316912705416,47.37594698159542,43.01121577855272,27.798505091739294
316,71.58445911160848,82.34130055417536,50.267461796516606,34.56184841908051
317,59.23042621941232,54.67699139737235,64.72238838007576,17.717820963649306
318,61.15109137703926,60.2653202543942,40.155748498785485,48.31711756696859
319,59.426728698385965,43.65339716376315,55.53160563175556,48.44533709421188
320,69.04485298668,53.789713979152324,54.47383905745144,42.15833983371146
321,54.388653309048586,61.12652976009071,52.01185862945327,38.2290410673839
322,80.49510224846364,46.356872241591596,48.288276673512755,41.22226886326462
323,69.20554051610563,60.559613321408165,41.792770089767615,58.18643326336218
324,57.66990375679201,51.53122613298366,53.863760584919284,31.588947886437513
325,37.20657722840529,69.05773301873629,43.16144018643641,63.9040063259438
326,35.92040321613565,52.80015543134843,38.265099100129284,64.93028087962061
327,65.80454774606127,55.905464465630786,35.08274395619501,57.85161038010621
328,62.71638295318302,66.9051220044388,34.36095318000165,59.63566052547515
329,33.00717525490495,69.87272694591071,53.66378360777268,60.98477659511886
330,39.07867846082589,56.80347111536309,50.065057721839224,44.70008857334496
331,46.77750873778349,54.735284980374125,48.286610485165596,41.02055005943885
332,52.245191999733976,78.19257157784808,54.505957157149034,54.656322442465786
333,54.953125163037996,55.52551105852831,48.13254879695723,56.9191424074626
334,36.97174437614789,70.49133406495245,63.491069036174245,63.50677200134382
335,32.526007604411014,59.510832027254786,68.6249658196163,68.05841164467193
336,29.881099634752918,69.0131832781979,46.64942711988576,45.53503195806779
337,43.80354718946562,40.85197593397613,31.109709117630473,47.365488572993435
338,58.85775087602529,64.90702503264183,46.90887893210502,47.14239493037791
339,71.9295304011942,65.5062085072318,75.20693328626473,39.9225750105384
340,47.78735978166607,51.49532235609033,56.8273013535945,54.918758708339375
341,40.030425026703625,74.54461495822943,41.44821372442557,63.56460251827471
342,53.82078242248177,56.727360009833134,72.21031770745432,62.246925866135214
343,64.37218926026088,68.06458714715694,23.90395145072906,35.65464576570547
344,75.79427310084135,64.03962131354935,51.71829790507505,53.42938372904358
345,61.645469899673174,67.97826030676508,33.23644380336728,38.845659003941186
346,55.328542438044366,69.91259655670667,24.867966109669517,68.38760233589662
347,30.726331818185038,72.83233256749942,85.77973004519069,58.0530288929543
348,44.990815970129006,48.659576092054316,55.59816092686198,43.41466144896198
349,43.04122061679798,70.80738550248202,52.989734712648485,28.221456206762074
350,35.93994908550382,70.46671762414074,57.45855120556873,42.29906110618922
351,61.3746659067797,83.47814570037717,38.08928914362991,34.27048671244971
352,54.32215974351241,65.76001849369095,66.6228301135432,42.53330918310993
353,36.58014214245233,55.54497993203899,36.73652349254655,47.31023684124935
354,35.253814309964,70.59971133028112,40.93317629735299,68.52745738761466
355,61.272713063479316,58.2531675689843,44.11383739044822,41.52895032862136
356,57.74745437254988,59.693043630767534,67.73238785850778,35.95934633694819
357,61.76443974165235,51.976999890395504,44.83295223193931,43.21996163908431
358,49.382765457856216,76.25386668095719,24.885723277833783,34.80274067310589
359,55.59815088587853,48.44873779593559,63.81462862648771,56.38888020159911
360,64.01811470392823,80.69226465754292,45.719250602830535,29.940011372693775
361,63.945520881901544,53.822048039726006,59.47442026166964,55.89701297962512
362,24.372608621138056,58.14509266647674,45.25449240680696,36.90777741258178
363,78.89578658261009,58.55355753590223,69.21125948473082,47.49466511797553
364,51.69433239711822,58.18356717385675,43.431981497327605,59.746714906034605
365,36.933863599864594,53.61440724154585,36.11050316926663,56.591506811882866
366,45.838938016783054,68.27893272268435,27.683255291004567,63.232386391096895
367,56.96051287608473,65.0126724836269,42.686043010643694,54.87867060026092
368,64.29268309785643,53.68726858820889,49.944888142725546,72.12638767236483
369,75.37782801128418,58.208435412772744,31.152586252069646,56.92918793293593
370,32.58459583957955,62.76528344071126,45.19563971922168,70.3818393237357
371,57.770693566536465,61.76019670077383,45.665429385498314,47.68202845019143
372,58.72975627413661,56.499810898396824,33.79147878622163,54.74756728500788
373,37.79986673079312,62.37285449997234,51.57685408519994,53.18053162149937
374,65.25393063902557,59.564643662296135,47.15128507805189,48.405812407040926
375,51.12664365202356,78.02507183318446,81.36993198498689,49.57075127340166
376,60.61464600905245,73.64020733656719,46.16128761233024,48.86809056227853
377,57.69120897713737,58.16408625919971,45.26588572354482,41.248247467216665
378,62.11630829839273,72.85508951636454,34.224101554352515,51.416255115811786
379,52.230614743476565,52.97629318028504,48.35436711002695,43.071556070076255
380,30.280792105237836,56.53913394684136,44.541070085311944,51.50740840817142
381,39.40231277215996,53.11852131351045,71.6614684050523,49.31826351904735
382,55.9721289055104,58.10802580623231,39.244938492679914,60.025091558756316
383,56.129493758328074,68.3463745761212,57.20354377392461,63.20226669093773
384,48.76048657151855,57.25833276916067,67.01134207190138,65.92630389357204
385,53.55600181077228,55.81221765703405,43.81234378720858,60.152091725371726
386,50.89619698691168,43.51888332814673,59.419606195801045,57.52471675893993
387,57.05992374888399,29.699123162766224,54.08999870979423,49.333761556394684
388,67.26978072280501,66.08733975201733,36.597421616584946,34.48899747643091
389,48.63803045491442,72.84335334118956,69.17490543735873,55.397645205617145
390,54.18595228860039,63.88909085502456,58.64102536465538,37.47271817733596
391,57.99324317053775,61.367214473834416,56.354763283716906,49.18800018597964
392,38.11654661465209,74.50253405539908,47.03293436507177,44.79284388083532
393,62.336451611907485,78.86887022608376,74.496983098452,50.16733759082581
394,73.93923924042119,67.77124833718162,59.05066194609157,50.188167992891174
395,54.3800040584014,65.01158945815314,59.20500172645322,41.249138331492034
396,78.08316507898364,57.571719890830934,53.49859260459911,50.67968698696871
397,62.390102506108136,55.173210427766286,50.86894665197074,55.033676789087494
398,56.710301191566785,66.0971987199785,54.67289522232905,42.66376371441473
399,65.06534979983317,45.242263552720566,43.54005570172424,43.94049893671859
