unit_id,InterfaceErrorCounter,JobThroughput
321,51.50827192452343,21.392617630773984
322,55.83905944738345,14.368029934677576
323,38.48827221271836,27.530665319240395
324,57.937839259921375,-0.7670586983904212
325,26.184315690500824,44.39502752674433
326,45.686075779313995,22.097795042176774
327,52.359597729673496,20.472281357921503
328,31.040567279924822,10.746841441277807
329,25.613506755500765,16.894412605777326
330,52.49842205371302,20.38453346991434
331,69.75591696882647,19.335435977878266
332,78.25982113351868,7.732463631349062
333,30.595284570384106,16.0658150739654
334,84.34036791412964,20.76414237176721
335,55.764365756113264,25.673923361863487
336,30.85419268742637,23.631808332594503
337,45.42821237022309,9.05029557101388
338,33.0295425022942,9.453786830878919
339,45.68470375842645,14.037891707827841
340,35.4772580113109,40.520159506705106
341,35.74273059161672,19.39870121593259
342,49.5302109333055,14.774687359801879
343,64.04956611872747,4.6823285124194385
344,24.19029638437583,16.480903345189372
345,14.851098451771179,13.454320487822194
346,59.576376134890126,14.026134407841898
347,56.15928279921617,24.437869602549558
348,16.694439408607828,18.400487116639326
349,52.36015479406521,13.519405844471835
350,42.76755378621176,27.569906551570334
351,65.43112605029097,9.858623850300802
352,12.367214240673924,38.06223964839336
353,54.64083646024296,48.32168367617196
354,22.424050773030608,31.584185511934812
355,46.18190521131698,25.044114537831422
356,57.382846370003826,15.089777978026072
357,31.17086885996438,28.349661944566293
358,41.50507465047067,11.622452552306193
359,40.201816849122075,31.82490194600005
360,19.099387009340404,44.499262076284566
361,41.98890843650465,20.081680850771296
362,63.3945553816812,15.84307843891671
363,56.70626019362786,9.628185848720408
364,37.0034580520418,11.373877665452909
365,58.887912482489895,17.208705000230733
366,11.092726843544924,21.70272394622556
367,36.60498081216653,22.020170289636027
368,15.161313028523761,30.86765018077749
369,36.10530097586984,16.353433210826395
370,32.206927146055506,26.747663546192335
371,59.47824270508606,10.434497490836566
372,34.682751505885214,26.540996977314315
373,57.85195294356669,21.292891610521444
374,54.63685635260138,13.497029390133536
375,33.787254270405036,45.800562580074846
376,43.811843481273414,11.246228514320922
377,42.73384158126734,22.060674944139826
378,43.118264353864454,21.97633361863318
379,52.786021652147205,25.15146049194935
380,25.73754166289826,19.050501163927734
381,39.19950614812783,41.92074676399072
382,54.00730807825052,11.22104686118639
383,48.5601182759726,41.57670695532621
384,56.532556613148756,-4.431594926966377
385,38.10460171083925,9.543915539843505
386,31.018375514462047,27.489080463558512
387,81.09472922768092,19.571767646096426
388,37.70195278553312,14.697583315150087
389,61.22708414951437,30.817985043052126
390,44.48732974345984,20.765744852811885
391,57.24318615714166,6.195656825041591
392,67.08759497079649,13.238862127690492
393,51.54385874404107,9.161154146769626
394,66.57876300117536,29.09944746514485
395,61.65036554639892,10.764267642166267
396,51.54319821506877,21.04358567270219
397,40.122499577149725,38.79060951983306
398,22.131448290387826,39.64473324110067
399,35.77113632986003,26.2338295439646
