unit_id,FilterHeadloss,WaterTemp
65,27.29458623886618,38.029821707475925
66,16.888074098813924,52.70913065160313
67,9.39751869657285,57.26346870462206
68,5.977520444819254,30.282149848294296
69,23.983870220158487,59.355299948352034
70,19.36934228030265,55.28202562668286
71,19.350380499638728,66.67450405138615
72,16.5757043639707,70.43978424642101
73,9.928403831510945,61.89723432271304
74,17.45149236497517,69.87435092346384
75,24.59416632606691,49.71104034746861
76,14.907129471047021,42.886955101254635
77,20.360724170610865,54.41636408668253
78,20.991920548046195,52.29828985169288
79,19.722266318208995,79.11193423274037
80,22.815222084159533,45.43489804084541
81,19.25788089722273,40.59267877259534
82,31.615941055201745,63.838659399041575
83,26.767535915070585,45.340887788361286
84,19.67196341065932,77.76605802055877
85,21.671451082801926,45.419972355016085
86,20.688332972116132,48.165940090618136
87,29.352761478564666,53.476839720923394
88,7.357937985263832,33.95351246224371
89,25.568851379423176,42.87837159180805
90,31.591131621011748,45.84774419966061
91,-1.497561557778122,71.89864212964194
92,17.99121511719907,49.90757572258858
93,28.529981503830868,65.20040604587713
94,19.56773738174602,45.7854573053526
95,12.628362435452626,53.4816396601812
96,19.9720556140761,46.453756007236954
97,13.109672355147495,56.51296113927019
98,11.826246727094375,40.824069624655806
99,18.261016355060747,66.82564089823363
100,21.820379556333876,27.413482119224117
101,20.70426442389173,56.52199500863066
102,17.632453422479447,42.3865771959505
103,7.55695834585701,39.99321967708232
104,15.768244170061612,58.71929213751529
105,8.287650650819666,62.85757982544392
106,28.22904384740277,34.79638956192133
107,25.119826932721516,47.64114589153158
108,11.96204510960211,71.87931913799495
109,23.089707685996615,65.27535077363991
110,8.49837388716913,64.0250614620585
111,29.735999437488537,62.76443956914144
112,12.081498587115997,44.08623151695653
113,21.966229049933872,20.836854731365957
114,14.024722146555852,71.06324702399687
115,-1.6333254355349487,59.02047297474041
116,23.443983608535344,57.512928536581114
117,30.36982672307381,38.07739690521658
118,20.420486745985194,30.626400742305627
119,37.90199381991896,37.31149798967313
120,11.288646445992047,58.75874839913297
121,19.814960831886594,68.79818921413785
122,7.254912485898499,61.33677774535204
123,18.87204266420006,57.987243246081526
124,23.031088212887216,40.83122407417614
125,4.801743239153808,42.572586348375395
126,20.588306853229845,60.97686492264653
127,26.541969800501093,49.51916796098584
128,33.1833856935511,51.5820689158076
129,17.962772303571032,39.84184551259017
130,20.147175476957802,48.475250872711094
131,29.885061259677418,33.97870480861546
132,20.02751582352622,57.543836432782385
133,14.520778010665792,54.68718043028252
134,15.249468443938746,40.57262238245608
135,18.003085614615213,63.912394446829204
136,14.95289535987732,55.22359942450575
137,15.904672188426526,57.63695791276659
138,21.067548382408347,20.83644954226508
139,18.051109395654983,68.09970704903313
140,18.74152410630746,21.912392920016078
141,35.591118571760276,45.121437775820844
142,26.593152615308398,33.83411978257322
143,23.882788427736187,39.750683681795195
144,21.991942600868576,42.07227996762912
145,38.7461338011959,70.60810864853948
146,18.338504838837697,46.18161047225218
147,10.29369540202327,64.73546188756396
148,22.087179454402865,49.05953859248194
149,32.12880723880643,47.08869634687012
150,14.24152982442076,45.809964952085615
151,23.420154032434525,51.84422822967003
152,26.261138220564774,43.367582328688094
153,23.70157522810529,38.28455540259589
154,14.680796019641086,71.56450465519788
155,13.016185371562234,54.51236579126314
156,23.332326720538084,42.27174203027313
157,12.034243708879888,52.90739301663465
158,18.736906885726754,56.75977115682615
159,28.249295386325976,52.40069848676131
160,28.333120301217903,45.32903648055236
161,23.467762673078646,30.72461142787776
162,17.20263839788847,64.33681724133876
163,27.718791245779624,67.31213286385446
164,21.181329853916488,44.227716938097416
165,6.237415348893561,40.74302346655764
166,33.36669136105854,35.75094776356541
167,6.505587655033986,46.16480389886088
168,21.655994081608753,38.69210942935129
169,29.795167383698743,37.88926565808723
170,13.291736812650683,6.462157014643502
171,22.693767359564298,26.53939315139225
172,37.70868519513574,30.68825163852829
173,18.7881522218964,34.934784237399604
174,17.161922518211277,54.10923674330896
175,25.28082011726445,37.36109826294932
176,21.099151893459066,40.06651417316881
177,27.735541264616238,22.542596231391627
178,16.889860092080582,45.54399534971634
179,3.5589812996335324,51.57254609148976
180,15.701236265105234,48.905457944206695
181,21.015884655795624,48.688357622614376
182,21.977421799987336,45.41178614768676
183,22.822162703204825,64.31945802997647
184,30.21395213371615,57.231427807753654
185,31.087415774472305,57.63851125797253
186,15.608239083289966,58.86640429108343
187,18.538009649921236,58.78053780766403
188,15.397741043601869,62.117276086673876
189,18.726565157744925,42.619609299536876
190,16.674189921670823,43.81231525996033
191,20.39849971609235,47.169243176782
192,16.16850541139563,50.05319977905443
193,23.578276193171217,52.04168826149248
194,16.44551849168802,52.69965814158333
195,9.214072307645893,57.96735047478582
196,30.711135329235237,47.43688830799157
197,17.95996174861693,55.888459222900096
198,10.202610684586864,36.26007841811023
199,20.23329108539297,39.737103073726765
200,32.04392998610436,34.83669161035882
201,14.405260406140197,44.09267164553635
202,27.359244498074275,46.256479599655364
203,24.43350558736393,40.680808914361705
204,14.712690856110175,37.03056838224698
205,15.551781652681127,60.64875373771819
206,7.566297265058307,46.38330351781869
207,26.169306555715746,50.377662673130835
208,7.5102766006777175,32.93660409211592
209,13.175784630952945,47.2238773904453
210,28.673334435573153,54.80965333003489
211,38.431961682346454,33.96151999390459
212,22.72858996930133,36.3446729548127
213,23.726508916782098,67.69282828391593
214,13.440566017914609,27.57379202923479
215,16.164944945228033,68.94327585670752
216,22.401083860039186,48.916938689503965
217,20.522141318105856,27.583371989240522
218,23.953353152064125,57.340308239368085
219,25.916521484933135,48.70622095457807
220,28.17904538605495,52.070937109879694
221,15.763744796515262,28.965472076058603
222,-7.5958194704155195,47.47855963552279
223,14.695765295434809,77.7510401088557
224,23.9364108498713,28.514061877357104
225,21.31079392841969,34.82069342034776
226,14.652453256116965,59.185233383315094
227,11.798864447109615,40.578353610454236
228,19.467652424749094,61.703526952280846
229,18.15101667304404,54.67454491248902
230,11.73832528492804,72.85465021108782
231,15.764188241124554,41.099648142658936
232,33.59652175194778,64.34756958771182
233,27.973514853915496,58.966670815958146
234,25.8016943951521,46.64054369954407
235,23.940032965135252,65.20689329397395
236,26.587769213188345,47.48320341286542
237,21.480279616935476,58.06205157448913
238,23.54690451907112,45.93558942538355
239,19.26185374149648,40.61255488147033
240,19.86362665887719,45.380030031003294
241,20.983657220604,36.448284834752094
242,12.609118919459686,52.811766462501225
243,29.704407112470527,56.776006147467676
244,21.697963496184826,50.452971214093516
245,29.189548507759387,55.413722661060746
246,22.23727556432786,64.12827352233263
247,24.040116357780022,26.035288770289753
248,26.753537929388273,45.209044061159766
249,5.990568067988688,39.55413216746572
250,12.317163995971182,58.96972446280405
251,16.57973052354938,44.73683444409805
252,25.58445525520035,52.294441886940874
253,27.90037165893717,67.24974092218537
254,13.48621849271268,33.10053374742886
255,4.030736909863645,27.15754181021271
256,-4.400069981315143,48.43868151363311
257,14.191322721595872,46.68080469226862
258,8.520640635566016,62.61425588889831
259,18.853127117394806,60.73295467026104
260,19.152946557853163,68.12018063377731
261,4.282431020468538,64.4791279177877
262,32.34307310426709,40.28579686889818
263,24.821270100103924,65.92646031911775
264,7.657823848803223,74.78186668115
265,13.074028707746653,50.37146574734962
266,25.577981199739142,27.284834797570728
267,16.23726522211493,61.23801639275832
268,28.515340073155333,22.79335942447338
269,13.114335048052128,58.897587943375775
270,25.8861500697325,35.493223043479155
271,15.8036683283743,53.3351128065678
272,14.374204975667345,38.35920824286571
273,12.15943901748804,45.063346113224014
274,21.508246638899642,48.32659047475683
275,29.385742914792427,59.04401954752861
276,7.2174407559783305,61.256436654474264
277,22.969976427314354,67.12764793497738
278,10.076461070705022,40.743633855446916
279,31.87436628658082,68.37184070565918
280,35.41734312615362,63.94843835923936
281,16.81861147706959,55.91869484501926
282,11.453513508999603,55.304236747475386
283,29.638822878152748,64.23608258359702
284,22.283381332621044,35.020221699969056
285,8.705906320029351,32.74122461302674
286,21.11412256908033,65.12607493666168
287,10.07230766789708,28.02041419832691
288,24.70855052850289,54.59177397984147
289,23.079288087795906,32.3107431858869
290,15.31140815252122,34.21669120333783
291,17.46363484556792,44.29061666710674
292,17.07747182591553,71.70565880449895
293,22.86936982618879,60.12821098195576
294,11.420231736757692,45.33143087862171
295,25.331412220600466,35.16827818491739
296,32.16394855807778,54.34020698823338
297,35.457157794895025,64.28457893051535
298,12.361586462862252,56.099765663949675
299,7.389380308821132,61.185647937800056
300,23.85749240295475,30.66367138864247
301,26.073745580493853,32.22759328265034
302,25.13569485334857,35.704812408329225
303,18.796973436624825,45.063861408062564
304,33.50452441400364,37.47456600698796
305,18.814911157796672,54.4204449655255
306,22.06136898405796,24.979235080464285
307,22.844216092926835,42.07725580429437
308,17.882066612480166,33.24427391309852
309,15.667827264123344,58.720644634999395
310,16.279787464635998,53.43078004299853
311,7.920947130414274,45.6621311404623
312,13.880196112349173,57.002314941026825
313,27.229837223327564,47.46780885336538
314,15.561697532828731,48.60660883673765
315,39.195578795601485,43.38496876615048
316,31.413263749835686,58.76659463721061
317,23.943728254152607,49.829371902096874
318,13.102708736409474,39.181477925403364
319,23.052415959866913,38.844336790739725
320,10.386670923495748,51.9211231927597
321,16.69445061193123,59.08859112493642
322,23.57867905838757,47.72913847342637
323,19.55572168743258,63.84406752638791
324,19.86269717185442,39.34113776032496
325,10.984029318873848,28.89528809018675
326,11.985592720158028,46.30027160725431
327,18.6506363271546,68.64795203923406
328,20.705776165538097,27.44794735035128
329,11.140567890831695,54.7338942967681
330,23.9475539211114,23.170654843507595
331,26.014596914899613,54.94610681195059
332,37.33480029268789,37.41360795724981
333,18.26423308537607,66.11751499374219
334,22.30984451936927,63.15957622710915
335,31.92134044565507,59.26507169948281
336,12.822835457149148,74.13027879654167
337,19.70433963024185,45.49643565334155
338,30.278182931751946,62.529648754418375
339,13.163434648846549,53.41577656212884
340,16.78106793907557,61.92797143105458
341,28.453672602920065,48.59201486685288
342,16.2897305063955,60.92071049234436
343,17.21193203020389,42.90419239951775
344,21.527883445472916,50.44864172749371
345,11.693156616009308,40.0357933812204
346,14.940181518162774,38.96859308668084
347,6.4427632356026825,43.91292931298964
348,12.386929877502965,59.52614554463674
349,24.580836251197898,45.09314965303553
350,20.789816276219252,34.369721027838466
351,13.236843446548491,34.48831334713391
352,19.53101420541726,57.10493648248974
353,12.727484836961786,31.184230751378337
354,17.801092309403895,41.37295421182423
355,10.594257652907476,39.31276206287791
356,14.234051679361052,64.26979471154034
357,25.415194487127245,41.96597312146549
358,16.436820841757527,47.8736514223415
359,35.02563950840005,54.00266848601277
360,17.826075029952086,53.31771047390275
361,21.796934542502353,43.958574822746684
362,1.4258959760978378,46.680524440088135
363,26.973100293958893,65.00620101360225
364,26.594341768152063,49.13873076665518
365,21.24531320658513,26.927096824859756
366,15.538156348300536,67.94291156903027
367,20.736262697749833,60.97771917265701
368,19.064985917616404,68.37992533115526
369,15.763216815521107,42.15793450502057
370,11.946524843463534,60.93339326015939
371,12.171891207401101,46.02424392513837
372,19.32750033631851,34.30844903411964
373,24.477408261754086,35.88987313219965
374,31.488450293420104,48.51575227565293
375,16.013413507785344,54.558943137602505
376,21.133991410123272,57.197610988540355
377,9.02693023338872,59.28408378559572
378,33.21013492278824,41.792063754380436
379,13.673458590355734,33.581733526972336
380,10.229990358710605,57.55172334960573
381,42.221619279875945,63.446109442810666
382,27.069914924492824,44.6461777682738
383,19.04313775962836,54.54433252540066
384,33.254742209166835,42.19544195311202
385,16.94899865490271,50.90647516986569
386,18.056267777428157,52.043604388743695
387,19.301627642356987,38.27637000971269
388,33.98332757726397,55.918104938801555
389,28.2027351698922,36.984077396431545
390,26.135588615040827,49.23557484471715
391,18.246674759756655,59.008461389757244
392,20.772070876103935,74.63474398966116
393,19.12227880808777,49.12228227135742
394,20.318863305178212,51.770092380722566
395,14.895353122408412,49.36996201582134
396,26.448609934405102,72.51838904389227
397,13.548338326722536,58.07631897353318
398,14.196383762513348,51.93771073457691
399,31.736761103210057,57.74091778938457
