unit_id,WaterClarityScore,do_LineFlushRate
281,16.496851542938376,15.0
282,23.964396504758085,15.0
283,21.298174870275588,15.0
284,20.73693884926922,15.0
285,19.480211213998114,15.0
286,16.63467191114207,15.0
287,17.92810656604972,15.0
288,13.668559132402411,15.0
289,23.528561210283904,15.0
290,19.613733311824458,15.0
291,23.709722409924748,15.0
292,14.399877986937021,15.0
293,18.301043985755314,15.0
294,11.228777607174045,15.0
295,22.549083806484358,15.0
296,18.918015261092915,15.0
297,15.19979140275137,15.0
298,15.843544542676103,15.0
299,15.190204558245291,15.0
300,12.35305839426973,15.0
301,15.078831710384257,15.0
302,22.86857448232199,15.0
303,18.88438687505879,15.0
304,21.68423209130069,15.0
305,20.040569911906832,15.0
306,19.255493161514927,15.0
307,14.606034367112567,15.0
308,16.579541963731828,15.0
309,20.6537968160933,15.0
310,18.673789224884086,15.0
311,13.316647874856038,15.0
312,13.297907358474912,15.0
313,18.262858088488727,15.0
314,15.116496389529479,15.0
315,17.62233897863647,15.0
316,20.038072608021064,15.0
317,12.879587645941273,15.0
318,19.779833216371706,15.0
319,18.249112101671688,15.0
320,14.875762971917945,15.0
321,15.865490537903215,15.0
322,15.835058280470072,15.0
323,20.62594198259501,15.0
324,15.291960513720053,15.0
325,12.396652526182882,15.0
326,19.96189375153808,15.0
327,22.73930462262605,15.0
328,14.358257621052193,15.0
329,16.915572264052532,15.0
330,11.874039557285942,15.0
331,10.377557125194016,15.0
332,16.83833144593951,15.0
333,21.123623507500856,15.0
334,15.36597287616894,15.0
335,10.59373616504602,15.0
336,15.248188926847547,15.0
337,14.869429482274898,15.0
338,12.204356710267323,15.0
339,14.786852563667457,15.0
340,19.980226170535264,15.0
341,17.378845117399692,15.0
342,14.930192657390807,15.0
343,16.846177355349745,15.0
344,20.337358670098453,15.0
345,19.56986390418365,15.0
346,19.738981684687335,15.0
347,17.345552494621277,15.0
348,18.371882074808134,15.0
349,17.189508271094798,15.0
350,13.244744728296439,15.0
351,21.510210825663357,15.0
352,22.83440558046837,15.0
353,14.256624860306541,15.0
354,17.29896944857133,15.0
355,19.439558015919328,15.0
356,20.09633515203066,15.0
357,15.274050904738443,15.0
358,17.72199711637225,15.0
359,18.016663348697183,15.0
360,20.315248173497913,15.0
361,19.972560582089496,15.0
362,16.44313451232761,15.0
363,15.86292572627641,15.0
364,18.77073916814393,15.0
365,14.167006286095601,15.0
366,18.732962525554516,15.0
367,22.716849597146506,15.0
368,22.854610181623933,15.0
369,20.207427955207898,15.0
370,15.34165573112433,15.0
371,20.846579319362874,15.0
372,16.739622073474983,15.0
373,13.882728902071294,15.0
374,21.108080844735856,15.0
375,20.406934747444964,15.0
376,18.71380001774533,15.0
377,20.908161131701622,15.0
378,19.20714925097038,15.0
379,20.353814831756228,15.0
380,19.146122701571727,15.0
381,19.870934482947316,15.0
382,16.718162560489112,15.0
383,17.39634400667,15.0
384,15.80925393942147,15.0
385,13.899587232186377,15.0
386,18.961011506477316,15.0
387,17.25632616744156,15.0
388,22.500062506326422,15.0
389,19.263167861512834,15.0
390,17.337862498736502,15.0
391,22.645603521337527,15.0
392,14.13924495778761,15.0
393,20.883345355384552,15.0
394,16.417703557655706,15.0
395,20.020321618226166,15.0
396,20.775328934119578,15.0
397,18.91301785941119,15.0
398,17.090205994878005,15.0
399,17.66420205605186,15.0
