unit_id,UVDose
145,59.462165296274655
146,23.141132569122686
147,47.29900953650431
148,42.441186686389784
149,32.836941460285104
150,58.10681581676421
151,54.44724949576668
152,29.411640459349602
153,73.42836205218521
154,63.35073310330786
155,46.068764429241234
156,77.75676036957785
157,16.961150678641765
158,32.62296857187718
159,46.80449079452776
160,67.86103455051398
161,55.475819879520806
162,53.78591289117678
163,47.83742297977509
164,43.873891560408325
165,60.31667055029281
166,56.127735490159324
167,43.7748496557995
168,53.49676703324059
169,42.75127716236016
170,60.5051118041
171,59.514734958415715
172,51.462032853819984
173,17.92659641329749
174,-6.94126742374686
175,20.678300722815923
176,49.74453269673341
177,37.02883519788395
178,73.35427874716719
179,53.30829100372839
180,85.84362758278732
181,50.41617296052923
182,56.0472941927504
183,58.95236069412371
184,20.49166759828171
185,35.1983887650859
186,32.59320660891784
187,74.11470626360057
188,23.954078978027482
189,81.38990535222756
190,56.06392968022694
191,50.88006553908525
192,60.31272882252536
193,65.70527278772273
194,50.01802554652531
195,50.15883505776319
196,78.10383420295129
197,16.706946210825105
198,54.48718160053225
199,52.29305574922161
200,54.61662320616046
201,64.98860069134842
202,55.5042225876303
203,50.82832876359107
204,55.193220215794796
205,65.83026470656301
206,38.302359170688455
207,65.38902200359674
208,57.626718360994225
209,65.57188767097799
210,59.60729889172709
211,32.50530961086592
212,24.96877116237125
213,50.14977655603855
214,50.267525157457534
215,61.10331805877641
216,42.061744081071915
217,67.63597131798429
218,68.91384427640315
219,12.852422874069495
220,22.493379505375945
221,48.786355862571426
222,47.04111422560996
223,69.78862403348397
224,23.019301089033263
225,81.21208796649304
226,62.96401769355124
227,55.609329161609935
228,36.65793910690819
229,41.56810765431137
230,60.69095463288722
231,74.0144622297787
232,41.05791089411994
233,43.217210385225954
234,44.22958416796127
235,43.05498279925194
236,78.49117454905942
237,27.10027887290893
238,62.22601627185436
239,54.93569153940241
240,44.779918435882415
241,47.373870091665125
242,83.60381532133655
243,35.98320335783244
244,53.89622841573873
245,40.86942075025714
246,48.851509027170096
247,72.11974720009817
248,55.53545562418711
249,62.562820533322295
250,29.491507017441542
251,37.16322287868909
252,53.82389480278118
253,71.4171141118679
254,12.847306334346339
255,17.048260827930466
256,62.26120348483121
257,24.151295504243535
258,86.2898114234032
259,22.917653940121237
260,32.49573603245969
261,5.691728339340575
262,50.758763316171446
263,45.264456023300966
264,70.51102047305385
265,27.56880443002353
266,15.61864751853879
267,87.4264285567422
268,91.30114257754626
269,18.871673378466802
270,46.488994984425034
271,37.61223313660989
272,51.43789629115545
273,58.109858066596956
274,23.595960525713714
275,23.859229590854326
276,37.14255601768305
277,43.304513742322186
278,69.0840544355442
279,44.07317672751273
280,58.85726148753679
281,88.89872764974905
282,69.80265692106637
283,48.25359777579459
284,31.49902896756182
285,51.366584914924516
286,50.37962817217253
287,70.75155053071299
288,20.782774570197514
289,44.677755594624486
290,22.931939825069755
291,14.589075782231243
292,41.976578352561546
293,19.359094897785504
294,60.64530136938125
295,52.86980803297608
296,50.127343375557075
297,44.29116732283781
298,30.556467488417255
299,40.19691474157602
300,61.8296978608148
301,37.92761706511941
302,56.83162561248777
303,28.73835933296212
304,60.3624273512601
305,28.340536619206784
306,37.33954396072663
307,33.22721041054129
308,29.57049974649863
309,55.552267676577934
310,62.584463756317255
311,48.74976976272566
312,38.142194564747314
313,81.17251273944399
314,53.46204217277423
315,27.30074732796871
316,45.014479520265965
317,68.38765396478205
318,65.8739205382831
319,33.56294258573925
320,88.08534925246664
321,56.61202232596153
322,61.24449576355639
323,51.45386805372872
324,82.13388797728055
325,52.57257848570153
326,70.97409831185111
327,77.46505963652523
328,60.98799715051298
329,46.854804011472616
330,67.47584955098853
331,36.82567878365104
332,26.37796697804026
333,63.253117528382475
334,33.31166810308428
335,48.43172424316121
336,71.45062325683482
337,57.24183914936049
338,56.46095942935366
339,60.995043106780585
340,57.34637008516128
341,58.41453687330608
342,44.256505961787454
343,35.693763313506665
344,53.15969877344396
345,49.62104466169511
346,36.165671140802516
347,71.25888585555452
348,15.756222326028501
349,50.82598522061522
350,50.075221776433416
351,77.38312180930313
352,15.70617864940026
353,55.42045574840912
354,48.35633318580758
355,46.65930355751315
356,22.057338171554285
357,-0.6128399349681533
358,59.140891467204526
359,52.35340104645799
360,55.19689451912838
361,25.139232736801745
362,74.80268447798133
363,38.559083333592454
364,50.10740387444444
365,19.009690667745836
366,46.7879028384492
367,35.67871675227265
368,33.869544169965735
369,50.075934591040124
370,31.980048119853393
371,35.97570986881153
372,65.95037216625467
373,30.61040618708684
374,3.2841567545962995
375,49.12527023982515
376,49.0813883498488
377,65.79689925124485
378,29.737401689972266
379,82.37736886690034
380,85.95981722632642
381,45.34895235980975
382,42.34297707533769
383,93.82413125173748
384,14.973521701590565
385,69.1026382413307
386,47.056688259277784
387,84.75428627428724
388,68.21569845918113
389,87.1144935355039
390,55.908152313903855
391,58.77579061616048
392,13.81570741629776
393,50.72198167367455
394,68.09787635092812
395,47.8423998455938
396,42.378161150681905
397,62.41255809251981
398,40.77327143021298
399,52.627687933717176
