unit_id,WaterClarityScore,FilterHeadloss,WaterTemp,LineFlushRate,UVDose,MetalColorimetry
56,12.574065523190988,21.810014061929856,46.02616934354005,39.26362083677959,24.861525459085872,8.898406887352895
57,23.578182091329253,29.77580422750247,61.564853878395034,55.24665032192613,22.50661222405271,9.482976191121786
58,16.536107751930494,4.285410906887878,43.743161772194206,41.003773178567926,22.240921628021677,8.751956263308667
59,14.421912501936209,17.47442433870258,60.25016304789567,36.557847118318236,46.97426819576569,8.90895714891071
60,27.203880697995736,31.19023704657161,25.632092199964845,49.792972046426485,60.2209441710032,9.865496424666038
61,13.900782332072257,2.9023493941976426,38.94292508852632,39.953128962334304,43.70244692267434,9.943423551861835
62,16.10197887766516,28.179457953998273,32.11898960649512,45.95706927351409,47.165190918455366,10.990368449861839
63,20.012605558098407,13.876048428460663,53.19664371195727,51.622045148358914,32.850696973340035,10.079479346340321
64,16.404297487398402,17.337970730388097,37.91036541929561,41.048718209369206,55.27043297848468,9.980817226922829
65,12.813922921233289,25.953718584987712,50.441729476529176,50.52020772078576,59.04869631753897,9.734012223808653
66,17.05759888172409,14.031991624579996,53.40906500868035,49.69988768615082,24.04861630058711,9.571828024038107
67,12.923799082092835,18.26474070199325,36.29352513478059,52.393988974872094,45.60850563832745,9.8835633717128
68,17.154757036489777,25.27519732045255,46.01488821680671,19.54805338052164,50.51342307171173,9.46770746389673
69,19.766141086242463,26.123460080063673,39.78391037717204,37.73990938351121,60.639636785008506,8.74190058116824
70,22.1225537804646,24.61126230071881,54.98289510292785,44.554840853214685,55.19915602989531,8.93497650503249
71,19.031293107976975,7.492565244815683,27.39588780914421,26.665364633180218,78.6914991492741,9.41106925735346
72,20.901972296363763,19.749370100093575,47.302988784149235,47.59058424766433,41.72992773732188,9.949430567374336
73,18.14522664646626,6.941615253726013,49.829035160058986,50.79545673686756,64.62229372395782,9.400353614016492
74,18.004177561455172,11.213587020582365,36.62972149172871,48.392160541356716,30.695014406873277,9.253336197716889
75,15.0816930058681,44.76515242645558,57.74913277644457,30.185266944805257,34.87826988890559,9.052939960030454
76,12.947583288416364,15.757435754081408,65.19549814853238,44.00366074574426,39.679390978383395,10.540375482494523
77,20.090669987819407,17.447562973148173,56.39085423053649,35.222823127407864,60.34605363479017,9.186904786120527
78,19.162143862399972,22.48699451003276,45.9837191457557,18.082280625800625,33.02597692901575,9.863267246641374
79,16.52860109933039,5.527234605342281,66.51543377454088,42.10644402316189,61.65706048208989,9.108340521133433
80,15.951807957549997,39.12038809585397,57.38588944652702,30.32699247542159,50.97224157260911,8.910711552834295
81,17.01750166433002,12.883756515796998,34.73056634536653,31.659528977923102,78.80380129607074,8.727454749803055
82,16.382406683957115,17.930709313557372,49.72062692316973,40.210149150478415,31.914159008814476,9.001371401074234
83,18.886853632856056,14.37998516919268,68.8061504812133,33.29809305707946,58.18342112526384,9.225928250755652
84,15.341669551233867,31.94165975724097,72.02914075988961,37.6459331389644,64.09999720120179,9.20216261465374
85,15.941721396340185,36.130304415751546,73.72044938448973,23.529487094502635,68.9904446183934,9.61977775844189
86,25.080950105475672,23.529700562917995,49.33626354364725,31.210578694653293,69.5590368833026,9.187037065514966
87,23.842495993936254,9.590615195910631,42.48661066313115,52.977124948399855,14.458428368688619,9.848337886034376
88,19.652449605710487,30.62690614553026,31.130340799439555,54.91212767994398,96.5086637440784,9.99043635843787
89,16.897690528576494,24.765063492464797,43.914491889689735,27.7391074104686,44.852926211295355,9.81824910941001
90,21.90993407925064,31.191588990313825,35.618520634168725,55.91519622901868,47.394437220400015,10.691710987782837
91,20.350394539483062,32.4678560259536,58.37540664243885,64.69021853664466,41.361079099590164,12.616265600107695
92,11.676903340827579,23.56932953571079,40.30588712077386,40.442723164502475,45.44817365614406,9.793106283704232
93,15.657515135241582,26.522803369727992,55.57704702983579,45.954769880927635,61.232959996503695,9.323938291699982
94,21.390863942196518,20.940282516181938,23.35140687680249,42.019156409057864,45.70992483805836,9.640739326856965
95,15.417590157249267,11.533715570489912,44.07397041532227,48.3254690773457,32.62957356205513,9.629950224132708
96,15.308067944944426,16.949081577411018,55.60950955948461,34.97473160851097,20.183547164672987,8.513937789365396
97,20.02994524275888,24.46391889611955,51.15822008997398,37.753848859617364,18.01356566775069,9.712883263687424
98,22.895987402726924,18.791688128999102,58.501131483547134,47.763896739485205,63.836457809071156,10.084395916973078
99,19.25415772880542,11.6928357681622,48.31404345599515,55.503416908442674,18.777146483468346,9.80726238240559
100,27.283696422359405,33.04917698457532,37.188049102292226,42.451115726735345,10.481618486780299,9.342973438272457
101,19.105281227483218,18.33263700249409,37.553206770132626,19.77265012433842,59.82394973848844,8.396022748570799
102,16.593589640334255,35.412664454773456,45.79428200552972,24.5806184039023,42.35614886923808,9.465293241851114
103,16.481918448488205,30.461177879918957,55.31621087744104,46.15689604116169,47.91263099170821,9.473258834219587
104,20.142095545139952,14.610738821590472,40.9520810231706,51.75575301487895,58.461645458788816,10.658648448270869
105,19.187512286948767,9.759091490126023,67.62747888575657,50.561567672993064,75.62390450976001,9.337790168509649
106,20.421859822083555,11.861310263732884,49.17697913088296,45.89849546740112,56.29341946704072,9.924529223503587
107,12.908568695558557,13.620425961479366,52.11019833775546,25.408159730302913,57.43728404651953,9.68273896608729
108,19.940708085837258,25.7259929220425,36.09433644830793,33.55594572642446,72.29853485934485,9.57498623674161
109,16.138943235425096,10.593024208545836,42.53676341013275,21.423497113678312,59.99912245057318,9.329927478319268
110,18.61774956695751,11.846232692907016,42.98651255963477,40.95425972233245,59.728868138896075,9.538718406448904
111,15.62946166344836,17.93634781389272,34.93967981921894,19.610452684756705,18.90866906699606,10.17848551890023
112,23.531517817363177,37.93191014712596,28.81264149113458,31.244133116888968,67.1326000963958,9.938232850360121
113,22.19374619178529,17.255838033801346,71.06499061791017,30.886286081690873,61.2364310972991,8.972348802208021
114,21.74696703630843,16.213111631368925,54.01318185278821,41.84242424691111,44.69705732787433,9.954951458098478
115,18.434042087232207,19.562889597033227,31.643825637640596,67.29501517853667,71.45490914189418,9.474829894432016
116,24.49227965420374,22.86196995199422,46.20770849165284,17.138065775285327,47.583395306452466,8.842118504016922
117,17.861818631004905,15.144841558593935,47.67283572314323,28.739797044266428,66.22915348220853,8.851932930825479
118,9.899824550410761,32.331846068697104,57.72038969193097,40.212705161067376,58.3598614492928,9.935344760942273
119,16.525742412847617,20.145826359702852,51.71894328223935,44.736497069055034,48.75750433560044,8.759128868928611
120,18.338069754479648,13.861955229261639,50.91831162601162,33.121921762548375,42.13632027986078,8.778326350670863
121,15.61264021318405,29.617809032037535,63.08808996996253,41.521043711225886,65.71413520472709,9.574653395500098
122,15.155741506711449,28.664231257254322,52.35580138350429,53.12567169503577,76.6266533736919,10.353542894872355
123,18.940235361947458,12.240097716965558,50.5335765198228,39.53774087166991,49.12352675241466,9.914765372609681
124,18.614441447991286,19.830894855849724,42.97897399955553,29.01539514109229,46.14464461646468,9.316180176560744
125,15.395150113391402,7.724761550711623,29.31817014212819,11.2614042263549,28.83671820239786,9.61463648147359
126,14.51524984089885,2.1224990195482,56.82804306030838,34.94144052259687,39.808156305838715,8.426791049491388
127,16.063006636931462,14.203039879687072,56.23506293047204,35.92302088569941,52.691405354458794,9.139820276844715
128,20.691555116374953,38.72621644067259,35.81722477395197,29.948677339006952,30.130621297805362,9.943779663781147
129,14.753812461233967,27.951315879360628,47.30935530142459,54.296454311383606,21.961684008691222,9.292192879420426
130,22.793466625340287,7.279690800118281,49.21437029437838,26.16117827476974,20.243388708104906,10.328392283903174
131,10.614373712355523,23.1832510638653,45.6394301718452,56.26012891510309,33.36000833294419,10.279110828366825
132,22.981561659836707,25.819192583684412,58.73584563775129,26.336191560965233,59.51193626029357,9.229365036104468
133,19.328167804916525,20.49173451079037,52.45630861117914,34.99688715513225,38.17455707367004,8.792966854920216
134,20.887774304160274,29.954451709194608,68.08510080374307,41.27858401955669,62.61971464635574,9.231184189374614
135,18.81085779340673,18.32174155356495,61.60609846062012,54.303588178468466,51.68875937943021,9.285367173313935
136,15.201885128258567,25.95771591625702,45.23355343990647,30.096250798250413,55.914575287133026,9.300568271484703
137,16.0946937895931,11.225381957529843,58.65878563737528,13.159105047600873,52.716508530199114,9.04315168468946
138,19.055491442359436,24.841251823449973,61.029673790907495,36.017568209842096,60.04298901128351,9.510287690513339
139,16.99299823874477,27.240767797214723,32.453316302732325,32.014807890976634,68.19833541800267,9.937125566309906
140,21.771436584957755,12.568873743307346,65.91794149413316,51.03183338792202,43.438299999403256,9.595224541184901
141,15.21378203750008,22.49754964708445,54.8303307202856,51.662052069750274,56.108119885651945,9.694372246614803
142,14.812064643736008,22.888570908880354,51.78015938673183,20.122081468887885,65.28796054605816,8.986568440714311
143,12.597884426169017,22.799561065491645,55.23612620555936,51.72804811931546,32.07147381906325,9.466507588405724
144,15.077643292489588,10.428697799580819,46.6943903537343,47.8860926465575,42.927624995371765,9.230862355117313
145,16.897056146156174,7.467943624269653,37.708692808861244,29.75981573289429,37.39892650707838,9.456686456674873
146,19.400838551985558,24.040317780593604,54.77363978379314,38.474661118265765,73.82146955630137,9.139965733090959
147,14.771626703631274,9.8463763874996,42.52812325048231,33.32770191045978,35.32733516519453,9.520126921172874
148,13.978626490146862,21.326180128711403,57.924428025759056,5.641089911348036,20.041108023509558,9.727098257078866
149,19.27841245126608,33.7552454764616,56.57336224892593,33.169748167947034,50.79687098723179,9.20826079369063
150,15.078671638406579,27.73690418766828,55.27601482133768,66.1420334734089,50.77776557447818,9.220284126249503
151,15.598203855020534,31.61842729029933,45.1920909244604,19.227423905986335,43.80280339971421,8.831715274453245
152,14.992249871827045,18.32519208268004,40.363886449515974,39.498447229015014,66.64139840318498,9.598130130416536
153,18.35493834163894,24.959082384103404,41.80305828634611,58.35003918289248,53.00841673438059,9.502303637668229
154,16.818063291547606,24.00393374291334,50.693693900850995,60.069256292560055,30.646852519613873,10.122773739345282
155,27.392071858067247,33.58099338298716,50.25955351590816,40.40719278483168,53.83879818774403,10.116268815927613
156,13.99625337278017,12.07194166387122,14.502045356611259,23.200956807686364,64.13007331784573,8.941153059772416
157,10.831111473843883,27.691982446386486,38.17860195269664,44.336552784490785,23.35149140060949,9.736134139885687
158,13.382938969059527,29.609980827727657,51.449627588172035,24.03725269429496,25.062954079719262,9.070120110117623
159,17.653351623135137,26.20506038301582,29.38554114758761,34.36148772610032,56.17144556505566,9.951054151007849
160,20.9547637396438,28.71498371084826,56.42972535041719,42.38839112481041,37.768333360149384,9.338449269346855
161,15.20248476896969,25.130203877035424,60.16045125229975,41.023440186823166,49.002982181802935,10.35542284664201
162,22.454888436613174,28.691122550290896,49.90754721964357,65.32138609353812,49.407442713460604,12.190845814942655
163,20.13368114037683,-0.10228999300409303,36.06307414041426,37.87272569120777,49.02719011770064,9.576501999732566
164,26.19473311711768,13.380938275769335,35.287098327600575,65.50358620053888,41.72749232409872,9.132938684985985
165,19.538716764098226,30.726642231522796,47.37259734891884,38.189978370813165,49.061118665769115,11.048637721944141
166,24.05852701970421,2.8620160759972597,45.32928700674369,31.724255265490278,58.36556719053138,10.45575590302392
167,17.36873282861913,14.639114855265412,58.69630278534917,44.582648313236454,4.29405069223111,9.850701623224948
168,19.90475246004285,30.428610124483672,58.44228425581139,25.201952126410593,24.451076529515852,8.30739978882232
169,11.278310102136183,13.119256711559256,77.0907526765461,21.74298703616944,50.08055090528707,8.534716109001288
170,24.12738911519196,12.726032859660481,54.98631487435045,35.84309277731751,28.88783253402044,9.09755513547494
171,18.67035756664193,8.509808055584081,42.904431786402384,21.94179653381219,97.00286017686314,9.616880725143606
172,11.421058977347993,13.190812896548882,63.47804198353691,39.312158174054254,74.97297093744616,9.41698055605589
173,15.637301330183018,16.7960817826287,31.05080054395785,37.912407894205316,28.513348378655483,9.345524619926222
174,18.139459192376755,12.98591726618894,60.339793348193126,30.226244873356702,50.935582810223494,9.178406543126863
175,21.461725377592213,33.02953307111343,66.20966064221768,54.058413152834596,58.695627277332086,9.680280146186542
176,19.870279714161725,35.662703684072795,40.0646989825247,12.812209140377341,52.12895385162659,9.222634352532639
177,16.283938412792526,21.754987621963046,64.86498450129841,33.839307062398426,49.58014607328216,9.184064274933407
178,15.545017900998278,24.644465117296704,47.21720832261363,43.13098212537766,35.96440592379012,9.766562942693957
179,23.62391321336999,7.888854327398717,45.47542896033933,46.157073517034206,14.573433558029551,9.529945602924437
180,21.642868085200675,19.675638630300547,53.290618807445426,48.043682603395595,35.51497148165356,9.752776751295501
181,20.23953644923212,24.048694571372287,42.058955891381984,30.952294058450107,27.974753505390176,9.944503421290294
182,21.95356850199827,6.715007293621467,59.37926435140585,29.422300567790902,39.25780550894919,9.605143109521586
183,19.9576215631017,22.01694391183836,52.699175098118204,28.412257467108674,42.36509150112464,9.95542672632503
184,18.25836092100514,18.655316956266297,63.02312938561268,40.90912764863679,24.854174365112044,9.649814929483188
185,17.324034102978757,28.436163118296246,40.842038588764744,20.2807730509848,22.03313094242249,9.723733872566768
186,17.05087916773003,24.027530870205645,33.676363871727894,48.6933489398237,52.923818706339176,10.034021925488307
187,22.79967542836579,13.008987381195189,34.988530259588224,18.465709158434837,24.774047892240542,9.470937629560614
188,18.23985872739651,12.576887403540878,65.5392084695196,26.449096386781335,12.944752666842492,8.455517636998975
189,19.66928356251842,18.887004889038366,52.63023444619024,39.85679705377009,32.14306507721366,9.93547171950401
190,13.352793103251273,25.778335787787675,47.60616399759596,63.92431658599166,59.95693745434125,9.933265906475274
191,15.930575648960891,30.41906309534982,46.10638547128355,48.95435045863703,58.0711666882318,9.489470331681861
192,22.308131738439254,4.134418685143926,49.55826845350061,31.176645567352896,54.19996530624684,9.500025073769722
193,22.641355925916713,38.531396579046664,43.794654816391166,19.548776675605534,42.51669977747772,9.48414693895076
194,17.75223104852059,25.21350407421523,34.04832580049622,20.96798821331071,-17.13021472464624,9.532687118322986
195,20.758290767032697,14.511313642133592,57.6367637367528,30.99089213673122,42.292065404183205,9.801934625371088
196,21.156960938825538,9.91366608134597,69.57186112968738,50.26455460292692,51.4726125360312,9.293200721400916
197,11.070798580619483,21.24801215949728,58.59178016081065,32.307581808752936,33.18703984868681,9.807415840516443
198,20.465417744803936,-5.057418136331894,67.20994480408758,49.70869732216554,35.63132038882294,9.45934738749096
199,15.614213564076286,15.878031951796293,57.71853202687013,82.61777074766253,44.15307216747026,9.716995892637213
200,16.283996779771044,27.353980217633943,63.185734635532036,42.71228729810216,59.94321744412066,9.566508286399207
201,13.78744404314059,13.373695022946833,46.28104389407426,37.82339794290908,65.27485696770455,9.46829233579891
202,25.32854527632949,11.442220446387664,36.29135837904873,46.076957797039064,40.13625054730025,9.328001590854427
203,20.094644453005657,11.480544344451523,44.016183200394416,25.153585350359524,79.58274281700189,8.91736154292115
204,16.900494322966757,24.36799445776319,16.06210487830333,29.046368730865623,58.269369772379015,10.099721194389442
205,16.44277841924773,22.303019026000143,64.09395080025891,35.76824824493897,54.21680130647318,10.20556112916162
206,15.969232622217726,18.800462784330335,53.94129771497537,39.55611388755441,48.58941978232203,10.067692809867971
207,20.127121865935052,19.965152924403768,45.67210965440732,33.59465436565493,23.367021649925796,9.19591075920437
208,19.66092517160112,16.445025814092048,56.25614845784224,34.30597440133087,47.75768716829792,9.338691509215673
209,21.08080223813174,23.38910795861196,65.96108154847882,48.03202475999903,62.39498183363254,10.273605635653656
210,22.091697828303978,20.509067221113163,61.11700160808645,31.62082582811098,54.4269893590641,8.296285027827878
211,9.746101202168871,13.667096086117526,51.126613843863446,23.391106685860997,49.07929673811915,10.18002797709882
212,17.162742914934984,24.991673832964768,49.62983075521741,50.1715521190698,74.36229625757196,10.121657152033455
213,14.078388244516985,23.165987285474785,44.90047208796538,37.27266762418045,48.2324674534426,8.836876657046055
214,11.974086374898823,9.36581471533401,23.88638070926058,31.356328052753874,45.15338426383424,9.591834092036214
215,23.57088457235236,25.22122979648301,46.33310418732232,27.98714508724549,46.31139937005841,8.750772559214132
216,22.053996610061205,20.82024855933277,55.43763833222006,62.61734945728858,81.00918551057147,10.013456815271368
217,15.027850448442798,28.014990939287717,67.02478838065079,54.97889756843142,70.59454294657039,9.999201779760812
218,19.57266942249904,26.598211117106047,55.72474701420414,32.356795658840085,46.65145283310532,9.802586742478447
219,11.451174864622853,3.844741841855459,53.55108041898731,34.37799328172759,93.65134047706078,9.71098437097082
220,12.954230387263152,24.52364055566513,50.07715474522842,45.759047654906,26.490065700761505,9.884686222913102
221,15.948502847400174,19.988728368056734,41.02650775801462,51.48913998964212,75.01482592742848,9.51142881003171
222,22.279545391416473,6.987359080656443,53.93129963930875,31.572646826701323,55.59096809833257,9.067992623369385
223,12.516662821407511,14.307323499403266,22.662212814900563,51.6237546576193,50.88726874971669,10.145092742933965
224,20.255978687583394,17.004607648066777,53.65365479681154,49.42993073047781,86.99093180889636,8.958429751823036
225,20.029339174880437,17.96765657015616,45.901654514202065,40.34817468838651,50.83259509795989,9.809043787225567
226,14.737407406804538,20.80813859678357,44.6680547334401,43.231892040700814,24.133935794148854,9.73507337734037
227,17.116830606492435,17.448407215998877,59.51779200454758,43.43063359470487,79.61332002324691,9.044966298291303
228,22.168044745820044,29.266548324346342,28.51026570918839,32.08664006040763,69.92819932096,9.75514993169694
229,16.863740099986796,14.670467786636964,55.58782626228055,71.10513480003242,13.080788599409034,9.676620556429578
230,16.105457275764792,23.524184452123542,60.03764014050559,35.113689620855325,72.21996155892046,9.399399279701884
231,17.57642268428951,29.223028335501013,46.16946959369488,63.870933533835675,54.550217853283016,9.742278064504108
232,18.067919289704715,16.629258655897736,38.06575953770468,34.575785984078486,62.67343159637276,9.284785131633397
233,20.30170865011315,34.26942195122912,46.673996653085965,51.13561133077858,43.38060938744751,9.847131762612234
234,20.017422158468424,25.90203755099945,15.460160985898616,40.70345919316722,28.954031437744288,9.60126784451904
235,13.513729463074643,12.353724680245982,56.7895527607115,46.56290935685256,58.24664246489856,9.239836894356618
236,20.527023788302806,22.393697422459176,47.00929872161013,44.92023988341722,48.73835661823899,9.465431031825272
237,21.652713402505483,20.292203390953222,26.002889807476656,29.79880579938149,43.367411586464385,9.365363397660566
238,21.057229786366943,11.622097172420473,38.701308882587504,29.47633701863944,78.44509517403493,9.917694589270008
239,15.350339795669138,16.688383249028128,18.901542479724117,40.207490326139656,43.94163868552396,8.657998309648665
240,23.2558526846836,17.265399130436347,57.932342409230095,41.867914825493074,61.262515063448255,9.081806586337825
241,15.72287055749916,18.472087219678176,45.422169979077005,27.02655720414692,61.11248364748725,9.254657227159857
242,17.94903551216054,33.460602133035145,54.17183501658229,29.222071897205517,46.910645093716695,9.951615214382725
243,10.882404505502604,18.111510088804348,56.02964029737047,43.477684524682275,19.87767064730519,9.90961711710793
244,16.358929941633207,22.837391841808305,47.12027352723582,30.26237411108686,29.465886588784702,10.187543126546629
245,19.62715141813911,24.1693964482551,78.56709938569149,33.189719316560186,75.04690324359292,9.378103893479192
246,20.545790897190635,28.585175414001185,28.720163659691167,54.19250260885464,31.59979685806359,10.012787292438782
247,23.7717890861271,18.900188258017312,77.70952261829586,23.371551591809467,43.425153989771246,9.787809584737781
248,24.047484769952156,28.087548066069115,56.732418282469574,61.78048361099361,45.55643155182553,9.941627915577122
249,19.460185664743054,42.027158121132366,58.180626222216446,36.95554395180253,36.42619424355128,8.860566816934789
250,17.41567338281794,26.756960708391965,49.927134479544165,36.670292153927164,59.500358106016144,9.440724374819924
251,15.69803416040577,19.05878976952944,40.33714428621015,35.53130049682804,82.27745958790875,9.3192435227741
252,18.534141816480066,23.032491743023172,51.99423773314737,41.056793351771695,30.81598196487421,10.135285895833203
253,22.004174802240744,15.181988322301065,37.606669419071366,44.892336953176326,38.44845379320884,9.683447431264504
254,17.674527189065707,23.703663042917178,44.02846040718593,34.23052293911614,47.05678331208733,9.943281349047902
255,19.439913642478682,17.04254958698081,58.8773886985692,33.85012936679901,44.58420971513534,8.913752445118762
256,22.553693014181498,4.330769518184656,44.94490363470909,53.700371231725576,68.74716969425822,9.388439182184257
257,20.005024807640517,17.314465758814457,63.862402566900194,38.55412500302428,66.22988422484919,9.096666359857675
258,17.963360452216932,28.015515434292585,50.03628623713985,34.273221817479886,38.677803418576445,9.274500619452834
259,23.017446121007282,30.072688842031784,57.023181647486325,34.41830576935211,51.029088923547086,8.061221708919383
260,11.756806586742476,31.56365865449557,60.867741682592545,44.61983737076048,47.33438138498377,9.873181655656598
261,16.587564444738604,13.980148380006858,69.24927510643,38.26392938404333,59.19015240768679,8.7505241323917
262,14.25031040892842,22.601427166690446,35.69554021690949,28.356228234560604,67.92090870987387,9.45141455477848
263,19.349831181861344,7.568273472907676,35.65999325977853,49.93508180635718,51.899041693957955,9.641103872527204
264,19.27191231985932,13.31310622180632,69.79243422400816,32.23897336025854,29.593106980773275,9.442615954053778
265,18.111992632474912,20.046611542631013,36.28782131768333,49.243977659873714,68.96148356510703,10.102415871107201
266,17.395053624885964,6.741944578446246,43.04666764234221,46.07661830223268,55.35062974121979,9.277749638899609
267,18.986963081127247,27.948432724918728,45.01016468132348,42.762693736114024,51.70971343579556,9.699003982582331
268,15.640373755703681,22.49168425440533,67.09022591263484,52.112031859662814,62.184206891214004,10.209434608003242
269,16.531951436028404,28.350010709854146,56.99089057355242,49.731971959480546,41.12694328450084,10.164169185412783
270,13.853331370534129,30.42730550603748,46.27985732914082,38.39594323618183,65.49663572532218,9.054255444320473
271,12.203170395265367,6.060913079856887,62.823779815697684,28.694981646198865,43.42131432383868,9.859169686994804
272,24.74271525639371,43.37870234729208,22.743546146326914,76.69281935746965,55.880576416844406,20.768120796727818
273,16.15274745948068,8.138412056848189,52.52620983191798,60.956772835341745,45.843466810637864,9.224957302765663
274,19.14012798965702,28.749627618808795,33.77883042335671,40.1111936381787,76.3177233307693,9.217942757339781
275,24.12380295501895,18.05363720818766,61.37942668347115,48.792086841347704,19.615223315586817,9.84313402337161
276,15.740519044309806,25.202281240608084,36.86275258226511,30.961746780100924,33.79259170995076,8.841416713152634
