unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_do_controller
52,14.171338551537547,50.36675856877651,71.45966697036415,70.0
53,16.90317555138153,-3.43310995719569,69.09597720446811,70.0
54,29.344647948762347,25.078432121614405,73.02137265774448,70.0
55,13.117643493172363,52.31401445510913,65.71729117668899,70.0
56,10.300668750044995,44.56892131186589,66.00845378147027,70.0
57,14.219796855882198,54.351531912561626,62.300037691167,70.0
58,24.419461383343315,53.58692858169319,70.89958957907606,70.0
59,16.326619919536387,57.854648407782584,68.65852481080677,70.0
60,54.13116565329861,24.568570776612624,69.39625714707203,70.0
61,49.0763651206653,33.76636199668484,71.20114789191932,70.0
62,19.173262783885246,44.91149462349639,68.44323612490662,70.0
63,16.957180869867546,50.525362680767785,79.43967992943742,70.0
64,24.556249043365774,34.70360360076455,70.18275847121811,70.0
65,23.055418039831444,47.00383507276036,71.09909045546856,70.0
66,2.3304690658174754,43.85589475012084,72.06874535952934,70.0
67,7.2472935581034506,27.060952801544637,71.30602797886829,70.0
68,36.675283015855925,28.075162502533267,65.33098531841668,70.0
69,10.060179185290451,21.19510748348025,68.30362462808958,70.0
70,18.062100064564696,59.716901275429834,67.0126542932001,70.0
71,27.48486474845391,61.97343495924057,66.14484029110409,70.0
72,18.59842577196716,42.748468342006426,70.44667960429747,70.0
73,2.673539628871534,64.31197968820453,65.66465324420834,70.0
74,24.294168015869325,41.69543350316255,72.55635925856383,70.0
75,13.58399865316466,40.24602251527009,67.83919810296021,70.0
76,18.970959440374756,59.099537274238045,65.49396133571922,70.0
77,51.7395398479132,15.07148153595924,68.48120399197978,70.0
78,27.311828926535366,26.87545253960124,71.5800943446929,70.0
79,34.54762371866138,34.00206832474598,75.2445975604794,70.0
80,6.804328196396851,40.0818320812141,62.33011529488741,70.0
81,24.009229122165515,57.44504487248766,63.04024838579148,70.0
82,36.14020186953394,32.775682199083285,69.30157667534407,70.0
83,33.35835176565397,48.81701572851803,74.7311436525726,70.0
84,23.46048513441219,30.79152420577779,65.92749223733686,70.0
85,41.36758952866553,43.390068766954755,68.47193038388518,70.0
86,33.32076626330145,17.398503711043706,72.08807961333214,70.0
87,39.23330794311665,49.86652820414621,65.47635381909733,70.0
88,16.791312896784383,31.524306964811313,63.43679685668124,70.0
89,13.4703240037022,23.414843149022396,72.98360674650931,70.0
90,18.513443996098452,74.88396578536431,68.49637872804149,70.0
91,34.57719018520197,33.32080397817127,69.05051419921757,70.0
92,18.599702561897335,68.91296447691028,68.02219202166565,70.0
93,29.469465380038372,27.628660599491333,63.53335297919013,70.0
94,23.925536897922917,50.98575154912613,69.66549488857697,70.0
95,43.82508807376556,33.634249650143936,67.57399748572482,70.0
96,26.93317349526654,33.4196438835761,73.13280744130512,70.0
97,40.9601273150101,20.732856779886347,74.32180570017226,70.0
98,11.781620505254118,39.55845443881633,76.5457848091182,70.0
99,12.115458209904766,69.33155260653051,67.01377959416546,70.0
100,40.899243595256074,34.044149110942826,68.1778291101158,70.0
101,20.715798923433933,44.17653682283885,69.86592488244005,70.0
102,40.55620279543703,30.26698662363599,67.50983626124538,70.0
103,33.4086251066703,19.054175403878254,72.4741046398394,70.0
104,34.457441283961636,40.17759833268768,75.70843998626415,70.0
105,20.218955477980575,47.85325864809272,71.8672541016199,70.0
106,15.001662619882813,46.240732964492516,69.20671102024104,70.0
107,19.229224057250494,43.71246224073356,68.80055024059902,70.0
108,12.375978042596495,60.217201152643355,67.75608592363182,70.0
109,14.455998289940908,41.393369473578886,71.47167282138513,70.0
110,38.92620227245392,47.319615777689016,68.96342570088265,70.0
111,40.24486470279792,35.464308038962095,72.75119298803082,70.0
112,18.00994787803687,24.77270088669689,75.30114318457964,70.0
113,36.150067741180806,14.584041459427123,70.80522964056493,70.0
114,24.36746874778699,66.19073521728923,71.46048475162146,70.0
115,43.07294938072693,2.5903653190398828,70.46910724224728,70.0
116,33.01668636971944,40.15653565966987,69.27752845780431,70.0
117,22.35819524823093,46.65380872738761,66.41270183632328,70.0
118,30.55623638687709,27.100113267581914,70.31954805143906,70.0
119,18.96997262805172,59.24017548940141,65.37031071193245,70.0
120,48.519294499834785,41.99300231298683,68.73301600242287,70.0
121,25.549996363274335,26.563750375708175,66.88941401855271,70.0
122,18.909873723217665,32.154391486825624,75.51425749175971,70.0
123,28.176230512831555,12.5523314776928,66.88153889958394,70.0
124,62.7121309726134,19.955298034450625,64.18967330943748,70.0
125,26.534691642028093,25.742313359559887,64.720617044853,70.0
126,36.12864404310754,-5.339506640615223,76.69841999186224,70.0
127,22.981743463166467,60.40328344277612,73.95178809968789,70.0
128,20.390485620379405,34.1878328473374,71.79050881942425,70.0
129,41.84891852102006,17.867716929021412,67.32428043342402,70.0
130,17.796930991923045,21.773873993310985,74.47361261137316,70.0
131,17.804057942495,58.60014639545697,72.48200071773951,70.0
132,19.530053181715097,51.11694890380684,67.41373543226324,70.0
133,16.79472931153517,63.54610895089343,69.79801563490011,70.0
134,8.56232814094926,46.657151091129066,72.62481887927531,70.0
135,11.295322320959912,43.81090913804025,70.07640912322424,70.0
136,16.40851765667973,58.998348840552744,65.79483229747642,70.0
137,6.60025266361642,75.0851275505941,76.12585682065362,70.0
138,24.177006358603887,53.68152257876366,58.75598044281398,70.0
139,34.02312660706731,40.13677724973098,64.87149656015613,70.0
140,25.710198432781024,43.84313513730127,69.58387904491929,70.0
141,7.252116002793443,60.391850545817746,70.9228072500699,70.0
142,31.04704354300642,40.85043290862542,67.5942754258235,70.0
143,16.42318714875744,17.407836950366644,76.64154634551117,70.0
144,26.31165957856114,55.795140264126346,69.14315391115693,70.0
145,21.976248643129296,32.50966533170352,69.21834445489209,70.0
146,21.99805277554203,49.18137863271421,76.08691856765041,70.0
147,34.602211385416894,48.917867531263866,74.63168329095495,70.0
148,21.23540691633896,41.205501627077325,76.46366913297499,70.0
149,23.350956044054897,45.889177650493615,74.57235986692008,70.0
150,25.201137813737084,30.297847592719123,69.77104103668476,70.0
151,6.75607580062067,50.48337277566544,70.61079815051978,70.0
152,15.855795556730218,37.17071288706509,74.37125800924433,70.0
153,10.556865576455419,63.2066465750287,69.19947109910282,70.0
154,11.075000606689004,48.587402795301,68.43141925719426,70.0
155,38.054370512094124,32.18390982595067,68.19376193403757,70.0
156,35.07582461813477,31.413586852616444,71.44515506143637,70.0
157,31.416360515864362,36.85894901154617,67.27480183368282,70.0
158,37.47569103834251,36.248590695867485,69.36784262935166,70.0
159,29.38603759193494,13.3605886675059,68.61172554660887,70.0
160,25.226817664628417,46.97764785672988,65.12382864600583,70.0
161,40.30021097078887,30.315551017887863,72.2308585019767,70.0
162,13.572524570594068,46.60128337521545,69.11619903264582,70.0
163,20.633265825676208,92.21260659470713,71.328073014152,70.0
164,17.145380592322343,40.71177841375494,72.51144787169517,70.0
165,8.044799039766561,77.25178754281085,74.67157748257235,70.0
166,45.45930665610777,-3.734943297342099,68.82529373421391,70.0
167,42.81244523300288,20.868902473241526,67.69996850006414,70.0
168,4.038355491048522,83.13410283451296,78.12035885058937,70.0
169,17.944551902771366,46.8424000588442,72.69191022590637,70.0
170,11.387921436316079,41.2457871034603,75.47065493483319,70.0
171,24.727828279172368,59.05585622749115,70.35032436653199,70.0
172,20.32193328250847,38.11933644343773,70.78337926985012,70.0
173,37.44141768986007,62.23517712246104,68.90589295537983,70.0
174,19.131124345373323,43.368629579029204,70.13476147493012,70.0
175,23.878784896831426,48.839427556690296,72.57209370373398,70.0
176,24.29979235535572,47.33762289875439,69.12585572318747,70.0
177,13.276483506428232,41.25126735574135,66.84238972638813,70.0
178,20.63456418165744,43.72311764715224,70.51727325281112,70.0
179,2.4556077434702512,52.12088735935398,73.25666937871264,70.0
180,28.62709669613937,50.03051546786103,72.38770650901246,70.0
181,22.235992133910546,34.033639171083664,76.40186200254786,70.0
182,47.36227185025432,34.76823266563589,67.48289229598548,70.0
183,15.343636325591213,22.286218452916142,70.60414593774527,70.0
184,10.295475635501127,35.25321106669874,73.78678461341836,70.0
185,28.545529295374003,64.29632322165747,69.86408078749686,70.0
186,35.43207928053711,32.65091398832974,71.71539789402927,70.0
187,47.35407085583614,9.987791338145275,66.042512480892,70.0
188,44.473927153635124,32.38094663231798,70.91694553208352,70.0
189,45.2762717278962,44.91549074225305,69.13441749878052,70.0
190,16.138812639188124,40.519499520627505,67.61047252654372,70.0
191,24.256864849569066,21.246747892746534,66.99921280723044,70.0
192,16.159920770590237,62.87749325385235,67.2625768525901,70.0
193,31.318127959570894,51.2154678646312,66.18527606358428,70.0
194,19.59475335029807,59.58658934422482,62.95731937783651,70.0
195,31.736020804880113,19.506358403088633,67.93062234217794,70.0
196,59.018016636318634,-1.7615778870218506,67.86312818653954,70.0
197,17.52367455268165,26.93788008836917,71.76767140497115,70.0
198,15.676208060541029,42.37037209044631,68.5889903696294,70.0
199,31.552108828884386,51.79341044926048,65.69895244074473,70.0
200,14.760641765733705,44.39106622406415,70.66207148753868,70.0
201,15.403217685439975,44.36586135584355,71.8167601299469,70.0
202,11.885732515606271,40.87804677234742,70.39601924317581,70.0
203,22.9643524504818,34.35961679854084,70.76727601854012,70.0
204,27.69990846113825,42.37019024049338,70.12045679263484,70.0
205,15.525792950478165,71.46430656114009,73.6948797552531,70.0
206,15.813912818714357,56.81890095927138,64.55279114448514,70.0
207,36.47585998910123,40.858127697989865,74.18914220011742,70.0
208,23.462413327923024,50.923667531809706,73.60921548417845,70.0
209,43.03281538090732,27.117006618590423,63.17356135256434,70.0
210,21.05060893019663,29.493647986966025,67.29625299912486,70.0
211,28.89923093895908,11.586427333847457,71.73545683190517,70.0
212,40.49422577905201,24.861055624329808,71.91949325139922,70.0
213,17.378900419647668,36.11493557559969,72.92039360445892,70.0
214,43.5042569596492,44.21811331578133,71.42844005995036,70.0
215,17.324543816702487,59.55288927185164,68.9430372068449,70.0
216,20.751295075141595,54.428663978362785,68.40384707963698,70.0
217,-2.811146490593397,53.240542856936266,65.95732504990814,70.0
218,44.243019798053396,11.939260623037786,73.47948418646098,70.0
219,10.112894892122238,40.654425197527964,75.53414225299349,70.0
220,22.08613185145518,54.49116389864735,73.82574946826689,70.0
221,26.42312393218743,41.82526071364865,65.95064140009592,70.0
222,24.47863140899321,41.594408048716296,63.937766855851194,70.0
223,14.651370279040782,38.665907176128215,71.34740565316997,70.0
224,35.340155141645745,43.32705516785533,74.51372861294554,70.0
225,19.926736620437502,26.753358643046525,75.7623191030536,70.0
226,50.11643253554714,10.54124261264195,75.83190695556442,70.0
227,17.05301312616677,61.676536558614245,73.4401848610776,70.0
228,31.499219280044226,30.57953198198772,73.05695641232083,70.0
229,30.94213524656499,39.555821306874094,68.76403380201033,70.0
230,20.60611920484084,35.27264734385574,69.43502502686208,70.0
231,24.527324421389643,36.974192737742314,76.73878426835365,70.0
232,28.43986608139164,89.3295347227691,69.04826985647992,70.0
233,27.91121000224427,67.29448545664435,74.88784843228268,70.0
234,12.350929154340996,47.492572239265535,69.67999577607775,70.0
235,8.727310914781246,41.13559643599966,66.82689752506498,70.0
236,26.46516978554839,22.363221604001144,68.68519884445314,70.0
237,25.182884405648146,31.07992191546446,64.12942288126843,70.0
238,33.73382302839878,39.8581253359354,64.60864681278152,70.0
239,35.20870496167837,38.78195938695817,68.08368849075482,70.0
240,18.835823111997822,32.087444223612565,68.18200488554292,70.0
241,43.82487999002855,17.653851163112673,68.22464884515291,70.0
242,23.92514098560621,26.011053669156432,67.35800610185767,70.0
243,42.91936843931642,26.41807893990542,71.29883601260961,70.0
244,9.468576491706163,62.18541092655069,66.69391252934281,70.0
245,54.11784558480548,9.13451864084033,71.30698595082055,70.0
246,18.891565989117694,23.169239900926193,64.97033416489624,70.0
247,-2.2022158187716396,52.14387894059851,68.9526207260294,70.0
248,55.20153691874823,14.86725482517834,68.96844433716528,70.0
249,21.7853159994556,42.14823002080252,70.06742181574303,70.0
250,17.299048178361744,52.37816028472591,70.69279167790766,70.0
251,23.720889949332115,31.322241828678607,73.80350653716954,70.0
252,24.269633330833585,26.75468886965951,71.45982138701926,70.0
253,12.68416869966822,72.08984888326471,69.46922438134713,70.0
254,30.806576999592437,31.195904825632528,70.0956780009862,70.0
255,17.044017508204444,61.29711348346754,69.91347627461677,70.0
256,14.31166956959483,27.88737430000907,71.06429633027443,70.0
257,30.20496923105901,13.44211676756159,68.90024927338234,70.0
258,42.27358009419873,36.686467854107114,72.92762229358935,70.0
259,49.09690634454544,71.73928565775114,73.65452738267042,70.0
260,28.836900132192454,43.481699343968856,74.8404402055599,70.0
261,23.593190922244585,47.44960879629082,70.35692718237188,70.0
262,21.929325122852916,68.68667121392076,73.87463121368238,70.0
263,27.008762551568413,19.96782063988411,78.43597502101807,70.0
264,9.87985258821686,71.30577523879809,64.4322560136367,70.0
265,13.931298345790156,56.183399559712655,79.8278366978747,70.0
266,16.499733767919935,62.03785047856717,61.50180394422906,70.0
267,21.104764121017848,46.86998693508197,68.67923684180134,70.0
268,25.252454171511527,44.971213131390044,74.13390642880177,70.0
269,7.6077009928002415,46.7617440887435,76.84861314539259,70.0
270,24.444800430918963,10.909632490498726,67.69411687880006,70.0
271,11.990785360804903,51.800126738542964,70.29759275782854,70.0
272,24.896743015373833,60.71806314266167,69.97916049671419,70.0
273,19.256935228429068,45.366560538675,71.84315130531638,70.0
274,56.470311537902994,27.780295875260087,71.07173550744191,70.0
275,17.464129175301125,42.64627269833651,63.853353622753346,70.0
276,16.192105102537028,49.866060430571764,58.709275693538956,70.0
277,20.77214776808521,30.940901294149537,71.02828330290104,70.0
278,41.307611617076574,15.871867865816316,68.16831692329269,70.0
279,16.846387450032278,58.89122753205307,78.05267952564658,70.0
280,12.613991705893078,50.020020975894674,68.26000698921904,70.0
281,12.987011997036394,53.82526076699115,69.74719753226191,70.0
282,8.792039725745116,53.58766172999894,77.13855686059203,70.0
283,25.663105131812745,40.53262849163732,67.04243608141232,70.0
284,22.16518583931825,46.747713978842796,71.2149109695611,70.0
285,51.46938161396501,22.2804135285674,74.68942015436375,70.0
286,28.223276040262782,36.47388186915656,64.57316237304757,70.0
287,24.665641557282175,52.26364410203877,77.1312372715946,70.0
288,25.822269769801483,40.510608511704795,74.37397376676017,70.0
289,17.68376927691397,47.36237944676412,73.27511668755574,70.0
290,6.542188502934998,52.62234536323332,71.65711042887976,70.0
291,27.668464926681256,54.88372670750089,73.79325253591416,70.0
292,27.001836431581427,49.64338569438552,76.96584538124671,70.0
293,24.87775958688987,67.74168945310149,67.55347361117394,70.0
294,24.70000733560579,41.29440894747738,74.08690184636238,70.0
295,36.64919176417735,43.04830004628941,74.99332474571625,70.0
296,21.466333304328288,51.4120895895229,72.12690653189581,70.0
297,19.748801206163478,44.80445596458675,74.21899423689477,70.0
298,20.03261166976489,32.78571567977638,67.30925443541314,70.0
299,7.14459327935093,48.715234591971836,61.28470067703294,70.0
300,17.634934856841895,15.647315350377578,69.928409627564,70.0
301,29.451890541024973,24.13392796620296,70.60247068274313,70.0
302,51.55586152817872,9.047031090334192,66.57552472136913,70.0
303,10.853874327232454,30.62502622374881,69.62324696330538,70.0
304,36.883878515520266,17.08491695647271,67.19778843525174,70.0
305,22.46572773886296,53.76778199600205,71.80386195204578,70.0
306,13.875249391032519,38.47539156431565,64.84862355330439,70.0
307,23.182267748138152,47.7155206243129,74.49750175006305,70.0
308,44.49761156251566,39.88947576151503,75.77978188130218,70.0
309,34.181528929162766,45.71018080959873,67.35886604224596,70.0
310,35.15894043913389,34.616476507737744,69.33077314198925,70.0
311,63.87581572711325,-12.648630175723515,73.8899148849906,70.0
312,15.248759724646328,33.11592517641391,69.98371542067204,70.0
313,25.50511224448519,44.48541998577841,69.77640209242075,70.0
314,30.591399097855724,44.717994295129756,75.18589622227242,70.0
315,17.204675001707294,46.05374571341785,62.80110851047374,70.0
316,25.512785696468907,22.261596940079418,65.68281569851729,70.0
317,48.799378540980264,44.93792506133352,73.76741488810924,70.0
318,24.451764173071165,38.31494854495415,70.22255622421062,70.0
319,3.440203677923863,24.07071167053054,66.80694904807919,70.0
320,11.842931422533816,46.77787476500645,66.35173532600291,70.0
321,23.46065370950163,61.337653566747875,63.764087874975615,70.0
322,23.001363734517493,18.97960404208456,70.39773916449988,70.0
323,40.83258694985284,21.271960003919457,74.83150148533095,70.0
324,16.877372993078442,36.178068499336646,71.88982111121541,70.0
325,27.439647763415596,50.663838504197855,83.82355909286892,70.0
326,29.177815855522173,38.02027043743886,65.76146138239578,70.0
327,31.731929964845612,49.03069776209857,68.82508103795321,70.0
328,19.55266378416062,15.019107803038807,71.36462938329022,70.0
329,10.792309647016076,70.21985897626499,72.66338515145786,70.0
330,20.178913278563027,51.45273360363768,72.34066141129814,70.0
331,26.08293396235666,55.865460844132784,71.59671724020275,70.0
332,23.33887541921491,37.383832125850574,67.09083920292757,70.0
333,21.817751861722776,38.03073828080274,70.10947912145197,70.0
334,27.59843159089803,57.84141750518553,71.52691064506162,70.0
335,20.96548604040681,59.28906107467144,70.79928767481552,70.0
336,17.908018568902023,31.89555428880072,68.08962437646157,70.0
337,14.352495224579464,45.319373645442894,76.47039564499946,70.0
338,4.468198073648113,57.81337218283785,77.03939110955501,70.0
339,21.154250071710116,42.55656831595594,65.80403749980967,70.0
340,48.36779246035188,6.206365086371729,69.97516190522377,70.0
341,25.19607077220984,25.555863861439757,72.33908244160511,70.0
342,15.921744323348872,68.88386616942206,73.7616754776402,70.0
343,25.053868964500175,18.941574710810897,73.04226032231925,70.0
344,10.030882631548145,52.803877927727555,67.66037386102353,70.0
345,33.34917970180889,20.80103872475057,76.21258547591431,70.0
346,29.94265865646638,6.22904167594567,72.87801959563976,70.0
347,17.63665980907734,90.14562204606746,70.26495261418772,70.0
348,14.264183890350747,34.897522638910914,73.82210230106301,70.0
349,23.885495519674173,33.559043785223906,70.07317057278725,70.0
350,14.941687645425723,83.47766517608741,64.2637484886483,70.0
351,17.069588390554664,39.282451415210126,71.19560865396834,70.0
352,47.602873520002355,14.810959070901232,70.85720667749158,70.0
353,70.71258491489063,16.544437664398906,69.76261497371841,70.0
354,23.10196911470026,50.54206053887313,65.77689759366974,70.0
355,35.22300279629753,46.24672274445929,64.91734651284699,70.0
356,19.38880176653726,59.41923182887713,73.10501416650642,70.0
357,23.203097567192614,36.461849773849735,71.9638879614284,70.0
358,4.709070001908873,80.80260064895508,60.66957948813928,70.0
359,26.16665611229884,61.600548595199555,69.3321196596948,70.0
360,42.02942702832787,27.770341755265854,68.96213378439978,70.0
361,24.38624206038123,50.17602071622128,71.37768783058382,70.0
362,28.291387274929857,42.12073127463912,75.80795556338538,70.0
363,14.111879826888623,39.42446040280286,72.58037626969126,70.0
364,2.3438947724382864,50.436931006202364,69.49641056936936,70.0
365,29.1662016272101,34.552208834240695,72.18624655084784,70.0
366,11.331078163508346,60.76559198044196,69.88294873446539,70.0
367,21.762681370728195,50.27286477887383,66.19343851610911,70.0
368,5.619441198281488,60.866657880980824,72.24607059173056,70.0
369,21.411966349965944,31.75086649762656,78.30475391957835,70.0
370,21.76863223730089,35.53811194442799,73.58107610792811,70.0
371,19.522321615267014,50.76776270900986,67.65461056035063,70.0
372,32.58741047060042,39.818518975993946,74.32958510616332,70.0
373,27.326532407805917,15.301064449546647,73.2248605755381,70.0
374,19.950465042202964,36.52513380671374,72.61491196491559,70.0
375,59.798203879945355,-4.334258285282466,68.81537700240156,70.0
376,13.382011563249943,58.077603013067545,66.62394068268908,70.0
377,22.271755604962507,53.62904423514469,66.91925079777927,70.0
378,14.798945601740014,52.71813241288049,71.24043147247272,70.0
379,31.802124197737907,42.37104381259758,70.8568240986289,70.0
380,37.90272316766617,21.47929562521795,69.03176092913245,70.0
381,27.312079811999364,45.20513849336273,74.21927519874129,70.0
382,12.521834375905387,50.867699848522825,78.94516031587912,70.0
383,36.0455972057268,46.77874454499246,69.17535062841871,70.0
384,17.88030176448733,27.597779702007326,69.24041972349234,70.0
385,0.9691149000906587,57.15222862735265,71.43791718570664,70.0
386,20.017184965826534,66.66129216613433,69.27093203491556,70.0
387,33.7607245566628,51.62167419656655,69.78994555097384,70.0
388,8.972540022687133,62.25015498880605,72.97209826133204,70.0
389,39.616246090733185,43.44661789160231,69.51060153793348,70.0
390,21.41547254235954,32.610008042830984,70.20218270893362,70.0
391,11.138412671390446,49.7836103262415,72.62388901504707,70.0
392,15.78781989764707,40.044758534254626,75.6441114431061,70.0
393,12.602933281812577,44.089018384474016,63.69527197496873,70.0
394,36.934560596676974,35.08986369786596,71.41720090321242,70.0
395,11.254435966820749,53.50397680682728,72.16948550294916,70.0
396,18.675196763074513,42.71140290051852,67.64667786167118,70.0
397,32.11161487994264,55.22263779666315,68.15174147869214,70.0
398,42.789624514339785,27.92430753180368,74.22327464399582,70.0
399,21.945535375531954,68.0148969679946,67.99915943197253,70.0
