unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity
155,56.01960091040132,38.92579040729186,62.60738855209626,34.83829098915827
156,9.812790597692121,58.61151292279013,45.7694912832974,47.32115452716143
157,38.41347284900097,46.52292398244417,60.25287564424485,39.98031358591092
158,16.102357966598223,47.97682795406941,32.124133475391915,41.64101253508353
159,8.968361018428624,43.60678332312891,47.25160011384374,61.94112612391211
160,22.22823496378985,20.02310208806531,29.187549721356117,29.339935842150403
161,31.89380574790187,32.046336327109124,64.27021371314694,47.81088336353874
162,34.3666341779526,41.10468922866247,51.47923388184514,83.86361887145907
163,9.114972154889138,58.61987243651396,53.50459843375409,62.42635709774621
164,17.219810275262468,27.97484492365652,48.284978090735464,42.27993296271653
165,21.349572364675574,13.786189759182093,39.36960485363781,29.426421351461308
166,42.872202366554035,26.584736013855263,60.95028942398339,59.3139400508467
167,27.481493427262247,47.45666190091972,48.35210397592362,58.4663545140895
168,51.669405060813325,22.56760988182258,43.913903632347356,39.290143319586655
169,32.57190502322059,38.666119759635734,65.14419140972002,23.222334136225925
170,38.05491371609865,34.09468231441309,52.964744416531666,40.95960781790223
171,40.942494993655444,42.151913035531734,70.57079573870496,67.48733124927146
172,16.93652241766552,56.43508544938622,62.1219716077113,49.23624891495028
173,31.15867155241834,32.83520182599798,54.7992979926493,59.17040046704564
174,44.54210781117717,32.26989887624103,35.26261298195629,55.556261885701915
175,14.789165788221212,21.609352084374866,48.86685366589133,24.35504017169141
176,12.328724849911058,33.66791500572349,47.901712420963335,57.14894317365205
177,19.816743982785496,53.704224766816424,60.735679849987,48.55502029401516
178,9.629478708698722,64.11063148263672,49.27829487401815,64.96514862516477
179,34.40471739505139,45.352866259900125,72.09721414408266,22.484918554546656
180,54.40243462427516,10.481654674732344,49.60913870473887,63.66884610988873
181,28.685281664684574,35.7249730195018,57.17120832835698,51.09909529114298
182,10.168816633789337,68.63627827172851,52.363112403608596,56.04277166717096
183,12.565870322499382,22.993658170438035,67.52055350082017,58.116959322534534
184,28.671278564214326,31.57414813246605,74.52961321191223,55.25326463668266
185,21.31864464495767,36.67626634119952,60.71832844138715,59.895058508403125
186,64.05720711896765,10.232067454045275,40.65371061899341,37.02209604659281
187,18.651712904989704,33.697270266173206,61.423616615691124,45.65599769167213
188,20.162393259739236,29.446820881077237,54.93626016564026,68.04434232017904
189,46.95168054528343,16.46543594737181,74.47430738875624,37.41055401956764
190,14.821822165846223,55.541273993245326,46.28214622604818,64.85978745310545
191,46.36869293101332,13.804736400479495,53.53475651055722,47.74243391333507
192,27.05391200875679,49.32833753299401,64.51543832691678,63.29048692129147
193,16.370556261057416,53.413875974418076,49.16905866550288,39.83308083186472
194,15.877132692538177,60.04300218735933,44.88287496498827,62.46757459815834
195,33.721817769676406,35.822429649201766,67.58635680374704,63.66946012428727
196,24.203765711471014,29.00513183291096,64.1672602517804,61.50280754789437
197,25.591494426509836,17.27424896244452,55.196402293778405,75.92025658385164
198,41.53220058509787,4.293424162861998,41.3886127254578,51.039630137181135
199,10.755484731423895,43.4720427668392,59.18174384467358,40.094168888333385
200,16.63376700770564,48.78801206249702,60.04309196631072,55.07055868338194
201,24.554476902443316,31.86983257526468,47.75147483173329,43.66014086270301
202,28.882212373829635,51.27394532787096,53.017678820519535,51.39045238451075
203,13.47926573504215,61.51528749860106,52.676888113694545,36.28873799596539
204,29.710174636754996,18.99543866169245,63.05231778060454,37.2364625158891
205,26.099594996876895,33.096029936057484,51.05252613402344,38.31319137444289
206,28.959043385678136,18.22609277181072,84.26818402248915,38.12241946958811
207,15.929660754854034,49.32884034013339,45.05145257908275,46.21952818349879
208,29.794727499089408,19.440483735545374,72.06839985969077,58.40850784330607
209,35.46182829410423,48.66188976300503,72.82399294878857,56.18378651199792
210,17.528114987067944,25.875940563539544,60.64330474504496,49.94680097779241
211,17.15076353389922,39.24499767143813,59.39115060063823,74.88049598025907
212,23.718385477869585,39.32578247864927,57.360221454973214,45.202043724906495
213,29.847804007160686,38.19084952596578,58.03706258480494,32.129557521638034
214,31.505336621177847,25.668075269169627,65.62301520794816,44.305727536940935
215,20.469378187455536,36.97666240777758,53.475328410735244,55.667545319008745
216,40.32022304769524,37.71445010677384,59.51285142489144,65.90578131120175
217,21.72496919353102,60.62207430081475,42.79543532504723,57.95913936090328
218,47.029429801008206,-4.196557695818306,48.43937338145012,49.65580197878882
219,15.216946731635456,26.838228298599923,46.76607539883943,45.054654703439965
220,17.58801269361346,61.104080590067426,42.820115864748935,54.973624696054436
221,29.155348671757437,31.258891550569068,68.2491070374522,64.67179417852488
222,13.458418045519478,26.72434183579053,50.87349936788213,64.56404442895075
223,32.90294099885981,8.225353155305008,41.61383754186313,44.879528198531084
224,19.0390943293176,34.2760667365009,45.31112152303186,32.18013260714274
225,49.830975608206685,13.838223284356843,73.86051275780768,29.70078147169705
226,38.18717683137143,6.870776349414861,71.95556115083808,47.4261026469507
227,33.42141184730386,27.947025113877825,45.685622514201185,43.210085012476576
228,22.35048473397767,53.0431530460949,41.51265500489682,44.78807787372376
229,40.51813930255423,36.08091227048359,58.5311221246875,47.23146477621448
230,57.02148941441552,9.535311886320248,52.819683616457475,52.89608448634671
231,37.06845351080604,1.2881878387659391,52.85409735157079,57.816126536513686
232,23.183645662368008,33.65935201035714,46.30299477848581,42.54722407659034
233,24.12440286416571,35.276550673858,53.75053598016292,47.044094993496294
234,11.817758283344574,55.40311892294596,42.88568071316695,59.70808533485656
235,25.43253105359747,45.46301486215432,44.00934750547142,63.02220021444576
236,34.141321794213475,32.22490432947195,54.24066793721698,30.214214312767368
237,33.48544820740405,35.54024206125041,65.24114222923623,55.62302753289043
238,23.095416517792827,39.03211897288585,61.100508403788446,28.66916958277096
239,4.348237935410092,68.16136721089735,44.98685401987501,34.405648631236666
240,29.44995784703858,35.467880422730964,56.59274486991462,41.82908216434831
241,27.632380728987368,49.49435839028035,48.76777269326187,86.16256874439087
242,31.89964932333085,35.345381915291995,66.12531379749336,36.4297259132271
243,38.15680457246604,31.919834108189768,83.67239197925133,42.23085331197513
244,29.327006444282794,38.777670313989624,63.60539843662488,36.624120221309674
245,15.35374301277022,26.117994221902542,43.05047666054528,71.749807192378
246,40.300067170031255,24.810061880867686,46.55297361449777,36.59054212104975
247,19.520936028504572,48.72589369093942,64.58706801945485,39.50670660077858
248,33.95929478209207,34.42824508006185,66.10668440996255,83.18877088039606
249,8.145081170135306,45.27140605836972,37.087216008672826,70.6309440552393
250,17.062708402593877,27.491610258944764,53.04867539921973,50.107396957092874
251,44.005672927149085,42.26217027669274,55.02784036230878,57.42276499985115
252,27.660655895678747,49.85221027986874,66.51342332370787,61.52829490807188
253,26.02102394842164,33.39360977933485,42.9610108616611,57.61816935248632
254,14.24101402208786,63.41882456270268,51.65900556548855,53.82534849694453
255,29.397838637835147,6.8631643044810495,60.51713139383335,30.50119553700952
256,37.83222762119179,43.745283170763855,77.15011975137193,40.896326373959816
257,20.805495366504417,44.146718267095466,48.88367843997741,55.993494251093296
258,10.464440335085158,59.66785341544263,52.6043613406374,45.75913826348144
259,19.206863417293437,51.880821237534306,64.33773935761606,61.45504597956621
260,35.35097126923484,52.290739525337074,54.87478260594733,60.17937698484308
261,53.76936334867497,25.69671334947073,70.02195531754023,58.49296291703695
262,37.71905074441187,32.29234159386956,68.1151572455383,52.800246251441116
263,19.485857442780954,61.50739035500324,39.50032395645159,49.224988792091594
264,47.76708126398207,31.58787570428502,68.85918484622819,54.38474210756971
265,61.64237327287099,-5.6122468364433375,53.99088947416602,54.17698637758496
266,43.84219198938718,18.620250232100503,46.92580603238758,45.18001161696665
267,26.509040053896243,60.46878249238743,40.42216843042979,54.72469943225254
268,29.04083199635089,50.08810119382385,69.81582316511665,41.668873101448526
269,15.468923789429027,55.25592770765286,51.97559389616775,57.63293366660552
270,54.74980666847277,2.346623786393799,55.87026464694073,56.24173757178696
271,42.48911805613703,36.60807577606944,61.84102551838604,46.60164981482983
272,22.46166004860881,60.82986555925926,57.66607023987092,70.21297663698891
273,17.27120535055179,24.383719425147163,36.11598670135177,56.84026417067899
274,12.50681459940595,37.24930631339148,44.08399844181457,39.411737723483164
275,20.33681813905341,37.4585846533906,40.592286908418814,39.8552318340523
276,2.5486968162845534,46.927227933976496,19.774426894468686,26.187564605416576
277,13.063030938942449,53.35993999316339,49.47122567562195,37.184003170717865
278,33.31782136790834,57.32859959819331,69.0714967415351,37.9241534000838
279,23.76416823883978,43.34103838519074,47.67683580776441,40.73660689937901
280,20.594582995332008,75.50999595232906,55.9689389295879,58.451511148792136
281,24.788199713333324,29.26527307395677,60.90660414949574,68.55462635948956
282,26.074374793222823,48.889686659204656,61.176709875782926,70.76722871958452
283,33.17352774119199,53.40322376380877,69.47008390725355,45.90155077227344
284,22.810962343672415,18.426039755297403,53.96415679386998,46.061629228802985
285,39.98830064068825,-5.152132853063627,66.82919817321903,45.07192534440725
286,33.39536295688225,23.549539679647964,62.44394944848119,67.13350549206463
287,14.796489943567016,28.894930378826984,45.31365906353692,46.932906719021254
288,22.918845532256952,50.95316395499673,46.63057478980549,50.88429494920205
289,4.383968496444662,48.42414762333309,42.044823369331766,29.239857882112215
290,29.579625396797553,55.48550515987382,69.88784001806016,26.048437270090016
291,19.00815914636457,52.72930555882875,63.50910751957572,45.755362434726344
292,29.537058591581392,39.48044279027164,65.31768963510756,41.30681465039726
293,11.740032009932701,28.94640415097883,45.31311060890914,35.69550281877961
294,23.21681369493936,23.55491426162202,46.89351568391705,59.192296187197805
295,15.94132877640022,50.257012360742145,51.66590453808325,54.43690731575554
296,11.80157294453292,56.25015914978971,51.17514335250526,70.05327823476127
297,35.79127228621814,7.707819217347723,40.33840025094996,43.0222409649696
298,29.678736109340953,31.36843061106417,62.150511370265704,62.00792702259907
299,20.320006079291616,52.67616298033893,47.663409716205614,49.755147909751074
300,45.270764764966735,27.620152605982685,68.66427111195156,68.23846325736828
301,22.72684255338374,46.31380398992786,71.66708655076603,36.96889954135011
302,4.850962044663241,55.42555242132406,50.426026360169516,50.12736714906873
303,40.498811751495914,31.482872921220192,79.01283115397099,49.04470243921334
304,6.473162841624161,34.72757255043971,44.38303994117336,54.88914855368352
305,6.037464034504232,49.26949769771965,40.31961115238937,38.656114163216344
306,31.395933571524722,46.57223254849747,49.09434505176207,42.90557485542371
307,26.066263090141028,33.54796929648739,57.45294863406901,44.66290239501732
308,61.93148006297193,17.742925075293073,68.76179351681935,69.38813266022777
309,37.14658888413379,60.14605155009305,75.98046583358058,37.928584266741915
310,19.961176112380592,44.28823421879691,59.55263342428674,30.617285508490866
311,13.127560843396434,48.82844964875764,38.348281128464336,58.390604041954084
312,27.75846606794758,55.849080801898445,52.179908229297084,51.70634247551226
313,10.192119333734372,70.57212763805147,47.9960412242482,84.0491576854287
314,39.42125102636673,35.74558992964183,72.32942763228671,66.98857252959037
315,14.104871042232475,36.173494002611534,38.39152670423744,42.00110147937803
316,12.143363335626022,57.69800787188246,47.67063217087206,49.45762291834701
317,54.55833195518841,-19.86255885419675,52.55725603229965,17.657242132261292
318,19.680923319252308,44.525542885729514,60.41050490804779,41.879319990800546
319,29.294045475660276,46.160855864156204,48.66963843122252,36.21576329672807
320,20.60309320232145,47.18517361989164,55.15420860873816,64.03749720099877
321,36.13348773090038,55.835659759490056,67.63400899216086,42.64486431736756
322,22.483195552440403,45.13618406766189,61.22733507259215,52.75457265413374
323,32.85879237044381,31.035421718436552,65.21788319500737,52.50239099200874
324,20.267165070079276,54.64440022822123,40.085834399566636,63.31406389934494
325,23.934767451494757,42.9433233719158,67.75122666008005,65.20079546619435
326,22.566468151595924,23.678614957576496,51.50967565361216,37.29704163145547
327,11.933621368667003,44.08654905911644,40.28535914212547,72.20810424051307
328,11.764365470434065,57.67015189964207,55.93344641476198,23.307398116218817
329,34.20658412778044,52.47777072168665,60.112504190227256,57.11118631173336
330,31.022876788184917,31.08149791384042,67.0073260122359,52.056514398648574
331,8.049587782715518,51.488940111802904,47.928817852975676,50.46623611175819
332,24.591602033944607,26.259193111686564,74.76622118139638,65.06442736856256
333,41.88318507526067,39.69376241041567,42.72555424044717,43.61393453014426
334,8.531589047973958,45.22180079681604,33.1177953470087,72.5734121444753
335,17.96021953045104,60.44126134155958,74.03283363660992,40.389736856393895
336,39.08501693231851,30.700400267298257,77.09621725015685,71.86665145398008
337,19.64801177459311,55.14146497334824,53.89454691088512,59.728088815539884
338,9.496492065523116,40.39263584448709,49.17245513829732,59.12264994514274
339,37.09338627215445,-5.152652949768651,44.221583672308604,55.16174141768135
340,15.63801812816429,55.915921463509555,64.55764322296629,31.77070999925658
341,13.953919696038712,51.64323365723488,53.722104663683005,40.53973001124235
342,18.102684055532446,50.798981772290915,52.05489161422521,65.04522644780421
343,37.318683647293525,25.32798201274062,77.91234125287832,44.748989367805564
344,3.2587119241252887,50.82210508099729,25.439851372126473,57.17025253272945
345,36.31794733371593,21.037233405725036,53.03881381586514,51.74238559593059
346,55.92663619825842,1.1170142239371437,65.44671252946843,54.04702636392843
347,32.226950806592036,26.32598084242004,68.99670419703615,50.35376152410654
348,26.573604078334558,37.00230156688797,57.72071559376197,59.72390969360552
349,15.26349576448446,52.749560184080224,44.906540230915965,50.19669333986847
350,16.413496806152587,51.60159053575883,50.3522042000098,58.86023267044518
351,33.046977262610845,27.839595873233936,38.98158534899329,58.19312971903887
352,29.04578818483006,47.930454000138916,77.89969118021038,69.1553395654659
353,20.424309422632252,38.482204925363455,63.55803944446817,50.34271777232252
354,31.59976091600315,52.56692806794214,56.03006769181229,43.709028971353476
355,25.505785548019876,33.928581458429676,57.0919016465577,29.797037996792117
356,31.155544576587996,39.4353230691132,54.25105576281709,31.802351604283487
357,40.572951764054665,23.76991342815608,68.15744389806797,29.799857457339915
358,24.937324106302007,60.48206321529288,58.63063061594007,56.41202053703537
359,17.521318905064053,30.999383675006182,67.31444589404381,62.79050413892053
360,24.801186103996276,33.06957117766503,61.55578904336191,63.61372479271592
361,22.583586184759213,44.991074523897744,69.22417869068151,51.604298255527404
362,42.88750634208567,8.015071532898256,48.73489951497206,32.95260540733541
363,29.1242216510653,21.734402352481474,66.59407368738127,58.74834680307025
364,25.186538764499723,25.60590897310288,59.22451877276763,61.59196831748158
365,25.64835358726699,46.07891316189205,67.96387198019048,49.378173833743546
366,66.8277194916796,-14.947882010937928,59.22920569429538,55.49838600994924
367,16.934659761000447,74.02163444091782,54.90732509825958,41.367299391988475
368,30.090269579729117,17.795484518550424,48.16706135420475,58.821226747284676
369,33.549695268736,42.13302753675075,71.7746477168715,50.638638355975154
370,19.084161200155375,34.90482405740213,57.95137084032822,56.15850265907903
371,31.93919146053893,37.38861058813909,40.76420130952499,32.20992904584755
372,19.07794965324241,57.37314104424405,62.44515302937079,26.990806284868757
373,25.405388469525427,43.81004116088913,56.17314717298305,30.562106506113555
374,27.939106536660866,57.237406960055935,45.85769871572556,60.331336426339305
375,14.260246281147763,82.04846280202779,71.83245702506433,35.77300926689783
376,24.28909145437183,56.905596717061016,72.6327361404381,56.81391808447925
377,37.8600956649032,47.90019211540165,58.36403506527348,71.05058756457986
378,21.183050971998306,38.83877788475489,64.26141204850174,49.53823105655485
379,17.011106896032672,37.37376826260926,38.96759310375966,58.046882432519176
380,16.71873318024917,1.2604263028084475,31.03750276565571,61.155274382377975
381,19.62300066773471,35.27975979511727,59.039607887710034,61.5241922870308
382,15.355055521712375,60.7053679625273,50.2987307079007,35.677938994703524
383,19.17772989721565,56.37434282494807,56.220674486116856,48.495297410268584
384,56.9301735131214,16.71339538730245,46.63038883885701,51.18363693121043
385,37.65765667593111,20.119344058863494,56.35841464512936,52.498680906917414
386,47.88173149975784,27.887769541186458,47.60171610056935,55.39832697461327
387,24.998579069827162,58.71679768888953,62.74908640299731,57.98867897944359
388,32.304634430810815,40.33390589860342,51.93277161129759,55.12387802894335
389,16.347300677860517,36.08609836092859,59.31693349740301,29.558497996079943
390,47.44274607594174,35.21168958777585,66.53616487296468,39.54885063768944
391,53.363313745264065,31.520092245747108,41.71971893615277,49.46426535888822
392,24.48804099675587,35.34318746048411,71.8221153540523,81.30155439017506
393,45.997635653755175,29.66776707788958,55.9378727893877,55.45571638580317
394,26.17048974140554,30.35908655824776,58.30856484537048,55.88038497473444
395,18.846599758906567,56.05735524820906,60.56711772913221,42.63862484414838
396,39.07035846928145,7.794210393142855,65.54967125486223,51.416823956717735
397,35.49684551506354,28.275603018952186,63.11273397529,66.30480282620226
398,34.63216929732168,62.20973530873951,60.45381750047876,50.99487612545778
399,44.99747421848342,46.38527807533649,75.0774959894758,61.105662319775384
