unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,FeedWaterFlowRate
48,1.555993686174542,41.50082998371723,50.07344883455213,34.67114709223461,47.581933066495644
49,33.24329013397723,59.318651499383655,56.65950887571993,43.32245208796754,39.66204000237064
50,7.916903992947625,35.73221885406199,55.619695967590296,26.190228230242333,33.83364580759616
51,0.6304265082222567,54.860642300901254,35.73216720797791,30.270838031482324,49.87756544398457
52,15.596806450065607,42.899109452354764,65.60469791525333,35.57421006493756,34.801387208698856
53,46.81580767271958,61.05971498796482,52.30079270237493,39.955755051623115,39.819743066782564
54,-3.3150123191551133,51.814346753486454,24.363904665191516,35.42931924679118,51.589304835485926
55,38.63925640351124,58.38286377006239,34.97149962170535,38.19144977326139,26.22322449610527
56,23.616275451199645,42.050423769049615,41.66876279199116,36.84451348054002,32.77410553974255
57,14.545037106955599,60.703348482588595,55.39448264991716,40.74446996431357,47.071201840385726
58,3.405814741683745,42.32710298439629,38.577305038382846,26.781593660451886,35.118722581898574
59,23.360567069921142,75.7290098422491,41.667991606241046,40.36747003544747,38.13949344243637
60,18.891954469329402,57.542666485535186,46.8499320331844,38.69559640825465,44.892688214452214
61,30.34342620843772,37.73767028032543,51.08817057837218,35.81166258664708,23.849159518877023
62,22.349959260859983,55.09947651334303,57.78001374850888,50.90996545550276,60.4206700937803
63,16.179563502689767,63.40881677082601,38.53177072351694,38.001830088807864,41.94665855611139
64,10.620126641065257,37.0010693579719,62.01491834211175,35.57410548721786,26.922192699042718
65,1.9930287324620712,54.49116200797034,66.21330798700507,37.86872307052958,47.816276611216004
66,16.236924555255715,56.77759455036241,60.37651570020955,35.32499559456005,35.46089476301855
67,-0.8811273857529893,55.7244180653852,61.31823759480014,41.194098654831585,52.0202007906314
68,20.24334500561341,50.53554101416921,25.32506696967136,33.65976332226556,52.73268567436857
69,3.6430127703354946,40.822002681427364,44.7240201329302,40.26106665290264,36.7984839149983
70,15.676150784487076,52.32463037105312,61.00048253860125,40.31536172515055,35.88042187036299
71,22.11708528978906,63.83565273529176,46.76696338557951,31.910454845658222,28.286885098839065
72,10.96346760490285,61.961585481579526,28.044782134083157,42.31354652557107,46.649147904838486
73,7.278842488352748,40.643286095312966,71.23133415147842,37.324902254854784,33.2515642531681
74,9.09307949839133,59.88475291773065,32.36763283984784,37.61330711677274,41.197240406271646
75,4.25990139676156,62.443041467688346,51.80949288769416,32.43437988455121,38.65257959191676
76,9.394234920306113,61.30285853304665,59.1164588946036,47.29031807206088,42.50938555573993
77,2.379499693237756,54.754429347852856,64.1667737906754,42.4200463144636,35.27732349075367
78,13.06932623094972,50.1569990791814,51.745915798025685,30.61993174082219,39.672635445039205
79,24.774540213087313,52.125123451355066,36.556155499599505,31.884527808090684,32.38808108430035
80,45.92877763022432,45.71437116423711,49.59479986680853,50.19383727249645,40.659466502161564
81,26.523418592044223,74.914915963687,61.63218122697838,37.13788441841981,39.38731509859719
82,6.954150353143589,57.11204290401345,49.97268278693814,37.57301742583703,40.563400348966375
83,46.93776875669878,44.39036158844695,22.35019167442919,39.67275240481324,46.06886972709993
84,8.247819272413967,52.169099544957454,34.9176243741943,34.784387088599566,35.376822970080504
85,5.020662041832446,59.36316587858548,56.807488021975836,35.448373649566555,43.06316303381771
86,6.0672546185904945,54.24424884901158,41.83094799843719,53.52986167448308,50.584702268876974
87,15.615525708246839,57.16223873936613,44.36272252199568,37.302717373065825,40.052592059762055
88,1.2465101834412247,52.17168348386473,51.179164680621916,27.60862007116186,44.83588929739012
89,-2.7394682484307644,38.237120769503186,76.16557641691679,24.101695048258133,53.585819911798076
90,40.0881020638206,59.05346954777916,54.50931546912027,40.49716530329421,39.74701261916443
91,14.814194165916266,46.69313773788259,31.120862131422314,56.474497535306135,44.825426200450025
92,15.208206028415432,62.684934650284575,56.641016026875775,33.2230763490895,42.585972665942705
93,9.706425069281524,58.54588514650041,59.172186505798464,27.12871153287825,53.29654860848541
94,44.601115040399534,58.49865506748162,55.18595465960687,40.38748974597674,29.480208216864018
95,39.936146619103525,53.65481349098949,40.227936101450794,31.43488833638949,37.78668633844559
96,13.53983628740258,61.51850143397567,34.91475350467133,33.86095963068961,38.17284956679266
97,26.062481699528767,50.10054496435438,45.535540840366195,25.2362755269894,37.27888587437439
98,20.29420554897939,45.94844484410378,34.312305964307555,32.41756174560493,42.23774011494322
99,43.606275974417585,66.10736488232972,48.886172898540934,40.71063179506588,44.0011430391104
100,19.144001533582834,67.04381650593803,54.78208993749428,46.31803839595132,36.45001538636639
101,9.575816307461091,68.93440243832143,50.29334560518415,37.280720350049855,33.53674626135669
102,9.510926837930016,54.898478819577925,46.31080432460825,34.65942723203569,32.126273264066974
103,-2.7302584439902633,48.82236904940674,33.99648553332365,34.55173033949326,50.79519094161386
104,6.283648641178134,41.89978809110884,42.28316959569879,29.956606581285303,42.5235101074175
105,16.348399912170166,48.82414914017072,53.94736410719981,32.41707667349828,43.418067708621614
106,-1.7910762595537628,44.56080610923591,41.82874218193014,30.019773057215108,46.64090310878215
107,19.825147563373932,69.11126983481815,36.04849736712699,40.61077085746129,43.473008822403344
108,18.453717909218284,50.76531260449048,43.23232751393361,26.0550031355379,38.783685575929916
109,-0.6483673626999233,37.07668754257507,50.43208082734692,35.1266485490836,41.69273438032543
110,5.932990076964527,49.14181521595861,47.346624611785515,40.906389496317445,50.1009120773416
111,11.823797886433894,23.40075201585563,55.80297524024486,47.07642572088282,44.89311689906693
112,19.71755305323167,39.47749033947461,58.73950394329102,40.14598877395518,41.41579912847601
113,35.495875127890194,59.755445091387514,44.97388604350881,34.48859691448644,36.33122846496043
114,20.784303623243368,64.49722973788514,72.49578985179097,37.752052741379,40.34295584406531
115,29.171877174110307,51.6014748781325,58.05550596958545,42.76639687467025,32.816522840176724
116,36.91407831139655,76.735114278352,30.135255824530013,39.06147312387587,34.938679654724965
117,23.83641355261301,68.22076792175767,55.76569721284745,38.537596629702406,29.856280437564592
118,16.082922035330792,62.7281998056578,47.49478968199795,22.959175992444163,47.44451967837338
119,1.248219744962828,49.6233026578309,35.67229442087827,43.199373044988434,39.109023333789715
120,20.587239922169207,73.14941632454972,36.21180720340477,39.44786618275502,52.73772474687828
121,24.729568390857402,61.66539443418961,47.12630743802441,36.61174059156533,36.01894530782095
122,-1.3904159283768363,42.33051432080946,35.03540288113041,39.66997386099016,34.95936139196816
123,19.685070087327922,64.55451189683018,44.4752933793035,34.810529872501036,40.50952357896642
124,9.409041370928831,48.27052195766829,65.59441902133167,33.738333221797745,39.709139264456404
125,-1.321676511250529,42.16742937012637,31.693985026537057,33.72286338886359,35.87060507349808
126,11.610003088914874,46.017037440223774,44.59704157300874,23.20965643243234,39.73173350182662
127,11.663745076499342,71.1826930624022,49.0729146464636,42.96847652256028,39.31154485155805
128,13.97657695728797,53.41152823903751,34.074790944638416,36.132778717362555,43.06821369237225
129,30.563892284863947,48.687433923101224,53.80252042942193,44.93444405217339,43.90260172798017
130,35.49166049818369,73.4008141110443,58.264975416289474,39.17419716613048,40.288052027996386
131,23.46866494744514,81.02011790855722,44.070525371501,38.240518747869224,37.54306916725835
132,16.486566210728682,41.08992926637856,34.358521277936305,36.907117867938794,50.52258750014066
133,65.68521086207463,60.22002710892432,49.643337426788676,33.63328598330742,37.5444600149663
134,37.74533070508806,50.53733766555135,51.47788843026979,34.031149401411106,28.726468838985973
135,34.853328076914885,68.39798292366277,28.721959076108554,52.575834059626985,46.841366416234465
136,20.65373803497899,52.65474131145736,47.334965691820486,34.09441525419485,42.953178879284295
137,51.966758879610744,45.320981698166186,45.4187127056694,45.286545736026575,41.94234149920798
138,14.22194612635031,52.86553907486155,36.55520329331439,28.40360827076192,34.57996861710452
139,12.847716662168269,53.999615295292465,68.06669878551774,37.734988852158104,45.80717093628027
140,26.26196865650653,60.09474051734277,59.23226377551751,29.786455743779687,48.90249695298302
141,-2.67502848846435,36.19917577318552,58.45209071637223,36.418198320228946,48.15821739975188
142,23.919124279707628,54.65048040612782,56.06904741792835,41.23978034657421,53.42824793866555
143,63.186264595382035,84.08560881732338,42.35642181483496,40.52850664865953,40.81220554831721
144,4.497401698797271,38.98028811422332,71.06923638317082,35.05170859846566,37.94206174814389
145,49.97149240847402,72.72221892745992,59.098977962452906,22.542305538547854,35.52868802358212
146,31.387545984695482,53.35744386674952,59.65546506102688,32.658950639793005,43.114910931131874
147,20.516293357626868,64.13122543334427,45.318189151067386,40.58103859651975,33.27398693915145
148,28.143720692690135,64.82674454569552,46.08255674725692,41.765682395795814,32.511279446505604
149,2.3240037553974937,53.81505662841802,39.92322217900368,29.315607822359244,52.44620842063759
150,27.967275706107205,60.616563422346495,42.50732364128461,36.2252268777828,37.09307329803252
151,1.6648635520098884,52.53526265854387,46.57263573019681,46.513128838457405,56.91046497805953
152,3.6052817552370273,45.37747928937627,53.51767344805138,40.17897208171558,44.460284371412826
153,3.9090293727138636,53.530501327410924,67.58265416929947,33.08739568661678,43.011465006901574
154,13.666326065727953,50.47894553209055,46.66618495418583,35.70392281157193,37.11523913795546
155,49.49305416808126,66.20385862284054,34.533759946221494,39.07781524900581,37.40376240526864
156,1.5012177352545217,46.07490669563922,46.551525169713365,24.730666247343134,35.96639090107021
157,29.40897828527512,65.73848537686003,38.46835712257022,50.30426781951581,40.0495148237821
158,6.9390091093184445,40.52959200490165,42.12703254251075,49.327825732397976,34.18117004259513
159,0.8292378214319598,51.79952314557006,53.26824185008111,29.472421433328307,41.467482980873164
160,13.11291608585547,29.40241917218343,27.492875815711834,34.59650473436187,28.659625971965745
161,22.788709279241225,56.036452732847664,56.166358656108905,32.83546461383584,32.046234149663114
162,25.22496585387877,57.95478432895687,78.69445616859679,24.828042447833354,36.17780986895633
163,0.6498170641812271,53.195727787126565,66.23740403646502,26.975128277295102,37.776837590360444
164,8.095235666431156,43.4969839111807,43.90435313024416,26.80589154942861,30.504570558631087
165,12.230015913592814,32.47787114040852,33.25038009189641,37.94495710981977,35.872071789208874
166,35.193537298607815,53.82570073591031,64.85986421596698,35.240985339758176,30.678727330107897
167,18.291278497225417,50.430592623883356,65.62421146699654,33.632212304854484,38.30484828983625
168,47.00655613920021,50.91569599685112,35.74365366580638,46.498610041112045,39.10614569394437
169,23.429634776498624,63.34357413437379,24.259951697136316,52.10692283913321,36.87175557795843
170,30.927617098277025,53.789985328965955,46.02503711739639,37.06774201915077,34.08708628932151
171,31.99707011961882,72.05239913178114,70.27516536222876,31.6081843352061,32.91624369618835
172,8.722173978425104,63.65581811568332,46.0777951772085,42.85680232574028,38.987838953626806
173,21.972201372814588,56.28013506329876,55.31780321696622,33.29599681640213,35.27033761868865
174,40.16049263161836,45.707438796507155,52.0261446583049,35.13850922773692,37.86586346711642
175,6.412776928252185,46.54397901657868,21.774437023746472,33.38609827461631,44.992682116928904
176,3.482090635877821,39.937413274930066,59.067858787677956,39.12282043100168,43.14323752131242
177,10.774832894071658,58.926988209725195,50.94196483023211,40.49026848570012,44.501649149710396
178,1.0436215515930964,50.9398166468934,64.38678231572696,25.73027683177773,49.212805010939334
179,25.185375863768932,70.6410288886908,24.34182437585723,27.31248325661218,35.9084058443754
180,48.34194828630561,49.32453589722279,59.18580894861683,42.68768470525319,38.230333384710974
181,19.57163831389621,58.99011370492591,48.12203115331556,28.38067941047735,39.921712470855894
182,1.9624940425810316,53.75593971144001,58.74808212868511,36.55389697889665,40.15380156301529
183,4.2219976229123795,52.57232082307671,66.58073426461901,45.50151570677836,37.17620731877739
184,19.50482028717473,67.10007404989838,56.67851768598873,39.02984461570209,35.689157957166984
185,12.909029517565127,63.383835242195325,50.45896646342598,37.942592013639036,43.5703225263645
186,61.861051612813405,48.11391459976088,28.26091383673374,36.85475594380346,29.519046835463108
187,9.884041573540802,56.71972233395861,44.55580396524964,35.35191007493557,39.72279823223277
188,11.050203945012303,48.72368221637861,67.04693484082512,26.945836927051563,36.635404647686684
189,38.52998241778243,70.44125718075583,39.41211694089571,27.177359774331908,38.412528251452116
190,6.1381241789511405,53.76385057349768,60.47101245073452,41.998835824847475,39.165519316690066
191,38.46790771563369,51.94744288441228,51.34655826017549,43.505462998946385,34.894302436463555
192,18.144603550424613,67.81759559853568,59.53088936747649,41.901712530638186,36.7115140882116
193,7.501701737360869,45.11724360561597,48.552987420103356,28.95579920581879,32.21766035925168
194,7.026681621190797,53.697580040571054,57.7666438385835,40.10035865194889,39.57399807717758
195,24.516517266372656,66.17515437511094,60.03462805352695,44.09080814720099,35.382562219904436
196,15.49880267201516,57.191378920534476,63.75829976271024,37.25218497106991,43.28912576251393
197,16.473416907223953,46.85781772650302,71.49499326535843,45.7794684510615,51.57774496733201
198,35.73755648730612,28.157762296205185,54.092918811605415,39.57267281569251,28.92791327580541
199,2.3216360558118625,53.32046762028068,47.57892224152897,27.061545989587298,47.13556799748502
200,8.62718801314395,62.05224743147545,54.00917155394079,31.451234589748097,45.776207509038535
201,15.354074682056389,46.398265012313814,48.60816109755534,43.441558573551504,31.75133476549873
202,19.770757287742658,56.20054425359211,49.79433100369484,42.63241700363499,50.19525649383205
203,4.674690576367683,53.04104626945245,40.906050471609575,35.61550607692209,41.907424302407364
204,20.729819173814274,54.823762959408526,38.03738814160357,38.3968269410366,39.72978452395621
205,16.96870686637891,48.115032004383316,42.311658992992385,30.567022073080178,36.48977303083667
206,20.380193437950588,72.64042110257634,42.56903940396299,34.9513290402223,47.20263305998684
207,7.295447537912893,51.97545200766588,46.36006343627441,42.829195004095695,61.15093779871175
208,20.698331869077595,60.25886976061577,62.92573893046222,25.91809650831608,43.33591980465857
209,26.288420028270387,72.1309692540521,56.828791236509765,24.266425977585826,40.44576255894991
210,8.852469066526696,57.22497134521921,47.49634883226095,42.087530044472146,37.7180935592775
211,8.75243375421044,55.2708230276448,70.56181651905645,39.54107513318906,46.86536559563943
212,14.77524651568287,56.97120209676875,42.77707420794839,40.91819142539652,34.08857638129836
213,20.58090833023979,50.42117713445606,39.9817525218312,31.702947251543247,44.39806005740697
214,22.367579883572056,61.634902677360984,44.77571913985833,28.18193368957172,44.72949256363686
215,11.570725233177217,50.81998687173804,54.2597324546676,39.094005067304685,37.98778423259425
216,31.85542127188988,62.835465441774915,65.44063982715943,49.629557344451875,42.07227003149762
217,12.681852366270727,57.01424355049048,44.981494262183006,52.0033833538859,43.31175790872037
218,41.38439700676783,40.02833083691478,50.54789623513135,43.091672297667905,39.13852710057932
219,6.084458758669665,39.52674483683064,46.416073067895496,32.51888843576693,32.97333167174108
220,8.358353414654996,48.23142554702678,57.30642116517183,38.83123003197777,43.450297448257466
221,20.2387100305856,64.5623758135668,61.468243150581166,26.519244696759188,36.054999064545626
222,5.042945126753343,49.97346125779381,55.47011900562243,42.27318991234283,43.89764176587332
223,24.020526294007055,38.90763161799166,46.8349003702807,27.1954645105047,49.42633025864617
224,10.310228717973756,45.392721764973004,30.20711752253187,40.80727672650253,48.054415167070275
225,41.78494142372074,66.83761703930286,37.924894642749486,29.909556900262412,45.54680543033628
226,29.067425455237863,65.27913634170287,43.88906396566675,34.76658626993939,39.91768358362957
227,24.93104513828431,48.97401680389776,41.066235575497366,43.93451212456208,36.55022547867002
228,13.092605382800091,45.45575160914363,43.69115898005841,48.17169895781258,29.702964612246866
229,31.478051038588962,65.43229093122895,42.20544933617043,35.967642015682145,40.9557122981753
230,52.57115375320836,52.832842662500695,51.30532306961947,39.870132907687896,44.747084819984515
231,28.82763960999541,46.285018897172264,60.010962021161184,36.16858015742879,23.17978608373069
232,14.061261527640674,37.52756153839303,49.21792854236386,51.120198814604244,43.481088989356856
233,15.123221270727315,53.50266536432202,40.90625486057685,30.312274535327447,44.86440465196385
234,3.2922349259035,45.563096225994634,55.204208620755225,34.10187271109029,36.89459929822039
235,16.197856028095185,51.564376936809715,59.83815427468999,42.190374824634006,35.73814182441678
236,25.362144764052385,56.43221541026338,30.208560033410322,43.93618819965027,37.56065324519733
237,24.426679796534145,66.82779936677915,56.378043716627836,29.616984764236378,34.310230528443334
238,14.1074955328818,58.26955818435621,34.35530413130313,47.76989323635431,35.48031033987314
239,-3.963119918445569,48.26901471828943,36.509301106795085,36.67016104603695,41.33118237643671
240,20.563793736598093,57.88714073188693,39.393980356797485,41.618785192075855,23.635153352760153
241,18.347540014281922,54.519488185360245,84.04818496746603,38.169764013951635,48.39833583104544
242,22.738096159813626,65.00695682161764,33.826709329855234,33.1217953465041,41.97905154443963
243,28.96484331797704,72.19454218170875,48.78768398627401,45.87443536144664,41.158466984703324
244,20.460260397352833,63.658613548848486,35.6735261090632,31.024759055454773,41.48208789402065
245,6.17360258971323,36.028254081687635,75.51792729157941,37.06645916268095,44.128187217606886
246,32.17812539852309,50.09742399955994,32.616194332782364,45.3962392750344,43.56425349756246
247,10.943114442546026,63.42264145227626,40.80978351754012,30.134852075325806,36.59019744172589
248,24.735572721809646,69.15843744710605,76.31137157279997,29.929459674250595,36.67646415297014
249,-0.6499771838063149,36.66731385246138,64.11654279221116,37.456095242905015,39.796687134842976
250,8.389692579915161,50.079205166175,48.88605924653723,33.203559587053576,37.31117082165632
251,36.98887518589745,61.068470954752556,56.650416436696766,28.48551131025588,29.25719715262823
252,18.944541183860142,67.5711895079891,60.83356420739254,36.03644321337762,35.56994646344005
253,16.955600493141336,42.86651805670227,61.813751931245434,23.066247114240138,31.91001374720766
254,5.742550315436581,60.78329570749747,51.63527942743198,24.25281838855759,38.080395895947575
255,20.304151700020203,51.50668974928357,37.021680898316504,36.313675838943034,29.503928890954217
256,28.827493957603412,74.1211017064564,44.77770253842205,37.844182583191404,45.311213896911205
257,11.665541037353213,52.45073360106221,50.322793292190624,43.082273547687635,37.67496290104947
258,2.0582975041178746,56.03107701371744,46.960457473331566,25.22617655891611,43.658127599323
259,10.777900335021092,65.67898379917771,61.19602713970473,53.07366988836839,43.30172837103204
260,26.464845649489728,63.87034779581359,57.16710171133118,47.17980842537307,38.90438541524172
261,47.637455696714234,70.42780266674605,60.40596241583137,35.74842479640498,38.92541468526667
262,28.56534935207048,64.71542823936424,58.0520607553626,32.86706173640489,45.94109075304035
263,10.310316862007374,48.98251778485998,49.71991412010383,33.12546331840605,43.71785825462833
264,38.80340066225035,68.89508614391583,49.431301264162656,46.97094745490507,41.17381917260809
265,61.101768175550355,51.160489502808545,48.32101354927936,43.558444882710894,38.84765441509892
266,35.72623303264605,46.56960594476909,45.59990516159522,36.661294898657076,36.99615428319748
267,17.403384649031416,51.134846518374125,50.768319615534736,42.2219488437038,24.86051743380282
268,19.949161708885804,68.34171985003563,47.10446018814546,42.65688411503322,28.984201483938026
269,6.282128580413705,56.78535380630346,58.67743001818479,39.13369620636342,35.29234092641836
270,49.839276671002835,49.70100177191841,59.78879788862337,25.413398353165714,35.96617465983892
271,33.409380679244784,65.17580746085508,41.43065527260689,37.001699139671075,42.8568319958361
272,13.428464156635846,61.100334051235095,71.40635918254323,38.117640028067015,50.80628942669135
273,8.23805640457472,38.68623489893834,52.10005239339965,47.86590954131328,50.61456121035531
274,3.9059194767300687,46.8921757845489,33.543578078701614,44.84027940665199,34.66059815065128
275,11.152260619869471,49.522507094798875,33.06603098739437,33.09280366618093,37.518395164307236
276,-6.545914206757076,25.784107402352884,26.13408199031355,29.61873870556361,50.46378278169546
277,5.084149879725496,56.823592474430015,32.16855725182738,44.44580225958802,54.65174858550704
278,24.213944844637698,76.013936891575,43.53180161422404,34.68906138253569,54.424294402997454
279,14.67493400138391,47.80692815816599,39.10513615375319,29.39939211200157,45.31982097571805
280,11.842020809593253,64.08086335397358,59.22144358217679,47.297851779393405,54.10758860450167
281,15.51736593415156,59.13477762264133,59.050725395909126,33.68877136028115,39.383765373972516
282,16.97226290550163,61.97847363892495,65.69929307465782,23.12633673031217,37.59545929572899
283,23.979318937804965,69.38866350258016,47.64278331875403,40.74706137099843,34.640389150814336
284,13.555942820008504,48.015510354965635,49.86163503771766,38.686372437525044,41.09753747762088
285,31.548235620027754,52.107967769465475,50.710370744901454,27.959252089799346,42.71219301064176
286,24.280814458294333,59.469302512585195,65.34498282216428,38.015880802320176,40.98848855608816
287,5.696040385350626,35.960077290873336,53.75712944566365,37.578335075838446,27.662599169914717
288,13.74477861318392,51.15728735800121,43.84939424716785,39.47348855775114,42.529632219097785
289,-4.0800227901456525,42.84190084865428,32.87655557653593,36.8016160461616,43.8002544551111
290,20.635972479720678,66.41187597895612,28.704594395180955,36.3610589158841,44.54911834003726
291,10.943677343892523,63.956678028515604,48.632566679753836,49.8870829755755,45.97659170786984
292,20.73262347713088,65.8040852102719,36.92981976815877,41.6153704813782,44.71752146588613
293,2.8985872229803147,43.83731510277345,32.92809319748878,29.201012260365474,42.834328536516374
294,13.959245234564683,43.54117630198364,58.414694812654616,36.63798663661098,48.54032287845672
295,7.821585948472758,51.85529950494854,55.18190619205031,40.14026466428512,45.672777972137276
296,3.8642030599654027,50.17497950245425,65.82633246005337,31.725473075478277,49.28181254410779
297,27.670996782492224,36.23530887906519,39.796350856326896,35.07094035096212,27.564825444339675
298,20.58397952617348,57.41055330799674,65.11507146486056,29.700589084522395,44.363041804670125
299,11.322203705199016,51.70943934680014,48.46478055186364,37.2677266559056,52.021793387845875
300,37.00215445375783,63.94645818135852,69.80152429845894,38.19952102391421,41.54323835298891
301,14.105477966160365,69.00361048254415,35.24613534531564,34.46235888797794,40.26735128050813
302,-2.6468238954277585,55.01560777530776,45.03415557398695,45.71023477587776,49.54008472561785
303,31.379773797701553,79.9219187573004,49.69356882300533,26.614100240249183,41.94618036727129
304,-1.6233178852407146,43.67951684514005,51.254753727889835,34.68191109527794,39.12610871867879
305,-1.7864267357189192,47.11468891252578,34.780147698014204,35.692449892178935,53.601197206691495
306,22.584860270483915,50.07220933797996,47.63596306529949,42.11186761235006,35.4468068974857
307,16.922333001831987,52.66159670785873,52.12643539844183,41.403356039753284,36.37600115001763
308,56.77176503757407,71.74663788884676,71.12392691192545,43.56759601522212,39.03583576429126
309,28.07613232077582,81.7012630123594,38.36242287376096,32.12839732127149,40.43594815058202
310,11.16728758646773,61.86272510699371,26.04151200075545,30.495624538682574,36.45270064310297
311,4.148019658902246,43.96910391075724,55.365034993567875,39.45661491340482,38.41493494343725
312,18.622963546083625,57.70706533411982,50.227624341936746,36.797129541616805,34.437997351301746
313,2.102020301870344,58.96604820527526,80.34561750693113,47.91458431575638,49.93613042775899
314,30.235865271534752,74.6120241760574,62.00994954027628,30.645554929050075,50.1731932820351
315,4.8958775776458126,36.06463715899076,44.00846056265866,37.482616817737316,41.71724352602478
316,3.590767464078988,45.43824903459869,57.705435468097484,34.43219311879944,55.86764850161763
317,49.228215375029876,48.662150184488794,17.05579894680315,40.88013966602005,31.780468503370862
318,11.648507102245752,60.52958848275178,39.822531702082216,37.0679436036708,48.60093384093267
319,20.439795085848736,53.530703017432444,35.27353150887089,47.732813788560875,36.22360146169657
320,11.855705023268746,54.448696703479946,65.59330828832182,36.06898416676878,34.12121409024102
321,26.972039283572542,70.57649017410635,46.08061010011957,38.744886911373825,34.43786170257853
322,13.980995972776096,63.57569889443842,52.70127080865596,37.98853231424167,38.301683511878906
323,23.663699490121374,59.886086790367365,55.36677887156832,40.85851049867243,47.101102877791625
324,11.133350230692232,47.59469642210509,60.338146021516884,34.1618960366316,34.81068412600875
325,15.738986948634933,63.36265157006885,65.34228820368403,29.808152705782103,41.44254203061546
326,13.640274899692823,44.786306609715915,36.520403253115774,40.319862388998985,50.26585376014145
327,3.128961783755299,43.418002931290744,66.87775314855715,34.707229886130015,43.363736532607206
328,3.550644715172289,57.117065255522434,28.488232386161645,30.314210145295263,46.08645615075673
