unit_id,CropYield,do_ChelatedMicronutrient
68,3.563682247235293,25.0
69,-1.3944824582316566,25.0
70,-1.7944298452472207,25.0
71,2.8783244349465154,25.0
72,-6.120392015731469,25.0
73,-24.084726227476004,25.0
74,13.167092180004992,25.0
75,-13.17804699247922,25.0
76,-1.6354184261669555,25.0
77,-21.56573935472504,25.0
78,10.97539287835742,25.0
79,25.04023520687292,25.0
80,-1.372966887420441,25.0
81,-3.3983276685770436,25.0
82,-19.683182564014032,25.0
83,-3.487717259320893,25.0
84,-7.218045088734519,25.0
85,4.397101618304662,25.0
86,3.6131916341342003,25.0
87,-4.0244651671545215,25.0
88,18.195451150562235,25.0
89,3.226084933414678,25.0
90,4.505921586505254,25.0
91,-1.3226011068260772,25.0
92,5.207253350868157,25.0
93,9.207088271416126,25.0
94,18.380050433091487,25.0
95,12.773154536002455,25.0
96,22.74732039064518,25.0
97,23.220902477170235,25.0
98,-6.016718303243245,25.0
99,-8.151451579126118,25.0
100,23.833901485055918,25.0
101,18.198925351219007,25.0
102,10.07130483913415,25.0
103,-13.808198398860752,25.0
104,19.09335740210735,25.0
105,15.29139252512491,25.0
106,-5.622730830251895,25.0
107,-23.117509129809235,25.0
108,21.12840192161363,25.0
109,-16.134412913564013,25.0
110,20.8355302219631,25.0
111,-3.980093525971699,25.0
112,-2.620711394334644,25.0
113,4.706858841415558,25.0
114,25.478899096645815,25.0
115,-3.155258170734338,25.0
116,-3.144175892797435,25.0
117,0.21806098212894265,25.0
118,31.703525658048697,25.0
119,6.509040692233393,25.0
120,7.9227440090698416,25.0
121,34.26406646512356,25.0
122,-9.07274017857756,25.0
123,-7.546889970437912,25.0
124,-22.993784981050787,25.0
125,-7.633784309502946,25.0
126,-13.66776680585863,25.0
127,13.527146352951782,25.0
128,8.498564244963646,25.0
129,-15.263653266647589,25.0
130,-4.061721419007902,25.0
131,8.321706979844478,25.0
132,20.95270478716511,25.0
133,-0.9727230310817263,25.0
134,5.357587453623877,25.0
135,-4.949925963530873,25.0
136,1.667214762066767,25.0
137,-13.661090314986911,25.0
138,9.691685086004396,25.0
139,-10.84076149780968,25.0
140,27.935908413447486,25.0
141,1.1001905820304145,25.0
142,-5.201427412961105,25.0
143,3.7572247015288083,25.0
144,4.137076526549192,25.0
145,-4.294749881520575,25.0
146,-1.7975259087340212,25.0
147,21.743149698203446,25.0
148,10.037995521785655,25.0
149,7.284764201758792,25.0
150,-6.3671208868015725,25.0
151,0.3383164125582556,25.0
152,-9.08675426709243,25.0
153,-17.758734245081868,25.0
154,-18.250676334193578,25.0
155,25.05276954296194,25.0
156,-9.612927944192377,25.0
157,-6.976130421848027,25.0
158,0.19722442377737037,25.0
159,-11.411089465135177,25.0
160,15.230336047650397,25.0
161,10.303395202643149,25.0
162,24.728796580558388,25.0
163,34.23338376722146,25.0
164,1.920503609278758,25.0
165,7.630675422198371,25.0
166,15.433274029893926,25.0
167,5.97524326101791,25.0
168,-4.733845022780509,25.0
169,2.78672941157203,25.0
170,-19.446276503612115,25.0
171,1.56971556152475,25.0
172,12.530016488685792,25.0
173,35.659770955369254,25.0
174,12.508407944318746,25.0
175,12.987088012198198,25.0
176,-1.0511480466787613,25.0
177,14.885354071507539,25.0
178,17.32641520244577,25.0
179,-17.0638595054105,25.0
180,1.3218346724989,25.0
181,5.329264931368211,25.0
182,11.329079011296173,25.0
183,-9.32554873879247,25.0
184,-4.632805265528154,25.0
185,3.537247932871539,25.0
186,9.052348717135981,25.0
187,10.266917950207132,25.0
188,22.461536667712927,25.0
189,12.169339397297545,25.0
190,1.4195199266634324,25.0
191,8.48104721055279,25.0
192,16.026178360068837,25.0
193,3.2500409276011837,25.0
194,7.302508573828721,25.0
195,13.914091412662083,25.0
196,5.564586500162009,25.0
197,0.40961766218888696,25.0
198,10.348075397524052,25.0
199,3.879474075149932,25.0
200,4.832300117349203,25.0
201,1.3018589478157925,25.0
202,-0.4611962411753936,25.0
203,16.804615972167596,25.0
204,13.603910436164563,25.0
205,4.085888314601737,25.0
206,9.730398093476449,25.0
207,-0.010684376540380569,25.0
208,11.784552867792216,25.0
209,23.22916656108031,25.0
210,-2.989521493495037,25.0
211,1.2843858575875036,25.0
212,-12.820977031366228,25.0
213,-2.8502563396250973,25.0
214,-15.271329370630818,25.0
215,5.386845416811218,25.0
216,15.705246147062851,25.0
217,-11.737613128945185,25.0
218,-23.050139087466558,25.0
219,8.17898646482961,25.0
220,30.740585082154766,25.0
221,19.127696719008085,25.0
222,20.42716982239043,25.0
223,-10.167008561542419,25.0
224,8.48604897359254,25.0
225,-25.292994093021512,25.0
226,0.7672557268915796,25.0
227,3.680657584782465,25.0
228,-12.186029068026091,25.0
229,-18.062226475242337,25.0
230,19.318474934582156,25.0
231,-8.969816009616277,25.0
232,32.64597787962475,25.0
233,-6.290644955519522,25.0
234,1.2238159339419639,25.0
235,-21.15907246781641,25.0
236,-18.14570606840151,25.0
237,14.709351618603227,25.0
238,-12.497900531497866,25.0
239,13.81517903571895,25.0
240,13.744545068466682,25.0
241,-16.13562313059472,25.0
242,-4.563694798950064,25.0
243,17.72525558652998,25.0
244,16.364673161820225,25.0
245,-6.785648157699418,25.0
246,9.55399490606986,25.0
247,5.895371536917574,25.0
248,-32.09001157998514,25.0
249,9.232660331860654,25.0
250,1.2967396541877987,25.0
251,-6.281603668290552,25.0
252,5.229298531862819,25.0
253,-1.656998717788916,25.0
254,-12.584513727408156,25.0
255,10.815225621334589,25.0
256,8.349775953218142,25.0
257,-22.5168759111747,25.0
258,8.635476949641186,25.0
259,16.698509644602865,25.0
260,16.47308209024331,25.0
261,-23.925010944049408,25.0
262,20.291331295347337,25.0
263,26.546411988042372,25.0
264,1.603265155436062,25.0
265,0.2969225329303473,25.0
266,9.183131670023393,25.0
267,-0.6311709503773393,25.0
268,14.856725059049971,25.0
269,-4.722176778738591,25.0
270,-0.5090269091369839,25.0
271,-9.007860985064603,25.0
272,14.128295850851574,25.0
273,27.551855660585943,25.0
274,-18.19232598320331,25.0
275,6.95584202817158,25.0
276,16.51126980790531,25.0
277,18.123017338679002,25.0
278,26.461428555399856,25.0
279,1.7732279586978401,25.0
280,-3.1366464350518903,25.0
281,21.78888851723595,25.0
282,-0.46488986020128903,25.0
283,-9.266044929995175,25.0
284,17.943563554835453,25.0
285,-4.574582020897351,25.0
286,-15.12649017405367,25.0
287,1.103268517393623,25.0
288,4.456819003388957,25.0
289,15.94759707683802,25.0
290,-14.803592940743723,25.0
291,-2.2389637708846415,25.0
292,26.041878844021316,25.0
293,3.5303541285960365,25.0
294,-0.5505960275736097,25.0
295,9.031970844120817,25.0
296,-0.7150234035401213,25.0
297,21.630600788822818,25.0
298,-11.095107322452781,25.0
299,-2.5299549800661567,25.0
300,0.7437677765473003,25.0
301,25.832158199992378,25.0
302,-22.184704569166527,25.0
303,-12.39126340510876,25.0
304,-5.775958097097863,25.0
305,21.28288090554254,25.0
306,-3.2008809891805363,25.0
307,-8.001737525412828,25.0
308,12.932790928599086,25.0
309,22.37756796760883,25.0
310,26.740718490543756,25.0
311,-16.53606807494651,25.0
312,-4.809716039467935,25.0
313,22.15043054175939,25.0
314,-8.318797183269773,25.0
315,15.684706896890928,25.0
316,3.2526477240028164,25.0
317,3.565192636819747,25.0
318,17.30326901008208,25.0
319,-6.964786939004844,25.0
320,-11.055312029909022,25.0
321,9.22979299568437,25.0
322,-4.447361107934366,25.0
323,18.55179169070388,25.0
324,3.245177322655752,25.0
325,-11.923285462536375,25.0
326,4.235842443044548,25.0
327,15.080086787908442,25.0
328,-0.9661083884071777,25.0
329,-6.988465017405894,25.0
330,6.199245256451173,25.0
331,5.738867208420028,25.0
332,24.87255765449171,25.0
333,22.57151210978015,25.0
334,22.881789866471586,25.0
335,-1.3010065115871683,25.0
336,-23.45325799416502,25.0
337,8.216387406792048,25.0
338,-3.745095025422872,25.0
339,7.545372224986355,25.0
340,-9.933348983876245,25.0
341,-0.017283255795876862,25.0
342,10.154394709238879,25.0
343,6.44911623171522,25.0
344,-7.167240915851912,25.0
345,5.391344872415978,25.0
346,-5.312431767991723,25.0
347,15.244712552924023,25.0
348,11.474059911737623,25.0
349,12.228800107359072,25.0
350,-0.964495829704425,25.0
351,5.6117324417929915,25.0
352,-4.3074798308154865,25.0
353,19.57419698756157,25.0
354,15.23185345297901,25.0
355,-1.3920576999274956,25.0
356,-3.725577550881908,25.0
357,-19.309946724739874,25.0
358,-1.1285319533503761,25.0
359,5.518952768591616,25.0
360,-5.408000613774158,25.0
361,13.184728273774557,25.0
362,8.668971712399873,25.0
363,-10.127420903337475,25.0
364,-8.627067814426237,25.0
365,34.89994548538172,25.0
366,-16.532569398486174,25.0
367,29.685431538191146,25.0
368,-21.239833543672635,25.0
369,-7.643092666290369,25.0
370,-19.573784677374015,25.0
371,-13.14291924249493,25.0
372,14.551888586617181,25.0
373,5.393203480119553,25.0
374,0.7267008286349146,25.0
375,1.7700545846575757,25.0
376,15.931440468151095,25.0
377,5.115104420108781,25.0
378,-9.254563044666233,25.0
379,5.476558348091059,25.0
380,8.816200132022988,25.0
381,4.236487362082548,25.0
382,-3.452103524530651,25.0
383,21.433841884670173,25.0
384,18.89757502505388,25.0
385,-3.279502318730142,25.0
386,2.927312148784169,25.0
387,34.03434246158452,25.0
388,-13.82604927204479,25.0
389,30.78044055157226,25.0
390,-1.4565890930398795,25.0
391,4.795109092966774,25.0
392,-4.365141840047114,25.0
393,-3.657377429006312,25.0
394,-8.403549916716235,25.0
395,-4.956136247297282,25.0
396,-14.414267958193335,25.0
397,-9.737183143533663,25.0
398,-16.111565772201683,25.0
399,-6.664690994501965,25.0
