unit_id,CropYield,do_ChelatedMicronutrient
79,32.199333809429966,100.0
80,29.232919032193312,100.0
81,35.66093724204482,100.0
82,23.007982288250723,100.0
83,22.793220187110006,100.0
84,33.832906217171924,100.0
85,18.714828549250047,100.0
86,31.671565371891475,100.0
87,30.48800012467151,100.0
88,28.14619805180125,100.0
89,32.290095684126705,100.0
90,27.972817426351696,100.0
91,22.644511674613646,100.0
92,33.17651064253695,100.0
93,13.690981647525218,100.0
94,31.50327023911164,100.0
95,28.010168245788677,100.0
96,39.519182372727315,100.0
97,23.896957304589424,100.0
98,27.77792792125072,100.0
99,30.100803088012434,100.0
100,27.11410820311311,100.0
101,32.75062258886079,100.0
102,25.218468031565784,100.0
103,24.847487880821088,100.0
104,30.229111915385893,100.0
105,34.84996313202387,100.0
106,34.26121096570678,100.0
107,31.431258487851853,100.0
108,39.63538173409499,100.0
109,31.873497302027843,100.0
110,24.544460200563577,100.0
111,40.5578175730247,100.0
112,32.7877062602552,100.0
113,34.89973732121841,100.0
114,43.59133680169336,100.0
115,42.74496016588947,100.0
116,20.377300339966368,100.0
117,29.383320448421898,100.0
118,26.71790113337982,100.0
119,25.445248934309745,100.0
120,33.8905115498033,100.0
121,19.337754176070828,100.0
122,28.743995671475687,100.0
123,25.93834637426535,100.0
124,24.631224255439847,100.0
125,28.171440460834578,100.0
126,19.72576917403059,100.0
127,33.73634765427203,100.0
128,30.104919621147076,100.0
129,42.82875025103406,100.0
130,37.31193604069426,100.0
131,23.530739482584057,100.0
132,27.78503222128091,100.0
133,26.763092302890488,100.0
134,31.477427005608856,100.0
135,32.496412994159115,100.0
136,30.597328897397183,100.0
137,40.17989602362781,100.0
138,20.166138933022275,100.0
139,33.865840802619644,100.0
140,32.6786787592056,100.0
141,28.49688593173248,100.0
142,42.706918829996134,100.0
143,16.33222651478404,100.0
144,24.982253485760516,100.0
145,33.01479712999933,100.0
146,37.71234720365422,100.0
147,35.25643023416547,100.0
148,28.10479481476451,100.0
149,34.84207690468519,100.0
150,19.46776556572334,100.0
151,32.248677691901804,100.0
152,33.089901481271724,100.0
153,29.703512137035673,100.0
154,37.35932452520492,100.0
155,36.87995173195328,100.0
156,25.342025741246978,100.0
157,33.738094226754725,100.0
158,34.11378225773811,100.0
159,39.5262733080761,100.0
160,36.876974160888516,100.0
161,22.32616329852015,100.0
162,30.278827702463232,100.0
163,26.024759192844204,100.0
164,34.110753139594394,100.0
165,27.40050819568145,100.0
166,23.506587965194896,100.0
167,27.287781614051788,100.0
168,26.20403273239061,100.0
169,32.1577633994297,100.0
170,29.98142532338477,100.0
171,39.56881191038762,100.0
172,32.99537677856734,100.0
173,28.63759088264078,100.0
174,35.01415682702133,100.0
175,31.979660057739512,100.0
176,32.352165740379284,100.0
177,22.195614606781334,100.0
178,31.11727690660385,100.0
179,28.326193359287167,100.0
180,43.0894797959481,100.0
181,31.242277802715957,100.0
182,41.09734910301851,100.0
183,26.069945100486898,100.0
184,30.64845866430585,100.0
185,25.51402445822673,100.0
186,44.56868237097419,100.0
187,24.388446359914703,100.0
188,26.76314530326527,100.0
189,40.65440594876362,100.0
190,36.66964588245794,100.0
191,38.04487824238939,100.0
192,32.894805492961574,100.0
193,30.776495258612552,100.0
194,26.75728638845509,100.0
195,29.241300615371156,100.0
196,21.525231947717018,100.0
197,26.7084706103388,100.0
198,36.71100927529157,100.0
199,29.135356173074214,100.0
200,14.29764380679603,100.0
201,33.44235009789688,100.0
202,26.612379575801725,100.0
203,34.71635701454732,100.0
204,33.52617842787769,100.0
205,25.719165998603337,100.0
206,27.825283411992434,100.0
207,28.947749652337816,100.0
208,17.891191396101867,100.0
209,27.548876251989853,100.0
210,19.045155992825205,100.0
211,35.40200569925002,100.0
212,34.537637627687666,100.0
213,27.693486796401572,100.0
214,25.203314953205698,100.0
215,29.066266988501276,100.0
216,22.70138387908444,100.0
217,25.28959887224357,100.0
218,24.37766044913878,100.0
219,24.67990283552707,100.0
220,37.71967796161525,100.0
221,35.94602188623051,100.0
222,33.63430381833166,100.0
223,19.239254878946173,100.0
224,23.86394905353129,100.0
225,35.223426548248185,100.0
226,29.02003815760698,100.0
227,29.570273779209266,100.0
228,25.65386355891963,100.0
229,27.978018151083518,100.0
230,29.254221930884164,100.0
231,34.77822691331789,100.0
232,36.44843270298704,100.0
233,21.221886377443028,100.0
234,42.87365411541861,100.0
235,30.673583551908077,100.0
236,36.44040582409965,100.0
237,33.927029028720824,100.0
238,30.640968435020717,100.0
239,22.866502768146,100.0
240,32.07411283141171,100.0
241,36.76229996774435,100.0
242,31.24828888342624,100.0
243,29.94152523866995,100.0
244,24.760185543165697,100.0
245,33.77157667822545,100.0
246,38.150902289685035,100.0
247,24.231481608842262,100.0
248,33.717967046419126,100.0
249,15.870724245890933,100.0
250,45.2270763024913,100.0
251,17.267308524985413,100.0
252,23.138072761320277,100.0
253,44.09100018323791,100.0
254,33.897559613747134,100.0
255,26.256753859401314,100.0
256,31.16378260131385,100.0
257,18.09295194684645,100.0
258,18.565526214433888,100.0
259,36.66548640818298,100.0
260,25.685494690602937,100.0
261,32.565126789960324,100.0
262,23.112008862837712,100.0
263,41.95281477143101,100.0
264,36.00321651855296,100.0
265,31.871729161001436,100.0
266,28.943348604076945,100.0
267,26.61507081524046,100.0
268,31.218542317761752,100.0
269,29.09137988939016,100.0
270,36.44157641437868,100.0
271,35.806823514197966,100.0
272,29.78713383290067,100.0
273,29.30291199898213,100.0
274,40.96794236464598,100.0
275,17.21820135756524,100.0
276,26.550583818114028,100.0
277,45.097988186673945,100.0
278,35.70918418846529,100.0
279,24.524729616639135,100.0
280,36.54120240302508,100.0
281,32.921629737657895,100.0
282,23.868547880867677,100.0
283,42.295743765955514,100.0
284,24.84601564432469,100.0
285,30.899834788139465,100.0
286,41.6858454895285,100.0
287,31.200254584582684,100.0
288,45.91054735705454,100.0
289,31.168074513931927,100.0
290,37.38899851530749,100.0
291,10.40028420745741,100.0
292,31.438706908183192,100.0
293,29.82217967056406,100.0
294,17.240074794925444,100.0
295,39.98786451069585,100.0
296,18.615386368552773,100.0
297,26.361530674649668,100.0
298,32.688197780566085,100.0
299,47.98696217772623,100.0
300,35.66052952153374,100.0
301,18.277403256462925,100.0
302,28.55020138505084,100.0
303,39.32462412908164,100.0
304,27.737053703193684,100.0
305,32.45328064537198,100.0
306,22.183840485239607,100.0
307,40.159709673161004,100.0
308,34.95745120727709,100.0
309,28.841956984233402,100.0
310,29.131388772362875,100.0
311,29.751621694454677,100.0
312,39.10144932871687,100.0
313,36.567282112536105,100.0
314,30.498099938347707,100.0
315,27.020816231690368,100.0
316,28.529488685828184,100.0
317,34.561562607639516,100.0
318,24.32029859987184,100.0
319,18.283294640884314,100.0
320,28.944252471559242,100.0
321,37.5211833612637,100.0
322,29.545229005575823,100.0
323,26.85204623177145,100.0
324,30.49519899919833,100.0
325,36.019997893296136,100.0
326,20.516219288350683,100.0
327,21.033798288309345,100.0
328,35.57821622472064,100.0
329,24.537796510634344,100.0
330,43.71515292201347,100.0
331,37.404248182008764,100.0
332,24.169722875946004,100.0
333,36.32169963228592,100.0
334,32.24215383472604,100.0
335,37.02434833311264,100.0
336,33.76869777973175,100.0
337,32.86580039891064,100.0
338,34.10056592849426,100.0
339,24.466851023431683,100.0
340,29.14080368392077,100.0
341,24.20254588449879,100.0
342,33.5765714997447,100.0
343,34.29904207394859,100.0
344,32.68068507889476,100.0
345,33.50645756510576,100.0
346,39.3644811334976,100.0
347,22.81957821934074,100.0
348,26.280833022999172,100.0
349,7.548109137444314,100.0
350,38.9818508237525,100.0
351,28.028895417281003,100.0
352,35.77850049196643,100.0
353,31.57620519654484,100.0
354,23.781847613605287,100.0
355,33.60571440214758,100.0
356,41.43765515178813,100.0
357,42.74840402663055,100.0
358,31.821095729259678,100.0
359,31.131415332072372,100.0
360,21.945085992125865,100.0
361,23.70156725946901,100.0
362,45.77278719194203,100.0
363,16.262784368817982,100.0
364,27.140478614964735,100.0
365,20.2834666078118,100.0
366,12.193316421553055,100.0
367,31.536214542598938,100.0
368,23.998149675984614,100.0
369,37.96084798780388,100.0
370,22.744403409301654,100.0
371,35.75461872354559,100.0
372,41.12719130162695,100.0
373,31.254754274973884,100.0
374,30.03118388592167,100.0
375,24.186369153176717,100.0
376,22.169784715902935,100.0
377,36.24273455633122,100.0
378,31.1919892247173,100.0
379,33.18012235503819,100.0
380,34.536980044248715,100.0
381,34.18447964544149,100.0
382,24.55570420505055,100.0
383,25.93067641104751,100.0
384,24.558435130656306,100.0
385,37.799508160676325,100.0
386,39.57294295279726,100.0
387,28.423451519947662,100.0
388,25.793157586529897,100.0
389,43.20759110361786,100.0
390,29.52585373947166,100.0
391,40.912874560238805,100.0
392,28.353718092427926,100.0
393,35.41561128422125,100.0
394,25.859431144976103,100.0
395,32.79893785215041,100.0
396,6.434100510971816,100.0
397,39.78546056039197,100.0
398,21.376789605208224,100.0
399,26.638492406025627,100.0
