unit_id,CropYield,do_ChelatedMicronutrient
122,22.483507980482166,50.0
123,19.499148784462072,50.0
124,23.688991812847274,50.0
125,16.309483355829528,50.0
126,33.43290293488341,50.0
127,35.474110891776334,50.0
128,17.0664270015987,50.0
129,27.146279029812206,50.0
130,25.955719503907943,50.0
131,38.50599267758761,50.0
132,27.894102780689586,50.0
133,25.84167790848271,50.0
134,17.677839657910003,50.0
135,29.698217287072403,50.0
136,27.518971497058565,50.0
137,25.94992044975296,50.0
138,33.914303618714335,50.0
139,22.338607013501857,50.0
140,32.72637675489247,50.0
141,23.785644182991735,50.0
142,18.97833192496296,50.0
143,23.86067985893057,50.0
144,7.320909452445321,50.0
145,26.758554666203807,50.0
146,19.64293832374064,50.0
147,21.80367138019414,50.0
148,19.81958718312915,50.0
149,39.563172209398225,50.0
150,31.27785870006594,50.0
151,33.807069461776734,50.0
152,24.297276345028763,50.0
153,15.289415019005178,50.0
154,29.691189920647165,50.0
155,14.793249595272718,50.0
156,-8.658933541783686,50.0
157,21.48468351442665,50.0
158,17.45354410657339,50.0
159,29.682205977774927,50.0
160,32.64498854064699,50.0
161,22.59082863601009,50.0
162,22.23460130996837,50.0
163,33.3751401707943,50.0
164,28.696410464413233,50.0
165,21.3580764445576,50.0
166,9.344664195301926,50.0
167,20.76837001162546,50.0
168,27.01497840778528,50.0
169,18.159506347011078,50.0
170,39.49037989089389,50.0
171,27.904168997045677,50.0
172,22.66185765779612,50.0
173,19.326208859153688,50.0
174,21.18500355600471,50.0
175,20.699144674087574,50.0
176,17.80715590419053,50.0
177,15.160815204934037,50.0
178,32.952479711910456,50.0
179,38.19844701323482,50.0
180,14.4027068117066,50.0
181,26.794657347360513,50.0
182,21.064299961652864,50.0
183,16.709833344423735,50.0
184,26.25800567987701,50.0
185,24.23932570110315,50.0
186,35.85346509205637,50.0
187,12.990702532539999,50.0
188,17.208532324596025,50.0
189,2.752296720632551,50.0
190,24.434112044659486,50.0
191,16.664674671556273,50.0
192,5.5070287800358475,50.0
193,27.090622790278545,50.0
194,41.794791623779716,50.0
195,17.768168303852704,50.0
196,37.578550546967996,50.0
197,10.24869747400654,50.0
198,18.264461123251188,50.0
199,24.643502724246424,50.0
200,11.08463890338838,50.0
201,19.37781663403914,50.0
202,28.89027120092316,50.0
203,9.566023173956472,50.0
204,13.783166650748097,50.0
205,41.648120137098125,50.0
206,30.02186069353358,50.0
207,17.945856581109968,50.0
208,17.390924709029886,50.0
209,9.38396775844074,50.0
210,17.190616690377016,50.0
211,12.205351620872229,50.0
212,25.82658657198797,50.0
213,13.25333788520564,50.0
214,16.24450422399166,50.0
215,9.483286889012788,50.0
216,33.6934235120525,50.0
217,46.536058346037414,50.0
218,28.86041533171883,50.0
219,21.12035120093692,50.0
220,18.067082097673655,50.0
221,25.555105455485652,50.0
222,41.969913342306945,50.0
223,31.009623583302538,50.0
224,16.396313979212643,50.0
225,25.210896297725586,50.0
226,27.725071580219666,50.0
227,21.68020781941909,50.0
228,35.0182423088021,50.0
229,12.321796453045778,50.0
230,31.193471095164448,50.0
231,11.673757820404793,50.0
232,16.29703131445222,50.0
233,28.9974087972881,50.0
234,-10.747711362510204,50.0
235,23.920798524172426,50.0
236,26.477044789659413,50.0
237,3.715993209538588,50.0
238,24.972328735301435,50.0
239,21.011072411526733,50.0
240,13.403737558857742,50.0
241,7.862538666848232,50.0
242,2.9776035362783837,50.0
243,20.787193064722423,50.0
244,38.15715899147721,50.0
245,24.904159865817114,50.0
246,16.42857499814713,50.0
247,21.39380262022901,50.0
248,18.473499764788663,50.0
249,24.0804457531915,50.0
250,29.908125547158825,50.0
251,19.68080118709498,50.0
252,22.0827826554519,50.0
253,24.861385791970587,50.0
254,22.75367395885769,50.0
255,27.788226174268203,50.0
256,24.15455923587877,50.0
257,10.815023243501987,50.0
258,7.444624299031259,50.0
259,15.721593127256524,50.0
260,10.244434356003506,50.0
261,12.640463456116187,50.0
262,15.514868373955382,50.0
263,13.931327113065157,50.0
264,35.25277666955355,50.0
265,13.458874240843736,50.0
266,24.03361231770696,50.0
267,21.52191478499332,50.0
268,24.295463978037247,50.0
269,27.954654179282443,50.0
270,8.39217917732679,50.0
271,30.166958288122732,50.0
272,17.516613186279717,50.0
273,10.956372436844035,50.0
274,29.77049739999236,50.0
275,24.03505298881611,50.0
276,31.33287490132279,50.0
277,27.062292654238274,50.0
278,4.6999996321955235,50.0
279,40.79000390376575,50.0
280,18.460464266295972,50.0
281,7.921130980192466,50.0
282,18.522454378206703,50.0
283,28.00537270852741,50.0
284,37.58787278920427,50.0
285,22.007650150692534,50.0
286,25.20807418754911,50.0
287,27.98848673327443,50.0
288,10.722490481103808,50.0
289,20.783965253324542,50.0
290,31.20543396189796,50.0
291,34.32953959642359,50.0
292,14.400516839337698,50.0
293,22.083437770562433,50.0
294,17.093953347731205,50.0
295,26.251581674581608,50.0
296,15.807499788152166,50.0
297,4.445522784060741,50.0
298,22.53602882005826,50.0
299,21.12843445989194,50.0
300,5.644827533178442,50.0
301,18.46514105805454,50.0
302,26.842932509528264,50.0
303,22.64938335878901,50.0
304,30.026502691906547,50.0
305,16.13483947225651,50.0
306,37.210388648071294,50.0
307,17.95591920114037,50.0
308,25.250099494275602,50.0
309,25.980661896192984,50.0
310,22.685113435068082,50.0
311,9.730689838408857,50.0
312,13.665078486739594,50.0
313,26.388658489208286,50.0
314,16.04498922248699,50.0
315,28.012820555656074,50.0
316,16.835678053186648,50.0
317,1.9505469299694238,50.0
318,10.016242964529999,50.0
319,27.17998129385182,50.0
320,4.046729708430226,50.0
321,28.46314676022501,50.0
322,-1.7686004926184753,50.0
323,25.10274837526037,50.0
324,21.235193068276807,50.0
325,20.373258385645386,50.0
326,35.68402235326291,50.0
327,24.893234156940835,50.0
328,17.628199460405195,50.0
329,27.898557168890413,50.0
330,11.641188187310597,50.0
331,8.969159041447082,50.0
332,21.78474718631829,50.0
333,37.49053734648405,50.0
334,23.40622918360884,50.0
335,12.299238742160247,50.0
336,24.185811342443127,50.0
337,25.124992556343805,50.0
338,9.475891323886653,50.0
339,-1.954722061017401,50.0
340,36.854136235748335,50.0
341,30.7248233334224,50.0
342,20.47336583396674,50.0
343,20.680512352995912,50.0
344,27.290867663429413,50.0
345,17.98197085266082,50.0
346,22.791436226452404,50.0
347,29.128156749963487,50.0
348,21.710962708896258,50.0
349,23.3076985331657,50.0
350,17.325409208835158,50.0
351,26.461333776968623,50.0
352,32.05275435157125,50.0
353,27.001677133934336,50.0
354,30.678002603135393,50.0
355,25.328060391629514,50.0
356,35.04127349540323,50.0
357,16.236184510140156,50.0
358,18.941597015072396,50.0
359,31.88522413581178,50.0
360,24.653126093320353,50.0
361,20.35770561450843,50.0
362,28.737558396767255,50.0
363,17.46353162499429,50.0
364,30.523511929897342,50.0
365,19.878814449519474,50.0
366,27.22841760846295,50.0
367,26.955400971399463,50.0
368,26.349515390424386,50.0
369,20.53061048283532,50.0
370,22.239098726398407,50.0
371,24.381187976014996,50.0
372,21.950765481304334,50.0
373,25.187815881322294,50.0
374,22.516897408239018,50.0
375,30.795289552224233,50.0
376,19.51786368650685,50.0
377,27.901430054678062,50.0
378,13.617933000302244,50.0
379,24.860563659468472,50.0
380,28.31599526264919,50.0
381,32.35784312244399,50.0
382,19.779411510799612,50.0
383,27.574956903287244,50.0
384,19.59922736921907,50.0
385,11.796150800934868,50.0
386,23.272734634167588,50.0
387,22.59518363288181,50.0
388,35.88695421270266,50.0
389,26.076385329424294,50.0
390,21.6184900942344,50.0
391,34.627915028351616,50.0
392,27.023959788530167,50.0
393,26.226564982361587,50.0
394,17.536045588927745,50.0
395,27.669605477033944,50.0
396,16.433360271653875,50.0
397,17.27339786304871,50.0
398,16.59575158733117,50.0
399,15.584163340756914,50.0
