unit_id,CropYield,LeafGreenness,do_ChelatedMicronutrient
65,36.20381394147518,-4.4113176436329375,100.0
66,39.747608525281635,2.2672420433317386,100.0
67,44.22637032489888,15.101389861573708,100.0
68,27.89869297540115,0.23475069712139351,100.0
69,33.583124689363956,11.293601292846146,100.0
70,28.59274181055561,30.10838467438934,100.0
71,28.4857810453032,-4.795459453133212,100.0
72,39.38773956282604,-11.102991330918318,100.0
73,27.53718263891716,21.921758325157704,100.0
74,33.29304671520378,10.82962976474961,100.0
75,31.917901416558422,13.40170830171318,100.0
76,37.75019023433971,25.787383271994315,100.0
77,22.71138082520044,-9.137730507851895,100.0
78,41.745585714206754,46.07062756469006,100.0
79,21.760347215525798,-8.32687587060093,100.0
80,25.626031431652113,13.617018099511707,100.0
81,22.41259125796354,20.471836534069972,100.0
82,23.268788307213217,7.217336122702224,100.0
83,34.711560579500315,13.425199791672647,100.0
84,31.216662547373637,21.154155450788878,100.0
85,34.21455191634501,23.32074633030563,100.0
86,21.938839192364103,10.429695675077806,100.0
87,33.24202408218535,10.980289095379899,100.0
88,26.136863407320607,7.500955164692938,100.0
89,27.825495885937002,4.0450186031749995,100.0
90,26.628378990530376,24.154227881186706,100.0
91,33.58150537124652,10.207469461078684,100.0
92,41.1883098185325,21.283467261245313,100.0
93,19.44733778380263,-0.5635465407042197,100.0
94,36.64611346312218,-2.0137590052674668,100.0
95,20.38745771564832,-2.6885804938094235,100.0
96,29.35698303608621,19.868244113582897,100.0
97,27.22218087862226,13.650899747658016,100.0
98,32.878945170499996,0.4509571548482274,100.0
99,35.865356569842014,14.59406687289891,100.0
100,27.212383402088726,20.18060444850193,100.0
101,21.831204514487116,32.06415867233032,100.0
102,38.24259962370464,12.365739657270277,100.0
103,35.29924929446298,-6.267980060188073,100.0
104,31.592402370560325,54.74290789751603,100.0
105,24.750838956089634,10.602023913231092,100.0
106,29.182770924867715,20.583918170023217,100.0
107,43.057176701808785,13.382645597979444,100.0
108,29.19547383776096,2.0702488332342694,100.0
109,25.30411693334553,20.96463149234662,100.0
110,28.56688443063194,0.018619401117856427,100.0
111,39.56664565408191,10.062090533298148,100.0
112,19.176062533058982,23.50607411717624,100.0
113,32.598887015751245,17.824877643925852,100.0
114,19.746988764461307,7.843899669453676,100.0
115,27.793252176936694,-11.76665810655225,100.0
116,38.81341340211578,10.272604919730384,100.0
117,33.80029684369019,11.9291401231457,100.0
118,22.341830177167246,25.665709548314453,100.0
119,24.13171260388529,14.38402044873334,100.0
120,31.038795890917488,16.269235014676138,100.0
121,33.91810701446219,0.816483551702694,100.0
122,29.473265077934535,17.390273539944904,100.0
123,36.036894928235114,17.420471171220008,100.0
124,31.8579557851198,1.002776816578752,100.0
125,32.11461558236873,28.3081624733461,100.0
126,28.1440209090049,26.54688330785156,100.0
127,35.33342039305039,21.58219588180141,100.0
128,32.217468929426694,7.8766510681896085,100.0
129,21.518265758142025,-1.4982194249929872,100.0
130,35.452497476773935,1.9647530326266738,100.0
131,32.11497115516769,-0.4081828426986469,100.0
132,31.001797846005903,18.39178163065354,100.0
133,33.507944489023366,32.404307526388564,100.0
134,22.01349134097054,18.61681847607437,100.0
135,25.600212879254244,11.4530241509257,100.0
136,35.88167228603096,-8.327636413007326,100.0
137,21.406897654497513,38.802448931636036,100.0
138,14.311909141972896,-7.726866575963282,100.0
139,31.834980399293283,6.33798746007068,100.0
140,32.21684789553024,0.10396918438853398,100.0
141,37.231285471500826,26.062296023729303,100.0
142,21.590015718482864,10.364113212655273,100.0
143,32.689584576115315,7.396947595099451,100.0
144,40.07809950981093,9.462019852844444,100.0
145,37.02599941796269,11.274681603419696,100.0
146,37.84757615234286,23.09224897750769,100.0
147,32.22190249107909,-14.54077823940979,100.0
148,25.672244284272473,11.211311505845863,100.0
149,43.82086275092569,-7.893019927540081,100.0
150,40.862119292937734,-20.68060123123746,100.0
151,37.05577989358098,0.5478200073727191,100.0
152,28.633540488871837,-8.882934010065604,100.0
153,26.70475697906845,16.214465898936442,100.0
154,37.88453583794677,-1.5990472053926368,100.0
155,34.54216686433312,9.316571348366121,100.0
156,26.799567498020977,13.77006699523917,100.0
157,30.293643694420908,4.186851987113408,100.0
158,28.280708862793244,22.248772971577736,100.0
159,46.6332138086412,-1.5478617434708895,100.0
160,19.850320997777825,9.305816208146862,100.0
161,29.84261712687409,2.139362102472135,100.0
162,23.49489044343118,8.182074980143991,100.0
163,31.214439852352236,1.468594934595714,100.0
164,40.944723257588315,2.182309278176403,100.0
165,29.736627721841117,6.6687244367720755,100.0
166,30.317618779376055,8.885963468183753,100.0
167,36.39587952521654,21.85861455889104,100.0
168,34.15074038713514,10.201999922911106,100.0
169,28.705364948918707,-6.310814254186393,100.0
170,28.903015494338575,36.1391270577724,100.0
171,27.380573293907272,10.247938509425321,100.0
172,36.57256451477435,9.35610665274513,100.0
173,31.21533347699453,-0.7584780339784558,100.0
174,24.912766743907948,15.806645307582063,100.0
175,49.5502802392682,11.444291988072816,100.0
176,19.83348413307128,19.72890947890926,100.0
177,36.52918717350674,19.357221406578134,100.0
178,34.90577889948392,-28.844506294772536,100.0
179,33.85741965113567,31.314072408738255,100.0
180,36.16654302493181,-17.011941823487614,100.0
181,41.725854000518986,-19.493149139634085,100.0
182,38.667988151464634,14.621332591784642,100.0
183,29.344078255401005,2.4421099468465846,100.0
184,26.833157261370946,-1.4270531843892051,100.0
185,33.265098578932474,25.113147684821865,100.0
186,24.64558800963344,4.860761567410224,100.0
187,42.2240089164639,11.022324990760461,100.0
188,43.045407992655534,17.801039538924705,100.0
189,23.694357648300386,24.4639875895968,100.0
190,34.85123874773754,8.58270415559214,100.0
191,42.323500807022974,14.550416705521116,100.0
192,45.21592376889128,19.909252142745764,100.0
193,35.73000105828123,16.049754157435817,100.0
194,22.137957042141885,-16.771359028397747,100.0
195,19.757913174115547,8.645047489709274,100.0
196,19.77461471981065,-6.8360901536252,100.0
197,44.5704168910405,16.846840299488747,100.0
198,32.38376104382781,18.55620660500989,100.0
199,29.53538946921494,30.079003054997987,100.0
200,32.53868906268106,2.4602415468760883,100.0
201,28.849488996704956,21.874054338592405,100.0
202,29.700261487380477,-19.875612392198384,100.0
203,25.143697501495147,13.853452414797374,100.0
204,20.360521590898358,11.07747397789349,100.0
205,42.25584357360975,26.48570429332185,100.0
206,42.3964519124708,8.955570649789623,100.0
207,33.05016770458865,-18.258740605368406,100.0
208,27.84397904635711,-3.3414177809999277,100.0
209,26.637485640672374,26.8707473782518,100.0
210,22.684644771219475,12.4986662606858,100.0
211,32.61463977484098,11.429973653861985,100.0
212,22.08477595545224,-2.7583296528388246,100.0
213,37.857770963950436,7.787393742117792,100.0
214,29.073585677707236,13.661159559707476,100.0
215,23.11304106121711,11.939006088385955,100.0
216,22.68493580664453,6.979007073152802,100.0
217,41.719471244214546,15.973499589101001,100.0
218,33.11874695201608,0.12064463053583374,100.0
219,39.84662317424347,5.185436301775551,100.0
220,25.704140540514363,13.903590276753764,100.0
221,18.01358774366951,22.15290180414263,100.0
222,37.737436832555964,13.050897468962965,100.0
223,24.77144780253685,8.303101221743072,100.0
224,31.835876874707594,-2.812537810602713,100.0
225,45.643285825714756,42.82469276166477,100.0
226,40.56077614930557,-7.963182897222033,100.0
227,29.14521611685854,32.4688414309869,100.0
228,33.472573068796244,29.83027046207415,100.0
229,25.38175410667756,2.956313517200634,100.0
230,32.39825882871002,-13.365450634797813,100.0
231,40.66814115973322,18.75265749599002,100.0
232,20.184778893552295,4.952262656535388,100.0
233,30.92932316157893,5.988264709711478,100.0
234,25.167451873617665,10.197865068804482,100.0
235,42.70189165691208,-11.921426431167994,100.0
236,32.74335353940162,17.119025826165092,100.0
237,38.13535244876567,14.916472037714012,100.0
238,41.600611416867295,-9.209218234614681,100.0
239,38.02144633152096,13.500211844664957,100.0
240,39.8051124777903,16.62665577865978,100.0
241,22.990499784439574,-16.842695872234053,100.0
242,37.90582568793672,7.045910064980944,100.0
243,37.682999345229085,-7.789289903825477,100.0
244,29.477358617355055,10.937391643924574,100.0
245,33.27889814266958,-8.989258090965112,100.0
246,42.93255887187187,1.4982887665559819,100.0
247,36.42801503292813,-11.011753913310777,100.0
248,25.218670466282,5.843163290746461,100.0
249,21.149259417712297,14.527031022602394,100.0
250,33.07848325876269,6.676552886463346,100.0
251,28.35451714262458,30.234023000037812,100.0
252,28.51440139214812,10.874158597328012,100.0
253,32.408747555340305,19.60704233214097,100.0
254,36.868939537365094,9.079955866832632,100.0
255,44.218621612763286,30.072881298177116,100.0
256,38.79499498928811,43.820223452147474,100.0
257,43.581205088551286,16.415201578081465,100.0
258,34.15479409807817,12.630531452867535,100.0
259,24.97401181107924,10.484708122959194,100.0
260,29.59297176668255,1.774919455090159,100.0
261,35.15437073302386,2.6817929586858016,100.0
262,23.73614803804846,-9.602498747879242,100.0
263,21.982128477421327,8.04201665052406,100.0
264,37.51794468561771,-0.7248624677920343,100.0
265,27.658866887018885,-7.473812590283245,100.0
266,31.85852194378796,1.7783445776739253,100.0
267,26.989234889439523,13.787859682526449,100.0
268,34.74885260330305,18.122984743652545,100.0
269,32.176365846606565,40.73147259986513,100.0
270,22.835463764284924,-8.608616023743174,100.0
271,20.930487898361587,5.713517571249259,100.0
272,25.809889583613465,12.812407834763613,100.0
273,33.85889044242187,3.3843527626845296,100.0
274,44.21175078389406,4.009868877968357,100.0
275,20.320245925168248,-0.6229371112882021,100.0
276,26.216367635566876,4.463027932752613,100.0
277,42.27885988370876,-2.5257996119492567,100.0
278,26.337452146062,11.456719660568426,100.0
279,33.64658779110349,3.2736885992933926,100.0
280,29.261878566279652,10.774252792230653,100.0
281,26.78716560312118,14.350693842979005,100.0
282,30.52429957733728,-4.721644036575892,100.0
283,41.41744641989889,1.3240530457766866,100.0
284,34.17432030045525,6.737762967958432,100.0
285,34.224810804343754,0.03766875904294231,100.0
286,11.088000651233905,-13.06576288851608,100.0
287,35.906078924459706,19.412070252947295,100.0
288,24.19162429301852,-8.432917551236638,100.0
289,30.639473975827634,-18.99119476618019,100.0
290,45.36785748823459,-1.6305761817334172,100.0
291,39.454503566597964,18.149881392652638,100.0
292,37.611729608888886,14.557470857442656,100.0
293,35.90211309403872,23.227642097273183,100.0
294,21.503215513569174,5.461873866694507,100.0
295,31.571432076248293,16.334066328514304,100.0
296,23.45299558226389,-2.16354058365423,100.0
297,42.4789466662129,9.371642717480915,100.0
298,40.04701801563091,23.860940212906673,100.0
299,20.977159227736696,23.728552422194834,100.0
300,25.62102634451535,4.313792680053384,100.0
301,30.50856236498034,14.768855864324635,100.0
302,27.28216177221137,17.915843186936456,100.0
303,22.290670447485102,17.17360244449283,100.0
304,17.00705186675873,-3.4348329200936103,100.0
305,36.41860028565053,-9.601529979001757,100.0
306,29.678095281448957,8.652691232135588,100.0
307,30.482736723330472,14.879907315177473,100.0
308,33.02471265929009,38.25019670263136,100.0
309,26.162715861183194,-17.362042964593723,100.0
310,32.65714490123126,20.203073777734495,100.0
311,27.49168285408031,7.967940885832576,100.0
312,33.00248011710143,28.630568975572054,100.0
313,35.336161082047134,29.965826384678916,100.0
314,21.63490468008514,12.978545701471967,100.0
315,25.680078640155788,-36.39799636562328,100.0
316,30.03286411876572,-7.889837420266048,100.0
317,42.69526633922146,12.027922483892851,100.0
318,22.750375539276895,13.16591548981765,100.0
319,28.808434194756664,-24.02690762670437,100.0
320,33.064623206033,27.471189378612692,100.0
321,34.67631025686398,8.72123547307114,100.0
322,29.99802425365184,23.574630739212026,100.0
323,32.3210643363034,26.818089613548068,100.0
324,38.35846961652041,7.524631768415886,100.0
325,38.135927121417765,1.3767748426229343,100.0
326,23.205660112054534,-19.62145523924799,100.0
327,43.11524795604859,26.744528630770265,100.0
328,25.617575531747235,-37.81047987133552,100.0
329,19.3808352328615,38.06436325535282,100.0
330,13.275184285204602,-0.7118377099569511,100.0
331,37.15648971923477,2.347221600902997,100.0
332,33.30719963344585,-3.015365320919763,100.0
333,19.265837296034533,12.107634880398312,100.0
334,47.53024385883336,-3.938366745126654,100.0
335,19.235480918968662,-16.581253793987926,100.0
336,23.99900119694875,1.5891763520180122,100.0
337,30.61407434872539,6.623842020571186,100.0
338,38.2696893328744,17.859643990084287,100.0
339,35.95739205572904,37.769310711720074,100.0
340,20.313681048402973,25.46655835818906,100.0
341,34.665779450246546,2.80540610964991,100.0
342,30.358222111926345,-6.92332699840812,100.0
343,30.020518565760426,-22.2094165109843,100.0
344,25.730450015008657,-1.256794853587662,100.0
345,33.34595037448778,44.440417954017676,100.0
346,21.05584376434848,7.4711161012031715,100.0
347,24.802831586385444,37.09397409108878,100.0
348,38.685051170271315,9.195900350372453,100.0
349,22.869252354677197,-8.059915977971357,100.0
350,15.475530710348282,3.621498204025066,100.0
351,33.83459393245867,-1.0110992427754617,100.0
352,22.732272626338393,11.48195052613798,100.0
353,33.17230053777306,22.829450850845372,100.0
354,33.7425551550033,-1.2590716777503204,100.0
355,19.813322081082056,-17.078480739953083,100.0
356,33.006997842257164,8.362005285736926,100.0
357,35.76449872812293,11.834811487614363,100.0
358,47.132054142456674,5.032718100865151,100.0
359,29.8168975159053,2.0347759070560736,100.0
360,41.4264618265481,30.205169387647903,100.0
361,9.643294293097089,-27.954310538051097,100.0
362,18.137976046192403,8.798798235595095,100.0
363,36.200957438743814,-7.598091205314141,100.0
364,24.502307444825306,13.1906883660126,100.0
365,21.737113968027018,-4.292694499592301,100.0
366,36.6191326746271,13.32258425262049,100.0
367,32.879029692624066,-11.975416559499756,100.0
368,42.5294364717665,-1.3270362867199115,100.0
369,37.23833476089414,3.4829706319658102,100.0
370,29.4909073250962,14.519271400710565,100.0
371,17.963889888289337,-19.899246065965524,100.0
372,36.75019474994186,18.267033917293112,100.0
373,13.570741771826619,21.2435055124521,100.0
374,32.936185392586566,2.443799953371685,100.0
375,31.221184492376743,38.535625559146894,100.0
376,25.513393405768497,18.37122691354533,100.0
377,34.330993820752575,10.921846114523698,100.0
378,29.363068518577613,12.028979853887787,100.0
379,29.109650625062464,16.05455441956026,100.0
380,39.9431705653019,-5.426793778299169,100.0
381,34.122511454099794,7.955021244797976,100.0
382,38.08202448661552,-0.8701445997716633,100.0
383,34.30878145575752,0.57606017980814,100.0
384,38.48057031050557,14.512886389787607,100.0
385,40.331099558949106,10.332149075181865,100.0
386,38.47429939203526,2.092377632356585,100.0
387,25.734260974523,18.791790782514212,100.0
388,28.948178634080843,17.197752960813563,100.0
389,35.0396366039231,15.721311768134449,100.0
390,20.760724477070948,19.744374468545843,100.0
391,28.537598493267705,-11.58970388525714,100.0
392,25.998586789517258,-14.719415564715195,100.0
393,35.402704973127165,14.417441997103147,100.0
394,29.065646794710766,16.602122340460866,100.0
395,22.6869536392715,-9.92037486512356,100.0
396,37.83818159972496,22.783689735751473,100.0
397,29.977779282591815,11.281082258564158,100.0
398,18.096802803727517,43.246227831261024,100.0
399,19.682091928594105,28.714003127341577,100.0
