unit_id,CropYield,SoilMoisture,SoilPotassium
73,26.473217526012213,81.8216485752064,64.82613304356688
74,24.419907591587435,54.574622975835915,40.72521613331206
75,33.30861832780106,80.29159247505865,24.451058776599833
76,32.275657928534876,64.63241460983616,15.669000306926375
77,29.180206163718868,62.15278290250208,64.352984357009
78,35.11695138564468,81.70336357963369,43.00678747809312
79,32.90503093705586,91.32671291647921,38.67523369525485
80,32.40542810401621,74.61332865282542,66.71128930137981
81,31.741658710388045,74.65383080643872,41.724078739514894
82,40.72825500231697,99.4203670920867,41.26342946760305
83,28.069510773149105,68.8643901214948,64.61322442496612
84,28.952294920683038,74.44508304955912,49.28340985879136
85,25.81387155219349,85.29469385042574,58.53770259798628
86,33.658563369996365,70.31384572582495,71.24190234372762
87,26.521114695827414,79.82578633166085,59.146628798146
88,27.460901285279345,83.63033703453442,62.73627668558577
89,32.296118814546666,86.72452264741761,61.9759110832733
90,28.058442728894022,53.71010861496574,57.765847635869925
91,28.459277754430797,77.43737859253972,56.149944044368716
92,37.036349355725854,102.08473949096506,60.77483936551433
93,34.096557986005195,88.1042754309528,52.542529018147256
94,30.55550588637108,87.81966706065229,64.48906428192018
95,31.41911957992926,79.92443267523976,53.01734733263764
96,33.09572585881882,92.30391680568184,53.07101577132351
97,22.266323300584276,80.52383209234645,39.2777034446202
98,34.609458413960226,87.59650437659103,59.710399125033454
99,33.763259432738444,91.3345644238726,42.769700502856104
100,35.2268627311769,68.13969980119178,51.3612033540232
101,26.5583371404035,89.03712570319209,45.116754639272585
102,22.66476312969698,86.19288743575581,44.47937413853397
103,32.52736325555427,76.06535364676175,50.302749955040746
104,33.519948341116034,67.63939143971638,49.8949402371677
105,27.335746532171285,92.3261697520323,55.308829742013465
106,30.391406797282883,61.68138181077087,55.00441353338511
107,33.46953377247274,88.60989041633647,57.61353534195416
108,22.990872620445018,77.87283552439393,63.507459467304884
109,32.45274183088123,76.5389170403978,60.05779679303599
110,31.183161781800035,80.90412295172426,69.82621056213277
111,36.9003851753397,91.18090086916942,67.44385875368108
112,23.395678821261875,84.84424198345233,52.35720290982891
113,31.605856583407604,65.70583016582135,66.88388518235448
114,39.151940843924976,87.2304098173439,36.067494587232964
115,29.633907801067476,80.11782223731254,56.439863853634954
116,31.398658829575247,85.53172497391213,53.18252066012521
117,30.978076183241047,96.49276341036423,53.21417945306364
118,26.366145758177773,63.04253098730144,46.27423827333822
119,36.22928974824846,77.64671709570646,59.501029623764154
120,32.288601809377916,84.09989612064187,51.58381360709532
121,31.27977072230219,72.06675134361898,29.997763173185433
122,29.7984024697561,72.29358894644176,40.337461677620325
123,33.07751621060947,73.77839143901522,57.05480652348796
124,37.73522176875199,69.25053787430916,55.70634534942502
125,31.77999237360191,65.71260997900127,57.66692318132932
126,31.23081691841713,60.36731396914165,53.46912762712664
127,32.14370655508336,69.58244359259221,36.29818734377986
128,30.597371500763856,64.53729057297991,67.20795611326693
129,21.39125684333291,56.767289891995325,23.846791861968132
130,34.74666423431762,94.43338542049783,53.700239139477404
131,33.012775999192314,61.46068634493727,45.07515089912077
132,34.34525046996427,76.58152640955615,60.05219166716789
133,39.30923201948768,76.16980676876308,13.37070598995059
134,31.66559771115855,81.78013040758468,32.49587725467234
135,33.26530969325907,69.0525571458441,56.00138931675373
136,34.482354184355124,59.139005456123584,63.232469866375766
137,30.495960401884574,84.91770876111501,66.44143152480147
138,26.85370572548414,77.79127190823736,41.65698244314493
139,27.336960571695194,81.90857283201014,30.75789565665738
140,34.57266332243541,82.7259652823843,51.85518502135839
141,32.83280064033365,58.15942316207028,50.43895324774916
142,31.329065609308966,79.32982146897092,53.02346813006955
143,34.29197169118332,91.87599246438707,39.10961947143015
144,28.46696859314074,95.9520426404564,50.04448210954864
145,34.14743108138613,77.01615718834391,65.85088044239842
146,32.29831435142763,80.03409004317885,30.857020845712192
147,38.697067500728295,73.60626081992531,57.78018335594805
148,36.29798327002728,83.89492714207927,58.298846077387175
149,26.824144945219185,74.42304347530717,56.889123982589695
150,29.806668963046974,68.36514031217557,48.14588105099995
151,30.335355531293843,71.67366648797986,59.16940836763926
152,32.078767661870124,78.18648243963408,36.97699951588766
153,26.064901813243512,62.41973049868946,39.798442778952804
154,31.28052666803107,76.6713501061723,60.745638300894825
155,27.16721873312784,70.22237578153656,57.46458371171527
156,35.01259645630411,59.703966928769454,23.672976463466227
157,33.82895188099101,64.25913094211012,42.388808863890176
158,26.040988533870433,59.566468681195396,62.790228807594225
159,27.192815812220484,67.46799168361036,68.74287961016549
160,30.915815791982173,76.56286311196237,59.49309918149143
161,33.34732035789734,92.70536961845887,23.6948173358313
162,29.85685093956204,75.96031842570048,44.28630124217474
163,30.210276069886465,73.89568359985476,41.403516693708035
164,30.183314659991225,74.96343638164046,50.267135590929456
165,26.836693784183947,87.84914049777562,41.519869852852146
166,24.71319607288811,60.07221770651681,41.93333538400478
167,27.84329440426592,80.03830404362965,31.826916565988615
168,25.29621869193036,78.65113040579458,43.814031940448984
169,30.225087943168777,81.55077544014279,38.501327195268445
170,33.06743603957689,71.54260441508157,55.007748449445835
171,35.51947620730871,91.18756356661422,49.78350946113036
172,38.20586384489963,89.34804433802593,68.68727591776697
173,29.8726410745867,81.10359414083543,73.16481093575335
174,28.218415534409868,60.816074690430504,46.39018563171072
175,33.5621952869162,85.73079932674179,51.68667470575431
176,27.969059184899855,72.92701014699946,57.38976447443762
177,38.85269889745713,88.97809800791231,47.76450559434109
178,24.750744015960038,60.854806740797926,42.13348872068645
179,23.801148149841634,62.7961023473318,51.791949676419726
180,26.773540719023924,72.23793156894119,41.670611079186486
181,27.589514070808765,82.21279344383996,43.80863291034854
182,25.744906929350233,83.46107994982712,49.50385906369809
183,31.190005808994016,67.89901612360971,62.39409156347591
184,27.422187390667148,90.66228524350937,42.31145460288618
185,26.246502273569835,70.58128690157126,41.33313038380911
186,30.634772711729415,89.44652753674548,52.613705694228024
187,33.41189597441111,102.65019181040348,57.460799318213134
188,27.926201330938852,80.90954241866451,56.440966668780106
189,31.93117410457904,70.82082835826202,56.76977570363285
190,40.24862660816282,79.80315103457528,54.72778082571264
191,30.40577196793869,65.58507521019058,68.14910470497212
192,33.464178915656966,88.43088079595546,16.909013300727498
193,32.885963417380665,50.06948735310665,43.60532019524144
194,21.45815876207795,61.85904873539832,49.26090971795303
195,24.675526011839104,66.5968992441664,32.33210834258604
196,33.8623046824861,93.88168371959478,41.881338745065946
197,33.18744920456003,79.05154901668823,67.93826461484922
198,28.443412773928994,73.40532391287321,44.38828935271353
199,38.94388980866397,61.87728352599151,30.93509588028395
200,32.247749801958705,85.63984598341919,51.82748441591521
201,31.066091031360557,85.59372401105999,64.30924584722241
202,29.77321638525037,91.72929374887946,45.37406977103907
203,30.842580718893363,77.81504497460776,62.774582053191
204,26.189537906747027,69.48353069084064,57.95879410169728
205,32.11337068787928,96.44802537060647,66.31182870553397
206,35.337556583582206,91.3465805504669,52.50645275634529
207,29.738902467339695,80.8034551809946,86.01933208790567
208,23.574195249696295,66.38731041948293,30.385266223971303
209,29.892316144700768,74.12437995456631,36.30073338764859
210,29.670922377323794,69.49684270514571,44.89647497549824
211,40.04190736816122,93.23527559385306,21.43874046031648
212,30.051369777554775,59.087266849790836,59.17850707939026
213,31.30737719927891,66.89836792014268,44.71884540459873
214,31.338655747141797,86.62685356195145,55.9234775795852
215,35.93183475956994,78.50911872724967,59.605806447400184
216,28.91906874414021,70.25317136223437,58.139693079429165
217,34.82346419041882,57.407492832848284,39.824230241413545
218,34.87660606175444,78.6259505780273,49.060102601067996
219,37.610436782880676,86.72191340634181,48.28331571164473
220,30.698365247813584,78.24073569146448,59.05748909111021
221,32.109859582118574,93.2875259909112,39.431040771561825
222,28.54099101253198,77.05023872228185,43.57543540935747
223,30.175099968204663,70.13449784420257,66.56342377038058
224,31.082065142848798,69.11778328428052,46.7386222400876
225,26.62893348033716,78.7633190902916,52.74044696039293
226,28.492727794839034,81.15541789856532,47.772199418546286
227,27.79993115280908,67.59056531635439,63.92838363336995
228,35.478354551651265,77.67091540751314,67.51485466363005
229,25.24900203032717,57.63555757219889,49.53401448241192
230,34.31081711994504,75.47943275626511,24.57167515123179
231,29.235611686137464,85.14859494784395,55.38327974770574
232,37.710698685188355,77.88643214224658,50.47398350931842
233,29.859517311715777,57.118961441324885,41.88393567670427
234,31.310111007578524,68.14910567855337,55.46733586200031
235,35.430906896342094,79.39536558631465,43.67464123795087
236,25.327461665446542,74.92424837274481,58.80055321569901
237,27.3762780647332,79.9122096695004,45.43448635955112
238,28.338920266997953,67.81010054761735,56.973181956009164
239,28.740082330113484,61.36129188127437,56.28898248292068
240,33.03781958349012,78.29740645573985,49.90094631146316
241,27.61645376532089,73.56361087934215,77.12049423570302
242,29.466971991843685,77.00436752892911,42.75859768029399
243,31.686477449906974,53.66288357883236,32.96892718056615
244,27.20870478433807,52.78874219996338,54.493512284387634
245,27.601126837231202,65.64360720219801,50.22140731500883
246,34.277616382711265,65.95499367527296,61.91385419119633
247,41.590033216787965,86.72371823492722,57.02961589821313
248,30.321830855589823,85.28278189330283,45.58391063348127
249,30.11791538917684,77.833453083181,41.61681154860721
250,26.480351779299976,65.02928585636793,77.56116035810498
251,32.0066881138086,96.43671501992873,34.30518534704488
252,27.6661350190829,77.80136899450184,52.87897375622608
253,40.64287372957696,85.1886181350052,69.05511483500366
254,34.2328568158722,92.63172675337813,49.804941329168486
255,29.929154619290596,74.96739818533477,56.21930613577432
256,23.618966913076996,67.936002739105,38.315877660929445
257,32.51822764577075,76.7812234764487,39.686069942992845
258,35.28583699738865,79.85306394672804,61.51220502138979
259,37.24058476533317,84.10343100050922,36.64907023441412
260,35.04341680890429,87.02967931267821,65.06054387225507
261,27.2605886087769,83.24169169375567,43.309172006145
262,38.50465261591703,60.1552764904492,57.646397933579436
263,36.563380272435346,92.06421527627221,37.6785356089103
264,28.8130734455642,77.3449744309054,54.82293316930192
265,21.869827729454695,54.67581644874832,66.01176571204431
266,26.50595817756682,67.81947539597223,49.60608922794977
267,34.057017516868235,78.13963309975324,37.24675565591616
268,31.742353782880553,68.73516850991571,62.56366175006472
269,23.521794979668776,79.72799464173144,64.25183024069185
270,30.595991561572205,88.11525275638401,62.83497896100482
271,37.598030860007896,81.98818008722576,53.18092365439015
272,30.476547961837202,89.8960635927871,32.02455691471432
273,36.438342172593416,82.585715819993,39.641113786206105
274,33.57732302937007,78.93607481721055,55.57811934686694
275,34.053883415223005,88.51454777314783,65.96777192908486
276,37.50910861833868,118.23700276316168,65.48286878716604
277,34.68664132034969,86.30674340498047,32.65127728164977
278,28.6010598512178,67.70004818745385,39.44774391973623
279,29.377230964102534,67.72011633338896,37.41445934950239
280,30.07125082276836,63.858795304424795,68.84630630368632
281,32.15218795782019,72.00905617533917,62.41852881144845
282,28.874363127079953,76.10752200749522,51.97022249851241
283,29.657134130950183,82.78161682727502,70.76187500913463
284,27.15911092763814,69.23729954821714,58.73759905307793
285,30.554165880164362,76.51357477075193,57.27966931938182
286,26.76409307442176,59.66591070152527,45.74889690635224
287,29.79766344525494,83.96248199375214,71.7654090968139
288,27.049141273069754,54.354863347663624,38.344281166852255
289,23.91698974015699,73.18815045383133,55.84287274286513
290,32.83136946176351,69.65350186740272,45.53277354733402
291,29.850658718504647,73.31786385449881,37.07537682259579
292,26.56929490272441,66.49746672626644,45.25395706573205
293,34.59480744709964,86.03924864086162,26.285491191937457
294,29.29509035094367,85.9831365418602,46.54432662751781
295,31.328070392906522,69.34350134868424,53.59550870175614
296,36.882726803631115,93.02276009537844,23.177039224702668
297,39.67442281530726,94.43556393933248,48.23384540736994
298,27.717651009130556,64.2613872191069,51.63079386570629
299,28.327931946739298,66.60670332804636,52.28180426586966
300,32.744714108316465,66.43755571793851,44.51034248228866
301,24.863027040684706,64.06588978227897,30.863520146682532
302,30.481289278954705,57.787096847928034,29.43579423659775
303,35.531954725898494,73.58562805867939,61.439689431442396
304,34.949010976704045,72.87553828312247,59.29744213580938
305,31.57127628526156,69.44072150560015,48.663891685420744
306,32.82928050223976,66.80023722075352,72.706774218279
307,32.47085702911643,79.75923123496845,48.387323057051304
308,30.933871637076876,77.04382848704763,59.76498111972761
309,30.229514239005212,71.8136928247493,49.16867187016286
310,31.07531473892504,83.67952129738215,55.535140689870545
311,26.115554198729658,74.64579521183383,35.41758833061933
312,33.1106128604354,80.5124792766647,62.40549457653856
313,24.21692794257985,66.77303288236813,52.40197076784596
314,28.295360749689053,74.61946872767935,53.905812743091985
315,34.26911558876354,67.0604185871813,65.46012177343313
316,28.780426621978172,44.991450948640704,70.13482126641841
317,29.007531905832767,67.02177872938731,39.50837856961463
318,26.797986121005216,78.63749121474049,55.016603407394925
319,24.156140747124397,62.75273584040229,49.49812480529853
320,34.45666546964076,85.438478573309,37.292535192661724
321,32.06892607132253,85.19414071625565,30.02841959142232
322,37.36986932041518,60.227848794515516,51.661387591051536
323,27.953872285289552,66.75885675378156,60.16086217542656
324,27.218574939740794,65.74093350939894,47.018354984109415
325,21.314555165772706,50.23931608077498,65.50323298581337
326,25.90493969463942,72.66844624824373,38.66888929423746
327,29.317866023323873,77.36270850752463,62.7198716168046
328,27.58459593448491,71.39046818309667,43.52772173412219
329,30.32282211473082,80.17335182486943,17.260916971202043
330,35.68494550778027,86.21378697795882,64.00968302585929
331,28.885902484137976,71.06859442728374,36.999594311148606
332,31.855612885289087,68.24793247190969,61.061138377992336
333,26.200684765076172,69.00038684163685,39.177868694782845
334,33.575538065285485,81.74473164516135,40.08284559149027
335,29.374734402145542,67.42935711254493,54.6749115455882
336,36.08035469691559,68.87905382758676,66.21813110453438
337,31.839174297088036,76.13500950679352,56.00014970264095
338,30.573967004041286,72.8868350947708,43.034560426978345
339,23.863546757745574,76.83349658062059,73.79895531020624
340,26.317959805573633,55.166436680139405,65.61895282893015
341,30.445142857347196,79.52059834262379,64.07687553584695
342,32.215807018220914,86.57908783780934,65.11433387991977
343,27.982919959333515,74.44358411345144,75.20328151055583
344,22.701103856176573,74.71650107191427,63.26335092548454
345,31.395235995662603,78.76383870630164,32.46553191178475
346,31.778556762427332,88.57662491149709,55.6390103653678
347,30.949737198549247,84.92228127907703,43.70532997563467
348,36.36427171170304,71.34938308942309,52.06607799666116
349,27.468402001094542,80.87599524936657,57.87865418813133
350,32.48670503442159,77.35880169505059,51.45752415526579
351,28.782153392097207,45.7775891197953,47.56832597623786
352,28.45646263692969,84.50758875223073,45.15026682710989
353,34.55670153023539,71.69718579391987,60.13601213731239
354,31.845284862758394,84.51814215544009,32.02315137435084
355,32.47066332111511,79.61369681471476,58.53933130547912
356,32.014747670362055,92.2200351458981,49.61464012016733
357,28.862452524658362,48.36238590387882,45.259347749612814
358,25.98686423998184,65.43112311720375,57.036616481908666
359,31.817329174978227,66.04759932858443,31.095971446155506
360,36.42907672493698,87.1593810779939,55.42184664261588
361,29.01289339788306,61.588882614398415,91.41311101290673
362,24.63490759032591,73.60191210160448,57.08126224467157
363,27.094496842322897,73.71343104516626,56.12511528857388
364,30.43094155039414,57.613665314886035,76.66550790986919
365,22.343652852125942,71.7951511025386,58.65713223210558
366,27.071571875991356,86.94135933989666,39.64586993252271
367,26.48591970960287,69.06438010550005,54.62160215556516
368,28.643335937071523,73.78832111723308,57.83795391747409
369,33.48590991999654,77.17718899737709,19.602690754402207
370,31.324582562715353,80.67547765382159,41.53227581888261
371,30.920787172802275,79.48170801371973,35.438289948187496
372,27.217835485089097,79.52228478238327,60.1940883260928
373,29.68162897127108,87.69946758163613,41.694515210624296
374,31.053591371762895,68.13014083930864,36.05806689003861
375,27.812533197215085,68.27218573866566,46.00492264746911
376,22.253466150703474,75.73673843112682,32.59887093461747
377,25.63875188761911,63.166629358220014,29.861080904320204
378,34.17393880495667,65.29436792091752,52.980562169539816
379,23.29264593721897,60.15299367720641,45.88365153568639
380,26.377264494840812,72.58726870186929,45.671880998831696
381,39.99033425702638,88.54433462233985,39.59607629978792
382,30.486116171184523,67.1282734123477,46.292243574377714
383,29.853812052366994,84.31317651249789,58.63041137957215
384,40.05715379285769,63.81122724747459,44.976308703437795
385,26.216282424460896,63.06647705669654,54.313111436044125
386,31.67419795637002,78.26702439049048,61.55131181271679
387,23.922157548184515,61.48751243950047,49.99953006637651
388,29.198738947559278,75.78328153399049,32.618227821349585
389,31.91995865492627,88.410878267408,57.88437352787433
390,37.888653088647715,84.72508142811631,47.34866768556861
391,28.12364238587181,67.23500298108068,66.88517810413245
392,25.665516231596662,78.20894554882344,21.319222286775368
393,29.734929196229626,87.22861283765718,44.764567852611826
394,34.70105387307684,71.41588479549996,58.23054704646668
395,30.101313474281266,75.84823737858083,59.75559512489521
396,34.52733786075239,97.502372477784,50.993042094806775
397,30.114650542928487,73.73798408546115,37.993074472985406
398,27.111145228304142,68.52743309502458,71.39053069331777
399,35.32368528231057,83.27745972525422,55.618264920000485
