unit_id,CropYield,SoilMoisture,SoilPotassium,do_FertigationRate
54,30.628753584789905,84.93379473124617,23.27082266315665,25.0
55,31.408278873803773,77.90641846490446,74.27016873018925,25.0
56,34.05124314148698,102.76461705787418,51.2499734746916,25.0
57,26.260079763742677,65.02406098065862,65.17742108139299,25.0
58,30.881471121618407,53.239093992676175,58.053420340005715,25.0
59,30.97720324473677,73.59412737888142,59.55489253220598,25.0
60,27.127249636409292,75.83587175199952,42.519476429291956,25.0
61,32.876640683317824,74.88389565414303,61.04676661227365,25.0
62,29.008301540586075,75.73756364301678,46.870806853174166,25.0
63,27.640655237891362,79.38737740074752,39.660014512121506,25.0
64,34.85435103713016,67.71793322048292,53.54363944046863,25.0
65,36.75579295005158,84.31797105694483,63.357769034528204,25.0
66,33.503200332908804,52.00059737514851,50.8172264855188,25.0
67,30.453565614497677,85.33815081299113,52.211008592590034,25.0
68,36.386574988336555,88.23845932589045,53.981168172110394,25.0
69,36.143029813281025,68.6956274706729,47.53345275190015,25.0
70,27.61845872307432,77.63444602174575,59.28673535762061,25.0
71,34.662737388055746,75.55719021179765,52.97124163266297,25.0
72,27.49833995119871,83.9809184636408,55.113688876955464,25.0
73,37.79428710066311,97.8418778318136,55.0089951806639,25.0
74,30.46701337541974,55.61685860666427,57.75670226597614,25.0
75,34.71271829060541,99.13691166439376,33.25051425124349,25.0
76,24.586121700060215,44.43761594970672,68.43514971259292,25.0
77,26.284641728402107,78.72983780107366,55.128325352866995,25.0
78,28.227405408610824,73.63081546548995,50.70251885191098,25.0
79,32.14605250571195,71.76990620264273,55.729927215916256,25.0
80,32.80946839591677,79.78140901600008,52.37095099594757,25.0
81,35.36170346878744,71.14043932788564,59.51400662700042,25.0
82,28.494958831594676,91.45759243298956,49.60568559859418,25.0
83,26.66881550735165,78.64633931837773,47.46057627947818,25.0
84,27.273839708101736,65.28766222881046,33.96594349795467,25.0
85,23.74704396170288,65.81116971796489,56.30928103132321,25.0
86,33.016094248413985,74.95734852931315,23.626662075527154,25.0
87,29.989650623208053,75.94490581005302,41.223033912628,25.0
88,34.68367259945466,100.56850916502127,43.55488549117036,25.0
89,32.43433072165286,82.7462682762586,32.835898184406965,25.0
90,32.026905794624916,81.1457992775294,57.861997760647206,25.0
91,24.61277492819854,73.37652992380113,59.74772814629326,25.0
92,29.920411576353267,74.83061576631093,57.3621272978062,25.0
93,23.535372146394362,73.69353317130013,66.41438713960913,25.0
94,29.841618821805383,73.62449911957188,38.348343437682104,25.0
95,27.90668025532289,54.539397679705516,34.24228682699008,25.0
96,31.26592707249046,74.49233833164942,61.265642644833235,25.0
97,27.487070713503833,62.579803348692,42.695575568049506,25.0
98,33.158371610963364,85.57324919174498,43.62898939211073,25.0
99,30.29582196052401,68.68648659418727,57.96380405696332,25.0
100,27.09479784465085,59.168708207029965,50.45359846879431,25.0
101,25.218787013351307,51.501989593123675,71.22440517917457,25.0
102,32.63421815252948,77.08327186169547,24.94703270739051,25.0
103,29.02810933441839,83.2623622540882,42.383983744221524,25.0
104,30.272405689967403,79.05390841180505,57.91060926632372,25.0
105,34.851139231634534,86.9719993986113,31.996522361954025,25.0
106,29.031610849669907,69.90933829470526,26.760001619837208,25.0
107,26.771693459745123,53.417854163466885,64.54368191449382,25.0
108,32.302928290834586,62.41110351422764,31.97247017936947,25.0
109,31.372150472782494,88.45145817760188,22.41133569227151,25.0
110,24.54556981299197,76.31596886470388,40.03827125323369,25.0
111,36.95154224905171,78.16814133051089,50.6681455597505,25.0
112,34.31693106928061,83.01771067009769,41.68172260500667,25.0
113,31.660645773799946,67.89255964897067,53.09843190319156,25.0
114,28.578140874512975,57.793172935205725,26.931077495187072,25.0
115,41.45137189361405,99.94678051853397,51.10764538109262,25.0
116,27.20822520140161,77.95661154742177,50.33119627826795,25.0
117,32.14772399660489,82.04930649911735,54.78042569799898,25.0
118,32.914139566287986,86.71360395543266,54.856630324011945,25.0
119,28.844298105293113,63.543539576794636,59.23431939890872,25.0
120,30.568763955698394,50.99077085305697,39.716264523944794,25.0
121,26.02538697509342,76.99096150154871,53.05376277077838,25.0
122,27.852036426531733,70.38719747991168,46.58994537491369,25.0
123,26.803014260514892,63.32025543066605,53.080486118946105,25.0
124,22.475703644567936,74.7012816863961,65.62726756749504,25.0
125,31.21607484799627,73.811346268131,61.51580942961274,25.0
126,22.639335468022615,62.193218625724214,53.61507666016785,25.0
127,30.642435947892718,82.09198628768783,58.89883330785736,25.0
128,29.276430633088697,77.12509502682464,28.62062072719818,25.0
129,34.22232973789527,66.67360988580081,69.94211675425646,25.0
130,30.76469718916278,56.01725510598182,56.39699106046898,25.0
131,31.056947700421315,87.23184990989483,47.86442400210203,25.0
132,31.355815617400008,60.440300002412975,27.715429110248362,25.0
133,27.441946297687,65.70508832706989,40.759399876892246,25.0
134,29.897085895587498,78.72349828575791,54.521124955966414,25.0
135,29.9822640266264,56.63073310218079,67.73726942036181,25.0
136,28.157705356589513,59.149671343847395,63.62623956548677,25.0
137,29.144314384579502,54.41181769767902,51.63574731976332,25.0
138,27.475894950757255,59.18076589283117,60.23949041493748,25.0
139,31.050052583540353,69.95025807757159,31.108084919392546,25.0
140,27.74207598520254,69.99256423452736,63.5849916380188,25.0
141,28.642908070949797,68.65664804934613,48.47986878343398,25.0
142,33.160182089382914,72.94441211597416,52.48675779834762,25.0
143,24.574123651906678,80.28734765755033,35.115903744188515,25.0
144,27.359108641115974,64.30743616789474,62.700381402637696,25.0
145,32.499696753006255,71.67086815027668,45.09500183773679,25.0
146,30.3437178009416,73.74986817316139,69.73585788972792,25.0
147,34.58043157064621,70.32687623494218,37.328685231041376,25.0
148,26.825453434077186,72.02716675257606,48.609249169846585,25.0
149,35.9268995596046,90.22307530338708,44.96356016201904,25.0
150,25.285677956935395,70.87495253092604,52.10101845137665,25.0
151,33.19469262972429,85.04064998934204,35.108499753469566,25.0
152,29.298840292650823,76.81950249923749,56.267810018121715,25.0
153,33.511910366384505,69.89063616878865,47.18458352271284,25.0
154,39.14221892342466,87.55814557775872,52.3985106383438,25.0
155,36.59623470271816,84.88949225247461,46.05511548400649,25.0
156,27.331870321082356,91.67112835492487,43.87705285099853,25.0
157,35.108424081767396,81.70467887222921,40.382723166498536,25.0
158,34.25751760431203,86.95297781866454,52.007402774652604,25.0
159,35.11908405506826,73.57830023381985,46.18794586397909,25.0
160,32.02579786177362,66.88666421152767,50.64639428564245,25.0
161,28.1065052437959,83.87408617669605,46.04406968251211,25.0
162,29.4465111209683,74.50178787902303,57.10347874478329,25.0
163,31.565054987635083,104.47291955430539,60.379803553657425,25.0
164,37.23268371512009,90.63558484514,71.00065553346498,25.0
165,31.11138802646781,77.7496458491241,52.226911140832335,25.0
166,24.480206124777347,63.64508850512916,36.56039092766811,25.0
167,30.710047662106803,79.6597547229477,46.55433873492235,25.0
168,26.075783897416038,60.809949394141704,53.342404195829566,25.0
169,29.379985714940222,77.65624280353995,35.99632742270468,25.0
170,33.19799757087272,98.37894015704313,60.27153447826041,25.0
171,32.95437486209036,79.91057351445079,53.85727718625172,25.0
172,32.240958217423895,68.59459290461965,48.89372411849843,25.0
173,29.46737539965067,68.35388508285314,55.684913787046604,25.0
174,32.04792046886647,68.6305030585317,47.55021132527114,25.0
175,30.483993842919073,85.53453848709046,32.74673802321329,25.0
176,30.06353968985038,72.34084741372119,41.661840308830165,25.0
177,27.942533230431952,89.78579744555309,38.99046903941649,25.0
178,29.612874070425313,58.70165847143051,37.295796418138266,25.0
179,28.174675235026605,84.69193127701709,48.80525199836087,25.0
180,37.65986193656026,89.2818749357513,34.66371296121967,25.0
181,31.123943456534274,58.5268317991034,39.04152697095345,25.0
182,37.16674830030098,76.35442375283138,49.32370220394502,25.0
183,26.573183854682057,92.79973016921352,62.42065800592965,25.0
184,32.946691551115656,73.18928380130696,56.59499327205993,25.0
185,28.155275594177013,63.24252554453863,19.53320511208367,25.0
186,37.61435733016624,91.41068866661729,39.070778857516345,25.0
187,25.95914716675866,72.02178777046636,33.31882421136254,25.0
188,24.503025308976184,64.14017517859558,60.40243538518187,25.0
189,35.74889447424831,76.36180338294578,45.08489268202206,25.0
190,30.13080552974389,61.66286235188011,38.0239755361873,25.0
191,33.30969635531187,67.23402537732117,39.1699009360625,25.0
192,29.986015251278523,75.39489275976187,54.79122067506042,25.0
193,29.304858163142516,70.65095157142666,39.97385831834561,25.0
194,29.737347057975747,82.2853465890479,53.93663008603863,25.0
195,27.007671847742227,58.654410057908436,49.12158512949295,25.0
196,26.921345520742598,74.09292181605977,76.0379738851729,25.0
197,26.331942538003354,80.79881437975631,37.63141701742641,25.0
198,32.72876264302273,72.75280495960088,54.44757399121529,25.0
199,30.475472702181897,69.00876508033815,27.688329755642116,25.0
200,24.36954795526121,85.54275861759919,40.97772392766004,25.0
201,30.76279209469762,71.06330157609128,63.31935214268932,25.0
202,29.528211098495646,93.31029558600557,46.087840728101845,25.0
203,24.829421827211156,40.80086217379525,42.11034971955554,25.0
204,32.80937260006727,81.10899351695939,55.511238316119176,25.0
205,30.862408984020306,75.1457681945535,30.756790356031967,25.0
206,26.299267165927667,73.95746267118616,67.89187935905639,25.0
207,31.148171347152157,70.38302084097084,58.11571569649218,25.0
208,26.295172919906985,88.77642646666601,35.71873177113719,25.0
209,28.6601342186605,67.28695432435917,56.01876412690741,25.0
210,26.269993697193236,80.30686281987211,82.76846873551195,25.0
211,33.688668292192474,77.47288071448988,40.45509727697548,25.0
212,35.24483612905149,90.84441907741873,56.145180565576055,25.0
213,26.684833880430876,59.41031973182831,62.01715129149028,25.0
214,26.32646065727106,78.82747386995986,70.21749425974197,25.0
215,29.627094357093586,79.08687504225266,48.499508272633264,25.0
216,21.527269329694043,71.40936237761255,58.090055006832166,25.0
217,29.042768175049165,66.61483846784905,53.42312714595015,25.0
218,26.945924457673954,75.85259749604862,38.63049253701229,25.0
219,27.275724235557337,68.80442784629732,37.34476129330083,25.0
220,35.56455258339905,79.3352068514287,41.3143313018203,25.0
221,39.104314845150334,95.73458778202203,69.42584699565153,25.0
222,35.87665296869983,98.89540870451832,48.36245560506396,25.0
223,26.13993442386715,75.55422000199725,78.06923465777147,25.0
224,32.67905709490935,94.97944815373083,43.69155580959066,25.0
225,34.26869201921331,80.16599276321786,55.968562644023116,25.0
226,25.938024045228246,58.51894408445118,37.97037792914525,25.0
227,33.075972416424165,80.66873144665327,60.52669974826866,25.0
228,29.835852592791,70.11704312456943,51.07960918364945,25.0
229,29.153231612521846,66.46669233673958,48.13694734783753,25.0
230,31.435247777799447,70.81865662326916,38.319685286847324,25.0
231,26.01154762442839,62.491467491451075,57.54477107719149,25.0
232,31.402205230494083,74.65737049379166,39.93951519457974,25.0
233,28.319902634820934,81.49669425910254,45.02867855705967,25.0
234,32.221843875273116,61.15145538014764,20.95772561160224,25.0
235,29.29986042990308,41.36910959134243,69.66106580150894,25.0
236,31.00848990272739,59.548403131020066,64.43071942988003,25.0
237,25.29220111246958,51.21015004073082,47.992766608406335,25.0
238,32.381421290224,86.8515173889911,47.84849384758535,25.0
239,25.23730016090567,66.92957340005562,31.608552061468473,25.0
240,30.476461205416832,79.17102223177305,74.4606593923358,25.0
241,29.232614649158833,83.93006614806752,50.86125593880233,25.0
242,30.106461244656444,76.02387202812466,53.33571116966471,25.0
243,31.733769786759424,90.19739338371907,60.168467624865514,25.0
244,25.090859566593497,73.15389992145631,25.65277395737673,25.0
245,29.168964505478996,80.68723689440974,49.47358326011532,25.0
246,31.69445689465637,79.01951922935287,70.29206642641532,25.0
247,26.265969560466587,64.90739726092517,40.97583242099167,25.0
248,33.21256078583471,75.0471798546703,33.878279315361446,25.0
249,23.06991034450816,85.26925220980579,52.35252117879237,25.0
250,36.764161178041924,68.65407608019326,62.12829851030601,25.0
251,28.034268780794775,71.91384792036378,50.443800196989784,25.0
252,24.941446213498637,78.02254372015318,46.42250824871602,25.0
253,40.25552505621556,90.83416050197043,63.697085060522966,25.0
254,31.38861090301854,82.4733564117762,74.78947582239212,25.0
255,25.030835061174972,49.89543866707761,68.27251465418763,25.0
256,33.61826440295062,79.57630193281693,43.11914955788138,25.0
257,28.037655618036105,87.02636164642948,43.65280575174287,25.0
258,19.721718188162157,48.23647273781067,39.85002205612381,25.0
259,35.11063131821111,78.74046454318301,36.393956238617875,25.0
260,25.58615173979941,58.74113553078331,45.43488973048485,25.0
261,30.21365096672043,55.115329001263234,70.18923874999692,25.0
262,30.32327736108544,72.4654832204648,53.70900791893361,25.0
263,33.82903736867067,75.89249670927028,58.73585615937523,25.0
264,31.27685304278286,74.23629354934131,45.94073369516506,25.0
265,29.056707170041268,73.64886022708201,43.71752336228539,25.0
266,31.407755234060858,90.53085366683722,42.678141365693975,25.0
267,31.362709578457036,84.90304660277813,61.78022697467782,25.0
268,34.4085534048022,85.53331644659455,51.61950282006714,25.0
269,32.394291601889336,83.81804420389803,48.02849611966292,25.0
270,33.196521206296616,73.50656596393272,74.2204939792365,25.0
271,38.09977510724539,89.70114549516283,33.4650321554298,25.0
272,30.545815944399667,72.63136509094807,44.01513124926284,25.0
273,28.300839492602506,58.46477989244803,66.36189207240258,25.0
274,38.75132363508836,82.41186956774683,40.35892595954935,25.0
275,25.23920129583574,69.28949125123229,43.32323148098899,25.0
276,28.760089703941137,82.52083455705674,50.84129885210535,25.0
277,36.483520662470085,74.53136669767194,59.47268414158632,25.0
278,31.857228585345432,59.835526018875335,22.30178767389491,25.0
279,28.960580114471288,79.2726576307995,48.42461786860494,25.0
280,33.690682482229136,84.03337635361004,25.184493623924915,25.0
281,33.166941264971655,93.58313658336334,46.195296762549994,25.0
282,34.121261860212634,89.82097966222783,58.85885809414346,25.0
283,32.916362930226484,58.6067697003526,59.67492153895755,25.0
284,26.511650837052347,65.84324824817989,66.5456497665919,25.0
285,30.91780016376497,81.80252899159245,39.17442301205369,25.0
286,37.53970725916311,83.11871935729695,47.622914016903245,25.0
287,32.11657617585812,66.48392388015255,57.975034308895886,25.0
288,33.87635823705098,70.10944647235213,64.30916243027487,25.0
289,29.08374373719277,62.52421461296282,57.701305580474695,25.0
290,35.790735028147864,84.88778502607842,41.508795829566864,25.0
291,21.29105049949003,60.23058267085076,36.778350953101295,25.0
292,33.43477807741971,93.1794794586659,35.955099663477256,25.0
293,27.616233845660517,54.1035268666827,42.088247454669684,25.0
294,24.27431834353055,96.95660240364006,73.38766876167946,25.0
295,36.14333969702479,102.60593351533804,56.98533478450599,25.0
296,29.396417738912508,88.48473040806657,47.84116512777298,25.0
297,33.125712030266605,91.01009688718825,61.01368525704201,25.0
298,31.373845773663838,84.69538244209375,64.73106413258353,25.0
299,40.50131603197625,96.09642129968441,51.03661091193173,25.0
300,31.643748546069354,62.51387876012331,67.7480816592312,25.0
301,25.791222982785364,70.59007729881975,47.55639121931453,25.0
302,28.352484328118358,67.44442307618681,65.66315546843175,25.0
303,31.75488395447342,79.84293302193697,29.495433891816454,25.0
304,32.272669108092664,82.36760973984921,42.04693939150923,25.0
305,27.904287762155636,78.79497576142275,39.660645230097884,25.0
306,24.357266991071178,86.20617379675056,55.9996352904543,25.0
307,33.0642809735359,73.82544006742077,46.93314382781559,25.0
308,32.69554918638671,95.8030892225438,56.655785486437786,25.0
309,30.770239440057313,96.95608604212723,55.226906055739484,25.0
310,30.356071549238266,74.73309390313112,37.83445886525507,25.0
311,30.96455420858684,72.55876728631014,53.392736245032,25.0
312,30.584539271858837,67.20313689016886,66.33296431482694,25.0
313,29.172788314522208,59.28971272624958,40.5057139719147,25.0
314,30.095010002961814,70.14971282425566,76.2783765460796,25.0
315,30.263377541243464,79.82886238008399,62.7931783673033,25.0
316,29.864736143545557,93.38131181886,40.07422671389076,25.0
317,31.479210491871935,70.2088900981573,36.45287833350097,25.0
318,26.04759241826815,59.05878921006948,55.57692167050195,25.0
319,27.275525769940025,87.87053591912054,25.911970687816087,25.0
320,28.51669403488256,71.41780485964114,33.64093254537691,25.0
321,36.688494699938175,69.20715500800405,64.73179333374343,25.0
322,32.776989966721835,76.86247128580393,68.55629156435538,25.0
323,27.890834634288748,84.14678721225059,54.417884709621774,25.0
324,33.189996696226814,77.82751051977309,32.27750077358467,25.0
325,30.000931098321317,80.22053620728484,32.589190497293544,25.0
326,24.130282369761442,64.7522545381278,55.94389690647188,25.0
327,25.712592374504432,79.70846904245758,47.41627171476366,25.0
328,33.68423141495739,54.67556585653634,63.661087188771745,25.0
329,26.66620117929158,71.1366096426128,65.3753921959363,25.0
330,35.547502792051056,80.93884427427703,58.33699058156964,25.0
331,30.81819141885102,46.32032421283053,58.95951485897318,25.0
332,28.792478241151905,65.30372737297151,63.82323012710884,25.0
333,33.31846649046188,78.2892754224803,45.615650963424756,25.0
334,32.75892772559926,71.22497217860106,49.234934634986075,25.0
335,26.41867183122283,55.93829707324492,39.007361106305396,25.0
336,28.873001220720234,69.07946503117893,68.25063996941405,25.0
337,35.60356267298957,91.70832307606986,53.24940878277155,25.0
338,38.52251048491889,103.67652564881165,50.57853585870679,25.0
339,27.238664077286888,92.20514935257896,52.26830659889837,25.0
340,31.305492131704376,74.74287295363392,32.304952100908686,25.0
341,26.746901077131973,79.40628174995939,56.39113710299276,25.0
342,32.65536651567796,79.00061473293752,73.66482484105528,25.0
343,36.32846054768863,100.75221050873633,41.5349278305267,25.0
344,36.756133037116165,75.31463911372931,60.99580549866526,25.0
345,37.4522710467927,93.63548357056634,30.303824484354298,25.0
346,30.950150312137772,64.46193025400058,46.60260637099409,25.0
347,27.539696239779257,78.53946733422198,72.35764812770853,25.0
348,25.07918664992206,65.69011320192593,49.56908420824596,25.0
349,22.268123707275684,71.29795596979636,66.44663209454622,25.0
350,30.94434384076171,81.78752592853715,42.77473970242001,25.0
351,27.320689631430415,67.67678958986215,45.68073083621875,25.0
352,33.884407775374996,77.44046516341581,30.968070702571165,25.0
353,33.996443149519735,85.821946511442,67.00593782397272,25.0
354,30.283073160034483,92.92744809508184,36.41199959195697,25.0
355,30.602086897611716,73.81783250504849,20.262161904912595,25.0
356,34.361026083318364,72.36581772309201,62.477321698916796,25.0
357,35.92944857262905,82.18665427300247,56.51191770873113,25.0
358,26.2293818503275,49.55427382271181,57.211257435753936,25.0
359,33.834417798089014,104.88850308750813,58.15171525733375,25.0
360,26.477639396000775,61.71869876568384,56.4263353980718,25.0
361,26.473814149246543,78.13781605448679,48.54570459712573,25.0
362,39.460379207028154,72.75919020212118,51.84928726256388,25.0
363,27.56135215616919,86.1384694952442,37.27308834985362,25.0
364,30.251937923764253,82.69779613071796,48.760961513872815,25.0
365,28.34176173253193,72.98668995013121,45.73476835878499,25.0
366,22.844585842076278,64.64053593525445,42.916538316904294,25.0
367,31.1841881882524,75.62523785370016,18.944516326358478,25.0
368,28.72571354905772,67.23195917835741,49.40303573393862,25.0
369,35.263382733958736,71.37483566760623,40.919700908019664,25.0
370,24.26348255917435,63.6831704168016,39.78834508719082,25.0
371,31.52936009400166,70.78077400216998,53.33949751936544,25.0
372,36.58565468746206,99.73277890984137,54.170940782502065,25.0
373,29.956699965403466,83.9775862390483,59.78423443596558,25.0
374,29.1831620513448,77.7786596216891,65.28069061147444,25.0
375,29.001775853043302,69.92235895112134,42.381212504835396,25.0
376,24.853594056565154,75.75700711268428,39.438309842019116,25.0
377,33.90598666256,76.6443283929444,60.41478646485551,25.0
378,30.54339110175552,69.39768064922309,58.73313612135142,25.0
379,30.75273320612852,72.19342511459273,48.57736331509212,25.0
380,32.218579248396,63.45515992787076,57.77198588075514,25.0
381,34.19566546305879,93.04752666496039,69.86585618471393,25.0
382,25.977157317742044,70.63594827996003,52.56862892573168,25.0
383,26.31058783728634,71.36532036865374,68.38432891275328,25.0
384,29.929710786946984,87.15600868989031,35.89295072876552,25.0
385,36.400832265909,91.81720198035475,51.88968660093899,25.0
386,35.520902558559094,78.6418442933009,36.0302149122888,25.0
387,28.05300344631046,63.576751178543226,42.765098107037765,25.0
388,27.646821158467624,74.58929516022184,27.664484627452698,25.0
389,36.536097110167965,64.59044146416295,27.905253883427214,25.0
390,27.08871093666818,56.6584256676918,51.976041916875154,25.0
391,34.443250982669355,70.45108545103714,22.855906202348784,25.0
392,26.581221021152555,63.626221629031974,41.163749602784655,25.0
393,36.32019479969836,76.62850863443104,80.10169920885868,25.0
394,31.879590656883547,96.60248292058408,57.05455523785387,25.0
395,28.202215384402393,57.57127228936371,53.996670098427124,25.0
396,26.624450910148294,87.23946368105398,44.312246872833164,25.0
397,34.47021093282835,61.21838799048082,61.4708604085131,25.0
398,29.12649310055722,86.57996147566382,59.551876573993056,25.0
399,29.600932626177162,81.399314982883,52.50965123375531,25.0
