unit_id,CropYield,SoilMoisture,SoilPotassium
61,34.88830806514342,84.79707630509346,49.93974131645517
62,34.2579959392811,75.91961185215837,37.783120834882936
63,34.32005635058493,96.12373837088354,27.21931070449142
64,35.33865321029731,81.6103265466674,42.64666425152805
65,32.25079164609098,83.02516784033804,68.38071403994216
66,37.15956509926487,102.81827197218058,79.4722394356156
67,31.4441140904168,69.22129480937545,66.55673077431538
68,27.55122454855144,64.34794690066569,47.45458766160748
69,30.81034577489598,69.8528636193187,53.41830364355807
70,28.135731068453445,83.391054989521,52.32547672195527
71,32.90439983360204,81.08438228949178,31.231627678840926
72,28.622741477906235,67.34656459460781,43.968023468698036
73,30.207405334027715,100.05606015605056,53.62177028109012
74,27.278667953921037,61.38001655833332,54.7152181414549
75,32.87663654717308,91.57979514981271,61.92079654882565
76,24.896206846705226,78.6193093511694,44.60120840019294
77,22.22440015588958,65.59771043485503,63.89249324836199
78,36.74588015848572,85.1612229491367,63.250941208410524
79,33.1414768740432,67.38897099912198,65.13591607333596
80,27.838090128112164,69.4568994995037,49.5158342246841
81,27.493361815270497,77.1976028700612,35.40286617204608
82,25.397389061227614,87.95657805174159,40.06859477371838
83,26.13274844603493,74.40858287175438,52.791516980734734
84,30.537380357347185,76.71601105443291,29.871751796508278
85,30.728097926778698,73.96803048504678,48.4864211955203
86,25.662282463813387,58.01571152698418,40.31347442402546
87,28.364271479340587,80.01645145454424,53.5638224280392
88,28.857315381799296,58.102217508758635,48.979480283580166
89,29.751539801313097,56.932628477717984,77.3288206341925
90,28.57773113077171,94.49903347847385,53.53052711889802
91,26.203167246090207,64.8772779282641,70.01307077237989
92,29.47136087823033,77.98754977313357,51.86660220206336
93,23.440866892931055,54.737871093657496,23.133794201468582
94,28.50717015796208,61.02034271359282,55.69648189715872
95,21.157765099870666,55.46560473665862,70.0659554348113
96,28.299949610799256,68.8629320783771,52.815720622159674
97,25.991012348124254,54.442333581461895,36.61721821183584
98,22.236031011686816,63.996643196167746,58.60650196677313
99,32.73092094663692,84.75236866565346,48.722953206055955
100,29.627662337265512,52.72981910534749,39.28155620724905
101,30.787667138932434,69.51329587240231,50.50833596190818
102,23.75720457444388,72.23258152547278,35.53068367493171
103,26.010205839241245,69.45773483009998,68.21735195214922
104,29.86683604387241,62.16240438441538,59.7382450983002
105,34.53995477747534,92.70174728196486,40.41258711712395
106,30.677206530911263,87.2151462247506,54.82151635705379
107,26.80202774384501,92.02883639027706,43.49229293738891
108,25.922740143272435,66.30055377791132,51.20492023087173
109,35.306575749140826,97.86581082683409,49.73020722497021
110,32.791760135992256,74.60276871669029,64.19467501803793
111,29.186072269951133,88.80072581677446,71.01467152476168
112,27.42331179124366,65.25677573550746,55.33991946624928
113,26.656061131640563,70.85469666985621,45.365850165854
114,32.691369744255304,66.84555549829315,32.18444703612367
115,27.45608430939691,63.78491148048051,47.16815859025488
116,27.58653513751164,72.86423469996075,49.75406204177856
117,27.74991753389391,64.47173227175462,33.50380301159718
118,39.810914539502456,59.73216835078982,54.11725400640151
119,24.011772542429178,69.83557232426337,62.99093729012152
120,29.30331265582441,83.56596392335939,41.38685253836233
121,35.05765053675312,61.10270042707314,49.748297304788835
122,34.17304981256344,81.74618092855627,70.66357591342303
123,23.20830323507078,65.07128216484007,32.60882610758832
124,30.096367333897426,83.53153533226343,27.71055390358492
125,34.799757194557344,77.54623043765267,63.196093148643875
126,32.40162822191698,73.41758237071231,51.26557035851404
127,38.393060617003755,90.82259519243001,39.25225480559061
128,36.00001808828323,61.6471249388143,47.026886994772134
129,23.580011286760907,69.55626062733337,59.65893771848161
130,32.105378416768644,59.6720939053047,61.57647189927156
131,33.07224657195589,85.93218044660826,40.23400242697625
132,21.39734488484497,51.8163724623632,55.27949853570082
133,31.157047676311617,92.52454158043174,60.720925672143736
134,28.589457769000074,61.452530947781455,52.3553706974092
135,29.897384617274902,75.9599965300883,53.23866364144059
136,28.339884052464345,70.74747404832908,44.79753503180118
137,25.595095501887606,83.7958585470337,58.297700565734495
138,29.606696794968876,71.03707682639676,43.666572413840214
139,25.16984503896777,71.89418661496028,47.45930719415363
140,28.536572110284112,63.23565606394003,37.51467901051205
141,23.990492724286373,73.94673852220336,45.899790112919945
142,28.804328926131227,74.51713057725084,37.78918777347419
143,30.65477957054093,65.66770566764545,72.61818356516858
144,32.777700714510026,102.75272161898292,56.24609027072877
145,34.56443555221891,85.13181827738515,44.316762191787305
146,31.350000936930847,73.14288303009043,34.87346587331156
147,32.08117964352117,84.6335862203044,57.81819116754285
148,34.30494777170586,81.73036646391546,29.019406693979228
149,28.674364139943577,74.40698406275408,66.6107949391811
150,27.096860381992048,74.1940589589199,45.4026393598806
151,35.048087581885426,87.40112620617276,63.849349281768994
152,32.5167963088939,87.73197962465781,67.18825630211066
153,31.688578004042437,92.71510132919046,45.42083284725359
154,28.713069963871348,90.56641425054426,43.99812655068408
155,33.03757016821327,65.64300290699589,53.361614697546244
156,31.97741383926811,80.25577471854936,24.442706279857155
157,31.522127908151017,72.51496620651125,49.800459534898714
158,26.355686887216198,73.47139334486366,52.105536199338744
159,24.32306479116947,62.05809870290583,58.32810508338462
160,27.918815416778315,56.03624919796732,53.24954160472188
161,25.53317662321912,56.58723541210815,56.06301931675483
162,30.425832208229863,56.86103310087175,39.3331613064729
163,32.42878365825733,87.34604403459177,44.60480595189956
164,31.467048976021385,86.52217018932328,45.310255299849395
165,31.676697075661217,75.6357413104697,83.70052839003012
166,24.798613879144952,48.015709194857735,31.16995599989553
167,20.095025718366635,52.28218916077493,56.68432301500417
168,28.122420315565705,89.66970342603616,72.06578790141833
169,37.79227070594007,86.89896868090686,40.08385488569269
170,30.39941939327845,89.41858437965632,62.2956629932368
171,32.03835453914457,82.55034207623869,46.22455254862857
172,32.38495305920314,55.245798439426345,59.10134194132145
173,28.72862174934513,56.66938068372591,23.24986192628217
174,35.35433825805717,74.00031444968086,61.44789775177074
175,26.52571179457037,64.63255705754726,28.95956052511832
176,32.93368785058949,79.23375432872042,51.37198631638113
177,26.72851025515886,55.52905990791352,36.886354546862115
178,32.15592766958584,74.29503484915463,56.45710826328218
179,28.38300860162748,92.61742587399428,55.84999835595728
180,37.614029171800205,85.4897690638495,71.18886395462341
181,35.18965843732093,76.80055839660275,58.97851621283611
182,32.939831380667464,71.75660669702042,41.70089296616209
183,30.431887524770172,76.64026288278487,74.70261135499344
184,36.33322103791138,75.18963040342315,50.06742143180007
185,32.94408222411049,86.33205863336937,63.54549941464254
186,27.889815986546548,65.81064488383069,51.61193923523178
187,36.703688450034186,93.3299424745552,45.3026055846987
188,27.2092823466859,63.61587338610796,54.89058499122028
189,30.91557426945573,80.10561615976091,41.51884995471777
190,34.79104724611927,74.14513251849019,53.029461024115506
191,31.64690515601414,74.26259428949835,45.100442662819376
192,33.54931212505653,90.0786312523195,37.74688862082528
193,32.88399782351256,81.87844431314875,61.65891699720007
194,36.17279276383764,85.71891664557766,42.39181593564369
195,29.73991148096733,67.86739456769428,47.257421242030134
196,22.981446356904797,66.48086791226406,60.79655545458256
197,31.459767538312253,71.53925843031394,55.33951545235506
198,29.37160219470692,61.91993917602733,49.36929044379179
199,27.932527503380708,76.09634086565536,47.81896291457207
200,37.136470057457664,76.14012542982367,44.33773297676102
201,32.17246598841045,71.27201750570924,71.68663978176231
202,33.401623173611625,75.62574601951174,46.67093693557059
203,28.589728683150227,53.757729142616405,68.94571725702392
204,31.055321853238116,66.07078979222504,47.457439708063006
205,30.614770074073363,86.14833101617236,54.45219787391235
206,31.39295458561783,82.93492165910645,37.338204034714984
207,33.12404549975541,67.95382664511592,49.99176839262272
208,34.06041510747618,65.82036077100769,59.4823162797346
209,27.11199550347264,61.87421461033701,44.226850710947794
210,27.536211490123524,66.36282138267042,40.30512996776
211,28.169609154407752,56.512985666972895,59.09684107061104
212,25.56894805473192,77.37428867368631,57.40421624694016
213,33.08875376991809,80.64567687410137,70.26962555389991
214,26.269929481865972,82.03971572094122,51.31764161593259
215,23.838307298231612,67.86781684724397,31.613778135185427
216,34.91304306821495,81.18844885374789,49.15945027570612
217,30.672554310044013,85.84752786863766,41.18117546300766
218,24.579827809672718,76.24525176569875,47.2922427379081
219,30.550589650571457,67.37252736815951,69.77423979105849
220,25.0573999346557,67.66375041850522,63.56415631415069
221,36.59349137728981,60.87182809281109,21.19301732588988
222,30.814903492957573,73.15960818016208,43.226026754424005
223,40.26339107909084,93.5370672737689,62.268765304552744
224,24.19897913680604,62.26701804564397,38.42566510256567
225,26.291423907065393,84.78449327946487,70.16166657632513
226,25.927772484804592,61.074383650255555,59.81051689212445
227,36.33543996021758,88.05819416999279,60.1754707213653
228,30.78110740597323,72.790465831515,56.281494204754765
229,28.740795726094486,84.42733528747873,63.34982880738401
230,30.571397668229096,59.870959000037125,41.66289797735936
231,34.17970622689806,77.53323707489733,66.92351251188207
232,39.98631439809715,102.91129375654226,33.797146019529585
233,28.49320778261507,84.77923633046399,66.72442686708759
234,32.42224548737319,86.84608637282194,54.47831456556947
235,30.852353864990338,86.34409725728975,70.49243909508316
236,33.11416039826767,91.58991085969265,65.36307152046857
237,23.719642111149113,59.817749108990895,29.29809811687504
238,35.071291015300915,86.43309129436292,28.54141668311037
239,30.06575607816577,75.23372042827883,64.38488518748304
240,29.386224002989287,67.6406100781549,25.62890199169944
241,28.18898268311864,71.0800693754108,40.886116903904075
242,26.538066133305925,58.6043455000546,31.103674761263047
243,26.134391943450797,55.9939573651166,47.00903772388755
244,20.51741216787201,59.930144438572256,45.952459486968344
245,28.52991412653272,69.80323939698836,21.9731708611822
246,29.08341506764128,64.26447761458395,41.683978306207024
247,25.47171226360144,68.95053553445759,47.326271640252045
248,27.843596812910487,88.20432289677117,53.95144940661349
249,37.135882578186525,69.70773402237947,61.10165495139083
250,38.09779654378537,86.83167930238935,45.220549619402625
251,34.10283058460147,85.40688292989226,51.978192167112546
252,28.334584606870557,67.34127858735768,62.66388141114082
253,37.35140086395067,85.0828338361799,60.56186782834443
254,31.307874275260524,71.13807314649944,72.11968402373998
255,30.80742944292032,70.58248877707297,57.80439342234373
256,29.413007163135102,59.497648975085674,52.46882222927936
257,28.570538335966972,70.93879684810707,56.63995420998633
258,26.016225388962894,70.75018981947522,60.01884354999262
259,31.560911556397453,92.51449442759326,41.556446164128474
260,29.431528840165356,63.89333820625559,59.25776603313304
261,26.736169197945628,82.54191802478994,59.58498981705011
262,31.582631666342305,77.28641533495887,39.52676177317438
263,29.39152940644512,53.75522865539185,61.56378143774623
264,32.48882866438067,90.34772043331967,34.32178928420437
265,27.738601563298957,72.05356878299224,45.46871357543586
266,32.001005427943106,95.82423083006265,33.68794333871345
267,28.17079590505096,70.73390749642603,46.99694358486777
268,30.68511737637036,60.325724075625935,53.15457990021566
269,33.25300971120517,82.57078096588359,54.417275326333545
270,34.496614948827194,65.95841567525194,67.43138071376605
271,34.53097074176715,91.07354650036551,34.194188695624696
272,35.658780938475445,84.9401152601861,53.568312564673086
273,29.111862233678178,51.41053286274521,42.64160175622893
274,32.84074025283164,84.39176069046667,68.25192469532743
275,33.0383792403847,69.31550917886692,26.88036586459556
276,28.2846862534373,83.37944467660475,46.44260812925948
277,33.11015830638909,64.23459526957829,53.63613708507198
278,30.856713133830144,67.33183832717764,32.149167749378954
279,33.48482528398308,77.769308199154,66.48194865386655
280,32.19108235521616,80.93218987945602,41.837700139460765
281,31.8268940524804,80.88060459362913,49.831182778834666
282,31.533869762362787,71.53770865267792,34.68557562804555
283,31.695738174949554,71.49502669609032,43.258302647014524
284,31.0214186379537,58.753763175171436,39.06027457498648
285,32.517066629949,78.71263595090768,57.69410834420156
286,27.957426119337438,71.86316362738809,51.453036475784884
287,26.88927125711167,79.25889086592674,61.56493380761971
288,31.888866634315924,64.71235040099043,65.38249698103841
289,31.006831762327813,82.55961222390064,56.24665390405965
290,32.73748504960219,82.65238725906006,45.20078843069929
291,26.641884005738543,77.2205910115491,56.9627439236448
292,33.57026419056629,69.88647158752215,68.59138137275373
293,31.98554331075972,85.01409367038308,54.49263656392145
294,30.190894908915013,69.44904336284392,32.54276528136273
295,32.175956352788795,74.36174074056504,46.77681247278239
296,27.337595807648967,76.60167070771111,51.764487623766115
297,27.150560134001054,53.14678868559631,46.09916970797602
298,27.336872140495657,74.00365107844837,32.73058605721186
299,35.01514308785269,81.81813270930644,17.727159258433684
300,28.14040598503739,65.62087589780374,42.760637814049026
301,26.546075597104256,50.320563711622015,47.34634735899031
302,25.088413398282043,79.09218912917179,54.996073470708616
303,35.78741107768304,77.34332040499173,51.7752585175529
304,22.5114627517298,69.7199713925536,52.383471991543125
305,30.343628969890162,89.8133765976493,29.257831486914707
306,32.546899517123364,67.14687285861966,71.23601106833321
307,28.993169890804147,71.57476498987602,41.09047959947242
308,21.89011949234742,63.26076369139188,50.83638448661356
309,31.234102097483674,69.56427945429259,51.88140068467701
310,33.29645863914922,61.535670616922744,62.224806221961465
311,23.649867834889086,74.0861660840167,60.28258826449748
312,32.92190981298959,70.11851333541496,42.28550165176029
313,33.802818873354724,70.93713073202223,59.3056424742374
314,30.233654606434037,89.80717251677937,43.8345297826362
315,30.760875926389343,78.21552483782641,32.88796306704313
316,34.649972220767324,68.86284801004325,46.78202700683724
317,36.990183472154285,79.91596395704622,66.75377248171314
318,34.0084555915512,61.4782605142758,37.870582229517325
319,30.664321464584148,75.14992659922964,60.171177957763476
320,32.16911992081196,75.88857154731102,41.20595842629901
321,31.08170729175297,78.15795399046742,32.00222503506205
322,34.13754726300548,72.55704959532832,28.517068911611737
323,27.021204890570825,63.63512546069491,25.45340223988181
324,29.42492957478377,57.43169810475576,34.18426877174686
325,31.500106045303927,96.67920147810607,75.91561491240131
326,29.607056840197185,72.1878940559381,53.500550748452724
327,29.28397910589707,67.29600758411968,60.75684157838553
328,26.1110129261607,63.616501309822,45.511868936257756
329,25.652488267877047,81.6461698271376,62.45359904914909
330,33.186724406596326,82.788900493318,42.51124544451698
331,35.10986333997603,77.3891364217588,52.43641364446235
332,36.39675169660831,59.82445223872486,34.56931413849148
333,25.15246615700095,59.82379070821152,48.34288187632577
334,39.96828544894303,81.46650392725233,53.62778647183916
335,35.18331689387155,90.54299551475835,26.944207687630175
336,30.574180801129362,85.716717915532,54.966809210035706
337,29.49425123338297,68.57632462838244,52.133685013641994
338,29.311665105393523,82.57856258809426,74.92425485569485
339,28.88371306552685,68.44855772416781,47.002517006612955
340,30.84121196538057,73.20030444273631,34.532588381112504
341,28.035924707762693,70.82431477666923,36.974931319512194
342,30.25023319644088,74.36234531148575,35.23910740961048
343,31.819202026165502,57.50977905963006,63.54224150360136
344,26.86405917694445,82.6776752364964,40.03869070895366
345,18.47313734986479,50.050890102813334,41.52722476989396
346,33.75549747961699,65.00157723503433,33.779292961299205
347,34.305611567429736,91.51351847577688,75.49518624611568
348,25.599975467049408,77.28134022817792,44.674085753375
349,31.29735460731728,65.28710842513102,26.925241319121795
350,32.64931854571524,98.20274879780783,45.407460551203556
351,35.83833310943851,74.91158341112082,56.38589940523712
352,22.965116258581162,64.89476592306865,54.504942776701256
353,29.832016572417825,50.56373033315459,59.50824436848914
354,27.16427227444283,85.49782482970328,59.68273444379793
355,28.8272741014254,71.51153816412405,41.764949811500045
356,32.24829516401965,77.95894499329633,36.07053643025696
357,30.158112606794017,84.96830939747949,55.17740819916941
358,30.64889549297191,85.98967605729239,61.67521742595234
359,30.53884232522277,87.09286218299012,52.10276149505666
360,27.26592817550779,80.60554107952527,45.396654313926206
361,28.14728333290776,71.01452112525143,44.00058089079198
362,32.528931354673155,66.94965047013717,35.37751590786151
363,33.61955567329225,77.76886613206989,47.29307985262199
364,33.83327012479541,95.46649926340511,26.383941994861072
365,34.34623789519178,58.821227852498055,45.50071226200284
366,23.442582413977505,84.75285222287903,27.556748533932126
367,29.095065451162156,74.0028385011289,44.8358842415194
368,30.273184200881698,103.91948332283837,45.34173468309008
369,27.932238492553005,72.21503796399323,57.26188556082226
370,30.270983395449196,84.83529521643084,38.5621851703353
371,32.36176653055808,75.03277545345719,44.67111237549926
372,26.684868392872964,70.60674900689882,65.94026701867917
373,35.213852486753126,76.73293888090176,77.50837252646988
374,32.395224125021336,73.90003469385532,26.583095700032242
375,28.225339431741048,50.789180026339054,64.31758574348073
376,29.307746115325696,68.93653305321419,66.97357301645057
377,29.782326972437435,78.71354533790361,43.11099396476327
378,32.77763390991043,90.21518824086542,49.06629021724383
379,31.618450416882315,75.29433128460035,49.13251888031251
380,21.947823583065684,54.283712851822145,41.05799529915837
381,34.71243010856352,97.26622448602436,56.17699069691515
382,33.31655724777251,80.47990110207888,63.3733143124696
383,34.13426417878959,89.096835229959,37.88621132535227
384,28.099562588496,46.83567084838134,38.98469378515587
385,34.53030577817726,95.9139065390511,42.79504255670456
386,28.1995217539743,86.21024539436912,53.472614261847546
387,36.08727266356779,64.84364599379944,59.60559776092591
388,29.91210596927113,85.99267356393833,38.00932515303756
389,33.127957098266585,73.41091462589817,63.57471675117416
390,31.78215094342705,79.86565995909112,53.437214776289885
391,33.05991405913053,72.98598623313254,41.433671463456534
392,37.714499173533,84.62947996903328,46.88041772592361
393,32.39671966605709,76.40831692491881,35.17875039462065
394,36.41183294893557,79.55181364086049,56.53591406454084
395,36.61781372888805,85.32757010514594,84.96087820009329
396,34.22793593983298,86.09889116624097,32.980191095552144
397,31.911361028382707,89.99420184354199,43.472034823307546
398,26.71025471093782,75.14347222094115,56.38892979909772
399,28.096945481290273,84.09870609881845,33.8948848035718
