unit_id,CropYield,NitrogenPPM,PotassiumPPM,PARLight,DissolvedO2Nutrient,do_iron_fertigation
69,25.331639890625446,47.560411140217425,36.19036632890647,51.17542212928588,55.56378974863289,10
70,17.52877503951408,44.34936656667879,39.40826604596074,50.13947203087021,40.42454190468785,10
71,21.883740314845532,56.5315208693541,67.08123104423605,45.98356550823243,65.51862947824992,10
72,17.195998451670583,40.24822805681428,52.439301382375255,53.65043336207537,60.418774978673135,10
73,25.949589661998893,51.35617007872013,31.01697732992447,37.371683432589265,51.34220478913249,10
74,23.91282637731197,39.59828026320025,49.608967833046506,43.968781214841634,50.31219696320519,10
75,19.61803901931708,70.25054318500521,31.9340911306795,51.18367845029578,26.4137928143569,10
76,14.938687536406615,60.943506895710314,70.07862403781124,43.926168535259514,39.48108048145568,10
77,11.157675048935252,42.80527148170914,46.97618599648244,43.815307668668915,50.068481702164796,10
78,14.386657997119979,46.348598565875555,40.64587925640582,66.81771020727751,27.8290922881315,10
79,20.192934462443375,20.593693040622654,52.45772469144844,46.19137704784319,61.32712654432387,10
80,21.54683891150082,43.59759249632611,50.61202546440724,68.03837334918855,33.79579477522212,10
81,26.252527021378818,42.15604716592655,42.348881963468315,58.52222765354894,58.74158405824626,10
82,16.239447679289704,52.56010092090574,53.74746855550613,43.28314877696132,40.67952861422954,10
83,17.615275170143427,40.8256826599379,61.33008103878261,52.04840932672254,46.32914372406365,10
84,15.058042084643116,53.859375674099006,48.49808452420365,49.98180684200588,57.16724857046773,10
85,14.313965278650251,45.963444473618246,21.472684715379465,54.88523578472823,52.382114180986434,10
86,24.347199262245162,36.18727506471134,41.13437191122512,52.823249306172215,64.9471580996645,10
87,18.76116337732166,56.3930601952633,49.35336372859251,48.05854360861209,32.60343363758634,10
88,19.803745761419748,54.24195965473535,50.52462067307085,55.64831596864009,59.657360758756184,10
89,20.56988112168299,47.48017717260832,44.87403198377176,72.9084945902963,45.854751439037095,10
90,20.157146616975734,32.465236416829654,63.2636979204371,52.44321361028763,61.14582905380617,10
91,14.003951559907549,56.15416673530501,68.68501479636365,38.96541966965912,52.428440785019504,10
92,16.46198177003204,32.12076885731064,42.48565856237305,54.15599393791433,42.24443984837768,10
93,16.655873782893167,52.35924970432166,42.56859752798038,61.04548547939891,46.17160062675451,10
94,21.77538735591906,56.46697032528561,44.69872511824673,46.3519449638551,57.62202401134955,10
95,22.546054673354707,48.582429273616505,52.714048443492395,49.62793574151378,84.27256503713045,10
96,18.195824300932422,51.90390910978348,53.754499026513756,55.06389781836535,40.74945647340113,10
97,22.304922441625614,55.76164728963659,48.02570334221079,51.52473406704847,54.07951279097841,10
98,21.503364841675385,43.5618945410596,63.308305090451015,40.38174024484191,47.5433533030581,10
99,17.52291442747519,47.3592027760549,55.7575387992566,29.55646039854333,54.70611291917731,10
100,19.306981749368,49.426849627208455,44.25578721575399,18.3490697918681,61.82982579450685,10
101,16.57690795979846,58.78045180758766,61.295186704393714,44.053172310716796,19.732838374580396,10
102,27.61060820278584,47.729886566730684,55.56026115210893,48.745352021989504,47.875004448423574,10
103,19.778836354055596,49.32994236667061,61.84625961004386,56.87609215128732,64.81358691443388,10
104,17.08028175824933,40.858668439522184,44.818301267385216,53.946632415799705,51.26958647223071,10
105,23.409837519934907,34.96041755786087,62.30424628529805,57.10755855438493,54.07960604174247,10
106,15.776589988364144,31.283468175541554,58.516311865881434,77.08157821945548,69.82673186560751,10
107,15.918137287355172,48.862895576876234,32.1502667636791,49.18323639319471,71.12791342269034,10
108,23.928391434903496,66.95435348769077,23.386523624821404,56.111731966075126,36.56213560094941,10
109,14.993119598680597,51.09834095252165,64.5493812249544,51.18726224145526,36.212762252813704,10
110,15.084862700753034,50.10021488689695,74.80933069228803,50.0062346767922,27.824462662159057,10
111,23.075189815493907,46.68449860654968,41.62929001848254,45.521916584978975,72.600847477408,10
112,21.67516841012241,37.5492693895477,54.78082658205277,54.0421106103878,44.875995041526124,10
113,18.85833908302579,28.08140486279545,41.205304208896955,46.81256007852003,59.34930582669283,10
114,13.577124793615917,51.980018845425064,39.56569175483782,48.302862253576976,50.422360189914315,10
115,22.595104618037453,51.418978926768034,70.33291133664069,57.252431521228615,43.42633306618589,10
116,15.175380314576893,42.86705688221704,52.44054815741371,30.18149888805764,61.812669776217724,10
117,21.61728045401043,66.45407898422596,44.20132154255303,75.16655903119991,53.043158388326475,10
118,19.532905100368097,28.928153959127815,33.01688135345452,43.02445763259788,36.93623536038775,10
119,18.73182431247967,48.88876828059325,58.07129157231085,42.646096913236924,60.83983760570041,10
120,23.262702935219174,53.52786680866883,42.593205436395834,53.74385686549463,52.92018995487905,10
121,18.080758644756454,32.27379873178733,44.903252121560016,41.8001264032227,38.86357448466446,10
122,17.919637466388792,54.3514237760744,30.67397006035996,52.983557961073195,52.5709104191232,10
123,19.36990296574074,62.14754568458901,43.320777626542494,66.16467869402865,54.690601779989755,10
124,11.944738778909718,76.84839055863688,58.6216336499399,55.8706672933476,75.59167932351826,10
125,20.73322855788345,40.98815674997954,68.70027643576834,39.53048532171422,41.20299750104342,10
126,14.035036746600891,35.836562253558945,58.68443190310491,52.8585245199256,36.21672922959271,10
127,16.282382466970258,30.851454769839115,55.619002595765004,51.33026373902561,47.808511671636325,10
128,15.773323031462137,40.89055851812028,54.27617112333509,56.28985542965204,43.64217970233713,10
129,22.09763868174575,74.74895756147302,58.73134427553296,41.213594226029024,51.73578511499629,10
130,17.962524023419885,55.375766512071614,47.490319242370354,57.227195190757726,49.85724958335787,10
131,23.19993291883654,50.75507663077942,62.97194609654305,50.25124614831439,54.51709973384208,10
132,26.16639135915452,67.06339163898093,48.7213606023373,55.68472093345447,65.20837678199119,10
133,21.491316175264142,41.92215481794349,46.183370846968394,31.93216953707023,60.07461523787313,10
134,19.23375413731748,33.97740733873263,36.93231789464374,45.515352462710624,60.600185810208856,10
135,20.737260439845056,53.81941731941242,25.948035445921377,39.19420609843634,46.10001134805534,10
136,16.33677548220483,59.333705612410384,29.566711010218484,46.19264267634043,68.27557611873254,10
137,15.659863084329363,49.563581104211046,37.56183735659806,53.10042844236673,66.1775427460276,10
138,23.003967933010827,38.530574572085136,49.41368927380468,22.39245731058197,44.923153835217,10
139,18.604006318034966,48.283761935637706,43.230651251844805,60.94628749487626,46.22287419509278,10
140,17.594130161477796,65.06427274378916,47.34486764160411,41.02774732545896,58.21868718438501,10
141,18.479284672963416,58.98510504306293,62.19533407444421,44.2120990074431,51.02682455829369,10
142,19.97147751371359,54.224892731393254,35.635585875217494,49.74571536058563,49.202832914769964,10
143,14.345265074147665,36.59072726846504,44.39998979830197,35.8165547246037,64.55791898478815,10
144,16.085516954121147,53.41579923571368,52.79829197130532,62.53678544155427,33.594500988672834,10
145,18.24353851361839,50.28033114214504,59.86325974290166,76.16655993153073,35.757340846979766,10
146,16.72215300942805,51.49891520867112,38.440359125791545,64.24555272487106,59.14596810622735,10
147,23.060448761599353,50.75079742634332,63.899674953897936,46.36900701116554,22.173163955138577,10
148,15.84366091943456,56.853098927811075,41.017006291868896,41.371250625912985,58.673067603157314,10
149,22.23548234772157,33.223671414637,46.65269312412903,69.85741690198698,45.281832278184574,10
150,16.86632657411787,49.69172912179606,48.30712820128873,60.15727895444939,42.77462797719495,10
151,21.863150152433082,68.49538455892252,64.96321265759718,56.133499101969306,62.17540903961858,10
152,19.528648691009785,61.24816159170832,56.837653665924265,49.05463999486292,34.90138011100203,10
153,22.97723837306785,52.75763610411707,32.06605677033753,45.93447133876135,54.22645266828867,10
154,27.51014313538733,40.1605921239214,47.7261264310924,53.36615569041766,52.560199567413015,10
155,24.499520228994214,41.86763972632003,47.97525353269809,51.186711633633486,37.062347083558805,10
156,18.02679842363945,36.97516154438057,62.39876376953804,36.16265446130228,78.11634013848492,10
157,23.201879972107434,48.27219220413682,52.858635796862416,48.80138133007915,51.92107282268936,10
158,20.15622207695819,36.51850869687312,49.32698812512781,30.929357554279083,54.46139198412784,10
159,25.65373428977791,69.13749062975191,63.13893328681884,58.61659854374904,74.67342920836417,10
160,18.913051861276557,46.991717173159714,43.19856467208731,23.259436212450133,52.631403592932855,10
161,16.72290249497503,51.329386322040676,39.66644547903582,50.30800692488207,49.288927001292805,10
162,17.435864178679527,54.42213393232763,71.30130079082365,47.339874763851554,53.718429323641786,10
163,16.60496354708931,39.58570758358628,48.70383991353219,50.91889440856422,53.60805165434384,10
164,28.78014070860106,49.237356393926724,49.02674044729031,31.673868325874693,61.26572095731519,10
165,19.325050327857344,55.69341391645113,56.8726622121749,44.41102248864563,41.20456995441073,10
166,14.503847849630738,37.538805603068724,55.78629929063372,65.37225067085406,62.51515884984008,10
167,19.755096224189014,74.74273280662266,49.29025645062387,66.49423072612836,68.65093634000301,10
168,17.19303915994613,44.57150435604369,9.012221661452523,48.72887741385708,54.954264525199086,10
169,17.140841577906837,57.82407586993446,31.542197381963025,57.2196657180981,43.08580313216754,10
170,17.10594783363303,64.85144759176004,62.2481548801671,46.6610170417734,46.836655735791396,10
171,17.456175477543134,39.879400523879916,69.80399471038616,32.194665515997855,69.58039371060848,10
172,22.19757989630129,36.987996267795296,49.48475521991879,56.71714066696847,50.05595125609734,10
173,18.66789180035422,63.772374817478465,44.09407479318188,29.43481215227264,39.49968023242124,10
174,18.224776724689345,57.43781627115195,50.556360083306075,44.833113151920756,64.36730015784212,10
175,21.673561155305986,42.016127203285464,60.06637559967562,72.38018694868191,58.34187552973005,10
176,18.995009856625487,67.64415858772514,67.21165455724605,48.95088107584752,49.32885989562137,10
177,15.184150053014047,39.4663627025852,46.118799279563206,57.39070041845977,54.06618291896561,10
178,19.885993455963856,49.292244535979194,56.49291061540005,59.71562261819354,53.73948982488226,10
179,14.304194571867374,36.794941439242734,60.51318494629922,39.939846857010316,59.08514191395363,10
180,23.380399884304467,34.34952822853799,45.598865509909,40.548802759251444,61.86809257341503,10
181,21.631811724434517,51.27366486001284,38.0975122726131,53.01686812416678,53.859667524485545,10
182,23.800235156276585,58.69169127678936,33.23061816106053,57.15141848633798,61.362625247827225,10
183,12.552770487312925,55.112034361582985,38.99750427121225,49.022034007573424,47.292006134781765,10
184,19.51530897021479,60.8062325336458,62.95451980801755,41.85821543780011,37.133017594984366,10
185,21.845101010567394,50.78546799969379,48.56955261866692,61.380054858287544,41.1458959748226,10
186,23.928339580964604,52.355545021972425,41.427971413437895,44.47235724341115,66.25796833218155,10
187,16.30626461149611,30.842843422642968,62.710203730712315,48.20757355077579,63.52824128119234,10
188,14.008847723403903,47.99263770020237,56.35783564569434,47.52692075949024,75.83561912256914,10
189,19.296897491759957,34.883800135479724,57.650817180321,51.401770538796804,52.45141361203778,10
190,20.792960566448937,40.79066264455004,36.838459673288675,51.59019978737606,56.64434087024564,10
191,21.81335995915088,41.59617080765634,34.71386976885796,43.72869594485672,54.7157823721336,10
192,18.79790300198659,44.98708659441049,42.85332789632612,76.52281084543435,37.56548482143242,10
193,17.652215589614347,45.997783054697564,52.833797781501104,34.08733465572996,36.50375291688272,10
194,15.173061507186603,45.679865068944025,29.13921777520066,52.74961066398827,62.313357502017624,10
195,18.697216341595198,34.741401002756156,47.60511615435686,26.388118627776002,63.45609403437462,10
196,18.87393536294467,67.0097105880681,50.79825314855356,59.07343208960391,55.430056252700574,10
197,12.940953852028395,53.0792616722488,58.74312369522539,59.39517391945796,55.32082932121682,10
198,17.799747551328107,49.68470694427438,55.711635335503985,48.94317378864132,29.76532085474823,10
199,22.662293451657515,29.601225358229474,43.29328622608398,54.07257026264712,45.494563486014485,10
200,13.395437981705575,42.11305674025801,32.575023047991664,74.21937727566478,57.6866753704339,10
201,21.36355880534976,73.61032766272731,52.75809963696058,54.012288591295025,65.07391125540866,10
202,18.44859058651673,52.30226506368064,54.50331812533935,56.374228975969544,44.729211163520986,10
203,17.708199078179067,61.55792314950088,21.346156294709175,29.9905415600442,59.47439485075812,10
204,20.93990257538881,34.95423587687925,54.9626815897151,48.157753215553406,61.6279044036544,10
205,19.266812938290812,52.400602516537866,77.13345338469672,40.907555587640395,26.798092237554805,10
206,13.939257938782443,64.77915840493209,41.99853425529538,37.52133518443694,41.55364792318231,10
207,23.515962034827155,53.07152188104041,52.17588715526798,41.711931228149055,21.05274080143999,10
208,16.627886513073783,59.61505837030268,49.545567838656055,65.61859129422,32.38185799529668,10
209,18.726191951829293,61.4167496458665,43.86017480893834,64.38774509803392,47.334305710424324,10
210,16.254988721072767,24.49231220241005,25.741185375094986,49.56478025523728,19.942750589619745,10
211,20.03846097666827,54.02745337488889,41.01538854937557,49.19805369095269,66.27979649936151,10
212,23.665799728211017,49.324720219098126,38.99887887246035,38.4847537002211,22.297738590233166,10
213,14.678939041109238,41.77856663900726,40.34684073433696,48.159924502184964,53.59845809754941,10
214,13.384386473357264,38.23491490099661,53.264285798133606,42.203185324770054,57.99531011775113,10
215,15.573752179677541,31.75899060512262,45.040842692548644,71.22798563650252,39.15957762761691,10
216,13.271510133768835,65.65222733581435,49.59191540744475,20.016595105476384,52.270712481559265,10
217,19.750687177456797,43.44932967717837,47.65609419394838,57.78980965458852,54.59403859250522,10
218,16.537890706839875,46.81419502277275,51.442237582640914,57.01295841468209,41.55624237791557,10
219,17.636709656278924,48.62539173242865,53.182354141195965,56.721904947422885,49.29278139521488,10
220,21.517579836401673,33.275439401081854,51.36846922081874,40.51694366789588,66.96308757254982,10
221,23.683222318078634,51.86696815739117,72.1901205914306,56.61941117295968,37.42296999627933,10
222,22.082072251915665,28.383988034229922,36.27104884003036,50.08059130143148,36.0336707415806,10
223,19.732293548425837,54.09391264334618,42.71174725182379,53.755612042509775,35.41566584341437,10
224,22.20370714327793,49.35171603252528,48.69034450401619,59.373132496760235,48.006921744407634,10
225,19.04658423084015,49.87358426817408,41.93075556750666,68.70998450115836,60.05864507141478,10
226,16.884852679284265,51.56062683945601,55.061549872577594,57.92171288366888,65.32178158257943,10
227,20.50164796763909,51.27839196411494,59.55263726290831,54.26330226892331,65.63930707839229,10
228,21.736411518694716,45.72154148930296,34.16354344076589,56.26460323846684,33.85540202649255,10
229,21.307088362037106,39.79704869106312,41.909716298439875,54.05397307920906,29.130635122751457,10
230,20.41718404512158,58.86509215708801,61.736281143352464,56.81845538285205,60.27298083590626,10
231,15.420566325514757,51.35980979441938,62.07731411569902,62.84320839149678,46.6260483645255,10
232,21.639551732971977,36.18202898224418,52.31842115804585,53.11713418616216,58.27155300874426,10
233,18.878798125886924,80.6000219319667,70.71674556990668,32.39505799154418,47.36917743962003,10
234,18.94369840527521,52.56641173036506,34.52618776371906,43.61426087940341,65.70519321055046,10
235,23.361640780950648,32.42329841308492,38.39342283763666,35.82741856588565,53.86287107213936,10
236,21.58704159808767,42.928215702266804,35.62258968647374,60.66788783168392,60.4926265160593,10
237,15.353087715163806,59.75966797952838,38.88427982329953,75.44011175477267,31.778834665468246,10
238,16.365479344836935,61.17442062865044,49.77087304451692,52.196688530805694,64.2848051198617,10
239,15.941189644248082,36.595488093633456,55.002004307171234,55.25998064797148,38.243588573059654,10
240,19.01404867960082,50.56659405403862,36.27333437801378,46.780155873948665,90.04206796894609,10
241,17.54755135849372,43.1003849742953,35.25260916879398,74.54802745802945,38.207418041304905,10
242,16.2814298790704,60.15914335395313,57.93216503221322,53.26470159800946,52.576823511895704,10
243,21.199502680373335,46.640945860297585,59.175115655700395,51.29246366644503,44.407931240711555,10
244,14.454290535019709,48.669823969295294,29.265270434378426,67.85191465131496,62.88898887111713,10
245,18.73078311545776,51.881237835485514,46.78917402115179,45.11529410467224,47.283117946644744,10
246,17.272920149410165,37.48391121204646,40.27332297134649,50.28867463774447,52.34345418049624,10
247,16.177097684409734,54.78653600575607,39.889676368309594,38.61514325609134,58.92449485252162,10
248,23.099733444811793,53.23280102663182,57.16062345471268,64.21255224229752,43.92551119848236,10
249,15.585428557291756,42.83444306697309,57.256679415056404,39.31066819243091,51.499112532875856,10
250,23.73686762263216,40.1080752936829,44.796543936710016,54.27891580194617,26.864044494812653,10
251,21.237472905808904,38.92502552864313,66.97773071852832,59.01901401622557,56.12263256827037,10
252,16.449859599745913,68.99988789134781,48.19222839591677,46.6344818893836,58.06140212958701,10
253,26.24572389795536,39.74974135781611,50.327648694344504,22.83794688319473,50.91217558052576,10
254,17.970119390517457,62.92670937677971,53.94437059029728,53.62712110002586,38.10303837717754,10
255,14.642147521496863,45.77087190150829,50.092443510101624,50.29593591102945,47.73663814001606,10
256,23.503501378767016,50.47618617972343,45.19012052776066,63.81072333687247,75.21359234704097,10
257,18.87675147441357,43.765349733300646,61.64895277293016,63.517664669471486,51.77050687870564,10
258,12.126817225845715,38.62211698751609,52.07606733481428,49.05324643656241,67.69294223108395,10
259,24.575924904372528,49.32453471278906,56.789335572248795,39.750183685306865,59.55904319506226,10
260,15.886045694335937,65.15053225365716,58.80018687093064,50.10462176202088,31.03369362144918,10
261,22.807671337831735,32.64525686742579,58.988716230371445,28.172238139664948,40.0827721866694,10
262,21.31418497122432,33.030197767321766,54.51485598305132,65.82464979788703,42.24615610992571,10
263,20.88464982605962,80.89373385130035,41.302805364054436,68.3439897989714,34.376509914573944,10
264,20.466354253849456,47.79730816243888,44.414349726581676,63.04004342000366,51.169801484425044,10
265,17.55894209680724,42.36977407451151,26.86652186018654,56.97235273393062,41.77452060073936,10
266,21.35373559406151,60.196799574719435,52.234161481644264,42.130656984290695,46.08518738827934,10
267,21.82873422868872,46.18164590422373,47.30655340130842,44.001967958804954,22.309612131526528,10
268,22.061018313275046,43.5465906332951,45.66219383735044,54.64774578120432,41.64954774383095,10
269,20.19274601633189,54.58960266784802,50.70482561398157,49.000548623286846,50.33757724960793,10
270,21.060718461697572,55.58617180577974,25.389130550685557,55.74861150915101,51.82716521241805,10
271,25.534738600816702,40.945043791995666,46.8688692805098,50.57579728213633,56.242090591308106,10
272,22.04736062536601,54.559659220001436,43.75872053767032,42.219214741131736,45.19421048433978,10
273,23.732923469823625,30.247113526420705,49.46604558542307,36.6734614938582,54.00799788502408,10
274,24.562406462891765,48.9614611622767,51.44933274923661,57.49447529305209,51.56296743522419,10
275,17.068581386972916,57.61616008378664,45.02295731598237,38.39590651852825,60.339412296995945,10
276,17.802990358852163,51.74851963529599,60.61569422838413,48.300021020909064,58.63358261985957,10
277,20.47752108310473,46.43527845210367,47.69107185516719,53.843204844103425,53.45278563946396,10
278,22.362671960207578,68.09525590451591,26.06277444848984,46.266037499316006,44.68532190359502,10
279,16.207644708595556,37.5460159343308,63.551469605743456,27.51811700304626,42.54431264555018,10
280,20.91726021695461,44.473369396212426,37.06499817926366,56.83169348930261,54.562993977382845,10
281,17.922765050326717,63.955966901606516,48.735843233484566,48.81477516824535,27.093056100457414,10
282,25.077794388311695,49.283808090446676,55.774995909508704,55.2929931873843,83.86450800125279,10
283,21.298923578832227,50.33233064958134,30.03958914599634,52.25553325958717,41.55708276771926,10
284,17.973440469498254,28.453820054194065,51.29322340204802,51.56450802258235,42.078107584646474,10
285,21.2477706917829,48.21089006945988,41.27901572818355,49.98184783980476,17.392981874411763,10
286,18.45091748464562,32.79123981857013,62.97059638376902,45.1751846894197,42.376047508369,10
287,21.80319747057741,39.8755713648465,46.59069767263376,64.74030888619092,26.409768765850707,10
288,21.81062741140031,67.66629566110397,17.709705886075987,33.56803294772079,46.092746951793345,10
289,21.6141050707456,43.83331078621947,49.77329419822979,39.71822562441983,51.59560826214428,10
290,24.13147482674151,50.00757122601344,56.214397899261456,43.82322021510817,61.002439129393615,10
291,18.10177228853578,69.70207553169921,63.19584945715735,51.455503584071266,75.13112606491887,10
292,21.585892991662412,38.682670903372085,54.34162750784506,51.19793256883854,44.45811333964642,10
293,18.89934372283429,44.42114072452427,31.561481128704628,56.7933168540307,46.31994956852826,10
294,12.8733322454551,48.79898679842246,64.56323291028207,66.08181620107361,70.11077030920751,10
295,18.55318419903575,47.95797865346987,26.941881073797397,44.559956341433605,40.088985706083974,10
296,21.061093951077513,53.114472326417946,56.354486719576094,43.8631901108878,62.053165439564914,10
297,22.169295985319753,51.36311286965723,60.68059752792547,46.709866020545185,50.763469864640115,10
298,17.82332362975363,52.82109553622789,55.54709407697553,64.27814892640617,49.182763307842066,10
299,26.59471767834608,58.49226361653568,44.47153072392317,44.53575333860247,36.84681589704737,10
300,22.339429758963107,58.96880448524389,51.29077217513282,57.22959804246329,55.00639743394566,10
301,17.326709870876762,54.66466736451861,49.81136225075986,44.31230943026376,57.661334299409376,10
302,20.384520917215067,37.350677745356506,44.14862661890728,62.118943030337746,74.0393684594763,10
303,16.191628364009908,61.87677528874523,85.08323223341775,58.569696625007,54.56947144920047,10
304,20.997573611967507,46.340835727678396,41.596642796116825,78.39162881890246,22.182172929056367,10
305,12.466891629215173,34.097990437204516,55.531854671608976,54.82759562505344,43.232680704882775,10
306,13.408014450506075,40.89105104312992,65.63565071224579,49.829198365942716,41.068649714025256,10
307,20.056179622697513,48.26787950993461,35.49586871000691,53.4261200439738,54.07493725673777,10
308,18.960938035361437,41.176444620190665,59.05634605131348,42.404817335724914,35.56972401117274,10
309,17.45564676079619,55.73602427505089,52.6667220577849,46.99557281672573,52.20999620923207,10
310,19.225195370117515,42.47831603920306,36.742287412291034,68.08360688218544,37.795244576007825,10
311,19.667782439037822,32.68486329926613,65.98851131526874,36.134911102976666,56.255233194089556,10
312,19.320407293347845,38.9167170382027,58.92215616788592,54.65977388515961,25.63743990926714,10
313,19.189033877553864,41.190932609037986,54.359818048073514,54.86981345045508,48.19213710475413,10
314,22.774736827333374,38.869246843975745,55.76257121345272,50.55479921017378,33.567481664111014,10
