unit_id,CropYield,do_iron_fertigation,do_ph_acidifier
206,20.178486743021804,40.0,5.5
207,11.229408446746888,40.0,5.5
208,23.865775016946518,40.0,5.5
209,18.59973303743738,40.0,5.5
210,23.348019469077837,40.0,5.5
211,17.654679441321903,40.0,5.5
212,17.092957612294803,40.0,5.5
213,14.991571605395949,40.0,5.5
214,15.98197783054491,40.0,5.5
215,18.7647485462984,40.0,5.5
216,19.33950711226808,40.0,5.5
217,18.035910728131977,40.0,5.5
218,18.23735147684686,40.0,5.5
219,19.06237399831484,40.0,5.5
220,14.019216929640386,40.0,5.5
221,17.1382944469635,40.0,5.5
222,20.020330571547465,40.0,5.5
223,21.966622249620762,40.0,5.5
224,18.688586241109903,40.0,5.5
225,18.55871541333159,40.0,5.5
226,15.450442155623563,40.0,5.5
227,15.663049673511384,40.0,5.5
228,14.87734292509393,40.0,5.5
229,20.98609211446762,40.0,5.5
230,19.504646909909837,40.0,5.5
231,16.763719275503234,40.0,5.5
232,19.730704427194688,40.0,5.5
233,15.868641701965458,40.0,5.5
234,19.53682165530641,40.0,5.5
235,18.282013270268855,40.0,5.5
236,18.50620819985197,40.0,5.5
237,16.500941360216657,40.0,5.5
238,21.4827884929868,40.0,5.5
239,14.064561289537693,40.0,5.5
240,20.370256902768478,40.0,5.5
241,16.43502227351622,40.0,5.5
242,18.321747990403928,40.0,5.5
243,18.981507448886852,40.0,5.5
244,18.469850408982424,40.0,5.5
245,20.69137509320309,40.0,5.5
246,16.078991741295606,40.0,5.5
247,22.81582165206686,40.0,5.5
248,16.947563036265038,40.0,5.5
249,23.85651211814081,40.0,5.5
250,16.54187203450696,40.0,5.5
251,17.500371272018942,40.0,5.5
252,16.204790945459347,40.0,5.5
253,21.556198612694146,40.0,5.5
254,24.608875982130435,40.0,5.5
255,16.7342860741697,40.0,5.5
256,21.01208946568694,40.0,5.5
257,22.43820003261493,40.0,5.5
258,22.976379784757036,40.0,5.5
259,18.00952577190157,40.0,5.5
260,18.616668467262002,40.0,5.5
261,15.647547842511035,40.0,5.5
262,24.390737383067986,40.0,5.5
263,23.021806296708977,40.0,5.5
264,21.6794704031899,40.0,5.5
265,20.39318095885627,40.0,5.5
266,18.044981509525776,40.0,5.5
267,22.524991447610038,40.0,5.5
268,17.68262117364274,40.0,5.5
269,25.016654396405553,40.0,5.5
270,17.00445182561845,40.0,5.5
271,18.94513452375949,40.0,5.5
272,15.149781286880993,40.0,5.5
273,17.491047129718993,40.0,5.5
274,18.03966639216256,40.0,5.5
275,26.506996987598814,40.0,5.5
276,16.676432442366938,40.0,5.5
277,22.727803601605068,40.0,5.5
278,23.14456609136598,40.0,5.5
279,20.713220110609644,40.0,5.5
280,21.70465578279452,40.0,5.5
281,23.279718680272676,40.0,5.5
282,28.31694556556879,40.0,5.5
283,16.877681494063342,40.0,5.5
284,23.435627482682392,40.0,5.5
285,18.202949027250853,40.0,5.5
286,17.047920240037573,40.0,5.5
287,12.914991930992338,40.0,5.5
288,18.810623792197877,40.0,5.5
289,18.316019478801362,40.0,5.5
290,14.653964213510939,40.0,5.5
291,21.687735666278783,40.0,5.5
292,24.297394982729866,40.0,5.5
293,16.45344004223214,40.0,5.5
294,19.254273673134794,40.0,5.5
295,10.706471036020833,40.0,5.5
296,18.971042357818213,40.0,5.5
297,18.58163266546825,40.0,5.5
298,14.976286248380552,40.0,5.5
299,17.321637129317825,40.0,5.5
300,19.87714411030948,40.0,5.5
301,14.224865768274991,40.0,5.5
302,20.289027415742893,40.0,5.5
303,19.158645809043392,40.0,5.5
304,20.596442174649553,40.0,5.5
305,15.91430609791632,40.0,5.5
306,15.50180502428978,40.0,5.5
307,20.215193384959832,40.0,5.5
308,20.227005879713758,40.0,5.5
309,17.734436504116697,40.0,5.5
310,13.882222974481246,40.0,5.5
311,18.098004884499304,40.0,5.5
312,25.849589992044017,40.0,5.5
313,15.108958790999273,40.0,5.5
314,21.713503516125453,40.0,5.5
315,20.033828468938214,40.0,5.5
316,16.744501160273945,40.0,5.5
317,16.170291545643092,40.0,5.5
318,25.808502992245185,40.0,5.5
319,20.049870902142985,40.0,5.5
320,25.382852570007657,40.0,5.5
321,15.719993753880383,40.0,5.5
322,17.06576461348478,40.0,5.5
323,24.239118800792596,40.0,5.5
324,17.942143889947964,40.0,5.5
325,18.68782195418291,40.0,5.5
326,16.31860933508009,40.0,5.5
327,17.299031423651666,40.0,5.5
328,21.349199945903678,40.0,5.5
329,19.41195779179257,40.0,5.5
330,23.899140069096195,40.0,5.5
331,17.786125308114954,40.0,5.5
332,19.835674091008936,40.0,5.5
333,23.527914170435785,40.0,5.5
334,17.388415550737868,40.0,5.5
335,22.081237350348797,40.0,5.5
336,24.0744888708028,40.0,5.5
337,19.35191224933697,40.0,5.5
338,13.373527553730586,40.0,5.5
339,22.849797986944935,40.0,5.5
340,22.227174307735794,40.0,5.5
341,21.03888045262914,40.0,5.5
342,21.107850809854554,40.0,5.5
343,20.33673613625989,40.0,5.5
344,15.297042290241874,40.0,5.5
345,17.507766804749807,40.0,5.5
346,22.551847818703436,40.0,5.5
347,22.73690292496864,40.0,5.5
348,20.81416931524732,40.0,5.5
349,16.881357834648817,40.0,5.5
350,23.700786842677324,40.0,5.5
351,15.779407791014044,40.0,5.5
352,13.986196932648243,40.0,5.5
353,16.13552992338177,40.0,5.5
354,20.1402357854469,40.0,5.5
355,15.125274214429883,40.0,5.5
356,20.06132127008948,40.0,5.5
357,18.10447658233704,40.0,5.5
358,21.660488314259347,40.0,5.5
359,24.490155460082804,40.0,5.5
360,21.34008038708417,40.0,5.5
361,24.87397396348012,40.0,5.5
362,14.71558424245135,40.0,5.5
363,23.67541714930701,40.0,5.5
364,12.874849182031678,40.0,5.5
365,17.818196824345737,40.0,5.5
366,20.80974913260574,40.0,5.5
367,19.914417087228177,40.0,5.5
368,18.665885344942488,40.0,5.5
369,25.703684710460827,40.0,5.5
370,19.255859532139915,40.0,5.5
371,17.429706524040995,40.0,5.5
372,22.39586841650712,40.0,5.5
373,21.70364735227997,40.0,5.5
374,15.724024325338624,40.0,5.5
375,25.41941401937275,40.0,5.5
376,25.707437416430285,40.0,5.5
377,22.59219324515126,40.0,5.5
378,20.63830153684922,40.0,5.5
379,14.174251898875413,40.0,5.5
380,19.628241347575614,40.0,5.5
381,23.45091179053078,40.0,5.5
382,22.253642148498045,40.0,5.5
383,15.490176180759923,40.0,5.5
384,17.736522089133143,40.0,5.5
385,19.365199309948085,40.0,5.5
386,19.63117297677882,40.0,5.5
387,11.093414547180503,40.0,5.5
388,24.366991611720334,40.0,5.5
389,10.227826748308287,40.0,5.5
390,20.125130915680263,40.0,5.5
391,19.602374876048046,40.0,5.5
392,19.73402633943758,40.0,5.5
393,17.55393118939732,40.0,5.5
394,14.787265440805204,40.0,5.5
395,22.0836169844317,40.0,5.5
396,23.88254358389613,40.0,5.5
397,20.580216602890758,40.0,5.5
398,22.936646038544353,40.0,5.5
399,19.979767755977885,40.0,5.5
