unit_id,CropYield,NitrogenPPM,PotassiumPPM,PARLight,DissolvedO2Nutrient,do_iron_fertigation
40,22.190870370114762,60.34725687644349,51.89835826710007,42.34196043391892,49.595353233154725,50.0
41,17.30320347456275,37.744805904678884,48.666193586414984,44.93447559722276,49.98607449589036,50.0
42,20.14250749885877,23.58354865164781,55.41792883196427,35.80136373567368,52.910007260510625,50.0
43,19.479646826507366,61.45898723882283,53.52842712001838,22.348562482486546,62.19317654970788,50.0
44,21.422440432283906,62.493087411962065,51.98413255918514,52.90020497129741,66.36910596542354,50.0
45,19.45150738085413,38.489860515337895,65.62371840097835,46.52702057842665,45.363983668749455,50.0
46,20.88418371033506,50.42136480180667,57.401694462262654,26.789613364864294,77.58063285002326,50.0
47,17.810136870295256,58.786329695192364,44.17460978181867,32.08927361925576,35.118697328345476,50.0
48,22.214071092965668,29.21193395408709,53.22161323393013,68.71176703394184,53.92710770969538,50.0
49,17.135757645579325,35.541469317451075,63.83982113518821,12.622606991214017,37.42653394531877,50.0
50,16.272869333020218,54.59628658930237,17.695626456350997,33.076527308441825,61.88328615927967,50.0
51,19.83419861912368,54.74011561466965,51.04315793550684,38.84082665748481,56.16772474014408,50.0
52,20.25515426216308,41.8036018763175,57.746008983268965,60.59421830165578,62.29416521348908,50.0
53,21.55925953901556,38.13656877093764,71.8762497827804,33.29558958590617,62.112707374192595,50.0
54,17.53002769481483,40.987438657932856,42.65650217008152,40.08755495637409,59.08753889906417,50.0
55,13.335073888212715,35.06613259293049,37.07418951506831,58.581494410063115,51.66457566222439,50.0
56,14.2953859754724,60.321476217881,47.003686282461416,41.31061160601586,44.52568619780262,50.0
57,21.848475471639897,59.142746672168784,40.76364102732454,48.31068341680259,52.76271592428217,50.0
58,24.99766752794708,61.1347028829217,44.847428999920346,68.36324033266442,41.04200810990023,50.0
59,17.526896793829817,64.90332707668341,43.228228067822535,61.004444852341926,50.26988745134356,50.0
60,22.780930560472687,53.20663174283693,42.40217891494207,21.122699877180068,32.15804190160658,50.0
61,26.735425682728057,50.14400024516019,63.77422255632096,44.78067135085165,48.05865926102871,50.0
62,23.45984619349032,32.53842694311544,42.65627684597992,49.36717459502069,57.25299790645042,50.0
63,20.890791955102138,48.3961223646296,56.33339651112736,64.45384013136334,44.41710554211905,50.0
64,20.618277504928393,53.57352807317756,73.07935063547929,31.682708059024428,61.4968236813457,50.0
65,18.1996380351841,59.13681416870183,51.78333699457619,45.51446664925642,34.75489540452301,50.0
66,23.153379408052313,55.18001358697277,39.29723575203652,50.845014308153374,57.100777429910764,50.0
67,18.711882329079582,54.066090441770854,57.2226037839426,28.75805066255802,49.93891949547564,50.0
68,19.451137524285574,73.59093981497432,41.57235799851459,55.161234894040675,35.65578260603703,50.0
69,18.939643786986114,28.40865325040057,47.192550172284854,72.93810007078379,46.6106053880825,50.0
70,16.528412331577314,52.11422216484834,41.217530021444475,42.28657527488843,52.80213521768431,50.0
71,22.6781537197024,61.99488571463793,47.94044514926163,32.84275832231633,61.95621482414504,50.0
72,21.76318845328994,56.213375401573565,51.08796800603891,63.77464211322166,75.06646750545406,50.0
73,20.526527762086967,49.90852792586784,36.43513488265003,50.6829090804646,48.85751580165344,50.0
74,17.22091532149517,52.288613421573366,52.665866157805674,46.37860404556503,58.91714112251989,50.0
75,21.445846142251643,53.708471733307924,23.044897804267514,54.471864494041526,41.20909599019029,50.0
76,14.039189208298387,38.11163106706488,41.68850682929074,57.66449901813266,53.53190402044777,50.0
77,20.35591011073911,80.6621211339823,41.94660317001607,52.23568724971083,23.63677961389673,50.0
78,23.00414742412284,48.683950423767115,38.726630103508356,43.41328788398106,60.4593517750943,50.0
79,20.790160685333127,52.45069937613478,75.04934489084934,64.16693896867663,24.502783127253153,50.0
80,17.417287340287565,21.9462741483495,4.6239823326090095,50.83491889204814,30.638542125352586,50.0
81,18.40614000724395,74.23955756496879,19.498294925766626,76.03468348918715,44.135260054586524,50.0
82,16.17246388968759,70.57200482361235,36.60795754852128,48.5157200263135,49.70998712563179,50.0
83,18.50334188519765,50.13089121429157,53.647697333421924,47.47386417965798,50.17677000510946,50.0
84,20.938660769828342,32.53538380077653,40.76083466042502,51.25164891904406,44.37739911761789,50.0
85,22.243027855336695,54.62861624864493,57.42595946631789,51.05383361120422,34.326812143119355,50.0
86,17.711985766856152,51.90835050307534,38.108422291134836,54.96383542421738,56.241660331734394,50.0
87,19.85724834554626,47.21212522177515,54.72755749625777,64.89886703205002,49.174883602376255,50.0
88,17.714230359398307,66.01537966345836,50.68586601108702,72.99678668883169,55.11454442798221,50.0
89,21.941344426827776,44.574636202687444,43.91608788951411,69.78881681809045,63.65606415146347,50.0
90,15.188531565812939,43.06484159246991,53.7231132092876,27.99255425636965,52.85773781223661,50.0
91,19.82149297971483,43.03275636420586,62.038211274207654,62.12953616553247,40.72576486547163,50.0
92,18.9340701642287,51.07985946075712,48.73820882347161,53.51625129360463,57.22303054563062,50.0
93,16.522018974610013,53.092308762292,62.92728623264345,52.37683739386519,73.44161519928205,50.0
94,19.31848345539033,61.45913454466399,48.91688531666862,41.89755968914495,51.335777477684914,50.0
95,14.05756477608914,51.666216603634126,68.40270901532244,47.60281886042595,19.616879946757486,50.0
96,15.041888960223204,44.737755983165655,67.75005276055728,51.460689300829195,50.273868876208695,50.0
97,15.50085105834458,46.13715365283133,23.416658749651244,68.7590861613439,67.25912954353318,50.0
98,14.082095123976288,49.42270065728613,69.51772577435162,50.5463025355218,64.7436748805442,50.0
99,23.652094671205425,78.72565050125928,37.95851849359973,44.050116319730805,64.70768393348206,50.0
100,22.0647910242636,28.48887417587539,40.41878150789687,57.340886673588265,52.61365539524099,50.0
101,18.328974473351995,54.29744334594552,44.3918004123122,37.48224902093789,73.44036279652488,50.0
102,13.257962009111814,33.837246803655944,52.99105940287888,46.01836555998334,57.95986478474802,50.0
103,19.233274597616084,45.19393408923396,35.45833697487827,46.26689388012579,40.37058986499432,50.0
104,20.110025106395415,45.24649719746707,58.25909469049996,35.67129040426226,59.207785904593884,50.0
105,18.68540411874969,20.54370952246409,44.46995163070254,40.95066958596551,53.013790400428896,50.0
106,18.452506533752455,50.93640059448816,47.81740623311931,52.9534646538875,62.08021643448012,50.0
107,17.19806387909842,40.4841391220403,45.50212716173866,59.069392022497745,60.72335763649124,50.0
108,13.614013502593641,61.694868078530405,49.88920722783311,49.45658195787652,51.430568658507994,50.0
109,23.95029347812067,55.60033721969354,37.58567278013666,64.09915837656528,43.79449042463315,50.0
110,21.220457372377783,33.70221683737305,51.356616271551566,29.864503259659777,42.04632736422278,50.0
111,17.922248795586686,49.90040434201527,66.05202052838662,44.88242308800164,48.919631669446034,50.0
112,18.438083943517007,49.50781705438498,63.060869731954085,54.668585108120745,47.28173934034459,50.0
113,15.922931662124403,50.54393057894606,63.761860390439566,58.2621099149746,48.04855875248294,50.0
114,19.981280109755907,44.823515582318095,38.724802042763876,47.955235003718116,53.08073938165098,50.0
115,19.561568318247417,55.84425964866074,58.03023074298534,59.33325262832355,45.53298155556203,50.0
116,19.633058088161615,56.517831301029425,42.33498219695733,71.45422819519335,60.67686362576838,50.0
117,21.89837859792185,41.82182599232546,45.591786064960324,45.022519726082656,43.6630668333355,50.0
118,27.90038001898987,28.709374586897802,46.53517253656946,54.88999851240456,56.596417510096984,50.0
119,14.518746301859588,56.81903167552158,47.84377382350073,48.073648997765545,42.515019190023075,50.0
120,18.682927964920214,40.55150564675289,65.06591271634426,51.10659396721292,48.25021920505749,50.0
121,20.586683013034364,63.80271670741735,43.82152747025664,52.456391256132214,44.20207288736306,50.0
122,23.624928606917692,13.536290395699222,19.052342086616665,66.49405683989852,36.558454357750236,50.0
123,14.953920526033869,25.789281711884378,37.57819116417062,44.73149568046582,41.21688214739676,50.0
124,25.029206123964666,56.06611581524143,44.10220362739146,43.51745993500311,41.10644553373184,50.0
125,24.790061659165335,41.68838295330476,48.28793233248989,54.4556794655329,48.63992639399576,50.0
126,23.835729056234452,56.53918613197101,76.56145215026659,67.374148283256,37.424922798876395,50.0
127,24.11738613799525,59.22527729327038,51.612038594982515,60.03734533430555,39.43080782374497,50.0
128,28.109079328038913,37.14369414494047,38.53626550506404,36.5359049366865,55.468071359931216,50.0
129,17.3620245249294,46.82646710108685,46.81552551069507,38.89215448836528,64.11712912729473,50.0
130,26.34696838792177,23.056191114530378,61.171229286589515,53.14013564975492,55.27948384433537,50.0
131,19.45954266922055,66.72279767777644,57.49078254289051,41.23680625347231,55.06852852456784,50.0
132,15.118215407297285,43.762708906211685,47.207891498992296,48.44755254770954,46.968606545713264,50.0
133,17.772758904154983,42.91347438057808,28.891463496694502,55.48613001284573,61.73559031688712,50.0
134,20.939161819763616,38.95353530661174,60.226860570828684,53.98988849310293,24.229252527282014,50.0
135,19.769921759292036,20.663826696960463,56.86069573952107,44.51381848663682,54.423911796027745,50.0
136,20.247561975641595,66.0375172815171,48.92089250434974,61.49444435510459,31.622432720244028,50.0
137,17.26627430189879,59.30109678422663,54.90130933638613,52.059268525787225,32.21141735587469,50.0
138,19.9317234982188,50.950934223507325,38.25570550282567,52.82593856023068,69.05622469279892,50.0
139,19.20822974010227,53.5633324120761,52.16939301719709,39.53903559186542,72.92813930683354,50.0
140,16.090633732235784,31.164866661890407,59.45688181186372,47.17364765241939,56.853100568598684,50.0
141,12.741018765137408,49.79061142609679,58.625940699173775,55.413021808063455,54.96193395666973,50.0
142,20.210645018977562,43.29263970895023,34.863679863863624,60.737870958486006,38.097563779743005,50.0
143,19.560830954597012,24.99418557296805,44.35807726467273,66.02714460866117,39.20589201830184,50.0
144,18.825843331470633,57.77660213608693,54.21293930568092,73.04483308472689,44.83590813339901,50.0
145,22.57785540609884,57.2339292032695,32.54166134419833,39.51198097306394,33.35744574306931,50.0
146,22.89877955373941,30.568260552640602,65.58422327924977,40.15338459660682,70.1824896622565,50.0
147,18.511681867599037,40.77772648068611,63.30976513889749,50.667483173919216,63.51884325920034,50.0
148,21.014630396115688,55.90999717797767,60.639679472803934,49.19852082980708,54.91736801551344,50.0
149,17.366433428078516,45.86767499399403,82.27750018986886,38.18711724900521,39.53162441746891,50.0
150,17.38492445832336,20.781973822525718,55.78671343184739,51.2621407864027,54.10189605848605,50.0
151,20.87357924700335,40.29067849688762,60.49483338097242,53.953300076009214,45.74071443030787,50.0
152,20.651926774982453,52.94542829759969,53.20705934212966,31.94708287122363,63.82143109197245,50.0
153,22.413316043726862,67.58994154255365,28.48866912423915,35.06437590219391,22.262292857874314,50.0
154,18.359998028523453,59.03412731789896,46.08496537701717,39.418034022544276,55.874273986762894,50.0
155,21.523808474355285,51.49066876171541,45.31760324487816,35.13596470980136,35.24416593074484,50.0
156,23.195253652910566,39.02705547562826,25.847487580733016,46.53653030209895,57.72431792826046,50.0
157,24.16295854657337,67.75266071922263,60.425022326299285,23.66865841717003,42.015323727119934,50.0
158,17.348101922146455,66.4360930428962,42.350204830634766,46.38973869888796,65.84886564964552,50.0
159,18.365650535714973,52.00383655646231,51.0135019057303,45.392061910900985,50.810320366798564,50.0
160,23.153639304676755,23.737756292843628,69.12925401707031,50.88209469028368,32.39833643126917,50.0
161,18.66925923056509,30.617650691512274,44.862485595405886,81.99014752424266,70.12683920531877,50.0
162,20.240913771196556,49.211714360645736,64.00684216071073,58.099973017070745,43.9381138193836,50.0
163,15.643446893400249,53.038029896793866,70.28992583856787,34.05889181836062,36.111436475490535,50.0
164,18.032371804985242,30.09974510084614,74.86133736716798,51.91715906476029,67.84666044291653,50.0
165,21.239206195161536,61.43270993566968,70.14030618782694,61.56890353985539,52.83139106238595,50.0
166,16.64643607967094,45.62734518891739,60.42901893210701,62.01643347761676,63.35200817434761,50.0
167,15.257316992720222,62.235971216980396,27.695177379965003,54.38117668908555,62.87422548571432,50.0
168,16.092499074831963,63.07345993987473,51.00357488566222,45.77300410988426,65.13376514732578,50.0
169,24.604760552736657,24.50284277182573,40.24118717062099,43.931609899350626,58.40770866853626,50.0
170,20.759326223801782,42.107322052670426,54.53119878576699,58.006490727588734,60.65482477887461,50.0
171,21.261102218902245,36.560700621299546,68.78617464010446,45.07834219351466,74.05147885671255,50.0
172,26.376244859342812,65.60929954529355,53.90979780317571,53.60426735578541,59.88766184102478,50.0
173,17.44353278125261,61.308271208152114,71.8274892263167,33.38924948706463,57.274336403447656,50.0
174,22.94335764730392,43.958562871831035,32.41765487998801,56.526792530627006,53.17965857164383,50.0
175,16.91456042530779,45.36818481761956,39.5087321642402,68.4553105917922,44.61204512798558,50.0
176,22.864105645272605,58.82390895790053,37.783144870495285,53.800400551494455,55.598718640001394,50.0
177,19.008211233725202,46.718263121510596,42.77646108168483,37.429044337117325,46.390300401895615,50.0
178,18.919356462089443,54.77409714537562,73.56605291627719,68.47273950002597,51.75351043710938,50.0
179,16.8883137206953,35.23838986426531,73.89212280128052,44.19236913108064,64.44797055137711,50.0
180,26.644679597378058,55.20628195470419,40.375372560948676,65.67944549616958,43.47376296894115,50.0
181,23.30614951883162,73.67811602324419,37.28429393277315,53.32573859447358,38.56722109294595,50.0
182,23.190036129048842,64.00710713754457,57.95483552651295,37.892553948551,49.00137662971019,50.0
183,19.692022812966115,34.75995764995993,74.48607882979393,49.204681375399744,41.961939430318495,50.0
184,26.815034839063298,27.012706106270727,78.00579671290798,47.591627974514935,61.1405730441461,50.0
185,21.9894180901924,43.08217153360094,56.870580595868226,35.932873795236645,37.42329520131034,50.0
186,18.7828980740566,52.33313817742837,73.51369578112279,57.90934412916046,57.375970023652755,50.0
187,23.323369407096543,63.10717794856471,35.68300124754366,53.82608853820566,60.2970823713229,50.0
188,16.407893344454614,32.89847519328534,44.382048722758476,30.096841832515175,28.888950327541266,50.0
189,20.435418948897663,37.23459323310088,58.27424178701228,53.48434819156674,58.50411861730887,50.0
190,24.316767077969807,25.298159383077685,37.43606077688613,62.444818092504725,36.36599495824206,50.0
191,18.944227747014423,52.36306013637197,53.4296311121363,48.96458623561925,60.136224467151784,50.0
192,17.626836758811766,48.60807016657223,34.95659382629981,38.271282203947564,40.500740760889926,50.0
193,22.060220897759656,68.02091078722303,53.437718225646535,66.17257695009691,42.281536509958535,50.0
194,23.102552646675115,40.94555367654776,44.02619638673479,64.1756799817609,38.52347695763609,50.0
195,18.19098742150199,57.97826561442362,39.59070682091803,62.83212180815162,51.873669949193975,50.0
196,13.885140993745996,50.392727095787656,13.101168196423517,38.090099479134594,47.31036635970615,50.0
197,20.5286192289947,66.08065746809662,67.15572962519477,48.896753334025846,51.788787984346165,50.0
198,20.20775893265028,49.45571227399939,58.56776378635762,42.18674181760271,64.27364660221151,50.0
199,18.05095911646193,50.000207897751544,53.11579148892096,52.44418952670097,40.906082448508414,50.0
200,25.746438624032486,45.28695440361976,38.798017916882436,51.47563207706032,56.32384863947091,50.0
201,22.461415399923485,33.981530035513146,36.202930458186906,45.518400052425775,62.74929616440294,50.0
202,22.49876717124839,36.983635491639454,35.78089241492874,58.93797379077921,52.65239785240558,50.0
203,21.716574942255676,45.38043602754453,48.31190631492715,45.53883420165367,63.79521010507607,50.0
204,21.198212643427823,56.02299570905263,39.0383982252232,70.87430945528764,53.52526480816696,50.0
205,17.5695096527432,39.32670880338964,55.38759689599031,38.28020840820163,53.89276509373493,50.0
206,17.350005727791526,48.92463220968982,44.78057699169585,56.4281810303577,26.679039315536784,50.0
207,26.869873394911664,64.65076987727595,61.7676539636489,47.323120031563505,65.93459582138118,50.0
208,25.143028104229657,56.311269602266634,62.30235933271039,55.64124397602451,41.782839873422695,50.0
209,15.878334411786865,32.57350216835505,33.1617224276539,47.42808305684337,52.099418986638454,50.0
210,19.200403762887653,41.81286996422455,50.39446538244372,66.21196797229899,42.29289556717634,50.0
211,21.566002296136237,64.2749738863393,41.02698572172742,55.45257561953077,49.519279299454624,50.0
212,17.6278684569602,49.7464611306466,36.18307182797655,33.32286278196127,52.68586758604194,50.0
213,21.453223608016653,75.97638508699697,59.96173911336883,36.78004096485121,10.602932334971985,50.0
214,19.437226968012993,72.95987617459025,59.36425418039005,37.68219003231114,41.00527907136743,50.0
215,14.790012399787818,46.86818306143853,53.7000116902055,55.679814036616236,52.01034344261363,50.0
216,21.25613067378524,51.32301068076003,47.617493817654534,15.792157397032756,74.78538909315394,50.0
217,20.207274780703912,51.66932403774157,57.006186789511574,43.627253251619756,42.88994646411457,50.0
218,17.88433868913141,36.96372643245191,64.33841690697277,57.74328610721442,69.7202760460496,50.0
219,18.972889802510327,69.76854897846081,48.869116716270014,47.545658639304946,35.709960399112816,50.0
220,10.203058728821363,49.38519469582294,50.9010364095111,35.74638426909894,43.296772151497,50.0
221,27.92392137441058,64.74035568028354,26.64533366825997,56.91721391241843,32.530894892879225,50.0
222,17.598708450680867,43.253186196696056,24.857428630517475,56.48625982578687,32.21596308346614,50.0
223,29.139523589743767,43.110552728781336,58.120489235403966,48.904820433023936,57.843944016234296,50.0
224,17.200185473519653,51.0297147523873,47.06031287221149,49.411843097863425,76.61964496958127,50.0
225,18.062473150078112,45.215777872725305,41.00420644645604,55.96144279554427,64.57698886265764,50.0
226,19.31783251803124,42.912766415810424,51.55257807565237,41.90756804233503,55.86083775347916,50.0
227,23.450228638783347,35.70248220319638,35.36439249235533,51.710447022764605,34.79526184755407,50.0
228,24.42610649719332,37.93892606011116,34.62027847978421,55.392930776169685,46.091619794233296,50.0
229,20.55525372676902,46.050943475989165,38.74146488016243,48.07802579826764,38.612507039179626,50.0
230,19.700079844282104,37.87615161496193,39.26665064741862,75.28515825931927,37.311577104622565,50.0
231,25.85490026757236,60.25613272701274,40.163462468794265,37.82606155021802,50.90989967805984,50.0
232,23.35193404600911,52.454941587418894,67.43463430287807,44.53092325968427,48.387289063081184,50.0
233,19.643290630863298,63.60220314970362,57.852839776914905,40.945173054673965,37.2049595544569,50.0
234,18.153512315446907,62.08370985832497,53.939434659228525,59.01782690112394,25.532488325911533,50.0
235,22.978827482867192,38.605123447462354,65.0799672788983,53.713815833981464,29.978308938472832,50.0
236,22.751684387281806,47.20177738121152,44.391083906242926,50.92249571727165,32.331478106808945,50.0
237,12.643727711356634,49.44399633928737,33.09747295263462,29.131955364400085,43.009359418928746,50.0
238,26.634496821817173,51.71907303365866,43.17321752264006,38.369276509364475,41.318216135062386,50.0
239,18.50746626151762,47.14157562617399,37.285170296010484,87.51593667231484,32.133118320950636,50.0
240,17.181313666476697,40.98281730707459,48.13729670624733,59.43569542481701,38.01724201301073,50.0
241,22.591816097670293,41.39820891865786,46.205226417927115,36.18770529127772,55.22558777686901,50.0
242,21.45541449054645,40.41555605885889,60.151890968667885,53.63178392183349,44.97020899660505,50.0
243,17.67073200232,66.15231844463578,26.84326716855951,38.11019994428117,44.7762025611788,50.0
244,11.3368828522229,73.0313525489385,49.042653828593124,21.570994222797175,42.7875479822666,50.0
245,21.031369010228353,52.24541367117071,59.734489225713325,59.70505568185845,70.59055679426854,50.0
246,18.243123586708982,45.87670318525426,51.47549417795972,66.32791299953796,54.45803288619169,50.0
247,12.320491066092083,39.16066944501492,66.55850255976638,30.066707881597466,26.856425536516713,50.0
248,22.691070486315326,34.83562694617991,46.69499911990039,28.136841452539205,57.52606989454695,50.0
249,27.02472598193815,70.96145559467188,56.45510457361987,27.10414820612519,54.8723051066454,50.0
250,25.21058992591566,48.214856512372336,53.43068170341666,35.80936400589443,63.375328033537976,50.0
251,22.289221441281473,53.08779127284831,37.25038446669653,27.10313522047526,70.19931541655369,50.0
252,17.90485946264723,29.748410083969222,54.03087248791634,25.918929968668312,59.14188449241235,50.0
253,27.233440603952438,55.2679819940455,71.96666387534584,75.24119568142828,47.30967231874462,50.0
254,25.822604348033877,34.51432227335391,58.23062832373596,42.952225261206124,56.51093427624362,50.0
255,20.359920421590004,55.81233831295069,61.24120247220434,49.76008799603169,41.80424264294893,50.0
256,19.91587388413536,47.09507675187519,52.28252960449223,25.36299201786627,44.08240093723498,50.0
257,23.83881705893769,51.46356979009534,37.18602081340239,59.60304523849923,32.9591805212474,50.0
258,16.812734416956967,64.68461631962637,55.11829077436611,57.573404457681846,50.89354870505196,50.0
259,19.61675849427963,70.75532186527074,36.194112973663266,38.612974413269804,46.55003549608308,50.0
260,19.744038407106284,37.253544030852,49.89994143458615,69.47052920473288,68.90517862611,50.0
261,19.418759070733945,57.23017515355375,57.51020693449919,54.699912730686215,56.225526630350195,50.0
262,19.100375146588842,47.88899112986676,62.117005853620974,47.400278466312066,39.24814827377798,50.0
263,17.89291401291197,36.1091874219385,57.282502588438085,37.13609374279897,38.412079824524945,50.0
264,18.957169235278915,69.44329225555663,47.086789340656495,68.06131273124363,47.46818807493617,50.0
265,18.605309839485642,84.96406090419259,55.940853165750404,75.43933881198512,63.45917779661612,50.0
266,16.5767772022971,49.141528259361365,52.098702496218536,63.56563857047468,40.96727303665252,50.0
267,19.63357895024267,44.63209953115128,46.99028100997782,34.61055464935124,71.35494286081543,50.0
268,22.85670853254795,42.14352665439375,52.302303152188166,57.977216722886425,31.301637078039363,50.0
269,21.52501235410421,59.83892020291263,39.786347550626324,45.08191434818537,32.3158802180173,50.0
270,25.0429266269707,39.060257817071864,28.949672699373956,62.499745855702805,36.713470503892275,50.0
271,22.8195177015139,34.176356075123365,47.028875905361915,54.17971386637007,40.14248572627292,50.0
272,22.688252723590246,58.77052167572568,48.377232836739026,37.48512944522177,66.08735109947082,50.0
273,22.13385296874798,63.7606986975633,50.29768278506304,50.78850157013661,46.37988781545571,50.0
274,26.736580863293604,45.19132545538007,46.09845508121208,55.768616057975954,52.91389074991697,50.0
275,22.722790527275237,68.69081300136112,53.43544359975989,63.95803300410797,63.206054175732625,50.0
276,12.9536176695181,53.51855537557042,47.976635170244,56.64268961051452,45.04297088676188,50.0
277,20.44445208290456,57.58728342071592,66.08201939468064,43.754466842736676,48.657557414435345,50.0
278,18.044468846722634,54.60468614377091,45.88016958624611,55.32928727201298,57.992666782027534,50.0
279,23.055093438766573,51.5431743791464,45.76934192692793,61.4917074523575,52.231108204668274,50.0
280,21.006586298235757,56.29648925586535,43.472819476806855,64.57398674701159,49.39993597410913,50.0
281,15.577397206042715,54.16554750887784,52.95818352828971,53.922536090152676,56.677272041166034,50.0
282,22.46966457659541,37.92899723518415,51.63398247970278,41.22999287100274,34.89279093694218,50.0
283,25.96320750431381,86.03479122698799,57.59693485359833,40.09836426385824,34.736914956264194,50.0
284,22.40509413439742,64.09581699641743,41.18777586071445,33.70457554374279,68.00401421734011,50.0
285,23.86747273179289,40.729601717731285,54.131315233549344,57.193676880504064,65.30092581428659,50.0
286,22.342975060396583,50.572589956352914,47.67608722294903,51.31190108225509,69.97807798555492,50.0
287,16.284309484727753,44.905079868627816,58.43431724263425,53.71718603914046,74.24208755576707,50.0
288,24.807312466535322,56.17792734358528,61.02768587118012,53.53340562956634,42.849453406936064,50.0
289,16.076156881536946,48.20227320742609,48.77903816191256,59.66647884927585,29.649039291158825,50.0
290,22.19393443002823,49.302083889107706,51.68266060985485,41.855003013913844,49.77708449962547,50.0
291,17.6599432371604,48.11492414435084,50.54784469242147,47.94437734147625,66.47290956978115,50.0
292,20.21569246791454,40.96599559788572,49.41263168879297,42.72943068956893,48.39982558985126,50.0
293,20.854319319254614,25.207528701050357,63.39034568924707,68.76977264676482,39.160025270888205,50.0
294,21.86234520799632,47.99631753320475,44.49677636526786,39.71632243230272,49.907112509582966,50.0
295,22.218471424618098,33.80126321177776,46.11351256942276,46.24869740830451,55.85843909308113,50.0
296,17.408867818402925,63.89135845605939,34.669984390906954,41.349765280240916,43.31377386120498,50.0
297,19.73200821771397,58.07613391662795,63.00520526300008,61.38311571008378,35.68133956748069,50.0
298,18.599268863413997,58.47919725749205,34.740725761158906,66.78717075962486,64.73245604736245,50.0
299,23.279856635702693,52.331300878517446,50.73103342200275,43.52955832121676,59.40443949138152,50.0
300,17.569481423439935,42.70572662157937,68.52800419680756,73.69737632855234,58.029100641180534,50.0
301,16.378732501836446,46.9823662533752,45.87759160620369,63.057680437495506,58.94783103082552,50.0
