unit_id,IrrigationRate,SoilMoisture,TissueNutrientAssay
101,24.790695082419006,60.354957516224054,27.039375250028066
102,44.54614674388509,61.20903385128452,21.595115371816437
103,15.352266813455353,64.82065304344843,21.818856338583863
104,38.29319431348031,82.42254475120053,47.151880220801736
105,26.756742040327353,72.03243055477047,14.104485058986562
106,36.246276797855344,81.01213441950402,75.71708886278441
107,37.297987816612995,53.704890881436654,39.15661155703654
108,54.78947041360576,76.00377918341702,72.42071362957914
109,32.5242239642528,61.42474965774904,24.89656823257559
110,37.62108129613991,72.7927220639331,56.08428973253613
111,36.98950144953032,84.5142519467049,60.931007163019984
112,47.62511766945619,68.28782702276705,56.2511017110285
113,56.8450065930628,62.38546975958532,54.72054909003561
114,38.462764928885726,99.39675479847723,63.784491660889685
115,23.95250708757544,95.66164562169249,21.475130254909168
116,20.416200033042664,62.80046377650092,28.971853069201355
117,18.01553899816813,84.98409584587534,32.66076333146097
118,59.118918970284824,69.60805048903156,62.71564104724122
119,35.102680000411915,81.91572045727267,52.21351899929118
120,31.939552213253,87.90274124459256,65.17402728587422
121,50.394822622256456,64.8096649465632,44.321666586733826
122,52.62813691063437,73.15666312283531,77.62389957858527
123,34.802311018373,81.89781836915277,40.67017086992165
124,31.163516347637742,79.90517138448108,39.96830309205679
125,47.10949315738921,85.88862758622977,33.11425503652158
126,25.98762416098802,86.41338552516342,42.458463095714535
127,39.62053736256614,83.70316318732364,36.384992095382565
128,29.467603947466948,74.33316942854482,54.38316352086463
129,52.30044033914503,59.49546134993609,44.839244952636626
130,40.57734806252286,79.36049224723686,31.43846156431729
131,36.91872953243213,92.2623496216435,41.18504250598292
132,44.70734145711236,59.28367992767498,43.75100514008696
133,64.45388162575725,69.21839299839888,56.81804339888549
134,18.000205790704676,76.59653486705365,13.394042871642483
135,30.969448128108585,86.68399076987836,30.565824572761027
136,15.049994988694372,72.18655589593949,45.5350204827758
137,32.156444489857755,65.71684892429467,45.89390106884092
138,47.90299160469483,71.95833146649277,16.09568376291942
139,32.268098995831444,71.75529752521626,42.42513767364916
140,39.9510897754303,77.87502867727798,25.402138550022244
141,32.39923705241974,92.43961190612274,49.0560078827482
142,56.92432904792958,53.602920203028056,65.40223450087359
143,55.66102901277071,76.37495157126783,36.70883600415957
144,56.9757894732782,77.6226083286657,68.03093025593648
145,38.02891170573684,93.86131183129191,8.362899771298647
146,37.066294638409346,78.75881371607399,29.153969154100317
147,52.2858845270594,64.44015042227176,63.780085500598275
148,42.190249734122546,71.28353250253689,25.466871246842587
149,43.688444275763764,70.9421013230383,47.96235724139533
150,48.50209435041427,73.88250269784062,76.57907319150675
151,32.70366916776447,61.52365970547708,28.069294086901323
152,36.03921673920278,66.04770824528973,33.295439410021906
153,52.904268131401125,100.5328943314122,56.091001538302436
154,37.69478852892765,99.82388491862031,71.798025334943
155,41.85474147305159,72.84694254982766,68.40889055222257
156,39.84600882026094,86.13679897266823,14.527389053662176
157,29.971402606308626,71.14036513009381,74.84674769244653
158,28.54476815162276,73.8171038351438,34.92724654744112
159,34.82951543839752,82.88251819318464,30.923866890762113
160,41.708052707016975,49.06575165174362,35.14228706341619
161,27.47732058170242,92.14550612693039,42.93657086696548
162,45.75485201867749,53.82804302898276,61.31957147737816
163,32.36529394782597,73.69165567008483,43.28494571361225
164,15.718408312874281,77.56286932674116,13.340735601448863
165,22.71185893287591,90.92228019658569,42.267141880035204
166,35.24305990263127,83.20354381056677,31.262103394050868
167,21.405286402530734,104.88690079252758,25.904195708874717
168,30.23562480499649,62.55032764669906,24.765613722972255
169,41.453418620617626,57.84612920680695,-1.4831663820805403
170,43.223213418631396,77.800446508222,54.58357699739284
171,58.29615090164831,61.82291301514083,35.32895973313939
172,47.265443238971336,70.02901286470723,39.21473781941771
173,39.038142451077526,103.10423197389412,60.69298190429809
174,49.51419986712747,69.72045983706349,47.02611419775352
175,23.42198574228265,58.21259151618117,27.18270389197723
176,56.55525035705419,80.53547366187381,66.63508220665085
177,30.97472555180444,61.01259303302199,29.983901082512368
178,12.755161438303837,76.99085337844033,14.105616644158149
179,47.13064621169923,100.69582608692832,54.82544503285923
180,25.196918650850634,87.1156435414465,61.19690847234562
181,48.269060118666395,54.54034209869142,43.30938468935558
182,9.820369172652002,77.40517452291375,24.238170530265013
183,28.32999066403267,90.03255437608516,60.941648032111935
184,24.471138344611497,61.98437267080321,56.625229433335065
185,27.733148569772162,87.18140037444435,-4.078040011833997
186,36.86288185012041,84.58718528640964,40.820332527476694
187,56.50192532169691,72.51489948268787,42.50673386782434
188,41.24648087851067,82.9208158365354,34.552242937888956
189,33.67608111679157,64.94305572346357,52.685348578761804
190,53.50553825517102,80.99667903994647,53.076598354241355
191,42.60438970660288,82.74347084393149,33.79851290503376
192,32.05095852837797,92.9119360967835,60.22789410001137
193,12.93796124783456,60.57041591722448,25.91881199119689
194,57.765042845211035,76.15030903278141,77.49541707440318
195,20.99002352701695,75.78605675627833,-13.590005891561042
196,34.66884864999215,60.40640407898934,41.80139834518419
197,33.461401425940096,83.90954225705225,49.25364367695036
198,56.625455242892215,69.04867743116762,54.951341346754226
199,36.12038291496094,71.09696894213316,18.67027738608521
200,24.1245238922462,84.09117062745456,33.634163696534806
201,62.080122614285116,77.59311402133946,44.58971196901194
202,32.557604957666264,87.71851224140808,24.935891829696928
203,38.982563645953306,57.569730990319236,57.045128820000585
204,31.600803355799535,70.01353066077884,43.90950962645088
205,13.664074735730685,78.05194324325521,37.838688855770606
206,47.354784956012345,59.01713569103406,24.496029869024188
207,33.9054180647401,55.976930154231994,26.68208562384788
208,32.964220773429815,71.84545617776112,9.967700589260957
209,38.971217497514175,88.13715579269123,41.20625410592857
210,63.675210585915394,83.14978842308538,44.88434323582984
211,27.06740557993694,64.10774136033884,43.67870768988148
212,52.28704248153835,72.11488505841646,74.72677818002774
213,45.020955712141706,81.10621541113518,41.6574190561426
214,38.29530369815277,55.63172763005155,75.95308776840108
215,33.25621778366866,61.24464642079597,42.62655649512843
216,39.46330009530163,73.67459736359939,34.70019649102645
217,34.5105862653388,80.73849218160854,24.9723931091019
218,27.28907852195984,95.44564351306606,29.367769390915416
219,32.53344680393709,78.93770380295564,49.130685407082176
220,51.32035419939305,76.79118487230691,64.40528555872608
221,49.823111330440106,68.28114842417317,48.19575530152181
222,26.350039069856436,64.02083693339965,70.8173733051447
223,39.2717262739905,65.21285040368062,63.12401081390371
224,29.616853843257815,77.99580891031714,33.00108848459058
225,62.61893567548014,59.8754899040531,49.191417202899395
226,49.293976788580686,87.14700748922606,26.087055011975085
227,69.1068097872451,56.056317082688395,67.14508725115034
228,44.878013315265896,55.814807794610395,31.08530089518478
229,11.324665613130833,86.12536718859191,35.59947717995887
230,58.79269698298894,67.72371022265118,43.68065048067555
231,39.46262336950628,91.93254238274457,50.83044498879629
232,26.89687058846422,98.42127448173024,38.615314134487996
233,43.71109003541857,71.27130179980409,44.46912837040258
234,51.85109904446966,100.62638653543168,69.22157958072685
235,33.82843796307956,76.92067900043973,69.57874144564879
236,31.2452252148075,98.02777996425549,31.050178194518715
237,41.30917369675156,73.3555044288561,43.45548725926386
238,38.4670739227537,77.5526450119762,42.07565143211132
239,21.358731663018347,85.36353066269899,27.218434570230816
240,31.73421758584891,68.45681492586091,37.70572719843329
241,31.14406381038353,56.691630479947094,45.09788053532981
242,26.942936903253546,78.65324735198676,37.300645856412466
243,25.52946003037904,65.97890217807668,16.644013535912347
244,14.94586693433945,70.33725924516054,-3.871562442383901
245,17.343756602410277,67.87921547329496,43.243495694600846
246,41.22827510222101,74.94440507639253,40.37130921800863
247,44.61931048277532,77.56787807363321,40.41542090377805
248,17.10528956036267,64.04750987633646,9.650450096501025
249,31.70473508468698,69.52650642228365,43.74996665751688
250,29.647969623143062,72.5557085660134,58.05793146605778
251,42.45611855812362,83.41723669980158,49.81500745123195
252,39.08186341289778,69.89677722929726,55.74416089925618
253,30.981072840295628,96.50869685009313,35.1217221525945
254,53.84045823364994,88.6759641166605,66.31827600929684
255,53.30555950995776,92.29307812224286,40.33340555777295
256,29.53721810160888,77.58367701306811,52.59538749309196
257,12.746847987608463,57.31107547183752,24.862104532545573
258,51.76643673658728,87.73038681541101,36.954864827914406
259,29.23422546200795,63.43989651483664,21.712354102820736
260,36.38744191913058,67.0951187526655,64.69298682405326
261,15.750814250967897,88.967489225841,38.87375394426758
262,50.593896729058585,67.34217840533506,64.29610940851593
263,46.098244066367684,79.46730800873726,48.91305021434907
264,37.424559545611864,84.10870578967695,44.101904296588835
265,49.53705304321497,86.22504690121077,65.83888032218051
266,40.2524675574435,51.52155597236297,40.2457407274096
267,41.59202464320405,66.33016979744535,38.57130539810805
268,16.81988348827021,54.196961951693936,17.70264572588448
269,33.9326378190625,71.41019183574791,69.67277856184108
270,57.20082822883227,87.09140721352439,63.808551516073514
271,41.727395804725134,51.96378792823177,36.49331113615965
272,46.35145572414716,81.97146251995312,46.154536899220574
273,42.10879768567305,78.1661226264604,47.66151074552785
274,44.67049908641082,73.1390822223439,51.73777237586713
275,33.58745170283225,95.19838346220412,20.068956311543303
276,30.28363606163218,80.24430575438879,34.8620584901907
277,43.16929274064112,80.21736857747179,48.480395123653565
278,55.29992628531526,63.33029071537849,35.841932314248766
279,11.950799498421295,66.15249480795411,32.13075221998042
280,41.70451772962694,60.79874182157096,77.11791252010696
281,26.673527204041058,73.17443476437784,36.958248904673994
282,26.241065874884868,65.90158987895663,48.34068929473967
283,36.335493214520255,59.798337257643446,33.678899712208235
284,41.29323752333533,89.23321624488057,10.708789943463685
285,15.249337890234102,74.93083057165882,50.06283675128757
286,26.069435262904175,63.365533290486965,38.73544223444045
287,65.41899386904079,68.23853280827583,69.37476553835572
288,34.25818103940037,76.53047518431418,47.373492042464235
289,40.70530985637213,57.504418423801525,37.36188535383468
290,48.11415850186043,96.5267267685796,80.30079828157004
291,52.44336786487407,82.25323797335241,34.59118188590668
292,44.09221009131063,69.5784358608314,41.863518605681634
293,34.78524596871363,55.02012929456074,57.64970471919798
294,28.996924631473338,99.76803345033177,71.98800970841774
295,48.2249278656759,51.90878698844241,53.3178433003968
296,49.77939647499452,75.40164333699417,79.41006855074384
297,32.26930804736022,94.67672579376838,53.9206714142161
298,37.476185262030484,79.04599873213996,58.37800488570589
299,57.89080135883044,71.21820978704325,50.958104863993334
300,21.726018943601265,79.07034329498994,9.072088370733452
301,23.155642864570577,57.301703768931105,35.31015388827011
302,37.898050195118074,67.77043060956323,44.876924840206804
303,44.423273804633745,63.58255032409691,42.20282536858227
304,44.49779682708489,75.44057155145538,49.46381325350923
305,56.31500456057496,59.53754384787475,66.38271416794544
306,47.91876823617388,73.38951949784192,45.835931830022204
307,45.80804211739286,77.00919909443255,59.45326954951804
308,11.444733535210103,79.37503118509558,25.814646036527094
309,33.07960692158122,89.953357093985,47.74960362851324
310,34.718721660427235,86.70281050887243,38.2480656050868
311,35.311411259486256,56.27007138212908,44.9346397294166
312,52.416471969120764,70.51432362128809,50.320754047436075
313,40.03415549508829,78.28920600790623,46.867256912406305
314,30.65569082800929,72.09604570539243,16.892925265607612
315,33.387526042489306,69.14142199809962,29.324508102042863
316,36.062563011643505,80.12824488722981,63.27441756033261
317,33.42559141553224,74.58858915272423,38.12079502247269
318,38.55757764048062,76.54099334430805,50.334877732452284
319,30.613291767523016,83.62001323450099,35.25032049613471
320,49.384924196277375,79.0745452204603,13.157172310707118
321,57.400602849817616,81.76161438198258,49.08810184330254
322,21.17605409911447,75.00854211265562,60.191514471854646
323,24.918351836431217,96.23901972507714,28.232122613700056
324,37.24355221262456,56.99718145407525,41.3352052227596
325,37.292413415369495,70.49403691534586,32.576907673123294
326,52.34221739524443,56.50159660506979,8.911931670804847
327,43.868385026816384,55.90608191720824,60.7795037150327
328,66.4967908634351,55.14075614949599,65.9073548577045
329,41.34482847770868,72.4184967196782,89.11781664961175
330,52.377533906693344,89.16143408321422,35.848052534129565
331,55.754039065953506,73.7144932783276,29.308025209099256
332,34.53912361915388,69.37570187490535,26.35657295253767
333,34.443684982402964,76.80192218261578,31.906291579850794
334,39.271085718121086,56.91763478379056,50.111183768502215
335,32.56572397041813,68.21854361220186,30.216817370961657
336,34.87087337959071,77.23131871808029,25.57577691849958
337,33.04280450114658,70.6766718369438,29.203020283444552
338,66.28403453905175,76.35533929215099,49.48802195048456
339,47.54655745937374,64.29257594923152,37.65070708880037
340,31.058866163002065,83.03912587218524,32.4102374180158
341,45.92716430919023,70.62798189615856,47.14915887508248
342,32.32562920416576,66.88157473690376,44.75214144387893
343,24.87218685822071,82.80573119707194,39.29590799906913
344,27.45740830770757,59.918209348339055,63.24601663789228
345,57.91794257250531,79.11328138806296,65.49236841795081
346,40.996920608840504,95.69959024714753,56.160617940052674
347,44.133508158008276,67.61290930704753,8.067484183797216
348,44.605991404544355,72.77267287240815,36.85866650184274
349,31.198408812396092,77.1855004358813,58.54375680586345
350,13.889937233782586,68.48181483606045,44.810629233106326
351,37.48695654313808,74.17533173386212,62.29090094070764
352,41.26245644862771,60.37339548045056,4.76563945200534
353,45.0404165042731,84.43848664424347,62.9584300649683
354,46.5752501599086,63.968781554415806,23.302593846758718
355,48.28776677011564,66.25162366937803,50.671168895097125
356,44.667149483395136,79.10402054073717,23.60983724153833
357,28.85779509469529,101.94493636048276,40.2668082539822
358,57.19117528759292,77.33577923618914,48.83791123280983
359,51.584202056552186,74.25578556424293,59.03643185594962
360,42.122052459639704,70.01047346689471,33.755553742354614
361,35.02941197334275,79.48496553348714,62.53319244447421
362,55.68005068784174,69.45501580086365,62.02658940684901
363,33.09426896023862,69.27664615999338,33.232134335645185
364,32.73416441223646,81.76021645326998,36.274081173349565
365,26.73500524487099,80.95199905897299,45.50570443709006
366,38.20905269611591,83.14306500970814,38.531753500910206
367,37.416493550787415,69.78973197985606,80.58297243281872
368,37.323125570708015,71.66798063863634,37.43981848678078
369,49.38235222484408,82.2516412963456,50.76850261919272
370,41.63104955052491,109.65827081376726,43.997893243033914
371,47.21750452203165,72.46841667116382,23.301639640379072
372,53.68454655253592,78.56047410729161,47.69053192734761
373,37.55581422366204,72.78146222357253,49.427307236737676
374,27.196088546554655,68.64105666683353,15.860520409592993
375,35.357166982110876,71.4653382695324,44.44333157177568
376,41.60838555435717,71.01073479011143,35.84040938863962
377,43.87395089614817,72.41619705475416,56.605913113223274
378,22.5510189713027,55.71521434064075,31.848094523771174
379,36.700940055039766,78.10505328587655,32.93731901490098
380,28.623096693142745,89.54950989454929,31.580923886293842
381,38.27808506194275,74.78523206599291,10.214343959439638
382,49.283930842518814,60.46657001099849,24.326430399154372
383,32.39626506548592,96.6130092005246,1.8316756416687276
384,32.21636274180016,66.08734311918278,50.911943126440704
385,25.865427832305702,54.37714594473788,7.236449570684819
386,39.3844912866089,68.87118802214431,41.24761427842951
387,51.821434489233944,77.75517910259789,30.49510169935669
388,40.88880457927385,85.08213307354424,44.70613138192334
389,43.92584715516069,71.29722533390412,48.86764185323302
390,35.5343107507864,69.57043942611676,47.06439649853075
391,16.542384222268552,71.85160160650298,22.153558114709103
392,43.660601746625204,75.91975267089221,59.607581377891954
393,44.812405102495106,65.02440864432317,42.18163428095102
394,39.51763807490353,58.85193720155272,39.83191470189514
395,35.06310870986034,94.16362789608145,63.98728480864944
396,25.942196496020525,64.35576121461452,30.87305810478331
397,27.43874618528804,88.96534979301455,22.94696489971861
398,59.6227218762241,61.782483943916226,26.95031598226167
399,25.780930866880272,75.61543837550877,55.05151895739003
