unit_id,CropYield,SoilMoisture,TissueNutrientAssay
119,-14.579156186367847,81.86901243165521,55.04834919743573
120,-4.8218855154502,68.52077853352556,51.06728749783033
121,-11.832154772530046,70.57860589660217,22.93791245593968
122,-13.522581100357328,85.76855790029147,46.96132508747053
123,0.5785317732182227,77.80432766313972,46.59324054256775
124,-14.657313326936963,76.21819452250358,58.77472065491409
125,-8.662659641070292,90.15731151367909,41.129211751290626
126,-12.592736449560396,74.98251385573016,41.000861951463236
127,9.122355415075276,94.08258499112885,24.004092904218716
128,-7.786159241411477,78.73414480253977,39.43376963731778
129,-23.98167955254382,61.63606227539461,28.0857039868323
130,-0.2564392885195659,65.52965211042155,29.389299575700413
131,14.650910008169104,80.00498197744427,13.95341452632405
132,-30.28099900805958,62.96729478760732,43.323797719984725
133,-19.528644040042785,47.99998923411782,11.38923955905306
134,-13.652695939622493,58.70960351058336,45.56250869246455
135,-8.292772461972055,70.39623494237935,26.668541761204903
136,-18.791258292529445,62.794992092861804,74.60479863226608
137,-32.5615635573689,45.27391807414924,77.67591100122668
138,-2.6705209293459715,80.16244479152544,40.30194540786626
139,-7.880877903814552,78.28742713796267,76.43843815221419
140,-11.717550709475884,61.735406236779156,60.176161713095446
141,-12.413860123965044,82.63282961850734,33.318817411544075
142,-20.346272950095646,65.2536466336641,82.99899187474342
143,-0.21926631882419045,51.974840321576124,-2.5705769384271377
144,-17.531739487222225,70.824569054915,67.14969182289303
145,-0.9169831056894742,55.46520322517092,20.935115795272125
146,-25.12925817451116,57.26968997818625,58.96731871364817
147,0.4629202531504233,80.52228114396148,33.88183463583246
148,4.746834562562735,68.21173697372345,45.79332408489548
149,-4.639167855587749,97.20842702502709,38.81001583368154
150,-5.906383221785437,66.37964554478931,53.620610061360026
151,-15.570820009212389,94.9301583860801,63.643162930703596
152,-21.867394939522924,78.47193545969179,45.16668774914869
153,-6.129428927354013,89.03395633185536,38.891342118859
154,-17.887379260796877,68.84914111064512,29.78422829288416
155,-10.90044461196111,59.707241897144776,46.51624758389845
156,2.584239180658604,101.85338235778471,56.08882079442367
157,-11.998457199571764,65.23038772894495,35.95078196792747
158,-21.24792333806267,65.33744826945534,32.51851329473098
159,-2.3144287151850236,102.286595834933,22.493250633117533
160,-8.20418681869058,72.24849484419467,29.63289382350542
161,-3.705768905702719,68.52682055220616,62.6600689068663
162,-4.809649776095118,72.17670101590805,22.347042939392562
163,-6.0179539671218025,89.71606834976413,58.16013027685433
164,0.06661212680168838,84.40875424924079,41.558837413922255
165,-13.81520579958831,66.5099052939029,49.72533598374548
166,-8.818709844681171,63.64074400093756,65.19492592447838
167,-13.760736744986001,60.86020152809026,52.22529060616357
168,-26.236707724108204,52.123993494340574,32.587453627148065
169,2.4735715380455714,75.46570805413987,39.00713777963487
170,-24.415698686410025,54.59684939961656,54.55277626126045
171,5.722125711782289,66.6687392178402,27.596668730069148
172,3.030982497238751,97.93194803842721,42.107002964411485
173,-7.82823695652683,73.63444071559489,31.23630550412767
174,-30.64402295344504,51.81925746815953,32.304952265918175
175,-10.300114302440758,80.96737942077159,30.015981993008904
176,-17.056243267687428,78.69297847854078,69.94603335513195
177,-16.395224227767397,75.33143406348437,65.83844573211084
178,-17.50995528393971,83.0597711891574,64.55854823450723
179,6.5625503780437775,75.59846274879799,38.40215066766064
180,-16.211848720303593,59.216423721523164,39.281808691221535
181,-8.003480757115227,73.24658322503639,30.33196477886399
182,-4.650260992420872,92.74262584977136,64.06279133819724
183,2.5218907190140634,91.98483831509262,65.32970564577033
184,2.581156857861929,78.86052960742373,44.257728616637216
185,3.3134677597359263,93.36177774446968,14.457424068204514
186,-12.462713525751516,54.695220541506444,14.776403670614265
187,-8.288021272583034,83.07671287118293,47.31895801710064
188,-12.086796425419013,80.08567636475514,55.64083441947383
189,-1.0445017523530318,59.04144791209263,25.991689992188853
190,-8.168455341884234,84.98490410599022,29.645268867134963
191,-9.267335671987373,55.59590225432638,34.29839658656681
192,10.027016717958396,87.59013779610166,22.195339751741194
193,1.8288525642311848,84.20011859765175,68.40979740403837
194,-10.007186181289358,82.99202036692105,31.769829266449005
195,4.499944258336239,79.94273042304836,30.942443404271927
196,-1.469119277220138,80.35904093046568,48.86470347548354
197,-17.267830466725126,75.63841456401656,56.62434717554798
198,-13.285149255953698,64.64148906283319,77.1384144847699
199,-15.090494602969358,76.97565937714101,65.87499833413382
200,0.30658693970710077,91.42261588238613,34.30588202558871
201,-2.85300946852085,70.83359196966794,38.261513966134046
202,-23.045965060864788,66.17625228902558,56.76406871002301
203,-15.225171297696678,76.69178758494004,66.08218906755286
204,-2.3298950348481613,76.00275582001298,46.05958996276137
205,-18.125165222985224,65.01542607699936,56.584760210467074
206,21.581022308459875,78.209062442163,22.56990778672547
207,-21.0368300713152,64.16837318862082,32.12448561517246
208,-6.530303195888032,70.99090625256817,58.285483792839756
209,-2.6346577274471077,71.97326178764048,46.266813864278326
210,-3.933281615080702,84.89508573182937,29.207028024136726
211,-7.89452015703333,90.74877805970462,52.9717960648513
212,5.44471129704857,88.12881752949951,32.41192551779136
213,-14.87642498404211,64.94589850941483,78.82099162860827
214,-16.804672071980583,65.19517313585546,45.470792450636665
215,-7.180048439889845,82.20811745537478,48.03071845432111
216,-19.741444293565458,59.587585090709034,42.379719975042256
217,-13.140591780069068,82.47960381932704,16.230816920403107
218,-26.69157978897438,54.857142069607484,59.16522161675118
219,-9.498245514214691,81.88712207007308,56.66577963848679
220,-27.136763442345806,65.44484871461215,60.08997907365613
221,12.006149489561595,87.80793679329079,27.061077436259293
222,-9.137654013412154,92.42473019359859,27.941256558320738
223,-24.578703588315488,54.1478361944001,40.87363112710906
224,-10.19046034925091,77.35960723759884,39.064976075545246
225,-10.770611941956464,50.038247569262296,47.44170368857782
226,-0.031792468653011774,70.60586711808894,19.88792200569696
227,-21.09216225317102,61.65931513633606,34.807698283430256
228,-1.4359675284239808,81.68709639448312,42.63943534015626
229,-7.787044833179369,65.35501263045445,16.131853913189207
230,-24.78386548169031,52.40012933185098,44.7435890156478
231,8.744546573810894,68.75623306900921,17.266301761976173
232,-22.800764843733106,65.01536393885893,85.26748172500399
233,-12.120463769500832,79.64515088369454,41.043279899371996
234,-5.158843459691386,93.57907077143605,47.96520445733033
235,-11.567816457686886,71.6312007253783,26.41700759573937
236,-17.47725216960601,62.5221673980987,37.346711776935855
237,-2.4973836672320733,67.73516984472185,23.70899284888842
238,1.0743716294069514,76.8123077551752,42.28318064142954
239,-8.62644063997685,92.19990760424857,58.38683129588128
240,7.688812655483854,80.51093290284737,19.20905343649651
241,-21.704783539135143,65.87300917078993,44.86520845244665
242,-5.770836340073541,73.85101697057297,36.65477850269298
243,12.29947371293126,72.96422198999298,54.01616612545298
244,1.3495759540701595,77.5638174400791,31.587351114053444
245,-21.855098519927115,68.15363933894282,64.3111352733543
246,-23.415036042347868,60.06483786522815,37.05250809868437
247,3.537561442180206,88.51307573727091,41.89627016159316
248,9.291116617673866,80.53668207382333,6.921496372042213
249,-11.561833836408312,92.93944451782444,52.90983985430034
250,-5.323250613065278,83.6763211678967,35.29516466529631
251,-9.549948111404724,61.98132401313381,32.73989313852241
252,15.25588762765651,89.78441066439056,28.8207239060626
253,-6.90647277806081,67.78482105081589,40.88651506136464
254,-0.5618294930237049,89.85626726797598,24.754299941335898
255,-0.5353101529611299,66.56446801365581,33.269338349644684
256,-8.360041612039378,63.52263332025795,52.85482606499572
257,-15.65090484017434,78.0770821076582,38.31505000629048
258,-12.462337000162737,83.12287193425436,48.56543296466525
259,-0.7875086825870583,86.21178519843973,38.14512534597543
260,-15.566974406222693,65.27849244940796,31.84514453165923
261,-14.760608068726267,53.663135055423254,39.43124786808977
262,-12.550576790028968,59.8984520588659,51.052655366493276
263,-24.555411476757065,63.29336103894132,44.48127029769284
264,-0.5042142555579119,70.26193583394442,32.57493501084138
265,-30.23845572670693,51.252668074397235,43.87548774082103
266,-14.40681891214397,57.88720090041882,41.014382505185864
267,19.81438417581544,91.18987702344306,12.091776171338275
268,20.369737316479736,85.72143217693728,33.73197133640113
269,-12.813473902757806,76.60068273236283,39.46925610319603
270,-16.804303412871757,53.08297775852533,51.39075602637216
271,-7.974994279222594,69.04846635250277,31.90366875552339
272,-14.421642424479833,73.23933093085766,54.781045058515915
273,-19.92168023680095,68.47502013983349,25.66671191174295
274,-0.39763448172037474,94.72900516760036,22.922448758060284
275,-14.962375406849818,73.23477096193297,11.795365799333624
276,-27.688613885045715,63.790132964870196,40.03247371689539
277,-11.413352206098727,84.50667815094984,27.595182303031976
278,-4.4493423059712205,58.24984419145516,26.189859893501566
279,-15.796152565842092,72.44257913499052,54.24040819596976
280,-17.28902020724972,70.96060319876227,53.752538526660274
281,-10.954241140117801,84.46548824641377,34.613898800465165
282,-10.272746685611803,81.06332802978537,47.89009753952014
283,2.25628050809824,76.2041796163954,47.06909571268112
284,-16.01989596249077,66.78815077860233,46.33285937372593
285,-20.02684497380854,57.59176762927505,62.33029917974534
286,-12.653326198631529,68.53525669258977,38.97250426099495
287,-0.8634130792002083,82.10981188322704,62.07100280567407
288,-21.452814038966345,76.43650978290681,49.25094800645833
289,-16.77591651000806,78.37052308514505,50.057339736239626
290,-5.515076364738006,77.10728227223153,68.29927906255487
291,4.908219449995174,90.23709562250478,41.938459428524354
292,1.2463148064779679,80.99159923065655,29.52403396640078
293,-14.189718376469962,81.90726547224989,37.60139197106393
294,-22.893621418313806,66.58496123198934,50.348522361063026
295,-3.8963206604432665,87.09436516075137,50.179736135553696
296,-3.459067054856201,100.98577302524626,60.81296851669428
297,-6.995743759734143,69.56260993361384,34.62576088888309
298,-22.476112627893535,63.458859113477885,61.2522217170257
299,-19.687614319928123,69.38923887768556,49.056929963461386
300,-13.46478044610736,62.91604746057859,57.27779886936578
301,6.107661706823908,90.00582470599899,39.45297369563638
302,-1.8694277675904662,109.67988665207659,35.94351529368282
303,20.54859674032178,67.33096345380585,-3.3810018542513465
304,-4.5501365231100745,97.85276389302344,35.28433425557661
305,-11.063400801849482,87.98091880167942,26.33371479383554
306,-16.28969673473513,62.68711403679139,59.831071265410955
307,-6.606662460681353,68.21144131440587,52.9143231373685
308,-6.517738904287877,48.67901163712975,18.66180473296027
309,2.475834448583651,67.3822241175755,26.340183880642215
310,-2.1702212675814145,86.69336744245845,28.146368360580972
311,-14.800029420482296,77.94299211325136,35.888814683471885
312,-1.4437713407747612,78.49961746971687,37.40881313857602
313,-11.271376096733285,86.76448818157976,32.40433537993111
314,-3.666081873804794,67.36532166014821,19.96587830076032
315,-21.93803605672945,69.37883541696908,58.49399157219589
316,-18.239777224799823,67.60856912848087,74.27812195871526
317,-11.944642409920776,50.39988297284429,11.675667110620221
318,-0.17841667946200257,90.20197788838195,38.747973202143115
319,-19.619931890342222,65.29897264633244,44.03434257260762
320,5.345893647880127,88.45592897575311,43.643869553968194
321,1.803842850098187,69.80561951581036,40.55535599037076
322,9.646411278788158,87.94068058018836,22.754313216508105
323,-10.12251947165815,67.56286839578249,54.58516900634339
324,-17.536087278645173,72.30646327578688,40.080045545497086
325,11.579365511555942,95.60262341154437,45.66573677531528
326,-19.050025167115617,69.95682222763075,58.004943978578
327,-15.197713956323602,82.49325438305016,39.31385753024965
328,-8.007121097357246,83.08281530904699,52.66896970272281
329,9.148798011127909,89.06982527160685,19.48393459343474
330,-12.717628712856486,67.5710040485774,57.395600616565524
331,-14.436867302348682,93.81444243855549,54.57644256489304
332,-2.4187532222844643,82.67161529905715,35.61493847638443
333,-19.073257806691142,59.27242403757734,46.567907336415985
334,-6.603625212255521,86.94543095599077,38.9299416510968
335,7.180136995962811,87.8113626077856,34.54178085679115
336,17.62189795216563,67.08151423530079,12.604603563278234
337,-2.143350267179918,83.70130842986413,26.60089781989464
338,-15.347867589702181,92.01245702974636,28.50508316204479
339,-22.522380940529686,60.30659423998053,79.05663955348925
340,1.5684685295755658,92.02809234799194,29.7762549493238
341,-11.046783756421645,82.96988419593961,44.99174306357967
342,-17.954530202693608,76.17674410487601,37.65757351426806
343,13.296783709173102,71.28488769647916,12.857056892858495
344,-14.772099317406328,84.29444194601636,43.35401383045486
345,-17.345975299998358,63.5367758266881,56.10459905312061
346,-7.157073307275263,57.519746627988255,9.295536015988151
347,-0.13944613931545735,73.91638265548484,27.201943575951876
348,-20.366649783723155,65.90028359355786,71.91025243002636
349,-14.731715163511769,78.58490220751487,73.169100673906
350,-11.57257117541674,78.0927462415908,39.19784998757249
351,-14.287840321601355,57.0636866325127,30.83623547068066
352,-10.808967884928151,70.42673032437524,58.44967670991586
353,-8.936840890271224,73.25062085485048,52.30209450841551
354,-13.303355650827433,74.89302755715627,70.3241444040176
355,-21.045272328851187,70.72305900878122,53.491612564036245
356,-21.770988282065655,65.63758136479194,14.793276792990348
357,2.9493540324961707,65.80882887237509,-3.090588804776708
358,5.192584626035898,81.73887955227153,9.147786127557687
359,-2.7944300077585664,89.46454895672095,76.02367224395394
360,-17.146171876638522,71.66836562472207,62.97670222402529
361,-11.222463348332546,74.15483349497485,57.63192859131101
362,-24.96152745584615,48.7076638082937,60.62334106454813
363,-6.353331194691069,72.76489093932656,53.16797717610736
364,-4.0595232846277955,80.3884754743718,59.23002494095314
365,5.1250736903137994,85.83511404117341,26.93834855516311
366,-7.1642155400458485,46.974064729316666,18.298665831677354
367,-16.131381492387675,79.02951682872273,42.98916967513536
368,-27.14898894921841,55.999680739153135,62.28228483552793
369,23.763106594024553,89.26667665568851,20.592381351830376
370,0.2617172963892811,84.46170922272115,39.13420235941549
371,-26.519743484545863,53.938503119270024,58.79200093307407
372,-6.77020167163564,77.11042814092104,25.31315881044249
373,-19.78210181152213,68.50456040431607,39.756188585881475
374,-15.634534360592388,71.64193208836856,31.443726221377123
375,-13.207014959407022,74.01745456770715,87.65298442846023
376,-18.05698057075603,68.87041263513605,65.91583974575992
377,-3.329143090386873,76.48681015130948,26.399987257109213
378,1.2852146851392892,85.96136687518684,64.58977539740803
379,-6.0916487928709335,77.26697370490058,27.61032590737695
380,-35.50137186246938,59.382819238992234,68.13212666878398
381,-8.523931906683881,75.60204317418768,37.09805396249828
382,-14.803159570968658,73.8706545027959,41.68985900893098
383,-5.150187327905681,83.97466211773872,35.74312658787792
384,-24.62542189347144,54.03985566548171,18.705157072605772
385,-19.977366860728544,54.809849502899546,81.24880705181363
386,-30.855801607646875,52.696348293727155,54.927878164945305
387,-3.6234578073406754,75.94740072378923,25.69746461038701
388,-18.378993009127694,57.479763025028504,39.51012402506143
389,-8.533899567804013,82.12830240446037,46.63654866671552
390,-16.479995189433353,56.51939076849328,52.118067220077094
391,-31.82971563633376,45.90509858439246,45.263838980248025
392,-4.152993647211792,82.1330679776689,44.79599662354237
393,-6.618973837228064,57.504146524642515,37.16653248243212
394,-14.247466752766174,74.91052924788464,60.38199325333433
395,0.15929219263665817,86.92717508504525,42.464235335553276
396,-15.764460030446886,67.49857426430435,45.33736828420494
397,0.20645641801615078,71.30819914589273,18.138481862905078
398,-4.634555703550469,71.14243410323901,64.37251122025138
399,-5.389660793840658,68.12695903109011,56.15866518369279
