unit_id,ConversionEfficiency,ReactorPressure,FeedFlowRate
83,13.341775669812572,79.20411542564683,47.56339602545128
84,15.227413552549702,88.138989603587,30.699317662044848
85,19.545641777124157,85.08890736608524,42.44682284895517
86,14.128099826548137,71.12321932490137,52.65130769446591
87,14.117804117082299,76.55973285615944,32.887599019662154
88,13.936152074856627,77.7201156544371,30.14466773173679
89,19.947856583407265,58.30434534791988,34.02739165761101
90,12.257181069237562,80.39628520320308,33.22338308879764
91,19.993945863105566,78.12352423335811,52.9919771301874
92,23.412545745663913,77.32840973412915,24.280859353153794
93,14.768401651074202,77.93782079433883,49.234723139708045
94,18.394294436504932,63.9083361011948,54.364032870212284
95,21.545723944782313,73.40112529884861,51.461154563712974
96,16.72907646814086,65.50227426732575,19.661474308770373
97,15.099389068556174,67.04006395705608,47.71948187198639
98,15.105287089535306,58.57377917380708,33.951547563667106
99,18.30085856369167,72.11476861787672,48.60563929054615
100,17.979381512997822,71.84000864411453,39.9129825398725
101,19.747721305928764,75.07067752682639,13.329992873217497
102,21.21816511107317,77.14892272105848,56.09185881694051
103,21.46486724487955,91.69635220654826,38.539180620887635
104,18.538606587822123,85.95793111266003,43.49896365355591
105,19.282461650300547,82.10708593219994,53.40366809075165
106,14.858236683989894,56.474003798650834,42.98167667788339
107,13.700278669943287,85.90860118660379,55.11900882446124
108,14.658507906883177,56.406450602653294,39.77770102799756
109,23.1808331735562,84.78390096804374,28.562074667570116
110,15.970910082659971,66.09562687629699,43.038979252514984
111,25.12632562080779,75.19423121686043,61.94499530767438
112,20.74712162845692,65.65905267520013,42.03622493096304
113,15.980506056322962,68.2577427519138,17.187886314612744
114,20.829235633281282,90.66179564540633,45.00206903789131
115,17.73127651722011,78.62381392944947,49.219536807597194
116,23.053052601119884,91.71095303238427,32.87361723736295
117,20.883987347191084,86.74357989832194,52.008678854356916
118,14.520629533899623,73.95395295817835,39.71604438954175
119,12.858684216574812,63.533124580951565,47.98849192536295
120,13.533052304400234,67.50638213007882,33.87410826119966
121,15.937054443354077,61.27192817855671,19.741064748580634
122,18.733666733848402,82.98074299551038,41.14581702831272
123,23.019696444802992,89.57919677099787,39.048231876920894
124,15.696977876271879,83.12731385652894,31.87451155028781
125,20.552051744519808,74.7910086402802,39.909096039142796
126,20.372789269990246,83.71318277286457,31.8663114321959
127,25.606973731562434,92.40284617412883,32.41247000632573
128,17.568103255943274,81.62038516729694,29.96810606800543
129,18.74101961452378,64.06142369655753,41.73281082040436
130,15.736058750635717,60.7743486244027,28.849759205686325
131,16.665352084440237,66.56286164654247,41.8578474900594
132,15.23340206001497,72.07645407886118,43.86462880553166
133,23.74067025612949,87.26858944383085,37.70926658565329
134,10.589952535318991,56.92230612866492,19.257776680462534
135,17.14112151536891,73.56867899135348,19.35192711548838
136,20.513208164632736,69.89600525308401,50.87460578780348
137,25.598429914782308,81.85912520497232,35.010004332628505
138,21.840379905291297,92.03914917183144,53.08511091104871
139,16.86548774944695,64.55590536392728,22.590334806823705
140,17.837374686484385,76.27419756193603,22.115466345941005
141,23.52033815467653,88.55082297331802,46.67868473575096
142,16.48702157464947,76.35760275630314,30.59461570348823
143,23.090023907968497,82.9271093177234,43.3917227698136
144,17.80145949513601,78.76223331889186,41.62016279750112
145,18.80254482926962,85.59140026253068,23.310886829221932
146,20.764204020415708,75.17409103162996,35.61619542586662
147,11.533501967066137,70.08055543499647,28.8688491695889
148,10.01015372155402,64.05286815758728,44.71267794500589
149,17.686244102099533,79.16440076670267,51.69728966083986
150,17.600752397269027,88.14236359818412,15.804591704233674
151,14.090505676422293,60.315001976737136,44.10723657669425
152,13.055722186123312,79.48895511707701,49.557814347143896
153,21.447183573996295,95.63590090109915,59.098525500584266
154,18.41988985970825,67.32135786124282,42.8950134193044
155,17.04840566944735,80.8469275538014,46.71422354417545
156,22.079821041408366,95.73043307927958,54.53378209749465
157,20.828406766140375,76.10628859047442,35.459709014955656
158,13.761321453020454,69.24522275589642,42.13990653660072
159,19.938718470105243,71.28099282629883,49.875801582522335
160,16.801008547699276,73.27001504333323,41.24471851763056
161,14.68224774064875,67.99618120421617,49.174763224857394
162,18.273382586254108,86.16962216503462,47.18844676244492
163,16.238455785074652,73.82613197996403,56.38557092894942
164,19.971031717372412,86.48641640619401,27.255558995357305
165,21.772390362592418,87.0124487046789,58.067728874303214
166,17.334255750640626,62.245074225382716,41.12140454986582
167,16.716612582534896,64.54348730061447,26.354856933667076
168,12.208038992033876,75.1156837393032,34.53417406297228
169,18.86292183626383,87.43181997874103,26.720223026971738
170,16.527165769655998,76.27070729052426,28.148961719076144
171,19.834056246213436,105.03646454000858,48.453633784799585
172,15.737202876061268,70.70048674144456,18.329079684825548
173,19.053399610021927,67.60938315084877,33.052480320136915
174,18.326627998012956,76.29567345680879,54.62932827123664
175,15.897069969339672,87.56551738666224,27.267257705152407
176,21.548812185863937,51.22919631437962,34.807895043409665
177,13.865443414127373,76.4555950017376,39.30224666426447
178,13.644710945808132,65.65100016264005,32.706534010093925
179,18.528270508822917,68.66848374393015,42.60314901364901
180,22.181263498588493,81.97496811373824,30.529327148156508
181,15.537242945046202,75.2266571647376,44.68836148245743
182,14.209595984257522,71.77027326071618,30.823939291734373
183,17.180689765629445,84.19367581809806,31.397206542968174
184,18.35415708986819,62.73140879001137,16.598671492606698
185,19.115283576815525,61.23942070856572,25.644234386275066
186,14.188893607629876,66.5729854475093,61.343384080087866
187,18.252266372680204,92.89213186323161,47.15991622886929
188,18.883368026100523,79.11911144573904,42.41769066336534
189,14.720098502016839,77.7418128841188,34.07457803686584
190,13.137761547424368,59.53894307487663,22.342501990261887
191,20.850637706459636,77.80440185857165,24.66824474811127
192,18.76570956867148,85.49563664512796,40.88797405008134
193,17.501158572983257,49.86328489213169,25.189243986685604
194,16.144216357535953,63.30125961601214,50.225206534760716
195,17.86767865327011,40.878088522087936,49.010538471244956
196,14.14725251364036,69.47163743007796,38.12190984597906
197,19.071186043931593,65.41158811752554,60.712056049534254
198,18.16850283762296,111.90439609660024,66.05609079032698
199,21.09493680953968,79.59887750690939,33.95958310455226
200,15.67355552965165,62.94951651352518,44.413786158105225
201,18.027881381481222,83.39964103290978,31.83529716749339
202,21.959481994071695,55.26026890713239,49.967293569066875
203,18.982535740402067,93.60217338462708,26.613022740143087
204,17.546435485368587,68.22712839020167,36.603616430536086
205,20.727836035910457,81.60396836230042,19.084306223603136
206,15.826897938160059,74.68488173572806,36.13138849227583
207,11.72482539319282,57.84361101747375,48.02974955807793
208,21.925716746413666,69.71764184873224,56.56156468814817
209,13.641387855951734,55.72270229123146,22.267192939671908
210,13.0834386962425,65.58606728978653,42.07467757320857
211,20.622055053357542,86.55963371052957,42.78598184196027
212,15.454937715703196,76.20839586253399,34.07598773974016
213,11.062490029822408,46.78543046747525,56.03338275201882
214,14.780934025495858,62.5730943960675,73.29920258770976
215,22.211162694542452,95.42467797736329,38.3646486949777
216,23.18793076359914,87.34941835971568,55.318674453421536
217,15.953499460215752,62.72974787119533,33.64954339793326
218,17.033798584082678,67.3520824879965,45.46675285331503
219,17.628079385318728,83.02272500742504,42.80473210700581
220,23.70167087019842,75.21031797696493,60.24610488358061
221,16.58653994722261,56.33759694600509,51.44325555929844
222,17.717734678291066,83.57547603150002,51.73330868605226
223,20.15707016101552,86.88254003286289,55.47085331306951
224,19.328088765819924,74.6136679022604,42.79731208115828
225,20.48406700647928,85.62547679262705,55.885082406373314
226,19.22101097711879,72.752979201657,45.118925099092834
227,14.660757744262245,76.86329311006372,31.63303518070033
228,19.56182202548588,70.28567303200603,34.1969903099848
229,18.461922259821876,81.72592763799445,15.252644086142903
230,20.916338550268385,101.25499181671236,52.59432192455425
231,17.97001299623496,72.09891003888683,34.6831360599261
232,21.652144993219377,89.22998184308709,46.90046691131089
233,18.01653309280226,72.4506173157173,18.32982615215036
234,14.339876485267457,87.65861455112733,42.18281518272521
235,14.52656361572224,91.15682259873475,55.08078641728564
236,20.171672924158255,84.19656391840613,33.384919913268625
237,22.39362931701509,100.41880201410163,35.771379293936306
238,15.128208553564402,73.58421929073506,21.622263397896337
239,22.440123865077467,68.0895216364906,49.20146333295249
240,13.857913104585872,76.08195453058539,32.02150402069729
241,19.690160454231673,87.2237744321103,57.10903882500418
242,11.417332082415921,99.56772962238949,27.632520595863927
243,21.56299567133416,103.7902830680736,57.680714437850284
244,20.976870646522748,76.90133217787965,27.02193425429065
245,16.042862132588557,65.24773290037523,36.10357444413044
246,22.06483473173638,75.79087847037206,27.256672768851608
247,16.4656741182705,78.6571455277299,54.42377578821328
248,17.278949026759904,64.40944210208136,27.160837434655953
249,15.924392129138969,82.4004318412171,53.46184647552932
250,16.303072922569477,90.98841972343548,30.068360777919793
251,16.503926987351747,78.95280358500003,16.241902819773856
252,19.24766624977788,103.22224601685392,35.001453142262044
253,20.2384233127746,68.45498748877691,11.828781736982172
254,19.45865662259967,80.64884951553509,47.02510102934098
255,18.598081609708323,73.59421055292499,37.00553292656432
256,14.711249033776093,59.99339858330226,47.0533581194727
257,12.72522173224519,53.96357753154597,31.731129138481595
258,21.497978535576657,67.28524533054838,50.83814940228448
259,22.157712381171244,93.13573284211508,35.809211317691265
260,17.403266179952915,89.7046105782334,53.52703442659897
261,19.93523643746991,73.39264643467641,37.58421271456134
262,23.711077876237688,89.82389603507131,27.631183098800655
263,12.100358954441797,45.64345657425312,33.01028897397897
264,14.168673408305658,52.65613632667998,47.24491203029529
265,14.815723115665937,67.57437813633257,19.0917484687617
266,23.198910040459413,47.84215028114079,25.662638463271673
267,18.8037749262008,78.76195616225772,49.67507846644827
268,20.730132387671283,85.21670552420396,24.040509888864342
269,25.095985905681694,80.74786098226143,23.844804097936578
270,17.44629430638702,88.6863451053154,38.93673000521104
271,12.43708839337289,67.3612742062893,64.37032653080232
272,16.21695886499572,87.10963729552645,18.052925580975682
273,16.03206272242139,87.50585460230968,44.15316167055975
274,21.976634159050622,88.84322919934522,37.45793452005211
275,19.904572199480995,75.41651396425303,35.68538189677114
276,15.312440464486313,57.20899414134644,34.19166867581845
277,13.962594295208108,65.18641816632461,48.103433820547
278,15.279976678941578,69.44578033641127,63.10461568902844
279,10.098475534287164,62.417543099740335,32.664914235432406
280,19.785102297146828,80.68843242476827,55.23057691435767
281,24.496854933069322,69.36934733911733,53.79686044277167
282,21.35360900856245,87.89501898410387,42.71897986603775
283,29.84554929328953,87.11099788354603,52.73511004348191
284,18.06979672278183,75.72285572567606,45.31805519419288
285,21.138702004827852,78.25355090036089,43.45326337565978
286,20.06052230831096,70.57960447071116,55.297811577941694
287,19.361706009327747,96.67229182312731,68.26053931483659
288,20.990777428799458,65.52245618756658,46.65051003112126
289,19.790511049801182,86.93218705234851,57.99285453277916
290,19.855127825641183,76.48907991169163,59.567213141434124
291,9.254094888186192,57.30732896515004,38.685319504155025
292,24.108574346984714,90.20553150517911,52.23631412390114
293,18.352926828556637,80.13246394902329,43.98711274374014
294,14.45533104941623,55.575527570961306,59.423447649507054
295,19.486496679178444,73.13951161911623,54.238055361685205
296,16.149677944539402,63.46214489309851,23.8270744951568
297,19.926507312726933,77.4760120711605,35.41629748224418
298,18.731965470038098,72.92247141381002,20.78390404879615
299,15.975400744596772,47.68448576581882,36.55309103828221
300,22.35443687986416,77.7651569846016,34.630390115869865
301,15.981185571488702,93.29673744213773,52.46869821260708
302,15.25120102083915,59.63345857962245,47.00089430797274
303,23.952355230102164,97.53657687095925,56.31620216726927
304,18.541026121981737,68.99139210283427,28.98733225784879
305,21.527027704257186,66.90567131314282,55.45975557990155
306,13.316447650365294,69.50258389555553,47.43208045358873
307,21.778044723026976,73.94290512735952,61.365496409960194
308,19.614076894045667,86.12375484894334,62.040060599465406
309,10.405830676418816,58.34347213500467,40.266392697239844
310,17.080825150892586,78.68345638732227,36.582337868707754
311,12.829259773834313,74.69091829868931,49.83235530215442
312,14.033798904033226,66.92043381249428,35.126413672476275
313,16.09776333216673,61.95421984193092,19.315155459960533
314,19.74239926509316,54.93440882742155,25.991647214745477
315,15.236206840132127,42.4007482964159,48.156131702312265
316,21.08337215584838,60.1764899974186,58.312265757374234
317,15.639053564016375,51.888946959518535,52.9929512169043
318,20.929211799467435,74.99940354388481,15.462288625512905
319,17.911639387251036,62.60623976897,32.63030921443699
320,22.31352300035809,86.91832694652929,34.24397174262989
321,17.913770829216258,65.63581698471091,48.21918969534054
322,19.61555995412716,103.16744610565327,26.97538833830643
323,20.868778953287997,86.40612905731575,40.08553663951017
324,22.15620307015298,60.82627081219643,35.975997062596775
325,14.510937566590481,60.40830274284181,57.22736237772197
326,16.849561837573255,72.61291740972422,29.34846976127312
327,16.783699592342046,61.65584589429314,46.95102726492305
328,25.18256417456454,90.5241748992475,51.7857561533435
329,14.78843207985427,77.10971878209703,45.588934352175954
330,15.633360091219032,81.63149982215768,26.693296717574007
331,20.53765732120297,82.59537372181806,33.96214025295222
332,15.993803366391658,55.456252310257035,39.623929540118525
333,19.418059183687227,87.17742603368302,33.044273051843696
334,19.055513529536213,90.90370472745369,34.93185359432578
335,15.552138969380373,88.3042548449629,41.914086235149206
336,19.59684161867576,68.43160944050673,15.970706385652413
337,23.011762521456344,76.9885851683249,52.128133467454134
338,19.679661757470388,77.49450878744467,43.330254312868966
339,20.26149786542259,100.09753468153028,16.45442784162536
340,26.28545117228247,86.7416254737026,33.37474435419824
341,19.461990661124748,68.23443556671782,43.78582537829693
342,13.943191171922312,67.32171487019566,38.536897686153836
343,12.684337978790037,52.54713403622129,58.36059377915735
344,20.107869091480627,67.1894837969658,43.176947964053994
345,17.054521982716786,63.16497258593286,28.779119575682795
346,18.218375299861563,65.57293901142286,17.44439189413534
347,11.194026828438933,54.54428454789795,55.79639001176383
348,21.73479233992933,48.85967577023472,44.956790838797
349,15.590233123481006,64.08502081199039,19.177134355554767
350,18.27503169276662,79.71758915584036,25.336505165069525
351,16.325403442573606,76.66193587611131,41.1965156834122
352,18.093146990997738,72.9547449690845,38.5474395868538
353,15.458417723861256,68.74405051729518,36.7524608846605
354,21.794762947955622,69.38174755736266,38.61359465514224
355,25.72713589246352,79.23257173968891,45.91502408982045
356,15.737064793646944,96.90259154096182,34.94921043889807
357,16.958599152429468,81.1824436464647,36.99631527091091
358,15.652409941321302,90.31046543247437,43.06844634523383
359,8.577981924206014,72.46112038793389,32.46878398731307
360,18.15426038053455,75.22317533205012,22.322841090984515
361,17.84308125559789,86.32776994223576,30.66080351654833
362,17.107759076022774,64.34648480772512,51.081430043103126
363,22.919141583553447,90.25073423652375,10.768267285676842
364,18.82570631351749,79.01384144453567,34.42959826668304
365,23.424208485477163,75.34818695241827,41.57299268807445
366,20.298543459394235,106.86225584130818,45.899003880704306
367,24.400316869283454,94.62567987760686,38.335684084931465
368,17.860242913883546,96.84180608498755,37.0528771458681
369,16.278938989230543,78.3545352076996,36.5864613957909
370,17.309690385111285,75.72862249391089,37.85996932138811
371,16.313608802067165,68.78401966589055,40.73947913668485
372,10.925850278787749,66.59960811733039,43.95221798754214
373,14.578735813322862,62.04057007995018,41.6904777733846
374,18.66393242553235,74.38090354243798,48.40853877323566
375,13.116492042423696,91.33199476973206,54.142970426453644
376,19.21419049041286,64.59740981109127,36.968479476830744
377,22.124017455315833,75.33917882999357,39.83672423042536
378,28.92181671295907,97.40678259740586,72.7097726981354
379,17.636585605865864,47.3467320630205,49.94019459772964
380,13.985949373374085,70.7737427868787,40.54336910866197
381,16.05896112215077,54.233947964985404,34.71549104832509
382,13.064758460378068,64.67381561752777,30.54951919749925
383,17.177992766587728,84.12129075875411,35.24903820797816
384,17.074001779473644,70.9747563364404,29.19895303774121
385,17.526632248374074,81.16466832727103,37.127213610172646
386,18.616681732627733,62.5313615686295,53.734808204836455
387,19.41150541460969,82.84719156602014,40.19189272418559
388,20.062724844970894,76.99870405875627,36.66615112377663
389,16.918937131169596,61.66529559143669,43.4230757736006
390,17.894976023053566,64.02142488598017,67.02824403339035
391,16.78369105214211,88.8045324967012,46.78863216943717
392,21.43974827484478,64.01094394288437,25.974563109927058
393,17.330498139890295,77.77355444293063,37.896370519171725
394,18.36708258204372,84.14605622540797,57.80943133074823
395,19.965450449643505,75.56071783027458,34.804909485570434
396,17.936107249533496,59.359024930934154,50.114862701700936
397,20.65902092184266,63.94702425560745,30.78688035205893
398,14.50964246596524,77.04914740150402,44.63760369176248
399,18.167634199133204,86.06229134178082,40.21059373149937
