unit_id,ReactorPressure,ConversionEfficiency,FeedFlowRate,PurgeRate
42,83.98318056829542,25.04329905952799,25.55228793442101,44.69268031041951
43,71.13089573209056,17.2215909879645,31.718341673493786,43.49340312737861
44,89.65472196376152,21.909823390384595,56.8182755806232,79.12817506989026
45,67.24475343706094,17.222761267256395,33.0783933774427,58.53990643906119
46,75.76953761267613,18.834466602352446,32.05279974740993,55.10803882961058
47,87.78042910138821,21.141274576174496,18.426316027047474,38.73327608682215
48,93.81158733241462,21.899710429894718,45.687683452691026,56.377637428402586
49,82.42149310460107,27.779890762972293,41.29918609650299,48.85683731619466
50,81.32145414118439,18.152300386955115,53.563881302340555,58.92304894007435
51,64.35487769103678,15.703638781634655,31.590516669667597,33.5722693245593
52,69.78305392070988,19.447185966512183,22.045976737539316,46.36918722151744
53,81.07810455228666,14.336761246087097,43.64352341577079,56.015153522661116
54,81.20300449422699,20.463995536962496,50.23650481492454,34.98421051706212
55,77.88165904570748,25.411190206214272,30.389279496700652,38.686226332042224
56,82.57268539889937,20.1680359651239,70.9851182563029,50.33886693601896
57,63.67930854628269,13.86461616314089,37.36357029581378,61.271427041841434
58,90.75418351298286,14.408796621144447,23.205494164070256,61.9240039434991
59,79.95361785502357,21.915853755061658,33.640894575308565,56.3581676436294
60,61.582837933255725,18.81500829561635,36.442521006970075,56.80895753593176
61,67.09018018548115,14.224078179897246,44.34862090354506,32.381938170815275
62,74.24724683199223,17.00878136027662,41.91633518602496,55.07542698421276
63,55.033988192281754,12.237907583688122,49.127420910275085,51.64224575466447
64,83.78049152692606,15.51331837677271,41.03707268975972,58.913454759513584
65,81.62387329921624,19.83719991174721,42.8329231270466,40.531410035239475
66,98.22404139930347,16.880169844059065,18.679047946136613,43.49520042048691
67,70.13639299413644,15.738043041853704,54.90148887737308,40.75066863505728
68,89.12988127368341,18.524062434193674,54.00573797653801,48.033207596090826
69,90.58399088573813,18.802925766505254,33.423192257370424,32.180319627961794
70,76.48001893757645,20.884860790891675,39.563618849212716,43.6846163250933
71,90.50528414400205,20.959423574723388,38.42359634229098,60.35829794395443
72,53.11252695414093,14.531171087995677,55.332488749598475,66.34638583382122
73,75.35229215199983,19.61636812962478,61.17589407130733,54.402960596109146
74,68.2734933128167,12.443095371160954,32.37503643362762,41.35249929679658
75,75.51145240695074,19.580383353663457,61.76850024574726,45.15190521836768
76,75.03919377571384,15.436029308561373,12.35385902307603,55.7344957731307
77,82.74214612604928,16.21583355927427,55.343200669805746,60.35977904417079
78,81.07680969305383,20.284548372688555,37.39806603390349,65.02637157826783
79,77.2967388002794,15.885167787609566,37.38438985352771,75.84182091479033
80,71.66648619412189,17.67584742620974,45.701165553236834,71.98213376441285
81,81.71305812182509,18.465431998095927,36.376895586761044,50.29277402095822
82,63.06486794046285,19.01421838991071,54.64212163342454,61.30794878184319
83,62.276948418246846,22.342217083260863,36.45731282706355,63.13597645082303
84,82.25146840351906,20.427391719182495,33.648687192746465,67.73296694416278
85,56.22960177967317,11.908687517490335,34.765257915681204,58.515845930320815
86,76.05241269616073,16.030043638958514,39.67442853992896,62.87928614133351
87,75.2753059210974,18.86168412369928,40.16743011883523,54.148073135255665
88,70.01686524379528,20.786838633706903,62.2298518812697,63.381064062896236
89,77.69730299501047,20.859037852632508,40.00861886074125,69.20688538551465
90,69.7931186211875,17.766184264168416,43.33312912865401,28.198477156938633
91,63.41826707453003,16.459482475039234,41.08614916070386,77.22320571365229
92,80.74295649728185,15.942821201236951,41.69457918176188,82.43308712526246
93,46.73545380624096,17.255188028565854,32.890663585454426,44.660971450666274
94,77.00555740837001,20.0560843843491,36.93833736229311,53.242007693216934
95,70.12323681471547,17.142063738976272,17.15724949642302,55.68648064743188
96,91.3149868307755,23.109407152681353,36.52575276226761,68.14674884317924
97,62.685279285130214,21.024594320359316,21.49464550540769,37.32975138860567
98,68.98014386452336,19.69338964481479,52.79870721734779,27.534329165699358
99,74.06449806742698,16.403010886422724,36.38578382535528,49.30390892603791
100,69.63369875914695,14.20667019726442,22.65256045842215,66.39473316018604
101,80.44517095808764,18.43202116802763,11.01081027479192,60.44363198262788
102,63.727333022332616,18.32738857986046,37.70248644225294,40.33757266922276
103,65.72878735388373,17.88211151411082,44.70923426215702,60.67212292370613
104,74.85475586330305,19.01078919253379,44.3168931909996,82.42156539255686
105,81.52884715281746,20.836825471139235,49.532981853642696,71.736563686852
106,82.41634476538788,20.55222764178161,29.498507902881023,50.23090922125137
107,77.5221524660025,15.163156446974032,21.262204282744168,33.605764671358784
108,89.7906474908662,24.07089973310339,18.044522273303535,61.81691313503448
109,77.66249660697139,24.18818644520792,52.34492935263878,57.09315051833175
110,66.51038068342326,24.226991117594892,31.573309809268803,18.995077708014463
111,90.60948611447648,19.973691011331248,38.96434887568046,51.074401111193325
112,78.39865080404523,13.34813722331106,54.71593741257493,40.76832934023425
113,82.27346894770078,17.441799732721446,28.54842852169522,36.84645302140097
114,99.80168117270047,18.99841887153472,24.77342544190573,41.59179919305797
115,93.59574961955816,23.707275742373582,59.32599033428104,57.026295259801515
116,57.6931063519858,18.247622502153447,45.96805736262963,51.05497673617163
117,72.11193409906015,21.767047956173688,45.68343727385455,65.0350891423932
118,68.11109964084021,11.647049389916322,66.04730853504114,59.70436836745136
119,65.76613295104453,13.983803050467898,28.635339772605,39.55837021747626
120,79.60106239361983,16.85225226310454,15.468712298394754,49.741674730523876
121,56.17090521781586,19.52495423094656,35.53058933096158,70.93431623981044
122,72.70820256973367,18.93608584083129,35.08495842450623,48.786729703362575
123,67.090608195713,20.95967273692734,22.810119812626372,37.663522649805216
124,68.37615638742291,18.577018379364027,43.62345760282296,30.162248411228283
125,70.12054916405553,17.233034337818253,43.721474614077216,46.976098366642574
126,58.02851224680707,16.435404648316997,29.43390583122235,48.27185382122489
127,81.45663888041412,20.735155205965544,48.31040907563701,62.84300110398289
128,75.09312761445823,18.604364419845947,42.73256855451903,61.63215975595237
129,95.73138261504688,19.07106397028135,34.614547437464864,64.05548216814306
130,86.55330507232513,16.644384652466407,27.554406617797262,70.60368086575698
131,62.5925918042929,17.064860329970077,59.55155496559512,66.41389127646913
132,68.43167889940472,14.558571770204187,24.53391502247088,23.773906800923356
133,68.94908719499348,17.230464340238417,26.21263774873033,58.32172136104669
134,77.27919239030729,20.720120319659284,40.47895855511479,52.16505077431436
135,77.55280008179133,18.574114370716554,16.375727668618254,37.948290884296476
136,75.66764581838062,14.31759173770359,29.443579102097253,74.42587579082762
137,92.50717062267742,19.94233898185566,20.848444390118953,34.06974637818998
138,56.07067882849964,13.513183767791594,25.865970443912676,43.1380197019503
139,80.91899714784613,16.478103464049347,33.58820290314709,48.60263324953747
140,79.9778781542304,22.256059976610853,31.996405675335858,59.55128323567749
141,71.53966637474497,19.5727432152236,31.93352864134568,43.97392928928561
142,96.52634726146007,22.14337098219653,34.48972360582373,49.20355406071022
143,51.81436893972309,17.375592063820715,41.00181904363132,59.52461101299185
144,65.91785657115355,12.919010669556652,37.32368086465945,54.16311244911363
145,78.53436305113844,16.716390461017948,37.39256222993081,35.38155005408728
146,88.31421756972318,24.02012625228754,32.7139827899119,26.458644946253845
147,81.38660029701296,17.813581082842134,33.265783113353976,39.723826069065936
148,72.33818239898736,18.581823032869053,34.6451712336077,50.776047770638236
149,81.23160072622646,21.798401612570025,53.86325411407213,59.882382263436476
150,57.047410698996686,15.375183280552704,34.449077787061576,49.010512571321364
151,77.64802312379781,18.370895551012012,55.63249678331655,43.465550651479056
152,80.15562708206447,24.4023091923599,36.563496291743974,34.97539414933104
153,71.87747556290348,12.59533122506772,36.52326966165705,39.18649767748376
154,83.69587357290598,22.142534074056137,47.76798730936642,33.340169157138185
155,83.7750977739425,24.748348086056225,37.53964878215196,52.53361280618956
156,67.79380312737183,23.211928794110477,55.280329569540875,53.64231679187064
157,79.57354075361805,14.455564669720147,54.66142827562625,39.575695545879384
158,80.58911166420806,19.801102569117745,52.487516442944695,50.69046452897106
159,89.67610629867873,16.831683318824552,46.39697955065855,44.82655596813732
160,85.95475955203959,15.826057202053644,37.71165717750681,53.445035915789305
161,61.77254544577037,15.85633260528012,46.74548963523069,43.845203939544
162,75.09506817898695,18.743412546364674,36.84975336136321,60.250578015238744
163,68.27894479614693,18.002222546412103,70.69702449923496,35.69032382277233
164,78.38481002835779,26.28338372539335,43.13580707221688,41.679521092514584
165,69.02519380441514,16.995705194408888,43.91789962481726,53.13117945511179
166,64.8088328125003,12.190654931692208,37.48761821411043,54.57412168875872
167,69.24782596954103,16.78202223567552,43.76565726163439,37.573775130391
168,68.0782765394258,18.86324357611627,20.344122076649413,48.388157477280274
169,78.96966486350301,20.01789371322927,45.60482915474255,46.878824801651184
170,74.51242141094542,17.034424319615322,62.54538918790417,55.385729495735205
171,91.30533468703231,19.256769948602745,50.62076991358395,57.95469913961669
172,78.75413203614212,13.500857566308971,45.573530246115745,56.92548976144585
173,72.03824305976607,13.289970545197166,36.7965755053921,64.9807791396026
174,82.05861484980117,19.77656248733351,33.80115823154564,42.150420091005174
175,78.05897337841448,24.94020469154704,44.40654143159767,50.549169672386085
176,78.3972345388134,19.970134704921858,37.67111306081119,31.430128507973723
177,61.882128926362626,17.167070841778653,53.47760925268085,43.588893476719214
178,75.24675149455604,18.861848825626396,22.071971468654112,51.51775057040724
179,72.89542831533053,19.289841118600872,53.30927018423375,59.57194555740077
180,96.37558168547866,17.633411515892945,59.65404890721733,39.943147035077864
181,75.21891713783477,13.633324743843318,32.677167666317764,55.89361459792466
182,91.64659711505925,17.69021975530173,43.948498979680814,44.43016673093503
183,70.13165911183748,19.96678611291721,56.73550279309679,17.7216147680102
184,73.80975719116742,17.032116494459654,40.14244359394884,52.33119342205096
185,65.88387697376783,17.51606289075335,21.96135389697873,62.10422203140721
186,98.15694782755101,28.52383888430106,43.24745691610881,39.43445861536933
187,65.8471676380877,16.670361625717035,38.59414768453869,72.7182616243516
188,70.77003143788855,15.169939123444482,28.649022092890142,44.52894938139835
189,91.44705019792815,19.257076992571683,46.46910448107056,69.36751766292598
190,85.56314907758399,21.73545822341608,20.831463392006317,58.020645503253384
191,86.96008048781415,20.318409262305238,27.68370642560567,60.98720081790728
192,80.18299896812645,16.200777596518027,44.81032315613118,43.55299560369676
193,75.57263450721453,20.858831924414936,25.267192180581233,71.56200788727507
194,69.39877657463697,13.967473731836714,53.04809512622984,32.19859080844053
195,73.61744819809716,14.979760279355501,27.513700353603795,23.152414250279254
196,59.98014419604786,16.191058969247056,39.00311931108443,8.216004392495815
197,70.88463666029733,17.022906265893333,53.6271909329655,54.342544311646584
198,85.93368475983836,13.940706269624847,50.012346672486544,23.11325677887752
199,72.06268996023756,16.469371817959463,33.8256865775852,54.3196190729982
200,48.55911234587965,16.121909042462537,51.37418572031564,53.54135579360335
201,80.16740183955538,18.2375541537251,38.190754821281786,40.2981366451464
202,69.90798417911401,15.752029053734883,62.3789347244872,18.579114369508275
203,83.58853472067126,18.116147994619176,6.515476435933869,42.556748970107606
204,80.23043538828755,16.06070291288443,46.40436668622739,25.58893118897947
205,65.63498338642812,17.740686217225633,37.0238510645448,53.445944079829395
206,72.4875747482718,16.04924641880145,45.09864572706691,40.157966582345466
207,71.58816745211848,15.116619216087685,39.50102681252571,50.022436846554506
208,54.05654604941387,21.21803511633308,43.202811562308185,57.15489482958196
209,70.06655747116771,15.330089359771375,40.47920248821352,20.776527410600174
210,55.957895888838095,18.035455838205472,39.31185580361583,37.44032773789733
211,83.38085586578403,12.854291460033007,50.39223473840964,40.55672596738839
212,80.83159961263854,23.53574909874949,51.17337370726377,56.797475319213895
213,70.63325064858712,17.52513345833306,23.188494494412787,72.14726813903447
214,67.73310255315072,17.261983881979898,45.72802382146439,53.80118620312696
215,73.35975736668337,17.32108549246274,41.2990091954781,42.201524868841545
216,64.86418211555483,19.249096353464424,34.879473864524954,33.41457761249144
217,65.29865596949284,16.752413046940532,33.45987409686267,36.60911397048729
218,65.13126215011775,20.463178689330604,37.16316269865345,57.99594587918182
219,65.08128155889747,18.918517408443428,28.623840789512105,72.06270516603995
220,86.19160768151288,19.00323016030695,47.25319636392018,47.689146987397145
221,82.38914096932265,16.325924498634,64.04946211833774,59.45898932521913
222,80.28372782071831,15.684624922773168,69.08080171747302,37.07512318643887
223,55.90454763062074,18.89325725990611,35.65078190804167,64.74388118593428
224,62.6240614797615,21.88461594823313,56.98789045708486,34.558541823764
225,82.19458205439119,19.229647824121393,39.360923403095974,51.088255725437826
226,73.56125489938363,17.332758116830618,22.932990537354847,62.338923591260354
227,72.62459290869597,14.308356342287109,54.21158728593831,53.317043682559785
228,65.74604309417285,17.28132507260117,31.361299571603695,57.32039604254713
229,70.0297773742052,19.927816483673467,29.870163455327663,55.04622668030761
230,72.18119681405078,13.890683425795562,41.73945432057823,60.67321299124281
231,84.67681153108353,19.595664216395708,28.64981893781209,86.43793749686466
232,86.13906220252831,16.018384177795525,45.90441601240751,67.63809915377746
233,59.49150131971808,13.71516272471386,51.41678863969385,34.90594770429726
234,96.37166667193631,20.524525383551996,24.796323637518334,55.7680623137599
235,73.84899534779495,12.377883940672088,12.695446630200049,40.8239588986809
236,84.90822296910737,17.468545927434548,19.55816519653756,59.793259153747115
237,82.3946654618995,20.587257418042043,10.584330602790125,45.38901013766013
238,75.7025674604169,13.642875819128717,57.70458555513163,50.45205282568994
239,62.839066662582795,17.222093105120734,30.107823083655465,62.95370784726553
240,78.5869922750954,16.59644381559101,48.26239952663271,33.25671902368237
241,87.8852489587025,24.461523435628923,41.09971588968034,53.315707677770966
242,76.99838744308273,16.46174836420936,46.47709382141916,56.26251349510754
243,73.88277100274493,24.356161712867152,50.22577946112021,47.39454277662298
244,66.80082537961484,19.828459934198026,32.52051703129677,50.6838244074979
245,82.2186927627212,21.621604141236887,47.05812380852972,56.994149935595914
246,89.4398636377448,17.546158201922097,45.705149553676996,45.939989921495645
247,64.84034953873872,15.836982063863935,27.374871338348054,82.73056609754613
248,79.90610158918173,15.384139790863149,43.54891408412878,41.55241462774719
249,51.642287107679266,23.041292260644422,42.656077587152964,46.83226777036492
250,99.42179728867627,15.55958890219434,41.46366047630797,55.66873974493435
251,50.886736180904016,16.506835673867233,34.87343941246116,67.97546935769566
252,64.30583251022401,19.021889972177792,41.34135713585758,41.053721286094344
253,96.64744176107625,19.20457467782574,61.57478962336591,58.6102818057348
254,81.66878679792703,18.135273306148875,52.18815355094451,61.10292316886513
255,68.31358174354347,14.937219324356269,11.637956239145094,34.395175322164725
256,74.4800188837638,21.404797811154502,35.82944775432466,46.03195251250764
257,53.90956537196884,15.482960832937597,52.90991673304933,65.57496455489334
258,56.589647725374036,14.208146206337533,13.147352007833938,60.637105724015946
259,84.61634757297534,16.799459938381403,50.30272506256078,49.96468416251662
260,67.39149169131817,17.023467685830507,20.03520749607757,39.62346861531249
261,77.41214304505505,18.549545429275437,21.462792420974,37.17490173227854
262,61.159976420918156,13.854303174023165,37.97213749261161,62.43136057813284
263,94.59402773400168,23.16372409860916,35.576862851948334,43.90749816945827
264,84.6866882590928,21.647239338248156,36.502033258146064,57.67101028454856
265,78.6887480615882,15.683402816145692,41.62808187095106,70.78097971461338
266,72.97116501449106,16.800201533668986,54.65692776941293,68.55422317735713
267,67.96906023880912,17.182550442239595,54.632811363691786,56.9096821587417
268,75.47393978607349,14.402531255818753,57.221935591321675,49.47989820256584
269,71.86170761176322,18.648046223878623,48.59069650239641,37.58545839809553
270,84.73106214076913,18.258327928943817,40.806659540427844,55.21616124381799
271,81.9625638991408,18.356905492105014,52.75966612339883,62.60348258286061
272,73.92092659087682,13.762231593881266,41.71233226688927,55.920942210785384
273,72.67515134413289,17.52185606935997,28.015585563705514,44.79405841861549
274,91.20538999866615,15.462659721448098,54.69840129200491,33.83595883244409
275,52.526058720534635,14.199019585602757,36.452485599915406,48.37416063667254
276,68.98175369305379,19.25042932249646,49.16141235233613,50.69502688265935
277,99.61229917154184,17.637730903732145,47.27460549694298,53.74100026512516
278,82.81308095617581,19.429667683105254,19.563150593780684,54.47533218124108
279,65.54239149168798,11.267966543086139,50.55306755632341,17.179778911239026
280,85.2012524497917,20.969237901012505,43.22772424929251,63.06216772177947
281,79.46152667416843,20.65163808990124,61.47792021039979,68.76825090164077
282,62.103303720862804,19.517340962316794,63.0017034561397,67.60644991130556
283,95.2175883310925,15.442229774281524,32.61949754438108,67.33850484040715
284,65.96179096225951,15.878006529843981,32.15022522221433,56.07131193287792
285,75.79385686615568,20.82911215798631,41.70352507755249,45.00986072082542
286,93.41697405760162,15.363201501829185,55.1670717922639,41.76739560277262
287,74.81581274276364,16.81758011431342,33.83051757335398,57.22721078261837
288,101.36406727229229,26.405227556961652,25.04251587405191,44.46734796234331
289,75.67564676162172,21.60228377217458,16.269403783773775,20.140354697783245
290,85.8037864270777,19.619528320915986,51.56781317494611,44.46419838397424
291,41.53571982664997,9.945165236886321,35.89020232084934,60.670399933660946
292,76.34464445992418,20.54947116687532,53.2863918222007,64.7093633874131
293,74.16868144903741,13.486632750522629,22.114229576724966,38.12622740420499
294,54.687235312996485,21.168122152893794,56.55070437047418,49.60684058607563
295,91.55431641429868,26.54211848733794,68.16208045823973,58.45421237076181
296,54.20612315514571,16.12699369030506,57.18159743236426,46.68233118394632
297,67.1556681453458,15.567456623427207,65.35564382555202,59.800642019921256
298,79.683097599218,18.56592459319286,51.70295293106179,49.7404751448762
299,104.05736550722479,23.220568660436886,64.98770820054177,35.315720748021135
300,83.09189931595833,19.100729338741207,26.31114920166922,44.355834043596765
301,54.03373882939436,16.828290799984938,36.23016046764412,44.64285089787288
302,71.83209341996564,18.540964914742972,30.018952877622983,24.964125284383847
303,91.33113362236409,21.157480465447932,48.29791332759238,48.19097040556378
304,70.04276062684107,14.423976907840942,54.11387869925975,44.571360531171834
305,80.88303181827803,16.284416482651643,47.38237099768959,45.940243053374125
306,63.38446499059497,19.816022473928214,46.76659319871109,43.11212302961916
307,91.98280742213338,18.519601051754364,40.433525702677656,68.31616759128134
308,83.38654676164391,24.922652694733223,57.792900938396414,41.299200730516
309,73.16206793570419,21.82776807177482,62.059572446144124,38.191469637360186
310,72.49598426265096,17.55801662941443,36.1478029145784,53.853543856707844
311,73.16720293923778,17.62052755294524,43.19878943676598,77.99986005960217
312,90.198244073258,23.975665531808012,28.146648243926244,45.06090265280926
313,86.30592771710205,16.692624333255473,28.404986180851314,51.879338680998416
314,74.73418742951483,18.990453413472625,30.247206812604134,19.993011474361666
315,68.99788658481465,16.899739748471667,48.3425188530908,67.6908428752185
316,72.78905813798146,21.19247778537403,54.617580572657545,49.67444550950278
317,81.85658513657654,18.253629818590436,32.39275932551621,38.26977388220303
318,65.10804465866731,11.807048066886432,30.499382101576437,54.56325795170355
319,54.58738713608122,17.190731859460822,46.16320875399171,22.094041385469502
320,72.51235100672052,21.576439965008372,28.73455704242066,48.4532300790988
321,84.88977323714279,13.48802130012395,42.859978474276275,50.96456998845714
322,72.33969787236116,14.99231947811477,41.29062079280934,53.83006273200631
323,70.415934903892,18.052866821768085,54.33754118980515,57.98995954288505
324,74.27909566395284,12.569740848257622,47.602946868776925,46.014706312019854
325,85.65952948631528,24.530253212278378,37.82428802253998,54.82057490887076
326,58.856454768378846,17.363624532868773,27.793292253691657,50.98402332827635
327,60.25580160027727,15.896004294985305,46.04109931100047,45.415582190728244
328,81.35849577812202,16.540759217250052,19.80530545575744,63.44753407125662
329,65.43614934951836,18.319620213999258,37.33957331075467,38.27533766136248
330,98.17804984855964,16.56065121167476,51.74956292457604,49.689100358277685
331,85.91380856503767,16.157785208154852,16.457211444648493,42.61738015113258
332,63.58669405751137,13.232552421338719,30.81207742151108,45.63252786654013
333,84.29840027298194,22.923764401214076,36.9046979527828,46.778376605101315
334,77.25022633374043,13.69591428898072,44.337869876988904,67.73773243303084
335,88.09949533344773,20.683395905664792,24.36990956059541,52.54898752334639
336,81.3329836433393,21.905723761039177,27.95279688694018,76.59231604089909
337,77.47894874197793,22.315906580215394,54.107277751458234,71.99435638546846
338,79.23135342750817,23.11770415620898,64.88076514887447,41.36076268542433
339,66.89918904411543,18.45603642690931,62.17238942191477,49.440559719795004
340,72.05981227243275,17.327082904681607,48.117957276070705,45.24216195255957
341,65.36888808685347,19.08407305378766,38.47255184921981,62.94541161478253
342,80.26111150429765,15.780357878555018,52.57617057559921,64.00376587071526
343,80.8312367646284,20.071658404309673,62.47503255246086,42.68376887938151
344,75.57707600191958,17.967443845238815,39.55369593798177,60.000701222913946
345,78.30013252603165,17.795586814804455,59.37499150303439,39.417652902822965
346,91.5497738113943,12.659746263540075,41.44327079406452,73.52379482221009
347,62.14643939004903,19.19084559305982,44.16245631733404,66.30738582888522
348,69.49947451136944,16.505907084619615,31.80836786693693,58.413873835778816
349,36.15062278120524,11.161088904964007,41.96813300639321,44.774622011159195
350,91.14383975949225,22.763374703909108,40.23900633855183,49.244131647238454
351,71.5245605233455,17.952109919651043,34.567645028407036,61.27022825460813
352,84.11229106600338,14.590774835343552,55.07485277678475,58.331930285235416
353,76.42208619386933,15.950672460810472,56.8489990306337,64.85318305760671
354,63.43287776408663,21.36894586601596,53.03831054447185,53.341343522215894
355,80.87117495945405,17.9507903958745,36.17579830045359,44.06627691517819
356,92.94339141548788,23.567624347545536,31.883817187149734,33.02662325803403
357,95.4948944095017,22.736665207904714,46.81582335248277,40.305682693608524
358,78.56174454309283,12.466973184340059,22.50534162817612,56.62745462348892
359,76.38751045398858,22.348111093723237,69.42838487953335,31.528173718227478
360,60.0004378553645,16.185835456850718,26.05822566029135,29.916922934418597
361,64.50350712705387,18.754015123306303,41.23147528474285,62.47404900681785
362,99.06591844436072,17.589704046018564,38.93192720447505,70.95233128543029
363,50.7786979133688,20.580887958561767,51.14254713597118,51.450312459332764
364,69.46382372456952,17.107789707940327,50.69980246279603,54.270339742867655
365,57.44139742345896,9.46553791570761,50.28282143108207,45.07188187385334
366,44.16725243135209,11.269113753316716,34.808883297715234,41.250029897566925
367,76.44929505808214,19.85255767129859,42.11548993149465,64.45933327001138
368,63.41735472313903,13.420234188285061,40.993930517059425,48.766488527191555
369,86.18678709915505,18.871139642983618,42.46532656934657,45.384936504852256
370,62.85870689282838,17.610760630157763,28.085624605632713,38.44693888598088
371,83.82992224501947,21.086479426945612,29.916860155612074,29.051953736591773
372,93.20289846154542,26.486229069300002,57.980806429084055,33.78864325612022
373,77.54947747775115,18.02222751223171,51.06119917964716,36.52738022865248
374,74.94329342696624,19.810320296223843,40.38688637869047,57.33472787944592
375,63.91761768616334,12.838031321788755,37.45974666069772,42.610042944882835
376,62.27808751986483,18.88184521923889,37.194954920833986,39.98901693236018
377,84.66798092816937,14.297329642628696,53.13443224434482,52.94300120264038
378,75.53091412209429,20.800712854304425,25.246512889159575,12.801354735191497
379,79.4634711517295,21.147590298635524,39.76937958281823,60.78089119096075
380,80.8381917235403,17.57883461610395,30.346321595121132,41.78731260390521
381,81.25596866617195,21.946886729155366,52.62364162113887,39.95731184349284
382,65.5505737730412,20.907756857505618,28.73013045456692,47.3449997336556
383,68.45724325464792,18.09919553151034,37.489649221830305,61.5408767416218
384,64.96817821039146,18.682207049597174,56.34379488937798,57.10050109328443
385,86.74385522830276,20.822517049121625,56.536446956379265,47.73417873338577
386,89.89184894086293,18.210055538333137,47.81146109324274,58.07340680470026
387,71.70310329554894,16.184352134111574,28.516142525378864,61.903459803134524
388,67.89746320739904,15.68617510747927,42.33662315424079,36.525330677169194
389,95.15540682991957,16.985372247507954,33.52234045104766,61.38634691346209
390,74.19884519597288,13.097858028242893,32.82033764292536,33.7144719941172
391,92.07896125482807,20.36641366392133,33.15424741618637,46.88063726529609
392,72.45318628966278,16.09082933476251,33.42156630167295,39.887690663550345
393,81.67686846014605,13.531062893413559,53.95495709869653,72.16088982028408
394,67.32316395252026,16.415381421460406,63.91247264990392,50.83560890345673
395,79.23948909626601,18.76162986002551,20.805795765028204,62.04431235367505
396,32.78152801974937,11.15550907296002,53.03973403559641,60.97982049944445
397,89.72829212910464,15.057889644427231,31.38511598041461,42.92838964519733
398,59.30355490682213,17.567839393874277,49.130452375261356,58.58571778571003
399,68.92486088064217,15.96539476637924,47.2611271168575,54.59477721346482
