unit_id,ConversionEfficiency,EffluentByproduct,do_GuardBedAdsorbent
198,30.98226135676366,-2.306550976285699,55.0
199,33.825872039866304,7.498089317986055,55.0
200,24.649333927742585,9.44602914256367,55.0
201,19.97809372999224,1.97202136302257,55.0
202,35.045575257253276,3.5821910636477092,55.0
203,24.062077604881907,8.822965233099547,55.0
204,22.62049109587469,2.9291555093971615,55.0
205,21.805107820932083,-0.8446995779552644,55.0
206,23.106166962095656,9.355454057323044,55.0
207,25.520237657396336,0.21015654959881402,55.0
208,24.492786856473817,8.5157745335703,55.0
209,29.11518298749524,3.7952697394308252,55.0
210,27.722414261382244,23.741387836043465,55.0
211,13.672988954739862,2.800045921485692,55.0
212,26.556626150393804,16.997060830861567,55.0
213,21.231752397000378,6.501104547073288,55.0
214,17.497184688332823,0.5793507345774405,55.0
215,28.41062021498892,22.65918612431195,55.0
216,33.96062872598739,7.634110277206337,55.0
217,25.661559646174112,16.118124764498184,55.0
218,24.31634109260854,5.15554531987792,55.0
219,17.1711277499185,4.113875838015128,55.0
220,22.680193841203984,15.679484001267028,55.0
221,24.97031308018224,-2.67440995419169,55.0
222,27.29016917325609,2.976893876700098,55.0
223,21.111367135266416,6.114638154963835,55.0
224,28.927416779883433,5.246756728521262,55.0
225,28.35167198482685,12.943462701211109,55.0
226,22.64059389000996,6.925133843417268,55.0
227,24.43814470166815,8.853563541203997,55.0
228,28.461073427966813,4.820904351150854,55.0
229,31.542624756221493,-1.965389039898433,55.0
230,21.879044153533414,7.9366536300903485,55.0
231,31.022332253659854,26.5678578028204,55.0
232,24.539387889372186,4.10765582061588,55.0
233,28.560655879847527,16.440407422435726,55.0
234,28.441563832101924,17.35848581171814,55.0
235,22.44012476967474,1.3087088151313546,55.0
236,29.395121479414044,4.759420718791875,55.0
237,25.717934999784067,17.84577165653399,55.0
238,26.705838431848736,-8.555920516628486,55.0
239,21.623661433293968,16.6579327179631,55.0
240,30.853504933542244,8.691981987242265,55.0
241,18.747003124156176,8.25577372258615,55.0
242,21.416153062870663,15.3311074520344,55.0
243,19.792695594661815,9.062113738469462,55.0
244,21.918387112813615,15.859184015112133,55.0
245,25.13463843001376,6.256425666191175,55.0
246,30.681223400928936,12.575201696405264,55.0
247,26.924216053950637,5.662056437950744,55.0
248,34.242226053357115,4.448193850838348,55.0
249,20.254040560808512,21.4804639795805,55.0
250,23.98762211955791,11.237712483702957,55.0
251,20.850491448087404,17.50166717733007,55.0
252,26.153600798434148,11.016645618437032,55.0
253,30.803826887833853,13.10348882956312,55.0
254,23.945854174678757,13.231961535491564,55.0
255,23.731343734469583,13.300298357479472,55.0
256,34.302643288948055,2.599805317501878,55.0
257,26.66489979618986,-0.4617186938389075,55.0
258,23.94545711551703,19.718950460327477,55.0
259,28.570975793736302,17.92655385214895,55.0
260,17.010152500247976,7.72506924112313,55.0
261,23.307819877083777,14.66273346525545,55.0
262,18.730204903144035,5.344720061508683,55.0
263,30.68237075373672,-7.022488000605577,55.0
264,24.559978745235707,10.986023927704876,55.0
265,26.914621257930765,9.079148884902997,55.0
266,27.025566816670356,-2.2901877733576086,55.0
267,27.0593800035894,22.391669329656704,55.0
268,25.701733269058824,17.724690894115575,55.0
269,25.572249738010026,12.23031855399346,55.0
270,20.164762768526764,16.061797004560574,55.0
271,16.36616419562499,20.70319373803587,55.0
272,26.308264590422088,14.66576574987249,55.0
273,29.41878885014605,11.44239011844807,55.0
274,25.7678181851363,20.849544251060493,55.0
275,33.4511005157983,11.61081243131799,55.0
276,20.506177153079253,8.877944887814825,55.0
277,23.533318359191703,10.944503524384563,55.0
278,16.60079562282823,-1.4553275890271298,55.0
279,23.114622375530235,16.276784285262472,55.0
280,16.58070148753813,22.881583872436778,55.0
281,33.45401437464817,9.818450965513303,55.0
282,26.780391716404463,6.68565856641373,55.0
283,19.207049841306855,2.328284412484967,55.0
284,33.440811738724626,27.633922720330016,55.0
285,18.339620652346124,15.713706968250884,55.0
286,28.163575874802607,3.9831749570346187,55.0
287,22.5517336262717,23.674569452724956,55.0
288,20.791379002683257,7.952877854107987,55.0
289,19.41219722962031,15.65083134025949,55.0
290,20.732214860312613,16.437017753856658,55.0
291,18.478751302789107,6.54192330476276,55.0
292,22.406164158116134,20.49030279093158,55.0
293,26.370942007344567,5.261008781058138,55.0
294,23.51861867284556,4.128556334608619,55.0
295,18.98759600887135,4.305661299203971,55.0
296,22.948213662078764,7.004416170241283,55.0
297,18.019407506903892,7.389413671992825,55.0
298,16.468448896547223,0.13529151264648398,55.0
299,27.234217412374452,-1.6383363341898942,55.0
300,22.232125120489183,8.423872320495871,55.0
301,26.30479326524265,10.080677735613902,55.0
302,19.729452236886033,7.179455711402741,55.0
303,24.820093795888724,19.572172564254146,55.0
304,24.198456075952926,6.4010986937440855,55.0
305,25.00161263904199,8.952043371825372,55.0
306,16.534480647329797,13.332492723371852,55.0
307,23.877198934423717,3.320224887267824,55.0
308,31.0023245116558,1.9180180960150128,55.0
309,21.42456413142405,29.184689163478318,55.0
310,31.79869770594715,12.740797227369182,55.0
311,23.28238979149356,12.20951953499129,55.0
312,27.426349803859086,32.22079569025097,55.0
313,32.287760413639916,-6.531891370629737,55.0
314,17.286017608215985,4.310759929085124,55.0
315,27.1818572919028,-8.766060371266477,55.0
316,25.911413837124247,11.684607904947107,55.0
317,23.575733674059784,4.38899519184484,55.0
318,22.785587929140423,4.074082777741415,55.0
319,28.175757270258472,7.427796289411733,55.0
320,21.72776794967548,-0.5656276544542536,55.0
321,25.07477179477458,2.116285985981013,55.0
322,20.90206817122497,15.8462670784347,55.0
323,27.364272819703192,-12.364876082386647,55.0
324,25.40204067386697,12.199878866095903,55.0
325,27.43432160684977,-7.089012573258895,55.0
326,27.52355971914195,19.525661848755384,55.0
327,31.620910253977947,19.169014053186054,55.0
328,29.988801018232696,9.0567754153048,55.0
329,30.873812307479533,14.6593131738105,55.0
330,30.208218530147363,30.458183666433563,55.0
331,24.25279891626763,19.069398830550618,55.0
332,17.844115182044114,12.553269745539925,55.0
333,24.370726595695913,3.361892901173033,55.0
334,17.360847822568978,7.55813403031163,55.0
335,21.839962175252772,3.9424188022114883,55.0
336,17.197114000610355,-3.457238417058102,55.0
337,26.401762057138424,15.712722125025465,55.0
338,21.926213425306806,9.892064054525406,55.0
339,31.52133425163432,18.280786727310854,55.0
340,22.724083851247173,16.258094408767526,55.0
341,34.59929822493147,-3.3530820040953717,55.0
342,17.921531688636215,7.307422723438142,55.0
343,27.521788471688037,23.98681041625906,55.0
344,33.679965153467926,10.643734970759645,55.0
345,25.59342481547432,7.554826391713676,55.0
346,20.407098304385343,14.271500949729173,55.0
347,24.453739782642625,16.00762516190928,55.0
348,22.098553069441145,14.394005946506427,55.0
349,27.606623931635514,3.582295073203216,55.0
350,35.40538481995282,4.825042096562045,55.0
351,21.58123592907159,2.835325152752894,55.0
352,26.82329244704206,17.78076936206447,55.0
353,31.587365904239633,7.614397381083387,55.0
354,23.581104521756494,19.706852845691685,55.0
355,27.885341038135447,5.569780998311817,55.0
356,16.396118091785066,7.605552203126494,55.0
357,20.687424834596015,2.1030702816348574,55.0
358,26.834066995250236,-5.054106078535206,55.0
359,34.21294740365112,-0.33811471876550847,55.0
360,22.84218707835009,1.2063992482385073,55.0
361,24.060479322417095,6.924013962957922,55.0
362,31.151106215026253,3.9020411053917705,55.0
363,31.270045323977296,10.4633229044392,55.0
364,31.577405916516494,4.930073522540552,55.0
365,24.199866293359328,24.483927848431115,55.0
366,26.20825672848251,15.845457440785571,55.0
367,18.270870057747214,3.1735980553845122,55.0
368,28.399418159723638,2.3931166944044984,55.0
369,21.41020010425276,16.226499445974586,55.0
370,27.306944818271855,10.127417055572039,55.0
371,20.37875273721952,11.502220847127127,55.0
372,27.363502144558566,22.212415812556763,55.0
373,27.184364103247304,7.938484209186559,55.0
374,29.36590752873243,14.63024290911665,55.0
375,23.08609015097869,6.784909197629497,55.0
376,29.509654259285046,-2.2083863206643723,55.0
377,33.30172956781951,3.934388096331068,55.0
378,26.230913475624156,15.239135932568296,55.0
379,27.615380470714506,16.847251893565918,55.0
380,22.61773784785324,17.573700109353368,55.0
381,21.240696230206748,26.11655229175951,55.0
382,18.73507709060307,9.265304468295023,55.0
383,24.45309046488943,21.674153053702014,55.0
384,29.875244994687463,16.757412784259632,55.0
385,25.790258406004828,7.193364753434075,55.0
386,36.3149403051084,22.905749019579098,55.0
387,32.355066260351336,3.758753402369061,55.0
388,18.364517948442213,2.0024391993503468,55.0
389,19.27961493189884,-7.835310818905111,55.0
390,17.8680191707112,8.35072771842745,55.0
391,27.08681939925223,-1.376920504224378,55.0
392,30.154161345676144,19.01185916483645,55.0
393,23.925743550995804,14.915198807867046,55.0
394,19.328357220055263,22.45129528574145,55.0
395,20.85745336889127,3.3209262388404683,55.0
396,27.780625279474698,4.033189381827195,55.0
397,15.977920003507666,6.462259778190306,55.0
398,20.597066194948905,4.196673920723299,55.0
399,25.640086995660134,10.013035008925957,55.0
