unit_id,ConversionEfficiency
177,17.966000676593964
178,15.884528814953299
179,26.91023883113362
180,26.1335228190621
181,9.35989162675068
182,26.691810218258336
183,8.207217866454688
184,1.8176265337693547
185,15.707158996359421
186,29.375496081504796
187,16.404775765388948
188,23.973604317538236
189,26.02593002670312
190,15.914689727479587
191,32.00535130017232
192,-0.20247703378874826
193,27.669020586046543
194,29.973108222836785
195,12.729561629204364
196,28.044876809273976
197,16.76427584214276
198,12.541070199576072
199,17.414795770511816
200,1.9581061180059307
201,21.672224075114617
202,26.36066448564746
203,23.017228211941212
204,34.7282965799736
205,29.567465778311025
206,23.330347301486317
207,16.454984120463667
208,21.837662564820192
209,-6.098018179640563
210,13.467638935369324
211,24.45882751417932
212,17.737237201013617
213,25.88740152123498
214,29.75684867953046
215,10.441471127404597
216,17.035227179006334
217,30.14456092632129
218,19.68044228725827
219,10.930998714014908
220,22.245403839173683
221,30.58404153080265
222,11.632938725454697
223,23.164476745264682
224,-2.684987496575504
225,16.04221498228056
226,20.290731785964283
227,17.431237981359605
228,18.470574086807762
229,28.370090248943548
230,6.129816918942724
231,17.29700954535397
232,22.68905470175075
233,22.107282124123625
234,-0.9664501402248128
235,20.323525544445584
236,19.838274952008327
237,19.200912214815173
238,16.622232770015987
239,14.703470816817921
240,20.443550096748254
241,19.191673090221215
242,-15.189428912533819
243,-8.639596649973356
244,23.458982619220745
245,13.893649119421084
246,11.360149186066998
247,9.957783061262276
248,28.529233638973363
249,20.398066858261075
250,34.963969810281746
251,22.884791677783078
252,19.596168303616455
253,29.32503794964055
254,16.765691336040273
255,25.9150529511628
256,10.858017795639995
257,10.917566268243206
258,22.92489240198409
259,22.34904512958531
260,15.881391076478971
261,18.734092318054913
262,17.954355257975692
263,-0.09038648998479593
264,20.856587941102987
265,17.032440781234534
266,17.414457898991127
267,22.48327004292036
268,20.426144422740048
269,18.446862382982584
270,20.390081186831587
271,21.244230973147324
272,20.612743919528697
273,19.288834381563785
274,21.77615806668636
275,18.72744894278898
276,13.182881943854907
277,26.523437264632935
278,23.408437161181258
279,27.54640072403602
280,22.32116066641484
281,22.777548921852432
282,-15.606053795557582
283,12.109192845246639
284,17.448158463503454
285,24.3478704568186
286,22.48434531569361
287,12.018744076499349
288,19.264512010029115
289,27.771277792523716
290,22.207155479623385
291,31.020282138517974
292,17.309393956347034
293,21.426237818721845
294,11.14358302775181
295,21.18482521453896
296,20.94107286592239
297,3.159612241557812
298,19.360148856430737
299,-4.24600968511423
300,13.638658714914868
301,18.762746105670374
302,28.67039972722219
303,13.29072316174491
304,29.578627095950186
305,9.915433516259652
306,23.040118936628037
307,18.530630477498818
308,17.535729499620345
309,24.72745197815488
310,27.854500026823686
311,20.04248192808881
312,14.664685872448498
313,0.46977916112886975
314,2.256581218994972
315,7.885906645634444
316,21.568486917427844
317,8.20824160945224
318,31.08703290684983
319,21.239822196256952
320,22.102864537406397
321,13.280367483107936
322,19.90211295538039
323,9.568158179269329
324,13.01469579425547
325,20.38219818634993
326,31.888304063248363
327,27.76159015274602
328,14.38389642792966
329,27.01863028767689
330,3.874109329366857
331,15.186990912695048
332,19.457394134288453
333,20.10894853541254
334,13.118382119767427
335,11.858407298739015
336,14.041254350743927
337,17.754464248809228
338,-2.510361546210153
339,17.560168968578143
340,19.03869657348459
341,20.471445710417555
342,19.413124820277048
343,17.20200820702241
344,16.561451927652964
345,23.514605065833994
346,13.417816697270197
347,21.16523125820136
348,30.87726467240398
349,25.051323449214998
350,9.381596109342638
351,16.66671703263821
352,23.755848511187864
353,12.09558825654537
354,20.37707313769088
355,23.18630646924148
356,21.86340813945359
357,18.14111544125431
358,27.301174115869074
359,16.425347754537416
360,-6.838840706729792
361,10.723840691712947
362,30.43041051043506
363,13.402000204036932
364,23.294480411981457
365,26.4869294463833
366,18.614540587625637
367,29.180572180930646
368,10.338566815317321
369,21.74493520567238
370,21.391209690181977
371,25.27376179696698
372,16.10541201841406
373,10.620652437161914
374,-8.72341371360646
375,24.43851757573247
376,21.153708079352846
377,28.8141630069886
378,29.8074172824097
379,20.423903094306738
380,29.03720360435995
381,22.252618240432366
382,22.753638469848035
383,20.363355983153774
384,22.595354909288712
385,20.943230640995566
386,27.665658084070003
387,23.15150771031774
388,22.973292702283253
389,20.720596755663955
390,21.66514489444835
391,26.841369224558214
392,16.242707372130827
393,23.189077439211015
394,11.961443656840459
395,21.091984643707907
396,22.64973834813799
397,22.686227255095318
398,8.282514584863552
399,21.0278157389747
