unit_id,ConversionEfficiency,EffluentByproduct,do_GuardBedAdsorbent
65,28.455684706829068,11.431745606296566,50.0
66,19.760294309581504,0.4108394834671163,50.0
67,16.331751465035026,30.123921133884473,50.0
68,20.720708165638538,15.350010753038509,50.0
69,28.775400790210963,11.285180830190672,50.0
70,25.622250739050813,5.459359338831651,50.0
71,35.27387942223654,15.581229369004387,50.0
72,29.457460709629274,16.16985413094817,50.0
73,25.88812864277361,11.304962570700964,50.0
74,24.77818321027777,14.628951455623895,50.0
75,26.172492354031323,8.324546619343515,50.0
76,26.855378758285738,-3.241569630428696,50.0
77,28.940352486095062,4.24751558793667,50.0
78,27.78339981310654,17.896688419417263,50.0
79,28.40896593187259,0.45722632403909813,50.0
80,10.907001281274955,-1.9737396709825958,50.0
81,27.050343404957413,-1.6213722451516297,50.0
82,25.95984165643015,11.395412922846294,50.0
83,27.2814104501365,7.351000704761663,50.0
84,23.19779067317087,9.847917513220745,50.0
85,31.417547157955465,9.1184176557389,50.0
86,19.5939012257819,14.946699063135942,50.0
87,30.261548287005485,10.446989543156704,50.0
88,25.634499399990396,3.4720825189919555,50.0
89,23.23534257943636,5.592627397083044,50.0
90,17.715032877050053,5.770420032000368,50.0
91,26.19743977565112,-4.670560489218376,50.0
92,29.967985105980006,6.553480730056808,50.0
93,15.33783174731181,1.3438303315167595,50.0
94,31.579955001515557,15.052510002572195,50.0
95,27.107359828255813,17.54582756188596,50.0
96,20.67229150179999,18.82515231884279,50.0
97,24.07270326205116,6.465177088278422,50.0
98,26.270466915998057,6.896737160968095,50.0
99,33.05109052096767,15.312580136560396,50.0
100,29.49194754551163,11.05499281423802,50.0
101,22.619451011569478,6.198211379745079,50.0
102,32.12506192096622,5.804406521908838,50.0
103,20.95016100759439,21.141213622617748,50.0
104,20.68890332677664,9.669053266055313,50.0
105,23.76711778951697,21.65116945575069,50.0
106,12.058999081987253,9.20926481841055,50.0
107,34.17429320715352,14.892056612007014,50.0
108,24.793019462002142,9.38661685235044,50.0
109,27.42289335297245,1.7942832531316393,50.0
110,26.526133706255184,0.9662478513476387,50.0
111,23.208193622453063,6.840810511548405,50.0
112,32.69096633576288,10.084283472734175,50.0
113,32.11907598814285,14.078113827193334,50.0
114,20.603057400388444,7.541010397154032,50.0
115,23.924492639026763,2.2451826200853295,50.0
116,30.6685397875025,9.820404888467804,50.0
117,21.774237416567296,13.210791424860542,50.0
118,28.490914952695448,2.4935581238030258,50.0
119,20.335288745272585,5.137920553265672,50.0
120,23.797683090809414,13.672999468001867,50.0
121,27.62825900288537,10.196002891551704,50.0
122,28.09275749105322,16.280621830536635,50.0
123,20.81198828420753,26.565853553950735,50.0
124,22.971817937581626,2.1672116642171337,50.0
125,32.63586896789024,10.04268092209164,50.0
126,31.48640361238244,12.698180794099828,50.0
127,27.322566908329247,12.842977921692976,50.0
128,23.6128126127295,24.95692402244881,50.0
129,34.088577152148176,24.46429825705293,50.0
130,36.24273920273926,22.24132263045495,50.0
131,23.4655977821645,3.939392993115254,50.0
132,19.663401320490586,23.465159437007443,50.0
133,25.310815511037216,8.235388717828611,50.0
134,32.24699278942381,6.337015717126929,50.0
135,29.512844279319527,31.63107598037244,50.0
136,23.18366166969928,10.423268516183793,50.0
137,29.787980356543905,5.240083714721089,50.0
138,31.841174649681186,15.476288112288401,50.0
139,32.35013958491051,8.88627629399184,50.0
140,22.223766551466348,15.165193319521915,50.0
141,27.965463954038437,8.582037363741941,50.0
142,19.29247041530704,23.687447250818188,50.0
143,17.34818500386184,4.992869645960991,50.0
144,30.745061162717676,-5.455604623424554,50.0
145,26.96526240261786,25.757529557455477,50.0
146,17.738601154679618,8.346258868778882,50.0
147,25.958448875256295,14.28671298997558,50.0
148,34.93728640361392,18.455332118679046,50.0
149,23.344643521455946,-0.30238080613473706,50.0
150,26.2262122909705,14.50482834181198,50.0
151,19.709057523561025,9.917068611621401,50.0
152,24.43254085303983,-0.7091199147545009,50.0
153,30.176604780546935,13.679426664268968,50.0
154,25.279011215420102,10.031829503006808,50.0
155,16.496900370545582,8.231065440845647,50.0
156,31.734274736371134,7.819772963945294,50.0
157,23.987784035344237,0.8304290957495066,50.0
158,25.276748638819555,7.557091170789615,50.0
159,27.868186903512843,14.564143880451342,50.0
160,25.777338274060128,20.17871562723166,50.0
161,28.86732380033251,20.132213785765067,50.0
162,28.653402360863208,3.3544011582510675,50.0
163,22.374885250374266,13.507029018572029,50.0
164,23.856328669668585,16.249577410266248,50.0
165,29.82760832083482,20.588217704141144,50.0
166,31.568530854532966,6.853490316360623,50.0
167,23.69666193945178,20.89821795364511,50.0
168,29.166283868336976,24.634854544260183,50.0
169,29.45679409801299,1.1741631835686022,50.0
170,21.123819071295987,20.09388549036506,50.0
171,19.0423553396811,-3.8705114516563537,50.0
172,23.58953992785517,17.983470310245444,50.0
173,21.411205653264904,12.536602500617652,50.0
174,19.47770954619095,7.822312170036436,50.0
175,23.922677237597313,3.4946063072797138,50.0
176,24.92496089210727,-9.57456600677762,50.0
177,21.869366731812182,12.370414505539333,50.0
178,30.113147366039307,-4.162917316637312,50.0
179,30.052258211318442,6.978571660691902,50.0
180,14.283972624525937,14.359077778039717,50.0
181,17.834713854700198,10.263179637710834,50.0
182,31.740980499419038,15.808813221136026,50.0
183,23.37334100210462,0.7296292220028207,50.0
184,25.87447368051521,11.34561553039821,50.0
185,25.242566607788405,8.901983687759852,50.0
186,29.254799856920407,-0.20966787466160142,50.0
187,21.450561412558297,8.21635457372038,50.0
188,28.71743864982563,-5.824777728883671,50.0
189,21.67076905252329,3.7790258635376226,50.0
190,19.602657696965384,28.31198998411939,50.0
191,23.770522848309938,17.119382901316065,50.0
192,26.31039841892453,18.574632972815955,50.0
193,26.787741958977623,13.674896183807245,50.0
194,19.57431808537585,13.416647310315648,50.0
195,22.484118710143967,-4.814535290583503,50.0
196,25.12969811169098,9.555497314999334,50.0
197,21.60999655032172,8.66429181148422,50.0
198,21.494542764792165,16.519621970850558,50.0
199,14.88997428104666,6.454999846795176,50.0
200,20.99418709990941,26.41605131749302,50.0
201,10.974041431974397,21.806036742094854,50.0
202,27.29815947178822,15.952355787335192,50.0
203,27.587521909980207,-2.1807241403153004,50.0
204,27.185666686184764,-0.9483766701009646,50.0
205,29.711069803069485,23.01867748310284,50.0
206,25.675874754148893,20.26197264858592,50.0
207,22.702868542644918,1.0589453792470511,50.0
208,28.585430393226527,10.956590864064932,50.0
209,33.724070946159834,11.376781483517176,50.0
210,27.55867710243325,6.9523446422859285,50.0
211,24.87810135770816,11.14227567480313,50.0
212,24.83131797905896,1.114000583431526,50.0
213,31.88427452762629,15.832793524645595,50.0
214,25.84835832363725,9.968360974251647,50.0
215,20.900351596344144,-1.746271887032158,50.0
216,27.63086767345009,16.247087492120656,50.0
217,27.967150176399244,23.594760189328454,50.0
218,23.102326064834212,12.183966205119624,50.0
219,29.534532491177043,12.095759638668788,50.0
220,25.024460317723292,13.181375911182348,50.0
221,29.72644009967887,-1.1781882880590917,50.0
222,22.08731132179166,6.131524700703848,50.0
223,35.12906114390761,21.985047608634915,50.0
224,22.931019458909187,0.7192696654583557,50.0
225,26.08283956913034,4.328077505973855,50.0
226,31.18270921345612,19.154105538088277,50.0
227,34.12469184909228,3.74011040669562,50.0
228,36.67254340737732,-0.23800289484769444,50.0
229,31.54902805759123,6.831577733346007,50.0
230,24.538690026664632,13.930603893937157,50.0
231,22.448805637765638,3.2262092154899413,50.0
232,17.760708146047694,7.374935896860329,50.0
233,23.54792389015321,27.807137740545066,50.0
234,29.152614543421866,-1.1551551652261711,50.0
235,24.15227386119186,10.837559605746607,50.0
236,21.49464755907955,7.276193455193549,50.0
237,16.627045475995754,9.886651401775023,50.0
238,25.900434894515406,7.869283982653267,50.0
239,27.523797808598026,8.68575099821683,50.0
240,23.612406370720105,10.073487316021431,50.0
241,18.00303223191392,8.467440273250077,50.0
242,29.310357089561364,4.074672347712121,50.0
243,22.486883241312636,5.577667823412402,50.0
244,19.379585142396152,-7.282188755776236,50.0
245,28.717546423363768,22.883548360535563,50.0
246,17.38407071060696,7.325369871310731,50.0
247,26.15955478554735,7.21304838438626,50.0
248,28.107946410189207,17.51394502691275,50.0
249,13.405441516712713,5.416140333172455,50.0
250,24.854602766456466,16.061892579902405,50.0
251,24.583961170328852,1.1601085413622254,50.0
252,27.691950038928816,12.927723887453542,50.0
253,24.476922685864523,16.73989669671316,50.0
254,26.21585401050644,6.4845494104105885,50.0
255,21.949285412261816,-4.4011364596127205,50.0
256,25.36808027446365,-5.201782671641027,50.0
257,24.839931661236932,-0.8832667301256318,50.0
258,23.973900342115343,4.052881975691835,50.0
259,25.62845378100951,1.1299147143888773,50.0
260,16.201517983973574,7.960216950492956,50.0
261,19.243344952416823,13.836596558853753,50.0
262,25.621895797772268,3.1532481015134453,50.0
263,23.081666864398155,19.355215370459582,50.0
264,24.65299187475035,7.913752488047208,50.0
265,20.970436279003636,23.311912344193072,50.0
266,28.495325256174457,14.739664707852214,50.0
267,21.740902938885053,20.05265963910328,50.0
268,30.882811099213427,2.2561300302912866,50.0
269,18.570347908874126,3.4953004907066676,50.0
270,31.390908274095757,3.520851003180125,50.0
271,19.00108881338093,10.03362557329843,50.0
272,25.330639045453474,11.014200264026455,50.0
273,19.6094498272574,3.8117971277490215,50.0
274,28.21146457964931,7.847833412858622,50.0
275,22.54607873758253,22.023307558733592,50.0
276,17.196749173668206,-8.406698170318814,50.0
277,21.65582419735593,-0.5225873875087252,50.0
278,23.257960874024757,11.96939615354928,50.0
279,23.728347944797815,8.411026673009745,50.0
280,22.202959101863023,-2.5657293984630005,50.0
281,30.032258952393327,3.7870189745772143,50.0
282,17.767678424874735,4.210673090336987,50.0
283,27.30199519433452,15.614082284251838,50.0
284,22.50028949779973,7.553283383554498,50.0
285,32.386885961925174,11.510534733866029,50.0
286,24.200012791862438,12.218115775832963,50.0
287,21.531343112626594,6.45081306826564,50.0
288,23.665967958821664,13.720030988893315,50.0
289,21.532166939838607,13.556244690461419,50.0
290,22.907932324550714,17.295381107675723,50.0
291,26.007991655528713,5.580319962805551,50.0
292,23.25573833941445,10.328841327865119,50.0
293,25.036927219569392,13.688438540323713,50.0
294,30.753218071859337,2.0808792959592637,50.0
295,24.83434711779489,15.843761479802442,50.0
296,19.06479022664612,5.251600781801121,50.0
297,22.99354068826718,18.79896949864795,50.0
298,25.651556801274992,19.129923356468815,50.0
299,29.419137813589945,7.482049100401617,50.0
300,32.89309184474943,26.007922412169385,50.0
301,27.583032473505327,13.709901619319377,50.0
302,19.532282083038737,29.82524879476044,50.0
303,24.55290559051296,3.6977334047184627,50.0
304,28.155567614703738,15.67288136665076,50.0
305,28.57761747350487,12.513656003611295,50.0
306,26.061158308329798,13.687951309150542,50.0
307,23.421636825254,6.771838138439229,50.0
308,24.91714367418347,8.944521875077477,50.0
309,20.70485151514899,7.060558513211494,50.0
310,28.292626504916303,2.305475771834219,50.0
311,23.92438339920337,10.491238576684635,50.0
312,21.7771696115981,3.672047049188355,50.0
313,26.300349083088786,26.194930710848027,50.0
314,27.822932573780534,6.28506120277398,50.0
315,31.980409870410035,1.0098965409783354,50.0
316,30.796535037507006,10.892094552264549,50.0
317,33.234850003313326,12.234429846136978,50.0
318,23.25163604864474,18.476186162325977,50.0
319,24.117607381887023,5.3433806139104325,50.0
320,25.74991711793733,-0.2650048849981985,50.0
321,24.271304613305137,4.863154489111742,50.0
322,22.840694719397057,11.434089913688274,50.0
323,27.34999111498034,16.143784298137707,50.0
324,29.954140630574976,-0.23194098229310534,50.0
325,33.416249562961276,1.2605441314854477,50.0
326,21.308561579223365,-0.7134500126108296,50.0
327,28.886153823945676,24.211049566652022,50.0
328,22.976231591083174,14.654592971149256,50.0
329,17.918630961502235,7.151886071669668,50.0
330,28.407599320649243,6.896523805725321,50.0
331,17.55981583558148,12.073359292698717,50.0
332,25.62652040581007,5.053697610627171,50.0
333,33.33337661325224,14.652602453080075,50.0
334,17.8705133039473,12.575618876578481,50.0
335,27.43446660584619,11.039580216839935,50.0
336,35.18390181332256,24.347870109478052,50.0
337,26.163659792268525,14.685616582477742,50.0
338,19.531348679028547,12.728492702925328,50.0
339,26.19514038390525,8.467213090434656,50.0
340,27.692782588847084,10.179991842307253,50.0
341,23.03452119594049,-2.0842709741717655,50.0
342,20.071476008712303,13.7216275640959,50.0
343,27.513597147230836,10.403502195216769,50.0
344,19.809029045862857,16.062389330662768,50.0
345,23.773327740659774,18.14414699834264,50.0
346,25.35757879166152,22.033623943186786,50.0
347,21.376676172774292,1.7334740586817405,50.0
348,23.881657343237137,4.738111002363672,50.0
349,34.37293174117241,5.880715173097217,50.0
350,17.808101329155843,18.839723811080074,50.0
351,24.455702179003325,18.33698224358065,50.0
352,26.254527763293986,23.0990403819034,50.0
353,26.6073183569596,15.1651699233811,50.0
354,23.464198648934893,7.776598967468617,50.0
355,25.581391673039416,12.068121127890338,50.0
356,23.07600173763887,15.297641652165883,50.0
357,16.92007959098609,23.85344153889065,50.0
358,29.204191616731183,6.262281428028272,50.0
359,27.213786330300195,13.76207460047512,50.0
360,24.253031618713784,18.53425966887083,50.0
361,24.73081270309535,7.145253741376974,50.0
362,30.6790716818036,18.409933110230938,50.0
363,28.29942568708596,5.670178777219043,50.0
364,33.077232348570575,5.5290481348422,50.0
365,33.319250042161805,6.803822398634427,50.0
366,27.800078268232408,1.7171479486221877,50.0
367,28.546534708837914,8.875426927921412,50.0
368,25.29238436182122,6.218914023763267,50.0
369,28.77604666020303,11.813026708145088,50.0
370,28.602281948143286,15.587556155642142,50.0
371,24.11589201124927,16.490256685510253,50.0
372,25.2178399232591,19.56043673287514,50.0
373,24.292133675935787,14.511608983014469,50.0
374,27.05754806882625,9.221259975885932,50.0
375,27.370579540890205,9.247054209007194,50.0
376,34.9812731766504,11.696903984102496,50.0
377,30.059920351985113,25.920400435627407,50.0
378,25.980370546348844,1.4326616423317864,50.0
379,23.674492331318124,20.64504297593509,50.0
380,27.122122895434153,9.087456727325858,50.0
381,26.224789610636776,15.879323359525431,50.0
382,29.599047640737723,17.40864300900681,50.0
383,23.49081607641348,16.655474029118057,50.0
384,27.542528698503283,-6.539719399554308,50.0
385,26.68016581805404,2.920587413401627,50.0
386,25.678391466501253,24.988269570158657,50.0
387,18.917004313570555,-3.5663528803888838,50.0
388,21.38115670678114,4.413955095640187,50.0
389,26.880655663719384,15.536505082555156,50.0
390,21.11230139897218,-12.58364380778441,50.0
391,20.390741393152975,22.67851574044103,50.0
392,31.176389786965093,13.300318772688259,50.0
393,27.137294897806974,7.992610286395886,50.0
394,21.007844818842134,8.117299097999716,50.0
395,26.795759186323433,15.595133050193997,50.0
396,20.794973184298897,6.5223443923826405,50.0
397,25.312591375294172,10.265192440507438,50.0
398,26.460744892156715,20.996872101953556,50.0
399,30.72990654439654,4.270252611563016,50.0
