unit_id,CropYield,TissueNutrientAssay,CanopyTemp,do_FertigationRate
92,22.82137417401829,27.3286244087398,74.68182208520899,50.0
93,-16.09517398960857,48.95403607488904,76.57532616968649,50.0
94,-16.42945051137814,57.052704533440156,74.1599505004965,50.0
95,-16.928983741865117,69.0312702310037,90.36879885616432,50.0
96,-5.392882086902997,49.19840839504644,85.76050391738578,50.0
97,-25.67979142429261,75.6073893026707,74.89838016125692,50.0
98,-15.798102007364587,60.746620144830445,81.17217582823736,50.0
99,-11.633695323591812,60.46319468592067,84.62184676151314,50.0
100,2.8299796689075345,40.68488945574682,84.67010461451262,50.0
101,-25.571710409526407,42.775651099662305,51.07339788603916,50.0
102,-16.554942938787143,42.36310399400169,57.25836806284734,50.0
103,10.173337962651592,12.574636865899404,74.2691494972431,50.0
104,8.310238502861583,33.90919657484284,71.30726945784582,50.0
105,-3.3245742598176573,23.53001805481813,68.71417704277626,50.0
106,6.0673541617053015,21.191960844363017,77.59609327043017,50.0
107,-10.910517313275372,40.4181236466487,70.65632827751912,50.0
108,-17.548164172041616,51.99991907309051,60.65933627100067,50.0
109,-22.030140151917696,64.96490846140003,70.0732700978213,50.0
110,-18.540361528204468,76.9505145666221,75.15914383940842,50.0
111,-10.914928633232774,63.93083797225031,83.74565325787685,50.0
112,-35.34394104961138,56.17157520442972,64.3008697314389,50.0
113,-9.627300636768405,42.17786550454839,83.83657335672702,50.0
114,-14.86795933487192,69.71012065129791,72.83809530584884,50.0
115,-19.193447394336495,61.292992102753026,77.09183376922128,50.0
116,-16.165660728582143,60.4667060212257,75.9404467059957,50.0
117,-7.303386888107715,82.80940303956791,80.87967438567833,50.0
118,-28.11391150294299,43.929172110400756,61.13688611195849,50.0
119,-17.992138114655567,49.39214611736169,66.40470755962873,50.0
120,22.83586975731191,12.79247803083433,64.26805864803872,50.0
121,-23.74593916963764,47.947323280306534,62.27210007342511,50.0
122,1.9673128178508303,86.82469662086768,88.58066804280635,50.0
123,-11.129224812084692,43.94351009166762,77.82343515642152,50.0
124,-16.349659635938735,37.028813809704985,73.84151611771273,50.0
125,-6.574859569660143,56.22026981727823,105.48663835621569,50.0
126,-17.448904201134848,50.49229594955093,60.604553977270655,50.0
127,-20.168340480111603,55.80543249601338,72.94284481344513,50.0
128,-13.440431769806622,33.072825437317945,72.12558419455164,50.0
129,-27.082758144164444,36.647020116891674,71.49722997611131,50.0
130,-12.133792009947584,63.2122451746361,80.33761910061028,50.0
131,-11.322649454507381,40.66379183519442,82.95853807313236,50.0
132,-8.184469650691266,65.69941529479354,73.47779834312134,50.0
133,-3.4488129497261486,53.710953637819195,80.65382953266574,50.0
134,-15.949935258120203,83.4935125507478,69.1273687077814,50.0
135,14.978707780040764,39.649138503712095,94.54328650696822,50.0
136,-1.434414857956332,14.382675058332886,86.91846832568001,50.0
137,-16.146243636321913,49.08889134611946,77.7019137618466,50.0
138,-23.064374032034554,68.40394483191768,67.25829668468114,50.0
139,-27.529844303554306,63.00495630222904,59.49765200721387,50.0
140,-15.571357728306257,53.94428532309523,75.13017412517823,50.0
141,-8.223134357109794,36.58200444419447,82.66876956299615,50.0
142,-2.0657304236857748,16.803005720126365,61.26673138033938,50.0
143,-20.97185563422402,70.98320944264032,72.39989431507516,50.0
144,-25.59335990211136,36.6317553178737,73.39209385924057,50.0
145,-22.272905221090046,72.4309529109558,69.79094601130143,50.0
146,-19.215231044644,31.0785685141832,73.78312428084365,50.0
147,5.123489219558209,44.911850538894,105.36544933694897,50.0
148,5.2928925979206465,14.939308705803825,81.8208998314385,50.0
149,-7.881495167253522,51.306271218564724,72.46709464474417,50.0
150,-18.484022288111976,55.86293528982074,80.4676002918282,50.0
151,-9.110737266805357,57.955678687380605,89.43753941508874,50.0
152,-15.997514384804656,40.242176418300645,78.21165585936977,50.0
153,-16.642681371742395,25.67629815778006,85.92653480017,50.0
154,-12.943640307619763,29.738485955585702,60.05241273655038,50.0
155,-22.07580690466788,53.457950104359796,61.05767367838069,50.0
156,7.824455406554815,20.09224793548336,95.597853970193,50.0
157,-4.540530771263788,55.81899921523948,87.14966817063822,50.0
158,-26.757423878425726,49.58773228570314,66.31827401096905,50.0
159,-20.633308390438565,47.23852035922423,70.34474080689728,50.0
160,-21.60840451191577,50.876503231675514,78.58883817611841,50.0
161,-15.025272558831428,66.3198909581249,80.02852883832486,50.0
162,-10.657041300091919,68.12885136337506,71.63461807616768,50.0
163,-11.781334483962512,49.9808914672193,69.77601910643348,50.0
164,-14.083567452845708,53.002928398073315,83.14114476302345,50.0
165,-27.58509509832581,44.90685253824736,68.67710268066512,50.0
166,-22.103883886637146,34.465106035211136,60.21396562153781,50.0
167,-9.861616693201276,37.40337016775441,78.95713162086126,50.0
168,-25.159303257376152,47.032094222366524,60.82153667335238,50.0
169,-16.28133829980334,67.24132505647235,86.52151184084099,50.0
170,1.758056354852969,62.36556524432751,92.91350921822094,50.0
171,-3.713732263610352,41.84063393574028,86.66354321318187,50.0
172,-5.390509469183609,56.10208229744684,88.2989149704002,50.0
173,-17.987780699551084,47.677934087252595,78.92712952132952,50.0
174,1.8772985146745387,42.45236876880803,65.70849805159438,50.0
175,-17.602130900026633,33.19065348463178,49.33221671724776,50.0
176,-19.696266520634317,67.540574720614,77.32440373625208,50.0
177,-5.740143523043823,67.05105768513309,87.29230487843083,50.0
178,-30.419698570639245,50.81540878494352,60.62105786961909,50.0
179,-3.5458533603492315,34.4782997562163,84.2294723572249,50.0
180,-33.34425209497932,51.11044391800749,56.97505289864193,50.0
181,-27.438451387576762,71.29648911157796,62.086225653762426,50.0
182,-29.256059574930124,69.158733775577,67.19354204473956,50.0
183,-5.139447865035449,49.18068224167375,78.84294251816344,50.0
184,-16.143114963679025,62.74302950794228,54.46320319632515,50.0
185,-9.174851731033339,22.168904413006143,57.16983180838633,50.0
186,-17.539228218737936,58.3740804220306,72.44304532807766,50.0
187,-16.19119712092892,70.34094401906687,87.55950988945288,50.0
188,-24.302223194868755,40.50328363281183,69.82715836276842,50.0
189,-15.75075185147113,59.02704664770948,76.70441315133968,50.0
190,-1.115213225254931,46.17269363980931,99.77361827732818,50.0
191,15.475675235066921,26.784994901900145,76.54858789833868,50.0
192,15.036578253186386,31.58536092084777,83.66938244317464,50.0
193,-15.285385218664054,28.850873863730126,67.38885046228593,50.0
194,-15.733265444598466,54.383846896152484,85.71771474047291,50.0
195,-29.17775315604236,46.671415739009575,63.33033399997338,50.0
196,-12.63848386373432,56.99319293369738,81.6863574999349,50.0
197,-14.092140330615903,44.593813956796176,76.8673460824441,50.0
198,-31.113784660537174,39.26659554923887,50.007424457337834,50.0
199,-7.496101371992795,44.247309239044206,82.22891908658687,50.0
200,2.3608922918915285,62.90771923718209,83.66282066054534,50.0
201,-17.908867189174906,37.4857977702233,71.3627518773561,50.0
202,-25.605260526620718,49.57573342787194,68.44763924872876,50.0
203,-11.41438496002999,28.125435877796203,77.51641367002016,50.0
204,-20.195535515532733,9.922170429737875,58.50491559522274,50.0
205,-16.526140259598677,54.57748936399252,82.22442456023487,50.0
206,-15.684505129410343,48.68270377905086,78.79165368304912,50.0
207,-28.68191603633746,51.166976302500544,58.7429509914018,50.0
208,-27.646127759930152,50.59467755757975,65.43917149235786,50.0
209,-18.552815893019552,47.673804546512905,77.51271470862731,50.0
210,-20.431314878823706,59.36375534166271,72.57011393537397,50.0
211,0.3349676700640254,44.96774274956385,96.90810914420378,50.0
212,-12.657715378474188,37.70487397082372,82.93075849361567,50.0
213,-22.223844975040258,30.05464582691603,65.61742705744429,50.0
214,-24.391997026331936,59.14499792127691,68.59247994750139,50.0
215,-11.415772256408054,60.20256583352277,93.08143045866588,50.0
216,-6.994469001186315,20.893476181351524,81.05414556284688,50.0
217,-0.6951325362250276,27.84041911201797,91.01918317204589,50.0
218,0.1911893305311434,15.67987164352953,78.40314427131611,50.0
219,-8.194686187660201,45.186706665843595,61.634285664925926,50.0
220,-20.8075177794326,32.62838633604986,55.1134714555478,50.0
221,-17.415407087302203,74.25945925769089,84.53848586915025,50.0
222,-7.451788723097706,18.38512423437735,73.01704239956729,50.0
223,-9.481084467393716,63.88310608034707,90.9277866951489,50.0
224,-16.223575353572777,38.93327638972495,63.7906227500428,50.0
225,-32.212830691307495,56.47220281034225,54.235255986231685,50.0
226,-24.044707640532266,92.75736315255392,72.95973899813835,50.0
227,-26.304739559944352,34.4012765381123,55.35080142075296,50.0
228,-5.412112802655576,71.6445018749028,96.83619323935358,50.0
229,-27.739909948631645,38.88592329362328,59.47571396343484,50.0
230,5.690264929188853,50.253398957993724,101.42115187921038,50.0
231,-16.50057791691804,43.20677904221351,72.45172121191706,50.0
232,-3.4954414356475523,61.26235508192259,91.57278960881271,50.0
233,-13.133228057993321,48.626711454342896,86.54172652367109,50.0
234,-12.988769592572293,11.648275722577488,77.31218328192189,50.0
235,0.19511152339204485,56.710226304042095,98.82709187315345,50.0
236,-31.82215673363715,75.00754800101691,69.80116206692934,50.0
237,-11.258262842366227,49.01055101388014,63.644628847537795,50.0
238,-17.04683286964819,27.51238963251266,70.72225374351882,50.0
239,-1.7039408319654625,62.579811760370674,94.27514791050767,50.0
240,-13.235692793366947,63.46614043435814,88.70605367779523,50.0
241,-23.779487697545896,62.59102274672222,56.86064942021389,50.0
242,-23.760026685560536,30.297283464628823,78.41190357667428,50.0
243,-24.67935276444615,52.205084658096304,67.69846748786146,50.0
244,-17.282651775906885,14.711253922586579,74.00944159675086,50.0
245,-27.82392537618969,49.81534345739432,65.8808034250918,50.0
246,-7.442970596934375,63.79519534173688,80.41323706774448,50.0
247,5.853570248021941,40.37085301719991,87.64238633864903,50.0
248,-18.029625632707063,58.9465261878437,79.57189844193447,50.0
249,-9.18135001238095,49.44849695814676,78.02064382060668,50.0
250,-22.806975037684794,43.209917852251635,61.46739565046204,50.0
251,-11.612318018065997,71.47340073857708,91.00867464452007,50.0
252,-28.46367461353781,64.19082635682234,68.54521924547898,50.0
253,-3.2347477405488334,76.45781326367639,87.50480818232009,50.0
254,26.711279338300706,27.96459391672448,86.90237137474202,50.0
255,-10.093182420831212,25.34696781512109,78.06792072923174,50.0
256,-21.18366820313645,62.509352384143774,84.06686467894855,50.0
257,-16.092305178198504,49.41278495697728,70.87560463699258,50.0
258,-6.976500901362469,70.70569546785623,95.62328913748418,50.0
259,28.277501304316054,30.538934058681804,68.45510780519284,50.0
260,4.159269696623028,35.88752538221528,92.91497929410323,50.0
261,-20.9613127015177,42.4073552307048,75.82437270643227,50.0
262,10.340112077992716,22.953056139156363,79.80280118810299,50.0
263,-6.014186733760345,57.12738884660713,88.02464143043699,50.0
264,-11.197039722707714,75.9059924194137,76.55409936575514,50.0
265,-13.68266350824894,45.84185629438001,66.67393249140784,50.0
266,-28.749981581147395,49.12877981115842,57.79456195843701,50.0
267,-16.539051009944306,37.593590648749625,51.119530524756456,50.0
268,-17.352331371560506,37.18216769580185,74.473021995008,50.0
269,-19.703055870121617,96.3106560687554,98.5134763140032,50.0
270,-22.876708626936413,25.96307905251848,70.34314264680589,50.0
271,4.11456213255496,31.905051245195498,62.79529796926325,50.0
272,-15.810681269693465,75.80484913673493,72.84914589737484,50.0
273,5.551355517319446,43.10302926210495,76.24035086665216,50.0
274,1.5951484704436796,27.65019548637378,68.9708339800693,50.0
275,-7.620055423675014,48.892860875851255,73.09602902046763,50.0
276,-15.5928231840908,63.62255789740836,80.54595625203088,50.0
277,-16.369690998796568,64.89567245378612,78.6323853638367,50.0
278,-21.522654173092747,36.99378997577453,67.79115630427293,50.0
279,-0.9091959595044016,57.01569263286677,80.28493437906918,50.0
280,-9.722269214987977,58.27288077364095,80.6437347719951,50.0
281,-15.335078680651737,53.384263441576394,81.69767210401646,50.0
282,-27.680308453859077,54.44379622265717,68.74873283616861,50.0
283,-22.021688999393305,31.698740536249577,71.02008788712499,50.0
284,-28.802752001533513,61.910512670696214,61.4143357959834,50.0
285,-26.89824721643638,71.43700380043948,61.248257593796104,50.0
286,-13.287327050866656,52.68951379628788,73.77323789056202,50.0
287,-24.312782472638002,60.533815359775666,72.59259940442854,50.0
288,-23.888785322953023,31.826487387550486,59.56355822845895,50.0
289,-28.55137701979099,49.677663293291154,62.322558499294566,50.0
290,-2.8343401839008027,31.203757214638934,86.73690230849769,50.0
291,-12.004238030380407,74.40275948852133,81.16049377141611,50.0
292,-14.382936831235325,55.31481947703503,77.46428570467083,50.0
293,-14.584045054885152,56.66006001617475,74.59650049945165,50.0
294,-33.66224060437171,39.03463492414035,54.69170212420838,50.0
295,-16.099460398541133,17.90991477286391,69.94023500663954,50.0
296,-6.041782331804176,38.981350878697995,69.55741606751464,50.0
297,-3.7812140168815107,88.38040961262966,95.68418558763979,50.0
298,-7.468193871683022,29.776537906352495,81.36817148590224,50.0
299,-7.953318606655199,31.73482415918004,74.10491568777837,50.0
300,33.540558105205605,6.744809359208096,87.18646976516358,50.0
301,-25.103852590208405,33.63957276421888,56.42880256386638,50.0
302,-19.6839796270509,42.148908250367235,76.87034985031424,50.0
303,-13.732089112510092,42.69194145280329,69.68116785045339,50.0
304,-17.324131083537047,21.732906173732616,78.71207061324411,50.0
305,13.233885322867948,30.421952024675758,68.97972359370225,50.0
306,-5.885725780549055,30.41344908857951,80.69814863527449,50.0
307,-13.461300929656788,57.208146261210075,90.22494270232657,50.0
308,-2.6432981562662476,38.34315721854815,69.95590241416835,50.0
309,-15.722593601362712,34.732772776683106,74.46353654161067,50.0
310,-8.397384056500167,71.4275623920364,79.27338155360289,50.0
311,-20.57704009632832,33.101653703097064,65.65169623889632,50.0
312,-8.304671424919485,76.41949400438622,99.28155878322369,50.0
313,-11.510838853381681,46.45043115831294,55.225746831264054,50.0
314,-18.884166093145772,45.98880188708099,61.595985469070335,50.0
315,-5.886053383857179,47.32821049742087,93.84574639779272,50.0
316,13.717263968289583,8.997775091477102,84.8534723048312,50.0
317,-15.492067220647382,44.42575508135614,60.08269147275371,50.0
318,-29.360434040567313,68.79950159160654,65.86085946783066,50.0
319,-27.800508301192792,49.31435486038249,67.2994599053305,50.0
320,3.7976965700440024,44.65223284814388,81.11050507725646,50.0
321,-6.892592155719322,54.32957441443578,83.8701949355339,50.0
322,-9.018715016497127,30.450391731357307,77.59250032179371,50.0
323,10.51445671604869,30.802713197974654,77.66055354863973,50.0
324,-26.54900753740671,31.270284611521724,67.75274004104095,50.0
325,-25.0912220388619,30.97786776384517,59.78555329019971,50.0
326,-31.48273598221176,70.4000358180382,48.00858251104591,50.0
327,-9.856208800010592,64.29082545154941,72.0015695483491,50.0
328,-25.762738419518755,62.33127175334016,72.56746474854734,50.0
329,-18.108719827398883,47.78936455046266,62.219710265499764,50.0
330,-0.8194635103391965,36.55171997217533,70.53483628901232,50.0
331,-24.6612716718819,40.86004010741727,54.72937797089217,50.0
332,-14.122620481775822,50.37557867727942,71.13200611318989,50.0
333,-26.95026863653899,51.62937476185743,65.41586941649471,50.0
334,-7.197175706244385,48.452796472980715,80.61560447337762,50.0
335,-20.501438091733366,47.52447911656343,74.18463866220074,50.0
336,-1.2946116930130245,49.433854965721224,93.20348818021772,50.0
337,-9.316923380671978,26.45442688834278,84.12433315067845,50.0
338,-21.772324593185147,59.82696674103533,68.16299442687657,50.0
339,-27.344549717749274,39.005014229763326,58.21049700461698,50.0
340,-18.010326944263824,65.28557034214302,86.19251977109073,50.0
341,-7.364564429534614,70.30380801628274,69.43528037936784,50.0
342,-17.528278844311835,61.00590179191542,77.62260927939528,50.0
343,-17.8486708898268,49.281343975275746,90.4921476300454,50.0
344,-31.16700907110319,33.291001207370584,57.78045868435341,50.0
345,-18.485320214767263,53.40887764287389,63.12624698243397,50.0
346,-14.301372538197484,57.42362962579573,83.90321463597856,50.0
347,-13.646208384249064,42.91135754743144,74.3394734970895,50.0
348,-10.236218953839398,42.2844902042699,90.23583697184439,50.0
349,-27.55560575638735,59.16833093631489,70.96438826690613,50.0
350,-12.437679596090039,74.06513659428558,72.98622497778223,50.0
351,-6.646594253301893,33.670750526303806,89.75090410163574,50.0
352,-17.944589627720287,63.33553688321794,87.37848506415368,50.0
353,-8.019595749833055,44.44660385210766,88.39118659766397,50.0
354,-7.0893502804154025,50.22826463082052,72.92680140251694,50.0
355,-6.47726972498323,50.76155898606374,90.46980722581043,50.0
356,-5.17735109836844,46.91294306245163,76.52109707316365,50.0
357,-21.034169034455672,60.53374995929313,60.4787304199257,50.0
358,-14.696991645269854,58.34266725623877,90.7435380387283,50.0
359,-16.489658325992163,40.472038353613996,74.67558948115412,50.0
360,-13.334771778002427,51.72158269163705,77.43067470387378,50.0
361,31.28512295372638,-16.735307898795952,83.19330750796301,50.0
362,-11.69792886102124,31.61325814147105,81.10064829169764,50.0
363,-30.96466293015927,52.19157535684196,62.86274123491112,50.0
364,-8.42072418604549,33.6695398292936,72.14146035973681,50.0
365,-30.4873604219418,59.350166873913714,66.01457416155692,50.0
366,-27.017462990422,54.00349240764145,64.4254631418448,50.0
367,-22.900076028545715,66.0573098060753,67.7445628932479,50.0
368,-5.53737536143237,31.47800601062659,55.57544014095005,50.0
369,-11.736566055635231,37.327492787730506,84.82171053210509,50.0
370,-6.7831039788563885,53.125470824926964,79.09348099065284,50.0
371,-18.759847958651157,50.92112115303214,64.77408989913215,50.0
372,-20.591168862075396,74.40934673768939,77.49283474510855,50.0
373,-26.67612302946972,63.68516083430709,74.88526715800022,50.0
374,-14.088246234107702,39.139891033409825,87.207554060656,50.0
375,-28.652595642844307,51.14760856851951,59.054572689086726,50.0
376,-32.10536205923648,64.17853317654804,68.1578866549143,50.0
377,-15.605391112586183,48.93913205607769,70.34176748139852,50.0
378,-6.060861242328327,8.66070172419171,77.56331756125734,50.0
379,-13.759793546153064,9.996504166884332,66.46552935516537,50.0
380,-9.183402857100237,46.68752768739987,84.32142877535921,50.0
381,-3.8781411730076236,58.36519001919132,76.11335642704374,50.0
382,-22.148650752327693,46.96915521245825,60.90844513360344,50.0
383,14.299888631181314,31.936051691680476,79.47742189556601,50.0
384,2.072153000089692,51.434588874704154,103.63852351287565,50.0
385,-27.641800486033084,17.742736600936272,43.615811760019575,50.0
386,-0.2949174170961255,34.88590501232986,81.04589531382335,50.0
387,-16.965125174288858,70.83962477709969,82.04624460906945,50.0
388,-24.27183028438054,26.99490330525143,66.57062816680994,50.0
389,4.012399765226217,31.49658356796274,72.51342122787611,50.0
390,-7.638790501785092,56.99103852585172,96.97778372464293,50.0
391,-20.90672392066734,64.37939272314017,76.16181326320904,50.0
392,-31.275431910532838,57.57750642948948,65.86857549180156,50.0
393,-26.07521622993629,89.0045715591903,66.93644976431716,50.0
394,-6.143972653389825,46.94694976093129,97.20280955059167,50.0
395,-20.58719329447204,79.78261799416276,69.8082520496436,50.0
396,-20.768982403147856,57.41487296457861,66.24001941882545,50.0
397,-12.233145651511496,48.17673121836523,78.612478351864,50.0
398,-3.533186320059188,52.021945967204694,85.89362191965908,50.0
399,-17.769047027784907,70.68732286308723,71.10751186246314,50.0
