unit_id,AmmoniaLevel,NitriteLevel,WaterTempAqua,TankTurbidity,StockingDensity,HarvestBiomass
56,48.6382447639775,54.30150751031932,55.18416809534121,71.7276528560611,39.48485571696755,-13.466365966475449
57,55.7479017130891,65.52336848584969,72.559987281448,74.7070822306162,76.5925979000675,12.410471018107994
58,45.041578697770845,33.768469317923916,46.34138302008471,88.10866041037931,49.79589268458594,-3.598064595511417
59,44.20473289843262,60.86760993392408,68.33601333519628,76.80653484182679,55.852454120177185,43.77912912126299
60,50.68845248138805,30.467284130960024,45.75032859950475,71.09760959080889,74.63622437677918,2.4310843953059615
61,48.420674895865304,56.576618894971745,41.33865127080556,64.45282666079288,11.82437069824431,-8.403347355372686
62,60.40440178488026,58.416803744440834,41.194509381626546,61.49203409784042,111.55425679470366,15.4384141370609
63,52.78918142048769,37.98275533347738,71.67022222467844,77.8354794248978,61.08127550145954,6.844774488326081
64,46.22019133170236,53.47090200184688,56.01191561971053,77.56540736273618,24.773703856692094,-13.218806179200048
65,32.58660136007949,69.35335224209201,26.660857486255154,90.4251026273009,85.9903658386316,22.56454679832169
66,70.94714613909507,34.9768415536656,53.736874219929206,80.50908938377947,42.431737277480536,4.700618055522945
67,41.703617403284504,87.43000310947855,48.794184299626465,96.45645144385988,99.92920627270085,16.92192026063338
68,48.046204311820595,53.2377837683567,47.82907130987328,62.01938155349733,96.02553996855146,5.21102859716364
69,33.2333394550157,54.21353673479002,38.9029249168155,80.84606752564491,51.7744544180847,-3.048733892927385
70,59.224041173815664,36.21138912751158,37.624504879499085,81.90985484017385,46.0804904539454,8.129971106595164
71,18.824995939916423,63.11615066820538,55.19075630927129,74.6858490688589,32.4257733123289,-2.7122122448517105
72,53.93893534108462,48.567545949421735,55.44637865284716,90.76938182302077,82.02807301813888,13.356094812871962
73,53.85503626972928,42.50908333493791,49.52499744650838,82.43499846573324,39.66225957430324,-2.3514347399279294
74,76.44963739047046,40.31314223897434,57.14077081374443,96.5513022093752,63.457380895337685,8.616369577466669
75,56.77501486030759,55.88151104019488,47.24389248472544,74.6457524802087,55.512589792530136,2.468033307120435
76,49.8201295975875,60.09289726071647,67.9271115640612,77.92731949969728,65.47291887988943,11.313829665451701
77,70.13223955888215,31.31159815298194,61.57218020973677,102.12204244282066,43.54093524942451,2.2467164901174463
78,58.02874115781264,38.773351141692565,48.886237430236704,83.69327453213543,65.24588466853406,1.144346879303889
79,33.09600655837918,49.27629928158001,55.71722834394876,64.44956486400055,49.21609180624406,-2.41878393431872
80,57.74589375662353,48.55070697301731,41.42396904826412,54.413802360130376,62.22559742791105,-7.877484209839912
81,38.922374636970225,49.70976109085371,72.082818480804,66.09831951065762,52.38849188394095,4.897810978705042
82,49.94901786938705,51.616208622679586,37.66341181317616,86.79310963768309,59.634678386772755,10.798459913995767
83,58.43831253714499,54.03513133943333,41.70491863246,45.90854148334502,74.63069918367998,-2.071894409902834
84,74.53287221108639,62.35091755977122,62.986475804518925,84.23916169388315,48.093494213584115,-0.44255435305716984
85,65.97427383694713,60.84707619541473,51.26249029028768,82.86200722800966,67.35077168337399,2.320144245352713
86,55.86165798518603,43.01438559443874,68.93665527840119,76.44360173354045,87.95481884720884,12.418128149845378
87,62.726317169467066,52.809835074206894,49.212624199430195,69.02917261047708,57.98650829373557,-1.3196057938646293
88,43.252042431135784,78.18525032115973,74.85458234988357,86.2933734319527,72.81489479783951,13.536335386736374
89,50.10346490725652,56.077940773149976,52.71421730238081,80.1643695025139,94.62905381230406,14.318655828111003
90,46.75964129392078,61.57461302475788,57.288107032287414,56.3012073796866,65.89133068150478,-0.03880338554622653
91,59.929344263297274,44.46674781535081,47.04309137414949,68.96631181402307,69.77750098070507,3.4731543989258875
92,59.27402115434244,52.32623847491684,32.84973593479247,85.0628910037157,64.65759326229492,14.53558291098671
93,47.459192830418004,33.8919548941491,62.60187274126277,76.91737296707913,93.22502291876445,18.640495103895518
94,52.50168016643217,56.006681442762634,41.33371330984223,53.81394257094253,39.39068987511793,-13.767182858868505
95,31.861782544059714,52.43575119608406,42.51174436293361,63.67303070259032,54.45744632193901,-7.706646333814422
96,51.13115403956432,51.222211353813734,44.83309439689419,98.33146420215063,55.735206887667296,12.595460556115407
97,48.76754233433608,40.103853985258496,55.1784954763925,64.77628587330717,56.59184142472782,-4.397242054382274
98,65.99533386392478,50.110334901491036,49.03858795482741,64.32484164656417,66.6809391271001,-4.222657035273645
99,56.29700708840584,59.0900803127079,50.51363044833917,55.809664521409196,69.58259867256905,0.5672345128518765
100,48.243333098088755,65.07897402291249,54.190502405487194,81.18111711306912,46.8190668837789,9.056852645015294
101,58.899691069703806,67.42304966121837,62.30193120730626,96.34669531350058,40.23878479274001,2.159310298666364
102,41.406615822351185,45.059703330878,19.016463897704703,91.14858302615096,47.84294106320027,2.103888306722806
103,59.62686346696926,55.36241832397371,52.920734333217275,88.44717769362028,85.73784951210479,15.813161036386695
104,71.7087367992126,34.58853053423431,50.0319350515531,72.74335966253801,62.026454593347566,0.3902911239559863
105,56.052661220362474,49.15617727577395,52.371644871218265,73.77576632165005,68.98155712412749,1.650259978518081
106,52.00974358497082,57.27294944773655,55.25016781909964,83.46042799866493,80.10089932488415,11.390483371726944
107,59.782782582965055,57.47593658897113,36.70921737695973,70.44842960273262,66.40741397961223,7.578453859609857
108,41.99850401855153,36.70866218090315,65.17530219091243,65.12312062721377,59.10061704467863,-3.069651240432328
109,52.62446849367576,44.58873522742441,63.70284006704615,73.05953604035308,64.09450788943134,-2.4484806534278456
110,53.72750156563915,55.382480793878095,66.1705093119703,93.3857350697901,85.188076492508,10.950353257568858
111,59.45281291504177,37.19650812310475,57.336915317990645,62.4924010726144,75.36842948455644,4.4960897711986005
112,36.75882421322253,32.252296915841,39.66681491060333,63.71222957145695,67.57669029844938,-2.6016015966739983
113,34.11313998029501,66.47828552982195,37.67031687591331,62.12324351153404,47.32789425898746,-3.2129594903555487
114,52.59881688919684,13.431100590437955,53.72026466117115,85.79258316408692,49.51380285192998,12.716416455318416
115,48.48329161039572,41.49563314632866,66.71324289694758,59.06818080024012,44.556539395435586,2.3669156933360362
116,58.67054073042849,62.308778964720645,52.62496062610946,73.96734626689951,49.137492028648936,13.8597256021647
117,52.57773146753062,51.080704191106435,58.033887572634896,89.59576447238275,33.51489755478352,15.766227140676875
118,49.534229590463966,68.11330808389195,37.19010384070149,72.61390695597429,79.74869085774215,23.02143582390014
119,46.569678695259704,50.95296865502016,32.30138137294903,81.86901243165521,60.90640417151196,-1.7112542345395596
120,43.88258338628114,47.12814386348381,51.71104311073901,68.52077853352556,90.17444334733341,26.682784686845768
121,73.18607259398024,46.915877449905736,31.445363661936028,70.57860589660217,40.17664701301937,-6.002452244313069
122,33.96091685971914,55.38912452044178,39.613064228876915,85.76855790029147,47.70496391802812,-7.983807366804743
123,32.73167916348943,53.05091933948604,62.669328132677705,77.80432766313972,69.082777963877,21.215266190413598
124,74.12344916637005,49.680264718722114,46.269902832581394,76.21819452250358,58.216562435133305,-1.9857366182309364
125,51.25766960823549,45.68919318482637,54.14542566526959,90.15731151367909,42.04745728642326,-2.850523925476786
126,47.24383940480887,42.11915200658649,52.93918048457586,74.98251385573016,60.69240040618494,-2.5619245458705207
127,80.0006858267557,58.11456865884107,21.143750632162305,94.08258499112885,56.25332456844209,19.44331040222348
128,29.84813796166854,51.583729076039525,54.39003960072589,78.73414480253977,67.06530167054368,5.968306958799504
129,47.412437856031346,46.10195642324121,44.26312059396533,61.63606227539461,72.58384990723665,-4.1059866979721935
130,49.272927453520516,80.70145408599572,48.32397937527534,65.52965211042155,62.649614066905976,10.7896909419019
131,42.93632849448509,40.9860439552882,55.14102880337316,80.00498197744427,55.11376847129961,28.623074362438743
132,54.64622491111453,67.86281205778498,70.20865954217871,62.96729478760732,89.57581489340707,6.8947629604855365
133,45.89262822439831,44.10936984771103,50.69067669856185,47.99998923411782,55.068961838538584,-5.689739832741749
134,41.146215397399615,55.65844584071097,47.46618530086449,58.70960351058336,32.63784116428377,-7.418932992306793
135,53.59659740211904,47.0046249458002,41.17161724992486,70.39623494237935,74.91848219514306,13.185004283837115
136,58.1625955445424,29.044596469886148,69.8346391841263,62.794992092861804,65.01859155486467,3.246223069715768
137,72.55762699082607,49.823493265385835,72.8689709821237,45.27391807414924,61.74948863199592,-12.914271060801534
138,61.281100254286606,58.02242693110298,65.32223881373363,80.16244479152544,43.496130824872324,-5.137569237614701
139,70.7244737820725,36.993677787086995,76.09852000534326,78.28742713796267,72.80077700753964,6.809256568140882
140,57.2895876374925,66.24574494021348,54.0060675663703,61.735406236779156,88.93646696867151,9.451863324243886
141,58.08407604597973,62.53399084011498,39.82702984011828,82.63282961850734,82.79984362142866,5.498089542402752
142,33.43264226469643,49.74209202005629,60.68781452287423,65.2536466336641,89.58804887418489,11.079643750935457
143,54.30814248618208,29.047068211158376,33.62486595068593,51.974840321576124,59.61373645915806,19.8736433399894
144,46.277977163717914,30.122671674501557,51.114911171875,70.824569054915,52.68486480106219,0.757583202453989
145,26.2575212384328,71.39279995646442,52.10686050296618,55.46520322517092,51.70816642271951,11.764556173749426
146,68.86325715044323,64.09112430940827,55.71966787255325,57.26968997818625,68.65625191011175,-0.6724991581917519
147,45.858990034796136,50.24245359397863,24.131023277316473,80.52228114396148,37.08658607587262,0.827395947803117
148,64.40150297074098,33.22780195099745,46.47856836590634,68.21173697372345,39.3475789923283,9.776256868155363
149,63.75757080477842,39.968060084218024,31.98731186674581,97.20842702502709,101.8512869891016,22.47154373071598
150,63.58946204607894,30.098438774676374,52.02104261463646,66.37964554478931,52.03153597298345,3.960297632834921
151,38.13188649023209,49.34787599806984,62.119342459812295,94.9301583860801,108.90447897288158,17.160703592569888
152,58.22412324558471,57.35639575538999,62.69783378642757,78.47193545969179,69.94577067922387,-0.820249774074663
153,49.17369842824766,46.61243885992689,67.58970106542763,89.03395633185536,68.66100887201056,6.814451703218909
154,50.24967906178404,37.917380066519804,40.08843762317253,68.84914111064512,52.39059873534383,-2.9498474077350867
155,50.77484759389269,64.52953533333495,45.36338370243547,59.707241897144776,53.656579996141105,-3.029304250705187
156,43.92217259021766,63.00160395575435,59.03143651818631,101.85338235778471,49.474602716344755,0.5319303837234786
157,72.44834269971753,55.12379712752644,59.961659273702736,65.23038772894495,60.08439889934883,4.516269404867543
158,66.02709655771625,61.462038803164326,43.52904352138914,65.33744826945534,48.23022822947663,-9.410503762844408
159,52.54832833577493,45.77829447183072,37.026396478219766,102.286595834933,63.57773926640816,10.312004616997953
160,58.64724389015326,41.89801986804105,35.49496870224097,72.24849484419467,31.788414443673325,-5.707691628291574
161,71.00169607772635,18.238147633653007,69.85842002942704,68.52682055220616,36.03030538335954,-1.4983405062689248
162,34.40325052978768,32.62612647352972,48.32397581681608,72.17670101590805,50.65211257955459,5.529283858682948
163,41.038892008914985,56.87872132585035,45.88936170048272,89.71606834976413,52.282840538341354,-0.35054465920585187
164,42.52584035785757,34.60369103704589,33.94615354795634,84.40875424924079,36.70402937879251,-9.937523113560033
165,64.25597081358447,37.132006694669386,56.5525883839213,66.5099052939029,51.46390179651965,-9.29129029798446
166,67.12795249661112,41.50109275537603,54.46082417554399,63.64074400093756,32.261378815153044,-12.058044353671898
167,61.543920739949066,43.251461962210186,43.86935609649678,60.86020152809026,57.720063595443946,-4.052020691054569
168,26.393856181960764,60.12671200796543,27.080462290415205,52.123993494340574,60.5554124032183,-13.90194319388421
169,59.67443582467523,51.93506685220336,60.45745403913689,75.46570805413987,38.846364519348285,7.889356346562323
170,48.82410555245824,65.22038916422997,52.8947459089477,54.59684939961656,49.96183334297339,-7.079835920269636
171,43.343263478356604,56.90671557554342,35.37638864713801,66.6687392178402,38.04311500833453,11.912495359222627
172,63.56389475520899,56.99270507958326,70.70961258375074,97.93194803842721,58.46547182429809,10.847729202658716
173,57.987298707250936,41.32951520976268,43.371605928752,73.63444071559489,47.25212237266857,-3.6040212400867677
174,65.26827507396082,59.08586453125487,57.785513750066436,51.81925746815953,48.444531714089756,-12.56974810478783
175,33.18686586153175,34.88741184702924,44.37458424955533,80.96737942077159,74.69537953701885,3.199794908083576
176,36.207120068605626,68.63052541556712,69.352275286949,78.69297847854078,71.76674187766565,3.093957375907924
177,32.47153749725757,60.67908284388452,39.19804151300088,75.33143406348437,76.90598705828764,1.7919321784393238
178,39.78128630050207,60.93115014478329,62.37713345135498,83.0597711891574,84.45961024357274,10.623981419323965
179,36.94448081317237,39.83961341437065,33.103375549598084,75.59846274879799,47.754601246098154,14.48408211406978
180,57.4376782625163,28.126773888783756,29.004556135511663,59.216423721523164,52.30605492665948,-6.968396406351397
181,53.207987286955564,54.020078290358036,73.89860426681626,73.24658322503639,50.945833867275844,-1.964646955976514
182,52.38506348953776,56.02278212926936,62.936568890517755,92.74262584977136,59.101870110067914,3.5639903226756204
183,50.85347442362238,37.330003165189765,37.17548511421642,91.98483831509262,55.66933507649033,5.439000139344166
184,56.00755688234129,49.90509916459426,47.7287508630616,78.86052960742373,48.39591558625573,17.231412306772405
185,44.665598125369385,32.728974718457344,51.84480053419601,93.36177774446968,71.57350232521011,15.16656014201541
186,60.05143143072027,52.90088969481768,32.90854875162938,54.695220541506444,38.89694150625725,-11.385313460090117
187,47.79894004483023,60.31327633087948,65.42306153357183,83.07671287118293,59.71763201187241,5.41494520362962
188,69.9833507191122,55.80948927848804,41.453948230441775,80.08567636475514,55.70039990341268,-2.290065923753935
189,18.962406552142095,57.91114319525439,49.73173113704524,59.04144791209263,56.31409893813045,21.182407274759555
190,63.98799182813189,32.92827046927262,41.534950161747595,84.98490410599022,59.2200115245068,1.703900276481704
191,58.12842530562864,56.17745289454959,42.1328286785861,55.59590225432638,46.45916262072855,-1.1678366423086994
192,48.09971480102575,47.9417117688479,36.71564023457313,87.59013779610166,48.294213019875876,13.398351928409122
193,52.94020123162193,65.8429773667736,61.23276655202886,84.20011859765175,40.86711987234092,-2.065117383338076
194,46.73628563026857,63.88397995425391,21.614143428016483,82.99202036692105,58.42916270711538,0.09231577430470583
195,53.62997174132309,37.17328540862739,46.0632507987001,79.94273042304836,46.52962872825444,10.406965464347815
196,52.383392881244355,33.65283450919504,86.63083447554695,80.35904093046568,65.32957239032568,7.581172036805204
197,34.775434681483624,18.740284072730038,56.167179902545186,75.63841456401656,92.24480109324259,10.128318633247291
198,41.18555591270781,37.19519358429778,63.336618388254124,64.64148906283319,28.722432113618698,-7.879693401873151
199,58.08781726499579,34.109777661011414,66.06919692288811,76.97565937714101,84.37188806389138,9.637819744341298
200,48.078190933266185,78.03104733861663,44.07528702178521,91.42261588238613,78.62767661321148,17.928282008584986
201,69.61828432828491,47.20878169196589,82.88735708434791,70.83359196966794,27.6681491207579,-2.759206847164781
202,42.50509018432155,28.271077790569453,38.20898595447726,66.17625228902558,83.18616628891407,1.8296008740999041
203,48.43204331272062,55.74973756994688,69.4336455297148,76.69178758494004,68.92061266628961,2.0323440184016404
204,52.6217111326079,56.04622436189434,54.316986624647804,76.00275582001298,54.344084923514224,2.3926111029584334
205,33.900618148774655,40.47773482046234,63.82831168036209,65.01542607699936,53.75816672431205,-8.266292172478156
206,47.32491868949643,66.9367475205823,67.06611818135895,78.209062442163,79.73535394859026,52.87889311676877
207,45.219864338648705,24.051741900325798,29.093998734407876,64.16837318862082,121.37982975793155,22.7852373211457
208,51.4197797254556,39.944394067380834,57.344493528286854,70.99090625256817,74.958753465212,10.763648272824627
209,57.933498056849444,48.0881218897142,56.59900839822047,71.97326178764048,60.09634174209841,10.03898494273557
210,41.39921837278304,64.18094681208808,48.773669621139085,84.89508573182937,47.257056420271496,8.73603133851138
211,70.8419430821416,47.70163383338969,43.954556935684536,90.74877805970462,81.68974126337406,10.49621605299588
212,49.01391536400582,60.43078682209844,34.48777288662132,88.12881752949951,38.94403164268082,0.07630551951413445
213,29.744395590629374,62.73635071241655,53.88110603367823,64.94589850941483,77.25711851587606,5.88334640288822
214,49.28978743060804,55.71762092219244,37.38311662966674,65.19517313585546,70.55657294717122,7.1375130465584995
215,65.00575309384483,52.087323509619736,55.456086492038786,82.20811745537478,57.511905519983536,4.455017017515605
216,30.098926387465205,58.34276085098209,55.38300068253175,59.587585090709034,69.5189961240227,-4.655996514510085
217,70.23662552552126,62.63549809524401,47.61899496274579,82.47960381932704,63.58834640436747,7.3428596541930595
218,40.461787172381555,48.16062208136668,37.18249958163875,54.857142069607484,58.04297155152239,-11.5539899428628
219,58.31320123444025,48.6520363859746,68.91889179691884,81.88712207007308,45.21144948533515,-2.131430162437858
220,66.95632252704628,57.26979626832453,61.11519416840442,65.44484871461215,67.01956719973371,-0.5668944083567742
221,30.812499108760246,53.121407072322974,43.87934745723579,87.80793679329079,47.20172253907869,13.475727326113542
222,51.84543865629286,40.62456789937395,48.04496584276234,92.42473019359859,80.95218829385622,4.873990807241293
223,49.98625462114479,48.346035371854036,78.23674202215079,54.1478361944001,79.07377588497991,-1.545762124472244
224,58.8246600676177,67.13644510619582,40.70875420936897,77.35960723759884,84.15572160735736,5.358580040188951
225,60.255516951211206,34.16349196019377,41.51329895779643,50.038247569262296,77.16767519004398,16.688289956201096
226,60.1048688570429,38.42839297450623,47.91952905933196,70.60586711808894,60.92374496579105,20.909534211465512
227,66.31548860286733,52.62036324938022,45.960210614574414,61.65931513633606,47.338767486036616,-13.410582078617804
228,63.76648807704301,44.06451376478412,37.99451586364018,81.68709639448312,27.484991270291616,-15.1550774777891
229,59.300671026011166,64.815691369629,46.99980860678871,65.35501263045445,61.49458418328446,4.289786265467088
230,56.32142822744922,51.44339505558807,57.59346390981704,52.40012933185098,71.29938945553593,-6.781490337961903
231,39.877863198820286,32.61549113078354,31.693589522788514,68.75623306900921,9.782382331622646,12.362670348347724
232,50.038966920450136,36.985571666821436,73.18699770789144,65.01536393885893,68.89057766373082,-6.601725036685789
233,38.595761450786945,49.26499281346297,54.54017708250012,79.64515088369454,74.2222688945384,5.600504871670589
234,34.319301846778544,54.098329065839195,35.089015752414824,93.57907077143605,50.7894812374032,-2.0654531428818803
235,68.10953825028665,73.05219186111594,72.61889664902013,71.6312007253783,53.85308895440317,-1.7123103461178566
236,52.776542856187504,49.89906825291313,57.84140820206116,62.5221673980987,50.85271886968065,-0.8212835613596603
237,47.76783017763813,40.47154532566769,50.61706473680959,67.73516984472185,41.8941485389125,9.473042539293411
238,42.38133329649179,62.73525289865439,44.61265291434253,76.8123077551752,42.45867846162648,7.324918067107741
239,67.98934405291689,59.689756443080526,49.44062564277149,92.19990760424857,63.37676611223123,6.591886305831779
240,38.47500308842288,33.86508134312658,51.00641732833004,80.51093290284737,13.442715253838196,8.083711619038379
241,46.70257570835143,59.48946810980382,64.93546920459107,65.87300917078993,82.17091781057707,5.731927445904167
242,34.399692989954275,25.24940423301515,51.956245398098716,73.85101697057297,66.01095972500129,11.151129976433777
243,12.637177150231608,32.43455514812784,50.29724838453043,72.96422198999298,63.478140227873304,28.566763900425098
244,50.10177397257302,59.981549220368116,52.324250881372535,77.5638174400791,64.18667936432706,10.258908313302488
245,25.137721586162343,64.8272386142047,46.3160221714914,68.15363933894282,74.88271907328169,5.5536004673445465
246,37.3108099491041,30.649486972319945,46.65434971015831,60.06483786522815,65.48191579349887,-2.763627670272776
247,45.30194793015424,33.34804627319702,55.84579103623923,88.51307573727091,48.810306421087716,10.554476972321991
248,75.02830593420646,38.45411621366512,53.79042557243592,80.53668207382333,50.46417470392788,20.102128309242236
249,50.82469204120951,37.06271958794507,31.234288005957428,92.93944451782444,59.76377661557675,-0.47907843908893977
250,43.2082149311418,57.09261964850533,39.43300462794352,83.6763211678967,52.345942775654905,7.048270947006782
251,64.11343196302137,73.69014563644738,60.0506630863456,61.98132401313381,33.97091796045786,-10.483735766032769
252,55.77788484667395,31.37922863980672,43.43361179813296,89.78441066439056,54.94402816829965,16.100075084752376
253,38.747911875159566,60.21310443983039,67.4323366333525,67.78482105081589,26.42824729996764,-5.514628717004607
254,43.60804547295822,76.21952189567743,49.943803907475555,89.85626726797598,59.250517681055214,5.506851145692006
255,60.184575725627475,44.77135817443661,36.534529236896844,66.56446801365581,34.90529042121666,0.19807920263655143
256,48.34669931693107,38.0546347463119,49.998113219554114,63.52263332025795,71.64309196487562,17.349763240451
257,71.24506498148023,52.30198840881497,48.808528760256635,78.0770821076582,57.10596671853681,-7.324759540785359
258,35.57482969223955,83.35114157602838,56.13369486982196,83.12287193425436,70.81083258639218,3.4717928234304756
259,44.96144622149396,57.8329471877492,47.03242961280957,86.21178519843973,65.62800517036122,13.577627511171796
260,53.18177232529535,58.53181843487358,32.66338192511797,65.27849244940796,56.994572155769994,-3.063925923871712
261,51.85203630157478,50.77916573422804,53.27877662342459,53.663135055423254,62.1233249164389,7.566599265327479
262,51.47591157970119,64.08645097178227,54.927095801653756,59.8984520588659,71.62863948326208,8.932263286810633
263,52.596288842769034,85.09140966719528,28.34940409227945,63.29336103894132,70.13610879779687,3.6862846973930647
264,54.682290256632754,67.97406909276039,52.098061770045064,70.26193583394442,68.3779531193462,4.686939757007634
265,31.764695293951167,39.13138174596824,41.63861024760023,51.252668074397235,51.44436366568212,-11.365055226855462
266,16.902884222284563,41.61134794142525,31.272064296847486,57.88720090041882,56.16207062455472,-4.325768263414979
267,56.5569835757052,49.212479329446005,44.68308459198918,91.18987702344306,20.767777330967437,3.1076360991854353
268,56.630532469787425,39.9584471132946,52.23709040999001,85.72143217693728,18.399464201680047,23.135543773058195
269,46.91938901122252,61.05457810858216,54.73866473776943,76.60068273236283,42.272808113266436,-6.613310882514295
270,42.84939733146794,68.62680237269011,32.78026508510476,53.08297775852533,43.066258341891825,-12.648457265148714
271,53.02542752239389,52.636997550206395,40.65423265215588,69.04846635250277,65.33372593961471,9.99611806074202
272,50.830830483049944,72.15002855574268,59.30517335826914,73.23933093085766,90.08495750179377,7.167308341641482
273,63.395827807548926,77.46433003986729,61.299213054065355,68.47502013983349,87.02137350649261,13.670276111123705
