unit_id,WaterTempAqua
213,52.830699336029966
214,41.0619828854509
215,41.82437416795978
216,33.21614368559222
217,41.04722833333482
218,48.15450992087536
219,54.11265032576082
220,44.13579354859438
221,54.86797119804204
222,37.21450346759936
223,36.516058961017386
224,27.704838414161063
225,52.11601490713342
226,28.93974104269711
227,43.51218258908307
228,52.759213395820105
229,55.20841295958042
230,64.76749369425944
231,63.08792759822281
232,46.75602621065201
233,31.65921786359975
234,47.7660806861058
235,58.31778902124257
236,48.57012800735253
237,46.94463967332376
238,50.8181665784766
239,44.998316256215205
240,45.00625112603409
241,42.06600652689287
242,51.35219167895719
243,56.19262036241766
244,39.57167629425975
245,30.530383485618692
246,45.52764179916309
247,58.565719793610356
248,45.23108246830283
249,39.66526438296956
250,47.086224328065384
251,44.65646705996084
252,34.66194540024336
253,59.82843728986558
254,41.798488207357806
255,54.521096352701605
256,50.03833142372771
257,54.76389212143549
258,43.75439284363603
259,52.5026699444697
260,54.83955654613027
261,66.5851948603618
262,64.28204691906747
263,40.5841127022768
264,48.71872483668588
265,24.02262963143322
266,47.6115711607609
267,50.31119457492467
268,45.61427023298771
269,49.627992396467775
270,62.77467351828524
271,42.187497130574684
272,57.29227017117093
273,65.65017767079195
274,68.58800116222407
275,54.36608266476707
276,40.235539844037504
277,35.250412648766584
278,56.266339195526754
279,35.556143514005164
280,62.18512816084156
281,57.91065809748496
282,57.767156117178175
283,61.29182995153585
284,45.43237158986957
285,65.58304244990138
286,47.56267823228812
287,37.22202679598299
288,67.71519183139499
289,37.08108924234064
290,43.35129087837304
291,48.9157805866425
292,45.86601115926467
293,45.78189486506697
294,59.92180699788273
295,49.75036443389787
296,47.18722469817118
297,77.34889398061075
298,63.092994759790955
299,51.4252556947562
300,55.565164434906
301,24.687911199753017
302,49.783109254707156
303,65.66845050516974
304,66.01847574112988
305,38.728002352540244
306,48.29529718450829
307,39.817907560025105
308,56.679594431843334
309,44.43154540454285
310,55.26645758145432
311,44.100076454895415
312,64.54323654901543
313,74.01062223599973
314,47.65738927946595
315,57.84677181681175
316,52.01107767994891
317,56.2408741538315
318,43.25572812878634
319,64.03360674246726
320,50.59456154099159
321,54.82751179896282
322,35.842655542357086
323,31.3721236369008
324,42.981161060643444
325,43.34928953512766
326,45.85859627791495
327,29.453474834645675
328,48.85842693036346
329,44.18780575106045
330,45.85237929089234
331,59.4501963918723
332,58.8241668810838
333,53.93494388352073
334,53.805204643784734
335,66.9596069824378
336,42.06190973708307
337,44.474667580750875
338,48.58349288630247
339,53.34092183370852
340,73.069811658249
341,50.46368045837124
342,62.134094493668584
343,60.89866222639527
344,43.88556666685382
345,58.39938929423316
346,38.34905831907468
347,33.476718075764325
348,65.43654530354749
349,53.327420543834535
350,46.910481292675215
351,25.383238296693516
352,48.00746474895492
353,57.00974372617832
354,47.238972746152974
355,42.10426922343406
356,64.23866176066024
357,49.88289277160672
358,39.39226124150045
359,45.532999907462475
360,50.71630542064763
361,46.00558056635351
362,54.96981679247631
363,52.464547141603404
364,49.68998453813135
365,45.58703060005897
366,51.34234795970089
367,44.419424259102655
368,38.55827813301098
369,55.28086071134789
370,52.456865435421285
371,43.00914816852232
372,50.26232766100542
373,44.13770301005216
374,29.090581201821813
375,55.19149503205916
376,33.63086566520707
377,49.96166218948363
378,49.04501902125241
379,61.54916526881877
380,40.15611936971266
381,54.12182648867829
382,52.58878460810899
383,52.496731663709845
384,53.302829318955474
385,47.223398581704245
386,46.357529819924686
387,47.37144589925896
388,54.169496130027696
389,60.45942252371664
390,38.74798745774623
391,49.41568815785275
392,47.26255585251354
393,34.45467595381527
394,52.89242240577009
395,44.927728790734854
396,35.73358792578312
397,66.0531725103034
398,36.314378112073655
399,66.26637563431602
